EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,SecondChanceTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,Travels,PenaltyDefPoss,Steals,LostBallSteals,NonShootingPenaltyNonTakeFouls,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,3SecondViolations,Loose Ball Fouls Drawn,HeaveMakes,HeaveAttempts,team_id,year,season,team_vs
1627670-1628920-201518-202259-204319,1611661328,"Morgan Tuck, Mercedes Russell, Crystal Langhorne, Epiphanny Prince, Jewell Loyd","Tuck, Russell, Langhorne, Prince, Loyd",1627670-1628920-201518-202259-204319,SEA,147.0,1,2.0,-3.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,78.3673469387755,21.5,15.25,21.5,15.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.49970000000000003,7.85,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627670-1628920-202259-203827-204319,1611661328,"Morgan Tuck, Mercedes Russell, Epiphanny Prince, Natasha Howard, Jewell Loyd","Tuck, Russell, Prince, Howard, Loyd",1627670-1628920-202259-203827-204319,SEA,29.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6551724137931,,29.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1628244-1628886-1628920-202259-203827,1611661328,"Sami Whitcomb, Jordin Canada, Mercedes Russell, Epiphanny Prince, Natasha Howard","Whitcomb, Canada, Russell, Prince, Howard",1628244-1628886-1628920-202259-203827,SEA,144.0,2,2.0,4.0,4.0,3.0,7.0,,1.0,1.0,3.0,1.0,2.0,6.0,1.0,5.0,1.0,,4.0,1.0,,,,,,2.0,6.0,,,1.0,1.0,1.0,2.0,,,0.3333333333333333,0.2857142857142857,0.3125,0.14285714285714285,,,0.6666666666666666,,70.0,23.75,16.333333333333332,20.0,16.333333333333332,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.5,0.14285714285714285,0.2857142857142857,0.4234714285714286,10.033333333333333,24.6,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.375,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.75,1.0,0.8,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,0.3333333333333333,0.3333333333333333,0.49475,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1628244-1628886-201518-202259-203827,1611661328,"Sami Whitcomb, Jordin Canada, Crystal Langhorne, Epiphanny Prince, Natasha Howard","Whitcomb, Canada, Langhorne, Prince, Howard",1628244-1628886-201518-202259-203827,SEA,31.0,1,1.0,-1.0,2.0,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,139.3548387096774,12.0,7.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627668-1627670-1628886-1628920-204319,1611661328,"Breanna Stewart, Morgan Tuck, Jordin Canada, Mercedes Russell, Jewell Loyd","Stewart, Tuck, Canada, Russell, Loyd",1627668-1627670-1628886-1628920-204319,SEA,61.0,2,1.0,-4.0,1.0,3.0,4.0,,,,1.0,,,1.0,,,4.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,94.42622950819673,22.0,13.0,22.0,11.666666666666666,,,,,1.0,,,,,0.3936,5.7,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627668-1627670-1629496-202252-204319,1611661328,"Breanna Stewart, Morgan Tuck, Ezi Magbegor, Alysha Clark, Jewell Loyd","Stewart, Tuck, Magbegor, Clark, Loyd",1627668-1627670-1629496-202252-204319,SEA,79.0,1,1.0,-5.0,2.0,3.0,5.0,,,,,1.0,,,2.0,3.0,8.0,,,1.0,,1.0,,3.0,,,,,,,1.0,1.0,3.0,,,,0.75,0.75,1.0,,,,,91.13924050632912,20.0,13.0,20.0,13.0,,,,,,,,0.5,1.0,0.53775,,24.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627668-1628244-1628886-201518-202252,1611661328,"Breanna Stewart, Sami Whitcomb, Jordin Canada, Crystal Langhorne, Alysha Clark","Stewart, Whitcomb, Canada, Langhorne, Clark",1627668-1628244-1628886-201518-202252,SEA,5.0,1,,2.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,288.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627668-1628886-202252-203827-204319,1611661328,"Breanna Stewart, Jordin Canada, Alysha Clark, Natasha Howard, Jewell Loyd","Stewart, Canada, Clark, Howard, Loyd",1627668-1628886-202252-203827-204319,SEA,9324.0,14,155.0,,303.0,310.0,613.0,37.0,57.0,30.0,84.0,53.0,84.0,190.0,70.0,304.0,304.0,106.0,62.0,53.0,53.0,75.0,20.0,172.0,37.0,110.0,153.0,29.0,17.0,52.0,27.0,59.0,271.0,0.6309523809523809,0.6794871794871795,0.4421052631578947,0.46153846153846156,0.5084175084175084,0.2692307692307692,0.5576923076923077,0.7254901960784313,0.7,0.7045454545454546,94.67181467181467,14.551155115511552,15.85483870967742,13.811881188118813,15.148387096774194,0.21923076923076923,0.6491228070175439,0.6981132075471698,0.5405405405405406,0.3230769230769231,0.35714285714285715,0.410958904109589,0.20384615384615384,0.48846153846153845,0.4763492307692308,8.489473684210527,24.60571428571429,37.0,9.0,17.0,49.0,5.0,64.0,11.0,27.0,8.0,5.0,33.0,12.0,16.0,13.0,29.0,68.0,43.0,5.0,23.0,3.0,65.0,79.0,10.0,11.0,1.0,12.0,0.4074074074074074,0.4,0.4342105263157895,0.08421052631578947,0.07017543859649122,0.13095238095238096,0.6868686868686869,0.2761904761904762,0.28888888888888886,0.28,0.3,0.2830188679245283,0.2857142857142857,0.6851851851851852,0.037037037037037035,0.18846153846153846,0.3469387755102041,0.3541666666666667,0.2571428571428571,0.14285714285714285,0.49013399999999996,0.10855263157894737,6.0,3.0,61.0,42.0,19.0,3.0,17.0,17.0,24.0,66.0,17.0,22.0,15.0,0.9166666666666666,0.34285714285714286,0.34285714285714286,0.06538461538461539,0.32075471698113206,0.32075471698113206,0.8823529411764706,0.32075471698113206,30.0,0.10452961672473868,0.1382488479262673,45.0,6.0,5.0,7.0,7.0,1.0,3.0,1.0,4.0,7.0,2.0,14.0,24.0,4.0,7.0,22.0,62.0,6.0,7.0,25.0,8.0,1.0,5.0,23.0,12.0,2.0,8.0,6.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,62.0,45.0,9.0,0.25,0.5714285714285714,0.5833333333333334,0.6451612903225806,0.7380952380952381,0.02040816326530612,1.0,0.2,0.25,0.3,0.7,0.6857142857142857,0.8571428571428571,0.3333333333333333,0.8333333333333334,0.47058823529411764,0.4117647058823529,0.4117647058823529,1.0,0.6666666666666666,0.08571428571428572,0.3333333333333333,1.0,0.2,1.0,0.22580645161290322,0.7142857142857143,0.22580645161290322,0.5714285714285714,0.45673709677419355,0.20394736842105263,0.1485148514851485,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627668-1628244-1628886-201518-202259,1611661328,"Breanna Stewart, Sami Whitcomb, Jordin Canada, Crystal Langhorne, Epiphanny Prince","Stewart, Whitcomb, Canada, Langhorne, Prince",1627668-1628244-1628886-201518-202259,SEA,118.0,1,2.0,-2.0,2.0,3.0,5.0,1.0,1.0,,,1.0,2.0,3.0,1.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,3.0,,,,1.0,2.0,,0.5,1.0,0.6666666666666666,0.5,0.5,0.25,,,1.0,,61.016949152542374,30.5,19.0,23.0,19.0,0.25,1.0,1.0,,,,,0.25,0.5,0.4631875,12.733333333333334,23.8,2.0,1.0,1.0,2.0,,,2.0,2.0,,,4.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,0.5,0.5,0.5,0.5,,0.50245,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
1627668-1629496-202252-203827-204319,1611661328,"Breanna Stewart, Ezi Magbegor, Alysha Clark, Natasha Howard, Jewell Loyd","Stewart, Magbegor, Clark, Howard, Loyd",1627668-1629496-202252-203827-204319,SEA,10.0,1,,-2.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,False
