EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTOffRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Corner3Assists,Steals,BadPassSteals,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,LongMidRangeFGM,PenaltyFtPoints,LongMidRangeAssists,2pt And 1 Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Fg3aBlocked,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Travels,DefCorner3ReboundPct,SecondChanceFtPoints,Clear Path Fouls,Offensive Fouls,OffCorner3ReboundPct,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedAtRim,BlockedLongMidRange,HeaveAttempts,team_id,year,season,team_vs
100720-1627668-1628244-1628920-204319,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Mercedes Russell, Jewell Loyd","Bird, Stewart, Whitcomb, Russell, Loyd",100720-1627668-1628244-1628920-204319,SEA,97.0,1,2.0,3.0,4.0,4.0,3.0,4.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,8.0,5.0,3.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,6.0,3.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.76288659793815,13.25,11.0,13.25,8.25,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4014333333333333,0.4014333333333333,0.25,0.25,0.75,2.8666666666666667,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628244-1629496-202252,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Ezi Magbegor, Alysha Clark","Bird, Stewart, Whitcomb, Magbegor, Clark",100720-1627668-1628244-1629496-202252,SEA,35.0,1,1.0,-2.0,1.0,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28571428571428,16.0,19.0,16.0,19.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628244-202252-204319,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Alysha Clark, Jewell Loyd","Bird, Stewart, Whitcomb, Clark, Loyd",100720-1627668-1628244-202252-204319,SEA,24.0,2,,-2.0,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,60.0,,14.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628886-1628920-202252,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Mercedes Russell, Alysha Clark","Bird, Stewart, Canada, Russell, Clark",100720-1627668-1628886-1628920-202252,SEA,263.0,2,4.0,2.0,8.0,8.0,,,16.0,,,,,1.0,5.0,,8.0,6.0,,,,,2.0,,1.0,,3.0,4.0,5.0,6.0,2.0,,2.0,1.0,8.0,,,,,0.2,,0.5714285714285714,,0.5,,1.0,1.0,,87.60456273764258,14.625,18.25,13.625,18.25,,,,,,,0.2857142857142857,0.4274142857142857,,0.125,0.16666666666666666,,15.12,,,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,0.42857142857142855,0.2857142857142857,1.0,1.0,0.5,1.0,0.385,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628886-1628920-204319,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Mercedes Russell, Jewell Loyd","Bird, Stewart, Canada, Russell, Loyd",100720-1627668-1628886-1628920-204319,SEA,14.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628886-1629496-202252,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Ezi Magbegor, Alysha Clark","Bird, Stewart, Canada, Magbegor, Clark",100720-1627668-1628886-1629496-202252,SEA,150.0,1,2.0,6.0,6.0,5.0,,,11.0,1.0,1.0,,,1.0,2.0,,8.0,2.0,,,,,2.0,,2.0,,6.0,1.0,3.0,3.0,,,,,8.0,,,,,0.5,,0.8,,0.8,,1.0,1.0,,105.6,9.166666666666666,19.0,9.166666666666666,19.0,0.2,1.0,1.0,,,,0.8,0.54769,,,,,4.0,,,,1.0,,,1.0,,1.0,2.0,2.0,3.0,,6.0,,2.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6,1.0,,1.0,1.0,,1.0,0.2,,,,0.4,0.5,0.5,1.0,0.5,,24.3,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628886-202252-203827,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Alysha Clark, Natasha Howard","Bird, Stewart, Canada, Clark, Howard",100720-1627668-1628886-202252-203827,SEA,39.0,1,1.0,2.0,1.0,1.0,,,2.0,,,,,1.0,1.0,,2.0,,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,73.84615384615384,26.0,13.0,26.0,13.0,,,,,,,,0.3507,,,,,11.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628886-203827-204319,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Natasha Howard, Jewell Loyd","Bird, Stewart, Canada, Howard, Loyd",100720-1627668-1628886-203827-204319,SEA,273.0,3,5.0,-6.0,9.0,11.0,7.0,1.0,20.0,1.0,1.0,1.0,1.0,2.0,6.0,,10.0,16.0,2.0,4.0,10.0,2.0,2.0,1.0,3.0,,8.0,,1.0,4.0,1.0,1.0,,,5.0,10.0,7.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.625,0.5,0.625,,,,105.4945054945055,21.22222222222222,7.454545454545454,19.11111111111111,7.454545454545454,0.1,1.0,1.0,,0.125,1.0,0.5,0.44826,0.46655,,,1.0,7.8,0.7777777777777778,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,6.0,,3.0,1.0,2.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.4,0.5,,,,,,0.4,0.25,0.3333333333333333,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5646,25.025,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.25,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.125,1.0,0.375,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628920-202252-202259,1611661328,"Sue Bird, Breanna Stewart, Mercedes Russell, Alysha Clark, Epiphanny Prince","Bird, Stewart, Russell, Clark, Prince",100720-1627668-1628920-202252-202259,SEA,104.0,1,2.0,5.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,2.0,3.0,3.0,7.0,2.0,4.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,1.0,7.0,7.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,1.0,,83.07692307692308,11.0,23.666666666666668,11.0,23.666666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.44439999999999996,0.44439999999999996,0.3333333333333333,0.3333333333333333,1.0,9.299999999999999,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
100720-1627668-1628920-202252-204319,1611661328,"Sue Bird, Breanna Stewart, Mercedes Russell, Alysha Clark, Jewell Loyd","Bird, Stewart, Russell, Clark, Loyd",100720-1627668-1628920-202252-204319,SEA,1395.0,5,23.0,-37.0,42.0,40.0,12.0,15.0,82.0,2.0,8.0,1.0,3.0,4.0,36.0,10.0,21.0,58.0,1.0,13.0,2.0,6.0,2.0,3.0,4.0,1.0,9.0,4.0,9.0,19.0,9.0,,12.0,5.0,19.0,2.0,12.0,0.75,1.0,0.1111111111111111,0.07692307692307693,0.13095238095238096,0.06666666666666667,0.21875,0.0625,0.8,0.6923076923076923,1.0,84.64516129032258,19.095238095238095,14.825,18.0,14.375,0.19047619047619047,0.25,0.2857142857142857,0.5,0.2,0.3333333333333333,0.3333333333333333,0.41636666666666666,0.39179,0.10638297872340426,0.12195121951219512,0.09523809523809523,10.583333333333334,0.2857142857142857,1.0,2.0,5.0,8.0,2.0,14.0,14.0,1.0,6.0,1.0,6.0,8.0,3.0,,6.0,1.0,1.0,1.0,,5.0,10.0,3.0,1.0,2.0,9.0,1.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.6,,0.625,1.0,0.5,0.625,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2,1.0,0.16666666666666666,0.43284285714285714,24.28333333333333,,,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,,2.0,,2.0,2.0,4.0,2.0,8.0,,,1.0,,,0.125,0.125,0.125,0.1111111111111111,0.14285714285714285,,0.25,0.4,0.2702702702702703,0.25,0.4,0.125,1.0,,,,,,,0.13333333333333333,,0.09523809523809523,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.125,0.07142857142857142,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.0625,,,,,,,,,,,,,,,,,,,,,,,1611661328,2020,2020,True
