EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG3A,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Steals,LostBallSteals,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,PenaltyTsPct,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,BadPassSteals,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,BadPassTurnovers,PenaltyTurnovers,BlockedLongMidRange,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,Transition Take Fouls Drawn,PenaltyCorner3FGM,Technical Free Throw Trips,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Clear Path Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,HeaveAttempts,3SecondViolations,Corner3PctBlocked,BlockedCorner3,Transition Take Fouls,team_id,year,season,team_vs
1627675-1628508-1628899-1629501-1629524,1611661324,"Courtney Williams, Cecilia Zandalasini, Myisha Hines-Allen, Alanna Smith, Bridget Carleton","Williams, Zandalasini, Hines-Allen, Smith, Carleton",1627675-1628508-1628899-1629501-1629524,MIN,41.0,1,1.0,-1.0,1.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,0.25,70.2439024390244,32.0,9.0,32.0,9.0,,,,,0.5487,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,24.1,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1628899-1629567-1642293,1611661324,"Courtney Williams, Cecilia Zandalasini, Myisha Hines-Allen, Natisha Hiedeman, Alissa Pili","Williams, Zandalasini, Hines-Allen, Hiedeman, Pili",1627675-1628508-1628899-1629567-1642293,MIN,55.0,1,1.0,-3.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,52.36363636363637,32.0,23.0,31.0,23.0,,,,,0.4289,14.8,,1.0,,,,,3.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1628899-1630151-1642293,1611661324,"Courtney Williams, Cecilia Zandalasini, Myisha Hines-Allen, Olivia Époupa, Alissa Pili","Williams, Zandalasini, Hines-Allen, Époupa, Pili",1627675-1628508-1628899-1630151-1642293,MIN,97.0,1,2.0,,3.0,4.0,7.0,,,,,,,,,,,,,,,,,103.91752577319588,9.333333333333334,17.25,9.333333333333334,17.25,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,,4.0,,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1629483-1641657-203825,1611661324,"Courtney Williams, Cecilia Zandalasini, Napheesa Collier, Dorka Juhász, Kayla McBride","Williams, Zandalasini, Collier, Juhász, McBride",1627675-1628508-1629483-1641657-203825,MIN,600.0,3,10.0,-9.0,22.0,22.0,44.0,,1.0,2.0,4.0,14.0,,,2.0,,6.0,14.0,,,0.5,0.43333333333333335,0.4375,105.6,12.681818181818182,14.590909090909092,12.636363636363637,14.272727272727273,0.06666666666666667,,,,0.5372199999999999,7.45,10.0,1.0,2.0,2.0,8.0,11.0,23.0,4.0,8.0,,,,1.0,6.0,7.0,1.0,8.0,,5.0,2.0,7.0,,3.0,7.0,,,,,0.7333333333333333,,,0.7142857142857143,0.8571428571428571,,0.5,0.7777777777777778,0.1111111111111111,,0.6666666666666666,0.5,,,0.13333333333333333,1.0,1.0,,0.5333333333333333,0.8666666666666667,24.20909090909091,8.0,1.0,,,2.0,1.0,8.0,2.0,1.0,5.0,,3.0,2.0,,8.0,8.0,,,0.6666666666666666,0.52523,0.125,0.4,,0.5714285714285714,0.36363636363636365,1.0,1.0,2.0,3.0,,,1.0,1.0,2.0,3.0,,,1.0,3.0,6.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,0.6666666666666666,0.2727272727272727,,0.2727272727272727,,,0.14285714285714285,0.16666666666666666,1.0,1.0,,0.06666666666666667,0.2,0.6666666666666666,0.6666666666666666,1.0,0.125,0.125,,,,,1.0,0.4,0.125,,,2.0,2.0,,,2.0,1.0,3.0,3.0,2.0,,0.3333333333333333,1.0,0.7,,,,0.4,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,0.2,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1629501-1629524-1630151,1611661324,"Courtney Williams, Cecilia Zandalasini, Alanna Smith, Bridget Carleton, Olivia Époupa","Williams, Zandalasini, Smith, Carleton, Époupa",1627675-1628508-1629501-1629524-1630151,MIN,141.0,1,2.0,3.0,5.0,4.0,9.0,,1.0,,1.0,7.0,,,2.0,,6.0,7.0,,,,1.0,0.875,91.91489361702128,14.0,17.75,14.0,17.75,0.3333333333333333,,,,0.47963333333333336,9.1,,,,,2.0,2.0,4.0,,2.0,,,,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,,,,,0.6666666666666666,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,24.5,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,0.25,0.5,,,,,,,,,,2.0,,,2.0,,,,,6.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1629501-1629567-1631021,1611661324,"Courtney Williams, Cecilia Zandalasini, Alanna Smith, Natisha Hiedeman, Sika Koné","Williams, Zandalasini, Smith, Hiedeman, Koné",1627675-1628508-1629501-1629567-1631021,MIN,218.0,2,4.0,3.0,6.0,6.0,12.0,1.0,1.0,4.0,5.0,11.0,4.0,2.0,3.0,1.0,7.0,9.0,0.5,0.5,0.8,0.7857142857142857,0.7857142857142857,79.26605504587155,18.0,18.333333333333332,16.833333333333332,18.333333333333332,0.14285714285714285,1.0,1.0,1.0,0.5445071428571429,6.2,,1.0,3.0,3.0,1.0,2.0,8.0,4.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,0.2857142857142857,,,,,1.0,,,0.5,,,,,,0.42857142857142855,1.0,1.0,0.3333333333333333,0.14285714285714285,0.7142857142857143,23.8,,,,2.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,0.18181818181818182,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,3.0,,1.0,,1.0,,,,,,,,,1.0,0.5,,0.5,1.0,,,,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,0.5636,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1629524-1630151-1642293,1611661324,"Courtney Williams, Cecilia Zandalasini, Bridget Carleton, Olivia Époupa, Alissa Pili","Williams, Zandalasini, Carleton, Époupa, Pili",1627675-1628508-1629524-1630151-1642293,MIN,146.0,1,2.0,1.0,5.0,5.0,10.0,,1.0,,1.0,3.0,,,1.0,,3.0,3.0,,,,0.5,0.5,98.63013698630138,15.8,13.4,15.8,12.6,0.3333333333333333,,,,0.4792,4.6,,,,,2.0,2.0,2.0,,2.0,,,,1.0,1.0,2.0,,2.0,,1.0,,2.0,,,,,,,,0.6666666666666666,,,0.5,1.0,,0.5,0.6666666666666666,,,,0.5,,,,,,,0.6666666666666666,0.6666666666666666,24.5,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,0.5,,0.5,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628508-1629524-1631021-203825,1611661324,"Courtney Williams, Cecilia Zandalasini, Bridget Carleton, Sika Koné, Kayla McBride","Williams, Zandalasini, Carleton, Koné, McBride",1627675-1628508-1629524-1631021-203825,MIN,81.0,1,1.0,-6.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,71.1111111111111,27.0,13.5,20.0,13.0,,,,,0.46855,,,1.0,,,3.0,3.0,6.0,,3.0,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,0.6666666666666666,,,,,,,,,,1.0,1.0,28.433333333333334,1.0,,,,,,,,,1.0,,,,,,1.0,,,,0.46855,,,,,0.5,,,,,,,,2.0,3.0,,,,2.0,3.0,,,,,,2.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629483-1629501-203825,1611661324,"Courtney Williams, Myisha Hines-Allen, Napheesa Collier, Alanna Smith, Kayla McBride","Williams, Hines-Allen, Collier, Smith, McBride",1627675-1628899-1629483-1629501-203825,MIN,822.0,3,14.0,-19.0,28.0,27.0,55.0,1.0,9.0,6.0,18.0,20.0,8.0,4.0,6.0,1.0,14.0,17.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.32142857142857145,0.35714285714285715,96.35036496350365,16.5,13.333333333333334,16.0,12.592592592592593,0.32142857142857145,0.1111111111111111,0.125,1.0,0.48141964285714284,8.027777777777779,4.0,3.0,4.0,6.0,8.0,10.0,39.0,4.0,8.0,1.0,2.0,3.0,1.0,6.0,9.0,5.0,14.0,2.0,3.0,2.0,4.0,,5.0,8.0,,,,,0.35714285714285715,0.05555555555555555,0.1111111111111111,0.75,1.0,0.25,0.5,0.875,0.25,0.375,,,1.0,0.10526315789473684,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5714285714285714,24.97,2.0,2.0,,3.0,1.0,,,,,5.0,,2.0,2.0,,,2.0,,0.3,,0.2956,0.07142857142857142,0.1111111111111111,0.15,,0.07142857142857142,,3.0,,2.0,,,2.0,2.0,,2.0,3.0,1.0,2.0,,6.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,,1.0,0.2,0.5,0.2,0.3,,0.25,0.16666666666666666,1.0,1.0,,0.10714285714285714,0.07142857142857142,,,,0.25,0.25,1.0,,,,0.4,,0.25,,1.0,,,1.0,,,,,1.0,,,,,,,0.2,0.5,,,,0.47900000000000004,,1.0,,,,1.0,2.0,,,,,2.0,,1.0,,0.6666666666666666,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629483-1629524-1641649,1611661324,"Courtney Williams, Myisha Hines-Allen, Napheesa Collier, Bridget Carleton, Diamond Miller","Williams, Hines-Allen, Collier, Carleton, Miller",1627675-1628899-1629483-1629524-1641649,MIN,197.0,1,3.0,4.0,6.0,6.0,12.0,3.0,4.0,3.0,5.0,9.0,4.0,2.0,2.0,2.0,4.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,87.71573604060914,20.333333333333332,12.5,19.5,12.5,0.5714285714285714,0.75,0.75,0.6666666666666666,0.39279285714285717,9.540000000000001,,1.0,,,2.0,2.0,5.0,2.0,2.0,,,,2.0,,3.0,1.0,4.0,,1.0,,1.0,,2.0,2.0,,,,,0.2857142857142857,,,1.0,,,1.0,1.0,0.3333333333333333,,,1.0,,,,,,,0.2857142857142857,0.2857142857142857,24.95,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,0.14285714285714285,0.2,0.2222222222222222,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,0.5,,0.5,1.0,,1.0,1.0,,,,0.14285714285714285,,,,,0.5,0.5,,,,,,,0.5,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629483-1629567-203825,1611661324,"Courtney Williams, Myisha Hines-Allen, Napheesa Collier, Natisha Hiedeman, Kayla McBride","Williams, Hines-Allen, Collier, Hiedeman, McBride",1627675-1628899-1629483-1629567-203825,MIN,119.0,1,2.0,2.0,5.0,4.0,9.0,,,,,3.0,,,1.0,,3.0,3.0,,,,0.5,0.5,108.90756302521008,13.6,12.75,13.6,12.75,,,,,0.5196999999999999,,3.0,,,,2.0,3.0,1.0,,2.0,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,0.6666666666666666,1.0,24.03333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629483-1641649-203825,1611661324,"Courtney Williams, Myisha Hines-Allen, Napheesa Collier, Diamond Miller, Kayla McBride","Williams, Hines-Allen, Collier, Miller, McBride",1627675-1628899-1629483-1641649-203825,MIN,52.0,1,1.0,,1.0,2.0,3.0,,,1.0,1.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,83.07692307692308,10.0,21.0,10.0,18.5,,,,,0.6576,1.9,,,1.0,1.0,,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629483-1641657-203825,1611661324,"Courtney Williams, Myisha Hines-Allen, Napheesa Collier, Dorka Juhász, Kayla McBride","Williams, Hines-Allen, Collier, Juhász, McBride",1627675-1628899-1629483-1641657-203825,MIN,107.0,1,2.0,-5.0,3.0,4.0,7.0,,,,,,,,,,,,,,,,,94.2056074766355,19.0,12.5,19.0,12.5,,,,,0.5637,,,,,,2.0,2.0,5.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,23.85,3.0,,,,,,,,,,,,,,,3.0,,,,0.5637,,,,,1.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629501-1629524-1629567,1611661324,"Courtney Williams, Myisha Hines-Allen, Alanna Smith, Bridget Carleton, Natisha Hiedeman","Williams, Hines-Allen, Smith, Carleton, Hiedeman",1627675-1628899-1629501-1629524-1629567,MIN,177.0,1,3.0,7.0,5.0,5.0,10.0,,,2.0,3.0,9.0,4.0,2.0,3.0,,7.0,9.0,1.0,1.0,0.6666666666666666,0.5833333333333334,0.6428571428571429,81.35593220338983,16.8,18.6,16.2,18.6,,,,,0.57515,3.033333333333333,3.0,,2.0,3.0,3.0,3.0,2.0,,2.0,,2.0,,,3.0,3.0,1.0,4.0,,,,,,,,,,,,0.5,,,,1.0,,,1.0,0.5,,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,34.300000000000004,1.0,2.0,,,1.0,,,1.0,,2.0,,2.0,1.0,,,1.0,,,,0.5383,0.14285714285714285,0.25,,,0.2,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.3333333333333333,,0.5,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661324,2024,2024,True
1627675-1628899-1629501-1629524-1641649,1611661324,"Courtney Williams, Myisha Hines-Allen, Alanna Smith, Bridget Carleton, Diamond Miller","Williams, Hines-Allen, Smith, Carleton, Miller",1627675-1628899-1629501-1629524-1641649,MIN,533.0,1,9.0,,16.0,17.0,33.0,,2.0,2.0,7.0,8.0,2.0,1.0,1.0,,2.0,6.0,0.5,0.5,0.2857142857142857,0.14285714285714285,0.25,89.15572232645404,16.1875,16.11764705882353,15.3125,14.529411764705882,0.14285714285714285,,,,0.5477461538461539,5.128571428571428,,3.0,2.0,4.0,6.0,7.0,8.0,2.0,6.0,2.0,1.0,2.0,4.0,5.0,9.0,4.0,13.0,,2.0,1.0,6.0,,,,1.0,,1.0,,0.5,0.2857142857142857,,0.3333333333333333,0.625,0.4,1.0,0.75,0.4,,1.0,1.0,,,0.2857142857142857,0.5,1.0,0.5,0.42857142857142855,0.7857142857142857,26.357142857142858,,4.0,2.0,2.0,,,,1.0,1.0,3.0,,4.0,2.0,,,,,0.25,,,0.125,0.2222222222222222,0.25,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,0.5,0.4,0.25,0.5,0.5,,0.07142857142857142,0.07142857142857142,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,0.3333333333333333,,,,,0.44345,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629501-1629524-203825,1611661324,"Courtney Williams, Myisha Hines-Allen, Alanna Smith, Bridget Carleton, Kayla McBride","Williams, Hines-Allen, Smith, Carleton, McBride",1627675-1628899-1629501-1629524-203825,MIN,97.0,2,2.0,5.0,5.0,4.0,9.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.5,0.5,0.8333333333333334,133.60824742268042,8.4,13.75,8.4,13.75,1.0,0.5,0.5,1.0,0.37335,8.9,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,2.0,3.0,,,1.0,,,1.0,,2.0,,3.0,2.0,,,2.0,,,,0.3259,0.6666666666666666,0.6666666666666666,,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1628899-1629524-1629567-1642293,1611661324,"Courtney Williams, Myisha Hines-Allen, Bridget Carleton, Natisha Hiedeman, Alissa Pili","Williams, Hines-Allen, Carleton, Hiedeman, Pili",1627675-1628899-1629524-1629567-1642293,MIN,244.0,1,4.0,-7.0,8.0,8.0,16.0,,,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,0.5,0.2,0.2,94.42622950819673,13.125,17.375,13.125,17.25,,,,,0.55009,11.25,3.0,,1.0,1.0,2.0,3.0,9.0,,2.0,,1.0,,1.0,1.0,3.0,,3.0,,1.0,,3.0,,4.0,5.0,,,,,0.6,,,0.3333333333333333,1.0,,0.5,0.6666666666666666,,,,1.0,,,0.2,1.0,1.0,1.0,0.4,0.8,24.166666666666668,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,True
1627675-1629483-1629501-1629524-1629567,1611661324,"Courtney Williams, Napheesa Collier, Alanna Smith, Bridget Carleton, Natisha Hiedeman","Williams, Collier, Smith, Carleton, Hiedeman",1627675-1629483-1629501-1629524-1629567,MIN,627.0,7,10.0,-5.0,21.0,21.0,42.0,2.0,5.0,6.0,11.0,23.0,6.0,3.0,6.0,1.0,15.0,20.0,0.5,0.5,0.5454545454545454,0.5833333333333334,0.6052631578947368,96.45933014354068,13.666666666666666,16.19047619047619,12.619047619047619,16.047619047619047,0.2777777777777778,0.4,0.4,0.5,0.4640305555555556,11.436363636363636,3.0,3.0,2.0,2.0,4.0,7.0,28.0,6.0,4.0,,1.0,2.0,1.0,4.0,5.0,2.0,7.0,,1.0,,4.0,,2.0,9.0,1.0,1.0,1.0,1.0,0.3888888888888889,,,0.25,1.0,0.4,0.5,0.8333333333333334,0.2222222222222222,,1.0,0.5,,,0.1111111111111111,1.0,1.0,0.5,0.2222222222222222,0.5,24.085714285714285,9.0,2.0,,3.0,3.0,,11.0,3.0,1.0,3.0,,2.0,1.0,,11.0,9.0,,0.5,0.6875,0.4867875,0.05263157894736842,0.08333333333333333,0.13043478260869565,0.4782608695652174,0.42857142857142855,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,,1.0,3.0,5.0,9.0,1.0,3.0,1.0,2.0,,1.0,3.0,,1.0,,,1.0,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5,,,,1.0,1.0,1.0,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.375,0.25,,,,,,1.0,1.0,3.0,,1.0,3.0,,0.6,0.3333333333333333,0.6875,,,,,,0.3333333333333333,0.5095,,2.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,0.5,0.5,0.5,,0.25,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1611661324,2024,2024,True
