EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimAssists,Loose Ball Fouls,AtRimPctAssisted,Corner3FGA,PenaltyCorner3FGA,HeaveAttempts,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SelfOReb,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedAtRim,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PtsPutbacks,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceCorner3FGA,Charge Fouls,SecondChanceCorner3Frequency,LostBallTurnovers,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffCorner3ReboundPct,LongMidRangePctBlocked,Transition Take Fouls,Transition Take Fouls Drawn,Travels,3SecondViolations,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Clear Path Fouls,Defensive 3 Seconds Violations,BlockedArc3,DefensiveGoaltends,team_id,year,season,team_vs
1628881-1629482-1630442-1642298-204333,1611661317,"Monique Billings, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Billings, Cunningham, Mack, Taylor, Cloud",1628881-1629482-1630442-1642298-204333,PHO,819.0,4,26.0,10.0,51.0,10.0,89.67032967032966,16.346153846153847,16.307692307692307,0.38461538461538464,14.0,-6.0,25.0,1.0,6.0,,7.0,,6.0,1.0,13.0,8.0,3.0,26.0,32.0,,6.0,2.0,6.0,1.0,4.0,7.0,1.0,8.0,3.0,1.0,4.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,1.0,26.0,0.5416666666666666,0.38095238095238093,0.8,0.16666666666666666,0.6363636363636364,0.1,,0.5,0.5,15.76,14.92,0.2857142857142857,0.3333333333333333,,0.2857142857142857,,0.125,0.6666666666666666,0.5062904761904762,,0.55045,0.125,0.1875,4.8307692307692305,24.525,1.0,5.0,4.0,4.0,2.0,,7.0,3.0,,,4.0,1.0,,11.0,2.0,3.0,2.0,1.0,7.0,,15.0,3.0,,2.0,2.0,2.0,4.0,2.0,,,11.0,,,0.3333333333333333,0.375,0.5,0.375,0.5384615384615384,0.6666666666666666,0.5476190476190477,0.6875,,0.6875,0.5,,0.5,0.2,1.0,0.4,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,,0.5,1.0,,0.3333333333333333,,0.4230769230769231,2.0,,,,,,,12.0,2.0,6.0,2.0,,,2.0,,,0.8571428571428571,0.8571428571428571,,,,0.15384615384615385,0.16666666666666666,0.14285714285714285,,,0.2857142857142857,0.3333333333333333,1.0,,,,,,,4.0,,0.8,2.0,1.0,,,1.0,0.09523809523809523,0.125,,1.0,1.0,0.125,,6.0,,,,,,1.0,1.0,,1.0,0.5,0.5,1.0,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1628881-1630114-1630442-1631056-1642298,1611661317,"Monique Billings, Mikiah Herbert Harrigan, Natasha Mack, Amy Atwell, Celeste Taylor","Billings, Herbert Harrigan, Mack, Atwell, Taylor",1628881-1630114-1630442-1631056-1642298,PHO,1747.0,4,56.0,17.0,114.0,17.0,93.96680022896393,15.285714285714286,14.464285714285714,0.30357142857142855,29.0,2.0,58.0,11.0,5.0,2.0,13.0,9.0,17.0,6.0,27.0,20.0,13.0,55.0,53.0,5.0,7.0,7.0,17.0,5.0,10.0,25.0,12.0,37.0,4.0,2.0,2.0,6.0,15.0,20.0,8.0,1.0,,1.0,1.0,43.0,0.49107142857142855,0.425531914893617,0.7692307692307693,0.4166666666666667,0.7142857142857143,0.39285714285714285,0.5,1.0,1.0,15.362068965517242,14.741379310344827,0.10638297872340426,0.2765957446808511,0.19148936170212766,0.3617021276595745,0.2222222222222222,0.42857142857142855,0.5319148936170213,0.4664117021276596,0.5485,0.4640785714285714,0.16666666666666666,0.23529411764705882,9.77037037037037,24.73,5.0,4.0,1.0,1.0,4.0,1.0,15.0,4.0,1.0,12.0,5.0,1.0,6.0,19.0,12.0,12.0,4.0,4.0,13.0,4.0,30.0,15.0,,2.0,5.0,3.0,11.0,1.0,1.0,2.0,19.0,,2.0,1.0,0.2,0.14285714285714285,0.2,0.5555555555555556,0.7142857142857143,0.44680851063829785,0.4642857142857143,0.5454545454545454,0.5,0.45454545454545453,,0.6818181818181818,0.2,1.0,0.6923076923076923,0.8,0.8,0.23529411764705882,0.23529411764705882,1.0,0.07142857142857142,1.0,0.16666666666666666,0.23529411764705882,0.21818181818181817,0.34545454545454546,8.0,3.0,1.0,4.0,4.0,1.0,4.0,18.0,1.0,9.0,5.0,2.0,1.0,6.0,,,0.6,0.75,0.25,0.8,0.6111111111111112,0.037037037037037035,,0.07692307692307693,0.5,1.0,0.6153846153846154,0.6666666666666666,0.625,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.25,1.0,2.0,,0.5,3.0,1.0,,1.0,0.6666666666666666,0.06382978723404255,0.07142857142857142,2.0,3.0,0.4,0.1111111111111111,1.0,,,1.0,1.0,,0.05,,,6.0,,,,,,,6.0,0.375,0.3076923076923077,4.0,,,,,,2.0,,1.0,,,,,,,0.6666666666666666,,,,,,1.0,1.0,,,,,,,1611661317,2024,2024,False
1628881-1630114-1630442-1642298-204333,1611661317,"Monique Billings, Mikiah Herbert Harrigan, Natasha Mack, Celeste Taylor, Natasha Cloud","Billings, Herbert Harrigan, Mack, Taylor, Cloud",1628881-1630114-1630442-1642298-204333,PHO,303.0,2,11.0,2.0,22.0,2.0,104.55445544554456,12.454545454545455,11.454545454545455,0.18181818181818182,5.0,1.0,11.0,2.0,1.0,,3.0,1.0,2.0,1.0,5.0,3.0,4.0,8.0,7.0,2.0,1.0,1.0,2.0,,1.0,3.0,2.0,5.0,2.0,,,3.0,4.0,4.0,1.0,,,1.0,,8.0,0.4,0.375,1.0,,0.75,0.3333333333333333,,,,15.090909090909092,14.636363636363637,0.125,0.375,0.125,0.25,,0.5,0.5,0.5314625,,0.4828,0.1111111111111111,0.16666666666666666,8.66,24.133333333333336,11.0,1.0,,,,,2.0,,,,,,2.0,2.0,,,,,2.0,,4.0,2.0,,2.0,1.0,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,0.4,,0.25,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,,,0.25,,1.0,,,,,,4.0,,2.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,0.5,0.125,,,1.0,1.0,0.16666666666666666,,,,1.0,,,,,,,,,,,,,2.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1611661317,2024,2024,False
1628881-1630114-1642298-203398-204333,1611661317,"Monique Billings, Mikiah Herbert Harrigan, Celeste Taylor, Brittney Griner, Natasha Cloud","Billings, Herbert Harrigan, Taylor, Griner, Cloud",1628881-1630114-1642298-203398-204333,PHO,94.0,1,3.0,,6.0,,91.91489361702128,18.333333333333332,18.333333333333332,,2.0,5.0,3.0,,1.0,,,1.0,1.0,,2.0,1.0,,7.0,2.0,,,,1.0,,,2.0,,2.0,,,,,1.0,,,,,,,7.0,1.1666666666666667,0.3333333333333333,,,1.0,,,,,13.0,13.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.41398333333333337,,,,,10.3,25.6,,1.0,,,1.0,,2.0,1.0,,,,,,,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.1666666666666667,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1629482-1630114-1630442-1631056-1642298,1611661317,"Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Amy Atwell, Celeste Taylor","Cunningham, Herbert Harrigan, Mack, Atwell, Taylor",1629482-1630114-1630442-1631056-1642298,PHO,148.0,1,4.0,,8.0,,77.83783783783784,22.5,22.5,,2.0,,4.0,,,,1.0,1.0,2.0,,2.0,2.0,1.0,5.0,5.0,,,,2.0,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,2.0,,2.0,,5.0,0.625,0.5,0.5,,0.4,,,,,14.5,12.5,,0.25,0.25,0.5,,,0.5,0.4376875,,,0.25,0.5,12.1,23.45,,,,,,,2.0,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,4.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1629482-1630114-1630442-1631056-204333,1611661317,"Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Amy Atwell, Natasha Cloud","Cunningham, Herbert Harrigan, Mack, Atwell, Cloud",1629482-1630114-1630442-1631056-204333,PHO,217.0,1,9.0,2.0,17.0,1.0,112.8110599078341,15.11111111111111,15.11111111111111,0.2222222222222222,4.0,-1.0,8.0,1.0,1.0,,,,3.0,,1.0,4.0,3.0,11.0,12.0,,,,3.0,,1.0,2.0,1.0,3.0,1.0,,,,3.0,4.0,,1.0,,1.0,1.0,11.0,0.7857142857142857,0.8,1.0,,0.6666666666666666,0.5,,,1.0,10.125,10.125,0.2,,,0.6,,,1.0,0.55452,,,,,2.1,24.3,5.0,1.0,,,1.0,,1.0,2.0,,,,,3.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,,1.0,1.0,1.0,3.0,,,2.0,1.0,,1.0,1.0,0.5,,0.5,1.0,,0.8,,,0.75,0.3333333333333333,,0.5,,,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,0.2727272727272727,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2,,,,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1629482-1630114-1630442-1642298-204333,1611661317,"Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Celeste Taylor, Natasha Cloud","Cunningham, Herbert Harrigan, Mack, Taylor, Cloud",1629482-1630114-1630442-1642298-204333,PHO,409.0,3,13.0,2.0,27.0,2.0,95.06112469437653,18.692307692307693,18.692307692307693,0.15384615384615385,7.0,-16.0,14.0,,1.0,,1.0,4.0,4.0,,6.0,4.0,,3.0,19.0,,1.0,,4.0,,1.0,3.0,,3.0,1.0,,3.0,4.0,,,,,,,,3.0,0.15,0.4,0.3333333333333333,,0.6,,,1.0,,11.857142857142858,11.714285714285714,0.1,0.1,0.4,0.4,,,0.5,0.42274500000000004,,0.3402,,,15.266666666666666,25.5,3.0,,,,1.0,,,1.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,1.0,0.25,,0.25,,,0.15,,,,0.3333333333333333,,1.0,,,1.0,,,0.25,0.25,1.0,,,,0.25,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1629482-1630442-1642298-203398-204333,1611661317,"Sophie Cunningham, Natasha Mack, Celeste Taylor, Brittney Griner, Natasha Cloud","Cunningham, Mack, Taylor, Griner, Cloud",1629482-1630442-1642298-203398-204333,PHO,119.0,1,3.0,,6.0,,72.60504201680672,16.333333333333332,16.333333333333332,,2.0,,3.0,,1.0,,,,,,1.0,,,2.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,2.0,1.0,,,,0.5,,,,,23.333333333333332,18.666666666666668,1.0,,,,,,1.0,0.6538,,,,,0.9,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,0.5,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1630114-1630134-203398-204296-204333,1611661317,"Mikiah Herbert Harrigan, Sug Sutton, Brittney Griner, Rebecca Allen, Natasha Cloud","Herbert Harrigan, Sutton, Griner, Allen, Cloud",1630114-1630134-203398-204296-204333,PHO,17.0,1,1.0,,2.0,,169.41176470588235,10.0,10.0,,,-3.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661317,2024,2024,False
100940-1627674-1629571-1630114-204333,1611661317,"Diana Taurasi, Kahleah Copper, Morgan Bertsch, Mikiah Herbert Harrigan, Natasha Cloud","Taurasi, Copper, Bertsch, Herbert Harrigan, Cloud",100940-1627674-1629571-1630114-204333,PHO,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1629482-1630134-1630442-203398-204333,1611661317,"Sophie Cunningham, Sug Sutton, Natasha Mack, Brittney Griner, Natasha Cloud","Cunningham, Sutton, Mack, Griner, Cloud",1629482-1630134-1630442-203398-204333,PHO,171.0,2,6.0,6.0,13.0,6.0,109.47368421052632,10.5,10.5,1.0,3.0,3.0,7.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,5.0,10.0,7.0,,2.0,1.0,1.0,,2.0,3.0,,3.0,,,,1.0,4.0,6.0,1.0,,,,,10.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,,0.75,,,0.6666666666666666,,15.428571428571429,14.571428571428571,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.34099999999999997,,0.34099999999999997,0.25,0.3333333333333333,14.0,26.9,7.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,5.0,10.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,2.0,10.0,,2.0,,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,,0.8333333333333334,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
100940-1629482-1629571-1630442-204333,1611661317,"Diana Taurasi, Sophie Cunningham, Morgan Bertsch, Natasha Mack, Natasha Cloud","Taurasi, Cunningham, Bertsch, Mack, Cloud",100940-1629482-1629571-1630442-204333,PHO,11.0,1,1.0,1.0,1.0,1.0,130.9090909090909,11.0,11.0,1.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3699,,0.3699,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1629571-1630134-1630442-204296,1611661317,"Kahleah Copper, Morgan Bertsch, Sug Sutton, Natasha Mack, Rebecca Allen","Copper, Bertsch, Sutton, Mack, Allen",1627674-1629571-1630134-1630442-204296,PHO,44.0,1,2.0,,4.0,,130.9090909090909,7.0,7.0,,1.0,2.0,2.0,,1.0,,,,,,1.0,,,2.0,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,,15.0,15.0,1.0,,,,,,1.0,0.7275,,,,,0.8,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1630114-1630442-1642298-203398,1611661317,"Kahleah Copper, Mikiah Herbert Harrigan, Natasha Mack, Celeste Taylor, Brittney Griner","Copper, Herbert Harrigan, Mack, Taylor, Griner",1627674-1630114-1630442-1642298-203398,PHO,150.0,1,5.0,,10.0,,96.0,17.8,17.8,,2.0,-1.0,5.0,,2.0,,2.0,,1.0,,4.0,1.0,,4.0,5.0,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,4.0,0.4,0.2,,,1.0,,,,,12.2,12.2,0.4,0.4,,0.2,,,0.6,0.5182,,,,,4.2,24.1,,1.0,,,,,2.0,,,,,,,,,,,,2.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,0.5,,0.4,,,,,,1.0,,,1.0,0.5,0.5,,,,,,,,,,1.0,,,,,,,4.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1630114-1630134-1630442-204296-204333,1611661317,"Mikiah Herbert Harrigan, Sug Sutton, Natasha Mack, Rebecca Allen, Natasha Cloud","Herbert Harrigan, Sutton, Mack, Allen, Cloud",1630114-1630134-1630442-204296-204333,PHO,41.0,1,1.0,,1.0,,35.1219512195122,22.0,22.0,,1.0,3.0,,,,,,,1.0,,,1.0,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,3.0,1.5,1.0,,,,,,,,,,,,,1.0,,,1.0,0.4119,,,,,,24.3,,,,,1.0,,,1.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.5,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1630134-203398-204296-204333,1611661317,"Kahleah Copper, Sug Sutton, Brittney Griner, Rebecca Allen, Natasha Cloud","Copper, Sutton, Griner, Allen, Cloud",1627674-1630134-203398-204296-204333,PHO,35.0,1,1.0,,2.0,,82.28571428571428,24.0,24.0,,1.0,-1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,11.0,11.0,,1.0,,,,,,0.381,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
100940-1627674-1630114-203398-204333,1611661317,"Diana Taurasi, Kahleah Copper, Mikiah Herbert Harrigan, Brittney Griner, Natasha Cloud","Taurasi, Copper, Herbert Harrigan, Griner, Cloud",100940-1627674-1630114-203398-204333,PHO,491.0,4,14.0,3.0,29.0,3.0,85.050916496945,18.0,17.142857142857142,0.21428571428571427,8.0,-4.0,15.0,1.0,3.0,,5.0,,4.0,,8.0,5.0,5.0,18.0,22.0,,2.0,,4.0,,1.0,5.0,1.0,6.0,,,1.0,1.0,6.0,6.0,2.0,,,,,15.0,0.6,0.38461538461538464,0.3333333333333333,,0.5555555555555556,0.14285714285714285,,1.0,,15.933333333333334,15.333333333333334,0.23076923076923078,0.38461538461538464,,0.3076923076923077,,,0.6153846153846154,0.4744923076923077,,0.49175,0.2,0.2222222222222222,4.8625,26.080000000000002,1.0,2.0,,,1.0,,5.0,1.0,,3.0,1.0,,1.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,11.0,4.0,,,,,,,,,3.0,,,1.0,0.2,,0.2,0.625,0.5,0.5,0.5,1.5,0.5,,,0.6666666666666666,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,1.0,,,,0.25,0.16666666666666666,0.16666666666666666,3.0,,1.0,1.0,,1.0,1.0,8.0,,4.0,2.0,,,,,,0.8,0.8,1.0,,1.5,,,,,,0.6,0.6,0.6666666666666666,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,0.07692307692307693,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
