EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,BadPassSteals,LostBallTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Clear Path Fouls,Corner3PctBlocked,Transition Take Fouls,BlockedCorner3,BlockedLongMidRange,team_id,year,season,team_vs
1628276-1628932-1629498-202252-203833,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Alysha Clark, Chelsea Gray","Plum, Wilson, Young, Clark, Gray",1628276-1628932-1629498-202252-203833,LVA,7505.0,22,125.0,41.0,266.0,260.0,18.0,526.0,28.0,38.0,20.0,59.0,2.0,5.0,77.0,137.0,27.0,80.0,57.0,292.0,251.0,2.0,5.0,25.0,78.0,75.0,59.0,20.0,39.0,25.0,64.0,18.0,11.0,153.0,9.0,35.0,49.0,89.0,20.0,109.0,33.0,5.0,26.0,4.0,18.0,14.0,40.0,45.0,56.0,1.0,71.0,29.0,267.0,0.5064935064935064,0.5342465753424658,0.9259259259259259,0.3375,0.4,0.3375,0.5620437956204379,0.5414746543778802,0.631578947368421,0.5910931174089069,0.6578947368421053,0.3686635944700461,0.65,0.7424242424242424,0.813953488372093,0.18,0.7706422018348624,0.1651376146788991,0.08333333333333333,0.7,0.8055555555555556,100.92471685542972,14.142857142857142,14.396153846153846,13.785714285714286,13.792307692307693,0.17511520737327188,0.7368421052631579,0.7567567567567568,0.39285714285714285,0.271889400921659,0.3389830508474576,0.3389830508474576,0.9,0.2631578947368421,0.4,0.5,0.543778801843318,0.3389830508474576,0.48874375000000003,0.5690000000000001,0.12340425531914893,0.1870967741935484,0.08561643835616438,8.356204379562044,24.80625,96.0,86.0,3.0,6.0,71.0,12.0,28.0,21.0,18.0,9.0,14.0,29.0,45.0,26.0,33.0,112.0,76.0,8.0,9.0,28.0,8.0,20.0,,5.0,1.0,110.0,95.0,0.6428571428571429,0.6444444444444445,0.5563380281690141,0.6292134831460674,0.15254237288135594,0.14705882352941177,0.42857142857142855,0.6428571428571429,0.3271889400921659,0.12903225806451613,0.42857142857142855,0.4444444444444444,0.0967741935483871,0.3157894736842105,0.5,0.2535211267605634,0.4537742857142857,,0.3835616438356164,0.3609022556390977,5.0,0.7142857142857143,5.0,8.0,37.0,7.0,,,2.0,8.0,5.0,1.0,7.0,6.0,6.0,7.0,20.0,8.0,2.0,6.0,,,1.0,15.0,,2.0,5.0,1.0,11.0,,11.0,10.0,4.0,6.0,11.0,6.0,4.0,9.0,0.2692307692307692,0.043795620437956206,0.02631578947368421,0.056338028169014086,0.25,0.4444444444444444,,0.8636363636363636,0.8571428571428571,0.057692307692307696,0.5454545454545454,0.5211267605633803,0.5522388059701493,0.5405405405405406,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,0.11267605633802817,0.625,0.11267605633802817,0.25,0.2777777777777778,,1.0,1.0,0.03571428571428571,,,,,,,,,,,,1611661319,2024,2024,False
1631006-1631031-1642324-202641-203026,1611661319,"Kierstan Bell, Queen Egbo, Kate Martin, Sydney Colson, Tiffany Hayes","Bell, Egbo, Martin, Colson, Hayes",1631006-1631031-1642324-202641-203026,LVA,47.0,1,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,61.276595744680854,25.0,22.0,25.0,22.0,,,,,1.0,,,,,,,1.0,,0.33015,,,,,,23.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629484-1631006-202641-203026,1611661319,"Kelsey Plum, Megan Gustafson, Kierstan Bell, Sydney Colson, Tiffany Hayes","Plum, Gustafson, Bell, Colson, Hayes",1628276-1629484-1631006-202641-203026,LVA,10.0,1,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629498-1642324-203833-204329,1611661319,"A'ja Wilson, Jackie Young, Kate Martin, Chelsea Gray, Kiah Stokes","Wilson, Young, Martin, Gray, Stokes",1628932-1629498-1642324-203833-204329,LVA,200.0,3,3.0,1.0,7.0,7.0,1.0,14.0,,,1.0,2.0,,,,3.0,1.0,3.0,,3.0,2.0,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,4.0,1.0,5.0,1.0,,1.0,,1.0,1.0,2.0,3.0,1.0,,,,3.0,,,1.0,0.3333333333333333,,0.3333333333333333,,0.25,,0.25,,0.5,0.5,1.0,1.0,,1.0,0.2,,,1.0,100.8,14.571428571428571,14.0,13.428571428571429,11.857142857142858,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.5,0.5,0.4987083333333333,,,,,12.666666666666666,24.166666666666668,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,1.0,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-1629498-1642324-203833,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Kate Martin, Chelsea Gray","Plum, Wilson, Young, Martin, Gray",1628276-1628932-1629498-1642324-203833,LVA,240.0,1,4.0,,7.0,8.0,,15.0,,,1.0,2.0,,,3.0,3.0,1.0,3.0,,9.0,9.0,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,2.0,3.0,,3.0,,,,,,1.0,1.0,2.0,1.0,,,,9.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.75,,0.75,,0.5,,0.5,,,0.5,,,0.5,,90.0,14.285714285714286,17.5,14.285714285714286,17.5,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.5,0.5,0.49185833333333334,,,,,14.233333333333334,25.566666666666666,,4.0,,,1.0,2.0,2.0,1.0,,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,0.5,0.16666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-1629498-203026-203833,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Tiffany Hayes, Chelsea Gray","Plum, Wilson, Young, Hayes, Gray",1628276-1628932-1629498-203026-203833,LVA,1828.0,11,30.0,23.0,62.0,59.0,8.0,121.0,9.0,13.0,6.0,15.0,,,16.0,31.0,6.0,15.0,24.0,74.0,51.0,,,15.0,12.0,18.0,15.0,6.0,6.0,6.0,12.0,6.0,3.0,30.0,4.0,7.0,12.0,20.0,10.0,30.0,9.0,3.0,7.0,1.0,4.0,6.0,13.0,10.0,20.0,,29.0,11.0,59.0,0.375,0.5,1.0,0.4,,0.4,0.5161290322580645,0.5434782608695652,0.8333333333333334,0.6271186440677966,0.8333333333333334,0.32608695652173914,0.5384615384615384,0.75,0.875,0.5,0.7916666666666666,0.43478260869565216,0.5,0.8333333333333334,0.8333333333333334,95.31728665207878,14.85483870967742,15.372881355932204,14.693548387096774,14.932203389830509,0.2826086956521739,0.6923076923076923,0.75,0.3333333333333333,0.32608695652173914,0.4,0.4,1.0,,,,0.6086956521739131,0.4,0.47485326086956525,0.46505,0.21818181818181817,0.28205128205128205,0.20270270270270271,5.948387096774193,25.266666666666666,34.0,18.0,5.0,5.0,15.0,,3.0,,7.0,5.0,6.0,8.0,16.0,7.0,16.0,35.0,20.0,8.0,6.0,6.0,3.0,,2.0,,1.0,35.0,34.0,0.8333333333333334,0.5,0.41304347826086957,0.546875,0.4,0.5,,0.3333333333333333,0.32608695652173914,0.06521739130434782,,,,0.8333333333333334,1.0,0.30434782608695654,0.4254847826086956,0.0625,0.47297297297297297,0.5483870967741935,1.0,0.5,3.0,4.0,7.0,,,,,,1.0,5.0,1.0,,2.0,,3.0,,,1.0,,,1.0,8.0,,1.0,2.0,1.0,3.0,,4.0,1.0,1.0,,1.0,,2.0,3.0,0.14285714285714285,0.06451612903225806,0.07692307692307693,0.06666666666666667,,0.25,0.3333333333333333,0.8571428571428571,1.0,0.047619047619047616,,0.4666666666666667,0.5,0.42857142857142855,,,,,,,,,0.17391304347826086,0.75,,,0.14285714285714285,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-202252-202641-203026,1611661319,"Kelsey Plum, A'ja Wilson, Alysha Clark, Sydney Colson, Tiffany Hayes","Plum, Wilson, Clark, Colson, Hayes",1628276-1628932-202252-202641-203026,LVA,807.0,6,13.0,6.0,23.0,22.0,4.0,45.0,3.0,6.0,2.0,6.0,,,9.0,17.0,3.0,7.0,5.0,32.0,26.0,,,4.0,16.0,9.0,6.0,2.0,8.0,3.0,11.0,2.0,3.0,25.0,2.0,5.0,4.0,10.0,6.0,16.0,,,1.0,1.0,1.0,1.0,2.0,6.0,8.0,,8.0,4.0,28.0,0.8888888888888888,0.8888888888888888,1.0,0.42857142857142855,,0.42857142857142855,0.5294117647058824,0.5625,0.5,0.5714285714285714,0.4,0.2916666666666667,0.5,1.0,1.0,0.5,1.0,0.4166666666666667,0.5,1.0,1.0,80.29739776951673,18.043478260869566,17.818181818181817,16.26086956521739,17.681818181818183,0.25,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.5416666666666666,0.3333333333333333,0.5063041666666667,0.4978,0.14814814814814814,0.2,0.125,5.476470588235294,24.957142857142856,2.0,6.0,1.0,3.0,11.0,,,1.0,,2.0,4.0,1.0,2.0,,,2.0,2.0,,3.0,,,2.0,1.0,,,2.0,2.0,0.5,0.5,0.5,0.5,0.375,0.4,,,0.4583333333333333,,,,0.041666666666666664,0.75,0.3333333333333333,,0.4703,,0.0625,0.08695652173913043,1.0,1.0,,1.0,6.0,1.0,,,,,,,,,,1.0,5.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.5,0.3333333333333333,,1.0,1.0,,1.0,0.5454545454545454,0.5454545454545454,0.8333333333333334,,1.0,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-202252-203026-203833,1611661319,"Kelsey Plum, A'ja Wilson, Alysha Clark, Tiffany Hayes, Chelsea Gray","Plum, Wilson, Clark, Hayes, Gray",1628276-1628932-202252-203026-203833,LVA,2270.0,12,38.0,24.0,76.0,74.0,5.0,150.0,11.0,19.0,4.0,18.0,,1.0,21.0,41.0,5.0,23.0,16.0,73.0,49.0,,1.0,4.0,18.0,12.0,18.0,4.0,9.0,4.0,13.0,3.0,6.0,30.0,1.0,15.0,21.0,37.0,4.0,41.0,7.0,2.0,6.0,,3.0,1.0,7.0,12.0,16.0,,20.0,8.0,69.0,0.42857142857142855,0.45,0.8,0.21739130434782608,,0.21739130434782608,0.5121951219512195,0.4453125,0.5,0.5,0.5,0.359375,0.8571428571428571,0.6774193548387096,1.0,0.058823529411764705,0.782608695652174,0.10810810810810811,0.07692307692307693,0.7333333333333333,1.0,95.15418502202643,15.25,15.013513513513514,14.855263157894736,14.35135135135135,0.296875,0.5789473684210527,0.6470588235294118,0.5454545454545454,0.28125,0.2222222222222222,0.2222222222222222,0.75,0.25,,,0.65625,0.2222222222222222,0.5060261904761905,0.5592833333333334,0.11428571428571428,0.1702127659574468,0.0547945205479452,8.665853658536586,25.008695652173916,15.0,21.0,2.0,3.0,8.0,5.0,14.0,5.0,3.0,2.0,3.0,3.0,7.0,3.0,7.0,16.0,24.0,2.0,3.0,5.0,3.0,6.0,1.0,1.0,,16.0,15.0,0.6666666666666666,0.42857142857142855,0.45,0.5714285714285714,0.15,,,0.6666666666666666,0.125,0.21875,0.35714285714285715,0.35714285714285715,0.078125,0.75,0.6666666666666666,0.3,0.43653000000000003,,0.2191780821917808,0.19736842105263158,1.0,1.0,2.0,3.0,5.0,1.0,,,,,1.0,,1.0,3.0,3.0,1.0,1.0,2.0,,2.0,,,,2.0,,,,,2.0,,3.0,8.0,2.0,6.0,8.0,6.0,,3.0,0.3333333333333333,0.07317073170731707,0.10526315789473684,0.125,,0.25,0.1111111111111111,0.6,1.0,0.058823529411764705,0.75,0.625,0.7142857142857143,0.2,0.4,0.2,0.2,1.0,0.5,,,,0.3,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-202252-203026-204329,1611661319,"Kelsey Plum, A'ja Wilson, Alysha Clark, Tiffany Hayes, Kiah Stokes","Plum, Wilson, Clark, Hayes, Stokes",1628276-1628932-202252-203026-204329,LVA,1073.0,6,18.0,,32.0,30.0,7.0,62.0,6.0,10.0,1.0,7.0,,3.0,9.0,25.0,2.0,10.0,5.0,29.0,29.0,,3.0,4.0,10.0,6.0,7.0,1.0,5.0,2.0,7.0,1.0,3.0,16.0,2.0,2.0,9.0,12.0,9.0,21.0,2.0,,,,,3.0,3.0,9.0,12.0,,6.0,3.0,25.0,0.5555555555555556,0.625,1.0,0.2,,0.2,0.36,0.34285714285714286,0.16666666666666666,0.3815789473684211,0.2857142857142857,0.2857142857142857,,0.75,0.4,0.25,0.6470588235294118,0.375,0.16666666666666666,0.6666666666666666,0.5,83.20596458527493,17.71875,16.866666666666667,16.21875,15.2,0.2857142857142857,0.6,0.6666666666666666,0.5,0.2,0.14285714285714285,0.14285714285714285,1.0,0.5,,,0.5714285714285714,0.14285714285714285,0.4961871428571429,0.52222,0.07894736842105263,0.10714285714285714,0.13793103448275862,7.776,24.25,13.0,7.0,1.0,1.0,9.0,2.0,6.0,3.0,2.0,1.0,3.0,7.0,14.0,2.0,,14.0,8.0,2.0,7.0,2.0,,1.0,1.0,2.0,,14.0,13.0,0.3333333333333333,0.5,0.4375,0.4375,0.4375,0.5,0.5,1.0,0.2571428571428571,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.08571428571428572,0.16666666666666666,1.0,0.125,0.482196875,,0.4827586206896552,0.40625,1.0,1.0,4.0,6.0,1.0,1.0,,,,,,2.0,,,4.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,0.16,0.1,0.3333333333333333,,0.25,0.5,1.0,,0.1,1.0,0.1111111111111111,0.16666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.375,0.6666666666666666,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-202641-203026-204329,1611661319,"Kelsey Plum, A'ja Wilson, Sydney Colson, Tiffany Hayes, Kiah Stokes","Plum, Wilson, Colson, Hayes, Stokes",1628276-1628932-202641-203026-204329,LVA,180.0,2,3.0,8.0,5.0,5.0,,10.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,3.0,2.0,10.0,2.0,,,,,6.0,2.0,1.0,,2.0,2.0,1.0,,6.0,,,2.0,2.0,,2.0,,,,,,,,1.0,1.0,,2.0,1.0,10.0,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,,1.0,,0.75,,1.0,,,1.0,,,1.0,,80.0,14.0,22.0,14.0,22.0,0.25,1.0,1.0,,0.5,0.5,0.5,1.0,,,,1.0,0.5,0.56235,,0.2,0.5,,2.7,24.8,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202252-203026-203833,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Tiffany Hayes, Chelsea Gray","Plum, Young, Clark, Hayes, Gray",1628276-1629498-202252-203026-203833,LVA,38.0,1,1.0,-3.0,2.0,1.0,1.0,3.0,,2.0,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,113.6842105263158,16.0,6.0,10.5,6.0,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,0.4839333333333333,0.4463,,,,3.766666666666667,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202252-203026-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Tiffany Hayes, Kiah Stokes","Plum, Young, Clark, Hayes, Stokes",1628276-1629498-202252-203026-204329,LVA,411.0,3,7.0,3.0,13.0,13.0,,26.0,1.0,1.0,1.0,5.0,,,3.0,4.0,1.0,6.0,5.0,14.0,11.0,,,,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,5.0,,5.0,2.0,7.0,,7.0,,,1.0,,1.0,,1.0,2.0,4.0,,5.0,3.0,14.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,0.16666666666666666,0.75,0.45,,0.5833333333333334,,0.6,1.0,0.6666666666666666,0.7142857142857143,,0.7,,,1.0,0.6,91.09489051094891,16.384615384615383,15.23076923076923,16.384615384615383,13.692307692307692,0.1,1.0,1.0,,0.5,0.2,0.2,1.0,,,,0.7,0.2,0.47982500000000006,,0.25,0.5,,5.85,25.666666666666668,3.0,8.0,,,3.0,,,1.0,,,,1.0,2.0,,,2.0,4.0,,,,,,1.0,,,2.0,3.0,,0.5,0.5,0.5,,,,,0.3,,,,0.1,,,,0.45615,,0.14285714285714285,0.23076923076923078,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202252-203833-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Chelsea Gray, Kiah Stokes","Plum, Young, Clark, Gray, Stokes",1628276-1629498-202252-203833-204329,LVA,958.0,7,16.0,9.0,30.0,29.0,,59.0,4.0,6.0,4.0,7.0,,,6.0,15.0,6.0,9.0,3.0,33.0,24.0,,,,6.0,15.0,7.0,4.0,3.0,5.0,8.0,3.0,2.0,21.0,,4.0,9.0,15.0,1.0,16.0,2.0,,1.0,2.0,,6.0,7.0,4.0,6.0,,4.0,2.0,33.0,0.5,0.5,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.4,0.625,,0.64,,0.375,0.14285714285714285,0.9,0.6666666666666666,,0.8125,0.08333333333333333,,1.0,0.6666666666666666,88.6847599164927,17.0,15.448275862068966,17.0,14.310344827586206,0.25,0.6666666666666666,0.6666666666666666,0.5,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.75,,,,0.625,0.5714285714285714,0.46220625,,0.08,0.125,,7.8133333333333335,25.533333333333335,1.0,5.0,,,6.0,,3.0,2.0,,,,,1.0,,,,6.0,,1.0,2.0,1.0,,,,,,1.0,,,,,0.1111111111111111,0.25,,0.6666666666666666,0.25,0.125,,,0.08333333333333333,,,,0.2937,,,0.03333333333333333,2.0,1.0,,,2.0,2.0,,,,,,,,3.0,1.0,2.0,1.0,,,,1.0,2.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,0.06666666666666667,,0.16666666666666666,,,,1.0,,,0.5,0.3333333333333333,0.4,0.5,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,0.1111111111111111,0.14285714285714285,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202641-203833-204329,1611661319,"Kelsey Plum, Jackie Young, Sydney Colson, Chelsea Gray, Kiah Stokes","Plum, Young, Colson, Gray, Stokes",1628276-1629498-202641-203833-204329,LVA,195.0,1,3.0,4.0,5.0,5.0,1.0,10.0,,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,,8.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,,5.0,,1.0,,1.0,1.0,2.0,2.0,,,,,,,2.0,,,,,5.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.5,0.6666666666666666,1.5,0.5,,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,73.84615384615384,15.8,23.2,14.8,18.4,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.39124166666666665,0.4533,,,0.375,6.066666666666666,29.3,,4.0,,,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1631031-203026-203833-204329,1611661319,"Kelsey Plum, Queen Egbo, Tiffany Hayes, Chelsea Gray, Kiah Stokes","Plum, Egbo, Hayes, Gray, Stokes",1628276-1631031-203026-203833-204329,LVA,56.0,1,1.0,-6.0,1.0,2.0,,3.0,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14285714285714,17.0,19.5,17.0,16.0,,,,,,,,,,,,,,0.382,,,,,6.1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
