EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Steals,LostBallSteals,SecondChanceFG2A,Fg2aBlocked,DeadBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,BadPassSteals,SecondChanceAtRimFGA,ShortMidRangeAssists,FTDefRebounds,BlockedAtRim,ShortMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PtsPutbacks,2pt And 1 Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,LongMidRangeAssists,FTOffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,Charge Fouls Drawn,Transition Take Fouls,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1629480-1629481-1641652-1642240-1642244,1611661321,"Kalani Brown, Arike Ogunbowale, Maddy Siegrist, Jaelyn Brown, Sevgi Uzun","Brown, Ogunbowale, Siegrist, Brown, Uzun",1629480-1629481-1641652-1642240-1642244,DAL,257.0,3,4.0,3.0,9.0,7.0,5.0,2.0,16.0,2.0,3.0,,,1.0,,,,2.0,5.0,1.0,4.0,11.0,8.0,2.0,4.0,,2.0,6.0,2.0,,1.0,2.0,3.0,4.0,,1.0,3.0,4.0,1.0,2.0,1.0,2.0,,9.0,6.0,5.0,0.4,0.5,0.5833333333333334,0.5,0.6875,0.6,0.16666666666666666,0.4,1.0,0.5,0.3333333333333333,1.0,89.64980544747083,,12.11111111111111,21.142857142857142,12.11111111111111,20.142857142857142,0.3333333333333333,0.5,,,,0.16666666666666666,,,,0.5,0.5045333333333334,0.53225,0.14285714285714285,0.16666666666666666,0.5454545454545454,5.04,22.5,0.5555555555555556,1.0,,1.0,3.0,,1.0,2.0,,5.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,,1.0,0.5,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,1.0,1.0,0.5,,,,0.5,0.6683,0.18181818181818182,,,1.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1629481-1641654-1642244-203827,1611661321,"Kalani Brown, Arike Ogunbowale, Stephanie Soares, Sevgi Uzun, Natasha Howard","Brown, Ogunbowale, Soares, Uzun, Howard",1629480-1629481-1641654-1642244-203827,DAL,97.0,2,2.0,-3.0,3.0,3.0,,,6.0,1.0,,,1.0,,,,,1.0,2.0,,,2.0,5.0,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,2.0,,,0.5,,0.5,,0.5,,,1.0,,1.0,,,89.0721649484536,,10.0,22.333333333333332,9.333333333333334,21.0,0.5,,0.5,,,,,,,0.5,0.5539,,,,,9.4,,,1.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1630149-1641652-1642240-1642244,1611661321,"Kalani Brown, Satou Sabally, Maddy Siegrist, Jaelyn Brown, Sevgi Uzun","Brown, Sabally, Siegrist, Brown, Uzun",1629480-1630149-1641652-1642240-1642244,DAL,50.0,1,1.0,3.0,2.0,2.0,,,4.0,,,,,,,1.0,,,,1.0,2.0,5.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,5.0,,,,,1.5,,1.25,,1.0,1.0,,1.0,,,115.19999999999999,,10.5,14.5,10.5,14.5,,,,,,,1.0,,,1.0,0.5427,,0.5,1.0,,,25.4,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1630149-1641652-1642240-1642292,1611661321,"Kalani Brown, Satou Sabally, Maddy Siegrist, Jaelyn Brown, Jacy Sheldon","Brown, Sabally, Siegrist, Brown, Sheldon",1629480-1630149-1641652-1642240-1642292,DAL,122.0,1,2.0,4.0,3.0,4.0,,,7.0,,2.0,,,,,2.0,,2.0,2.0,2.0,1.0,8.0,4.0,,,,,,,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,6.0,,,1.0,,0.875,,0.8,,0.5,0.3333333333333333,,0.3333333333333333,0.5,,82.62295081967214,,18.333333333333332,16.75,18.0,15.75,,0.5,,,,,0.5,,,0.5,0.4732125,,0.2,0.3333333333333333,,6.25,25.15,,1.0,1.0,1.0,,1.0,,2.0,,4.0,,0.5,0.5,0.5,0.5,,0.5,,,2.0,,,,2.0,4.0,2.0,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1630149-1641652-1642244-1642292,1611661321,"Kalani Brown, Satou Sabally, Maddy Siegrist, Sevgi Uzun, Jacy Sheldon","Brown, Sabally, Siegrist, Uzun, Sheldon",1629480-1630149-1641652-1642244-1642292,DAL,26.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,55.38461538461538,,26.0,,26.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1630149-1641652-1642292-203827,1611661321,"Kalani Brown, Satou Sabally, Maddy Siegrist, Jacy Sheldon, Natasha Howard","Brown, Sabally, Siegrist, Sheldon, Howard",1629480-1630149-1641652-1642292-203827,DAL,1008.0,1,17.0,-1.0,35.0,34.0,,,69.0,2.0,10.0,,2.0,6.0,,12.0,,6.0,14.0,18.0,7.0,37.0,38.0,,,,,,8.0,12.0,4.0,7.0,11.0,14.0,4.0,6.0,6.0,8.0,4.0,3.0,3.0,3.0,3.0,31.0,,,0.42857142857142855,,0.46875,,0.5138888888888888,,0.5625,0.875,0.8,0.8461538461538461,0.8571428571428571,0.8,98.57142857142857,1.0,15.885714285714286,13.294117647058824,15.457142857142857,13.294117647058824,0.0625,0.3125,0.0625,,,0.1875,0.375,,,0.625,0.514371875,,0.1111111111111111,0.2222222222222222,,7.1000000000000005,24.794444444444444,,3.0,4.0,6.0,15.0,4.0,5.0,7.0,4.0,19.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,5.0,,,,6.0,4.0,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,0.3333333333333333,0.4,1.0,0.5,0.125,0.16666666666666666,0.15,,0.2,,0.125,1.0,0.05263157894736842,0.5,0.5,,0.5,0.5555555555555556,,,0.4315,0.16216216216216217,3.0,,3.0,1.0,1.0,,,,0.07142857142857142,,,3.0,,2.0,,,0.1,,0.4,,,,,3.0,,3.0,,,1.0,1.0,,,,,2.0,,2.0,,,,1.0,,,,,,,,,2.0,,,,0.25,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1641652-1641661-1642240-1642292,1611661321,"Kalani Brown, Maddy Siegrist, Lou Lopez Sénéchal, Jaelyn Brown, Jacy Sheldon","Brown, Siegrist, Lopez Sénéchal, Brown, Sheldon",1629480-1641652-1641661-1642240-1642292,DAL,146.0,2,2.0,2.0,5.0,5.0,,3.0,10.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,3.0,1.0,,4.0,2.0,,,,,,2.0,1.0,,3.0,3.0,4.0,,1.0,,,,,,,,4.0,,,0.6666666666666666,,0.5,,0.5,,0.25,0.75,,0.75,1.0,,98.63013698630138,,14.4,14.8,13.8,13.4,0.25,0.25,0.25,1.0,1.0,,0.25,,,0.5,0.5201375,,,,,8.233333333333333,25.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,0.5,0.5,,,,1.0,0.5,,,,1.0,0.5,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1641652-1641661-1642292-203827,1611661321,"Kalani Brown, Maddy Siegrist, Lou Lopez Sénéchal, Jacy Sheldon, Natasha Howard","Brown, Siegrist, Lopez Sénéchal, Sheldon, Howard",1629480-1641652-1641661-1642292-203827,DAL,59.0,1,1.0,-1.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,73.22033898305085,,25.0,9.0,24.5,9.0,0.5,0.5,,,,,,,,0.5,0.44185,,0.3333333333333333,0.3333333333333333,,3.65,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,1.0,,1.0,,,,,,,0.25,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,0.4589,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1641652-1642240-1642244-203827,1611661321,"Kalani Brown, Maddy Siegrist, Jaelyn Brown, Sevgi Uzun, Natasha Howard","Brown, Siegrist, Brown, Uzun, Howard",1629480-1641652-1642240-1642244-203827,DAL,122.0,1,2.0,2.0,4.0,4.0,,,8.0,,2.0,,,,,1.0,,1.0,2.0,1.0,,5.0,3.0,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,,1.0,1.0,5.0,,,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,0.3333333333333333,1.0,0.5,,1.0,94.42622950819673,1.0,16.0,14.5,16.0,13.25,,0.6666666666666666,,,,,0.3333333333333333,,,0.3333333333333333,0.45481666666666665,,,,,6.95,24.7,,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,1.0,,,,,0.5,,,,,1.0,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629480-1641652-1642244-1642292-203827,1611661321,"Kalani Brown, Maddy Siegrist, Sevgi Uzun, Jacy Sheldon, Natasha Howard","Brown, Siegrist, Uzun, Sheldon, Howard",1629480-1641652-1642244-1642292-203827,DAL,60.0,1,1.0,4.0,2.0,3.0,2.0,,5.0,,,,,,,1.0,1.0,,,1.0,4.0,4.0,,,,1.0,4.0,4.0,,1.0,,2.0,2.0,2.0,,,2.0,4.0,,,,,,4.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,120.0,,10.0,13.333333333333334,10.0,13.333333333333334,,,,,,,1.0,,1.0,1.0,0.5112,0.5112,,,1.0,,23.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629481-1630149-1642240-1642292-203827,1611661321,"Arike Ogunbowale, Satou Sabally, Jaelyn Brown, Jacy Sheldon, Natasha Howard","Ogunbowale, Sabally, Brown, Sheldon, Howard",1629481-1630149-1642240-1642292-203827,DAL,429.0,2,7.0,-2.0,16.0,15.0,12.0,4.0,31.0,4.0,4.0,,3.0,1.0,1.0,5.0,5.0,4.0,11.0,6.0,6.0,17.0,19.0,3.0,7.0,6.0,2.0,11.0,2.0,5.0,2.0,3.0,6.0,12.0,4.0,5.0,6.0,8.0,3.0,,,,,13.0,11.0,12.0,0.36363636363636365,0.42857142857142855,0.3235294117647059,0.34615384615384615,0.425,0.39285714285714285,0.35294117647058826,0.75,0.6666666666666666,0.7142857142857143,1.0,0.5,104.05594405594405,,14.8125,12.8,12.3125,12.066666666666666,0.23529411764705882,0.23529411764705882,0.17647058823529413,,,0.058823529411764705,0.29411764705882354,0.07692307692307693,0.38461538461538464,0.5882352941176471,0.5068911764705882,0.5381115384615385,0.15789473684210525,0.23076923076923078,0.6470588235294118,8.290909090909091,25.016666666666666,0.75,5.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,9.0,1.0,0.16666666666666666,0.16666666666666666,0.2,0.2,1.0,0.2,3.0,4.0,1.0,,,,4.0,6.0,3.0,3.0,2.0,4.0,6.0,1.0,1.0,,2.0,2.0,1.0,,1.0,0.75,0.75,0.2857142857142857,0.5,0.5714285714285714,0.4,0.5,,1.0,0.3333333333333333,0.5,,0.08333333333333333,0.75,0.75,1.0,0.25,0.25,,0.3076923076923077,0.51132,0.23529411764705882,1.0,,7.0,,1.0,,,,,,1.0,1.0,3.0,,1.0,,,1.0,,0.42857142857142855,2.0,3.0,1.0,2.0,1.0,,,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.6666666666666666,1.0,0.75,0.2,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629481-1641652-1641661-1642240-203827,1611661321,"Arike Ogunbowale, Maddy Siegrist, Lou Lopez Sénéchal, Jaelyn Brown, Natasha Howard","Ogunbowale, Siegrist, Lopez Sénéchal, Brown, Howard",1629481-1641652-1641661-1642240-203827,DAL,25.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,115.19999999999999,,21.0,4.0,21.0,4.0,1.0,,,,,,,,,1.0,0.4835,0.4835,,,1.0,2.8,,1.0,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629481-1641652-1642240-1642244-203827,1611661321,"Arike Ogunbowale, Maddy Siegrist, Jaelyn Brown, Sevgi Uzun, Natasha Howard","Ogunbowale, Siegrist, Brown, Uzun, Howard",1629481-1641652-1642240-1642244-203827,DAL,58.0,1,1.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,,5.0,,1.0,,,,,1.0,1.0,,,,,,,,5.0,5.0,2.0,1.0,1.0,1.25,1.25,1.25,1.25,0.5,,,,,,124.13793103448276,,13.0,10.666666666666666,13.0,10.666666666666666,0.5,,,,,,0.5,,0.5,1.0,0.51395,0.51395,,,1.0,2.8,26.7,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629481-1641652-1642240-1642292-203827,1611661321,"Arike Ogunbowale, Maddy Siegrist, Jaelyn Brown, Jacy Sheldon, Natasha Howard","Ogunbowale, Siegrist, Brown, Sheldon, Howard",1629481-1641652-1642240-1642292-203827,DAL,267.0,3,4.0,5.0,7.0,9.0,2.0,8.0,16.0,1.0,2.0,,,,,3.0,1.0,3.0,3.0,3.0,,12.0,7.0,1.0,1.0,1.0,,2.0,,3.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,,,,,,,10.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,,1.0,86.29213483146067,,16.857142857142858,16.555555555555557,15.0,16.555555555555557,0.16666666666666666,0.3333333333333333,,,,,0.5,,0.5,0.6666666666666666,0.47609999999999997,0.54255,,,0.16666666666666666,7.5,24.766666666666666,0.2857142857142857,1.0,2.0,2.0,6.0,2.0,2.0,5.0,2.0,12.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,2.0,,,,2.0,6.0,3.0,1.0,1.0,,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,0.5,,0.16666666666666666,1.0,,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1629481-1641654-1641661-1642240-1642292,1611661321,"Arike Ogunbowale, Stephanie Soares, Lou Lopez Sénéchal, Jaelyn Brown, Jacy Sheldon","Ogunbowale, Soares, Lopez Sénéchal, Brown, Sheldon",1629481-1641654-1641661-1642240-1642292,DAL,88.0,1,1.0,,3.0,3.0,3.0,3.0,6.0,,1.0,,,,,,,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,,1.0,3.0,,,,,,,,,1.0,2.0,1.0,,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,,,,,,,98.18181818181819,,17.0,12.333333333333334,17.0,12.333333333333334,,1.0,,,,,,,,,0.3191,0.3191,0.5,0.5,1.0,6.3,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1628881-1629480-1641652-1641654-1642244,1611661321,"Monique Billings, Kalani Brown, Maddy Siegrist, Stephanie Soares, Sevgi Uzun","Billings, Brown, Siegrist, Soares, Uzun",1628881-1629480-1641652-1641654-1642244,DAL,9.0,1,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,160.0,,8.0,,8.0,,,1.0,,,,,,,,,0.3608,0.3608,,,,11.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1630149-1641652-1641661-1642244-203827,1611661321,"Satou Sabally, Maddy Siegrist, Lou Lopez Sénéchal, Sevgi Uzun, Natasha Howard","Sabally, Siegrist, Lopez Sénéchal, Uzun, Howard",1630149-1641652-1641661-1642244-203827,DAL,51.0,1,1.0,5.0,2.0,2.0,2.0,,4.0,,,,,,,1.0,1.0,,,1.0,2.0,5.0,,,,1.0,2.0,5.0,,1.0,,2.0,2.0,2.0,,,1.0,2.0,1.0,,,,,5.0,5.0,2.0,,,1.5,1.5,1.25,1.25,1.0,1.0,,1.0,1.0,,112.94117647058823,,7.5,18.0,7.5,18.0,,,,,,,1.0,,1.0,1.0,0.6276,0.6276,0.5,1.0,1.0,,23.6,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
1630149-1641652-1642240-1642244-203827,1611661321,"Satou Sabally, Maddy Siegrist, Jaelyn Brown, Sevgi Uzun, Natasha Howard","Sabally, Siegrist, Brown, Uzun, Howard",1630149-1641652-1642240-1642244-203827,DAL,376.0,2,6.0,-7.0,15.0,15.0,6.0,9.0,30.0,1.0,4.0,,,1.0,,3.0,1.0,3.0,5.0,4.0,4.0,16.0,23.0,,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,,,,,16.0,3.0,6.0,0.6,,0.6666666666666666,,0.7272727272727273,0.375,0.4444444444444444,0.75,1.0,0.8,1.0,,114.8936170212766,,13.4,11.666666666666666,13.4,11.533333333333333,0.1111111111111111,0.4444444444444444,,,,0.1111111111111111,0.3333333333333333,,0.5,0.5555555555555556,0.5013000000000001,0.461,0.2,0.3333333333333333,0.1875,7.5200000000000005,24.3,0.4,,1.0,2.0,3.0,1.0,1.0,3.0,,7.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,2.0,,,,,4.0,2.0,1.0,,,,,1.0,,3.0,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,2.0,,,,,,0.5,,,1.0,,,,,0.5,,,,,,,3.0,2.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2024,2024,True
