EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTurnovers,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,team_id,year,season,team_vs
100412-100888-100919-200665-201502,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Nicole Powell, Cappie Pondexter, Essence Carson","McWilliams-Franklin, Pierson, Powell, Pondexter, Carson",100412-100888-100919-200665-201502,NYL,895.0,5,15.0,-9.0,24.0,28.0,7.0,14.0,5.0,52,4.0,12.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,5.0,20.0,3.0,4.0,14.0,23.0,3.0,5.0,6.0,1.0,8.0,1.0,2.0,4.0,6.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,6.0,6.0,4.0,6.0,2.0,12.0,6.0,18.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,3.0,14.0,3.0,7.0,2.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,8.0,4.0,7.0,2.0,0.6,1.0,0.25,0.6,0.125,0.21739130434782608,0.6,0.1111111111111111,0.2692307692307692,0.6,0.18181818181818182,0.13043478260869565,0.1,0.08333333333333333,0.25,0.16666666666666666,1.0,0.5454545454545454,0.42857142857142855,0.8,0.625,0.375,0.5,0.5,0.25,0.8,0.5,1.0,0.75,0.07142857142857142,83.66480446927375,1.0,16.291666666666668,18.0,15.416666666666666,16.857142857142858,0.5217391304347826,0.3333333333333333,0.36363636363636365,0.5,0.17391304347826086,0.17391304347826086,0.25,0.3333333333333333,1.0,0.043478260869565216,0.08695652173913043,0.8,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.6521739130434783,0.4574704545454545,0.39246,0.3956125,0.11538461538461539,0.13043478260869565,0.42857142857142855,0.2857142857142857,6.2299999999999995,31.099999999999998,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100888-100919-200665-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Nicole Powell, Cappie Pondexter, Leilani Mitchell","McWilliams-Franklin, Pierson, Powell, Pondexter, Mitchell",100412-100888-100919-200665-201507,NYL,1798.0,4,30.0,-8.0,56.0,60.0,5.0,7.0,6.0,116,16.0,19.0,2.0,3.0,1.0,1.0,17.0,6.0,13.0,,3.0,,28.0,49.0,3.0,12.0,71.0,79.0,2.0,4.0,8.0,2.0,3.0,,2.0,6.0,28.0,28.0,2.0,,3.0,2.0,14.0,15.0,8.0,4.0,31.0,7.0,3.0,7.0,,10.0,8.0,18.0,1.0,11.0,4.0,7.0,1.0,2.0,5.0,,,6.0,,5.0,10.0,,12.0,,,13.0,7.0,2.0,,2.0,2.0,63.0,6.0,5.0,1.0,0.5,0.5185185185185185,0.5714285714285714,0.5,0.6666666666666666,0.5673076923076923,0.7,0.6666666666666666,0.6120689655172413,0.6666666666666666,0.75,0.057692307692307696,0.04081632653061224,0.10526315789473684,,0.16666666666666666,,0.5833333333333334,0.3333333333333333,0.5,0.5555555555555556,0.36363636363636365,,0.18181818181818182,0.42857142857142855,1.0,0.6666666666666666,,0.6,0.05,92.90322580645162,1.0,13.857142857142858,17.033333333333335,13.375,16.45,0.36538461538461536,0.8421052631578947,0.9411764705882353,0.5,0.3269230769230769,0.25,0.46153846153846156,0.46153846153846156,0.6666666666666666,,0.057692307692307696,0.6,0.6666666666666666,,0.3333333333333333,1.0,,0.4230769230769231,0.4665596153846154,0.51983,0.49256666666666665,0.1206896551724138,0.12727272727272726,0.11267605633802817,0.08450704225352113,8.200000000000001,21.366666666666664,0.08928571428571429,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.7142857142857143,1.0,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100888-100919-201502-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Nicole Powell, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Pierson, Powell, Carson, Mitchell",100412-100888-100919-201502-201507,NYL,322.0,3,5.0,5.0,9.0,12.0,1.0,1.0,4.0,21,6.0,8.0,4.0,5.0,1.0,1.0,1.0,,2.0,,2.0,,6.0,11.0,2.0,,12.0,7.0,4.0,5.0,8.0,1.0,1.0,,,2.0,6.0,6.0,6.0,,2.0,,3.0,3.0,3.0,,6.0,5.0,1.0,3.0,1.0,5.0,6.0,11.0,,1.0,1.0,,2.0,,,,,2.0,,,2.0,,3.0,1.0,1.0,,,1.0,,1.0,1.0,4.0,2.0,1.0,,0.5,1.0,0.5454545454545454,0.8,1.0,0.46153846153846156,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,1.0,0.15384615384615385,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,,1.0,,93.91304347826087,1.0,18.555555555555557,12.916666666666666,16.666666666666668,11.833333333333334,0.6153846153846154,0.75,0.75,0.5,0.07692307692307693,0.15384615384615385,,,,,0.15384615384615385,0.8333333333333334,0.8,0.25,1.0,1.0,,0.7692307692307693,0.5318076923076923,0.5786100000000001,0.5743,,,0.6666666666666666,0.16666666666666666,4.045454545454546,22.75,0.1111111111111111,,,,1.0,,,1.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,0.5,1.0,0.5,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100888-200665-201502-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Pierson, Pondexter, Carson, Mitchell",100412-100888-200665-201502-201507,NYL,702.0,3,12.0,11.0,21.0,21.0,8.0,2.0,1.0,42,5.0,6.0,,1.0,3.0,3.0,3.0,2.0,4.0,,3.0,,9.0,13.0,3.0,10.0,34.0,23.0,,1.0,,5.0,6.0,,5.0,15.0,12.0,6.0,,,3.0,1.0,6.0,7.0,3.0,1.0,15.0,3.0,2.0,5.0,,7.0,3.0,10.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,2.0,1.0,4.0,7.0,1.0,12.0,,,13.0,6.0,3.0,,3.0,1.0,34.0,15.0,8.0,,0.6666666666666666,0.6666666666666666,0.6923076923076923,,0.8333333333333334,0.75,,0.8333333333333334,0.7727272727272727,,0.8333333333333334,0.1875,0.07692307692307693,0.16666666666666666,,0.5,,0.45454545454545453,0.75,0.4,0.4375,0.6,1.0,1.0,0.2,0.5,0.75,0.4,,0.25,86.15384615384616,0.3333333333333333,15.619047619047619,17.80952380952381,14.952380952380953,15.380952380952381,0.375,0.8333333333333334,1.0,0.6,0.1875,0.25,0.5,0.5,0.5,,0.1875,1.0,,,0.5,1.0,,0.5625,0.481846875,0.5626,0.46293333333333336,0.2857142857142857,0.3333333333333333,,0.4411764705882353,7.1923076923076925,22.3,0.38095238095238093,2.0,2.0,,,2.0,,,,3.0,2.0,1.0,1.0,2.0,,1.0,,,,1.0,3.0,,0.5,0.6666666666666666,,0.6666666666666666,,0.5,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,0.6666666666666666,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100888-200665-201502-202253,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Essence Carson, Kalana Greene","McWilliams-Franklin, Pierson, Pondexter, Carson, Greene",100412-100888-200665-201502-202253,NYL,127.0,2,2.0,2.0,6.0,4.0,6.0,4.0,,10,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,,,,1.0,1.0,1.0,4.0,6.0,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,2.0,,1.0,2.0,,2.0,,,4.0,,1.0,,1.0,,6.0,6.0,6.0,1.0,,,1.0,,1.0,0.5,,0.5,0.75,,0.75,0.5,,,,,,,,,,,,,,,,,,,113.38582677165354,,8.333333333333334,19.25,8.333333333333334,15.75,,,,,0.5,,,,,,0.5,,,,,,0.5,0.5,0.34205,,0.34205,,,,1.0,13.9,21.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100888-200665-201507-202253,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Leilani Mitchell, Kalana Greene","McWilliams-Franklin, Pierson, Pondexter, Mitchell, Greene",100412-100888-200665-201507-202253,NYL,41.0,1,1.0,,1.0,1.0,1.0,1.0,,2,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,70.2439024390244,1.0,14.0,27.0,14.0,27.0,,,,,,1.0,,,,,,,,,,,,,0.333,,0.333,,,,,16.9,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100919-101019-200665-201502,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Cappie Pondexter, Essence Carson","McWilliams-Franklin, Powell, McCarville, Pondexter, Carson",100412-100919-101019-200665-201502,NYL,392.0,1,7.0,-10.0,12.0,11.0,,,1.0,23,,2.0,,1.0,,,4.0,,1.0,,4.0,,1.0,7.0,4.0,,5.0,15.0,,1.0,,,,,,,,2.0,,,4.0,1.0,,1.0,,,3.0,1.0,,3.0,,3.0,1.0,4.0,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,5.0,,,,,,0.14285714285714285,,,0.22727272727272727,,,0.22727272727272727,,,0.36363636363636365,0.14285714285714285,0.5,,0.5,,0.75,0.16666666666666666,,0.6,0.1111111111111111,0.5,,1.0,0.5,1.0,,,,84.48979591836735,,15.333333333333334,18.90909090909091,15.0,17.181818181818183,0.18181818181818182,,,,0.36363636363636365,0.09090909090909091,,,,,0.36363636363636365,1.0,,,,,,0.5454545454545454,0.43965454545454546,0.3954,,,,,,8.4,22.2,,1.0,1.0,,,1.0,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,0.25,,0.25,,,,0.25,0.25,,0.25,0.25,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100919-101019-200665-201507,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Cappie Pondexter, Leilani Mitchell","McWilliams-Franklin, Powell, McCarville, Pondexter, Mitchell",100412-100919-101019-200665-201507,NYL,1235.0,2,21.0,8.0,37.0,36.0,,,3.0,73,7.0,10.0,,,,,6.0,,4.0,2.0,5.0,,9.0,20.0,7.0,9.0,39.0,31.0,,1.0,2.0,,,,,,6.0,12.0,,,5.0,1.0,3.0,7.0,1.0,,18.0,3.0,6.0,9.0,,15.0,4.0,19.0,1.0,5.0,4.0,1.0,5.0,1.0,3.0,,2.0,8.0,1.0,3.0,5.0,1.0,9.0,1.0,,13.0,7.0,3.0,,3.0,1.0,37.0,,,,0.3333333333333333,0.3333333333333333,0.45,,,0.5555555555555556,,,0.5909090909090909,0.5,,0.25925925925925924,0.05,0.1,,0.625,,0.5625,0.2727272727272727,0.6666666666666666,0.6,0.2857142857142857,0.3333333333333333,0.5,0.42857142857142855,0.6,0.75,0.75,,0.07692307692307693,85.1174089068826,0.3333333333333333,14.891891891891891,19.0,14.243243243243244,17.055555555555557,0.37037037037037035,0.7,0.7777777777777778,0.14285714285714285,0.2222222222222222,0.14814814814814814,,,,0.07407407407407407,0.18518518518518517,,,,,,,0.6296296296296297,0.5253740740740741,,,0.21212121212121213,0.2692307692307692,0.05128205128205128,,6.4799999999999995,22.514285714285712,,2.0,3.0,,,4.0,,,2.0,12.0,3.0,4.0,3.0,2.0,1.0,3.0,,1.0,,1.0,3.0,,1.0,0.5714285714285714,,0.5714285714285714,0.3333333333333333,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6,1.0,,,,0.6,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100919-101019-201502-201507,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Powell, McCarville, Carson, Mitchell",100412-100919-101019-201502-201507,NYL,136.0,1,2.0,,4.0,3.0,,,1.0,7,,,,,,,1.0,,1.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,0.2,,,0.5,,,,,,1.0,,1.0,1.0,0.25,,,1.0,,,,1.0,,74.11764705882354,,22.75,15.0,19.0,15.0,,,,,0.25,0.25,,,,,0.5,,,,,,,0.5,0.441275,,,0.2,0.3333333333333333,,,10.2,22.75,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,True
100412-100919-200665-201502-201913,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Cappie Pondexter, Essence Carson, Kia Vaughn","McWilliams-Franklin, Powell, Pondexter, Carson, Vaughn",100412-100919-200665-201502-201913,NYL,598.0,2,10.0,-3.0,20.0,21.0,11.0,11.0,3.0,41,1.0,2.0,,,,1.0,3.0,3.0,8.0,1.0,4.0,2.0,5.0,13.0,5.0,7.0,23.0,26.0,,2.0,2.0,1.0,7.0,3.0,3.0,8.0,4.0,6.0,,,4.0,,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,7.0,,2.0,2.0,,,1.0,1.0,,,1.0,,6.0,10.0,,5.0,,,10.0,3.0,,,,,21.0,8.0,11.0,3.0,0.4,0.4,0.38461538461538464,,0.14285714285714285,0.4444444444444444,,0.25,0.5,0.25,0.3076923076923077,0.2777777777777778,,,,,1.0,0.25,0.375,0.5,0.3333333333333333,0.36363636363636365,1.0,,,1.0,,,1.0,,98.72909698996655,,13.6,15.523809523809524,12.35,14.238095238095237,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,0.4444444444444444,0.375,0.375,0.3333333333333333,0.05555555555555555,0.2222222222222222,,,,0.1,,0.2,0.3888888888888889,0.4694916666666667,0.3721,0.457545,0.14285714285714285,0.1875,0.08695652173913043,0.34782608695652173,13.207692307692307,22.1,0.55,1.0,2.0,,,2.0,,,2.0,,2.0,,,,1.0,,,,,,,,,0.4,,0.4,0.3333333333333333,0.4,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.5,,,,,0.5,6.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,0.3333333333333333,0.1,0.5,,,,,,,,,,1611661313,2010,2010,True
