EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG2M,FG2A,FG3M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,ShootingFouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,team_id,year,season,team_vs
100384-100835-100952-201477-201480,1611661329,"Dominique Canty, Erin Thorn, Jia Perkins, Tamera Young, Sylvia Fowles","Canty, Thorn, Perkins, Young, Fowles",100384-100835-100952-201477-201480,CHI,70.0,4,1.0,-5.0,5.0,7.0,5.0,7.0,12,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,246.85714285714283,6.8,5.142857142857143,6.8,4.428571428571429,1.0,1.0,1.0,0.338325,0.338325,1.0,23.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2010,2010,False
100835-100937-100952-101049-201480,1611661329,"Erin Thorn, Shameka Christon, Jia Perkins, Cathrine Kraayeveld, Sylvia Fowles","Thorn, Christon, Perkins, Kraayeveld, Fowles",100835-100937-100952-101049-201480,CHI,379.0,5,6.0,6.0,11.0,11.0,,,22,3.0,,5.0,2.0,14.0,8.0,,,,3.0,1.0,,6.0,6.0,1.0,1.0,1.0,,1.0,3.0,2.0,,14.0,,,,,0.7,,0.5,1.0,,1.0,0.6666666666666666,,83.58839050131927,15.363636363636363,19.09090909090909,15.363636363636363,17.545454545454547,0.3,,0.9,0.536155,,,21.880000000000003,,3.0,4.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.6,0.6,0.2,0.25,0.625,0.5,0.8,1.0,0.5,0.4,0.75,1.0,0.3333333333333333,0.1,0.2,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.4,4.5200000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2010,2010,False
100930-100952-101049-201062-202259,1611661329,"Christi Thomas, Jia Perkins, Cathrine Kraayeveld, Shay Murphy, Epiphanny Prince","Thomas, Perkins, Kraayeveld, Murphy, Prince",100930-100952-101049-201062-202259,CHI,74.0,1,1.0,-2.0,2.0,4.0,2.0,1.0,6,,,,,2.0,4.0,,,2.0,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,2.0,2.0,,,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,,116.75675675675676,16.5,10.25,16.5,7.25,,,0.6666666666666666,0.5316333333333333,0.5316333333333333,1.0,,1.0,1.0,2.0,,,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,1.9333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5711,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2010,2010,False
100384-100952-101049-201477-201480,1611661329,"Dominique Canty, Jia Perkins, Cathrine Kraayeveld, Tamera Young, Sylvia Fowles","Canty, Perkins, Kraayeveld, Young, Fowles",100384-100952-101049-201477-201480,CHI,4611.0,20,77.0,8.0,143.0,136.0,22.0,6.0,279,16.0,4.0,21.0,27.0,130.0,122.0,8.0,10.0,25.0,16.0,12.0,3.0,57.0,78.0,15.0,9.0,32.0,4.0,32.0,38.0,37.0,,109.0,25.0,22.0,1.0,,0.5038759689922481,0.5434782608695652,0.18421052631578946,0.46875,0.75,0.6666666666666666,0.6835443037974683,1.0,87.13077423552376,15.237762237762238,17.88235294117647,14.258741258741258,16.352941176470587,0.14035087719298245,0.23529411764705882,0.6228070175438597,0.5045688596491228,0.4858735294117647,0.19230769230769232,22.185714285714283,0.15384615384615385,27.0,50.0,21.0,,5.0,5.0,44.0,93.0,5.0,52.0,36.0,15.0,5.0,9.0,26.0,5.0,31.0,5.0,,16.0,67.0,42.0,12.0,2.0,7.0,22.0,10.0,7.0,11.0,8.0,0.5909090909090909,0.6341463414634146,1.0,0.23809523809523808,0.23809523809523808,0.4731182795698925,0.4517543859649123,0.0967741935483871,0.08,0.6885245901639344,0.8214285714285714,0.6470588235294118,0.6,0.7272727272727273,0.43859649122807015,0.54,0.5869565217391305,0.5925925925925926,0.18421052631578946,0.043859649122807015,,,,0.3125,0.3125,1.0,0.3125,0.17054263565891473,0.2037037037037037,6.194623655913979,19.0,5.0,10.0,3.0,4.0,22.0,6.0,11.0,21.0,6.0,9.0,6.0,15.0,21.0,13.0,7.0,0.5454545454545454,0.6666666666666666,0.46153846153846156,0.4411764705882353,0.6176470588235294,0.3125,0.31746031746031744,0.34782608695652173,0.19298245614035087,0.7692307692307693,0.5,0.23529411764705882,0.75,0.580295,0.16153846153846155,7.0,10.0,4.0,2.0,1.0,2.0,9.0,1.0,4.0,6.0,5.0,1.0,2.0,6.0,6.0,17.0,1.0,6.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,0.125,0.18181818181818182,0.047619047619047616,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.18181818181818182,0.2727272727272727,0.5,0.5,0.037037037037037035,0.3181818181818182,0.3888888888888889,0.5714285714285714,0.47619047619047616,0.5,0.6,0.2,0.15384615384615385,0.23529411764705882,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2010,2010,False
100835-100952-101049-201480-202259,1611661329,"Erin Thorn, Jia Perkins, Cathrine Kraayeveld, Sylvia Fowles, Epiphanny Prince","Thorn, Perkins, Kraayeveld, Fowles, Prince",100835-100952-101049-201480-202259,CHI,3259.0,12,54.0,,101.0,98.0,50.0,17.0,199,16.0,10.0,29.0,31.0,114.0,114.0,16.0,23.0,62.0,16.0,7.0,,26.0,38.0,9.0,7.0,15.0,6.0,20.0,26.0,36.0,7.0,101.0,62.0,50.0,3.0,6.0,0.5707070707070707,0.5865384615384616,0.35365853658536583,0.6,,0.7777777777777778,0.6190476190476191,0.3333333333333333,87.92881251917765,17.22772277227723,15.5,16.168316831683168,14.816326530612244,0.1951219512195122,0.2564102564102564,0.6829268292682927,0.5002628048780488,0.4781923076923077,0.543859649122807,21.74137931034483,0.49504950495049505,15.0,27.0,18.0,6.0,13.0,7.0,22.0,53.0,13.0,28.0,16.0,36.0,7.0,3.0,14.0,12.0,26.0,6.0,6.0,10.0,64.0,19.0,8.0,1.0,2.0,12.0,7.0,5.0,8.0,3.0,0.6363636363636364,0.6666666666666666,0.9230769230769231,0.4482758620689655,0.4482758620689655,0.41509433962264153,0.5060975609756098,0.05660377358490566,0.07407407407407407,0.5757575757575758,0.42857142857142855,0.6,1.0,0.375,0.32926829268292684,0.5555555555555556,0.6,0.6666666666666666,0.21951219512195122,0.15853658536585366,0.46153846153846156,0.46153846153846156,1.0,0.4375,0.4375,0.8571428571428571,0.4375,0.13043478260869565,0.19047619047619047,7.224528301886792,14.0,2.0,3.0,5.0,11.0,8.0,3.0,5.0,13.0,9.0,23.0,2.0,9.0,12.0,12.0,7.0,0.6,0.391304347826087,0.45,0.5,0.5,0.2903225806451613,0.2553191489361702,0.16666666666666666,0.0975609756097561,0.3,0.6666666666666666,0.28205128205128205,0.45454545454545453,0.5295666666666666,0.11403508771929824,1.0,6.0,6.0,3.0,5.0,5.0,4.0,7.0,,4.0,3.0,,1.0,5.0,1.0,6.0,,2.0,1.0,2.0,,3.0,,1.0,1.0,2.0,0.4375,0.125,,,0.1875,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.14285714285714285,0.7777777777777778,0.022727272727272728,0.125,0.14285714285714285,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3,0.15384615384615385,0.5,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.2,0.2,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,1611661329,2010,2010,False
100384-100835-100952-101049-201480,1611661329,"Dominique Canty, Erin Thorn, Jia Perkins, Cathrine Kraayeveld, Sylvia Fowles","Canty, Thorn, Perkins, Kraayeveld, Fowles",100384-100835-100952-101049-201480,CHI,5324.0,20,89.0,10.0,159.0,157.0,57.0,39.0,316,27.0,10.0,36.0,35.0,161.0,151.0,10.0,18.0,52.0,27.0,14.0,4.0,57.0,72.0,21.0,14.0,35.0,13.0,43.0,47.0,41.0,7.0,144.0,52.0,57.0,5.0,7.0,0.575,0.5306122448979592,0.2975206611570248,0.6,0.8,0.7368421052631579,0.654320987654321,0.3333333333333333,85.46957175056349,16.48427672955975,17.21656050955414,15.666666666666666,16.35031847133758,0.2231404958677686,0.2564102564102564,0.6033057851239669,0.46576404958677686,0.45093333333333335,0.32298136645962733,22.28611111111111,0.3584905660377358,24.0,37.0,27.0,4.0,9.0,8.0,45.0,85.0,12.0,56.0,34.0,36.0,8.0,3.0,28.0,12.0,40.0,8.0,4.0,12.0,92.0,39.0,20.0,1.0,3.0,15.0,15.0,13.0,15.0,9.0,0.6222222222222222,0.6511627906976745,1.0,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5206611570247934,0.03529411764705882,0.08108108108108109,0.6290322580645161,0.6538461538461539,0.7222222222222222,0.8125,0.6,0.30578512396694213,0.6486486486486487,0.7058823529411765,0.5,0.2231404958677686,0.0743801652892562,0.4444444444444444,0.4444444444444444,1.0,0.2962962962962963,0.3076923076923077,1.0,0.2962962962962963,0.11278195488721804,0.15463917525773196,8.290588235294118,13.0,5.0,7.0,8.0,13.0,21.0,6.0,9.0,17.0,14.0,29.0,4.0,8.0,15.0,11.0,6.0,0.6666666666666666,0.4827586206896552,0.625,0.4358974358974359,0.6538461538461539,0.21621621621621623,0.2459016393442623,0.36363636363636365,0.17355371900826447,0.5833333333333334,0.7142857142857143,0.3333333333333333,0.6153846153846154,0.5161071428571429,0.10559006211180125,8.0,13.0,,3.0,2.0,3.0,2.0,2.0,5.0,11.0,7.0,,1.0,5.0,4.0,14.0,2.0,7.0,3.0,,1.0,3.0,7.0,,,2.0,0.2,,,,0.2916666666666667,0.23076923076923078,0.07692307692307693,0.3157894736842105,0.2,0.5,0.017543859649122806,0.38095238095238093,0.38095238095238093,0.625,0.48148148148148145,0.48148148148148145,0.8461538461538461,0.4,0.25,,0.2,,,,1.0,,,,0.3333333333333333,,,,,1.0,1.0,1.0,0.027777777777777776,0.037037037037037035,0.3333333333333333,1.0,,,,,,,,1611661329,2010,2010,False
100384-100835-100952-101049-202278,1611661329,"Dominique Canty, Erin Thorn, Jia Perkins, Cathrine Kraayeveld, Abi Olajuwon","Canty, Thorn, Perkins, Kraayeveld, Olajuwon",100384-100835-100952-101049-202278,CHI,32.0,1,1.0,3.0,1.0,1.0,1.0,,2,1.0,1.0,1.0,,3.0,,1.0,,3.0,1.0,,,,,,,,,,1.0,,,3.0,3.0,1.0,,,1.5,1.5,1.0,,,,,,90.0,25.0,7.0,25.0,7.0,1.0,1.0,1.0,0.3879,0.3879,1.0,21.4,1.0,,,,,,1.0,,,1.0,,,3.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,1.0,1.0,1.0,,1.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2010,2010,False
100384-200691-201477-201480-202259,1611661329,"Dominique Canty, Mistie Bass, Tamera Young, Sylvia Fowles, Epiphanny Prince","Canty, Bass, Young, Fowles, Prince",100384-200691-201477-201480-202259,CHI,334.0,2,6.0,9.0,9.0,10.0,4.0,,19,,,,3.0,15.0,6.0,,3.0,5.0,,,,4.0,8.0,,,1.0,1.0,,6.0,5.0,1.0,9.0,5.0,4.0,,1.0,0.625,0.625,,,,,1.0,,81.91616766467067,18.0,17.2,16.11111111111111,15.9,,,0.8,0.4997,0.4106,0.3333333333333333,,0.4444444444444444,6.0,8.0,1.0,,,,6.0,10.0,,,12.0,,,,,,,,,,,4.0,,,1.0,2.0,,,,,,,,,,0.6,0.6,,,1.0,1.0,1.0,,,0.8,0.75,0.75,,0.1,,,,,,,,,0.18181818181818182,0.18181818181818182,2.8600000000000003,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.75,1.0,0.1,1.0,0.75,0.5,1.0,0.535275,0.4,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661329,2010,2010,False
100835-100937-200691-202259-202278,1611661329,"Erin Thorn, Shameka Christon, Mistie Bass, Epiphanny Prince, Abi Olajuwon","Thorn, Christon, Bass, Prince, Olajuwon",100835-100937-200691-202259-202278,CHI,157.0,1,3.0,-1.0,6.0,6.0,2.0,2.0,12,1.0,1.0,2.0,,5.0,6.0,2.0,,3.0,1.0,,,3.0,3.0,1.0,,2.0,,2.0,1.0,,,5.0,3.0,2.0,,,0.625,0.75,0.5,0.5,,,0.75,,110.06369426751593,15.166666666666666,11.0,15.166666666666666,9.333333333333334,0.25,0.5,0.5,0.3850875,0.401325,0.6,22.7,0.3333333333333333,,,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,3.0,,,,1.0,1.0,,1.0,,3.0,3.0,2.0,,,,,,,,,,1.0,0.5,0.5,0.5,0.625,,,0.75,1.0,1.0,,,,,,,0.25,0.25,1.0,1.0,1.0,,,,,,,13.5,,,,,,1.0,,,,,,,,,,,,,,0.75,,,,,0.25,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,0.5,,,,,,,,,0.5,,1.0,1.0,,,,,,,0.5,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661329,2010,2010,False
100384-100835-100937-101049-200691,1611661329,"Dominique Canty, Erin Thorn, Shameka Christon, Cathrine Kraayeveld, Mistie Bass","Canty, Thorn, Christon, Kraayeveld, Bass",100384-100835-100937-101049-200691,CHI,50.0,1,1.0,-2.0,1.0,1.0,,,2,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,57.599999999999994,23.0,27.0,23.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2010,2010,False
