EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockedCorner3,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
100433-100556-201492-201889-202262,1611661322,"Chasity Melvin, Nakia Sanford, Matee Ajavon, Marissa Coleman, Ashley Houts","Melvin, Sanford, Ajavon, Coleman, Houts",100433-100556-201492-201889-202262,WAS,36.0,1,1.0,-1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,120.0,11.5,13.0,11.5,13.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
200673-201046-201492-201518-201889,1611661322,"Monique Currie, Lindsey Harding, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Currie, Harding, Ajavon, Langhorne, Coleman",200673-201046-201492-201518-201889,WAS,260.0,2,4.0,10.0,9.0,10.0,6.0,7.0,19.0,8.0,12.0,2.0,,,2.0,1.0,6.0,11.0,5.0,5.0,6.0,0.6,105.23076923076924,14.666666666666666,12.8,14.444444444444445,12.2,0.5555555555555556,0.625,0.6666666666666666,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,7.0,1.0,3.0,5.0,7.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.5,1.0,0.3333333333333333,0.4,1.0,0.3333333333333333,1.1666666666666667,0.5833333333333334,0.2,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.4,0.5,0.5,0.4,0.5,0.5,0.2,0.5,1.0,0.3333333333333333,0.6,0.49587000000000003,0.2916,0.42910000000000004,0.5833333333333334,0.5833333333333334,4.45,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
100404-100433-201046-201518-201889,1611661322,"Katie Smith, Chasity Melvin, Lindsey Harding, Crystal Langhorne, Marissa Coleman","Smith, Melvin, Harding, Langhorne, Coleman",100404-100433-201046-201518-201889,WAS,4882.0,26,81.0,-23.0,140.0,144.0,14.0,32.0,284.0,17.0,141.0,164.0,2.0,9.0,28.0,3.0,31.0,23.0,12.0,109.0,14.0,0.4895833333333333,83.76894715280623,18.6,15.819444444444445,16.835714285714285,14.73611111111111,0.08391608391608392,0.10344827586206896,0.1,24.0,31.0,51.0,12.0,15.0,2.0,9.0,27.0,5.0,50.0,107.0,27.0,16.0,22.0,,32.0,6.0,12.0,4.0,16.0,50.0,12.0,6.0,24.0,35.0,42.0,30.0,72.0,13.0,7.0,6.0,19.0,9.0,10.0,3.0,3.0,1.0,16.0,1.0,0.4672897196261682,0.7272727272727273,0.5,0.4626865671641791,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.5333333333333333,0.20149253731343283,0.6785714285714286,0.660377358490566,0.42105263157894735,0.3333333333333333,0.640625,0.4,0.45,0.3333333333333333,,0.5909090909090909,0.7333333333333333,0.3805970149253731,0.6078431372549019,0.6595744680851063,0.20149253731343283,0.3333333333333333,0.36,0.03731343283582089,0.5769230769230769,0.8,0.15384615384615385,0.582089552238806,0.4729,0.502652380952381,0.40810833333333335,0.22695035460992907,0.11347517730496454,7.250467289719626,23.12962962962963,1.0,10.0,29.0,2.0,6.0,22.0,4.0,1.0,8.0,4.0,1.0,50.0,18.0,6.0,1.0,21.0,6.0,6.0,25.0,6.0,31.0,4.0,2.0,15.0,3.0,7.0,68.0,6.0,1.0,4.0,3.0,5.0,24.0,40.0,2.0,2.0,4.0,7.0,5.0,1.0,1.0,7.0,3.0,0.5,0.5681818181818182,0.75,0.2962962962962963,0.3076923076923077,0.056074766355140186,0.0784313725490196,0.07407407407407407,1.0,0.5454545454545454,0.47368421052631576,0.4,0.6875,0.5555555555555556,0.5,0.057971014492753624,0.42857142857142855,0.4838709677419355,0.3333333333333333,0.21641791044776118,0.3448275862068966,0.3448275862068966,0.7,0.4,0.4,1.0,0.16417910447761194,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.25,0.15384615384615385,0.5,0.07692307692307693,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
100433-201046-201492-201518-201889,1611661322,"Chasity Melvin, Lindsey Harding, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Melvin, Harding, Ajavon, Langhorne, Coleman",100433-201046-201492-201518-201889,WAS,3383.0,19,56.0,7.0,103.0,96.0,39.0,38.0,199.0,32.0,114.0,107.0,1.0,11.0,21.0,5.0,24.0,38.0,11.0,89.0,39.0,0.5428571428571428,84.70588235294117,18.854368932038835,15.010416666666666,17.466019417475728,14.020833333333334,0.13,0.13253012048192772,0.3786407766990291,19.0,22.0,36.0,7.0,10.0,17.0,6.0,21.0,5.0,35.0,72.0,15.0,10.0,15.0,2.0,25.0,14.0,32.0,15.0,49.0,36.0,8.0,3.0,18.0,22.0,33.0,21.0,54.0,14.0,5.0,9.0,10.0,5.0,5.0,,,5.0,49.0,4.0,0.4861111111111111,0.6666666666666666,0.4375,0.47126436781609193,0.71875,0.4473684210526316,0.6944444444444444,0.5212765957446809,0.1724137931034483,0.47619047619047616,0.6111111111111112,0.4864864864864865,0.3333333333333333,0.6595744680851063,0.45652173913043476,0.42857142857142855,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.41379310344827586,0.6111111111111112,0.6285714285714286,0.2413793103448276,0.2857142857142857,0.3,0.05747126436781609,0.625,0.7,0.4473684210526316,0.5862068965517241,0.4683494186046512,0.5109384615384616,0.45671891891891886,0.21929824561403508,0.4298245614035088,6.393055555555556,23.493333333333332,10.0,7.0,15.0,1.0,3.0,10.0,1.0,4.0,4.0,1.0,6.0,34.0,12.0,,1.0,9.0,3.0,3.0,17.0,4.0,21.0,3.0,1.0,12.0,2.0,3.0,46.0,9.0,2.0,4.0,2.0,3.0,13.0,22.0,1.0,1.0,1.0,4.0,3.0,,1.0,4.0,4.0,0.4857142857142857,0.5483870967741935,1.0,0.26666666666666666,0.2857142857142857,0.041666666666666664,0.027777777777777776,0.047619047619047616,0.4,0.8181818181818182,0.5,0.16666666666666666,0.6666666666666666,0.75,1.0,0.09302325581395349,1.0,0.5454545454545454,0.3333333333333333,0.1724137931034483,0.4666666666666667,0.5,0.42857142857142855,0.2,0.2,1.0,0.11494252873563218,0.3,0.3,1.0,0.2857142857142857,0.0625,0.5882352941176471,0.10526315789473684,0.3333333333333333,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,1.0,1.0,0.05263157894736842,0.5,0.11764705882352941,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
200673-201046-201492-201518-202261,1611661322,"Monique Currie, Lindsey Harding, Matee Ajavon, Crystal Langhorne, Jacinta Monroe","Currie, Harding, Ajavon, Langhorne, Monroe",200673-201046-201492-201518-202261,WAS,440.0,3,7.0,-3.0,15.0,13.0,10.0,2.0,28.0,,16.0,19.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,16.0,10.0,0.6666666666666666,91.63636363636364,15.866666666666667,15.538461538461538,15.866666666666667,15.076923076923077,0.08333333333333333,0.1111111111111111,0.6666666666666666,,2.0,2.0,,,1.0,,1.0,1.0,5.0,9.0,3.0,,,,,3.0,6.0,,12.0,6.0,,,,2.0,4.0,,4.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,12.0,,0.5555555555555556,,0.5,0.6666666666666666,,0.75,,0.75,0.25,0.5,0.5,,,0.6666666666666666,,,,,,,0.16666666666666666,1.0,1.0,0.08333333333333333,,,0.08333333333333333,,,0.125,0.4166666666666667,0.4499666666666667,,0.4547,,0.75,12.855555555555556,22.566666666666666,1.0,3.0,6.0,1.0,1.0,2.0,,1.0,2.0,,2.0,4.0,3.0,3.0,,2.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,2.0,,,,,,,,,,,,,,,,0.4,0.4,0.5,0.6666666666666666,0.6666666666666666,,,,,1.0,,,1.0,1.0,1.0,,,0.5,,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,,,,1.0,0.125,0.5,1.0,,1.0,,2.0,,1.0,,,,,1.0,,,,0.125,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1611661322,2010,2010,False
100404-100433-100556-200673-201889,1611661322,"Katie Smith, Chasity Melvin, Nakia Sanford, Monique Currie, Marissa Coleman","Smith, Melvin, Sanford, Currie, Coleman",100404-100433-100556-200673-201889,WAS,169.0,1,3.0,-1.0,5.0,5.0,5.0,1.0,10.0,2.0,4.0,5.0,,1.0,1.0,1.0,1.0,2.0,,4.0,5.0,0.5,85.20710059171597,14.0,19.8,14.0,19.2,,,1.0,,,,,,,1.0,2.0,,1.0,3.0,,,,,,1.0,3.0,2.0,4.0,2.0,,,,1.0,2.0,,2.0,,,,,,,,,1.0,4.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.5,,,0.5,,,0.5,,,,,0.5,,,,,0.6666666666666666,0.5,0.5,,,,,,0.35673333333333335,,0.35673333333333335,,1.0,10.433333333333334,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,3.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,0.5,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
100404-100433-200673-201046-201518,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Lindsey Harding, Crystal Langhorne","Smith, Melvin, Currie, Harding, Langhorne",100404-100433-200673-201046-201518,WAS,13573.0,31,226.0,28.0,417.0,413.0,45.0,42.0,830.0,95.0,455.0,427.0,5.0,43.0,82.0,9.0,99.0,115.0,50.0,379.0,45.0,0.5675,88.05717232741472,17.115107913669064,15.583535108958838,16.158273381294965,14.615012106537531,0.13110539845758354,0.1607717041800643,0.1079136690647482,56.0,80.0,133.0,22.0,31.0,9.0,19.0,65.0,22.0,135.0,272.0,77.0,26.0,45.0,18.0,76.0,9.0,19.0,24.0,48.0,154.0,28.0,16.0,47.0,99.0,137.0,63.0,200.0,42.0,22.0,20.0,39.0,24.0,15.0,6.0,11.0,11.0,48.0,9.0,0.4963235294117647,0.5777777777777777,0.47368421052631576,0.5157593123209169,0.5576923076923077,0.46153846153846156,0.625,0.5875,0.22063037249283668,0.47560975609756095,0.7226277372262774,0.34814814814814815,0.3404255319148936,0.7119565217391305,0.34615384615384615,0.3584905660377358,0.37777777777777777,0.5555555555555556,0.6909090909090909,0.7674418604651163,0.38108882521489973,0.6015037593984962,0.6896551724137931,0.18624641833810887,0.2923076923076923,0.3220338983050847,0.06303724928366762,0.5961538461538461,0.7096774193548387,0.34615384615384615,0.6017191977077364,0.4896686246418338,0.5053420454545455,0.48322884615384615,0.16703296703296702,0.1054945054945055,7.1933823529411764,22.363636363636363,7.0,36.0,74.0,13.0,17.0,55.0,5.0,5.0,30.0,7.0,7.0,116.0,78.0,12.0,,55.0,17.0,24.0,58.0,26.0,84.0,14.0,12.0,29.0,5.0,24.0,194.0,32.0,6.0,8.0,5.0,4.0,39.0,96.0,8.0,15.0,8.0,13.0,5.0,1.0,7.0,15.0,9.0,0.42962962962962964,0.4793388429752066,0.8666666666666667,0.38961038961038963,0.38961038961038963,0.08823529411764706,0.12781954887218044,0.09230769230769231,1.0,0.6808510638297872,0.2972972972972973,0.2894736842105263,0.717948717948718,0.7142857142857143,0.5833333333333334,0.050314465408805034,0.6,0.3625,0.2631578947368421,0.21203438395415472,0.4864864864864865,0.4931506849315068,0.6666666666666666,0.5909090909090909,0.5909090909090909,0.9230769230769231,0.15759312320916904,0.3090909090909091,0.3090909090909091,0.8235294117647058,0.045454545454545456,0.09615384615384616,0.7777777777777778,0.19230769230769232,0.3090909090909091,2.0,1.0,2.0,2.0,2.0,6.0,,1.0,2.0,5.0,0.2857142857142857,0.2857142857142857,0.013513513513513514,0.2,,0.07692307692307693,0.4,0.01282051282051282,,,1.0,2.0,1.0,2.0,2.0,0.038461538461538464,0.5,1.0,,,,,,,,1611661322,2010,2010,False
100404-100433-200673-201889-202262,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Marissa Coleman, Ashley Houts","Smith, Melvin, Currie, Coleman, Houts",100404-100433-200673-201889-202262,WAS,88.0,1,1.0,1.0,2.0,2.0,,,4.0,,3.0,2.0,,,,,1.0,,,3.0,,0.75,65.45454545454545,28.5,15.5,28.5,15.5,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.75,,,,,0.5,,,,,1.0,,,,,,,,,,,,,0.5,,,,0.5,0.457325,,,,,19.6,22.9,,,1.0,1.0,,,,,1.0,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
100404-100433-200673-201492-202262,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Matee Ajavon, Ashley Houts","Smith, Melvin, Currie, Ajavon, Houts",100404-100433-200673-201492-202262,WAS,270.0,2,4.0,2.0,8.0,7.0,1.0,,15.0,3.0,10.0,8.0,,,,,4.0,4.0,2.0,8.0,1.0,0.5555555555555556,80.0,17.75,18.285714285714285,14.25,18.285714285714285,0.2222222222222222,0.3333333333333333,0.125,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,3.0,2.0,4.0,3.0,1.0,2.0,,2.0,,1.0,,,4.0,,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,0.5,0.5,,0.5,0.5,,0.5,,0.42857142857142855,,1.0,0.5,,1.0,0.25,,1.0,,1.0,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,0.42857142857142855,0.5,1.0,1.0,0.8571428571428571,0.5832785714285714,0.6929,0.4976,0.2,,2.825,22.2,,,,1.0,,,,,1.0,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,3.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,1.0,,0.25,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
100404-100433-201046-201889-202261,1611661322,"Katie Smith, Chasity Melvin, Lindsey Harding, Marissa Coleman, Jacinta Monroe","Smith, Melvin, Harding, Coleman, Monroe",100404-100433-201046-201889-202261,WAS,178.0,1,3.0,1.0,6.0,7.0,1.0,3.0,13.0,2.0,9.0,8.0,,,1.0,,3.0,2.0,1.0,9.0,1.0,0.9,105.16853932584269,13.333333333333334,14.0,13.333333333333334,14.0,0.2,0.25,0.16666666666666666,,1.0,1.0,,,,1.0,2.0,,2.0,3.0,1.0,,,,,,,,3.0,,,,,3.0,3.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,,,3.0,,0.6666666666666666,,,0.875,,1.5,,1.5,0.25,1.0,1.0,,,1.0,,,,,1.0,1.0,0.25,1.0,1.0,0.5,0.5,0.5,,,,,0.5,0.4210875,,0.45585,,0.3333333333333333,6.3,22.6,,,,,1.0,1.0,,1.0,1.0,,1.0,4.0,3.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,,,,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,0.25,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,False
