EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Loose Ball Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,LostBallTurnovers,PenaltyFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,team_id,year,season,team_vs
100076-100234-100396-100685-201049,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Marie Ferdinand-Harris, Noelle Quinn","Thompson, Penicheiro, Milton-Jones, Ferdinand-Harris, Quinn",100076-100234-100396-100685-201049,LAS,1751.0,2,29,3.0,51,50,3.0,11.0,6.0,101,8.0,12.0,3.0,5.0,4.0,13.0,5.0,8.0,1.0,4.0,9.0,17.0,33.0,4.0,10.0,8.0,54,51.0,3.0,6.0,6.0,1.0,1.0,2.0,18.0,16.0,12.0,6.0,9.0,4.0,2.0,9.0,4.0,13.0,4.0,5.0,3.0,1.0,30.0,2.0,5.0,3.0,14.0,17.0,7.0,24.0,1.0,8.0,6.0,2.0,5.0,2.0,5.0,5.0,1.0,10.0,1.0,1.0,6.0,12.0,1.0,10.0,1.0,9.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,48,2.0,3.0,0.5294117647058824,0.6428571428571429,1.0,0.4,0.4,0.5151515151515151,0.5,1.0,0.5348837209302325,0.5,1.0,0.5638297872340425,0.5,1.0,0.23255813953488372,0.06060606060606061,0.08333333333333333,0.07692307692307693,0.5,0.5833333333333334,0.3125,0.6,0.3333333333333333,0.5862068965517241,0.3181818181818182,0.5,0.1111111111111111,0.6666666666666666,0.2,1.0,0.5454545454545454,0.7142857142857143,0.5,0.6,0.05,83.06110793832096,0.3333333333333333,18.333333333333332,16.32,17.686274509803923,14.54,0.27906976744186046,0.6666666666666666,0.7272727272727273,0.625,0.3023255813953488,0.3076923076923077,0.3333333333333333,0.75,0.18604651162790697,0.625,0.625,0.2,0.023255813953488372,0.20930232558139536,0.4444444444444444,0.4444444444444444,1.0,0.8333333333333334,0.6,0.5116279069767442,0.4444444444444444,0.44772906976744187,0.524075,0.5265,0.0851063829787234,0.10810810810810811,0.1111111111111111,0.037037037037037035,7.493939393939394,23.259999999999998,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100396-100685-201911,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Marie Ferdinand-Harris, Kristi Toliver","Thompson, Penicheiro, Milton-Jones, Ferdinand-Harris, Toliver",100076-100234-100396-100685-201911,LAS,465.0,1,8,3.0,12,11,1.0,,1.0,23,1.0,2.0,,,1.0,2.0,,2.0,,2.0,3.0,2.0,6.0,2.0,3.0,2.0,12,9.0,,,3.0,,1.0,,2.0,2.0,3.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,1.0,3.0,4.0,1.0,5.0,,,,,1.0,1.0,1.0,2.0,,3.0,,,1.0,3.0,,2.0,,2.0,,1.0,,,,,,9,,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,0.5555555555555556,1.5,,0.6,1.5,,0.3333333333333333,0.16666666666666666,0.5,,0.3333333333333333,0.5,0.25,0.5,,0.5,0.2,,,0.5,,,1.0,0.6666666666666666,,0.5,,71.2258064516129,,20.0,20.454545454545453,19.583333333333332,16.272727272727273,0.2222222222222222,0.5,1.0,1.0,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,0.5555555555555556,0.6666666666666666,0.43498333333333333,0.5352,0.358,0.1,0.14285714285714285,0.25,,10.216666666666667,22.366666666666664,0.08333333333333333,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100396-100685-201918,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Marie Ferdinand-Harris, Lindsay Wisdom-Hylton","Thompson, Penicheiro, Milton-Jones, Ferdinand-Harris, Wisdom-Hylton",100076-100234-100396-100685-201918,LAS,39.0,1,1,,1,1,,,,2,,,,,,,,,,,,,,,,2.0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,73.84615384615384,,14.0,25.0,14.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100396-201049-201911,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Noelle Quinn, Kristi Toliver","Thompson, Penicheiro, Milton-Jones, Quinn, Toliver",100076-100234-100396-201049-201911,LAS,803.0,2,13,9.0,25,24,3.0,6.0,4.0,49,5.0,7.0,2.0,3.0,1.0,4.0,,,2.0,5.0,8.0,6.0,11.0,5.0,10.0,3.0,30,21.0,2.0,3.0,6.0,1.0,1.0,5.0,8.0,4.0,15.0,4.0,7.0,5.0,1.0,4.0,5.0,9.0,5.0,3.0,1.0,,23.0,1.0,4.0,1.0,9.0,10.0,5.0,15.0,,,,,4.0,1.0,3.0,4.0,,8.0,,,2.0,6.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,24,5.0,3.0,0.6666666666666666,1.0,1.0,0.5,0.5555555555555556,0.5454545454545454,0.6666666666666666,1.0,0.6428571428571429,0.5,0.8333333333333334,0.6590909090909091,0.6,0.8333333333333334,0.47619047619047616,0.09090909090909091,0.14285714285714285,,0.5,0.75,0.8,0.5,0.25,0.7142857142857143,0.5555555555555556,0.5,1.0,,0.5,,0.75,0.7142857142857143,1.0,,,87.87048567870487,1.0,14.28,18.583333333333332,13.52,16.916666666666668,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.6,0.19047619047619047,0.25,0.25,1.0,,,,,0.09523809523809523,0.38095238095238093,0.625,0.625,1.0,0.75,0.6666666666666666,0.8095238095238095,0.7142857142857143,0.5105875,0.5880875,0.5748,0.045454545454545456,0.08333333333333333,0.2,0.16666666666666666,3.090909090909091,25.46,0.12,,,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100685-201049-201918,1611661320,"Tina Thompson, Ticha Penicheiro, Marie Ferdinand-Harris, Noelle Quinn, Lindsay Wisdom-Hylton","Thompson, Penicheiro, Ferdinand-Harris, Quinn, Wisdom-Hylton",100076-100234-100685-201049-201918,LAS,286.0,1,5,4.0,8,9,1.0,,,17,,1.0,,,,,,1.0,,4.0,5.0,,2.0,4.0,5.0,,12,8.0,,,,,,,,,12.0,,5.0,4.0,,,4.0,4.0,4.0,,,,12.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,12,,1.0,,,1.0,0.8,0.8,,,,0.8571428571428571,,,0.8571428571428571,,,0.7142857142857143,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,85.5944055944056,,19.125,14.777777777777779,19.125,14.777777777777779,0.14285714285714285,,,,,,,,0.14285714285714285,,,,,0.7142857142857143,0.8,0.8,1.0,,,0.8571428571428571,0.8,0.5085714285714286,,,,,,,7.45,23.16,0.125,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100685-201911-201918,1611661320,"Tina Thompson, Ticha Penicheiro, Marie Ferdinand-Harris, Kristi Toliver, Lindsay Wisdom-Hylton","Thompson, Penicheiro, Ferdinand-Harris, Toliver, Wisdom-Hylton",100076-100234-100685-201911-201918,LAS,82.0,1,1,3.0,2,2,,,,4,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,5,2.0,,,,,,,2.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,5,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.25,,,1.25,,,0.5,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.5,,,,,70.2439024390244,1.0,11.0,30.0,11.0,27.5,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,1.0,1.0,0.678,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100396-100685-201049-201911,1611661320,"Tina Thompson, DeLisha Milton-Jones, Marie Ferdinand-Harris, Noelle Quinn, Kristi Toliver","Thompson, Milton-Jones, Ferdinand-Harris, Quinn, Toliver",100076-100396-100685-201049-201911,LAS,937.0,1,16,7.0,30,30,,1.0,3.0,60,4.0,4.0,2.0,2.0,7.0,9.0,1.0,6.0,1.0,1.0,3.0,12.0,19.0,2.0,4.0,4.0,34,27.0,2.0,2.0,4.0,,,,14.0,10.0,6.0,4.0,3.0,1.0,1.0,7.0,2.0,9.0,1.0,1.0,5.0,1.0,20.0,1.0,2.0,3.0,11.0,15.0,3.0,18.0,,,,,4.0,1.0,,4.0,,8.0,1.0,,2.0,4.0,,4.0,,8.0,1.0,4.0,2.0,1.0,,2.0,2.0,30,,,0.5833333333333334,0.7,1.0,0.5,0.5,0.631578947368421,1.0,,0.6521739130434783,1.0,,0.6538461538461539,1.0,,0.17391304347826086,0.05263157894736842,,,0.5,0.9166666666666666,0.3333333333333333,1.0,0.5,0.9333333333333333,0.375,,0.5,0.25,0.5,,1.0,0.8333333333333334,1.0,1.0,,92.20917822838847,1.0,15.7,15.533333333333333,15.2,15.433333333333334,0.17391304347826086,1.0,1.0,0.25,0.391304347826087,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.2608695652173913,0.16666666666666666,0.2,1.0,0.043478260869565216,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.34782608695652173,0.3333333333333333,0.4188326086956522,0.5071,,0.15384615384615385,0.18181818181818182,0.11764705882352941,,8.857894736842105,22.7,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1611661320,2010,2010,True
100076-100396-201049-201911-202315,1611661320,"Tina Thompson, DeLisha Milton-Jones, Noelle Quinn, Kristi Toliver, Andrea Riley","Thompson, Milton-Jones, Quinn, Toliver, Riley",100076-100396-201049-201911-202315,LAS,119.0,1,2,2.0,3,4,,,1.0,7,1.0,1.0,,,,1.0,,,,,1.0,1.0,2.0,,1.0,,2,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,2,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,1.0,1.0,,1.0,0.5,,1.0,,,,,,1.0,1.0,,84.70588235294117,,18.666666666666668,15.75,18.0,14.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,0.5590166666666666,,,,,,,6.5,24.4,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100685-201049-201911-201918,1611661320,"Tina Thompson, Marie Ferdinand-Harris, Noelle Quinn, Kristi Toliver, Lindsay Wisdom-Hylton","Thompson, Ferdinand-Harris, Quinn, Toliver, Wisdom-Hylton",100076-100685-201049-201911-201918,LAS,196.0,1,3,-1.0,6,7,,5.0,,13,2.0,2.0,,,,,,,,1.0,4.0,2.0,2.0,1.0,4.0,,7,8.0,,,,,,,4.0,,3.0,,4.0,1.0,,2.0,1.0,3.0,1.0,2.0,,,7.0,,,1.0,,1.0,,1.0,,2.0,,2.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,7,,,1.0,1.0,1.0,0.25,0.25,1.0,,,0.5833333333333334,,,0.5833333333333334,,,0.6666666666666666,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,95.51020408163265,,13.5,16.428571428571427,13.5,16.428571428571427,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,,,1.0,0.25,0.577175,,,,,,,,22.975,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100234-100396-100685-201911-201918,1611661320,"Ticha Penicheiro, DeLisha Milton-Jones, Marie Ferdinand-Harris, Kristi Toliver, Lindsay Wisdom-Hylton","Penicheiro, Milton-Jones, Ferdinand-Harris, Toliver, Wisdom-Hylton",100234-100396-100685-201911-201918,LAS,122.0,2,2,-2.0,3,4,,,,7,,,,,,2.0,,,,,,,2.0,,,2.0,2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,2.0,,1.0,,,,,,2,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,82.62295081967214,,25.0,11.75,25.0,11.75,,,,,1.0,,,,,,,,,,,,,,,,,0.36535,,,0.3333333333333333,0.3333333333333333,,,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1611661320,2010,2010,True
