EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,FirstChancePoints,Fg2Pct,EfgPct,TsPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls Drawn,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefCorner3ReboundPct,SecondChanceCorner3FGM,PtsUnassisted3s,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveAttempts,LongMidRangePctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
100342-100729-101033-201516-201892,1611661319,"Becky Hammon, Michelle Snow, Roneeka Hodges, Allie Quigley, Megan Frazee","Hammon, Snow, Hodges, Quigley, Frazee",100342-100729-101033-201516-201892,SAN,112.0,1,5.0,9.0,,4.0,4.0,,0.5,,115.71428571428571,12.4,11.6,2.0,4.0,4.0,2.0,2.0,,2.0,2.0,11.0,4.0,,11.0,1.0,1.1666666666666667,1.1,12.5,12.5,0.6666666666666666,1.0,1.0,,1.0,0.5327166666666666,,7.0,4.0,,,2.0,2.0,,,,,1.0,1.0,4.0,,2.0,2.0,1.0,4.0,11.0,1.0,,1.0,3.0,,,,,,,,,,1.0,2.0,,3.0,5.0,1.0,2.0,11.0,4.0,1.0,2.0,1.0,1.1666666666666667,1.1,0.3333333333333333,,1.0,,1.0,,1.0,,,,,0.3333333333333333,,0.6666666666666666,1.0,,,0.5327166666666666,0.3333333333333333,0.5,1.0,22.6,1.0,,,,,,,4.0,2.0,3.0,,7.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100356-100457-101018-200674-202251,1611661319,"Chamique Holdsclaw, Helen Darling, Edwige Lawson-Wade, Sophia Young-Malcolm, Jayne Appel Marinelli","Holdsclaw, Darling, Lawson-Wade, Young-Malcolm, Appel Marinelli",100356-100457-101018-200674-202251,SAN,618.0,4,18.0,37.0,4.0,4.0,7.0,0.5714285714285714,0.4,0.5,86.2135922330097,15.722222222222221,14.38888888888889,10.0,19.0,,7.0,9.0,7.0,9.0,16.0,22.0,17.0,10.0,21.0,0.5625,0.525,0.5238095238095238,17.63157894736842,17.05263157894737,0.45,0.7777777777777778,0.875,0.35,0.65,0.4933575,4.625,5.0,,3.0,2.0,,,2.0,,,,4.0,4.0,1.0,2.0,,,,,,4.0,,,,3.0,3.0,,3.0,1.0,1.0,,1.0,,3.0,4.0,,2.0,2.0,1.0,,,,,,,,,0.2,1.0,,,,0.6666666666666666,,0.2857142857142857,0.2857142857142857,,,0.2,1.0,,,,0.61645,,0.047619047619047616,0.058823529411764705,,22.225,,,,,,1.0,1.0,8.0,4.0,5.0,,11.0,1.0,,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.3,0.3333333333333333,,,,0.045454545454545456,,,,1.0,,,,,1.0,,,,,3.0,,1.0,1.0,,1.0,1.0,,4.0,,2.0,1.0,,,,,,,,,,,1.0,0.25,,,0.25,,,,0.0625,0.1111111111111111,,,0.2857142857142857,,0.4,,,0.5,0.1111111111111111,,0.5714285714285714,,,,,0.25,0.25,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100729-101018-201892,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Edwige Lawson-Wade, Megan Frazee","Hammon, Holdsclaw, Snow, Lawson-Wade, Frazee",100342-100356-100729-101018-201892,SAN,37.0,1,1.0,2.0,,,,,,,77.83783783783784,20.0,20.0,1.0,1.0,,,,,,,,2.0,,,,,,17.0,17.0,,,,,1.0,0.6177,,-2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100457-201494-202251,1611661319,"Becky Hammon, Chamique Holdsclaw, Helen Darling, Crystal Kelly, Jayne Appel Marinelli","Hammon, Holdsclaw, Darling, Kelly, Appel Marinelli",100342-100356-100457-201494-202251,SAN,13.0,1,1.0,1.0,,,,,,,110.76923076923076,13.0,13.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100656-100729-101018,1611661319,"Becky Hammon, Chamique Holdsclaw, Ruth Riley, Michelle Snow, Edwige Lawson-Wade","Hammon, Holdsclaw, Riley, Snow, Lawson-Wade",100342-100356-100656-100729-101018,SAN,122.0,2,4.0,8.0,1.0,1.0,4.0,1.0,1.0,,94.42622950819673,10.5,10.5,2.0,4.0,,,1.0,2.0,1.0,4.0,3.0,7.0,,2.0,0.25,0.16666666666666666,0.21428571428571427,20.0,19.5,0.16666666666666666,,,0.3333333333333333,0.5,0.48888333333333334,8.625,-4.0,,1.0,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,2.0,,,,3.0,,,,,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,0.3333333333333333,,,,,1.0,,0.5,0.5,0.16666666666666666,,0.3333333333333333,,,,,0.4774,,0.14285714285714285,0.2,,23.85,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,0.25,,0.75,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100656-101033-202251,1611661319,"Becky Hammon, Chamique Holdsclaw, Ruth Riley, Roneeka Hodges, Jayne Appel Marinelli","Hammon, Holdsclaw, Riley, Hodges, Appel Marinelli",100342-100356-100656-101033-202251,SAN,106.0,1,3.0,6.0,,1.0,4.0,,1.0,,81.50943396226415,16.0,16.0,2.0,3.0,,1.0,2.0,,1.0,2.0,7.0,5.0,2.0,3.0,0.5,0.5,0.5833333333333334,19.333333333333332,18.0,0.4,0.5,0.5,,1.0,0.56159,,2.0,,2.0,2.0,,,,,1.0,,2.0,3.0,2.0,2.0,,,,,,2.0,,1.0,,3.0,,,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,,,,,,0.6,,,,1.0,,,,,,0.2,0.4,1.0,,,,0.5687,,0.16666666666666666,0.3333333333333333,,23.566666666666666,,,,,,2.0,4.0,,,1.0,,3.0,2.0,,,,0.6666666666666666,1.0,1.0,1.0,,,,0.5714285714285714,1.0,,,1.0,,,,,1.0,1.0,,,,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.5,,,,,,1.0,1.0,,,1.0,,0.3333333333333333,,,,,,,0.5,0.5,1.0,0.5,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100729-101018-101033,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Edwige Lawson-Wade, Roneeka Hodges","Hammon, Holdsclaw, Snow, Lawson-Wade, Hodges",100342-100356-100729-101018-101033,SAN,407.0,3,12.0,25.0,3.0,5.0,6.0,0.75,0.8,1.0,88.45208845208846,14.666666666666666,14.583333333333334,7.0,13.0,2.0,3.0,5.0,3.0,4.0,10.0,13.0,9.0,4.0,11.0,0.4,0.4583333333333333,0.5,17.76923076923077,16.53846153846154,0.4166666666666667,0.6,0.75,0.25,0.5833333333333334,0.48594166666666666,6.029999999999999,4.0,,1.0,,,,1.0,2.0,,,2.0,2.0,2.0,,,,,,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,3.0,6.0,,2.0,2.0,1.0,,,,,,,,,0.16666666666666666,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,,,,,,0.07692307692307693,0.09090909090909091,,23.05,,,1.0,,,2.0,2.0,4.0,2.0,3.0,,7.0,,,0.5,0.5,1.0,,0.14285714285714285,,,,,0.15384615384615385,,,,1.0,,,,,1.0,,,,,3.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,1.0,0.5,,,0.5,,,,0.1,0.2,,,0.16666666666666666,,,0.5,,0.5,,,0.6666666666666666,,,,,0.5,0.5,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100729-101018-200674,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Edwige Lawson-Wade, Sophia Young-Malcolm","Hammon, Holdsclaw, Snow, Lawson-Wade, Young-Malcolm",100342-100356-100729-101018-200674,SAN,11128.0,21,354.0,706.0,81.0,117.0,158.0,0.627906976744186,0.6646706586826348,0.6875,91.3587347232207,15.519774011299434,14.788135593220339,185.0,352.0,29.0,51.0,81.0,100.0,111.0,227.0,378.0,383.0,92.0,337.0,0.4889867841409692,0.4967532467532468,0.5478260869565217,16.005681818181817,15.386363636363637,0.262987012987013,0.6296296296296297,0.6891891891891891,0.3246753246753247,0.525974025974026,0.47775357142857144,7.653744493392071,-5.0,46.0,32.0,16.0,8.0,15.0,41.0,46.0,20.0,2.0,61.0,81.0,72.0,24.0,15.0,28.0,9.0,19.0,55.0,61.0,,30.0,6.0,41.0,28.0,17.0,11.0,29.0,19.0,10.0,52.0,8.0,30.0,72.0,1.0,79.0,83.0,34.0,10.0,55.0,46.0,9.0,10.0,0.5357142857142857,0.4864864864864865,0.5851063829787234,0.262987012987013,0.5576923076923077,0.8571428571428571,,0.7894736842105263,0.6379310344827587,0.8064516129032258,0.41,0.4823529411764706,0.14935064935064934,0.06493506493506493,0.19805194805194806,0.5161290322580645,0.40540540540540543,0.5333333333333333,0.05405405405405406,0.5203325000000001,0.48957837837837836,0.1044776119402985,0.13438735177865613,0.1455026455026455,22.182716049382716,0.13068181818181818,11.0,23.0,6.0,19.0,4.0,41.0,130.0,65.0,88.0,11.0,199.0,14.0,8.0,0.5855855855855856,0.6372549019607843,0.6212121212121212,0.2692307692307692,0.2469879518072289,0.28205128205128205,0.41304347826086957,0.41304347826086957,0.5789473684210527,0.10846560846560846,11.0,7.0,3.0,21.0,2.0,4.0,2.0,7.0,28.0,14.0,3.0,7.0,2.0,69.0,18.0,21.0,22.0,,23.0,16.0,7.0,30.0,24.0,27.0,5.0,,4.0,9.0,2.0,14.0,10.0,3.0,14.0,7.0,2.0,0.8214285714285714,0.345679012345679,0.42857142857142855,0.2222222222222222,0.345679012345679,0.5833333333333334,0.5967741935483871,,0.09691629955947137,0.08641975308641975,0.15,,0.23684210526315788,0.36666666666666664,0.21052631578947367,0.14814814814814814,0.23076923076923078,0.5641025641025641,0.034722222222222224,0.5,0.5882352941176471,0.5853658536585366,0.35,0.35,1.0,0.3442622950819672,0.3442622950819672,0.7619047619047619,0.6875,0.0967741935483871,0.12903225806451613,0.5,1.0,0.1891891891891892,0.2857142857142857,0.3442622950819672,0.7142857142857143,1.0,15.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.012195121951219513,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100729-101033-200674,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Roneeka Hodges, Sophia Young-Malcolm","Hammon, Holdsclaw, Snow, Hodges, Young-Malcolm",100342-100356-100729-101033-200674,SAN,13988.0,24,439.0,883.0,92.0,140.0,193.0,0.6433566433566433,0.6820512820512821,0.6585365853658537,90.90077209036318,15.419134396355354,14.494305239179955,233.0,444.0,65.0,69.0,120.0,119.0,164.0,299.0,470.0,480.0,166.0,424.0,0.5484949832775919,0.5460526315789473,0.5676328502415459,16.25900900900901,15.572072072072071,0.3157894736842105,0.575,0.6216216216216216,0.3131578947368421,0.5289473684210526,0.4673278947368421,7.572240802675585,-10.0,46.0,47.0,14.0,4.0,15.0,63.0,60.0,30.0,3.0,51.0,81.0,55.0,33.0,11.0,35.0,11.0,3.0,34.0,51.0,1.0,41.0,7.0,53.0,52.0,35.0,17.0,48.0,31.0,17.0,83.0,4.0,41.0,72.0,3.0,75.0,80.0,43.0,1.0,34.0,46.0,9.0,2.0,0.3142857142857143,0.33695652173913043,0.34,0.2131578947368421,0.5783132530120482,1.0,0.1,0.7884615384615384,0.6981132075471698,0.8372093023255814,0.5294117647058824,0.5431034482758621,0.15789473684210525,0.07894736842105263,0.13421052631578947,0.3684210526315789,0.32608695652173914,0.26666666666666666,0.06521739130434782,0.47038448275862066,0.4423543478260869,0.10653753026634383,0.1299093655589124,0.07234042553191489,22.392592592592592,0.1036036036036036,11.0,35.0,5.0,32.0,10.0,46.0,162.0,81.0,105.0,14.0,234.0,12.0,11.0,0.49390243902439024,0.5159235668789809,0.5348837209302325,0.23529411764705882,0.2810810810810811,0.21621621621621623,0.5333333333333333,0.5333333333333333,0.4375,0.09787234042553192,6.0,16.0,1.0,13.0,2.0,4.0,1.0,8.0,29.0,15.0,2.0,5.0,3.0,72.0,14.0,13.0,12.0,2.0,24.0,8.0,16.0,41.0,26.0,40.0,10.0,5.0,9.0,10.0,3.0,19.0,13.0,4.0,20.0,9.0,,0.8275862068965517,0.35802469135802467,0.4,0.2727272727272727,0.35802469135802467,0.45454545454545453,0.47368421052631576,0.024691358024691357,0.04013377926421405,0.075,0.025210084033613446,0.0392156862745098,0.29850746268656714,0.39215686274509803,0.2909090909090909,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.05847953216374269,0.45,0.5942028985507246,0.4126984126984127,0.5333333333333333,0.5333333333333333,1.0,0.2549019607843137,0.2653061224489796,0.6153846153846154,0.42857142857142855,0.02631578947368421,0.10526315789473684,0.5,0.5,0.17391304347826086,0.125,0.2549019607843137,0.5555555555555556,,15.0,3.0,1.0,2.0,,,0.012195121951219513,2.0,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,,,,,,1611661319,2010,2010,False
100342-100356-100729-200674-201516,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Sophia Young-Malcolm, Allie Quigley","Hammon, Holdsclaw, Snow, Young-Malcolm, Quigley",100342-100356-100729-200674-201516,SAN,28.0,1,1.0,2.0,,,,,,,102.85714285714286,24.0,14.0,,1.0,1.0,,,,,,,2.0,,,,,,4.0,4.0,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100656-100696-100729,1611661319,"Becky Hammon, Helen Darling, Ruth Riley, Belinda Snell, Michelle Snow","Hammon, Darling, Riley, Snell, Snow",100342-100457-100656-100696-100729,SAN,132.0,1,3.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,76.36363636363636,14.333333333333334,14.333333333333334,2.0,4.0,3.0,1.0,2.0,3.0,3.0,5.0,7.0,2.0,,5.0,0.6,0.6,0.5833333333333334,22.25,14.25,0.4,0.5,1.0,0.6,0.4,0.5089,4.92,5.0,,1.0,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.4616,,0.16666666666666666,0.16666666666666666,,,,,,,,,2.0,6.0,3.0,3.0,,6.0,,,1.0,1.0,0.5,,1.0,,,,,0.2857142857142857,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,,0.2,0.5,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100656-100696-201892,1611661319,"Becky Hammon, Helen Darling, Ruth Riley, Belinda Snell, Megan Frazee","Hammon, Darling, Riley, Snell, Frazee",100342-100457-100656-100696-201892,SAN,1.0,1,,1.0,,,,,,,1440.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100656-100696-200674,1611661319,"Becky Hammon, Helen Darling, Ruth Riley, Belinda Snell, Sophia Young-Malcolm","Hammon, Darling, Riley, Snell, Young-Malcolm",100342-100457-100656-100696-200674,SAN,28.0,1,1.0,2.0,,,,,,,102.85714285714286,15.0,15.0,,1.0,,,,,,1.0,,,,,,,,13.0,13.0,,,,,,0.4222,15.9,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.4222,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100696-100729-201892,1611661319,"Becky Hammon, Helen Darling, Belinda Snell, Michelle Snow, Megan Frazee","Hammon, Darling, Snell, Snow, Frazee",100342-100457-100696-100729-201892,SAN,257.0,1,6.0,12.0,1.0,1.0,2.0,0.5,0.5,,67.23735408560312,19.5,19.5,4.0,6.0,4.0,1.0,1.0,1.0,2.0,5.0,7.0,5.0,2.0,5.0,0.4,0.5833333333333334,0.5833333333333334,23.333333333333332,22.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.4219916666666667,11.82,2.0,,1.0,1.0,,,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,1.0,0.5,0.16666666666666666,,1.0,,,,0.6903,,,,,21.2,,1.0,1.0,,,,2.0,2.0,1.0,2.0,,5.0,,,0.5,0.5,1.0,,0.3333333333333333,,,,,0.2857142857142857,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661319,2010,2010,False
100342-100457-101018-200674-202251,1611661319,"Becky Hammon, Helen Darling, Edwige Lawson-Wade, Sophia Young-Malcolm, Jayne Appel Marinelli","Hammon, Darling, Lawson-Wade, Young-Malcolm, Appel Marinelli",100342-100457-101018-200674-202251,SAN,29.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,99.3103448275862,25.0,25.0,,1.0,,,1.0,,,1.0,,,,,,,,4.0,4.0,1.0,,,,1.0,0.6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100729-101018-201494,1611661319,"Becky Hammon, Helen Darling, Michelle Snow, Edwige Lawson-Wade, Crystal Kelly","Hammon, Darling, Snow, Lawson-Wade, Kelly",100342-100457-100729-101018-201494,SAN,39.0,1,2.0,3.0,,1.0,1.0,,1.0,,110.76923076923076,10.5,10.5,1.0,1.0,2.0,,,1.0,,1.0,,2.0,,,,,,18.0,18.0,,,,1.0,,0.3649,7.5,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-200674-201494-202251,1611661319,"Becky Hammon, Helen Darling, Sophia Young-Malcolm, Crystal Kelly, Jayne Appel Marinelli","Hammon, Darling, Young-Malcolm, Kelly, Appel Marinelli",100342-100457-200674-201494-202251,SAN,280.0,2,9.0,18.0,2.0,3.0,4.0,0.6666666666666666,0.75,,92.57142857142857,15.0,13.222222222222221,5.0,9.0,,1.0,1.0,2.0,1.0,4.0,10.0,4.0,2.0,10.0,0.25,0.5,0.625,16.11111111111111,16.11111111111111,0.2,1.0,1.0,0.4,0.4,0.41022,10.0,6.0,4.0,1.0,,,,,1.0,1.0,,,1.0,5.0,,,2.0,,3.0,3.0,,,1.0,,1.0,,,,1.0,1.0,,3.0,1.0,1.0,2.0,,6.0,6.0,2.0,1.0,3.0,4.0,,1.0,,,0.375,0.2,0.3333333333333333,,,1.0,1.0,1.0,,,0.2,0.2,,,,,,,0.32385,0.2857142857142857,0.3333333333333333,0.3,21.8,0.4444444444444444,,2.0,3.0,,,,,,1.0,,3.0,,,,,,,0.5,,,,,,,1.0,,,,,,,1.0,,,,,3.0,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,0.25,,0.5,,0.5,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
