EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Loose Ball Fouls,3SecondViolations,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,LongMidRangePctBlocked,DefCorner3ReboundPct,PenaltyArc3Frequency,PtsPutbacks,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangePctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
100284-100666-100928-201047-201919,1611661325,"Tully Bevilaqua, Katie Douglas, Ebony Hoffman, Jessica Davenport, Shavonte Zellous","Bevilaqua, Douglas, Hoffman, Davenport, Zellous",100284-100666-100928-201047-201919,IND,88.0,2,1,-1.0,4,2,,6,1.0,1.0,,,1.0,3.0,,,,,,,,,2.0,4.0,,,,4.0,5,,,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,4.0,0.5,0.5,,,,,0.5,,0.5,,0.5,,,0.25,,,,,,,,,,,,,,,,,,,,98.18181818181819,,15.25,13.5,15.25,10.5,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,0.25,,0.38685,,,,,6.75,,1.0,,3.0,2.0,3.0,4.0,,4.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.4036,1.0,0.75,2.0,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100628-100646-100666-100928-201896,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Ebony Hoffman, Briann January","Sutton-Brown, Catchings, Douglas, Hoffman, January",100628-100646-100666-100928-201896,IND,921.0,3,15,-3.0,29,29,2.0,58,5.0,9.0,1.0,3.0,,,2.0,7.0,,1.0,1.0,7.0,,,7.0,16.0,1.0,8.0,10.0,27.0,30,1.0,4.0,,,2.0,4.0,8.0,6.0,3.0,,7.0,1.0,1.0,4.0,1.0,5.0,1.0,,3.0,,11.0,,4.0,2.0,8.0,1.0,11.0,4.0,15.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,,,4.0,,3.0,8.0,2.0,10.0,1.0,,11.0,1.0,5.0,1.0,1.0,,,1.0,1.0,23.0,0.5714285714285714,0.6666666666666666,1.0,0.125,,0.125,0.4375,0.25,0.3541666666666667,0.25,0.46551724137931033,0.4,0.3333333333333333,0.0625,0.1111111111111111,0.25,0.5,0.8888888888888888,0.4444444444444444,0.5,,0.7692307692307693,0.25,0.75,,0.2,,,1.0,0.5,1.0,0.5,0.2,90.68403908794788,1.0,15.137931034482758,16.620689655172413,14.689655172413794,15.068965517241379,0.375,0.5555555555555556,0.625,0.6,,,,,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.041666666666666664,,,,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,0.75,0.3333333333333333,,,,0.7083333333333334,0.14285714285714285,0.4809729166666667,0.5916333333333333,0.17857142857142858,0.25,0.14814814814814814,8.55,22.85,,,19.0,4.0,10.0,16.0,1.0,16.0,19.0,0.4,0.34375,0.42105263157894735,0.5,0.472778125,0.5925925925925926,0.6551724137931034,4.0,5.0,6.0,5.0,,0.5,0.3125,2.0,3.0,6.0,,0.375,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.0625,0.2,,,,,,1611661325,2010,2010,False
100628-100646-100666-101042-201896,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Jessica Moore, Briann January","Sutton-Brown, Catchings, Douglas, Moore, January",100628-100646-100666-101042-201896,IND,233.0,2,4,-8.0,9,10,,19,,1.0,,,,1.0,,1.0,,,,,,,,3.0,,,6.0,6.0,14,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,2.0,,3.0,,,7.0,,,1.0,1.0,,,1.0,1.0,6.0,,,,,,,,,,,0.5,,,,,0.5,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,117.42489270386267,1.0,12.222222222222221,12.3,12.222222222222221,12.3,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.42293333333333333,,0.25,,,8.866666666666667,,,,7.0,,3.0,3.0,,3.0,7.0,,,0.3,,0.42293333333333333,0.5,0.7777777777777778,5.0,,,3.0,,1.0,,,,1.0,,0.3333333333333333,,,,,1.0,2.0,,2.0,,,,1.0,1.0,,,,1611661325,2010,2010,False
100628-100646-100666-201047-201896,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Jessica Davenport, Briann January","Sutton-Brown, Catchings, Douglas, Davenport, January",100628-100646-100666-201047-201896,IND,454.0,3,8,7.0,16,14,2.0,30,3.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,5.0,12.0,,,5.0,15.0,8,1.0,2.0,,,,2.0,4.0,6.0,,,,,1.0,2.0,,2.0,,,2.0,,4.0,,2.0,,6.0,,6.0,2.0,8.0,,2.0,,2.0,2.0,,2.0,1.0,,,3.0,,,1.0,1.0,3.0,1.0,,6.0,,1.0,2.0,1.0,,1.0,2.0,,13.0,0.4,0.5,,,,,0.4166666666666667,0.5,0.4166666666666667,0.5,0.5,0.5,,0.08333333333333333,0.2,0.6666666666666666,,0.6,0.2857142857142857,,,0.5454545454545454,0.2857142857142857,0.5,,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.5,,,95.15418502202644,,13.125,17.428571428571427,12.8125,14.785714285714286,0.4166666666666667,0.6,0.75,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.25,,,,,,,,,1.0,0.5,,,,0.4166666666666667,,0.41491666666666666,0.43355,0.07692307692307693,0.07692307692307693,0.13333333333333333,8.549999999999999,,,,10.0,4.0,7.0,13.0,,13.0,10.0,0.5714285714285714,0.5714285714285714,0.65,,0.4320428571428572,0.8666666666666667,0.625,7.0,,,5.0,,,,2.0,3.0,3.0,,0.42857142857142855,1.0,,,,1.0,2.0,,2.0,,,,,,,,,1611661325,2010,2010,False
100628-100646-201047-201896-201919,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Jessica Davenport, Briann January, Shavonte Zellous","Sutton-Brown, Catchings, Davenport, January, Zellous",100628-100646-201047-201896-201919,IND,391.0,3,7,-2.0,12,11,2.0,23,,1.0,,,1.0,2.0,,2.0,,,1.0,3.0,,1.0,1.0,5.0,1.0,3.0,5.0,10.0,12,,,,1.0,2.0,2.0,,2.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,,1.0,1.0,,,1.0,,3.0,,1.0,3.0,,1.0,2.0,1.0,4.0,,,6.0,,2.0,,,,,,,8.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.2,,0.3125,,0.45454545454545453,0.5,0.375,,,,1.0,0.4,0.25,1.0,0.5,0.5,0.3333333333333333,1.0,,,0.5,,0.5,,,,,84.70588235294117,,15.666666666666666,18.454545454545453,14.333333333333334,14.545454545454545,0.125,,,,0.25,0.5,0.5,,0.25,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,0.5,0.3333333333333333,0.46553125,,0.2,0.2857142857142857,0.2,10.34,22.96666666666667,,,6.0,,2.0,6.0,,6.0,6.0,,0.5,0.6,,0.52465,0.6,0.5,,1.0,1.0,3.0,,1.0,0.3333333333333333,,,1.0,,0.3333333333333333,,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,1611661325,2010,2010,False
100628-100666-100928-201896-201919,1611661325,"Tammy Sutton-Brown, Katie Douglas, Ebony Hoffman, Briann January, Shavonte Zellous","Sutton-Brown, Douglas, Hoffman, January, Zellous",100628-100666-100928-201896-201919,IND,47.0,1,1,-2.0,1,2,1.0,3,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,2,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,,1.0,0.5,1.0,,,,,,,,1.0,,91.91489361702128,,28.0,9.5,23.0,9.5,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,0.5544,0.5649,,,,,22.2,,,1.0,,1.0,,,,1.0,,,,,0.5544,,1.0,,,1.0,,,,,,,1.0,,0.5,,1.0,,,,,,,,0.5,,,,1.0,1.0,,1611661325,2010,2010,False
100628-100666-201047-201896-201919,1611661325,"Tammy Sutton-Brown, Katie Douglas, Jessica Davenport, Briann January, Shavonte Zellous","Sutton-Brown, Douglas, Davenport, January, Zellous",100628-100666-201047-201896-201919,IND,60.0,1,1,-5.0,2,3,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,120.0,,15.0,10.0,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100646-100666-100928-101042-201896,1611661325,"Tamika Catchings, Katie Douglas, Ebony Hoffman, Jessica Moore, Briann January","Catchings, Douglas, Hoffman, Moore, January",100646-100666-100928-101042-201896,IND,43.0,2,1,-2.0,2,2,,4,,,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,4,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,133.95348837209303,,16.0,5.5,16.0,5.5,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.3524,,,,,13.1,,,,2.0,1.0,2.0,2.0,,2.0,2.0,0.5,0.5,0.5,,0.3524,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661325,2010,2010,False
100646-100666-100928-201047-201896,1611661325,"Tamika Catchings, Katie Douglas, Ebony Hoffman, Jessica Davenport, Briann January","Catchings, Douglas, Hoffman, Davenport, January",100646-100666-100928-201047-201896,IND,350.0,2,6,3.0,11,12,2.0,23,4.0,8.0,2.0,3.0,,1.0,2.0,2.0,,,,1.0,,,6.0,11.0,,1.0,3.0,15.0,12,2.0,3.0,,,,4.0,8.0,4.0,,,1.0,,1.0,4.0,,4.0,,,2.0,,8.0,,3.0,1.0,3.0,,4.0,3.0,7.0,,,,,,,,1.0,,,1.0,,1.0,5.0,1.0,3.0,,1.0,3.0,1.0,2.0,1.0,,,1.0,1.0,1.0,11.0,0.6666666666666666,0.8,,,,,0.5454545454545454,0.6666666666666666,0.5,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.08333333333333333,0.09090909090909091,0.125,,,0.75,0.6,1.0,,0.8,0.5,0.75,,,,,,1.0,1.0,,,94.62857142857143,1.0,12.727272727272727,17.5,11.636363636363637,17.416666666666668,0.6666666666666666,0.5,0.5714285714285714,0.5,0.08333333333333333,,,,0.16666666666666666,1.0,1.0,,,,,0.08333333333333333,,,,1.0,0.6666666666666666,,,,0.75,,0.5145291666666666,0.46140000000000003,0.15384615384615385,0.16666666666666666,0.26666666666666666,4.845454545454545,22.0,,,2.0,2.0,3.0,5.0,2.0,5.0,2.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.6139333333333333,0.3333333333333333,0.18181818181818182,5.0,,,1.0,,1.0,,2.0,2.0,3.0,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100646-100666-101042-201047-201896,1611661325,"Tamika Catchings, Katie Douglas, Jessica Moore, Jessica Davenport, Briann January","Catchings, Douglas, Moore, Davenport, January",100646-100666-101042-201047-201896,IND,133.0,1,2,1.0,3,3,1.0,6,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,,5.0,4,1.0,1.0,,,,2.0,2.0,,,3.0,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,1.0,,0.5,,0.5,0.5,1.0,0.625,1.0,0.625,1.0,0.5,,,,,,,,1.0,,0.5,,,,1.0,,,,,,,64.96240601503759,,21.0,23.333333333333332,20.0,19.333333333333332,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,0.5,0.5,0.5,,1.0,1.0,,,,0.75,0.5,0.50105,,,,0.4,6.8,22.2,,,3.0,1.0,2.0,5.0,,5.0,3.0,0.5,0.625,0.625,,0.50105,1.0,1.0,3.0,2.0,2.0,,,,0.5,,1.0,1.0,,0.25,1.0,,1.0,1.0,,,1.0,,0.5,,0.5,,,,,1.0,1611661325,2010,2010,False
100646-100928-201047-201896-201919,1611661325,"Tamika Catchings, Ebony Hoffman, Jessica Davenport, Briann January, Shavonte Zellous","Catchings, Hoffman, Davenport, January, Zellous",100646-100928-201047-201896-201919,IND,151.0,1,3,-5.0,5,6,1.0,11,1.0,3.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,6.0,,,,2.0,7,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,,,,,1.0,1.0,0.25,1.0,,1.0,0.25,,0.5,,,,,1.0,,,,104.90066225165563,1.0,12.2,15.0,11.8,15.0,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.16666666666666666,,,,,,,,,,,1.0,1.0,,,,0.5,,0.40891666666666665,0.4482,,,1.0,5.75,,,,2.0,,2.0,,,,2.0,,,,,0.3993,,0.4,,,,,,1.0,,2.0,,1.0,,0.5,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100646-101042-201047-201896-201919,1611661325,"Tamika Catchings, Jessica Moore, Jessica Davenport, Briann January, Shavonte Zellous","Catchings, Moore, Davenport, January, Zellous",100646-101042-201047-201896-201919,IND,261.0,1,4,4.0,9,8,2.0,17,2.0,2.0,,,2.0,4.0,1.0,1.0,,,1.0,2.0,1.0,1.0,5.0,7.0,1.0,2.0,,13.0,9,,,1.0,1.0,,3.0,4.0,6.0,,3.0,2.0,1.0,,2.0,,2.0,,,1.0,,4.0,,2.0,,2.0,,2.0,2.0,4.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,2.0,3.0,,,,,,,,1.0,1.0,,,1.0,,10.0,0.4,0.4,,0.5,1.0,0.5,0.7142857142857143,,0.7222222222222222,1.5,0.7222222222222222,1.5,0.2222222222222222,,,0.5,,0.4,1.0,,,0.4,1.0,,1.0,,,,,,1.0,,0.5,93.79310344827587,,11.666666666666666,19.5,10.555555555555555,18.75,0.2222222222222222,1.0,1.0,0.5,0.4444444444444444,0.5,0.5,,0.1111111111111111,1.0,1.0,,,,,0.2222222222222222,0.5,0.5,,,,1.0,1.0,,0.4444444444444444,0.5,0.4314944444444444,0.56385,,,0.23076923076923078,9.428571428571429,21.5,,,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.5,0.5,1.0,0.34205,0.15384615384615385,0.3333333333333333,3.0,1.0,1.0,,,,0.5,,,,,,,,,,1.0,,1.0,,,,,,,,,,1611661325,2010,2010,False
100666-100928-201047-201896-201919,1611661325,"Katie Douglas, Ebony Hoffman, Jessica Davenport, Briann January, Shavonte Zellous","Douglas, Hoffman, Davenport, January, Zellous",100666-100928-201047-201896-201919,IND,56.0,1,1,-2.0,1,2,,3,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,4,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,77.14285714285714,,18.0,19.0,18.0,19.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3099,,,,,3.8,,,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,0.3099,1.0,1.0,2.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1611661325,2010,2010,False
101042-201047-201896-201919-202265,1611661325,"Jessica Moore, Jessica Davenport, Briann January, Shavonte Zellous, Jene Morris","Moore, Davenport, January, Zellous, Morris",101042-201047-201896-201919-202265,IND,132.0,1,2,5.0,3,4,1.0,7,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,2.0,3.0,,,3.0,7.0,2,1.0,1.0,,,,2.0,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,3.0,1.0,2.0,,,,,,,5.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.875,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,76.36363636363636,,20.333333333333332,17.75,15.666666666666666,17.75,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.4034333333333333,0.3368,0.5,0.5,0.2857142857142857,9.933333333333334,,,,2.0,2.0,3.0,5.0,,5.0,2.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,,0.4034333333333333,0.7142857142857143,0.6666666666666666,,,,1.0,,,,,1.0,1.0,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,1611661325,2010,2010,False
