EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,HeaveAttempts,PtsUnassisted3s,Travels,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,BlockedShortMidRange,team_id,year,season,team_vs
100412-100888-100919-200665-201502,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Nicole Powell, Cappie Pondexter, Essence Carson","McWilliams-Franklin, Pierson, Powell, Pondexter, Carson",100412-100888-100919-200665-201502,NYL,895.0,5,15.0,9.0,28.0,24.0,14.0,7.0,5.0,52,4.0,8.0,1.0,3.0,2.0,4.0,2.0,7.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,8.0,19.0,6.0,7.0,23.0,14.0,2.0,4.0,1.0,2.0,6.0,3.0,10.0,2.0,4.0,10.0,8.0,8.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,8.0,1.0,5.0,2.0,8.0,10.0,6.0,16.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,7.0,2.0,1.0,14.0,3.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,17.0,10.0,14.0,2.0,0.5,0.5714285714285714,0.42105263157894735,0.5,0.3,0.32,0.4,0.25,0.38333333333333336,0.5,0.3333333333333333,0.24,0.15789473684210525,0.42857142857142855,0.75,0.5714285714285714,0.45454545454545453,1.0,0.2,0.625,0.375,0.75,0.2,0.5,0.25,0.5,0.5,1.0,1.0,1.0,0.15384615384615385,83.66480446927375,0.5,18.0,16.291666666666668,16.857142857142858,15.416666666666666,0.32,0.5,0.5,0.5,0.28,0.2857142857142857,0.5,0.16,0.5,0.5,1.0,0.16,0.08,0.6,0.3333333333333333,0.2,0.3333333333333333,0.5,0.08333333333333333,0.08333333333333333,0.56,0.45093958333333334,0.5262,0.4092590909090909,0.10714285714285714,0.13636363636363635,0.2608695652173913,0.43478260869565216,6.821052631578947,24.53333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100888-100919-200665-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Nicole Powell, Cappie Pondexter, Leilani Mitchell","McWilliams-Franklin, Pierson, Powell, Pondexter, Mitchell",100412-100888-100919-200665-201507,NYL,1798.0,4,30.0,8.0,60.0,56.0,7.0,5.0,8.0,116,16.0,23.0,2.0,2.0,1.0,2.0,6.0,8.0,4.0,7.0,6.0,1.0,6.0,2.0,1.0,26.0,38.0,12.0,9.0,79.0,71.0,2.0,4.0,2.0,2.0,12.0,1.0,2.0,2.0,5.0,10.0,28.0,24.0,4.0,6.0,2.0,14.0,20.0,9.0,3.0,46.0,3.0,5.0,,14.0,15.0,8.0,23.0,2.0,1.0,,11.0,4.0,4.0,7.0,15.0,2.0,7.0,12.0,,,10.0,,9.0,5.0,1.0,2.0,2.0,,2.0,2.0,67.0,10.0,7.0,1.0,0.5384615384615384,0.5833333333333334,0.6842105263157895,0.5,0.5,0.7,0.8333333333333334,0.625,0.7452830188679245,0.8571428571428571,0.8333333333333334,0.24,0.05263157894736842,,0.7333333333333333,0.6666666666666666,0.4166666666666667,,0.5,0.6363636363636364,0.4444444444444444,0.5714285714285714,,0.3333333333333333,0.4,1.0,0.8181818181818182,0.2857142857142857,,,0.125,92.90322580645162,1.0,17.033333333333335,13.857142857142858,16.45,13.375,0.46,0.6956521739130435,0.7272727272727273,0.5625,0.16,0.75,0.75,0.14,0.5714285714285714,0.6666666666666666,0.75,0.12,0.12,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.25,0.25,0.7,0.482984,0.4829,0.5404,0.09615384615384616,0.125,0.1518987341772152,0.12658227848101267,6.092105263157895,21.941666666666666,0.11666666666666667,1.0,5.0,2.0,1.0,6.0,2.0,1.0,18.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.5,1.0,0.5,0.5,0.043478260869565216,0.14285714285714285,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100888-100919-201502-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Nicole Powell, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Pierson, Powell, Carson, Mitchell",100412-100888-100919-201502-201507,NYL,322.0,3,5.0,-5.0,12.0,9.0,1.0,1.0,1.0,21,2.0,3.0,,,,,,1.0,,1.0,1.0,,1.0,,,2.0,5.0,2.0,,7.0,12.0,,1.0,,,,,,,,,4.0,,,1.0,1.0,2.0,3.0,2.0,,7.0,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,3.0,,4.0,,,3.0,1.0,1.0,2.0,,,,,,,,,,7.0,,1.0,,1.0,1.0,0.4,,,0.5,,,0.5,,,0.2857142857142857,0.2,,0.25,,,0.5,,0.14285714285714285,,,,,,,,,0.5,,,93.91304347826087,,12.916666666666666,18.555555555555557,11.833333333333334,16.666666666666668,0.42857142857142855,0.6666666666666666,1.0,1.0,0.14285714285714285,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,,,,,,,,0.7142857142857143,0.48716428571428566,,,,,,,6.88,21.2,0.08333333333333333,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,,,2.0,2.0,,,,1.0,0.5,,,0.5,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100888-200665-201502-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Pierson, Pondexter, Carson, Mitchell",100412-100888-200665-201502-201507,NYL,702.0,3,12.0,-11.0,21.0,21.0,2.0,8.0,6.0,42,4.0,9.0,1.0,3.0,,,2.0,4.0,2.0,6.0,,,5.0,2.0,,8.0,19.0,5.0,7.0,23.0,34.0,1.0,4.0,2.0,2.0,4.0,,,,1.0,1.0,6.0,10.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,6.0,3.0,6.0,1.0,1.0,3.0,9.0,12.0,,1.0,,3.0,2.0,,1.0,3.0,1.0,6.0,12.0,,,7.0,1.0,8.0,4.0,,1.0,1.0,,1.0,,19.0,1.0,2.0,,0.375,0.42857142857142855,0.42105263157894735,0.25,,0.3333333333333333,0.16666666666666666,,0.4074074074074074,0.2857142857142857,0.5,0.20833333333333334,0.15789473684210525,,1.0,0.25,0.5454545454545454,1.0,0.6,0.4,0.5625,0.8,0.5,0.25,,,,0.5,1.0,,,86.15384615384616,,17.80952380952381,15.619047619047619,15.380952380952381,14.952380952380953,0.375,0.4444444444444444,0.6666666666666666,0.5,0.16666666666666666,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,,0.20833333333333334,0.5,0.3333333333333333,0.3333333333333333,,,,,0.5833333333333334,0.47923541666666664,0.55442,,0.14814814814814814,0.18181818181818182,0.17391304347826086,0.043478260869565216,7.647368421052632,22.740000000000002,0.09523809523809523,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,0.3333333333333333,,1.0,0.6,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100888-200665-201502-202253,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Essence Carson, Kalana Greene","McWilliams-Franklin, Pierson, Pondexter, Carson, Greene",100412-100888-200665-201502-202253,NYL,127.0,2,2.0,-2.0,4.0,6.0,4.0,6.0,3.0,10,,1.0,,1.0,,1.0,,2.0,,1.0,,,1.0,,1.0,,4.0,1.0,1.0,4.0,6.0,,1.0,,1.0,1.0,,4.0,1.0,1.0,4.0,,,,1.0,1.0,,1.0,,,3.0,,4.0,,,,4.0,4.0,,,,1.0,1.0,1.0,,2.0,2.0,,2.0,,,2.0,,2.0,1.0,,,,,,,3.0,4.0,4.0,1.0,,,,,,0.3,,0.3,0.3333333333333333,0.25,0.3333333333333333,0.2,0.25,,0.5,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,113.38582677165354,,19.25,8.333333333333334,15.75,8.333333333333334,0.2,,,,0.4,,,0.2,,,,,0.2,1.0,,,0.2,,,0.2,0.4,0.47083,0.7394,0.47083,0.16666666666666666,0.2,0.25,1.0,9.475,22.0,1.0,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100888-200665-201507-202253,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Leilani Mitchell, Kalana Greene","McWilliams-Franklin, Pierson, Pondexter, Mitchell, Greene",100412-100888-200665-201507-202253,NYL,41.0,1,1.0,,1.0,1.0,1.0,1.0,,2,,1.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,70.2439024390244,,27.0,14.0,27.0,14.0,0.5,,,,,,,,,,,,0.5,,,,0.5,,,0.5,1.0,0.5344,,0.5344,,,,,,73.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100919-101019-200665-201502,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Cappie Pondexter, Essence Carson","McWilliams-Franklin, Powell, McCarville, Pondexter, Carson",100412-100919-101019-200665-201502,NYL,392.0,1,7.0,10.0,11.0,12.0,,,2.0,23,2.0,3.0,,,,,2.0,4.0,2.0,3.0,,,2.0,,,6.0,10.0,2.0,,15.0,5.0,2.0,2.0,,,4.0,,,,,,8.0,4.0,,2.0,,4.0,4.0,2.0,2.0,8.0,1.0,1.0,3.0,5.0,8.0,2.0,10.0,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,11.0,,,,0.6666666666666666,0.6666666666666666,0.6,1.0,,0.625,1.0,,0.625,1.0,,0.16666666666666666,,,,0.8333333333333334,0.25,1.0,1.0,0.8888888888888888,0.4,,0.5,,,0.5,1.0,1.0,1.0,,,84.48979591836735,,18.90909090909091,15.333333333333334,17.181818181818183,15.0,0.25,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,,,,,,,,0.4166666666666667,0.437225,0.35905,,,,0.26666666666666666,,10.05,23.55,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,0.5,,,0.5,,,,1.0,,,,,0.5,0.5,,,,,0.5,,,,3.0,1.0,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100919-101019-200665-201507,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Cappie Pondexter, Leilani Mitchell","McWilliams-Franklin, Powell, McCarville, Pondexter, Mitchell",100412-100919-101019-200665-201507,NYL,1235.0,2,21.0,-8.0,36.0,37.0,,,8.0,73,7.0,14.0,3.0,4.0,,,1.0,6.0,,4.0,2.0,,11.0,3.0,,8.0,24.0,13.0,3.0,31.0,39.0,3.0,4.0,4.0,2.0,11.0,,,,,,2.0,14.0,6.0,11.0,3.0,1.0,5.0,1.0,,14.0,3.0,7.0,2.0,8.0,11.0,11.0,22.0,,5.0,2.0,5.0,4.0,4.0,1.0,9.0,,7.0,9.0,1.0,,5.0,1.0,5.0,3.0,,1.0,1.0,,1.0,1.0,20.0,,,,0.125,0.2,0.3333333333333333,0.75,,0.3783783783783784,0.5625,,0.3974358974358974,0.6111111111111112,,0.35135135135135137,0.125,,0.5555555555555556,0.7272727272727273,0.4375,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.4,0.5714285714285714,0.4,0.25,1.0,0.6666666666666666,0.5,1.0,0.5,1.0,,85.1174089068826,1.0,19.0,14.891891891891891,17.055555555555557,14.243243243243244,0.3783783783783784,0.5,0.6363636363636364,0.14285714285714285,0.16216216216216217,0.16666666666666666,0.16666666666666666,0.10810810810810811,,,,0.05405405405405406,0.2972972972972973,0.5,0.75,0.375,,,,,0.7297297297297297,0.5003783783783784,0.5689571428571428,,0.07692307692307693,0.11538461538461539,0.3548387096774194,,5.629166666666666,22.49230769230769,,1.0,3.0,1.0,,4.0,1.0,,12.0,3.0,4.0,3.0,1.0,,1.0,3.0,2.0,1.0,,1.0,1.0,0.3076923076923077,0.25,,0.3076923076923077,0.21428571428571427,,1.0,0.25,,0.5,0.5,1.0,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,1.0,,0.2727272727272727,,,,,2.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,1611661313,2010,2010,False
100412-100919-101019-201502-201507,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Powell, McCarville, Carson, Mitchell",100412-100919-101019-201502-201507,NYL,136.0,1,2.0,,3.0,4.0,,,,7,,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,0.5,,0.75,,,,,,,1.0,1.0,0.5,,,74.11764705882354,,15.0,22.75,15.0,19.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.45566666666666666,,,,,,,5.85,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100919-200665-201502-201913,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Cappie Pondexter, Essence Carson, Kia Vaughn","McWilliams-Franklin, Powell, Pondexter, Carson, Vaughn",100412-100919-200665-201502-201913,NYL,598.0,2,10.0,3.0,21.0,20.0,11.0,11.0,3.0,41,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,5.0,1.0,,2.0,,1.0,5.0,9.0,3.0,13.0,26.0,23.0,1.0,2.0,1.0,2.0,4.0,2.0,5.0,1.0,7.0,14.0,8.0,2.0,,2.0,,4.0,4.0,2.0,1.0,8.0,1.0,3.0,2.0,5.0,8.0,4.0,12.0,,,,2.0,2.0,3.0,,5.0,2.0,3.0,5.0,,,10.0,,17.0,6.0,3.0,,,,,,22.0,14.0,11.0,3.0,0.8,0.8,0.5555555555555556,0.5,0.4,0.5416666666666666,0.3333333333333333,0.5833333333333334,0.65,0.5,0.6363636363636364,0.25,,,0.4,0.625,0.75,0.6666666666666666,0.5,0.6363636363636364,0.6666666666666666,,,1.0,,,1.0,0.6,0.5,1.0,,98.72909698996655,,15.523809523809524,13.6,14.238095238095237,12.35,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,0.4166666666666667,0.4,0.4,0.5,0.08333333333333333,0.16666666666666666,,,,0.16666666666666666,1.0,,0.16666666666666666,0.4166666666666667,0.45687916666666667,0.34345,0.4524333333333333,0.35294117647058826,0.42857142857142855,0.15384615384615385,0.5384615384615384,11.5,22.7,0.5238095238095238,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,0.3333333333333333,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,0.5,0.5,,,,1.0,0.5,,2.0,,3.0,,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,1611661313,2010,2010,False
