EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,LostBallSteals,LostBallTurnovers,NonShootingFoulsDrawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Loose Ball Fouls,ShortMidRangePctBlocked,3SecondViolations,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
100651-101025-200684-201487-201884,1611661321,"Kiesha Brown, Kara Braxton, Scholanda Dorrell, Alexis Hornbuckle, Chante Black","Brown, Braxton, Dorrell, Hornbuckle, Black",100651-101025-200684-201487-201884,TUL,1275.0,3,21.0,12.0,45.0,41.0,5.0,2.0,4.0,86.0,3.0,7.0,1.0,1.0,7.0,5.0,9.0,1.0,4.0,7.0,12.0,1.0,1.0,9.0,23.0,8.0,16.0,2.0,44.0,32.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,16.0,2.0,21.0,3.0,12.0,7.0,1.0,8.0,7.0,15.0,6.0,1.0,2.0,1.0,5.0,37.0,1.0,3.0,3.0,14.0,2.0,19.0,4.0,23.0,1.0,2.0,2.0,5.0,5.0,3.0,2.0,8.0,1.0,3.0,5.0,1.0,6.0,1.0,1.0,4.0,2.0,42.0,2.0,5.0,0.8888888888888888,0.8888888888888888,0.875,0.5,0.5,0.391304347826087,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.25,0.25,0.5365853658536586,0.25,0.25,0.41025641025641024,0.043478260869565216,0.14285714285714285,0.625,1.0,0.7368421052631579,0.21428571428571427,1.0,0.125,0.7727272727272727,0.18181818181818182,0.25,0.16666666666666666,0.25,0.3333333333333333,0.8571428571428571,0.75,0.5,1.0,1.0,0.047619047619047616,97.12941176470588,14.866666666666667,14.78048780487805,14.355555555555556,13.439024390243903,0.1794871794871795,0.42857142857142855,0.5,0.6666666666666666,0.1794871794871795,0.14285714285714285,0.14285714285714285,1.0,0.23076923076923078,0.5555555555555556,0.5555555555555556,1.0,0.10256410256410256,0.25,0.25,1.0,0.3076923076923077,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.25,0.25,0.25,0.5897435897435898,0.5833333333333334,0.4757474358974359,0.48546666666666666,0.3621875,0.04878048780487805,0.08,0.045454545454545456,0.045454545454545456,9.960869565217392,21.975,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100651-101080-200686-201483-201901,1611661321,"Kiesha Brown, Jennifer Lacy, Shanna Zolman, Amber Holt, Rashanda McCants","Brown, Lacy, Zolman, Holt, McCants",100651-101080-200686-201483-201901,TUL,34.0,1,1.0,-2.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,84.70588235294117,22.0,12.0,22.0,12.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.57285,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100651-101080-201050-201490-201884,1611661321,"Kiesha Brown, Jennifer Lacy, Tiffany Jackson, Natasha Lacy, Chante Black","Brown, Lacy, Jackson, Lacy, Black",100651-101080-201050-201490-201884,TUL,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100651-101080-201056-201483-201884,1611661321,"Kiesha Brown, Jennifer Lacy, Ivory Latta, Amber Holt, Chante Black","Brown, Lacy, Latta, Holt, Black",100651-101080-201056-201483-201884,TUL,40.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,2.0,2.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,144.0,10.5,9.5,10.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100651-101080-201483-201487-201490,1611661321,"Kiesha Brown, Jennifer Lacy, Amber Holt, Alexis Hornbuckle, Natasha Lacy","Brown, Lacy, Holt, Hornbuckle, Lacy",100651-101080-201483-201487-201490,TUL,231.0,1,4.0,7.0,7.0,6.0,4.0,,1.0,13.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,2.0,2.0,3.0,1.0,3.0,4.0,11.0,4.0,1.0,2.0,,2.0,2.0,3.0,2.0,4.0,4.0,,3.0,,2.0,,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,4.0,2.0,9.0,4.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.5,0.4,0.6875,0.5,0.4,0.5,,,,,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,1.0,,,,1.0,,,0.5,,,81.03896103896103,14.142857142857142,22.0,11.857142857142858,18.666666666666668,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.5,,0.4,0.8333333333333334,,0.5543083333333333,0.2739,0.5371,0.25,0.4,0.18181818181818182,0.36363636363636365,1.5999999999999999,21.96666666666667,0.5714285714285714,1.0,2.0,0.5,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100887-100932-201050-201056-201483,1611661321,"Marion Jones, Nicole Ohlde, Tiffany Jackson, Ivory Latta, Amber Holt","Jones, Ohlde, Jackson, Latta, Holt",100887-100932-201050-201056-201483,TUL,216.0,1,4.0,-3.0,7.0,8.0,4.0,2.0,1.0,15.0,1.0,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,8.0,11.0,1.0,1.0,,3.0,,,1.0,3.0,2.0,2.0,,3.0,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,,3.0,3.0,2.0,3.0,,1.0,,,1.0,1.0,5.0,3.0,4.0,0.5,1.0,,1.0,1.0,0.5,1.0,,0.7,1.0,1.5,0.8,1.5,1.5,0.2,,,1.0,1.0,0.3333333333333333,0.5,,,0.3333333333333333,0.5,1.0,,,,0.5,,,,,0.5,100.0,15.285714285714286,13.625,15.285714285714286,13.125,0.4,0.5,0.5,,,,,,0.4,0.5,0.5,1.0,,,,,0.2,1.0,1.0,,1.0,,1.0,0.6,1.0,0.48600000000000004,0.6035,0.4725,0.2,0.25,0.375,0.375,9.175,21.6,0.5714285714285714,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100887-100932-200684-200686-201056,1611661321,"Marion Jones, Nicole Ohlde, Scholanda Dorrell, Shanna Zolman, Ivory Latta","Jones, Ohlde, Dorrell, Zolman, Latta",100887-100932-200684-200686-201056,TUL,32.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,90.0,17.0,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100887-101080-200686-201483-201884,1611661321,"Marion Jones, Jennifer Lacy, Shanna Zolman, Amber Holt, Chante Black","Jones, Lacy, Zolman, Holt, Black",100887-101080-200686-201483-201884,TUL,233.0,1,4.0,-2.0,10.0,10.0,9.0,8.0,,20.0,,1.0,,,,,,2.0,3.0,1.0,2.0,,2.0,,1.0,3.0,5.0,2.0,11.0,13.0,,,,,,1.0,5.0,10.0,,,9.0,,2.0,1.0,,,3.0,3.0,1.0,2.0,,,,9.0,,,1.0,,3.0,4.0,,4.0,,2.0,,2.0,,,,2.0,2.0,2.0,2.0,,2.0,,,3.0,1.0,11.0,10.0,9.0,,,1.0,0.6,0.6,,,,0.75,,0.75,0.6875,,0.7142857142857143,0.8333333333333334,,,1.0,1.0,,,0.5,,0.5,,,,,,,,,,0.5,,123.60515021459227,14.8,8.5,14.8,8.2,0.16666666666666666,,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,1.0,,,0.3333333333333333,1.0,0.5,0.556625,,0.556625,0.14285714285714285,0.5,,0.9090909090909091,1.8,22.8,0.9,,1.0,,0.16666666666666666,,,1.0,,3.0,,,,0.6,,0.5,2.0,3.0,1.0,2.0,2.0,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
200684-200686-201483-201487-202269,1611661321,"Scholanda Dorrell, Shanna Zolman, Amber Holt, Alexis Hornbuckle, Amanda Thompson","Dorrell, Zolman, Holt, Hornbuckle, Thompson",200684-200686-201483-201487-202269,TUL,56.0,1,1.0,-1.0,3.0,4.0,,4.0,,7.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,2.0,,,3.0,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,0.5,,1.0,,,,1.0,,,,,,1.0,,,,,,180.0,8.666666666666666,7.5,8.666666666666666,7.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.4206,,,,,,,13.3,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
100651-100887-101080-201483-201487,1611661321,"Kiesha Brown, Marion Jones, Jennifer Lacy, Amber Holt, Alexis Hornbuckle","Brown, Jones, Lacy, Holt, Hornbuckle",100651-100887-101080-201483-201487,TUL,80.0,1,1.0,7.0,4.0,4.0,3.0,,,8.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,2.0,2.0,,1.0,3.0,7.0,,,,,,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,2.0,,,3.0,2.0,7.0,4.0,3.0,0.5,0.5,,,,1.0,,1.0,0.6666666666666666,,0.5,0.875,,0.6666666666666666,0.3333333333333333,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,144.0,10.25,9.75,10.25,9.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.4356333333333333,,0.38095,0.5,0.6666666666666666,,0.5714285714285714,3.35,22.2,0.75,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2010,2010,True
