EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,LongMidRangeAssists,LostBallTurnovers,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsPutbacks,HeaveAttempts,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,Clear Path Fouls,Fg3aBlocked,FTOffRebounds,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
100658-100682-101030-201067-202239,1611661328,"Svetlana Abrosimova, Lauren Jackson, Tanisha Wright, Camille Little, Jana Vesela","Abrosimova, Jackson, Wright, Little, Vesela",100658-100682-101030-201067-202239,SEA,189.0,2,3.0,2.0,5.0,5,,,1.0,10,,,,,1.0,4.0,,,,,,1.0,1.0,1.0,4.0,1.0,1.0,,5.0,3.0,1.0,,,,,,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,1.0,,2.0,,2.0,1.0,3.0,,2.0,2.0,,,,,,,,,,,,2.0,3.0,,,1.0,,,2.0,,1.0,,1.0,,,1.0,,5.0,,,,,,,1.0,1.0,1.0,0.25,,0.5,,0.4166666666666667,,,0.2,,,,,,0.5,0.3333333333333333,,,0.5,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,,,,76.19047619047619,,16.4,21.4,10.8,21.4,,,,,0.8,0.25,0.25,,,,,,,,,0.2,1.0,1.0,1.0,,,,0.2,1.0,0.39865,0.3332,,0.16666666666666666,0.2,,,6.725,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100721-100942-100973,1611661328,"Svetlana Abrosimova, Sue Bird, Swin Cash, Ashley Robinson, Le'coe Willingham","Abrosimova, Bird, Cash, Robinson, Willingham",100658-100720-100721-100942-100973,SEA,131.0,1,2.0,-5.0,5.0,5,5.0,,,10,,,,,,,,,,,,,2.0,,,,2.0,2.0,2.0,7.0,,,,,,2.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,,,,2.0,,2.0,,,,,1.0,,,2.0,,1.0,,,,,,,2.0,2.0,5.0,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,109.92366412213741,,16.0,10.2,16.0,10.2,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.52215,,0.52215,0.3333333333333333,1.0,,1.0,,23.95,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100721-100973-201067,1611661328,"Svetlana Abrosimova, Sue Bird, Swin Cash, Le'coe Willingham, Camille Little","Abrosimova, Bird, Cash, Willingham, Little",100658-100720-100721-100973-201067,SEA,130.0,2,2.0,9.0,4.0,4,3.0,,1.0,8,2.0,2.0,2.0,2.0,,1.0,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,,10.0,1.0,,,3.0,2.0,2.0,1.0,,7.0,4.0,,3.0,3.0,2.0,,2.0,1.0,3.0,1.0,,2.0,,7.0,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,1.0,1.0,7.0,7.0,3.0,,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,1.1666666666666667,0.8333333333333334,1.5,1.1666666666666667,0.5,,,,,1.0,0.5,1.0,,1.0,0.5,1.0,,1.0,,,0.5,,,,,0.5,88.61538461538463,1.0,15.0,17.5,14.0,17.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,,0.8333333333333334,0.6666666666666666,0.5789083333333334,0.5403,0.6859333333333333,,,0.3,0.7,2.1,23.3,0.75,,,,,1.0,1.0,,1.0,1.0,3.0,,,1.0,,1.5,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100721-100973-202239,1611661328,"Svetlana Abrosimova, Sue Bird, Swin Cash, Le'coe Willingham, Jana Vesela","Abrosimova, Bird, Cash, Willingham, Vesela",100658-100720-100721-100973-202239,SEA,149.0,2,2.0,1.0,4.0,5,1.0,,1.0,9,,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,4.0,1.0,1.0,,5.0,4.0,1.0,,,,2.0,,,,,2.0,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,5.0,,1.0,,,,,1.0,1.0,1.0,0.25,,0.5,,0.5,,,0.2,0.5,1.0,0.5,,,1.0,0.3333333333333333,,,0.5,0.3333333333333333,,,1.0,,,1.0,,,,,86.97986577181207,,15.5,17.4,14.5,14.0,0.2,,,,0.4,0.5,1.0,,0.2,,,,,,,0.2,1.0,1.0,1.0,0.5,,,0.4,1.0,0.46144999999999997,0.5813,0.48065,,,,,8.95,23.9,0.25,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100942-100973-101030,1611661328,"Svetlana Abrosimova, Sue Bird, Ashley Robinson, Le'coe Willingham, Tanisha Wright","Abrosimova, Bird, Robinson, Willingham, Wright",100658-100720-100942-100973-101030,SEA,19.0,1,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,,19.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100942-100973-202239,1611661328,"Svetlana Abrosimova, Sue Bird, Ashley Robinson, Le'coe Willingham, Jana Vesela","Abrosimova, Bird, Robinson, Willingham, Vesela",100658-100720-100942-100973-202239,SEA,143.0,1,2.0,,3.0,4,,,1.0,7,1.0,2.0,,,,,,,,,,,2.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,,0.25,,0.25,,,0.5,,,,,,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,,,,,1.0,,1.0,,,70.4895104895105,,23.0,18.5,19.666666666666668,18.5,0.5,0.5,0.5,,,,,,,,,,,,,0.5,,,,,,,1.0,,0.5582125,,,,,,,1.95,22.05,,,,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100973-201067-202239,1611661328,"Svetlana Abrosimova, Sue Bird, Le'coe Willingham, Camille Little, Jana Vesela","Abrosimova, Bird, Willingham, Little, Vesela",100658-100720-100973-201067-202239,SEA,99.0,1,2.0,-5.0,4.0,3,,,,7,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,7.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,,3.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,101.81818181818183,,13.75,14.666666666666666,13.75,14.333333333333334,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5739,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661328,2010,2010,True
100658-100721-100973-101030-201067,1611661328,"Svetlana Abrosimova, Swin Cash, Le'coe Willingham, Tanisha Wright, Camille Little","Abrosimova, Cash, Willingham, Wright, Little",100658-100721-100973-101030-201067,SEA,184.0,2,3.0,3.0,4.0,4,1.0,,1.0,8,,,,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,2.0,7.0,4.0,,,,1.0,1.0,,,2.0,2.0,,3.0,,,,1.0,1.0,2.0,,1.0,,1.0,5.0,,2.0,,1.0,,1.0,2.0,3.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,7.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.625,1.0,0.7,,1.0,0.25,,,,,,1.0,1.0,,,0.5,1.0,,,1.0,,1.0,,,,,,62.60869565217391,1.0,20.5,25.5,20.5,25.5,,,,,0.25,1.0,1.0,1.0,0.5,,,0.25,1.0,1.0,1.0,,,,,,,,0.25,,0.3788,,0.3381,0.2,0.25,,0.2857142857142857,14.799999999999999,23.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100942-100973-202239-202256,1611661328,"Svetlana Abrosimova, Ashley Robinson, Le'coe Willingham, Jana Vesela, Alison Lacey","Abrosimova, Robinson, Willingham, Vesela, Lacey",100658-100942-100973-202239-202256,SEA,45.0,1,1.0,,2.0,3,2.0,3.0,,5,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,1.0,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,0.5,0.5,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,160.0,,5.5,11.333333333333334,5.5,11.333333333333334,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,,0.6236,,0.6236,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100973-101030-201067-202239,1611661328,"Svetlana Abrosimova, Le'coe Willingham, Tanisha Wright, Camille Little, Jana Vesela","Abrosimova, Willingham, Wright, Little, Vesela",100658-100973-101030-201067-202239,SEA,81.0,1,1.0,-2.0,3.0,3,3.0,2.0,1.0,6,,,,,,,,1.0,,,,,2.0,,1.0,,2.0,3.0,3.0,5.0,,2.0,2.0,,1.0,2.0,3.0,3.0,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,1.0,1.0,,,,,,1.0,3.0,3.0,,1.0,,,,,,,,,,0.3,0.5,0.3,0.6666666666666666,,,,,,1.0,1.0,,0.5,1.0,0.6666666666666666,,,1.0,,,1.0,,,,,106.66666666666666,,14.666666666666666,12.333333333333334,9.0,12.333333333333334,,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,,0.5354666666666666,0.61035,0.5354666666666666,0.25,0.5,0.6666666666666666,1.0,17.8,21.2,1.0,,,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,1.0,,,,2.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1611661328,2010,2010,True
100682-100720-100721-100973-101030,1611661328,"Lauren Jackson, Sue Bird, Swin Cash, Le'coe Willingham, Tanisha Wright","Jackson, Bird, Cash, Willingham, Wright",100682-100720-100721-100973-101030,SEA,665.0,4,11.0,-23.0,21.0,21,15.0,5.0,3.0,42,2.0,4.0,1.0,3.0,1.0,4.0,2.0,7.0,,,,1.0,1.0,5.0,15.0,1.0,1.0,1.0,14.0,37.0,2.0,,,2.0,11.0,1.0,1.0,8.0,6.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,,9.0,,3.0,1.0,1.0,,2.0,3.0,5.0,,1.0,1.0,,2.0,4.0,2.0,4.0,,,,6.0,1.0,4.0,2.0,3.0,,,3.0,,1.0,5.0,,1.0,,2.0,1.0,,2.0,,14.0,8.0,15.0,,,0.6,0.6,1.0,1.0,1.0,0.3333333333333333,0.18181818181818182,0.40625,0.2916666666666667,0.3888888888888889,,0.2857142857142857,0.0625,0.06666666666666667,,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,,0.4,0.3333333333333333,,0.6666666666666666,0.25,,,,1.0,,1.0,,90.94736842105263,,13.333333333333334,18.333333333333332,11.857142857142858,17.428571428571427,0.25,0.5,0.5,1.0,0.25,0.25,0.3333333333333333,,0.4375,0.2857142857142857,0.2857142857142857,,,,,0.0625,1.0,1.0,1.0,0.25,0.3333333333333333,,0.3125,1.0,0.425490625,0.3003,0.43642916666666665,0.1111111111111111,0.0625,,0.5714285714285714,10.0,21.2,0.7142857142857143,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.08333333333333333,1.0,,1.0,0.5,1.0,,,,,,,,,,1611661328,2010,2010,True
100682-100720-100721-100973-202239,1611661328,"Lauren Jackson, Sue Bird, Swin Cash, Le'coe Willingham, Jana Vesela","Jackson, Bird, Cash, Willingham, Vesela",100682-100720-100721-100973-202239,SEA,145.0,1,2.0,-1.0,6.0,5,1.0,3.0,,11,,,,,1.0,2.0,,,,,,,1.0,1.0,2.0,,1.0,3.0,5.0,6.0,,,,,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,2.0,,,4.0,,1.0,1.0,,,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,,0.3333333333333333,,0.5,,0.5,0.3333333333333333,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,109.24137931034484,,12.833333333333334,13.6,12.833333333333334,13.6,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.43893333333333334,,,0.25,0.3333333333333333,,0.2,11.15,21.3,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100682-100720-100721-101030-201067,1611661328,"Lauren Jackson, Sue Bird, Swin Cash, Tanisha Wright, Camille Little","Jackson, Bird, Cash, Wright, Little",100682-100720-100721-101030-201067,SEA,7203.0,7,120.0,4.0,242.0,240,29.0,79.0,31.0,482,34.0,57.0,5.0,7.0,25.0,63.0,17.0,42.0,1.0,9.0,3.0,19.0,45.0,76.0,162.0,20.0,54.0,43.0,255.0,251.0,24.0,5.0,27.0,9.0,17.0,8.0,10.0,37.0,76.0,76.0,42.0,45.0,19.0,8.0,38.0,14.0,52.0,14.0,,18.0,12.0,118.0,11.0,27.0,28.0,42.0,12.0,82.0,39.0,121.0,4.0,27.0,15.0,12.0,29.0,5.0,16.0,16.0,1.0,,2.0,45.0,6.0,5.0,39.0,71.0,5.0,6.0,54.0,5.0,4.0,54.0,8.0,23.0,4.0,10.0,3.0,,10.0,7.0,228.0,37.0,29.0,11.0,4.0,0.5,0.5352112676056338,0.7,0.37037037037037035,0.37037037037037035,0.4691358024691358,0.5294117647058824,0.49074074074074076,0.54,0.5337552742616034,0.4090909090909091,0.6166666666666667,0.25,0.04938271604938271,0.017543859649122806,0.06349206349206349,0.6444444444444445,0.9230769230769231,0.6666666666666666,0.313953488372093,0.7,0.3548387096774194,0.6796116504854369,0.3247863247863248,0.5217391304347826,0.23684210526315788,0.24,0.5714285714285714,0.5833333333333334,0.7407407407407407,0.625,0.71875,0.625,0.037037037037037035,96.35985006247397,0.7,12.929752066115702,16.975,12.057851239669422,15.9625,0.2638888888888889,0.5964912280701754,0.6071428571428571,0.5294117647058824,0.2916666666666667,0.3968253968253968,0.423728813559322,0.48,0.19444444444444445,0.40476190476190477,0.4358974358974359,0.041666666666666664,0.1111111111111111,0.1111111111111111,,0.20833333333333334,0.4222222222222222,0.4318181818181818,0.7368421052631579,0.28,0.7142857142857143,0.12,0.5138888888888888,0.4222222222222222,0.45544699074074074,0.46558541666666664,0.442,0.1072961373390558,0.12994350282485875,0.10588235294117647,0.1450980392156863,7.818518518518518,22.325925925925926,0.11983471074380166,5.0,14.0,,1.0,2.0,5.0,8.0,2.0,6.0,18.0,8.0,13.0,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.2916666666666667,0.47058823529411764,0.4666666666666667,0.35714285714285715,0.03333333333333333,,,0.16666666666666666,0.4,1.0,3.0,5.0,3.0,10.0,,2.0,0.375,0.2,0.6,,2.0,0.03571428571428571,7.0,,1.0,1.0,1.0,0.018518518518518517,0.07142857142857142,0.022222222222222223,0.2,0.2,1611661328,2010,2010,True
100682-100720-100721-101030-202239,1611661328,"Lauren Jackson, Sue Bird, Swin Cash, Tanisha Wright, Jana Vesela","Jackson, Bird, Cash, Wright, Vesela",100682-100720-100721-101030-202239,SEA,188.0,1,3.0,1.0,6.0,6,,,2.0,12,1.0,3.0,,,2.0,3.0,,1.0,,,,,,3.0,7.0,,,,6.0,5.0,2.0,,2.0,,,,,,,6.0,,,,1.0,,,,,,,,,,2.0,1.0,,,1.0,2.0,3.0,,2.0,2.0,,,,,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,0.5,,,0.14285714285714285,0.3333333333333333,,,,,0.5,1.0,,1.0,0.5,0.5,,1.0,,,,,1.0,,,91.91489361702128,,16.0,15.333333333333334,15.166666666666666,15.333333333333334,0.42857142857142855,0.3333333333333333,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,,,,,,,,,,,0.42857142857142855,,0.4158428571428571,0.51625,,,,0.3333333333333333,,5.628571428571428,,,1.0,2.0,,,,,1.0,,,,,,,0.5,0.5,,,1.0,0.5,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100682-100720-100721-201067-202239,1611661328,"Lauren Jackson, Sue Bird, Swin Cash, Camille Little, Jana Vesela","Jackson, Bird, Cash, Little, Vesela",100682-100720-100721-201067-202239,SEA,383.0,1,6.0,-5.0,12.0,11,,1.0,,23,4.0,5.0,,,,,1.0,2.0,,,,,1.0,5.0,7.0,,1.0,1.0,11.0,16.0,,,,,,,,,8.0,2.0,,1.0,,,4.0,,4.0,,,3.0,,8.0,,,1.0,3.0,,4.0,,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,2.0,4.0,1.0,,1.0,,,2.0,,1.0,,,,,,,11.0,,,,,0.8,0.8,,,,0.7142857142857143,,0.625,,0.6111111111111112,,,0.125,,,,0.5,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,86.4751958224543,,14.583333333333334,18.90909090909091,14.583333333333334,18.90909090909091,0.625,0.8,0.8,0.75,,,,,0.25,0.5,0.5,,,,,0.125,,,,,,,0.75,,0.46025625,,,0.1111111111111111,0.125,,,5.014285714285714,21.1,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100682-100720-100973-101030-202239,1611661328,"Lauren Jackson, Sue Bird, Le'coe Willingham, Tanisha Wright, Jana Vesela","Jackson, Bird, Willingham, Wright, Vesela",100682-100720-100973-101030-202239,SEA,458.0,2,8.0,-4.0,16.0,15,11.0,9.0,2.0,31,1.0,1.0,,,1.0,5.0,,3.0,,1.0,1.0,1.0,1.0,2.0,9.0,1.0,2.0,3.0,10.0,14.0,2.0,,,,4.0,2.0,3.0,6.0,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,2.0,1.0,,1.0,2.0,2.0,4.0,,2.0,2.0,,2.0,,2.0,2.0,,,1.0,4.0,,3.0,1.0,3.0,1.0,,4.0,1.0,1.0,6.0,,2.0,1.0,1.0,,,1.0,,10.0,6.0,11.0,,1.0,,,1.0,0.5,0.5,0.2222222222222222,,0.3181818181818182,0.25,0.35714285714285715,,0.3333333333333333,0.18181818181818182,0.1111111111111111,,,0.5,1.0,,0.3333333333333333,0.5,,0.3333333333333333,0.2857142857142857,,0.6666666666666666,,,,,,0.5,,,97.46724890829694,,13.0625,16.6,11.6875,16.466666666666665,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.2,0.2,,0.2727272727272727,,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,,,0.16666666666666666,0.2727272727272727,1.0,0.43635,0.33125,0.42689166666666667,0.15384615384615385,0.18181818181818182,,0.6,9.766666666666667,22.05,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,0.16666666666666666,1.0,,,,1.0,,,,,,0.3333333333333333,,,,1611661328,2010,2010,True
100682-100720-101030-201067-202239,1611661328,"Lauren Jackson, Sue Bird, Tanisha Wright, Camille Little, Jana Vesela","Jackson, Bird, Wright, Little, Vesela",100682-100720-101030-201067-202239,SEA,751.0,4,13.0,-7.0,21.0,22,,,1.0,43,3.0,4.0,,,3.0,8.0,1.0,3.0,,1.0,,1.0,2.0,7.0,15.0,1.0,3.0,,17.0,24.0,1.0,,2.0,,,,,,6.0,8.0,,2.0,1.0,1.0,3.0,,3.0,,,1.0,1.0,6.0,,1.0,3.0,5.0,,8.0,1.0,9.0,,1.0,,1.0,3.0,1.0,3.0,1.0,,,,4.0,,,2.0,4.0,,,5.0,,,,,,,1.0,1.0,,1.0,,15.0,,,,,0.42857142857142855,0.5,,0.3333333333333333,0.3333333333333333,0.4666666666666667,,0.4722222222222222,,0.4722222222222222,1.0,,0.16666666666666666,0.06666666666666667,,0.125,0.75,,0.5555555555555556,0.125,0.6,,0.5714285714285714,0.1,,0.2,,,0.5,0.6,0.5,0.6,,,82.45006657789614,,16.238095238095237,18.636363636363637,16.142857142857142,16.5,0.2222222222222222,0.75,0.75,0.3333333333333333,0.4444444444444444,0.375,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.05555555555555555,,,,0.1111111111111111,0.5,0.5,,,,,0.3888888888888889,0.5,0.42733333333333334,0.4848,,,,0.11764705882352941,,6.933333333333334,22.066666666666666,,1.0,1.0,,,,,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
