EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,PenaltyFG2A,Fg2aBlocked,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyPointsPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DeadBallTurnovers,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,FG3APct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,OffRebounds,Travels,SecondChanceTurnovers,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyFG2M,LostBallSteals,2pt And 1 Free Throw Trips,PenaltyFg2Pct,ShortMidRangePctBlocked,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,FTOffRebounds,Technical Free Throw Trips,BlockedShortMidRange,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
100284-100666-101042-201047-201896,1611661325,"Tully Bevilaqua, Katie Douglas, Jessica Moore, Jessica Davenport, Briann January","Bevilaqua, Douglas, Moore, Davenport, January",100284-100666-101042-201047-201896,IND,27.0,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,106.66666666666666,4.0,23.0,4.0,23.0,1.0,1.0,1.0,0.7688,0.7688,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100628-100666-100928-201516-201896,1611661325,"Tammy Sutton-Brown, Katie Douglas, Ebony Hoffman, Allie Quigley, Briann January","Sutton-Brown, Douglas, Hoffman, Quigley, January",100628-100666-100928-201516-201896,IND,101.0,1,4.0,4.0,4.0,8.0,,,,,,,,4.0,,,114.05940594059406,15.75,9.5,15.75,9.5,,,,,,,1.0,2.0,-4.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100646-100666-100928-201896-201919,1611661325,"Tamika Catchings, Katie Douglas, Ebony Hoffman, Briann January, Shavonte Zellous","Catchings, Douglas, Hoffman, January, Zellous",100646-100666-100928-201896-201919,IND,131.0,2,5.0,5.0,2.0,10.0,1.0,,2.0,,,,,2.0,,,109.92366412213741,11.2,15.0,8.8,14.0,0.25,,0.75,0.5509625,0.576,9.95,0.4,2.0,,,2.0,2.0,,,2.0,3.0,3.0,,,,1.0,1.0,2.0,,,,,,,2.0,,,0.25,,,0.5,0.6,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.63165,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100666-100928-201047-201062-201896,1611661325,"Katie Douglas, Ebony Hoffman, Jessica Davenport, Shay Murphy, Briann January","Douglas, Hoffman, Davenport, Murphy, January",100666-100928-201047-201062-201896,IND,174.0,3,7.0,6.0,3.0,13.0,,,1.0,,,1.0,1.0,3.0,,,107.58620689655173,9.0,18.5,9.0,18.0,,,0.6666666666666666,0.5259666666666667,0.64275,14.4,0.42857142857142855,3.0,,2.0,7.0,7.0,2.0,2.0,,1.0,1.0,,,,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,,7.0,2.0,,0.875,0.5,,,0.3333333333333333,,,0.2857142857142857,,1.0,1.0,,,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,,,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.5,,0.5,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,1.0,,21.3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100646-100666-100928-101042-201919,1611661325,"Tamika Catchings, Katie Douglas, Ebony Hoffman, Jessica Moore, Shavonte Zellous","Catchings, Douglas, Hoffman, Moore, Zellous",100646-100666-100928-101042-201919,IND,208.0,2,10.0,8.0,4.0,18.0,3.0,,4.0,,,,,4.0,,,124.61538461538461,13.0,9.75,11.1,9.75,0.42857142857142855,,0.8571428571428571,0.47755,0.40795000000000003,3.45,0.4,3.0,1.0,,10.0,9.0,,6.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,,,,,,,6.0,6.0,,0.7142857142857143,1.0,0.4,1.0,1.0,1.0,,0.6,3.0,,,,,3.0,3.0,2.0,3.0,,3.0,2.0,3.0,1.0,3.0,,8.0,,3.0,5.0,1.0,,,0.5,1.0,0.5,0.7142857142857143,0.42857142857142855,,,,,,,,,0.42857142857142855,,1.0,0.6125,22.733333333333334,6.0,2.0,2.0,,2.0,,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,1.0,0.5,0.6666666666666666,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100646-100928-201047-201896-202285,1611661325,"Tamika Catchings, Ebony Hoffman, Jessica Davenport, Briann January, Joy Cheek","Catchings, Hoffman, Davenport, January, Cheek",100646-100928-201047-201896-202285,IND,162.0,2,6.0,4.0,3.0,10.0,1.0,,4.0,1.0,1.0,1.0,,3.0,0.25,,88.88888888888889,13.833333333333334,19.75,13.833333333333334,19.75,0.25,,0.25,0.36735,0.2713,8.075,0.5,3.0,5.0,3.0,7.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,,,,,7.0,4.0,1.0,0.7,1.0,1.0,1.0,1.0,,,0.5714285714285714,,1.0,1.0,,,,,2.0,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,0.5,0.5,0.5,0.5,,1.0,,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,0.25,0.25,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,0.5,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100646-101042-201047-201062-201919,1611661325,"Tamika Catchings, Jessica Moore, Jessica Davenport, Shay Murphy, Shavonte Zellous","Catchings, Moore, Davenport, Murphy, Zellous",100646-101042-201047-201062-201919,IND,76.0,1,2.0,2.0,,4.0,2.0,,2.0,,,,,,,,75.78947368421053,21.0,17.0,21.0,17.0,1.0,,1.0,0.54485,,1.95,,1.0,2.0,1.0,5.0,3.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,5.0,,,1.25,,,1.0,1.0,,,,,,,,,,,2.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,0.5,0.5,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,2.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
100666-101042-201047-201896-201919,1611661325,"Katie Douglas, Jessica Moore, Jessica Davenport, Briann January, Shavonte Zellous","Douglas, Moore, Davenport, January, Zellous",100666-101042-201047-201896-201919,IND,2286.0,18,70.0,76.0,20.0,146.0,24.0,9.0,42.0,14.0,6.0,10.0,8.0,20.0,0.14285714285714285,0.16666666666666666,91.96850393700787,15.642857142857142,15.671052631578947,14.742857142857142,14.302631578947368,0.4067796610169492,0.5,0.6949152542372882,0.4890262711864407,0.4870055555555555,5.969047619047619,0.2857142857142857,38.0,-10.0,13.0,58.0,68.0,4.0,20.0,19.0,27.0,40.0,6.0,3.0,3.0,15.0,3.0,19.0,17.0,,2.0,2.0,2.0,1.0,51.0,20.0,,0.43283582089552236,0.5,0.4,0.7307692307692307,0.6944444444444444,0.625,0.5,0.3448275862068966,10.0,3.0,7.0,3.0,,14.0,3.0,18.0,17.0,2.0,4.0,24.0,14.0,12.0,14.0,2.0,30.0,6.0,9.0,21.0,4.0,3.0,,0.6666666666666666,0.75,0.42857142857142855,0.3813559322033898,0.288135593220339,0.6,0.7857142857142857,0.5714285714285714,0.11864406779661017,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.05084745762711865,0.23728813559322035,,0.16666666666666666,0.4596625,23.400000000000002,33.0,3.0,3.0,3.0,3.0,1.0,7.0,9.0,0.17647058823529413,0.17647058823529413,0.21428571428571427,0.23076923076923078,0.21428571428571427,0.13432835820895522,0.18,12.0,1.0,5.0,11.0,2.0,3.0,8.0,7.0,2.0,12.0,6.0,4.0,2.0,2.0,9.0,9.0,13.0,1.0,1.0,,4.0,0.6666666666666666,0.5,0.375,0.3,0.4444444444444444,0.3181818181818182,0.375,0.3611111111111111,0.5,0.25,0.75,0.5,0.6,0.75,0.1864406779661017,0.6666666666666666,0.5,0.2,,0.6666666666666666,0.1206896551724138,5.0,2.0,1.0,0.35714285714285715,0.18181818181818182,4.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.058823529411764705,0.07142857142857142,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.034482758620689655,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2,0.4444444444444444,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
101042-201047-201896-201919-202265,1611661325,"Jessica Moore, Jessica Davenport, Briann January, Shavonte Zellous, Jene Morris","Moore, Davenport, January, Zellous, Morris",101042-201047-201896-201919-202265,IND,2951.0,12,98.0,95.0,35.0,193.0,33.0,12.0,76.0,26.0,7.0,15.0,13.0,35.0,0.09210526315789473,0.12121212121212122,94.17824466282617,14.908163265306122,15.68421052631579,13.520408163265307,14.242105263157894,0.36666666666666664,0.34285714285714286,0.5222222222222223,0.4487855555555556,0.41606,7.701315789473684,0.35714285714285715,49.0,25.0,22.0,109.0,84.0,5.0,37.0,17.0,28.0,51.0,5.0,3.0,2.0,19.0,7.0,32.0,34.0,3.0,5.0,4.0,5.0,1.0,84.0,37.0,3.0,0.5242718446601942,0.46153846153846156,0.2631578947368421,0.6296296296296297,0.6585365853658537,0.5,0.2,0.3394495412844037,22.0,7.0,24.0,4.0,1.0,10.0,7.0,36.0,14.0,1.0,9.0,30.0,10.0,15.0,18.0,2.0,39.0,10.0,14.0,27.0,4.0,4.0,2.0,0.4166666666666667,0.45454545454545453,0.47368421052631576,0.48333333333333334,0.15555555555555556,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.26666666666666666,0.2916666666666667,0.2916666666666667,0.2857142857142857,0.044444444444444446,0.1111111111111111,0.047619047619047616,0.2,0.4943555555555556,23.892857142857142,23.0,3.0,5.0,6.0,3.0,2.0,10.0,17.0,0.35714285714285715,0.35714285714285715,0.3,0.3,0.3,0.17,0.19767441860465115,21.0,8.0,14.0,19.0,1.0,11.0,20.0,25.0,2.0,42.0,9.0,6.0,3.0,1.0,10.0,20.0,23.0,2.0,2.0,1.0,1.0,0.6,0.2222222222222222,0.55,0.5238095238095238,0.45714285714285713,0.5434782608695652,0.5263157894736842,0.5,0.45454545454545453,0.5,0.9,0.6363636363636364,0.7241379310344828,0.47619047619047616,0.2111111111111111,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.25,0.14285714285714285,0.22935779816513763,13.0,2.0,7.0,0.5,0.15789473684210525,6.0,8.0,2.0,,3.0,,3.0,2.0,1.0,,3.0,2.0,,,1.0,0.3333333333333333,0.5882352941176471,0.25,0.5,0.5714285714285714,,0.42105263157894735,0.5,0.375,,0.5,0.05714285714285714,2.0,1.0,2.0,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
101042-201896-201919-202265-202285,1611661325,"Jessica Moore, Briann January, Shavonte Zellous, Jene Morris, Joy Cheek","Moore, January, Zellous, Morris, Cheek",101042-201896-201919-202265-202285,IND,65.0,1,2.0,2.0,2.0,4.0,,,1.0,1.0,,,,2.0,,,88.61538461538463,20.0,12.5,20.0,12.5,,,,0.3579,0.3579,14.8,1.0,1.0,,,2.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,True
