EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFG2A,DefThreePtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,BadPassOutOfBoundsTurnovers,Offensive Fouls,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,FTOffRebounds,NonShootingFoulsDrawn,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
100284-100628-100646-201896-201919,1611661325,"Tully Bevilaqua, Tammy Sutton-Brown, Tamika Catchings, Briann January, Shavonte Zellous","Bevilaqua, Sutton-Brown, Catchings, January, Zellous",100284-100628-100646-201896-201919,IND,62.0,1,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,69.6774193548387,25.0,12.0,18.0,12.0,1.0,0.5,0.5,1.0,1.0,1.0,0.54685,0.551,1.0,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100284-100646-100928-201047-201919,1611661325,"Tully Bevilaqua, Tamika Catchings, Ebony Hoffman, Jessica Davenport, Shavonte Zellous","Bevilaqua, Catchings, Hoffman, Davenport, Zellous",100284-100646-100928-201047-201919,IND,180.0,4,3.0,5.0,7.0,,12.0,1.0,3.0,,,2.0,5.0,5.0,5.0,,,,4.0,,,2.0,,,,0.4,,0.4,,0.5,,,,,96.0,15.6,14.571428571428571,15.6,10.285714285714286,0.6,0.3333333333333333,0.3333333333333333,,,0.6,0.5570999999999999,,,6.76,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4,0.5,0.5,0.5,0.553,0.2,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100628-101042-201062-201896-202265,1611661325,"Tammy Sutton-Brown, Jessica Moore, Shay Murphy, Briann January, Jene Morris","Sutton-Brown, Moore, Murphy, January, Morris",100628-101042-201062-201896-202265,IND,47.0,1,1.0,2.0,1.0,,3.0,,,,,,,,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,91.91489361702128,14.5,18.0,14.5,18.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,-2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
101042-201047-201896-201919-202265,1611661325,"Jessica Moore, Jessica Davenport, Briann January, Shavonte Zellous, Jene Morris","Moore, Davenport, January, Zellous, Morris",101042-201047-201896-201919-202265,IND,2951.0,12,49.0,95.0,98.0,12.0,193.0,11.0,21.0,2.0,2.0,28.0,56.0,84.0,109.0,4.0,6.0,12.0,20.0,10.0,14.0,40.0,12.0,,27.0,0.5,0.6666666666666666,0.4594594594594595,0.5,0.5060240963855421,0.6,0.37037037037037035,0.34146341463414637,0.5,94.17824466282617,15.68421052631579,14.908163265306122,14.242105263157894,13.520408163265307,0.28378378378378377,0.5238095238095238,0.6470588235294118,0.25,1.0,0.527027027027027,0.4517635135135135,0.3784571428571429,0.14285714285714285,8.701785714285714,23.0,7.0,7.0,18.0,16.0,13.0,4.0,4.0,26.0,5.0,3.0,17.0,32.0,27.0,4.0,19.0,1.0,10.0,72.0,23.0,0.8,0.6666666666666666,0.5,0.75,0.24324324324324326,0.3888888888888889,0.3888888888888889,0.4117647058823529,0.455685294117647,0.12048192771084337,0.15384615384615385,0.24210526315789474,-25.0,35.0,4.0,2.0,3.0,10.0,17.0,3.0,10.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,4.0,18.0,2.0,4.0,6.0,1.0,4.0,5.0,20.0,36.0,12.0,2.0,8.0,1.0,5.0,18.0,4.0,22.0,1.0,3.0,6.0,6.0,6.0,48.0,4.0,18.0,4.0,2.0,15.0,13.0,1.0,2.0,2.0,4.0,8.0,4.0,2.0,7.0,4.0,3.0,7.0,3.0,20.0,3.0,1.0,0.6428571428571429,0.6666666666666666,1.0,0.2222222222222222,0.25,0.2222222222222222,0.46153846153846156,0.4411764705882353,0.5,0.24324324324324326,0.08928571428571429,0.19047619047619047,0.058823529411764705,0.5555555555555556,0.47368421052631576,0.2857142857142857,0.5714285714285714,0.1,0.14285714285714285,0.42857142857142855,0.5454545454545454,0.5,0.4117647058823529,0.5,0.1111111111111111,0.42857142857142855,0.5454545454545454,0.22972972972972974,0.5882352941176471,0.625,0.6,0.8571428571428571,0.13513513513513514,0.3,0.3,1.0,0.10810810810810811,0.125,0.125,1.0,0.5,0.125,0.125,0.42857142857142855,0.058823529411764705,1.0,0.17647058823529413,0.125,0.23809523809523808,22.033333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100284-100646-101042-201047-201919,1611661325,"Tully Bevilaqua, Tamika Catchings, Jessica Moore, Jessica Davenport, Shavonte Zellous","Bevilaqua, Catchings, Moore, Davenport, Zellous",100284-100646-101042-201047-201919,IND,333.0,5,6.0,12.0,13.0,1.0,25.0,1.0,3.0,,2.0,2.0,6.0,6.0,11.0,,3.0,,2.0,3.0,3.0,8.0,4.0,,6.0,0.3333333333333333,,0.25,,0.3333333333333333,,0.75,0.5,1.0,108.10810810810811,16.5,10.384615384615385,14.75,9.846153846153847,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.625,0.4436375,0.4171666666666667,,9.133333333333333,5.0,,1.0,3.0,2.0,1.0,,1.0,5.0,2.0,1.0,1.0,5.0,5.0,,2.0,,1.0,6.0,5.0,0.5,,0.6666666666666666,,0.375,0.3333333333333333,0.3333333333333333,,0.462,0.1111111111111111,0.14285714285714285,0.4166666666666667,-5.0,4.0,1.0,3.0,,,,,1.0,,,,,1.0,,1.0,,2.0,,,1.0,,1.0,,2.0,2.0,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,4.0,2.0,1.0,2.0,1.0,,1.0,,,3.0,,,,,,,,2.0,1.0,,0.5,0.5,,,,,1.0,0.5,0.5,0.25,,,,0.3333333333333333,0.8,,,0.5,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,1.0,0.125,,,,0.125,,,,,,,,,,0.5,,0.3333333333333333,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100628-100646-100666-100928-201062,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Ebony Hoffman, Shay Murphy","Sutton-Brown, Catchings, Douglas, Hoffman, Murphy",100628-100646-100666-100928-201062,IND,165.0,1,3.0,6.0,7.0,1.0,13.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,0.6,1.0,0.42857142857142855,1.0,0.4375,1.0,0.5,0.25,,113.45454545454545,15.166666666666666,10.571428571428571,15.166666666666666,10.571428571428571,0.14285714285714285,1.0,1.0,1.0,1.0,0.42857142857142855,0.4554357142857143,0.7189,0.2857142857142857,13.540000000000001,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,1.0,,2.0,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5,0.5,0.3333333333333333,0.49196666666666666,0.125,0.16666666666666666,0.3333333333333333,-3.0,2.0,,,1.0,,,,,,,,,2.0,,1.0,,2.0,,,1.0,,1.0,1.0,3.0,4.0,,2.0,2.0,,,2.0,,2.0,,,,,2.0,4.0,,,,,,,,,,,,1.0,,,,,,,3.0,2.0,,0.6666666666666666,1.0,,,,,0.5,0.3333333333333333,0.375,0.2857142857142857,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,0.2857142857142857,,,,,,,1.0,,,0.3333333333333333,,0.42857142857142855,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100646-201047-201896-201919-202265,1611661325,"Tamika Catchings, Jessica Davenport, Briann January, Shavonte Zellous, Jene Morris","Catchings, Davenport, January, Zellous, Morris",100646-201047-201896-201919-202265,IND,43.0,1,1.0,2.0,1.0,,3.0,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,0.5,,,,,100.46511627906976,12.0,19.0,12.0,19.0,1.0,,,,,1.0,0.4952,,,2.6,,,,,2.0,,,,,,,,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100284-100628-100666-100928-201062,1611661325,"Tully Bevilaqua, Tammy Sutton-Brown, Katie Douglas, Ebony Hoffman, Shay Murphy","Bevilaqua, Sutton-Brown, Douglas, Hoffman, Murphy",100284-100628-100666-100928-201062,IND,155.0,3,3.0,5.0,6.0,1.0,11.0,,,,,1.0,1.0,2.0,7.0,,,,,,1.0,1.0,1.0,,2.0,1.0,,0.25,,0.25,,,0.3333333333333333,,102.19354838709677,20.2,9.0,18.0,8.666666666666666,,,,,,0.75,0.47465,,,15.7,1.0,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,2.0,1.0,,,,,0.25,1.0,1.0,,0.51705,,,0.2,-5.0,2.0,1.0,,,,,,2.0,,,1.0,,1.0,,,,3.0,,,,,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,0.75,,,,0.5,,0.3333333333333333,,,1.0,,,,,,,,,,,,,1.0,0.5,,,,0.25,,,,,,,,1.0,,,,,21.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100284-100646-100666-101042-201896,1611661325,"Tully Bevilaqua, Tamika Catchings, Katie Douglas, Jessica Moore, Briann January","Bevilaqua, Catchings, Douglas, Moore, January",100284-100646-100666-101042-201896,IND,127.0,5,2.0,4.0,6.0,1.0,10.0,,,,,,,1.0,3.0,,,,,,1.0,4.0,,,,,,,,0.125,,,,,113.38582677165354,18.0,9.166666666666666,13.25,7.666666666666667,,,,,,1.0,0.39425,,,,4.0,,,,1.0,,1.0,,3.0,,,,4.0,1.0,,2.0,,,1.0,4.0,,1.0,1.0,1.0,,,,,0.39425,,,1.0,-2.0,6.0,,,,,,,1.0,,,1.0,,2.0,,2.0,,3.0,,,,,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,0.125,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,0.6666666666666666,,1.0,22.866666666666664,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
100284-101042-201047-201919-202265,1611661325,"Tully Bevilaqua, Jessica Moore, Jessica Davenport, Shavonte Zellous, Jene Morris","Bevilaqua, Moore, Davenport, Zellous, Morris",100284-101042-201047-201919-202265,IND,241.0,2,4.0,6.0,7.0,,13.0,,,,,1.0,4.0,2.0,12.0,,,,2.0,,,1.0,,,1.0,0.25,,0.2,,0.2,,,,,77.67634854771784,22.0,15.571428571428571,22.0,12.714285714285714,,,,,,0.2,0.33255,,,15.35,,,1.0,3.0,,,,,1.0,,,2.0,3.0,,,,,,2.0,,,,0.25,,0.6,0.3333333333333333,0.3333333333333333,,,,,,-10.0,3.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,0.2,,,,1.0,0.3333333333333333,,,,,,1.0,,,,,1.0,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2010,2010,False
