EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceFG2A,Corner3Assists,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,BlockingFouls,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,HeaveAttempts,Charge Fouls,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Corner3PctBlocked,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
100284-100342-200684-202251-202634,1611661319,"Tully Bevilaqua, Becky Hammon, Scholanda Dorrell, Jayne Appel Marinelli, Danielle Adams","Bevilaqua, Hammon, Dorrell, Appel Marinelli, Adams",100284-100342-200684-202251-202634,SAN,295.0,2,5.0,-5.0,11.0,10.0,6.0,4.0,,21.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,3.0,5.0,,1.0,,6.0,11.0,,1.0,1.0,,1.0,,2.0,2.0,4.0,,,,1.0,,1.0,,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,3.0,,2.0,,,,,,,,6.0,2.0,6.0,,0.3333333333333333,0.3333333333333333,,,,,0.6,1.0,0.5,0.5,0.5,0.5,0.16666666666666666,0.4,,,1.0,1.0,,,1.0,1.0,102.50847457627118,12.090909090909092,16.2,12.090909090909092,16.2,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,,0.5,1.0,0.5,,0.5,,0.43987999999999994,,0.6135,,,0.3333333333333333,6.2,44.7,0.5454545454545454,,1.0,1.0,,,,,,,1.0,,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,0.2,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1611661319,2011,2011,True
100284-100656-100952-200674-200684,1611661319,"Tully Bevilaqua, Ruth Riley, Jia Perkins, Sophia Young-Malcolm, Scholanda Dorrell","Bevilaqua, Riley, Perkins, Young-Malcolm, Dorrell",100284-100656-100952-200674-200684,SAN,330.0,4,6.0,-1.0,11.0,8.0,4.0,1.0,1.0,19.0,1.0,1.0,,,1.0,3.0,2.0,3.0,,1.0,1.0,2.0,4.0,2.0,4.0,2.0,12.0,13.0,,1.0,3.0,1.0,1.0,2.0,7.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,4.0,,2.0,2.0,,,1.0,,,,12.0,7.0,4.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.625,0.625,0.6666666666666666,0.7,0.5,0.3333333333333333,,1.0,,0.3333333333333333,,,,,82.9090909090909,15.818181818181818,19.5,15.818181818181818,18.0,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,0.25,1.0,0.625,0.6666666666666666,0.43465,0.4445,0.3174875,,,0.5833333333333334,7.6,21.95,0.36363636363636365,,,,,1.0,1.0,,1.0,1.0,,2.0,,0.5,0.25,,1.0,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-100656-200674-200684-202634,1611661319,"Tully Bevilaqua, Ruth Riley, Sophia Young-Malcolm, Scholanda Dorrell, Danielle Adams","Bevilaqua, Riley, Young-Malcolm, Dorrell, Adams",100284-100656-200674-200684-202634,SAN,28.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,102.85714285714286,20.0,8.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-100656-100952-101033-202654,1611661319,"Tully Bevilaqua, Ruth Riley, Jia Perkins, Roneeka Hodges, Porsha Phillips","Bevilaqua, Riley, Perkins, Hodges, Phillips",100284-100656-100952-101033-202654,SAN,35.0,2,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,41.14285714285714,35.0,,22.0,,,,,,,,,1.0,,,,,,,,,1.0,,0.50475,,,,,,,21.5,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-100952-101033-200674-202634,1611661319,"Tully Bevilaqua, Jia Perkins, Roneeka Hodges, Sophia Young-Malcolm, Danielle Adams","Bevilaqua, Perkins, Hodges, Young-Malcolm, Adams",100284-100952-101033-200674-202634,SAN,293.0,3,5.0,2.0,10.0,8.0,4.0,,2.0,18.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,6.0,1.0,2.0,,7.0,5.0,,1.0,3.0,,1.0,,2.0,2.0,2.0,,2.0,1.0,1.0,,1.0,,,2.0,1.0,4.0,,5.0,6.0,,,2.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,5.0,2.0,4.0,,0.5,1.0,,0.5,,0.5,0.3333333333333333,0.3333333333333333,0.4375,0.25,0.4375,0.25,0.25,0.6666666666666666,,0.8,0.5,0.7142857142857143,0.75,1.0,,1.0,88.46416382252559,13.0,20.375,11.8,20.0,0.375,0.3333333333333333,0.3333333333333333,,0.25,0.5,0.5,0.25,0.5,0.5,,,0.25,,0.25,,0.625,0.5,0.55530625,0.6922,0.50985,,,0.2857142857142857,5.133333333333334,21.8,0.4,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,0.25,0.2,0.5,,0.125,,,,,,,1.0,1.0,,1.0,,,2.0,3.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-100952-101033-202251-202634,1611661319,"Tully Bevilaqua, Jia Perkins, Roneeka Hodges, Jayne Appel Marinelli, Danielle Adams","Bevilaqua, Perkins, Hodges, Appel Marinelli, Adams",100284-100952-101033-202251-202634,SAN,40.0,1,1.0,2.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,72.0,19.0,21.0,19.0,21.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3577,,,,,,8.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-100952-200684-202251-202658,1611661319,"Tully Bevilaqua, Jia Perkins, Scholanda Dorrell, Jayne Appel Marinelli, Danielle Robinson","Bevilaqua, Perkins, Dorrell, Appel Marinelli, Robinson",100284-100952-200684-202251-202658,SAN,21.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-100952-202251-202654-202658,1611661319,"Tully Bevilaqua, Jia Perkins, Jayne Appel Marinelli, Porsha Phillips, Danielle Robinson","Bevilaqua, Perkins, Appel Marinelli, Phillips, Robinson",100284-100952-202251-202654-202658,SAN,85.0,1,1.0,1.0,2.0,2.0,,,,4.0,,,,,,,2.0,2.0,,,,,,2.0,2.0,,6.0,5.0,,,,,,,,,,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,67.76470588235294,20.5,22.0,20.5,22.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.547875,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-101033-200674-202654-202658,1611661319,"Tully Bevilaqua, Roneeka Hodges, Sophia Young-Malcolm, Porsha Phillips, Danielle Robinson","Bevilaqua, Hodges, Young-Malcolm, Phillips, Robinson",100284-101033-200674-202654-202658,SAN,49.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,88.16326530612245,23.0,13.0,23.0,13.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.48375,,,,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100284-101033-202634-202654-202658,1611661319,"Tully Bevilaqua, Roneeka Hodges, Danielle Adams, Porsha Phillips, Danielle Robinson","Bevilaqua, Hodges, Adams, Phillips, Robinson",100284-101033-202634-202654-202658,SAN,118.0,1,2.0,,4.0,4.0,,,,8.0,,,,,1.0,1.0,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,0.3333333333333333,,,1.0,1.0,,,,1.0,97.6271186440678,13.25,16.25,13.25,16.25,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.39395,,,,,,11.75,,,,,1.0,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100342-100656-100952-200674-202658,1611661319,"Becky Hammon, Ruth Riley, Jia Perkins, Sophia Young-Malcolm, Danielle Robinson","Hammon, Riley, Perkins, Young-Malcolm, Robinson",100342-100656-100952-200674-202658,SAN,7062.0,23,118.0,-29.0,214.0,220.0,26.0,33.0,23.0,434.0,36.0,60.0,1.0,4.0,17.0,47.0,11.0,27.0,1.0,,2.0,66.0,136.0,14.0,35.0,41.0,215.0,244.0,2.0,4.0,13.0,,3.0,5.0,13.0,72.0,60.0,33.0,27.0,11.0,36.0,11.0,47.0,8.0,22.0,105.0,26.0,45.0,2.0,73.0,98.0,17.0,14.0,32.0,20.0,15.0,1.0,47.0,14.0,43.0,4.0,43.0,50.0,,,3.0,11.0,7.0,12.0,192.0,10.0,24.0,,0.5454545454545454,0.6,0.7857142857142857,0.4,,0.4,0.4852941176470588,0.3076923076923077,0.5087719298245614,0.25,0.5515463917525774,0.325,0.2046783625730994,0.6808510638297872,1.0,0.703125,0.7428571428571429,0.7171717171717171,0.76,0.782608695652174,0.7307692307692307,0.7777777777777778,88.49617672047579,16.901869158878505,15.659090909090908,16.322429906542055,14.786363636363637,0.3508771929824561,0.6,0.6428571428571429,0.6111111111111112,0.27485380116959063,0.3617021276595745,0.3953488372093023,0.15789473684210525,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.05555555555555555,0.25,0.25,0.125,,0.5555555555555556,0.4074074074074074,0.4835260233918129,0.5856066666666667,0.438775,0.12041884816753927,,0.06046511627906977,7.2536764705882355,22.308571428571426,0.12149532710280374,11.0,13.0,29.0,3.0,8.0,16.0,3.0,18.0,25.0,3.0,6.0,12.0,0.2571428571428571,0.26373626373626374,0.3333333333333333,0.5,0.1695906432748538,0.4482758620689655,0.4482758620689655,0.04678362573099415,0.375,0.375,1.0,0.6111111111111112,7.0,1.0,8.0,1.0,4.0,23.0,9.0,12.0,8.0,6.0,8.0,6.0,5.0,2.0,,5.0,7.0,2.0,,1.0,3.0,23.0,4.0,4.0,5.0,0.5,0.5,0.5277777777777778,0.5476190476190477,0.058823529411764705,0.06666666666666667,0.0851063829787234,,0.2857142857142857,0.26666666666666666,0.125,0.25,0.060240963855421686,0.3333333333333333,0.35294117647058826,0.6153846153846154,0.6363636363636364,0.14285714285714285,1.0,0.14743589743589744,0.10697674418604651,2.0,1.0,1.0,0.4,1.0,,1.0,,1.0,,,,0.3333333333333333,0.05555555555555555,1.0,,,1.0,1.0,0.0625,,,,,,,,,1611661319,2011,2011,True
100342-100656-100952-200684-202654,1611661319,"Becky Hammon, Ruth Riley, Jia Perkins, Scholanda Dorrell, Porsha Phillips","Hammon, Riley, Perkins, Dorrell, Phillips",100342-100656-100952-200684-202654,SAN,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100342-100656-100952-200684-202658,1611661319,"Becky Hammon, Ruth Riley, Jia Perkins, Scholanda Dorrell, Danielle Robinson","Hammon, Riley, Perkins, Dorrell, Robinson",100342-100656-100952-200684-202658,SAN,5.0,1,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100342-100656-101033-202634-202658,1611661319,"Becky Hammon, Ruth Riley, Roneeka Hodges, Danielle Adams, Danielle Robinson","Hammon, Riley, Hodges, Adams, Robinson",100342-100656-101033-202634-202658,SAN,27.0,1,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.33333333333333,14.0,,14.0,,,,,,1.0,,,,,,,,,,,,,,0.3413,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
100342-100952-101033-200674-202251,1611661319,"Becky Hammon, Jia Perkins, Roneeka Hodges, Sophia Young-Malcolm, Jayne Appel Marinelli","Hammon, Perkins, Hodges, Young-Malcolm, Appel Marinelli",100342-100952-101033-200674-202251,SAN,310.0,4,5.0,-6.0,10.0,12.0,4.0,4.0,1.0,22.0,1.0,2.0,,,1.0,2.0,,2.0,,,,2.0,6.0,1.0,3.0,,7.0,13.0,,1.0,3.0,,,,2.0,,4.0,3.0,2.0,,,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,,2.0,,,,,,,1.0,5.0,2.0,4.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,,1.0,0.5,1.0,0.6666666666666666,,,1.0,,102.19354838709677,13.8,14.333333333333334,13.7,14.25,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.5,0.5,0.2222222222222222,,,,,,,,,0.5555555555555556,,0.49781666666666663,0.6568,0.37696666666666667,,,0.2857142857142857,8.483333333333333,22.0,0.4,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.25,0.16666666666666666,1.0,1.0,0.2222222222222222,,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,0.2857142857142857,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661319,2011,2011,True
100342-100952-200674-202634-202658,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Danielle Adams, Danielle Robinson","Hammon, Perkins, Young-Malcolm, Adams, Robinson",100342-100952-200674-202634-202658,SAN,4916.0,19,82.0,-36.0,165.0,160.0,34.0,45.0,23.0,325.0,27.0,45.0,4.0,13.0,15.0,37.0,6.0,16.0,1.0,1.0,4.0,50.0,105.0,11.0,27.0,28.0,161.0,197.0,3.0,8.0,25.0,1.0,5.0,15.0,34.0,56.0,44.0,27.0,16.0,6.0,28.0,9.0,37.0,4.0,16.0,83.0,23.0,32.0,6.0,61.0,87.0,12.0,9.0,22.0,14.0,19.0,4.0,41.0,24.0,49.0,10.0,32.0,34.0,,1.0,2.0,8.0,5.0,8.0,138.0,34.0,34.0,1.0,0.56,0.6086956521739131,0.8181818181818182,0.4074074074074074,0.2,0.4074074074074074,0.47619047619047616,0.32,0.5037878787878788,0.31666666666666665,0.543918918918919,0.425,0.20454545454545456,0.5365853658536586,1.0,0.7441860465116279,0.8214285714285714,0.7746478873239436,0.75,0.8,0.85,0.75,95.1993490642799,15.472727272727273,14.76875,14.472727272727273,14.30625,0.3409090909090909,0.6,0.675,0.5925925925925926,0.2803030303030303,0.40540540540540543,0.42857142857142855,0.12121212121212122,0.375,0.4,0.6666666666666666,0.05,0.43333333333333335,0.3076923076923077,0.13333333333333333,0.25,0.5454545454545454,0.375,0.4836094696969697,0.553053125,0.4969033333333333,0.1095890410958904,0.03571428571428571,0.2111801242236025,7.548571428571429,21.951851851851853,0.20606060606060606,12.0,8.0,23.0,5.0,11.0,17.0,5.0,19.0,26.0,3.0,2.0,8.0,0.35185185185185186,0.34782608695652173,0.47058823529411764,0.7058823529411765,0.17424242424242425,0.34782608695652173,0.34782608695652173,0.08333333333333333,0.45454545454545453,0.45454545454545453,1.0,0.6,7.0,,7.0,1.0,6.0,23.0,6.0,8.0,7.0,8.0,4.0,5.0,3.0,1.0,,4.0,2.0,3.0,1.0,1.0,2.0,15.0,3.0,6.0,3.0,0.3333333333333333,0.4117647058823529,0.425,0.5,0.06666666666666667,0.1111111111111111,0.05405405405405406,,0.3333333333333333,0.36363636363636365,0.2,0.2222222222222222,0.04918032786885246,0.75,0.5333333333333333,0.5,0.5833333333333334,0.2857142857142857,,0.1271186440677966,0.14285714285714285,,,,0.5,2.0,1.0,2.0,2.0,,,0.037037037037037035,0.0625,0.5,0.1,,,,1.0,,0.03333333333333333,1.0,0.5,1.0,,,,,,1611661319,2011,2011,True
100342-100952-200674-202251-202654,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Porsha Phillips","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Phillips",100342-100952-200674-202251-202654,SAN,69.0,1,1.0,-4.0,3.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,104.34782608695653,10.333333333333334,19.0,10.333333333333334,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,True
