EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceFtPoints,PtsAssisted3s,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Arc3PctBlocked,team_id,year,season,team_vs
100920-101021-201046-201881-201907,1611661330,"Kelly Mazzante, Sandora Irvin, Lindsey Harding, Angel McCoughtry, Courtney Paris","Mazzante, Irvin, Harding, McCoughtry, Paris",100920-101021-201046-201881-201907,ATL,127.0,1,2.0,7.0,5.0,6.0,5.0,6.0,1.0,11.0,3.0,3.0,1.0,1.0,3.0,,,,2.0,,,3.0,5.0,,2.0,8.0,1.0,1.0,1.0,2.0,3.0,5.0,,2.0,8.0,2.0,4.0,,,1.0,1.0,,,2.0,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,,,,,,,,1.0,1.0,,2.0,,1.0,6.0,8.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.6,0.6,1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,,,1.0,0.5,1.0,,1.0,0.5,,,1.0,1.0,0.5,124.72440944881889,9.4,13.333333333333334,8.8,13.333333333333334,0.6,1.0,1.0,,,,,0.4,,,,,1.0,1.0,0.6,,0.6,0.58838,0.6446,0.58838,,,0.25,1.0,8.02,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
101021-201046-201048-201881-201907,1611661330,"Sandora Irvin, Lindsey Harding, Armintie Herrington, Angel McCoughtry, Courtney Paris","Irvin, Harding, Herrington, McCoughtry, Paris",101021-201046-201048-201881-201907,ATL,200.0,2,3.0,2.0,8.0,7.0,,3.0,3.0,15.0,2.0,5.0,2.0,3.0,,,,1.0,3.0,1.0,,3.0,8.0,1.0,,6.0,4.0,2.0,3.0,4.0,,,,,,4.0,2.0,2.0,,2.0,2.0,,1.0,4.0,,3.0,,2.0,2.0,3.0,5.0,,,,1.0,,3.0,,,2.0,1.0,,,,,2.0,,,,0.6666666666666666,1.0,0.375,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.1111111111111111,0.3333333333333333,0.5,0.6,,,0.5,0.6,,,,,,108.0,13.5,13.142857142857142,12.5,13.0,0.5555555555555556,0.4,0.6666666666666666,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,0.6666666666666666,,,0.6666666666666666,0.4906,0.5740999999999999,,,,0.6666666666666666,,7.125,42.6,,,0.6666666666666666,,1.0,2.0,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,1.0,2.0,1.0,,2.0,1.0,,,0.25,0.4,,,,,,,1.0,,0.5,0.5,,,,,,,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
101021-101023-201046-201048-201881,1611661330,"Sandora Irvin, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Angel McCoughtry","Irvin, Lyttle, Harding, Herrington, McCoughtry",101021-101023-201046-201048-201881,ATL,79.0,1,1.0,-2.0,2.0,3.0,,,,5.0,,,,,,,,,1.0,,,,1.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,91.13924050632912,20.0,13.0,20.0,13.0,,,,,,,,1.0,,,,,,,,,,0.3422,,,0.5,0.5,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
201048-201054-201881-201898-201907,1611661330,"Armintie Herrington, Alison Bales, Angel McCoughtry, Shalee Lehning, Courtney Paris","Herrington, Bales, McCoughtry, Lehning, Paris",201048-201054-201881-201898-201907,ATL,16.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100796-100812-101021-201054,1611661330,"Coco Miller, Iziane Castro Marques, Erika de Souza, Sandora Irvin, Alison Bales","Miller, Castro Marques, de Souza, Irvin, Bales",100690-100796-100812-101021-201054,ATL,112.0,1,2.0,-3.0,4.0,3.0,,,,7.0,1.0,1.0,,,,,,,1.0,,,1.0,2.0,,,2.0,5.0,,,,,,,,,2.0,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,2.0,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,1.0,1.0,,,,1.0,,,,,,,90.0,17.25,14.333333333333334,17.25,14.333333333333334,0.5,1.0,1.0,,,,,0.5,,,,,,,,,0.5,0.45295,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100796-100812-201046-201898,1611661330,"Coco Miller, Iziane Castro Marques, Erika de Souza, Lindsey Harding, Shalee Lehning","Miller, Castro Marques, de Souza, Harding, Lehning",100690-100796-100812-201046-201898,ATL,111.0,1,2.0,-2.0,4.0,3.0,,3.0,,7.0,,1.0,,,,1.0,2.0,,,,,1.0,3.0,,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,,1.0,,0.5,,,,,1.0,,90.8108108108108,16.0,15.666666666666666,16.0,11.333333333333334,0.3333333333333333,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,0.3333333333333333,0.32006666666666667,,,,,,,6.933333333333334,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100796-100812-201046-201907,1611661330,"Coco Miller, Iziane Castro Marques, Erika de Souza, Lindsey Harding, Courtney Paris","Miller, Castro Marques, de Souza, Harding, Paris",100690-100796-100812-201046-201907,ATL,116.0,2,2.0,,5.0,3.0,2.0,2.0,1.0,8.0,,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,5.0,5.0,,,,2.0,2.0,,,4.0,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,1.0,,5.0,4.0,2.0,,0.5,0.5,1.0,,1.0,1.0,,1.0,0.8333333333333334,,1.0,,1.0,0.3333333333333333,,,,0.25,,,,,,,99.3103448275862,8.8,24.0,7.8,20.333333333333332,,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,0.3846,,0.3846,0.3333333333333333,0.3333333333333333,,0.8,14.4,,0.4,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100796-101021-101023-201898,1611661330,"Coco Miller, Iziane Castro Marques, Sandora Irvin, Sancho Lyttle, Shalee Lehning","Miller, Castro Marques, Irvin, Lyttle, Lehning",100690-100796-101021-101023-201898,ATL,12.0,1,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,1.0,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100796-100812-201054-201881,1611661330,"Coco Miller, Iziane Castro Marques, Erika de Souza, Alison Bales, Angel McCoughtry","Miller, Castro Marques, de Souza, Bales, McCoughtry",100690-100796-100812-201054-201881,ATL,1175.0,4,20.0,17.0,40.0,38.0,14.0,7.0,7.0,78.0,10.0,13.0,3.0,4.0,6.0,7.0,11.0,3.0,8.0,4.0,,20.0,32.0,5.0,7.0,53.0,36.0,3.0,4.0,10.0,8.0,14.0,,1.0,17.0,16.0,24.0,6.0,4.0,8.0,10.0,2.0,,22.0,3.0,4.0,6.0,12.0,19.0,7.0,26.0,1.0,,,4.0,3.0,6.0,1.0,8.0,11.0,6.0,,8.0,3.0,1.0,43.0,17.0,14.0,1.0,0.4,0.47058823529411764,0.625,0.75,0.5714285714285714,0.6216216216216216,0.75,0.5714285714285714,0.6463414634146342,0.8333333333333334,0.5666666666666667,0.13513513513513514,0.6666666666666666,0.7058823529411765,0.3333333333333333,0.8571428571428571,1.0,0.75,0.4666666666666667,0.25,1.0,1.0,1.0,0.07142857142857142,95.59148936170213,13.35,16.86842105263158,12.875,15.921052631578947,0.35135135135135137,0.7692307692307693,0.7692307692307693,0.2972972972972973,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.21621621621621623,0.375,0.42857142857142855,,0.10810810810810811,1.0,0.75,0.42857142857142855,,0.4864864864864865,0.4843337837837838,0.611,0.4751785714285714,0.075,0.08571428571428572,0.18867924528301888,0.32075471698113206,7.971875,22.14,0.35,,0.6666666666666666,,1.0,2.0,1.0,,2.0,,2.0,,,2.0,,0.4,,0.4,0.2,0.5555555555555556,0.5,0.5,,0.5,4.0,,1.0,4.0,6.0,,1.0,,2.0,2.0,,6.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.03125,,,0.125,,0.5,,1.0,0.8333333333333334,0.8333333333333334,,0.6,0.02702702702702703,,,,1.0,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100796-101021-201054-201898,1611661330,"Coco Miller, Iziane Castro Marques, Sandora Irvin, Alison Bales, Shalee Lehning","Miller, Castro Marques, Irvin, Bales, Lehning",100690-100796-101021-201054-201898,ATL,184.0,1,3.0,,6.0,7.0,,2.0,,13.0,2.0,2.0,,,,1.0,1.0,,1.0,,,3.0,4.0,,,6.0,6.0,,,,,,,,,4.0,2.0,,,2.0,2.0,,,4.0,,,1.0,2.0,3.0,,3.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,0.75,,,0.75,,,0.75,,,,1.0,0.6666666666666666,,1.0,,0.75,,,,,1.0,,101.7391304347826,12.333333333333334,15.714285714285714,12.333333333333334,14.857142857142858,0.5,1.0,1.0,0.25,1.0,1.0,,0.25,,,,,,,,,0.5,0.5009,,,,,,,6.175,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-100812-101021-201046-201048,1611661330,"Coco Miller, Erika de Souza, Sandora Irvin, Lindsey Harding, Armintie Herrington","Miller, de Souza, Irvin, Harding, Herrington",100690-100812-101021-201046-201048,ATL,137.0,3,2.0,-3.0,3.0,5.0,,1.0,1.0,8.0,,1.0,,1.0,,,,,3.0,2.0,,,4.0,2.0,,3.0,6.0,,3.0,3.0,,,,,,,,,2.0,,1.0,,,3.0,,4.0,,,,4.0,4.0,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,0.25,0.375,,0.25,0.375,,0.3333333333333333,1.0,,1.0,,,,0.8,,,,,,84.08759124087592,26.0,11.8,16.666666666666668,11.6,0.16666666666666666,,,,,,,0.5,,,,0.3333333333333333,0.25,,,,0.5,0.5055583333333333,0.5128625,,,,1.0,,12.15,21.95,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,0.5,,0.5,1.0,,0.5,0.5,,0.5,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.25,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,,,,1611661330,2011,2011,False
100690-101021-201054-201881-201907,1611661330,"Coco Miller, Sandora Irvin, Alison Bales, Angel McCoughtry, Courtney Paris","Miller, Irvin, Bales, McCoughtry, Paris",100690-101021-201054-201881-201907,ATL,8.0,1,,-1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100690-201048-201054-201898-201907,1611661330,"Coco Miller, Armintie Herrington, Alison Bales, Shalee Lehning, Courtney Paris","Miller, Herrington, Bales, Lehning, Paris",100690-201048-201054-201898-201907,ATL,225.0,1,4.0,,8.0,8.0,5.0,4.0,2.0,16.0,1.0,4.0,,2.0,3.0,,1.0,,3.0,,,1.0,8.0,,2.0,4.0,4.0,,2.0,,,6.0,,,,2.0,,,,1.0,1.0,,,2.0,,2.0,1.0,2.0,5.0,2.0,7.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,,4.0,,5.0,,1.0,1.0,0.125,,,0.125,,,0.2222222222222222,,,,1.0,1.0,0.2857142857142857,1.0,,1.0,0.2857142857142857,,,,,,102.4,18.0,10.125,17.375,10.125,0.5,0.25,0.3333333333333333,0.125,,,,0.375,,,,,1.0,,0.5,,0.5,0.4905125,0.6392,0.47679999999999995,0.2222222222222222,0.2222222222222222,,,8.45,,0.625,,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,0.25,0.25,,0.3333333333333333,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100796-100812-101023-201881-201898,1611661330,"Iziane Castro Marques, Erika de Souza, Sancho Lyttle, Angel McCoughtry, Shalee Lehning","Castro Marques, de Souza, Lyttle, McCoughtry, Lehning",100796-100812-101023-201881-201898,ATL,340.0,2,6.0,1.0,12.0,12.0,9.0,,4.0,24.0,3.0,7.0,,3.0,6.0,,3.0,2.0,2.0,2.0,2.0,5.0,12.0,2.0,2.0,12.0,11.0,,3.0,,5.0,11.0,2.0,,10.0,6.0,4.0,,2.0,3.0,3.0,,2.0,6.0,1.0,3.0,1.0,1.0,2.0,5.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,3.0,2.0,,12.0,10.0,9.0,,0.6,0.6,0.4166666666666667,,0.45454545454545453,0.35714285714285715,,0.38461538461538464,0.4,,0.38461538461538464,0.14285714285714285,1.0,0.3333333333333333,0.42857142857142855,0.5,0.5,0.4,0.4444444444444444,0.6666666666666666,0.5,,0.5,0.25,101.6470588235294,13.333333333333334,15.0,12.0,13.5,0.5,0.42857142857142855,0.5,0.21428571428571427,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.75,,0.46153846153846156,0.15384615384615385,0.6428571428571429,0.5178857142857143,0.54775,0.5126384615384615,0.13333333333333333,0.15384615384615385,,0.8333333333333334,5.541666666666667,21.95,0.75,,0.25,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,3.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,0.08333333333333333,0.14285714285714285,,,,,1.0,,,,,0.3333333333333333,,,,,,0.5,,,,1.0,1.0,,,,,,,1.0,,1.0,,,0.25,,,,,,,,,,,,,,1611661330,2011,2011,False
100796-101021-201881-201898-201907,1611661330,"Iziane Castro Marques, Sandora Irvin, Angel McCoughtry, Shalee Lehning, Courtney Paris","Castro Marques, Irvin, McCoughtry, Lehning, Paris",100796-101021-201881-201898-201907,ATL,339.0,2,6.0,8.0,11.0,11.0,5.0,7.0,3.0,22.0,1.0,3.0,,2.0,1.0,3.0,6.0,3.0,4.0,,,7.0,13.0,,3.0,17.0,9.0,2.0,5.0,5.0,2.0,3.0,,1.0,5.0,8.0,6.0,,,4.0,4.0,,3.0,8.0,,4.0,,4.0,5.0,5.0,10.0,,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,,5.0,2.0,1.0,12.0,5.0,5.0,1.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.4,0.6666666666666666,0.5384615384615384,0.4,0.6666666666666666,0.5666666666666667,0.4166666666666667,0.625,,1.0,1.0,0.6666666666666666,,,1.0,0.6666666666666666,0.6666666666666666,,1.0,,,93.45132743362831,16.363636363636363,14.454545454545455,12.909090909090908,14.454545454545455,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.5,0.75,,0.3076923076923077,0.75,0.75,1.0,,0.4,,0.3333333333333333,,0.23076923076923078,0.4253153846153846,0.38426,0.45716666666666667,0.14285714285714285,0.14285714285714285,0.29411764705882354,0.29411764705882354,9.461538461538462,,0.45454545454545453,1.0,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,0.15384615384615385,,0.3333333333333333,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
100796-201046-201048-201054-201881,1611661330,"Iziane Castro Marques, Lindsey Harding, Armintie Herrington, Alison Bales, Angel McCoughtry","Castro Marques, Harding, Herrington, Bales, McCoughtry",100796-201046-201048-201054-201881,ATL,485.0,2,8.0,9.0,16.0,19.0,13.0,19.0,1.0,35.0,2.0,3.0,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,6.0,4.0,8.0,22.0,13.0,,1.0,,2.0,4.0,4.0,6.0,16.0,2.0,6.0,,3.0,1.0,2.0,,1.0,5.0,1.0,,,5.0,6.0,1.0,7.0,,3.0,2.0,,,1.0,1.0,,2.0,8.0,,12.0,4.0,2.0,22.0,16.0,13.0,2.0,0.25,0.25,0.6666666666666666,,0.5,0.7,,0.625,0.6875,,0.6153846153846154,0.4,,0.8333333333333334,,,0.5,0.7142857142857143,0.25,,0.5,1.0,,,103.91752577319586,12.4375,15.052631578947368,12.4375,14.368421052631579,0.3,0.6666666666666666,0.6666666666666666,0.2,0.5,0.5,,0.1,1.0,1.0,1.0,0.3,1.0,,0.25,0.375,0.7,0.54631,,0.52985,0.2857142857142857,0.4,,0.7272727272727273,6.6499999999999995,21.825,0.8125,2.0,,1.0,,1.0,,,1.0,1.0,2.0,2.0,3.0,1.0,,0.5,0.5,0.5,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,3.0,,,,1.0,,1.0,,,1.0,,,,,2.0,3.0,2.0,1.0,3.0,2.0,0.5,,,,,,,1.0,,,,,0.6666666666666666,,0.1,1.0,1.0,1.0,,0.5,,,,,,,1.0,,,1.0,,,,,,,,,,0.125,,,,,,,,1.0,1.0,,1611661330,2011,2011,False
100796-201046-201054-201881-201907,1611661330,"Iziane Castro Marques, Lindsey Harding, Alison Bales, Angel McCoughtry, Courtney Paris","Castro Marques, Harding, Bales, McCoughtry, Paris",100796-201046-201054-201881-201907,ATL,400.0,4,7.0,1.0,13.0,14.0,8.0,11.0,3.0,27.0,3.0,8.0,2.0,3.0,7.0,,1.0,1.0,2.0,1.0,,4.0,11.0,1.0,6.0,17.0,16.0,2.0,3.0,6.0,4.0,9.0,,3.0,11.0,2.0,6.0,,1.0,1.0,2.0,,,5.0,,4.0,1.0,4.0,6.0,5.0,11.0,,,,1.0,,2.0,1.0,4.0,7.0,5.0,,7.0,4.0,,11.0,11.0,8.0,,0.25,0.25,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.4583333333333333,0.6666666666666666,0.4444444444444444,0.5666666666666667,0.75,0.55,0.08333333333333333,0.5,0.6666666666666666,0.5714285714285714,1.0,,0.7142857142857143,0.5714285714285714,1.0,,0.6666666666666666,1.0,,97.19999999999999,15.538461538461538,14.142857142857142,13.846153846153847,13.642857142857142,0.6666666666666666,0.375,0.5,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,,0.08333333333333333,1.0,0.6666666666666666,0.7777777777777778,,0.75,0.514925,0.5943333333333333,0.5400444444444444,0.26666666666666666,0.2857142857142857,0.35294117647058826,0.6470588235294118,5.409090909090909,22.4,0.6153846153846154,1.0,0.6,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,3.0,,,2.0,3.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.18181818181818182,0.25,,,,1.0,1.0,,0.6666666666666666,,,0.3333333333333333,,,,,1.0,0.42857142857142855,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,False
