EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,Fouls,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Fg2aBlocked,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,PenaltyTurnovers,BlockedAtRim,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonShootingPenaltyNonTakeFouls,SelfOReb,BadPassSteals,SelfORebPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,AtRimPctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallTurnovers,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,PenaltyCorner3FGA,PtsUnassisted3s,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,DefCorner3ReboundPct,PenaltyCorner3Frequency,Technical Free Throw Trips,Offensive Fouls Drawn,HeaveAttempts,3SecondViolations,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
100690-100796-101023-201048-201054,1611661330,"Coco Miller, Iziane Castro Marques, Sancho Lyttle, Armintie Herrington, Alison Bales","Miller, Castro Marques, Lyttle, Herrington, Bales",100690-100796-101023-201048-201054,ATL,137.0,1,2.0,4.0,5.0,4.0,1.0,2.0,,9.0,,,,,1.0,2.0,1.0,1.0,2.0,7.0,3.0,,,,3.0,3.0,1.0,1.0,2.0,,5.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,7.0,3.0,1.0,,1.0,1.0,1.0,0.8333333333333334,0.875,1.5,0.3333333333333333,,,,,,,,,94.59854014598541,,17.8,12.0,17.8,12.0,,,,,,,0.3333333333333333,1.0,0.5088,,0.5082,0.42857142857142855,2.1,22.2,0.2,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,0.5,,0.6666666666666666,0.5,0.5,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100796-101023-201048-201881,1611661330,"Coco Miller, Iziane Castro Marques, Sancho Lyttle, Armintie Herrington, Angel McCoughtry","Miller, Castro Marques, Lyttle, Herrington, McCoughtry",100690-100796-101023-201048-201881,ATL,67.0,1,1.0,-3.0,3.0,3.0,,,,6.0,1.0,,,,2.0,1.0,1.0,2.0,,3.0,6.0,,,,,3.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,3.0,,,,1.0,0.5,0.5,0.5,0.5,,0.6666666666666666,,,,,,,,,128.955223880597,,15.333333333333334,7.0,15.333333333333334,7.0,0.3333333333333333,,,,,,0.6666666666666666,0.6666666666666666,0.49951666666666666,,,,10.2,21.95,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100796-101023-201048-201907,1611661330,"Coco Miller, Iziane Castro Marques, Sancho Lyttle, Armintie Herrington, Courtney Paris","Miller, Castro Marques, Lyttle, Herrington, Paris",100690-100796-101023-201048-201907,ATL,42.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,68.57142857142857,,35.0,7.0,26.0,7.0,,1.0,,,,,,,0.2762,,0.2762,,15.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100796-201046-201054-201881,1611661330,"Coco Miller, Iziane Castro Marques, Lindsey Harding, Alison Bales, Angel McCoughtry","Miller, Castro Marques, Harding, Bales, McCoughtry",100690-100796-201046-201054-201881,ATL,470.0,2,8.0,5.0,17.0,17.0,10.0,11.0,3.0,34.0,1.0,4.0,,,2.0,12.0,1.0,2.0,6.0,21.0,16.0,3.0,7.0,4.0,11.0,3.0,2.0,1.0,5.0,,11.0,,,4.0,5.0,5.0,10.0,4.0,2.0,3.0,6.0,2.0,,,,,17.0,11.0,10.0,2.0,1.0,0.5,0.5,0.5357142857142857,0.6176470588235294,0.5,0.14285714285714285,0.8,,,0.8,0.8333333333333334,,1.0,,104.17021276595744,,13.117647058823529,14.529411764705882,12.882352941176471,12.176470588235293,0.07142857142857142,0.2857142857142857,,,,,0.14285714285714285,0.6428571428571429,0.5169928571428571,0.6220333333333333,0.5586222222222221,0.5238095238095238,7.241666666666667,23.1,0.5882352941176471,4.0,7.0,6.0,8.0,4.0,2.0,6.0,,0.6666666666666666,0.8,0.5,0.5,0.5,0.5714285714285714,0.6666666666666666,0.5,3.0,2.0,1.0,1.0,1.0,2.0,2.0,,6.0,1.0,,,,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.06666666666666667,0.07692307692307693,5.0,5.0,0.8333333333333334,1.0,0.5555555555555556,,,,,4.0,1.0,,1.0,4.0,2.0,3.0,,,,,,0.3333333333333333,0.5,0.08333333333333333,,0.6666666666666666,0.5,,1.0,,,,,,0.19047619047619047,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,,0.3333333333333333,0.2857142857142857,0.3888888888888889,,0.3333333333333333,0.4,0.2222222222222222,2.0,,2.0,,,,,2.0,1.0,,1.0,,0.14285714285714285,,,,,,,,,,,1.0,1.0,0.5,0.5,2.0,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100796-201046-201054-201907,1611661330,"Coco Miller, Iziane Castro Marques, Lindsey Harding, Alison Bales, Courtney Paris","Miller, Castro Marques, Harding, Bales, Paris",100690-100796-201046-201054-201907,ATL,138.0,1,2.0,-1.0,5.0,7.0,3.0,3.0,,12.0,3.0,1.0,,,,4.0,,,3.0,7.0,8.0,,2.0,2.0,2.0,,,,1.0,,2.0,,,,1.0,,1.0,1.0,,3.0,4.0,1.0,,,,,7.0,2.0,3.0,1.0,,,,0.5,0.7,0.3333333333333333,,,,,,,,,,125.21739130434784,,14.8,9.142857142857142,14.8,8.857142857142858,0.75,0.25,,,,,,,0.371125,,0.3562,0.2857142857142857,11.375,,0.6,,,2.0,2.0,1.0,,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100796-201046-201881-201907,1611661330,"Coco Miller, Iziane Castro Marques, Lindsey Harding, Angel McCoughtry, Courtney Paris","Miller, Castro Marques, Harding, McCoughtry, Paris",100690-100796-201046-201881-201907,ATL,82.0,1,1.0,-2.0,4.0,4.0,4.0,,,8.0,1.0,,,,,2.0,,,,4.0,6.0,,2.0,,4.0,,,,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,4.0,4.0,4.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,140.4878048780488,,10.25,10.25,10.25,10.25,0.5,,,,,,,0.5,0.36565,,0.36565,1.0,4.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100796-201048-201054-201881,1611661330,"Coco Miller, Iziane Castro Marques, Armintie Herrington, Alison Bales, Angel McCoughtry","Miller, Castro Marques, Herrington, Bales, McCoughtry",100690-100796-201048-201054-201881,ATL,173.0,1,3.0,-2.0,6.0,7.0,3.0,7.0,2.0,13.0,,2.0,,1.0,,6.0,,1.0,,6.0,8.0,2.0,5.0,,4.0,,,,1.0,,2.0,,1.0,1.0,3.0,2.0,5.0,,,,,,,,,,4.0,4.0,3.0,,,,,0.42857142857142855,0.42857142857142855,0.4,0.14285714285714285,1.0,1.0,,1.0,0.5,,,1.0,108.20809248554913,,16.5,10.571428571428571,14.0,10.571428571428571,,0.2857142857142857,0.14285714285714285,,,,,0.7142857142857143,0.48697142857142856,0.4987,0.47118000000000004,0.6666666666666666,6.733333333333333,21.8,0.5,3.0,4.0,3.0,2.0,1.0,1.0,3.0,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5714285714285714,0.75,0.75,0.3333333333333333,2.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,3.0,2.0,0.6666666666666666,,0.6,,,,,2.0,,,1.0,,,1.0,,,,,,0.5,0.5,,,,1.0,,1.0,,,,,,0.3333333333333333,1.0,2.0,,1.0,2.0,,4.0,,,,0.5,0.4,0.4,,0.5,0.6666666666666666,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100812-101023-201046-201048,1611661330,"Coco Miller, Erika de Souza, Sancho Lyttle, Lindsey Harding, Armintie Herrington","Miller, de Souza, Lyttle, Harding, Herrington",100690-100812-101023-201046-201048,ATL,264.0,2,4.0,-4.0,11.0,12.0,4.0,7.0,2.0,23.0,2.0,2.0,,,,9.0,,,1.0,7.0,11.0,2.0,2.0,1.0,3.0,,,,2.0,,4.0,,1.0,4.0,5.0,2.0,7.0,,,1.0,2.0,1.0,,,2.0,1.0,3.0,3.0,4.0,1.0,,,,0.3333333333333333,0.35,0.5,,0.6666666666666666,1.0,,0.7142857142857143,0.3333333333333333,,1.0,1.0,125.45454545454544,0.5,11.727272727272727,11.25,10.454545454545455,10.666666666666666,0.2222222222222222,0.2222222222222222,,,,,,0.5555555555555556,0.46638888888888885,0.38965,0.3916,0.42857142857142855,6.988888888888889,,0.36363636363636365,1.0,5.0,3.0,4.0,2.0,,1.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.5555555555555556,0.2,0.25,,,1.0,,,,1.0,1.0,,2.0,,2.0,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,1.0,2.0,0.3333333333333333,0.5,0.5,,,,,4.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,0.1111111111111111,,0.5,,,,,,,,,0.5714285714285714,,1.0,,2.0,1.0,,2.0,,1.0,1.0,1.0,0.5,0.5,,,1.0,,,,,,1.0,,,,,1.0,,,0.2,,0.5,0.5,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100812-101023-201048-201881,1611661330,"Coco Miller, Erika de Souza, Sancho Lyttle, Armintie Herrington, Angel McCoughtry","Miller, de Souza, Lyttle, Herrington, McCoughtry",100690-100812-101023-201048-201881,ATL,21.0,1,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5265,,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-100812-201048-201054-201881,1611661330,"Coco Miller, Erika de Souza, Armintie Herrington, Alison Bales, Angel McCoughtry","Miller, de Souza, Herrington, Bales, McCoughtry",100690-100812-201048-201054-201881,ATL,84.0,2,1.0,5.0,4.0,3.0,2.0,1.0,1.0,7.0,,,,,1.0,1.0,1.0,1.0,3.0,6.0,1.0,,,3.0,3.0,3.0,1.0,1.0,1.0,,3.0,,,1.0,2.0,,2.0,,,3.0,4.0,,,,,,3.0,3.0,2.0,,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,,,0.5,,,1.0,,120.00000000000001,,12.25,11.666666666666666,11.5,10.666666666666666,,,,,,,0.5,1.0,0.6113,0.5409,,0.5,1.6,22.1,0.5,,1.0,,,,,1.0,,,,,,0.5,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,1.0,1.0,,1.0,0.5,0.6666666666666666,,,,,,1.0,1.0,1.0,1.0,3.0,,,1.0,,,1.0,,,,,1.0,1.5,1.5,,,,1.0,,,,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-101021-201046-201054-201907,1611661330,"Coco Miller, Sandora Irvin, Lindsey Harding, Alison Bales, Courtney Paris","Miller, Irvin, Harding, Bales, Paris",100690-101021-201046-201054-201907,ATL,101.0,1,2.0,6.0,3.0,3.0,3.0,3.0,,6.0,,,,,1.0,2.0,1.0,1.0,,7.0,1.0,,2.0,,7.0,3.0,1.0,1.0,2.0,,5.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,7.0,7.0,3.0,,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.5,,,0.5,,,,,85.54455445544555,1.0,9.0,24.666666666666668,9.0,16.0,,,,,,,0.3333333333333333,1.0,0.7032333333333334,,0.7032333333333334,1.0,1.85,21.1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,2.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,1.0,2.0,,,,,1.0,1.1666666666666667,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-101023-201046-201048-201054,1611661330,"Coco Miller, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Alison Bales","Miller, Lyttle, Harding, Herrington, Bales",100690-101023-201046-201048-201054,ATL,72.0,1,1.0,-1.0,2.0,2.0,,,,4.0,1.0,,,,,2.0,,,,2.0,3.0,,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,0.5,0.5,,,1.0,,,1.0,,,,,80.0,,13.0,23.0,13.0,23.0,0.5,,,,,,,0.5,0.39305,,,,4.2,,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-101023-201046-201054-201881,1611661330,"Coco Miller, Sancho Lyttle, Lindsey Harding, Alison Bales, Angel McCoughtry","Miller, Lyttle, Harding, Bales, McCoughtry",100690-101023-201046-201054-201881,ATL,50.0,1,1.0,,1.0,1.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5,1.0,,,1.0,57.599999999999994,,34.0,16.0,34.0,12.0,,1.0,,,,,,,0.3868,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-101023-201048-201054-201881,1611661330,"Coco Miller, Sancho Lyttle, Armintie Herrington, Alison Bales, Angel McCoughtry","Miller, Lyttle, Herrington, Bales, McCoughtry",100690-101023-201048-201054-201881,ATL,60.0,1,1.0,1.0,2.0,3.0,,,,5.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,0.25,,1.0,1.0,,,1.0,,,,,120.0,,13.0,11.333333333333334,13.0,9.666666666666666,,,1.0,,,,,1.0,0.492,,,,,21.7,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-201046-201048-201054-201881,1611661330,"Coco Miller, Lindsey Harding, Armintie Herrington, Alison Bales, Angel McCoughtry","Miller, Harding, Herrington, Bales, McCoughtry",100690-201046-201048-201054-201881,ATL,154.0,2,3.0,-2.0,6.0,5.0,3.0,,2.0,11.0,2.0,,,,,6.0,,,2.0,4.0,6.0,2.0,2.0,1.0,3.0,,,,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,,,2.0,,3.0,3.0,3.0,1.0,,,,0.16666666666666666,0.25,0.5,,0.3333333333333333,,,0.25,0.4,,,,102.85714285714285,,15.833333333333334,11.8,11.5,10.8,0.3333333333333333,,,,,,,0.6666666666666666,0.4872,0.46,0.51065,0.75,4.233333333333333,,0.5,1.0,4.0,1.0,,,,2.0,,,,0.16666666666666666,0.5,0.6666666666666666,0.25,0.3333333333333333,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,0.5,,0.14285714285714285,0.14285714285714285,1.0,2.0,0.4,0.6666666666666666,0.5,,,,,1.0,1.0,,,,,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.25,,1.0,,,1.0,,2.0,,,1.0,,0.5,0.5,,,1.0,,,1.0,,0.25,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100690-201048-201054-201881-201907,1611661330,"Coco Miller, Armintie Herrington, Alison Bales, Angel McCoughtry, Courtney Paris","Miller, Herrington, Bales, McCoughtry, Paris",100690-201048-201054-201881-201907,ATL,33.0,1,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,130.9090909090909,,15.0,9.0,15.0,9.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100796-100812-101023-201046-201048,1611661330,"Iziane Castro Marques, Erika de Souza, Sancho Lyttle, Lindsey Harding, Armintie Herrington","Castro Marques, de Souza, Lyttle, Harding, Herrington",100796-100812-101023-201046-201048,ATL,2058.0,5,34.0,,67.0,69.0,30.0,23.0,10.0,136.0,12.0,12.0,,3.0,5.0,42.0,1.0,8.0,18.0,65.0,65.0,4.0,18.0,9.0,34.0,,5.0,,8.0,,16.0,3.0,5.0,21.0,30.0,9.0,39.0,5.0,2.0,21.0,21.0,5.0,,,3.0,2.0,53.0,34.0,30.0,5.0,,0.125,0.125,0.47,0.5416666666666666,0.6296296296296297,0.16,0.6363636363636364,1.0,0.42857142857142855,0.6842105263157895,0.34615384615384615,0.25,0.6428571428571429,1.0,95.16034985422742,0.6666666666666666,16.567164179104477,13.73913043478261,15.477611940298507,13.0,0.24,0.24,0.06,,,,0.1,0.52,0.460856,0.66265,0.4679652173913043,0.5230769230769231,8.445238095238095,22.65,0.44776119402985076,10.0,18.0,22.0,16.0,8.0,4.0,18.0,1.0,0.36363636363636365,0.38095238095238093,0.5238095238095238,0.7272727272727273,0.36,0.5555555555555556,0.625,0.4,3.0,3.0,1.0,1.0,,2.0,5.0,,17.0,6.0,3.0,,0.5,0.25,0.25,0.6666666666666666,0.2,0.2,,0.6,0.2,0.10909090909090909,0.1276595744680851,8.0,6.0,0.3157894736842105,0.2857142857142857,0.34782608695652173,,,,1.0,12.0,2.0,,4.0,12.0,9.0,11.0,1.0,,,1.0,,0.6,0.6666666666666666,0.047619047619047616,,0.7058823529411765,1.0,,0.2222222222222222,0.6666666666666666,,,,,0.18461538461538463,2.0,6.0,2.0,3.0,11.0,5.0,28.0,2.0,6.0,2.0,0.75,0.6111111111111112,0.5434782608695652,0.6666666666666666,0.6666666666666666,0.75,0.08695652173913043,,1.0,3.0,0.041666666666666664,9.0,,1.0,6.0,1.0,,1.0,,0.1111111111111111,,0.75,0.75,0.5,0.2,,,,,,1.0,1.0,0.2,0.5,3.0,2.0,1.0,1.0,0.2222222222222222,3.0,3.0,1.0,1.0,1.0,1.0,0.13043478260869565,,,,,,,,1611661330,2011,2011,True
