EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,Arc3FGA,FG3A,PenaltyFG2A,NonHeaveArc3FGA,LongMidRangeAssists,OffThreePtRebounds,Travels,ShootingFouls,PenaltyOffPossExcludingTakeFouls,FG3APct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,FTOffRebounds,PenaltyTurnovers,BlockingFouls,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,Loose Ball Fouls Drawn,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Charge Fouls Drawn,HeaveMakes,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100556-100634-100685-200676-202280,1611661317,"Nakia Sanford, Penny Taylor, Marie Ferdinand-Harris, Candice Dupree, Alexis Gray-Lawson","Sanford, Taylor, Ferdinand-Harris, Dupree, Gray-Lawson",100556-100634-100685-200676-202280,PHO,9.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100634-100940-101024-200676,1611661317,"Nakia Sanford, Penny Taylor, Diana Taurasi, Temeka Johnson, Candice Dupree","Sanford, Taylor, Taurasi, Johnson, Dupree",100556-100634-100940-101024-200676,PHO,5217.0,11,87.0,-22.0,174.0,174.0,7.0,24.0,348.0,25.0,43.0,5.0,11.0,20.0,45.0,35.0,58.0,123.0,23.0,181.0,203.0,6.0,22.0,19.0,74.0,42.0,6.0,2.0,37.0,49.0,20.0,110.0,21.0,12.0,38.0,53.0,28.0,81.0,17.0,13.0,12.0,8.0,16.0,28.0,41.0,5.0,,31.0,32.0,2.0,,16.0,162.0,0.6379310344827587,0.6727272727272727,0.4715447154471545,0.2727272727272727,0.4968553459119497,0.3125,0.5201149425287356,0.36538461538461536,0.016260162601626018,0.046511627906976744,,0.42857142857142855,0.7169811320754716,0.3230769230769231,0.5454545454545454,0.6666666666666666,0.32558139534883723,0.3333333333333333,0.3181818181818182,0.75,0.625,96.05520414031052,16.626436781609197,13.35632183908046,15.229885057471265,12.706896551724139,0.27044025157232704,0.5813953488372093,0.6097560975609756,0.8,0.2830188679245283,0.4444444444444444,0.4444444444444444,0.22012578616352202,0.4583333333333333,0.45454545454545453,0.4968553459119497,0.4570638364779875,0.47210526315789475,0.09248554913294797,0.11678832116788321,0.10497237569060773,8.272357723577235,10.0,13.0,23.0,36.0,7.0,23.0,9.0,7.0,1.0,18.0,10.0,0.22641509433962265,,0.3333333333333333,0.21428571428571427,0.6086956521739131,0.8571428571428571,0.5,0.37142857142857144,0.37142857142857144,0.6923076923076923,0.14465408805031446,0.423485,22.355555555555554,0.05747126436781609,2.0,13.0,8.0,,1.0,14.0,1.0,2.0,4.0,4.0,17.0,36.0,6.0,8.0,12.0,6.0,8.0,3.0,5.0,4.0,9.0,4.0,,1.0,4.0,1.0,4.0,3.0,1.0,5.0,5.0,,17.0,,0.8571428571428571,0.3888888888888889,0.5,0.3888888888888889,0.5714285714285714,0.7,0.7727272727272727,1.0,0.32,0.05952380952380952,1.0,0.4,0.08176100628930817,0.34782608695652173,0.34782608695652173,0.75,0.041666666666666664,,,0.2,0.34782608695652173,0.09392265193370165,2.0,6.0,1.0,,1.0,2.0,3.0,3.0,6.0,,,1.0,1.0,,1.0,0.6666666666666666,,0.5714285714285714,0.46153846153846156,0.46153846153846156,1.0,0.4,0.041666666666666664,1.0,0.1,,2.0,0.2,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1611661317,2011,2011,True
100556-100634-100940-200676-201886,1611661317,"Nakia Sanford, Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner","Sanford, Taylor, Taurasi, Dupree, Bonner",100556-100634-100940-200676-201886,PHO,154.0,4,3.0,1.0,7.0,6.0,5.0,3.0,13.0,1.0,2.0,1.0,1.0,,1.0,,1.0,3.0,2.0,7.0,6.0,1.0,1.0,2.0,,2.0,2.0,1.0,,1.0,,3.0,2.0,,,1.0,3.0,4.0,1.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,2.0,,,1.0,5.0,,,0.3333333333333333,1.0,0.3125,0.5,0.3888888888888889,0.5,0.3333333333333333,0.5,,0.3333333333333333,,1.0,,,0.75,1.0,,,,121.55844155844154,15.0,8.166666666666666,14.571428571428571,8.166666666666666,0.25,0.5,1.0,,0.125,,,,0.5,1.0,0.875,0.370125,0.19935,0.1111111111111111,0.25,0.2857142857142857,3.8333333333333335,4.0,,5.0,5.0,2.0,5.0,,1.0,,1.0,4.0,0.625,,0.5,0.5,,,,,,,0.625,0.34663,22.96,0.5714285714285714,1.0,,1.0,,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,2.0,,1.0,0.2,,0.2,0.5,0.2,0.2,1.0,1.0,,,,,0.2,0.2,1.0,0.5,,,0.2,0.2,0.2857142857142857,1.0,,,,3.0,,3.0,,,,2.0,,,,,,,,,,,,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100634-200676-201484-201886,1611661317,"Nakia Sanford, Penny Taylor, Candice Dupree, Ketia Swanier, DeWanna Bonner","Sanford, Taylor, Dupree, Swanier, Bonner",100556-100634-200676-201484-201886,PHO,100.0,1,2.0,5.0,3.0,3.0,3.0,,6.0,,,,,,,1.0,1.0,1.0,,5.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,5.0,,,1.0,,1.25,,1.25,,,,,,,,,,,,,,,86.39999999999999,15.333333333333334,18.0,15.333333333333334,18.0,,,,,,,,0.5,,,0.5,0.386575,,,,,16.5,,1.0,1.0,1.0,,1.0,,,,,,0.5,,,,,,,1.0,1.0,,0.5,,22.4,,,,1.0,,,1.0,,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-100940-200676-201484,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Candice Dupree, Ketia Swanier","Sanford, Ferdinand-Harris, Taurasi, Dupree, Swanier",100556-100685-100940-200676-201484,PHO,425.0,4,7.0,-2.0,15.0,17.0,1.0,,32.0,3.0,5.0,,,2.0,6.0,2.0,5.0,13.0,,10.0,12.0,,,,6.0,4.0,,1.0,3.0,3.0,2.0,6.0,2.0,,5.0,7.0,2.0,9.0,3.0,2.0,,,3.0,3.0,7.0,,1.0,1.0,,,,,10.0,0.6,0.6,0.38461538461538464,,0.35714285714285715,,0.35714285714285715,,0.07692307692307693,,,,0.8333333333333334,0.25,,0.8333333333333334,0.2222222222222222,,,,,108.4235294117647,14.733333333333333,12.0,14.733333333333333,11.764705882352942,0.35714285714285715,0.6,0.6,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.4,0.14285714285714285,,,0.42857142857142855,0.44176071428571434,,,,,7.1,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,0.07142857142857142,0.16666666666666666,,,1.0,0.6666666666666666,,,,,0.07142857142857142,,24.1,0.06666666666666667,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100940-101024-200676-202280,1611661317,"Nakia Sanford, Diana Taurasi, Temeka Johnson, Candice Dupree, Alexis Gray-Lawson","Sanford, Taurasi, Johnson, Dupree, Gray-Lawson",100556-100940-101024-200676-202280,PHO,294.0,2,5.0,15.0,11.0,10.0,,,21.0,3.0,4.0,,,1.0,1.0,2.0,6.0,7.0,4.0,19.0,4.0,,,,10.0,2.0,,,5.0,6.0,3.0,13.0,,3.0,2.0,5.0,,5.0,2.0,2.0,1.0,,,1.0,1.0,,,3.0,4.0,,,2.0,19.0,0.8333333333333334,0.8333333333333334,0.8571428571428571,,0.9375,,0.95,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,102.85714285714285,11.454545454545455,16.8,11.454545454545455,16.8,0.5,0.75,0.75,1.0,0.125,1.0,1.0,0.25,,,0.625,0.47641875,,0.2,0.2222222222222222,,7.3,,2.0,,1.0,,,1.0,,,,,0.125,,,,,1.0,1.0,1.0,1.0,0.5,,,21.2,,,1.0,,,,1.0,,,,,,3.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,0.125,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-200676-201086-201886-202280,1611661317,"Nakia Sanford, Candice Dupree, Sidney Spencer, DeWanna Bonner, Alexis Gray-Lawson","Sanford, Dupree, Spencer, Bonner, Gray-Lawson",100556-200676-201086-201886-202280,PHO,211.0,2,4.0,3.0,7.0,6.0,4.0,1.0,13.0,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,4.0,4.0,10.0,7.0,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,3.0,,,,,,,1.0,,,3.0,4.0,,,1.0,8.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6,1.0,0.7142857142857143,1.0,,,,,,1.0,1.0,1.0,0.5,,,,,88.72037914691943,19.571428571428573,12.333333333333334,19.142857142857142,12.333333333333334,0.4,1.0,1.0,0.5,0.4,0.5,0.5,,1.0,1.0,0.6,0.43028000000000005,0.5205,0.16666666666666666,0.2,0.2,3.225,6.0,,1.0,1.0,2.0,1.0,,,,1.0,6.0,0.2,,,,,,1.0,,,,0.2,0.47353333333333336,21.9,0.8571428571428571,1.0,,,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,1.0,0.6666666666666666,0.8,,1.0,,,,,,,,,,,0.3333333333333333,,0.8,1.0,,,,1.0,,1.0,4.0,,,,,1.0,,1.0,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-101024-200676-201886,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Temeka Johnson, Candice Dupree, DeWanna Bonner","Taylor, Ferdinand-Harris, Johnson, Dupree, Bonner",100634-100685-101024-200676-201886,PHO,2539.0,16,42.0,13.0,82.0,83.0,12.0,11.0,165.0,16.0,21.0,7.0,9.0,9.0,18.0,15.0,26.0,54.0,16.0,95.0,82.0,7.0,11.0,14.0,22.0,30.0,10.0,3.0,11.0,19.0,6.0,46.0,6.0,10.0,19.0,29.0,12.0,41.0,13.0,9.0,7.0,6.0,4.0,11.0,13.0,,1.0,15.0,18.0,1.0,1.0,6.0,81.0,0.4230769230769231,0.5238095238095238,0.48148148148148145,0.6363636363636364,0.5337837837837838,0.5833333333333334,0.573170731707317,0.5833333333333334,0.05555555555555555,0.047619047619047616,0.06666666666666667,0.6363636363636364,0.6785714285714286,0.21428571428571427,0.7692307692307693,0.7073170731707317,0.2631578947368421,0.4,0.14285714285714285,0.6666666666666666,0.5,93.58014966522252,15.5,15.27710843373494,14.74390243902439,13.795180722891565,0.28378378378378377,0.7619047619047619,0.8,0.375,0.24324324324324326,0.5,0.5294117647058824,0.20270270270270271,0.75,0.7777777777777778,0.5540540540540541,0.47175205479452054,0.62631875,0.0759493670886076,0.1016949152542373,0.14736842105263157,8.22037037037037,22.0,1.0,16.0,20.0,11.0,15.0,,4.0,1.0,6.0,22.0,0.2702702702702703,0.05555555555555555,0.4,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.8181818181818182,0.06666666666666667,0.07142857142857142,,0.21621621621621623,0.46123823529411767,23.325,0.2682926829268293,4.0,4.0,8.0,,1.0,9.0,,1.0,,5.0,24.0,24.0,3.0,8.0,8.0,7.0,5.0,,1.0,4.0,1.0,1.0,,,1.0,,4.0,3.0,,4.0,2.0,,24.0,,0.8888888888888888,0.45,,0.47368421052631576,0.45454545454545453,0.4444444444444444,0.5217391304347826,,0.2222222222222222,0.02857142857142857,0.5,0.5555555555555556,0.05405405405405406,0.5,0.5,0.875,0.08333333333333333,,,0.2222222222222222,0.5333333333333333,0.25263157894736843,4.0,1.0,,2.0,7.0,2.0,7.0,8.0,1.0,2.0,3.0,,3.0,1.0,3.0,0.2857142857142857,1.0,0.6666666666666666,0.25,0.25,1.0,0.2857142857142857,,1.0,0.3888888888888889,0.2857142857142857,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-101025-200676-202280,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Kara Braxton, Candice Dupree, Alexis Gray-Lawson","Taylor, Ferdinand-Harris, Braxton, Dupree, Gray-Lawson",100634-100685-101025-200676-202280,PHO,438.0,7,7.0,-1.0,13.0,13.0,2.0,1.0,26.0,1.0,2.0,,,1.0,5.0,5.0,4.0,12.0,2.0,10.0,11.0,,1.0,,6.0,2.0,,1.0,3.0,3.0,1.0,6.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,,1.0,3.0,,,4.0,2.0,,,1.0,10.0,0.75,0.75,0.3333333333333333,,0.3076923076923077,,0.35714285714285715,,0.08333333333333333,0.5,,1.0,0.75,0.125,1.0,0.8,0.1111111111111111,,0.3333333333333333,1.0,,85.47945205479452,19.307692307692307,14.384615384615385,18.923076923076923,12.846153846153847,0.15384615384615385,0.5,1.0,1.0,0.38461538461538464,0.2,0.2,0.38461538461538464,,,0.23076923076923078,0.4343076923076923,0.4167,0.07142857142857142,0.07692307692307693,,11.816666666666668,6.0,2.0,1.0,1.0,6.0,1.0,1.0,,,3.0,6.0,0.07692307692307693,,,,0.5,,1.0,0.4,0.4,0.5,0.07692307692307693,0.4417333333333333,22.0,0.46153846153846156,1.0,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,0.14285714285714285,,,,1.0,1.0,,,,,,,,0.16666666666666666,,0.2,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-101025-201886-202280,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Kara Braxton, DeWanna Bonner, Alexis Gray-Lawson","Taylor, Ferdinand-Harris, Braxton, Bonner, Gray-Lawson",100634-100685-101025-201886-202280,PHO,166.0,1,3.0,-1.0,5.0,6.0,3.0,,11.0,,2.0,,,1.0,1.0,,1.0,3.0,3.0,5.0,6.0,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,3.0,4.0,,,1.0,5.0,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,1.0,0.5,,,0.5,,,,,,95.42168674698796,18.4,12.333333333333334,18.4,12.333333333333334,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,0.4346666666666667,,0.25,0.25,,5.466666666666666,2.0,,,,1.0,,,,,1.0,2.0,,,,,,1.0,,,,,,0.4154,,0.4,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.8,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-201484-201489-201886,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Ketia Swanier, Olayinka Sanni, DeWanna Bonner","Taylor, Ferdinand-Harris, Swanier, Sanni, Bonner",100634-100685-201484-201489-201886,PHO,242.0,2,4.0,12.0,8.0,8.0,,,16.0,1.0,1.0,,,1.0,2.0,1.0,3.0,4.0,2.0,14.0,2.0,,,,,6.0,,,,2.0,,6.0,,1.0,3.0,4.0,,4.0,2.0,2.0,,,,,,,,2.0,2.0,,,1.0,14.0,,,0.75,,0.8571428571428571,,0.875,,,,,,0.75,,1.0,0.8,,,,0.6666666666666666,,95.20661157024794,12.125,18.125,12.125,17.875,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,0.5714285714285714,0.5302928571428571,,0.125,0.2,,8.175,,1.0,1.0,3.0,,1.0,,,,,,0.42857142857142855,,,,,1.0,1.0,1.0,1.0,,0.14285714285714285,,22.233333333333334,,,2.0,1.0,,,2.0,,,,,,6.0,,1.0,2.0,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,,,0.2857142857142857,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-101025-201886-202280,1611661317,"Penny Taylor, Diana Taurasi, Kara Braxton, DeWanna Bonner, Alexis Gray-Lawson","Taylor, Taurasi, Braxton, Bonner, Gray-Lawson",100634-100940-101025-201886-202280,PHO,5.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-200676-201484-201886,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, Ketia Swanier, DeWanna Bonner","Taylor, Taurasi, Dupree, Swanier, Bonner",100634-100940-200676-201484-201886,PHO,3912.0,19,65.0,-22.0,136.0,132.0,42.0,20.0,268.0,20.0,37.0,5.0,8.0,12.0,37.0,27.0,42.0,101.0,20.0,125.0,147.0,9.0,17.0,20.0,36.0,48.0,8.0,12.0,18.0,23.0,9.0,51.0,17.0,21.0,22.0,45.0,21.0,66.0,10.0,8.0,8.0,5.0,11.0,19.0,40.0,5.0,3.0,29.0,32.0,4.0,,16.0,105.0,0.42857142857142855,0.47368421052631576,0.4158415841584158,0.5294117647058824,0.4375,0.47368421052631576,0.4664179104477612,0.47619047619047616,0.1188118811881188,0.16216216216216217,,0.42105263157894735,0.8148148148148148,0.288135593220339,0.7777777777777778,0.7962962962962963,0.2676056338028169,0.47058823529411764,0.23529411764705882,0.9333333333333333,0.75,98.65030674846625,14.867647058823529,14.318181818181818,14.147058823529411,13.787878787878787,0.30833333333333335,0.5405405405405406,0.6451612903225806,0.45,0.30833333333333335,0.32432432432432434,0.3870967741935484,0.225,0.42105263157894735,0.625,0.4666666666666667,0.45892875,0.4723323529411765,0.12121212121212122,0.1415929203539823,0.16,8.213861386138614,32.0,10.0,14.0,19.0,19.0,14.0,4.0,2.0,3.0,18.0,32.0,0.15833333333333333,0.16216216216216217,0.16666666666666666,0.25,0.6,0.7142857142857143,0.782608695652174,0.37037037037037035,0.37037037037037035,0.4,0.11666666666666667,0.46874166666666667,22.273684210526316,0.23529411764705882,7.0,5.0,6.0,,2.0,7.0,,2.0,2.0,8.0,29.0,15.0,6.0,6.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,,1.0,2.0,2.0,7.0,,5.0,7.0,5.0,1.0,29.0,4.0,0.7142857142857143,0.3684210526315789,,0.3684210526315789,0.42105263157894735,0.3958333333333333,0.48333333333333334,0.6666666666666666,0.2,0.03389830508474576,0.7142857142857143,0.4166666666666667,0.041666666666666664,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.10526315789473684,,,0.2916666666666667,0.42857142857142855,0.232,4.0,1.0,,,4.0,1.0,5.0,10.0,1.0,2.0,5.0,3.0,2.0,2.0,3.0,0.2,0.25,,0.2,0.2,1.0,0.2,,0.5714285714285714,0.16666666666666666,,1.0,0.041666666666666664,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-101024-200676-201886-202280,1611661317,"Penny Taylor, Temeka Johnson, Candice Dupree, DeWanna Bonner, Alexis Gray-Lawson","Taylor, Johnson, Dupree, Bonner, Gray-Lawson",100634-101024-200676-201886-202280,PHO,571.0,2,10.0,-3.0,17.0,18.0,3.0,1.0,35.0,2.0,3.0,,,1.0,1.0,2.0,3.0,6.0,,21.0,24.0,,,,,6.0,,,,5.0,,15.0,,1.0,3.0,4.0,1.0,5.0,1.0,,2.0,2.0,2.0,4.0,10.0,,1.0,1.0,,,,,21.0,,,0.5,,0.75,,0.75,,,,,0.5,0.75,,0.5,0.6666666666666666,0.16666666666666666,,,0.5,,88.26619964973729,15.294117647058824,17.27777777777778,13.823529411764707,15.88888888888889,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.07142857142857142,1.0,1.0,0.14285714285714285,,,0.7857142857142857,0.5134357142857143,,,,,7.383333333333333,1.0,,6.0,8.0,1.0,6.0,,1.0,,7.0,1.0,0.5714285714285714,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,0.42857142857142855,0.6513,22.15,0.058823529411764705,1.0,2.0,3.0,,,5.0,,,,1.0,2.0,15.0,,3.0,5.0,3.0,,,,1.0,,,,1.0,,,,,,,,,2.0,,1.0,0.625,,0.625,1.0,1.0,1.0,,,,,,0.14285714285714285,0.5,0.5,1.0,,,,1.0,0.5,0.09523809523809523,1.0,2.0,,,,,,,2.0,,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
