EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3SecondViolations,BlockedLongMidRange,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,team_id,year,season,team_vs
100236-100628-100646-100666-101039,1611661325,"Tangela Smith, Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Erin Phillips","Smith, Sutton-Brown, Catchings, Douglas, Phillips",100236-100628-100646-100666-101039,IND,14021.0,21,234.0,-95.0,440.0,441.0,19.0,60.0,50.0,881.0,74.0,117.0,11.0,19.0,2.0,2.0,19.0,60.0,30.0,85.0,9.0,25.0,2.0,4.0,18.0,66.0,7.0,2.0,3.0,123.0,262.0,27.0,91.0,69.0,396.0,491.0,17.0,32.0,2.0,11.0,13.0,53.0,5.0,6.0,2.0,3.0,11.0,27.0,142.0,104.0,69.0,12.0,16.0,1.0,65.0,18.0,24.0,2.0,71.0,23.0,94.0,14.0,9.0,46.0,9.0,16.0,211.0,19.0,37.0,45.0,103.0,4.0,152.0,56.0,208.0,4.0,36.0,25.0,11.0,55.0,18.0,43.0,54.0,6.0,12.0,1.0,8.0,109.0,8.0,3.0,51.0,3.0,113.0,2.0,1.0,6.0,9.0,85.0,3.0,7.0,1.0,86.0,8.0,43.0,4.0,26.0,1.0,1.0,20.0,6.0,27.0,17.0,343.0,27.0,19.0,6.0,4.0,0.5772357723577236,0.6173913043478261,0.8518518518518519,0.2967032967032967,0.18181818181818182,0.6666666666666666,0.3,0.46946564885496184,0.53125,0.8333333333333334,0.4631728045325779,0.46511627906976744,0.8888888888888888,0.5051020408163265,0.53,0.84375,0.2577903682719547,0.02197802197802198,0.0916030534351145,0.1452991452991453,0.1,0.011764705882352941,0.04,0.015151515151515152,0.5045871559633027,1.0,0.7202797202797203,0.26618705035971224,0.6818181818181818,0.31666666666666665,0.7081339712918661,0.2814070351758794,0.37209302325581395,0.3170731707317073,0.14545454545454545,0.3111111111111111,0.3333333333333333,0.7692307692307693,0.7027027027027027,0.6585365853658537,0.6666666666666666,0.7142857142857143,0.023121387283236993,90.48142072605377,0.6296296296296297,15.945454545454545,15.884353741496598,15.118181818181819,14.877551020408163,0.3314447592067989,0.6324786324786325,0.74,0.6216216216216216,0.16997167138810199,0.31666666666666665,0.35185185185185186,0.47368421052631576,0.24079320113314448,0.35294117647058826,0.35714285714285715,0.5333333333333333,0.0708215297450425,0.36,0.375,1.0,0.18696883852691218,0.2727272727272727,0.27692307692307694,0.7777777777777778,0.4418604651162791,0.5789473684210527,0.36363636363636365,0.09302325581395349,0.5,1.0,0.16279069767441862,0.2222222222222222,1.0,0.3333333333333333,0.6666666666666666,0.5892351274787535,0.27692307692307694,0.4844107954545454,0.5084242857142858,0.4651166666666666,0.11082474226804123,0.1447811447811448,0.13383838383838384,0.06818181818181818,8.395419847328244,22.89120879120879,0.04318181818181818,,,,,,,,,,,,,,,,1611661325,2011,2011,True
100236-100628-201497-201919-202656,1611661325,"Tangela Smith, Tammy Sutton-Brown, Shannon Bobbitt, Shavonte Zellous, Jeanette Pohlen-Mavunga","Smith, Sutton-Brown, Bobbitt, Zellous, Pohlen-Mavunga",100236-100628-201497-201919-202656,IND,136.0,1,2.0,2.0,5.0,4.0,1.0,,1.0,9.0,,,,,,,,,2.0,3.0,,,,,,1.0,1.0,,1.0,2.0,3.0,,1.0,,4.0,2.0,,,,1.0,,,,1.0,,1.0,,,2.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,4.0,,1.0,,,0.5,0.5,,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,,,,,,,0.5,,0.6666666666666666,1.0,,,0.6666666666666666,1.0,,,1.0,,,1.0,,,,,,95.29411764705883,,16.0,14.0,12.6,13.25,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,,,,,,,,,,1.0,,,0.5,,0.25,,0.384025,0.3324,0.3905,,,,,16.266666666666666,24.8,0.2,,,,,,,,,,,,,,,,1611661325,2011,2011,True
100628-100646-100666-101039-201919,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Erin Phillips, Shavonte Zellous","Sutton-Brown, Catchings, Douglas, Phillips, Zellous",100628-100646-100666-101039-201919,IND,1880.0,5,31.0,11.0,59.0,57.0,19.0,13.0,7.0,116.0,10.0,21.0,2.0,4.0,4.0,7.0,6.0,13.0,4.0,13.0,2.0,5.0,,1.0,2.0,6.0,,1.0,2.0,20.0,47.0,4.0,11.0,10.0,62.0,51.0,3.0,7.0,,1.0,1.0,7.0,7.0,15.0,2.0,5.0,4.0,24.0,22.0,18.0,12.0,,4.0,,6.0,2.0,7.0,,11.0,4.0,15.0,2.0,2.0,7.0,2.0,2.0,34.0,2.0,8.0,4.0,14.0,1.0,19.0,10.0,29.0,2.0,9.0,5.0,4.0,1.0,1.0,1.0,5.0,,,1.0,1.0,6.0,1.0,1.0,6.0,1.0,20.0,1.0,,2.0,1.0,15.0,,,,15.0,1.0,5.0,3.0,7.0,,,5.0,2.0,7.0,6.0,55.0,24.0,19.0,1.0,3.0,0.55,0.6111111111111112,1.0,0.36363636363636365,,0.4,0.36363636363636365,0.425531914893617,0.42857142857142855,0.4666666666666667,0.4482758620689655,0.375,0.5,0.47692307692307695,0.3888888888888889,0.5,0.1896551724137931,,0.14893617021276595,0.14285714285714285,0.3076923076923077,,,,0.16666666666666666,1.0,0.7777777777777778,0.2962962962962963,0.8,0.3333333333333333,0.782608695652174,0.30303030303030304,0.36363636363636365,0.42857142857142855,0.1111111111111111,,0.6666666666666666,0.6666666666666666,0.8571428571428571,1.0,0.8,,0.07692307692307693,88.85106382978724,0.8571428571428571,14.847457627118644,17.614035087719298,13.813559322033898,17.263157894736842,0.3620689655172414,0.47619047619047616,0.5555555555555556,0.7,0.22413793103448276,0.46153846153846156,0.6666666666666666,0.3333333333333333,0.22413793103448276,0.3076923076923077,0.3076923076923077,0.5,0.08620689655172414,0.4,0.4,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,0.125,,,,0.35,0.5714285714285714,0.1,0.5,0.5517241379310345,0.3333333333333333,0.48374210526315786,0.46228125,0.4715157894736842,0.08064516129032258,0.09803921568627451,0.11290322580645161,0.3870967741935484,7.438297872340426,23.745454545454546,0.3220338983050847,1.0,3.0,1.0,0.15,0.3333333333333333,,,,,,,,,,,1611661325,2011,2011,True
100628-100646-101039-201896-201919,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Erin Phillips, Briann January, Shavonte Zellous","Sutton-Brown, Catchings, Phillips, January, Zellous",100628-100646-101039-201896-201919,IND,83.0,1,1.0,2.0,2.0,1.0,2.0,,1.0,3.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,2.0,4.0,2.0,,,,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,4.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,2.0,4.0,2.0,,1.0,,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,,0.5,0.5,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,52.04819277108434,,18.0,47.0,14.0,47.0,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,0.6666666666666666,0.5,0.3333333333333333,,1.0,,0.5246833333333333,0.49515,0.5246833333333333,,,0.5,1.0,2.5,22.3,1.0,,,,,,,,,,,,,,,,1611661325,2011,2011,True
100628-201047-201497-201919-202656,1611661325,"Tammy Sutton-Brown, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous, Jeanette Pohlen-Mavunga","Sutton-Brown, Davenport, Bobbitt, Zellous, Pohlen-Mavunga",100628-201047-201497-201919-202656,IND,119.0,1,2.0,3.0,2.0,2.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,4.0,1.0,1.0,,5.0,2.0,1.0,2.0,,,,2.0,,,,,,,,2.0,3.0,,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,3.0,,3.0,,,,,3.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,0.25,0.5,,0.5,0.5,,0.5,0.5,,0.2,,0.25,,0.5,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,48.403361344537814,,39.0,20.5,29.0,20.5,0.2,1.0,1.0,,0.4,,,,0.2,,,,0.2,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,0.4,,0.46097,0.49975,,,,0.4,,7.45,21.7,,,,,,,,,,,,,,,,,1611661325,2011,2011,True
101032-201047-201497-201919-202656,1611661325,"Shyra Ely-Gash, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous, Jeanette Pohlen-Mavunga","Ely-Gash, Davenport, Bobbitt, Zellous, Pohlen-Mavunga",101032-201047-201497-201919-202656,IND,3432.0,12,57.0,-9.0,107.0,110.0,43.0,40.0,17.0,217.0,16.0,29.0,2.0,4.0,5.0,9.0,6.0,22.0,7.0,23.0,2.0,5.0,,,5.0,13.0,2.0,2.0,5.0,29.0,74.0,7.0,18.0,23.0,102.0,111.0,4.0,14.0,,2.0,,8.0,10.0,26.0,3.0,6.0,13.0,42.0,28.0,30.0,21.0,,4.0,,13.0,5.0,7.0,1.0,14.0,7.0,21.0,5.0,2.0,9.0,3.0,2.0,49.0,6.0,11.0,8.0,23.0,2.0,33.0,20.0,53.0,,13.0,7.0,6.0,9.0,5.0,7.0,9.0,,2.0,,1.0,18.0,4.0,6.0,14.0,,21.0,,,,2.0,27.0,,3.0,,33.0,1.0,12.0,5.0,8.0,1.0,1.0,3.0,5.0,9.0,5.0,94.0,42.0,43.0,,4.0,0.4827586206896552,0.5185185185185185,1.0,0.3888888888888889,,0.5,0.3888888888888889,0.3918918918918919,0.2857142857142857,0.38461538461538464,0.42934782608695654,0.25,0.453125,0.4722222222222222,0.25,0.5121951219512195,0.1956521739130435,0.05555555555555555,0.0945945945945946,0.1724137931034483,0.09090909090909091,,,0.07692307692307693,0.5,0.4,0.6764705882352942,0.24444444444444444,0.5714285714285714,0.6,0.6458333333333334,0.3090909090909091,0.23076923076923078,0.3125,0.1875,0.5714285714285714,0.6666666666666666,0.5882352941176471,0.8333333333333334,0.6,0.6666666666666666,0.4,,91.04895104895104,0.5555555555555556,15.570093457943925,16.054545454545455,14.046728971962617,14.681818181818182,0.31521739130434784,0.5517241379310345,0.6666666666666666,0.5625,0.2391304347826087,0.2727272727272727,0.3,0.5,0.25,0.30434782608695654,0.30434782608695654,0.2857142857142857,0.05434782608695652,0.4,0.4,1.0,0.14130434782608695,0.38461538461538464,0.4166666666666667,1.0,0.25,0.5,,,,,0.125,0.28125,0.5555555555555556,0.15625,0.4,0.5108695652173914,0.38461538461538464,0.45576413043478264,0.4409933333333333,0.4403234375,0.11650485436893204,0.1411764705882353,0.0784313725490196,0.4117647058823529,8.485135135135135,22.866666666666667,0.40186915887850466,1.0,1.0,1.0,0.03125,1.0,3.0,0.5,,,,,,,,,1611661325,2011,2011,True
101032-101039-201047-201896-202656,1611661325,"Shyra Ely-Gash, Erin Phillips, Jessica Davenport, Briann January, Jeanette Pohlen-Mavunga","Ely-Gash, Phillips, Davenport, January, Pohlen-Mavunga",101032-101039-201047-201896-202656,IND,127.0,2,2.0,4.0,5.0,3.0,4.0,3.0,1.0,8.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,6.0,8.0,4.0,,,,,2.0,2.0,1.0,1.0,,1.0,4.0,6.0,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,6.0,,2.0,1.0,,,,,,,,6.0,6.0,4.0,1.0,1.0,,,,,,,,0.5,,1.0,0.3333333333333333,,0.5,0.6666666666666666,1.0,0.75,0.3333333333333333,,0.5,,1.0,,,,,,1.0,1.0,,,1.0,0.5,,1.0,,,,,,1.0,,,,90.70866141732283,,14.6,18.0,14.0,18.0,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3991833333333333,,0.414125,0.4,0.5,0.25,0.75,9.5,22.7,0.8,,1.0,,0.5,,,,,,,,,,,,1611661325,2011,2011,True
100236-100628-100646-100666-101032,1611661325,"Tangela Smith, Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Shyra Ely-Gash","Smith, Sutton-Brown, Catchings, Douglas, Ely-Gash",100236-100628-100646-100666-101032,IND,214.0,1,4.0,-6.0,7.0,6.0,,4.0,2.0,13.0,2.0,4.0,,1.0,,,,1.0,,1.0,,,,,,2.0,1.0,,,2.0,6.0,,2.0,,4.0,10.0,,1.0,,1.0,,,,,,,,,,4.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,0.16666666666666666,0.25,,,,,1.0,,0.5,0.25,,0.5,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,,,0.5,,,,87.47663551401868,,14.0,19.333333333333332,12.285714285714286,16.5,0.5,0.5,0.6666666666666666,,0.125,,,,0.125,,,,,,,,0.25,,,,0.5,,,,,,0.5,,,,,0.75,,0.50676875,0.4494,,,,,,6.233333333333333,22.9,,,,,,,,,,,,,,,,,1611661325,2011,2011,True
100236-100628-100646-100666-201896,1611661325,"Tangela Smith, Tammy Sutton-Brown, Tamika Catchings, Katie Douglas, Briann January","Smith, Sutton-Brown, Catchings, Douglas, January",100236-100628-100646-100666-201896,IND,4899.0,9,82.0,9.0,147.0,152.0,12.0,16.0,15.0,299.0,27.0,38.0,6.0,8.0,3.0,3.0,13.0,33.0,12.0,27.0,5.0,9.0,,,15.0,30.0,4.0,2.0,3.0,52.0,98.0,20.0,39.0,14.0,178.0,169.0,8.0,14.0,,4.0,2.0,18.0,5.0,6.0,2.0,3.0,,16.0,42.0,62.0,45.0,15.0,10.0,,30.0,15.0,7.0,1.0,21.0,15.0,36.0,10.0,5.0,9.0,6.0,6.0,87.0,5.0,13.0,18.0,24.0,3.0,45.0,19.0,64.0,4.0,16.0,12.0,4.0,14.0,2.0,8.0,11.0,1.0,6.0,,3.0,25.0,1.0,4.0,21.0,,41.0,,,2.0,2.0,26.0,3.0,1.0,1.0,18.0,4.0,11.0,,6.0,,,4.0,2.0,6.0,4.0,160.0,16.0,12.0,1.0,,0.40384615384615385,0.44680851063829785,0.75,0.5128205128205128,,0.6666666666666666,0.5128205128205128,0.5306122448979592,0.5714285714285714,0.8333333333333334,0.5985401459854015,0.4444444444444444,0.8888888888888888,0.6180555555555556,0.47368421052631576,0.8888888888888888,0.2846715328467153,0.02564102564102564,0.07142857142857142,0.05263157894736842,0.12121212121212122,0.037037037037037035,,0.03333333333333333,0.56,1.0,0.5217391304347826,0.28888888888888886,0.6,0.2777777777777778,0.5526315789473685,0.2857142857142857,0.18181818181818182,0.3,0.35714285714285715,0.2857142857142857,0.25,0.6,0.4666666666666667,0.5,0.65,0.5,0.07142857142857142,87.88732394366197,0.6666666666666666,16.482993197278912,16.289473684210527,15.850340136054422,15.138157894736842,0.2773722627737226,0.7105263157894737,0.75,0.3333333333333333,0.24087591240875914,0.3939393939393939,0.4482758620689655,0.46153846153846156,0.19708029197080293,0.4444444444444444,0.46153846153846156,0.5,0.06569343065693431,0.5555555555555556,0.5555555555555556,1.0,0.21897810218978103,0.5,0.5172413793103449,0.6666666666666666,0.4444444444444444,0.75,,,,,0.2222222222222222,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5620437956204379,0.5,0.47310255474452556,0.46496923076923075,0.5557888888888889,0.0763888888888889,0.10476190476190476,0.10112359550561797,0.0898876404494382,8.16530612244898,22.72051282051282,0.08163265306122448,,,,,,1.0,0.5,1.0,,,,,,,,1611661325,2011,2011,True
100236-100628-100646-201497-201896,1611661325,"Tangela Smith, Tammy Sutton-Brown, Tamika Catchings, Shannon Bobbitt, Briann January","Smith, Sutton-Brown, Catchings, Bobbitt, January",100236-100628-100646-201497-201896,IND,199.0,1,3.0,2.0,6.0,5.0,,,1.0,11.0,,1.0,,,,,,,1.0,2.0,,,,,,1.0,,,,1.0,3.0,,1.0,2.0,4.0,2.0,,,,,2.0,2.0,,,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,3.0,,,,,3.0,,,,4.0,,2.0,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.3333333333333333,1.0,,0.25,,,,,,,,,,1.0,0.5,,,1.0,0.3333333333333333,,,1.0,,,,1.0,1.0,,,,79.59798994974874,,17.5,18.8,17.5,18.8,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,,,,,,,,,,,,0.5,,0.3926125,,,0.3333333333333333,0.4,0.5,,12.633333333333333,22.7,,,,,,,,,,,,,,,,,1611661325,2011,2011,True
