EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,AtRimFGM,AtRimFGA,Steals,BadPassSteals,LostBallSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Offensive Fouls,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,PtsPutbacks,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
100284-100952-202251-202654-202658,1611661319,"Tully Bevilaqua, Jia Perkins, Jayne Appel Marinelli, Porsha Phillips, Danielle Robinson","Bevilaqua, Perkins, Appel Marinelli, Phillips, Robinson",100284-100952-202251-202654-202658,SAN,85.0,1,1.0,-1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,67.76470588235294,22.0,20.5,22.0,20.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.466425,19.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100284-101033-202251-202654-202658,1611661319,"Tully Bevilaqua, Roneeka Hodges, Jayne Appel Marinelli, Porsha Phillips, Danielle Robinson","Bevilaqua, Hodges, Appel Marinelli, Phillips, Robinson",100284-101033-202251-202654-202658,SAN,176.0,2,3.0,4.0,6.0,7.0,13.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,10.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,7.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,106.36363636363637,11.833333333333334,15.0,11.5,13.285714285714286,0.4,0.5,0.5,0.4,1.0,1.0,0.5,0.4,1.0,0.43522,16.066666666666666,21.8,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.5,1.0,0.25,1.0,1.0,0.4,1.0,1.0,0.5,1.0,0.2,1.0,1.0,1.0,1.0,0.6681,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100342-100656-100952-200684-202654,1611661319,"Becky Hammon, Ruth Riley, Jia Perkins, Scholanda Dorrell, Porsha Phillips","Hammon, Riley, Perkins, Dorrell, Phillips",100342-100656-100952-200684-202654,SAN,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100342-100656-101033-202634-202658,1611661319,"Becky Hammon, Ruth Riley, Roneeka Hodges, Danielle Adams, Danielle Robinson","Hammon, Riley, Hodges, Adams, Robinson",100342-100656-101033-202634-202658,SAN,27.0,1,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,53.33333333333333,,14.0,,14.0,,,,,,,,1.0,,0.57825,,21.1,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100342-100952-200674-202251-202654,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Porsha Phillips","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Phillips",100342-100952-200674-202251-202654,SAN,69.0,1,1.0,4.0,2.0,3.0,5.0,,,,1.0,2.0,2.0,,1.0,4.0,,4.0,,1.0,,,,,,4.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,104.34782608695653,19.0,10.333333333333334,19.0,10.333333333333334,,,,0.3333333333333333,,,,0.6666666666666666,,0.5770666666666667,3.8,23.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100342-100952-200674-202251-202658,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Robinson","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Robinson",100342-100952-200674-202251-202658,SAN,4748.0,15,79.0,23.0,155.0,149.0,304.0,12.0,27.0,4.0,18.0,48.0,108.0,6.0,24.0,144.0,121.0,42.0,15.0,17.0,4.0,5.0,32.0,3.0,69.0,134.0,0.8333333333333334,0.25,0.2608695652173913,0.4444444444444444,0.4318181818181818,0.4768211920529801,0.18181818181818182,92.19882055602358,15.92258064516129,15.302013422818792,15.193548387096774,14.78523489932886,0.20454545454545456,0.4444444444444444,0.46153846153846156,0.13636363636363635,0.2222222222222222,0.23529411764705882,0.75,0.5606060606060606,0.23529411764705882,0.48861221374045805,7.591666666666667,22.945833333333336,34.0,14.0,7.0,31.0,,1.0,,2.0,10.0,3.0,14.0,8.0,42.0,5.0,55.0,16.0,71.0,16.0,3.0,10.0,8.0,24.0,13.0,26.0,1.0,40.0,7.0,2.0,8.0,1.0,,0.4166666666666667,0.4166666666666667,0.6666666666666666,1.0,0.7,0.23333333333333334,0.8888888888888888,0.7246376811594203,0.21333333333333335,0.26666666666666666,0.75,1.0,0.23484848484848486,0.22580645161290322,0.2413793103448276,0.08333333333333333,,0.4580681818181818,0.06944444444444445,6.0,2.0,3.0,0.13333333333333333,,0.045454545454545456,29.0,50.0,23.0,13.0,10.0,41.0,3.0,18.0,0.3787878787878788,0.58,0.6590909090909091,0.12244897959183673,0.14634146341463414,17.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,30.0,5.0,10.0,4.0,9.0,5.0,6.0,14.0,54.0,1.0,9.0,1.0,27.0,2.0,15.0,3.0,9.0,2.0,1.0,6.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,17.0,3.0,0.5625,0.5625,0.5,0.4444444444444444,0.2857142857142857,0.4117647058823529,0.041666666666666664,0.08333333333333333,0.12,0.06451612903225806,0.037037037037037035,0.05555555555555555,0.38095238095238093,0.08333333333333333,0.18181818181818182,0.6956521739130435,0.6470588235294118,0.8571428571428571,0.03076923076923077,0.625,0.5172413793103449,0.42857142857142855,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.75,0.6666666666666666,0.08333333333333333,0.2857142857142857,0.75,0.07142857142857142,0.2857142857142857,0.47876538461538465,0.09722222222222222,0.10967741935483871,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100284-100342-100656-100952-200674,1611661319,"Tully Bevilaqua, Becky Hammon, Ruth Riley, Jia Perkins, Sophia Young-Malcolm","Bevilaqua, Hammon, Riley, Perkins, Young-Malcolm",100284-100342-100656-100952-200674,SAN,3238.0,13,54.0,13.0,98.0,101.0,199.0,13.0,21.0,5.0,13.0,37.0,63.0,5.0,16.0,106.0,93.0,30.0,12.0,13.0,5.0,4.0,26.0,4.0,56.0,97.0,0.8,0.3125,0.3125,0.5873015873015873,0.5632911392405063,0.5898876404494382,0.20253164556962025,88.49907350216182,15.428571428571429,17.08910891089109,14.908163265306122,15.772277227722773,0.26582278481012656,0.6190476190476191,0.6190476190476191,0.16455696202531644,0.38461538461538464,0.38461538461538464,0.8,0.4810126582278481,0.38461538461538464,0.46968797468354434,8.931746031746032,22.74375,15.0,7.0,9.0,20.0,,,,,9.0,3.0,5.0,9.0,22.0,1.0,32.0,8.0,40.0,10.0,1.0,7.0,8.0,18.0,7.0,19.0,3.0,23.0,13.0,8.0,13.0,3.0,,0.6666666666666666,0.6428571428571429,0.5555555555555556,1.0,0.5238095238095238,0.19230769230769232,0.6923076923076923,0.5636363636363636,0.2222222222222222,0.125,0.7333333333333333,1.0,0.25316455696202533,0.45,0.47368421052631576,,,0.46680000000000005,0.08490566037735849,3.0,3.0,2.0,0.3,0.6666666666666666,0.0379746835443038,15.0,22.0,13.0,10.0,3.0,24.0,3.0,12.0,0.27848101265822783,0.6818181818181818,0.75,0.13636363636363635,0.16666666666666666,24.0,,2.0,5.0,8.0,,,,4.0,17.0,4.0,6.0,7.0,13.0,4.0,4.0,21.0,44.0,,3.0,,22.0,,8.0,5.0,9.0,,1.0,3.0,3.0,,6.0,,,1.0,,1.0,,,1.0,4.0,8.0,1.0,21.0,24.0,1.0,0.5945945945945946,0.5945945945945946,0.6666666666666666,0.5384615384615384,0.5,0.525,,0.047619047619047616,0.09090909090909091,0.05,,,0.14285714285714285,0.2727272727272727,0.14285714285714285,0.3888888888888889,0.4444444444444444,0.6,,0.6153846153846154,0.5333333333333333,0.5555555555555556,0.6923076923076923,,,,0.3333333333333333,,,,0.47058823529411764,0.625,,0.23529411764705882,0.48349117647058826,0.19811320754716982,0.24489795918367346,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
100342-100656-200674-200684-202658,1611661319,"Becky Hammon, Ruth Riley, Sophia Young-Malcolm, Scholanda Dorrell, Danielle Robinson","Hammon, Riley, Young-Malcolm, Dorrell, Robinson",100342-100656-200674-200684-202658,SAN,3544.0,16,59.0,-12.0,114.0,114.0,228.0,9.0,19.0,6.0,17.0,30.0,66.0,10.0,23.0,110.0,122.0,24.0,30.0,17.0,6.0,10.0,28.0,6.0,66.0,105.0,1.0,0.43478260869565216,0.43478260869565216,0.45454545454545453,0.5056179775280899,0.54,0.25842696629213485,92.64108352144468,15.728070175438596,15.359649122807017,15.219298245614034,14.298245614035087,0.21348314606741572,0.47368421052631576,0.47368421052631576,0.19101123595505617,0.35294117647058826,0.375,1.0,0.5280898876404494,0.35294117647058826,0.4692252808988764,8.618181818181817,22.18695652173913,25.0,8.0,11.0,23.0,,2.0,,2.0,5.0,,5.0,8.0,22.0,2.0,32.0,7.0,39.0,14.0,2.0,12.0,8.0,22.0,12.0,30.0,1.0,27.0,3.0,2.0,3.0,5.0,,0.2,0.3333333333333333,0.6363636363636364,1.0,0.6285714285714286,0.14285714285714285,0.6666666666666666,0.6382978723404256,0.14583333333333334,0.1111111111111111,0.45454545454545453,0.75,0.25842696629213485,0.4782608695652174,0.5789473684210527,0.4,,0.5469999999999999,0.045454545454545456,6.0,2.0,,0.15384615384615385,,0.06741573033707865,10.0,24.0,12.0,6.0,6.0,24.0,,10.0,0.2696629213483146,0.4166666666666667,0.47619047619047616,0.10101010101010101,0.13157894736842105,22.0,,2.0,1.0,4.0,4.0,,1.0,1.0,20.0,1.0,3.0,6.0,12.0,2.0,6.0,21.0,36.0,,7.0,1.0,18.0,4.0,3.0,7.0,8.0,,,2.0,1.0,2.0,6.0,,,3.0,2.0,1.0,,,,1.0,2.0,,21.0,22.0,1.0,0.6,0.6,0.3333333333333333,0.5,0.5357142857142857,0.5882352941176471,0.043478260869565216,0.10606060606060606,0.125,0.17391304347826086,,0.058823529411764705,0.07142857142857142,0.25,0.18181818181818182,0.9090909090909091,0.5384615384615384,0.625,,0.6666666666666666,0.3,0.6363636363636364,0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,0.4,,,,0.2857142857142857,0.25,0.07142857142857142,0.07142857142857142,0.4863857142857143,0.19090909090909092,0.19298245614035087,,3.0,1.0,2.0,2.0,0.5,,1.0,1.0,,,,,,,,,,,,,,,1611661319,2011,2011,False
100342-100952-200674-202634-202658,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Danielle Adams, Danielle Robinson","Hammon, Perkins, Young-Malcolm, Adams, Robinson",100342-100952-200674-202634-202658,SAN,4916.0,19,82.0,36.0,160.0,165.0,325.0,9.0,19.0,16.0,37.0,48.0,91.0,22.0,51.0,197.0,161.0,40.0,57.0,36.0,16.0,19.0,47.0,14.0,113.0,171.0,0.8636363636363636,0.43137254901960786,0.44,0.5274725274725275,0.5704225352112676,0.6086956521739131,0.3591549295774648,95.1993490642799,14.76875,15.472727272727273,14.30625,14.472727272727273,0.13380281690140844,0.47368421052631576,0.47368421052631576,0.2605633802816901,0.43243243243243246,0.43243243243243246,0.875,0.6690140845070423,0.4444444444444444,0.5062762411347518,6.937362637362637,22.284313725490197,34.0,14.0,12.0,28.0,2.0,2.0,2.0,4.0,26.0,9.0,11.0,10.0,35.0,2.0,47.0,16.0,63.0,12.0,3.0,9.0,6.0,18.0,16.0,32.0,1.0,49.0,7.0,5.0,8.0,1.0,0.5,0.7857142857142857,0.8666666666666667,0.6666666666666666,0.5,0.6481481481481481,0.2558139534883721,0.6666666666666666,0.6521739130434783,0.22535211267605634,0.2,0.6363636363636364,0.5,0.19718309859154928,0.42857142857142855,0.48,0.14285714285714285,1.0,0.5900350000000001,0.1319796954314721,14.0,5.0,3.0,0.17857142857142858,0.25,0.09859154929577464,27.0,44.0,22.0,14.0,8.0,47.0,7.0,23.0,0.30985915492957744,0.6136363636363636,0.6923076923076923,0.1509433962264151,0.21495327102803738,45.0,7.0,8.0,7.0,14.0,6.0,2.0,,13.0,35.0,8.0,10.0,12.0,23.0,13.0,14.0,53.0,56.0,1.0,8.0,,28.0,5.0,12.0,10.0,6.0,1.0,,3.0,,1.0,7.0,2.0,,10.0,,2.0,1.0,1.0,,2.0,3.0,1.0,53.0,45.0,3.0,0.5833333333333334,0.6666666666666666,0.8,0.5217391304347826,0.5416666666666666,0.6190476190476191,,0.08791208791208792,0.11363636363636363,0.10714285714285714,,,0.29411764705882354,0.25,0.15,0.5294117647058824,0.8,0.7777777777777778,0.015873015873015872,0.375,0.4444444444444444,0.8333333333333334,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.5714285714285714,0.875,,0.14285714285714285,0.3888888888888889,0.5,,0.3611111111111111,0.5127128571428571,0.26903553299492383,0.28125,5.0,4.0,5.0,1.0,1.0,0.38461538461538464,0.38461538461538464,,,12.0,1.0,1.0,0.019230769230769232,,,,,,,,,,,1611661319,2011,2011,False
100342-202251-202634-202654-202658,1611661319,"Becky Hammon, Jayne Appel Marinelli, Danielle Adams, Porsha Phillips, Danielle Robinson","Hammon, Appel Marinelli, Adams, Phillips, Robinson",100342-202251-202634-202654-202658,SAN,138.0,1,2.0,,3.0,3.0,6.0,,,,,3.0,3.0,,,6.0,6.0,2.0,,,,,2.0,,4.0,6.0,,,,1.0,1.0,1.0,,62.60869565217392,19.0,27.0,19.0,19.333333333333332,,,,,,,,1.0,,0.5831666666666667,2.433333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2011,2011,False
