EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,3SecondViolations,SecondChanceCorner3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,FTOffRebounds,BlockedArc3,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Technical Free Throw Trips,team_id,year,season,team_vs
100627-200704-201492-201889-202643,1611661322,"Kelly Miller, Kerri Gardin, Matee Ajavon, Marissa Coleman, Victoria Dunlap","Miller, Gardin, Ajavon, Coleman, Dunlap",100627-200704-201492-201889-202643,WAS,151.0,2,3.0,4.0,5.0,4.0,9.0,,,,2.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,,2.0,2.0,,3.0,3.0,,,,,1.0,,,2.0,3.0,2.0,,,,,6.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,,,1.0,1.0,1.0,85.82781456953643,,17.2,16.25,16.8,16.25,,,,,,,0.3877,0.5,0.5,7.666666666666667,1.0,,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,0.3942,,,0.16666666666666666,,0.2,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2011,2011,True
100627-200704-201492-202655-202662,1611661322,"Kelly Miller, Kerri Gardin, Matee Ajavon, Ta'Shia Phillips, Jasmine Thomas","Miller, Gardin, Ajavon, Phillips, Thomas",100627-200704-201492-202655-202662,WAS,100.0,1,2.0,-4.0,2.0,2.0,4.0,,1.0,,,3.0,,,4.0,,,,,,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,57.599999999999994,,23.0,27.0,17.5,22.5,0.25,,,,,0.5,0.497975,,,5.766666666666667,2.0,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,,,1.0,,2.0,,,,3.0,,1.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.25,,,,0.6666666666666666,,,0.5,1.0,,,,,,,,,0.5,,,,,,,0.25,,,,,,,,0.5,,0.25,,0.25,,,,,0.5582,0.497975,,,,22.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
200704-201500-201889-202640-202662,1611661322,"Kerri Gardin, Nicky Anosike, Marissa Coleman, Karima Christmas-Kelly, Jasmine Thomas","Gardin, Anosike, Coleman, Christmas-Kelly, Thomas",200704-201500-201889-202640-202662,WAS,187.0,1,3.0,-1.0,4.0,4.0,8.0,,,2.0,2.0,3.0,,4.0,5.0,,,,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,2.0,1.0,2.0,,4.0,,,0.6666666666666666,0.5,0.5,,,,0.2,,61.60427807486631,,17.25,29.5,17.25,21.0,,,,,0.5,0.25,0.41635,,,13.766666666666666,2.0,3.0,,,,,,1.0,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,4.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,0.25,,,,,0.5,,,,,,,,,,0.5,,0.25,,,,1.0,1.0,,,,,,0.25,,,,,,,,,,0.5,,,,0.4519,,,,22.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100533-100627-200704-201889-202643,1611661322,"DeMya Walker, Kelly Miller, Kerri Gardin, Marissa Coleman, Victoria Dunlap","Walker, Miller, Gardin, Coleman, Dunlap",100533-100627-200704-201889-202643,WAS,35.0,1,1.0,-2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,41.14285714285714,,,27.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100533-100627-201492-201889-202662,1611661322,"DeMya Walker, Kelly Miller, Matee Ajavon, Marissa Coleman, Jasmine Thomas","Walker, Miller, Ajavon, Coleman, Thomas",100533-100627-201492-201889-202662,WAS,6.0,1,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,240.0,,,6.0,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100533-200673-201518-201889-202662,1611661322,"DeMya Walker, Monique Currie, Crystal Langhorne, Marissa Coleman, Jasmine Thomas","Walker, Currie, Langhorne, Coleman, Thomas",100533-200673-201518-201889-202662,WAS,60.0,1,1.0,,1.0,2.0,3.0,,,,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,3.0,,,1.0,1.0,0.75,,,,,,72.0,,40.0,10.0,40.0,10.0,,,,,,,0.3168,,,13.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,1.0,,1.0,,,,,,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3168,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100533-200704-201492-201518-202662,1611661322,"DeMya Walker, Kerri Gardin, Matee Ajavon, Crystal Langhorne, Jasmine Thomas","Walker, Gardin, Ajavon, Langhorne, Thomas",100533-200704-201492-201518-202662,WAS,3524.0,14,59.0,30.0,108.0,111.0,219.0,28.0,39.0,20.0,41.0,75.0,17.0,123.0,93.0,60.0,30.0,38.0,22.0,84.0,26.0,6.0,41.0,56.0,12.0,8.0,11.0,6.0,16.0,12.0,25.0,27.0,23.0,13.0,8.0,3.0,8.0,6.0,103.0,0.7317073170731707,0.8108108108108109,0.5466666666666666,0.5353535353535354,0.5642201834862385,0.6875,0.75,0.6666666666666666,0.6862745098039216,0.7142857142857143,89.48921679909193,0.75,16.27777777777778,15.90990990990991,15.675925925925926,14.243243243243244,0.3939393939393939,0.717948717948718,0.8,0.7857142857142857,0.20202020202020202,0.6363636363636364,0.5272821428571429,0.11926605504587157,0.15294117647058825,7.418666666666667,16.0,14.0,13.0,6.0,2.0,3.0,3.0,16.0,10.0,4.0,9.0,,1.0,4.0,15.0,,,2.0,8.0,24.0,8.0,12.0,1.0,20.0,5.0,11.0,,3.0,3.0,13.0,22.0,24.0,15.0,4.0,4.0,8.0,4.0,4.0,,8.0,4.0,11.0,9.0,15.0,,4.0,1.0,5.0,1.0,5.0,,,,4.0,,2.0,3.0,1.0,2.0,,,,,,2.0,3.0,13.0,16.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.45454545454545453,0.7307692307692307,0.35714285714285715,0.7142857142857143,0.40625,0.24242424242424243,0.05333333333333334,,,0.3235294117647059,0.75,0.26666666666666666,0.30612244897959184,0.3076923076923077,0.4,0.2,0.4,0.6666666666666666,0.625,0.75,0.75,,0.16161616161616163,0.1875,0.1875,,0.5,0.5,0.8,0.09090909090909091,0.4444444444444444,0.4444444444444444,1.0,0.15151515151515152,0.26666666666666666,0.2857142857142857,1.0,0.46153846153846156,,0.21428571428571427,0.6666666666666666,0.07142857142857142,,0.14285714285714285,,0.26666666666666666,0.5075727272727273,0.45315384615384613,,0.16260162601626016,0.10569105691056911,22.775000000000002,0.14814814814814814,5.0,1.0,,8.0,3.0,,3.0,0.10256410256410256,0.2727272727272727,0.8333333333333334,0.2,1.0,1.0,0.041666666666666664,0.06666666666666667,0.07692307692307693,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1611661322,2011,2011,True
100627-201492-201500-201518-201889,1611661322,"Kelly Miller, Matee Ajavon, Nicky Anosike, Crystal Langhorne, Marissa Coleman","Miller, Ajavon, Anosike, Langhorne, Coleman",100627-201492-201500-201518-201889,WAS,18979.0,27,316.0,49.0,579.0,587.0,1166.0,114.0,181.0,95.0,200.0,396.0,101.0,621.0,572.0,232.0,116.0,152.0,68.0,340.0,129.0,15.0,193.0,273.0,74.0,45.0,69.0,31.0,121.0,69.0,127.0,139.0,125.0,61.0,30.0,14.0,31.0,15.0,544.0,0.58,0.6170212765957447,0.5050505050505051,0.5405405405405406,0.5782122905027933,0.5702479338842975,1.0,0.675392670157068,0.6617100371747212,0.5909090909090909,88.46830707624217,0.4838709677419355,15.587219343696027,16.95741056218058,14.825561312607945,15.986371379897786,0.3762993762993763,0.6298342541436464,0.6666666666666666,0.5964912280701754,0.19750519750519752,0.553014553014553,0.4828453222453223,0.11531190926275993,0.1373873873873874,7.438383838383838,36.0,60.0,64.0,32.0,4.0,4.0,46.0,120.0,40.0,12.0,26.0,,,28.0,59.0,9.0,5.0,6.0,40.0,85.0,23.0,47.0,10.0,77.0,6.0,10.0,5.0,6.0,13.0,40.0,168.0,108.0,59.0,28.0,23.0,36.0,24.0,12.0,24.0,24.0,18.0,61.0,49.0,80.0,9.0,29.0,18.0,52.0,8.0,38.0,,6.0,12.0,10.0,2.0,,6.0,12.0,,3.0,,8.0,1.0,,2.0,14.0,40.0,36.0,6.0,9.0,0.9,0.47058823529411764,0.8333333333333334,0.47058823529411764,0.48936170212765956,0.6,0.5350877192982456,0.84375,0.6015625,0.8,0.17671517671517672,0.05808080808080808,0.09166666666666666,0.021052631578947368,0.3112244897959184,0.6282051282051282,0.4,0.3278008298755187,0.2702702702702703,0.36363636363636365,0.3548387096774194,0.5,0.7666666666666667,0.676923076923077,0.6981132075471698,0.48,0.041666666666666664,0.2494802494802495,0.38333333333333336,0.42201834862385323,0.5217391304347826,0.42105263157894735,0.43010752688172044,0.6,0.05405405405405406,0.46153846153846156,0.46153846153846156,1.0,0.12266112266112267,0.4745762711864407,0.49122807017543857,0.8571428571428571,0.5614035087719298,0.15789473684210525,0.25,1.0,,,0.375,0.8333333333333334,0.4745762711864407,0.5209469387755101,0.486840625,,0.12399355877616747,0.0644122383252818,22.63529411764706,0.06217616580310881,17.0,16.0,12.0,24.0,11.0,1.0,13.0,0.055248618784530384,0.31343283582089554,0.53125,0.11764705882352941,1.0,2.0,0.023529411764705882,0.03389830508474576,0.017543859649122806,1.0,1.0,5.0,,0.5,1.0,1.0,4.0,1.0,1.0,0.09090909090909091,0.4444444444444444,1.0,,,1611661322,2011,2011,True
100627-200704-201518-201889-202662,1611661322,"Kelly Miller, Kerri Gardin, Crystal Langhorne, Marissa Coleman, Jasmine Thomas","Miller, Gardin, Langhorne, Coleman, Thomas",100627-200704-201518-201889-202662,WAS,396.0,2,7.0,-5.0,13.0,13.0,26.0,2.0,3.0,2.0,4.0,8.0,5.0,13.0,18.0,2.0,1.0,1.0,,2.0,2.0,,3.0,5.0,2.0,1.0,2.0,1.0,4.0,,2.0,3.0,5.0,3.0,,,,,9.0,0.25,0.25,0.5,0.4444444444444444,0.5909090909090909,0.5,,1.0,0.75,,94.54545454545455,,14.153846153846153,16.307692307692307,13.538461538461538,15.923076923076923,0.3333333333333333,0.6666666666666666,1.0,,0.2222222222222222,0.4444444444444444,0.4186888888888889,0.2727272727272727,0.3,7.2375,,,2.0,,,,2.0,3.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,4.0,,,,,,,6.0,,1.0,,1.0,,,,1.0,,,2.0,1.0,2.0,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.1111111111111111,0.125,,,0.5,0.5,,0.4,1.0,,,,1.0,1.0,0.5,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.1111111111111111,,,,,,,,,,,,,0.2413,,,0.3076923076923077,,22.9,,,2.0,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100627-201492-201889-202285-202655,1611661322,"Kelly Miller, Matee Ajavon, Marissa Coleman, Joy Cheek, Ta'Shia Phillips","Miller, Ajavon, Coleman, Cheek, Phillips",100627-201492-201889-202285-202655,WAS,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100627-201518-201889-202643-202662,1611661322,"Kelly Miller, Crystal Langhorne, Marissa Coleman, Victoria Dunlap, Jasmine Thomas","Miller, Langhorne, Coleman, Dunlap, Thomas",100627-201518-201889-202643-202662,WAS,63.0,1,1.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,,4.0,,4.0,2.0,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,,114.28571428571428,,10.0,16.5,10.0,16.5,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5750000000000001,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
100627-201518-202640-202643-202662,1611661322,"Kelly Miller, Crystal Langhorne, Karima Christmas-Kelly, Victoria Dunlap, Jasmine Thomas","Miller, Langhorne, Christmas-Kelly, Dunlap, Thomas",100627-201518-202640-202643-202662,WAS,262.0,2,4.0,4.0,8.0,7.0,15.0,2.0,3.0,1.0,2.0,5.0,2.0,12.0,8.0,2.0,1.0,2.0,1.0,5.0,,,2.0,4.0,,,1.0,,1.0,,1.0,2.0,4.0,2.0,,,,,11.0,0.5,0.5,0.4,0.7142857142857143,0.6666666666666666,1.0,,,0.4,,82.44274809160306,,16.0,19.142857142857142,13.875,16.571428571428573,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.7142857142857143,0.5121785714285714,0.2222222222222222,0.2857142857142857,6.2,3.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,6.0,3.0,,,0.5,1.0,1.0,1.0,,0.3333333333333333,,0.625,0.25,0.6,0.2857142857142857,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,1.0,1.0,,0.14285714285714285,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,,1.0,,0.5,0.5,,,0.25,1.0,1.0,0.5375,0.559625,,0.08333333333333333,0.5,22.55,0.375,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
200673-201500-201518-201889-202662,1611661322,"Monique Currie, Nicky Anosike, Crystal Langhorne, Marissa Coleman, Jasmine Thomas","Currie, Anosike, Langhorne, Coleman, Thomas",200673-201500-201518-201889-202662,WAS,274.0,2,5.0,,8.0,9.0,17.0,,,2.0,1.0,3.0,2.0,7.0,7.0,2.0,1.0,2.0,,5.0,4.0,,5.0,7.0,1.0,,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,7.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.4375,0.3333333333333333,,0.6666666666666666,0.7142857142857143,0.6666666666666666,89.34306569343066,,17.75,14.666666666666666,12.25,14.11111111111111,,,,,0.2857142857142857,0.5714285714285714,0.500275,0.125,0.25,14.6,3.0,,2.0,,,,,1.0,1.0,,,,,1.0,4.0,,1.0,3.0,1.0,4.0,,,,,,,1.0,3.0,,3.0,,3.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,3.0,3.0,,,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.5714285714285714,,,,0.5,1.0,0.5,0.5,1.0,,0.5,,0.5,1.0,,1.0,,0.14285714285714285,,,,0.5,0.5,1.0,,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.5844,,,0.42857142857142855,26.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661322,2011,2011,True
200704-201500-201518-201889-202662,1611661322,"Kerri Gardin, Nicky Anosike, Crystal Langhorne, Marissa Coleman, Jasmine Thomas","Gardin, Anosike, Langhorne, Coleman, Thomas",200704-201500-201518-201889-202662,WAS,84.0,1,1.0,3.0,2.0,2.0,4.0,,,,,,3.0,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,4.0,2.0,,,,,3.0,,,,,0.75,,,1.0,1.0,,68.57142857142857,,16.5,25.5,16.5,25.5,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
201492-201500-201518-201889-202662,1611661322,"Matee Ajavon, Nicky Anosike, Crystal Langhorne, Marissa Coleman, Jasmine Thomas","Ajavon, Anosike, Langhorne, Coleman, Thomas",201492-201500-201518-201889-202662,WAS,4769.0,23,79.0,-22.0,142.0,145.0,287.0,20.0,36.0,24.0,41.0,93.0,24.0,142.0,164.0,48.0,24.0,32.0,13.0,72.0,24.0,4.0,37.0,56.0,21.0,13.0,19.0,8.0,31.0,22.0,38.0,27.0,30.0,15.0,7.0,5.0,7.0,2.0,123.0,0.5853658536585366,0.6153846153846154,0.44086021505376344,0.5086206896551724,0.5461538461538461,0.6129032258064516,0.6666666666666666,0.6,0.559322033898305,0.55,86.65967708114908,0.2857142857142857,16.183098591549296,17.041379310344826,14.908450704225352,15.220689655172414,0.3103448275862069,0.5555555555555556,0.625,0.65,0.20689655172413793,0.5086206896551724,0.47476422413793107,0.11627906976744186,0.14150943396226415,7.996774193548387,28.0,25.0,19.0,7.0,3.0,7.0,13.0,33.0,8.0,5.0,8.0,1.0,1.0,7.0,15.0,2.0,1.0,2.0,12.0,23.0,7.0,12.0,3.0,19.0,9.0,18.0,2.0,3.0,7.0,31.0,34.0,24.0,15.0,7.0,7.0,8.0,5.0,3.0,6.0,5.0,5.0,13.0,9.0,19.0,1.0,8.0,3.0,12.0,1.0,11.0,,3.0,4.0,5.0,,1.0,4.0,2.0,,2.0,,1.0,,,1.0,1.0,31.0,28.0,3.0,1.0,0.6666666666666666,0.5217391304347826,0.6666666666666666,0.5217391304347826,0.5833333333333334,0.5,0.4666666666666667,0.5714285714285714,0.5277777777777778,0.6458333333333334,0.19827586206896552,0.07526881720430108,0.06060606060606061,0.041666666666666664,0.26,0.47368421052631576,0.45454545454545453,0.29508196721311475,0.3157894736842105,0.25,0.25,1.0,0.7142857142857143,0.6153846153846154,0.42857142857142855,0.6,0.018518518518518517,0.28448275862068967,0.3939393939393939,0.41935483870967744,0.46153846153846156,0.3333333333333333,0.34782608695652173,0.625,0.06896551724137931,0.625,0.625,0.6,0.12931034482758622,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.42857142857142855,0.047619047619047616,1.0,0.09523809523809523,0.5,0.4666666666666667,0.5140208333333333,0.45883809523809527,,0.13380281690140844,0.21830985915492956,22.669565217391302,0.19718309859154928,5.0,5.0,12.0,4.0,1.0,1.0,2.0,0.1111111111111111,0.2,0.7142857142857143,0.6,1.0,,,,0.06666666666666667,,,,,,,,,1.0,,0.3333333333333333,,,,,1611661322,2011,2011,True
201492-202640-202643-202655-202662,1611661322,"Matee Ajavon, Karima Christmas-Kelly, Victoria Dunlap, Ta'Shia Phillips, Jasmine Thomas","Ajavon, Christmas-Kelly, Dunlap, Phillips, Thomas",201492-202640-202643-202655-202662,WAS,299.0,3,5.0,1.0,10.0,10.0,20.0,2.0,3.0,4.0,4.0,7.0,1.0,9.0,8.0,6.0,3.0,3.0,2.0,6.0,3.0,,4.0,5.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,7.0,0.75,0.75,0.5714285714285714,0.4444444444444444,0.5,1.0,,0.75,0.8,0.5,96.3210702341137,1.0,14.4,15.5,13.1,15.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.5555555555555556,0.45292777777777776,0.1111111111111111,0.14285714285714285,10.457142857142857,9.0,7.0,1.0,,2.0,3.0,,,2.0,,,,,,2.0,,,2.0,,2.0,1.0,1.0,,2.0,4.0,7.0,,2.0,1.0,9.0,2.0,,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,9.0,9.0,,,,,,,1.0,0.5714285714285714,1.0,0.4444444444444444,1.0,0.5,0.2222222222222222,,,,0.3333333333333333,1.0,,0.25,,0.5,,,,1.0,1.0,,,,,,,0.5,0.5,0.5,,,,,0.2222222222222222,,,,,,0.3333333333333333,0.6666666666666666,,,0.2222222222222222,,,0.3826,0.45292777777777776,,0.2222222222222222,1.0,28.75,0.9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,True
