EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,OpponentPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsUnassisted3s,FTDefRebounds,Travels,SecondChanceTurnovers,PenaltyTurnovers,3SecondViolations,DefFTReboundPct,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3FGM,Corner3Assists,Offensive Fouls,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,HeaveAttempts,SecondChanceCorner3FGA,PenaltyCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockingFoulsDrawn,ShortMidRangePctBlocked,Fg3aBlocked,SelfOReb,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,LostBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
100556-100634-200676-201484-201886,1611661317,"Nakia Sanford, Penny Taylor, Candice Dupree, Ketia Swanier, DeWanna Bonner","Sanford, Taylor, Dupree, Swanier, Bonner",100556-100634-200676-201484-201886,PHO,253.0,2,4,3.0,8.0,8.0,5.0,8.0,,16,1.0,2.0,,,,1.0,,,2.0,5.0,,7.0,,,,1.0,4.0,,2.0,4.0,,,,4.0,5.0,,5.0,2.0,5.0,0.4,,0.25,0.4,,0.25,0.5833333333333334,,0.25,,1.0,,0.8,,,,91.06719367588933,14.875,16.75,14.875,16.0,0.4,0.5,0.5,,,,0.25,,,0.4,0.43722000000000005,0.397575,,0.2857142857142857,4.46,,0.625,3.0,,,,,,3.0,4.0,,,,,,,,,,,,1.0,3.0,1.0,3.0,,7.0,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,1.0,2.0,,,,0.3333333333333333,0.5,,0.3333333333333333,0.3333333333333333,,,1.0,,,1.0,,1.0,1.0,,,,2.0,2.0,1.0,0.2,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-100940-101024-200676,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Temeka Johnson, Candice Dupree","Sanford, Ferdinand-Harris, Taurasi, Johnson, Dupree",100556-100685-100940-101024-200676,PHO,117.0,1,2,4.0,5.0,4.0,,,,9,2.0,2.0,,,,,,,4.0,5.0,,8.0,,,,,,,,4.0,,,,1.0,1.0,,1.0,,,0.8,,,0.8,,,0.8,,,,0.5,,0.5,,,0.5,110.76923076923077,11.0,15.5,11.0,15.25,0.4,1.0,1.0,,,,,,,0.4,0.50332,,,,8.16,,,2.0,,,,,,,4.0,,,,,,2.0,,4.0,1.0,1.0,,,1.0,,,,8.0,,,,,,0.4,,,,,,,,1.0,1.0,,,,,4.0,2.0,1.0,,,,,,0.5,0.5,,,,,,0.5,0.2,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-100940-101024-201886,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Temeka Johnson, DeWanna Bonner","Sanford, Ferdinand-Harris, Taurasi, Johnson, Bonner",100556-100685-100940-101024-201886,PHO,40.0,1,1,1.0,1.0,2.0,,,,3,,,,,,,1.0,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.5,,,1.5,,,1.0,,,,,,,108.0,17.0,11.5,17.0,11.5,,,,1.0,,,,,,1.0,0.5463,,,,,22.1,,,,,1.0,,1.0,,2.0,,,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,3.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-100940-201484-201886,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Ketia Swanier, DeWanna Bonner","Sanford, Ferdinand-Harris, Taurasi, Swanier, Bonner",100556-100685-100940-201484-201886,PHO,45.0,1,1,-3.0,1.0,2.0,1.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,96.0,13.0,16.0,13.0,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-201484-201886-202280,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Ketia Swanier, DeWanna Bonner, Alexis Gray-Lawson","Sanford, Ferdinand-Harris, Swanier, Bonner, Gray-Lawson",100556-100685-201484-201886-202280,PHO,113.0,1,2,-1.0,4.0,3.0,,,,7,2.0,2.0,,,,,1.0,,2.0,2.0,1.0,4.0,,,,,,,,2.0,,1.0,,,1.0,,1.0,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,1.0,,,,89.20353982300885,17.0,15.0,17.0,15.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,1.0,0.48841666666666667,,,,2.5,22.1,,,,,,,,,5.0,,,,,,1.0,,2.0,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,0.5,0.5,,,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100940-101024-200676-201886,1611661317,"Nakia Sanford, Diana Taurasi, Temeka Johnson, Candice Dupree, DeWanna Bonner","Sanford, Taurasi, Johnson, Dupree, Bonner",100556-100940-101024-200676-201886,PHO,525.0,4,9,1.0,16.0,17.0,,1.0,3.0,33,7.0,8.0,1.0,1.0,,,4.0,,7.0,12.0,4.0,18.0,1.0,1.0,3.0,,,,,4.0,2.0,4.0,1.0,5.0,7.0,3.0,10.0,,,0.5833333333333334,1.0,,0.53125,1.0,,0.5294117647058824,0.75,,0.25,1.0,0.3333333333333333,0.6666666666666666,0.375,0.3333333333333333,1.0,90.51428571428572,17.5625,14.352941176470589,17.375,12.647058823529411,0.5,0.875,0.875,0.25,1.0,1.0,,,,0.75,0.550171875,,0.16666666666666666,,3.8333333333333335,22.2,,4.0,,,1.0,,1.0,1.0,17.0,,,3.0,1.0,1.0,6.0,1.0,13.0,1.0,1.0,2.0,6.0,6.0,1.0,3.0,,15.0,,1.0,0.25,,0.25,0.25,,0.25,0.3333333333333333,1.0,,,0.25,,,,,,,10.0,5.0,5.0,2.0,1.0,,1.0,1.0,0.7142857142857143,0.8333333333333334,,0.4,,1.0,1.0,0.7142857142857143,,,,,,,0.589,,,,,2.0,2.0,1.0,,1.0,2.0,,,0.25,,,,0.11764705882352941,0.15384615384615385,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,0.25,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.25,0.14285714285714285,,,,,,,,,,,,1611661317,2011,2011,True
100556-100940-200676-201484-201886,1611661317,"Nakia Sanford, Diana Taurasi, Candice Dupree, Ketia Swanier, DeWanna Bonner","Sanford, Taurasi, Dupree, Swanier, Bonner",100556-100940-200676-201484-201886,PHO,534.0,3,9,15.0,18.0,18.0,3.0,10.0,2.0,36,3.0,3.0,,,1.0,1.0,5.0,,4.0,9.0,5.0,22.0,,2.0,,1.0,1.0,,4.0,4.0,,5.0,,6.0,8.0,2.0,10.0,4.0,3.0,0.4444444444444444,,1.0,0.6071428571428571,,1.0,0.6470588235294118,,1.0,0.35714285714285715,0.75,,0.8,0.2857142857142857,,1.0,97.07865168539325,13.555555555555555,16.11111111111111,12.666666666666666,15.222222222222221,0.21428571428571427,1.0,1.0,0.35714285714285715,,,1.0,1.0,,0.5714285714285714,0.5218464285714286,0.8135,,0.18181818181818182,6.477777777777778,21.96,0.16666666666666666,4.0,,,3.0,,3.0,5.0,7.0,,2.0,6.0,3.0,2.0,4.0,2.0,10.0,2.0,2.0,,5.0,7.0,2.0,6.0,,22.0,,0.6666666666666666,0.6,,0.6,0.2857142857142857,,0.6,0.6,0.6666666666666666,,,0.6,,2.0,,,,,4.0,2.0,2.0,2.0,,,,,0.5,0.5,,0.4,0.5,,,0.6666666666666666,0.14285714285714285,,,,,,0.39765,1.0,,,,2.0,3.0,1.0,1.0,,3.0,,,0.3333333333333333,0.25,0.5,,0.17647058823529413,0.25,,3.0,,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,0.2222222222222222,,0.3333333333333333,1.0,,0.6666666666666666,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-100940-200676-201886,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Diana Taurasi, Candice Dupree, DeWanna Bonner","Taylor, Ferdinand-Harris, Taurasi, Dupree, Bonner",100634-100685-100940-200676-201886,PHO,47.0,1,1,-4.0,1.0,2.0,,,,3,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.91489361702128,24.0,11.5,24.0,11.5,1.0,,,,,,,,,1.0,0.3773,,,,3.4,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-100940-202280-202663,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Diana Taurasi, Alexis Gray-Lawson, Krystal Thomas","Taylor, Ferdinand-Harris, Taurasi, Gray-Lawson, Thomas",100634-100685-100940-202280-202663,PHO,76.0,1,1,4.0,3.0,3.0,,,,6,1.0,1.0,,,,,,,1.0,2.0,,4.0,,,,,,,,,,,,3.0,3.0,,3.0,,,0.5,,,0.5,,,0.6666666666666666,,,,0.75,,0.75,,,1.0,113.6842105263158,12.666666666666666,12.666666666666666,12.666666666666666,7.666666666666667,0.5,1.0,1.0,,,,,,,0.5,0.422,,,,8.35,,,1.0,,,,,,2.0,,,,,,,1.0,,2.0,,,,,2.0,,2.0,1.0,4.0,,,,,,0.5,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-101024-200676-201886,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Temeka Johnson, Candice Dupree, DeWanna Bonner","Taylor, Ferdinand-Harris, Johnson, Dupree, Bonner",100634-100685-101024-200676-201886,PHO,299.0,2,5,-2.0,9.0,10.0,5.0,2.0,1.0,19,,1.0,,,,1.0,,,3.0,7.0,,8.0,,,,1.0,3.0,,4.0,2.0,,,,3.0,4.0,1.0,5.0,4.0,5.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,0.5,,0.5,,0.75,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,91.50501672240803,16.0,15.5,16.0,14.7,0.14285714285714285,,,,,,0.3333333333333333,,,0.14285714285714285,0.3484,0.2801666666666667,,0.5,10.414285714285715,,0.5555555555555556,4.0,,,,,,2.0,10.0,,2.0,,,,2.0,,4.0,1.0,1.0,,2.0,1.0,,2.0,1.0,8.0,1.0,,,,,0.5714285714285714,,,,,,,,1.0,2.0,,,,,4.0,2.0,,1.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,1.0,,0.2857142857142857,0.5,0.5,,,,,2.0,1.0,,,2.0,2.0,,,,,,,0.5,0.5,0.5,0.5,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,,0.5,,1.0,0.5,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-200676-201484-201886,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Candice Dupree, Ketia Swanier, DeWanna Bonner","Taylor, Ferdinand-Harris, Dupree, Swanier, Bonner",100634-100685-200676-201484-201886,PHO,75.0,1,1,4.0,3.0,3.0,3.0,,1.0,6,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,4.0,,,2.0,1.0,2.0,,4.0,,,,,1.0,1.0,1.0,2.0,4.0,3.0,0.5,,0.5,0.5,,0.5,0.6666666666666666,1.0,0.6666666666666666,,1.0,,1.0,,,,115.2,14.0,11.0,8.333333333333334,11.0,0.5,1.0,1.0,,,,0.5,1.0,,0.5,0.4702,0.4702,0.5,1.0,7.65,,1.0,1.0,,,,,,2.0,,,2.0,,,,1.0,,2.0,,,,,1.0,,2.0,,2.0,,,,,,0.5,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-200676-201484-202663,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Candice Dupree, Ketia Swanier, Krystal Thomas","Taylor, Ferdinand-Harris, Dupree, Swanier, Thomas",100634-100685-200676-201484-202663,PHO,92.0,1,2,-2.0,3.0,3.0,,,1.0,6,1.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,0.3333333333333333,1.0,,0.25,1.0,,0.25,1.0,,0.25,1.0,,1.0,0.3333333333333333,,,93.91304347826086,23.333333333333332,7.333333333333333,23.0,7.333333333333333,0.25,1.0,1.0,0.25,1.0,1.0,,,,0.5,0.4214625,,1.0,,11.966666666666667,22.7,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,0.5,,,,,,0.5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-101024-200676-201886,1611661317,"Penny Taylor, Diana Taurasi, Temeka Johnson, Candice Dupree, DeWanna Bonner","Taylor, Taurasi, Johnson, Dupree, Bonner",100634-100940-101024-200676-201886,PHO,4314.0,5,72,22.0,142.0,143.0,18.0,7.0,18.0,285,19.0,34.0,5.0,8.0,2.0,4.0,24.0,3.0,41.0,95.0,31.0,155.0,7.0,12.0,25.0,3.0,9.0,4.0,22.0,50.0,6.0,24.0,4.0,33.0,57.0,22.0,79.0,20.0,17.0,0.43157894736842106,0.5833333333333334,0.3333333333333333,0.503968253968254,0.5666666666666667,0.46153846153846156,0.5464285714285714,0.625,0.5789473684210527,0.24603174603174602,0.8048780487804879,0.25,0.8088235294117647,0.2857142857142857,0.18181818181818182,0.7894736842105263,95.13212795549373,17.204225352112676,13.083916083916083,16.140845070422536,12.608391608391608,0.2698412698412698,0.5588235294117647,0.5757575757575758,0.19047619047619047,0.5333333333333333,0.625,0.3076923076923077,0.5,0.23076923076923078,0.5158730158730159,0.47331666666666666,0.4569615384615385,0.16129032258064516,0.14193548387096774,7.97157894736842,22.083870967741937,0.1267605633802817,40.0,7.0,1.0,13.0,1.0,15.0,28.0,133.0,2.0,10.0,36.0,13.0,12.0,28.0,10.0,68.0,10.0,7.0,14.0,33.0,34.0,3.0,34.0,2.0,130.0,1.0,0.8,0.4838709677419355,0.5,0.4838709677419355,0.31746031746031744,0.05555555555555555,0.5416666666666666,0.5416666666666666,0.7692307692307693,0.07692307692307693,0.3333333333333333,0.5416666666666666,7.0,21.0,1.0,2.0,1.0,3.0,32.0,16.0,8.0,16.0,6.0,2.0,8.0,7.0,0.3902439024390244,0.42105263157894735,0.3333333333333333,0.2962962962962963,0.35714285714285715,0.7,0.875,0.42105263157894735,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,1.0,0.517523076923077,15.0,5.0,2.0,4.0,14.0,23.0,2.0,2.0,3.0,15.0,,0.6666666666666666,0.28,0.375,0.4411764705882353,0.3333333333333333,0.10869565217391304,0.14018691588785046,8.0,9.0,2.0,,1.0,,,1.0,7.0,3.0,22.0,3.0,9.0,9.0,1.0,0.07368421052631578,0.029411764705882353,0.391304347826087,0.8148148148148148,0.26666666666666666,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.42857142857142855,2.0,2.0,3.0,3.0,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,0.4,0.06666666666666667,1.0,,0.15,,4.0,4.0,,,0.06349206349206349,,1.0,2.0,2.0,2.0,1.0,1.0,0.4,,,,1611661317,2011,2011,True
100634-100940-101024-201886-202663,1611661317,"Penny Taylor, Diana Taurasi, Temeka Johnson, DeWanna Bonner, Krystal Thomas","Taylor, Taurasi, Johnson, Bonner, Thomas",100634-100940-101024-201886-202663,PHO,122.0,2,2,2.0,4.0,4.0,,,2.0,8,,,,,,,1.0,,,2.0,1.0,4.0,,,,,,,,,,1.0,,2.0,3.0,1.0,4.0,,,,,,0.5,,,0.5,,,0.3333333333333333,0.5,,0.6,0.5,,,94.42622950819673,13.25,17.25,13.0,16.5,,,,0.3333333333333333,,,,,,0.3333333333333333,0.4718,,,,14.3,22.8,,1.0,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,2.0,,2.0,,4.0,,,1.0,,1.0,0.3333333333333333,,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.5,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,1.0,2.0,,,,1.0,,,1.0,,,,0.25,0.3333333333333333,,3.0,,,2.0,,,,,,1.0,,1.0,1.0,,,,0.5,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-200676-201484-201886,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, Ketia Swanier, DeWanna Bonner","Taylor, Taurasi, Dupree, Swanier, Bonner",100634-100940-200676-201484-201886,PHO,667.0,3,11,12.0,21.0,19.0,4.0,6.0,4.0,40,2.0,2.0,,,,,4.0,,6.0,11.0,5.0,36.0,1.0,2.0,9.0,2.0,4.0,,6.0,10.0,2.0,4.0,1.0,6.0,7.0,5.0,12.0,6.0,4.0,0.5454545454545454,0.5,0.5,0.75,0.8333333333333334,0.5,0.8181818181818182,0.9,0.6,0.3125,0.8571428571428571,1.0,0.7777777777777778,0.8333333333333334,1.0,0.6666666666666666,86.3568215892054,18.0,15.210526315789474,16.571428571428573,14.736842105263158,0.125,1.0,1.0,0.25,,,,,,0.4375,0.430921875,0.303,0.25,0.16666666666666666,6.709090909090909,22.419999999999998,0.19047619047619047,9.0,1.0,,3.0,,4.0,12.0,24.0,,2.0,12.0,3.0,4.0,5.0,3.0,14.0,,,1.0,3.0,7.0,,13.0,,27.0,,1.0,0.8,,0.8,0.5625,0.0625,0.75,0.75,1.0,,,0.75,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,,,0.16666666666666666,0.2,1.0,0.8,,1.0,,0.5,,,,0.3333333333333333,1.0,1.0,0.5360333333333334,4.0,,,,,4.0,,,,6.0,,,0.8,0.4444444444444444,0.4444444444444444,,0.3181818181818182,0.35294117647058826,4.0,,,,,,,,,,1.0,,4.0,3.0,,,,1.0,0.5,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,0.16666666666666666,1.0,,,,,,,,1.0,1.0,0.2,1611661317,2011,2011,True
100634-100940-200676-201886-202280,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner, Alexis Gray-Lawson","Taylor, Taurasi, Dupree, Bonner, Gray-Lawson",100634-100940-200676-201886-202280,PHO,54.0,1,1,4.0,2.0,2.0,2.0,,,4,,,,,,,2.0,2.0,,,2.0,6.0,,,,,,2.0,6.0,,,2.0,,,,,,6.0,2.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,106.66666666666666,13.5,13.5,13.5,13.5,,,,1.0,,,,,1.0,1.0,0.5745,0.5745,,1.0,,22.4,1.0,,,,2.0,2.0,2.0,,2.0,2.0,,6.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,,,,,,,6.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-200676-201886-202663,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner, Krystal Thomas","Taylor, Taurasi, Dupree, Bonner, Thomas",100634-100940-200676-201886-202663,PHO,59.0,1,1,3.0,3.0,2.0,,2.0,,5,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,0.75,,,0.75,,,0.5,1.0,,1.0,,,1.0,122.03389830508475,14.666666666666666,7.5,14.666666666666666,7.5,,,,0.5,,,,,,0.5,0.39325,,,,15.5,22.7,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
