EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,OffTwoPtRebounds,PenaltyTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Travels,3SecondViolations,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceFtPoints,ShortMidRangeAssists,OffAtRimReboundPct,ShortMidRangePctAssisted,2pt And 1 Free Throw Trips,Corner3FGM,Corner3Assists,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SelfORebPct,BlockedAtRim,FTDefRebounds,DefFTReboundPct,Loose Ball Fouls,SecondChanceAtRimFGM,LostBallSteals,SecondChanceAtRimAccuracy,Charge Fouls,Charge Fouls Drawn,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
100404-100682-100696-100721-201067,1611661328,"Katie Smith, Lauren Jackson, Belinda Snell, Swin Cash, Camille Little","Smith, Jackson, Snell, Cash, Little",100404-100682-100696-100721-201067,SEA,156.0,1,3.0,-1.0,5,5.0,10,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.4,1.0,1.0,1.0,92.3076923076923,19.2,12.0,19.2,12.0,0.4,0.5,0.5,1.0,0.2,0.4,0.5,0.5,1.0,0.8,0.5,0.49877000000000005,6.266666666666667,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100721-100942,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Swin Cash, Ashley Robinson","Smith, Jackson, Bird, Cash, Robinson",100404-100682-100720-100721-100942,SEA,298.0,2,5.0,-10.0,9,10.0,19,,,3.0,,1.0,1.0,6.0,,1.0,3.0,13.0,,,1.0,,,,,,,,2.0,3.0,3.0,1.0,2.0,1.0,,3.0,,,,,,0.16666666666666666,0.14285714285714285,0.1875,0.14285714285714285,0.6666666666666666,0.42857142857142855,,91.81208053691275,15.666666666666666,15.7,15.666666666666666,12.7,,,,,0.42857142857142855,0.14285714285714285,,,,0.14285714285714285,,0.39612142857142857,13.516666666666666,21.5,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,0.3333333333333333,0.25,0.3,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.3952125,1.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100721-100973,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Swin Cash, Le'coe Willingham","Smith, Jackson, Bird, Cash, Willingham",100404-100682-100720-100721-100973,SEA,531.0,3,9.0,-11.0,18,20.0,38,1.0,2.0,4.0,1.0,5.0,1.0,8.0,1.0,6.0,9.0,20.0,,,5.0,1.0,,,,,,,6.0,9.0,11.0,4.0,6.0,7.0,1.0,9.0,,,,0.16666666666666666,0.16666666666666666,0.125,0.17857142857142858,0.2647058823529412,0.42857142857142855,0.75,0.8181818181818182,1.0,103.05084745762713,18.0,10.35,16.77777777777778,10.3,0.14285714285714285,0.5,1.0,,0.2857142857142857,0.35714285714285715,0.2,0.2,,0.5714285714285714,0.2,0.43308928571428573,9.1,22.866666666666664,11.0,6.0,,2.0,3.0,4.0,1.0,7.0,3.0,4.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,6.0,1.0,6.0,11.0,1.0,1.0,0.14285714285714285,0.1,0.25,1.0,0.6,1.0,,,0.14285714285714285,0.3,0.396595,0.6666666666666666,0.6111111111111112,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,0.5,0.3333333333333333,1.0,0.2,0.08333333333333333,0.25,1.0,1.0,0.07142857142857142,0.2,0.5,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100721-101030,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Swin Cash, Tanisha Wright","Smith, Jackson, Bird, Cash, Wright",100404-100682-100720-100721-101030,SEA,439.0,1,7.0,2.0,12,11.0,23,1.0,3.0,2.0,2.0,6.0,2.0,7.0,2.0,9.0,12.0,10.0,,3.0,6.0,2.0,,1.0,1.0,1.0,,3.0,1.0,4.0,11.0,,,1.0,,7.0,,,0.5,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.3125,0.35294117647058826,0.5625,0.25,0.5714285714285714,1.0,75.44419134396355,23.833333333333332,13.909090909090908,18.5,13.454545454545455,0.1875,0.3333333333333333,0.3333333333333333,,0.125,0.375,0.3333333333333333,0.3333333333333333,0.5,0.75,0.3333333333333333,0.457175,8.442857142857143,22.144444444444446,5.0,5.0,,2.0,4.0,2.0,1.0,4.0,5.0,,5.0,4.0,3.0,2.0,2.0,,2.0,3.0,,5.0,5.0,,,0.25,0.2777777777777778,0.2777777777777778,1.0,,1.0,,,0.125,0.4444444444444444,0.3970444444444444,0.4166666666666667,0.4166666666666667,6.0,,1.0,3.0,2.0,3.0,,4.0,,7.0,2.0,,2.0,1.0,,1.0,,,,,,,1.0,,0.5714285714285714,0.5833333333333334,0.5,,,0.1875,0.1111111111111111,,0.058823529411764705,0.125,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,0.25,0.2,0.5,0.4166666666666667,0.4166666666666667,0.6,1.0,1.0,0.6666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,0.25,0.484225,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100721-201067,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Swin Cash, Camille Little","Smith, Jackson, Bird, Cash, Little",100404-100682-100720-100721-201067,SEA,548.0,3,9.0,-7.0,18,15.0,33,1.0,3.0,3.0,3.0,5.0,1.0,7.0,3.0,5.0,16.0,23.0,2.0,6.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,4.0,5.0,,6.0,5.0,,16.0,1.0,1.0,0.6666666666666666,0.6,0.6,0.14285714285714285,0.4583333333333333,0.5333333333333333,0.4166666666666667,1.0,0.8,1.0,86.71532846715328,18.944444444444443,13.8,18.944444444444443,13.6,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.4166666666666667,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6,0.4891833333333333,6.028571428571429,22.080000000000002,8.0,3.0,,1.0,,5.0,,2.0,,4.0,4.0,,2.0,,,4.0,4.0,7.0,,4.0,8.0,1.0,,,,0.5,0.6666666666666666,1.0,1.0,,,0.08333333333333333,,0.4399,0.25,0.4444444444444444,,,1.0,,,3.0,1.0,,,1.0,,,,,2.0,3.0,,,,,0.14285714285714285,,,,,0.125,,,,,0.5,,0.2,0.3,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100942-101030,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Ashley Robinson, Tanisha Wright","Smith, Jackson, Bird, Robinson, Wright",100404-100682-100720-100942-101030,SEA,21.0,1,,1.0,1,,1,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.25,,,,,68.57142857142857,21.0,,21.0,,,,,,1.0,,,,,,,0.3785,4.8,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,1.0,,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100973-101030,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Le'coe Willingham, Tanisha Wright","Smith, Jackson, Bird, Willingham, Wright",100404-100682-100720-100973-101030,SEA,409.0,2,7.0,1.0,11,12.0,23,2.0,3.0,5.0,1.0,2.0,5.0,9.0,1.0,2.0,15.0,14.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,4.0,5.0,7.0,2.0,5.0,2.0,,15.0,0.6,0.6,1.0,0.5,0.5,0.5555555555555556,0.5909090909090909,0.625,0.18181818181818182,1.0,1.0,1.0,80.97799511002445,18.363636363636363,17.25,16.181818181818183,17.25,0.2727272727272727,0.6666666666666666,1.0,0.5,0.45454545454545453,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.5,0.44182727272727274,7.3999999999999995,22.45,2.0,5.0,3.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,4.0,1.0,,,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.6,0.75,0.09090909090909091,0.5,0.406625,0.13333333333333333,0.18181818181818182,2.0,,1.0,,1.0,,2.0,,,2.0,,,,,1.0,,,,,,0.2222222222222222,0.3333333333333333,,,,0.4,,,,,0.5,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,0.5,,1.0,,,,,,0.5,,,,,0.395225,,,,0.2,,,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-101030-201067,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Tanisha Wright, Camille Little","Smith, Jackson, Bird, Wright, Little",100404-100682-100720-101030-201067,SEA,174.0,3,3.0,-1.0,7,6.0,13,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,,1.0,3.0,,8.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.625,0.6666666666666666,0.25,0.5,0.6666666666666666,,107.58620689655173,15.428571428571429,11.0,15.428571428571429,10.166666666666666,0.25,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.426,4.3999999999999995,21.7,3.0,,,,,3.0,1.0,2.0,,1.0,3.0,,1.0,,,,1.0,5.0,1.0,3.0,3.0,,1.0,0.5,0.5,0.5,1.0,,1.0,,,,,0.33365,0.375,0.42857142857142855,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,0.3333333333333333,,1.0,,,,,0.5,,,0.5,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100721-100973-101030,1611661328,"Katie Smith, Lauren Jackson, Swin Cash, Le'coe Willingham, Tanisha Wright","Smith, Jackson, Cash, Willingham, Wright",100404-100682-100721-100973-101030,SEA,150.0,2,2.0,5.0,5,5.0,10,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,10.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,2.0,2.0,,1.0,3.0,,10.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.6666666666666666,,96.0,13.8,16.2,13.8,15.2,0.25,1.0,1.0,1.0,,0.25,1.0,1.0,,0.75,1.0,0.5318125,11.3,21.75,3.0,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,4.0,,1.0,,,,,3.0,,4.0,3.0,,,,0.75,0.6666666666666666,1.0,0.5,1.0,,,0.25,0.5,0.47945,0.4,0.6,,,,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,0.25,,,0.4,0.6666666666666666,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100721-101030-201067,1611661328,"Katie Smith, Lauren Jackson, Swin Cash, Tanisha Wright, Camille Little","Smith, Jackson, Cash, Wright, Little",100404-100682-100721-101030-201067,SEA,210.0,2,4.0,-5.0,6,8.0,14,2.0,2.0,3.0,,,3.0,5.0,,1.0,6.0,11.0,,,,,,,,,,,2.0,3.0,4.0,1.0,2.0,,,4.0,,,,,,0.6,0.5,0.5,0.16666666666666666,1.0,0.75,1.0,96.0,17.166666666666668,13.375,16.833333333333332,12.5,0.3333333333333333,1.0,1.0,,0.5,,,,,0.5,,0.497425,3.8,22.4,,,1.0,,,,,,,,,6.0,1.0,,,1.0,1.0,,,,,,,,,,0.5,,0.5,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,1.0,0.16666666666666666,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,0.4996,0.3333333333333333,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,1611661328,2011,2011,False
