EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyDefPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,AtRimAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyFG2A,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,LongMidRangeAssists,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,Fg3aBlocked,Corner3Assists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyCorner3FGM,Charge Fouls,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Transition Take Fouls,OffFTReboundPct,LongMidRangePctBlocked,BlockedLongMidRange,HeaveAttempts,Corner3PctBlocked,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628915-1630446-1642289-202664-204296,1611661329,"Kia Nurse, Michaela Onyenwere, Kamilla Cardoso, Courtney Vandersloot, Rebecca Allen","Nurse, Onyenwere, Cardoso, Vandersloot, Allen",1628915-1630446-1642289-202664-204296,CHI,52.0,1,1.0,-2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,110.76923076923076,9.0,17.0,5.5,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1628915-1630446-202664-204296-204322,1611661329,"Kia Nurse, Michaela Onyenwere, Courtney Vandersloot, Rebecca Allen, Elizabeth Williams","Nurse, Onyenwere, Vandersloot, Allen, Williams",1628915-1630446-202664-204296-204322,CHI,255.0,2,4.0,-2.0,10.0,8.0,1.0,18.0,9.0,1.0,,,1.0,,1.0,101.6470588235294,14.3,14.0,13.4,13.875,5.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,6.0,1.0,3.0,7.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.16666666666666666,0.2,1.0,0.25,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.1111111111111111,0.5555555555555556,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4444444444444444,0.3333333333333333,0.44285,0.47865,6.8999999999999995,26.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1627671-1628915-1630446-1642289-204296,1611661329,"Rachel Banham, Kia Nurse, Michaela Onyenwere, Kamilla Cardoso, Rebecca Allen","Banham, Nurse, Onyenwere, Cardoso, Allen",1627671-1628915-1630446-1642289-204296,CHI,1379.0,4,23.0,-26.0,42.0,41.0,4.0,83.0,53.0,5.0,4.0,1.0,9.0,,0.5555555555555556,86.67150108774474,18.166666666666668,15.024390243902438,17.333333333333332,14.317073170731707,,15.0,2.0,5.0,2.0,11.0,1.0,10.0,24.0,2.0,14.0,27.0,1.0,16.0,6.0,11.0,2.0,4.0,8.0,2.0,10.0,2.0,2.0,22.0,4.0,8.0,1.0,15.0,5.0,20.0,1.0,1.0,4.0,7.0,9.0,1.0,,1.0,20.0,,0.8,0.8888888888888888,1.0,0.14285714285714285,0.14285714285714285,0.4166666666666667,0.34210526315789475,0.34615384615384615,0.3684210526315789,0.16666666666666666,0.2,1.0,0.2857142857142857,0.7272727272727273,0.6086956521739131,0.19230769230769232,,0.875,0.39473684210526316,0.13157894736842105,0.4,0.5,1.0,0.2894736842105263,0.18181818181818182,0.18181818181818182,1.0,0.2,0.7631578947368421,0.18181818181818182,0.5428302631578947,0.4960875,6.033333333333334,23.914285714285715,8.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,7.0,4.0,2.0,6.0,1.0,6.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.7,0.7,0.2,0.5,0.08333333333333333,0.42857142857142855,0.25,0.3333333333333333,0.7142857142857143,0.5,0.3333333333333333,0.045454545454545456,1.0,0.5333333333333333,0.6666666666666666,0.75,0.10526315789473684,0.07894736842105263,0.2,1.0,1.0,1.0,0.05128205128205128,0.08,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1628915-1630446-1642289-1642817-204296,1611661329,"Kia Nurse, Michaela Onyenwere, Kamilla Cardoso, Hailey Van Lith, Rebecca Allen","Nurse, Onyenwere, Cardoso, Van Lith, Allen",1628915-1630446-1642289-1642817-204296,CHI,251.0,5,4.0,-2.0,10.0,10.0,,20.0,4.0,2.0,2.0,,4.0,,0.5,114.7410358565737,12.6,12.5,12.6,12.5,,2.0,,1.0,,1.0,,,3.0,,1.0,2.0,,,,1.0,,,,,,,,,,2.0,,5.0,,5.0,,,2.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,0.2,0.25,,,,,1.0,1.0,,,1.0,0.5,0.25,,,,0.25,,,,,0.75,,0.5154625,,4.833333333333333,24.4,,,,,,,2.0,,,,,,,,,3.0,,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.2,0.25,,6.0,1.0,2.0,2.0,6.0,0.5,0.5206,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1630446-1642244-1642289-1642818-204296,1611661329,"Michaela Onyenwere, Sevgi Uzun, Kamilla Cardoso, Maddy Westbeld, Rebecca Allen","Onyenwere, Uzun, Cardoso, Westbeld, Allen",1630446-1642244-1642289-1642818-204296,CHI,298.0,3,5.0,-6.0,8.0,10.0,,18.0,12.0,1.0,,1.0,1.0,,1.0,86.97986577181207,20.5,13.4,20.5,13.4,3.0,1.0,1.0,3.0,,,,1.0,5.0,,,6.0,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,1.0,3.0,,,,6.0,1.0,,,,,,0.2,0.2,0.42857142857142855,,,,,,1.0,1.0,,,1.0,0.2,0.6,0.3333333333333333,0.3333333333333333,,,,,,,0.2,,0.41247999999999996,,7.56,,,,,1.0,,,4.0,,,,,2.0,,,,1.0,,,,,3.0,4.0,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.2,,,,,,0.2857142857142857,0.2857142857142857,,3.0,,2.0,1.0,3.0,,0.31475,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1627671-1628878-1642244-1642289-204296,1611661329,"Rachel Banham, Ariel Atkins, Sevgi Uzun, Kamilla Cardoso, Rebecca Allen","Banham, Atkins, Uzun, Cardoso, Allen",1627671-1628878-1642244-1642289-204296,CHI,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1628915-1642301-1642818-204296-204322,1611661329,"Kia Nurse, Marquesha Davis, Maddy Westbeld, Rebecca Allen, Elizabeth Williams","Nurse, Davis, Westbeld, Allen, Williams",1628915-1642301-1642818-204296-204322,CHI,36.0,1,1.0,,1.0,2.0,,3.0,,,,,,,,120.0,15.0,10.5,15.0,9.5,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.5181,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1627671-1642301-1642817-1642818-204322,1611661329,"Rachel Banham, Marquesha Davis, Hailey Van Lith, Maddy Westbeld, Elizabeth Williams","Banham, Davis, Van Lith, Westbeld, Williams",1627671-1642301-1642817-1642818-204322,CHI,175.0,1,3.0,-1.0,5.0,6.0,1.0,11.0,5.0,1.0,,1.0,1.0,,1.0,90.51428571428572,16.6,15.333333333333334,14.4,14.333333333333334,,2.0,,,,,,2.0,4.0,,1.0,4.0,,4.0,,,,1.0,2.0,,2.0,,,4.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,0.5,0.4,0.4,0.2,0.25,,,0.5,,0.5,0.3333333333333333,,,0.4,,,,,,,,,,0.6,,0.54439,0.3502,10.225,23.6,1.0,,,2.0,1.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,1.0,,,,,,,,0.5,1.0,1.0,0.4,0.2,,,,,,,0.5,5.0,2.0,4.0,1.0,5.0,0.4,0.54439,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,0.5,0.4,0.4,0.5,0.5,0.5,1.0,0.5,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1628878-1628915-1642289-1642291-202664,1611661329,"Ariel Atkins, Kia Nurse, Kamilla Cardoso, Angel Reese, Courtney Vandersloot","Atkins, Nurse, Cardoso, Reese, Vandersloot",1628878-1628915-1642289-1642291-202664,CHI,4987.0,7,83.0,-23.0,173.0,170.0,28.0,343.0,202.0,19.0,17.0,4.0,36.0,4.0,0.5277777777777778,99.04150792059355,14.560693641618498,14.51764705882353,13.502890173410405,14.188235294117646,11.0,60.0,18.0,35.0,10.0,40.0,8.0,54.0,108.0,12.0,48.0,179.0,9.0,64.0,36.0,40.0,10.0,14.0,32.0,12.0,44.0,10.0,14.0,100.0,26.0,27.0,1.0,57.0,39.0,96.0,19.0,15.0,15.0,15.0,43.0,5.0,1.0,7.0,152.0,2.0,0.5925925925925926,0.6808510638297872,1.0,0.25,0.25,0.5,0.46153846153846156,0.5114285714285715,0.3076923076923077,0.12962962962962962,0.11428571428571428,0.5,0.49056603773584906,0.9,0.7887323943661971,0.43820224719101125,0.5294117647058824,0.8421052631578947,0.38461538461538464,0.22435897435897437,0.5142857142857142,0.5806451612903226,0.7777777777777778,0.2564102564102564,0.25,0.2564102564102564,1.0,0.25,0.6923076923076923,0.25,0.53151,0.5748211538461538,5.512962962962963,24.958333333333332,27.0,9.0,19.0,13.0,8.0,,35.0,12.0,23.0,,27.0,44.0,14.0,13.0,13.0,29.0,11.0,4.0,2.0,4.0,44.0,44.0,3.0,18.0,4.0,4.0,,,0.5217391304347826,0.375,0.39705882352941174,0.16666666666666666,0.7073170731707317,0.3611111111111111,0.5,0.25,0.3333333333333333,0.6190476190476191,0.6666666666666666,1.0,0.14666666666666667,0.5714285714285714,0.45,0.54,0.48148148148148145,0.08333333333333333,0.05128205128205128,0.59375,0.47368421052631576,,,0.11560693641618497,0.14634146341463414,0.15083798882681565,27.0,11.0,17.0,3.0,27.0,0.39285714285714285,0.5388037037037038,0.15606936416184972,5.0,9.0,2.0,10.0,11.0,28.0,5.0,4.0,28.0,0.5882352941176471,0.4107142857142857,0.45161290322580644,0.8571428571428571,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.45454545454545453,0.07142857142857142,0.1564245810055866,2.0,1.0,1.0,9.0,3.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.09090909090909091,0.020833333333333332,0.025,0.36666666666666664,0.25,0.25,1.0,0.1111111111111111,0.03125,0.32142857142857145,0.1111111111111111,0.04,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
1628878-1628915-1630446-1642291-1642817,1611661329,"Ariel Atkins, Kia Nurse, Michaela Onyenwere, Angel Reese, Hailey Van Lith","Atkins, Nurse, Onyenwere, Reese, Van Lith",1628878-1628915-1630446-1642291-1642817,CHI,211.0,1,4.0,2.0,7.0,7.0,2.0,14.0,8.0,1.0,1.0,,2.0,1.0,0.5,95.54502369668246,15.0,15.142857142857142,14.428571428571429,15.142857142857142,,3.0,,2.0,1.0,1.0,,2.0,5.0,2.0,2.0,10.0,,,6.0,1.0,1.0,,,2.0,2.0,1.0,,6.0,2.0,1.0,,4.0,2.0,6.0,,,1.0,1.0,2.0,,,,8.0,,,,1.0,1.0,1.0,0.4,0.7142857142857143,0.7142857142857143,0.2857142857142857,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,1.0,0.42857142857142855,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,1.0,,0.7142857142857143,1.0,0.4958142857142857,0.6251,5.5,23.7,2.0,1.0,1.0,,1.0,,,1.0,1.0,,2.0,4.0,2.0,,,3.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,,0.14285714285714285,1.0,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,False
