EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChanceFG2M,Blocked3s,BlockedCorner3,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,BlocksRecoveredPct,OffThreePtRebounds,Travels,SecondChanceTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Steals,BadPassSteals,SecondChanceFg3Pct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFGM,PtsPutbacks,FTDefRebounds,Blocked2s,BlockedShortMidRange,DefFTReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedAtRim,ShortMidRangePctBlocked,SecondChanceAtRimFGM,AtRimAssists,BadPassOutOfBoundsTurnovers,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,HeaveAttempts,LostBallTurnovers,Charge Fouls Drawn,SelfOReb,OffCorner3ReboundPct,SelfORebPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LostBallOutOfBoundsTurnovers,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,BlockedArc3,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Technical Free Throw Trips,Defensive 3 Seconds Violations,Charge Fouls,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1628899-1629479-1641650-1642793-1642808,1611661321,"Myisha Hines-Allen, Teaira McCowan, Haley Jones, Aziaha James, JJ Quinerly","Hines-Allen, McCowan, Jones, James, Quinerly",1628899-1629479-1641650-1642793-1642808,DAL,22.0,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,130.9090909090909,10.0,10.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,1.0,1.0,1.0,,,1.5,1.5,1.5,,1.5,1.0,,,,,,,,,,12.0,12.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5004,0.5004,,,,1.0,,23.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629479-1642793-1642808-1642820,1611661321,"Myisha Hines-Allen, Teaira McCowan, Aziaha James, JJ Quinerly, Liatu King","Hines-Allen, McCowan, James, Quinerly, King",1628899-1629479-1642793-1642808-1642820,DAL,317.0,2,-7.0,11.0,5.0,22.0,21.0,5.0,5.0,99.93690851735016,14.727272727272727,12.727272727272727,5.0,11.0,3.0,3.0,3.0,1.0,1.0,,,2.0,6.0,,2.0,3.0,4.0,2.0,6.0,2.0,14.0,,4.0,,,,2.0,,,4.0,2.0,3.0,6.0,2.0,,2.0,1.0,3.0,1.0,,,7.0,2.0,,3.0,6.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,10.0,,3.0,,0.6666666666666666,1.0,0.5,0.3333333333333333,,0.3333333333333333,0.75,,0.6,,0.6363636363636364,1.0,,0.6,,,,0.5,0.4,,,0.3333333333333333,1.0,14.090909090909092,13.181818181818182,0.3,0.1,1.0,1.0,,,,,,0.6,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.9,0.3333333333333333,0.5453055555555556,0.5565,0.09090909090909091,0.2,0.2857142857142857,,3.375,28.183333333333334,0.2727272727272727,,,2.0,,1.0,3.0,1.0,1.0,,,,0.5,1.0,0.6,,,,,,0.6392,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.5,0.5,1.0,,,,,,,,,0.5,,,,2.0,2.0,1.0,,,0.5,,0.6666666666666666,0.6666666666666666,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1629574-1630096-1641650,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Li Yueru, DiJonai Carrington, Haley Jones","Hines-Allen, Ogunbowale, Yueru, Carrington, Jones",1628899-1629481-1629574-1630096-1641650,DAL,32.0,1,,1.0,,2.0,,,,90.0,20.0,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1629574-1630096-1642784,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Li Yueru, DiJonai Carrington, Paige Bueckers","Hines-Allen, Ogunbowale, Yueru, Carrington, Bueckers",1628899-1629481-1629574-1630096-1642784,DAL,514.0,4,7.0,17.0,,34.0,13.0,1.0,3.0,95.25291828793775,15.882352941176471,15.823529411764707,9.0,17.0,,,5.0,3.0,4.0,1.0,1.0,,1.0,,,8.0,12.0,1.0,2.0,1.0,20.0,1.0,1.0,,,,,,,10.0,6.0,3.0,1.0,,1.0,5.0,1.0,6.0,,1.0,2.0,13.0,1.0,3.0,4.0,5.0,2.0,4.0,,,2.0,2.0,,1.0,,19.0,,,,0.625,0.625,1.0,0.5,,0.5,0.6666666666666666,,0.6785714285714286,,0.6666666666666666,0.5,,0.14285714285714285,0.08333333333333333,0.2,0.75,1.0,0.8,,,1.0,,14.352941176470589,14.352941176470589,0.35714285714285715,0.2857142857142857,0.75,0.75,0.6666666666666666,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,,,,0.5,,0.5111285714285715,,0.06666666666666667,0.07692307692307693,0.05,,7.841666666666666,22.9,,2.0,3.0,,,,1.0,2.0,2.0,1.0,,1.0,0.5,,0.2,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,4.0,3.0,,1.0,,,,,3.0,,,,,,,0.6,0.75,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1629574-1630096-1642808,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Li Yueru, DiJonai Carrington, JJ Quinerly","Hines-Allen, Ogunbowale, Yueru, Carrington, Quinerly",1628899-1629481-1629574-1630096-1642808,DAL,224.0,2,-7.0,9.0,4.0,17.0,11.0,1.0,3.0,109.28571428571428,9.444444444444445,9.444444444444445,4.0,8.0,,,,,2.0,,1.0,,2.0,,,1.0,3.0,,3.0,2.0,4.0,,,,,,,,,2.0,,,2.0,,1.0,1.0,,1.0,,,,2.0,1.0,,2.0,3.0,,2.0,,1.0,1.0,2.0,,1.0,,4.0,,,1.0,1.0,1.0,,,,,0.3333333333333333,,0.16666666666666666,,0.2857142857142857,,,0.5,0.3333333333333333,,,1.0,1.0,,,,1.0,17.375,17.375,,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,0.5,,0.46736666666666665,,0.14285714285714285,0.25,,,9.566666666666666,24.8,,1.0,1.0,,1.0,,1.0,2.0,2.0,,,,1.0,,0.2,,0.16666666666666666,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,0.3333333333333333,0.5,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1629574-1631019-1642808,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Li Yueru, NaLyssa Smith, JJ Quinerly","Hines-Allen, Ogunbowale, Yueru, Smith, Quinerly",1628899-1629481-1629574-1631019-1642808,DAL,9.0,1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1629574-1642784-1642808,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Li Yueru, Paige Bueckers, JJ Quinerly","Hines-Allen, Ogunbowale, Yueru, Bueckers, Quinerly",1628899-1629481-1629574-1642784-1642808,DAL,712.0,5,2.0,25.0,8.0,51.0,25.0,1.0,5.0,103.14606741573033,12.68,12.36,12.0,26.0,9.0,5.0,5.0,1.0,5.0,,,1.0,6.0,,2.0,8.0,17.0,1.0,6.0,8.0,27.0,,2.0,4.0,4.0,,2.0,5.0,13.0,6.0,10.0,3.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,9.0,2.0,6.0,8.0,13.0,1.0,5.0,1.0,,6.0,8.0,1.0,1.0,2.0,25.0,13.0,9.0,3.0,0.375,0.42857142857142855,1.0,0.16666666666666666,,0.16666666666666666,0.47058823529411764,1.0,0.41304347826086957,0.6666666666666666,0.5192307692307693,0.3333333333333333,0.8125,0.2608695652173913,0.058823529411764705,,0.8571428571428571,1.0,0.8888888888888888,0.75,1.0,1.0,,15.192307692307692,14.26923076923077,0.21739130434782608,0.21739130434782608,0.2,0.25,1.0,,,,,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,0.4782608695652174,0.16666666666666666,0.44983260869565217,0.421025,0.08333333333333333,0.058823529411764705,0.07407407407407407,0.48148148148148145,9.552941176470588,25.183333333333334,0.34615384615384615,3.0,7.0,2.0,1.0,4.0,5.0,4.0,1.0,,1.0,1.0,0.8,0.4444444444444444,0.38461538461538464,0.25,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.4883166666666667,1.0,,,,,0.5,0.3333333333333333,,1.0,,2.0,2.0,0.25,0.25,1.0,,,,1.0,2.0,1.0,,1.0,0.3333333333333333,,,,4.0,2.0,,,,,0.75,0.8,0.8,1.0,0.3333333333333333,,0.2,1.0,1.0,,0.25,1.0,,,,,,,,3.0,,,,,2.0,2.0,1.0,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1629574-1642793-1642808,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Li Yueru, Aziaha James, JJ Quinerly","Hines-Allen, Ogunbowale, Yueru, James, Quinerly",1628899-1629481-1629574-1642793-1642808,DAL,350.0,2,5.0,11.0,6.0,21.0,7.0,1.0,1.0,86.4,16.636363636363637,15.545454545454545,6.0,10.0,,2.0,3.0,1.0,5.0,,,,1.0,,,4.0,8.0,,1.0,4.0,12.0,,2.0,,1.0,,,,,2.0,6.0,,1.0,,1.0,1.0,,1.0,,,,2.0,4.0,1.0,5.0,7.0,1.0,2.0,,,3.0,4.0,,2.0,,10.0,,,,0.25,0.25,,,,,0.5,,0.4444444444444444,,0.5454545454545454,0.5,,0.1111111111111111,0.125,,1.0,0.6666666666666666,0.7142857142857143,,,0.6666666666666666,,16.7,15.3,0.3333333333333333,0.5555555555555556,0.2,0.25,,,,,,0.1111111111111111,,,,,,0.4444444444444444,,0.4818444444444444,0.4634,0.18181818181818182,0.2,0.16666666666666666,,6.575,23.8,,,,2.0,,1.0,2.0,1.0,1.0,,,,0.5,0.3333333333333333,0.5,,,,,,,1.0,,,1.0,1.0,0.5,0.5,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,3.0,3.0,,1.0,0.5,,,,3.0,,,1.0,,,0.3333333333333333,1.0,1.0,,,1.0,0.2,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630096-1630097-1641652,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, DiJonai Carrington, Kaila Charles, Maddy Siegrist","Hines-Allen, Ogunbowale, Carrington, Charles, Siegrist",1628899-1629481-1630096-1630097-1641652,DAL,91.0,1,3.0,5.0,4.0,12.0,5.0,,3.0,189.8901098901099,7.6,7.6,2.0,7.0,5.0,1.0,4.0,2.0,2.0,,1.0,,2.0,,2.0,4.0,6.0,,3.0,,8.0,,2.0,3.0,5.0,,2.0,,6.0,4.0,4.0,,2.0,,,2.0,,2.0,,,1.0,4.0,,1.0,2.0,4.0,,,,,,,,,,6.0,6.0,5.0,3.0,0.5,0.6666666666666666,,,,,0.6666666666666666,0.6,0.4444444444444444,0.42857142857142855,0.4444444444444444,0.5,0.42857142857142855,0.3333333333333333,,,1.0,,1.0,1.0,,,,7.571428571428571,7.0,0.4444444444444444,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,,,,0.2222222222222222,,,,0.2857142857142857,,0.7777777777777778,,0.45215555555555553,0.4360214285714286,,,0.25,0.75,4.55,28.066666666666666,0.7142857142857143,,,2.0,,1.0,2.0,,,,,,,0.5,0.5,,,,,,0.5636,1.0,,,,,0.5,0.5,,1.0,,,,0.5,1.0,2.0,,,,,1.0,,,,1.0,,,,2.0,2.0,1.0,,,1.0,,0.5,0.5,,,,,1.0,1.0,,0.5,0.5,,,,,,0.5,,,,1.0,,0.25,2.0,4.0,,0.5714285714285714,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630097-1631019-1642784,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Kaila Charles, NaLyssa Smith, Paige Bueckers","Hines-Allen, Ogunbowale, Charles, Smith, Bueckers",1628899-1629481-1630097-1631019-1642784,DAL,133.0,2,1.0,2.0,1.0,5.0,1.0,1.0,2.0,54.13533834586466,26.5,20.5,2.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,2.0,,1.0,2.0,2.0,,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,1.0,,1.0,3.0,,1.0,1.0,,2.0,2.0,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,0.25,,0.3333333333333333,0.3333333333333333,,,,1.0,0.3333333333333333,,,1.0,,26.666666666666668,23.666666666666668,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.5,,0.6666666666666666,,0.4247,0.5014,0.25,0.3333333333333333,,1.0,8.25,23.6,0.6666666666666666,,,1.0,,1.0,2.0,1.0,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630096-1630112-1631019,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, DiJonai Carrington, Tyasha Harris, NaLyssa Smith","Hines-Allen, Ogunbowale, Carrington, Harris, Smith",1628899-1629481-1630096-1630112-1631019,DAL,108.0,1,-6.0,5.0,,10.0,9.0,1.0,1.0,133.33333333333334,8.4,8.2,2.0,5.0,,,,,,,,1.0,2.0,,,,,1.0,2.0,,3.0,,,,,,,,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,,3.0,,,,,,1.0,0.5,,0.5,,,0.75,,0.75,,,1.0,,,0.5,,0.5,,,,,13.2,13.2,,,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,0.5,0.550725,,,,,,,25.65,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630096-1641652-1642793,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, DiJonai Carrington, Maddy Siegrist, Aziaha James","Hines-Allen, Ogunbowale, Carrington, Siegrist, James",1628899-1629481-1630096-1641652-1642793,DAL,8.0,1,2.0,,,1.0,,,,180.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,7.0,7.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.3389,0.3389,,,,1.0,8.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630097-1630112-1641652,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Kaila Charles, Tyasha Harris, Maddy Siegrist","Hines-Allen, Ogunbowale, Charles, Harris, Siegrist",1628899-1629481-1630097-1630112-1641652,DAL,219.0,1,-2.0,7.0,,14.0,8.0,,2.0,92.05479452054794,19.142857142857142,15.285714285714286,4.0,7.0,3.0,2.0,3.0,,2.0,,,,,,,3.0,6.0,,,,6.0,,2.0,1.0,3.0,,,,2.0,4.0,2.0,,,,,2.0,,2.0,,,,4.0,1.0,,1.0,3.0,3.0,3.0,1.0,,,,,,,4.0,2.0,3.0,,0.6666666666666666,1.0,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,,1.0,0.25,,,1.0,,12.142857142857142,12.0,0.5,0.3333333333333333,,,,,,,,,,,,,,0.5,,0.49720000000000003,0.48763333333333336,,,0.3333333333333333,0.3333333333333333,7.683333333333334,,0.42857142857142855,,1.0,1.0,,2.0,2.0,,,2.0,,,,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,0.5373,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,2.0,1.0,,,1.0,,,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,0.6666666666666666,1.0,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630097-1641652-1642784,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Kaila Charles, Maddy Siegrist, Paige Bueckers","Hines-Allen, Ogunbowale, Charles, Siegrist, Bueckers",1628899-1629481-1630097-1641652-1642784,DAL,351.0,1,8.0,10.0,,20.0,3.0,2.0,3.0,82.05128205128206,21.9,17.6,6.0,10.0,,1.0,6.0,,,,,,2.0,,,4.0,6.0,,2.0,3.0,11.0,,,,,,,,,8.0,,,2.0,,,4.0,,4.0,,,,8.0,2.0,4.0,7.0,9.0,1.0,2.0,,,3.0,4.0,,2.0,,11.0,,,,1.0,1.0,,,,,0.6666666666666666,,0.5,,0.55,,,0.25,,,1.0,0.4,0.6666666666666666,,1.0,0.5,,13.2,12.5,0.75,,,,,,,,,0.25,,,,,,1.0,,0.59349375,,0.2,0.25,,,2.4833333333333334,25.55,,,,2.0,,1.0,2.0,1.0,,,,,0.5,0.5,0.5,,,,,,0.6587,,,,,,,,,1.0,,,,0.5,0.5,2.0,,,,,1.0,,,1.0,1.0,,,,4.0,,1.0,,,1.0,,0.6666666666666666,0.6666666666666666,,,,,,4.0,,1.0,,,,,,,0.5,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630112-1631019-1642784,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Tyasha Harris, NaLyssa Smith, Paige Bueckers","Hines-Allen, Ogunbowale, Harris, Smith, Bueckers",1628899-1629481-1630112-1631019-1642784,DAL,258.0,2,3.0,6.0,2.0,13.0,7.0,1.0,1.0,72.55813953488372,15.5,15.5,4.0,7.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,5.0,2.0,3.0,,10.0,,3.0,,,,,,,2.0,2.0,6.0,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,,2.0,2.0,4.0,1.0,2.0,,,1.0,,,,,7.0,,,,0.5,0.5,1.0,0.6666666666666666,,0.6666666666666666,0.4,,0.625,,0.625,1.5,,0.375,,,1.0,,1.0,1.0,1.0,,,23.571428571428573,22.714285714285715,0.125,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.125,1.0,1.0,1.0,,,0.5,1.0,0.4273625,,,,0.3,,11.74,24.333333333333332,,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,0.5,0.5,0.6666666666666666,,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,1.5,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630143-1641650-1642784,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Luisa Geiselsöder, Haley Jones, Paige Bueckers","Hines-Allen, Ogunbowale, Geiselsöder, Jones, Bueckers",1628899-1629481-1630143-1641650-1642784,DAL,88.0,1,-2.0,1.0,,3.0,2.0,1.0,1.0,49.09090909090909,36.0,35.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,26.0,26.0,,,,,,0.5,,,,0.5,,,,,,1.0,,0.466575,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661321,2025,2025,False
1628899-1629481-1630143-1641652-1642784,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Luisa Geiselsöder, Maddy Siegrist, Paige Bueckers","Hines-Allen, Ogunbowale, Geiselsöder, Siegrist, Bueckers",1628899-1629481-1630143-1641652-1642784,DAL,211.0,1,-2.0,7.0,7.0,13.0,9.0,3.0,4.0,88.72037914691943,17.285714285714285,17.285714285714285,4.0,6.0,6.0,1.0,1.0,,,,2.0,,2.0,,2.0,2.0,3.0,,4.0,3.0,7.0,1.0,1.0,2.0,3.0,,4.0,3.0,7.0,2.0,2.0,,2.0,,,1.0,,1.0,,,,2.0,,1.0,2.0,4.0,,,,1.0,2.0,4.0,,,2.0,6.0,7.0,6.0,1.0,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.25,0.3888888888888889,0.5714285714285714,,,1.0,,0.5,,,,,15.0,13.0,0.14285714285714285,,,,,0.2857142857142857,,,,0.2857142857142857,,,,0.2857142857142857,,0.7142857142857143,,0.5014071428571428,0.5014071428571428,,,0.14285714285714285,1.0,12.6,23.45,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,0.25,,0.2857142857142857,0.5,0.5,1.0,0.5865,,,,,,,,,1.0,,,2.0,0.25,0.5,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.14285714285714285,1.0,,2.0,0.2857142857142857,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1611661321,2025,2025,False
