EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG3M,FtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceArc3Frequency,LongMidRangeFGM,Corner3FGM,Fg3aBlocked,Corner3Assists,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,FTDefRebounds,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PtsPutbacks,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,NonShootingPenaltyNonTakeFoulsDrawn,Arc3PctBlocked,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Transition Take Fouls,BlockedLongMidRange,SecondChanceCorner3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,Charge Fouls,Blocked3s,BlockedCorner3,Charge Fouls Drawn,BlockedArc3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1629497-1642303-1642800-202250-203829,1611661323,"Marina Mabrey, Leïla Lacan, Aneesah Morrow, Tina Charles, Bria Hartley","Mabrey, Lacan, Morrow, Charles, Hartley",1629497-1642303-1642800-202250-203829,CON,5709.0,11,95.0,-2.0,188.0,191.0,24.0,12.0,20.0,379.0,45.0,64.0,6.0,11.0,4.0,5.0,29.0,5.0,66.0,117.0,40.0,194.0,196.0,7.0,14.0,22.0,5.0,9.0,5.0,20.0,40.0,29.0,26.0,73.0,95.0,14.0,33.0,48.0,45.0,22.0,20.0,24.0,0.5641025641025641,0.5,0.5555555555555556,0.5159235668789809,0.4722222222222222,0.4642857142857143,0.5574712643678161,0.5789473684210527,0.5555555555555556,0.25477707006369427,0.6842105263157895,0.7029702970297029,0.7,0.625,95.59642669469258,15.02659574468085,15.099476439790577,14.430851063829786,14.575916230366492,0.40764331210191085,0.703125,0.7377049180327869,0.18471337579617833,0.6111111111111112,0.5454545454545454,0.35714285714285715,0.8,0.35714285714285715,0.6624203821656051,0.5164003205128205,0.5556678571428572,0.4646423076923077,0.12790697674418605,0.16666666666666666,0.1134020618556701,0.10309278350515463,5.7837606837606845,24.585,0.1276595744680851,15.0,9.0,23.0,11.0,37.0,0.6216216216216216,14.0,35.0,18.0,6.0,10.0,32.0,92.0,27.0,6.0,46.0,9.0,55.0,5.0,34.0,9.0,119.0,45.0,6.0,12.0,7.0,7.0,5.0,8.0,4.0,172.0,0.696969696969697,0.7301587301587301,0.9,0.25,0.25,0.7142857142857143,0.65,0.8125,0.5,0.7555555555555555,0.2229299363057325,0.4,0.4375,0.6428571428571429,0.11464968152866242,0.20689655172413793,0.20689655172413793,0.8333333333333334,0.20689655172413793,7.0,7.0,14.0,22.0,14.0,2.0,6.0,,0.05982905982905983,0.046875,0.27450980392156865,0.25316455696202533,0.3684210526315789,11.0,3.0,4.0,6.0,0.21428571428571427,0.18181818181818182,0.14285714285714285,0.07006369426751592,0.16666666666666666,7.0,4.0,,4.0,2.0,,,0.23809523809523808,0.7037037037037037,0.3888888888888889,0.4117647058823529,0.36363636363636365,0.36363636363636365,1.0,1.0,,5.0,2.0,0.08571428571428572,0.05555555555555555,,1.0,5.0,1.0,2.0,2.0,,,2.0,0.2,1.0,0.25,0.2,,,,1.0,1.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,,0.23809523809523808,0.08333333333333333,0.42857142857142855,0.5,3.0,,3.0,1.0,1.0,0.25,0.3333333333333333,1.0,,,,,,,0.05555555555555555,,,1.0,,,1.0,,1611661323,2025,2025,True
1629497-1642841-202250-203829-203863,1611661323,"Marina Mabrey, Mamignan Touré, Tina Charles, Bria Hartley, Haley Peters","Mabrey, Touré, Charles, Hartley, Peters",1629497-1642841-202250-203829-203863,CON,144.0,1,2.0,7.0,5.0,4.0,5.0,3.0,1.0,9.0,,1.0,,,,1.0,,,1.0,3.0,2.0,7.0,,1.0,2.0,2.0,1.0,2.0,1.0,7.0,2.0,,2.0,3.0,5.0,,1.0,3.0,2.0,,7.0,5.0,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.875,0.4,1.0,1.0,1.0,,90.0,12.0,21.0,7.0,21.0,0.2,,,,,,0.3333333333333333,,,0.6,0.48577000000000004,0.43681666666666663,0.48183333333333334,,,0.2857142857142857,1.0,8.466666666666667,23.7,1.0,,,,,1.0,,1.0,2.0,,,1.0,2.0,,3.0,,,1.0,1.0,,,,3.0,1.0,,,,,,,,5.0,,,1.0,0.5,0.5,1.0,,,,,0.4,0.5,0.5,,,,,,,2.0,,1.0,2.0,1.0,,1.0,,,,0.5,0.6666666666666666,,2.0,,1.0,1.0,1.0,,1.0,0.4,,,1.0,,1.0,,,,,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1631135-1642303-1642800-1642841-203829,1611661323,"Olivia Nelson-Ododa, Leïla Lacan, Aneesah Morrow, Mamignan Touré, Bria Hartley","Nelson-Ododa, Lacan, Morrow, Touré, Hartley",1631135-1642303-1642800-1642841-203829,CON,121.0,1,2.0,-1.0,5.0,4.0,5.0,4.0,1.0,9.0,,,,,,,,,1.0,3.0,,4.0,5.0,1.0,1.0,2.0,1.0,3.0,,4.0,,,1.0,2.0,3.0,,,2.0,4.0,,4.0,5.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,1.0,0.4,,1.0,1.0,,1.0,107.10743801652893,12.4,14.75,11.0,14.75,,,,,,,,,,,0.3617666666666666,0.359,0.3617666666666666,,,0.5,1.0,9.633333333333333,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,2.0,2.0,,,1.0,,1.0,,,,2.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,,0.6666666666666666,,,,0.3333333333333333,,,,,2.0,,1.0,1.0,,,1.0,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,2.0,,0.5,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1641641-1642796-1642809-202250-203829,1611661323,"Robyn Parks, Rayah Marshall, Saniya Rivers, Tina Charles, Bria Hartley","Parks, Marshall, Rivers, Charles, Hartley",1641641-1642796-1642809-202250-203829,CON,201.0,1,3.0,5.0,7.0,6.0,4.0,4.0,1.0,13.0,,1.0,,,,,3.0,2.0,,1.0,6.0,14.0,9.0,,,3.0,,,4.0,8.0,,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,8.0,4.0,,,,0.8571428571428571,1.5,0.75,0.875,1.5,0.8,0.8571428571428571,0.5,0.5,0.5,,93.13432835820895,14.571428571428571,16.5,12.285714285714286,15.0,0.14285714285714285,,,0.42857142857142855,,,,,0.5,1.0,0.5756214285714286,,0.5023875,0.125,0.5,0.21428571428571427,0.5714285714285714,1.1,24.316666666666666,0.5714285714285714,1.0,1.0,,,,,,,,3.0,4.0,2.0,,12.0,3.0,,4.0,4.0,3.0,,,12.0,,,,,,,,,11.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,0.3333333333333333,,3.0,1.0,1.0,1.0,0.5,,0.5,0.42857142857142855,1.0,,1.0,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,2.0,,,,,0.5,2.0,,2.0,,,,,,0.5,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1629497-1631135-1642292-1642800,1611661323,"Lindsay Allen, Marina Mabrey, Olivia Nelson-Ododa, Jacy Sheldon, Aneesah Morrow","Allen, Mabrey, Nelson-Ododa, Sheldon, Morrow",1628263-1629497-1631135-1642292-1642800,CON,327.0,2,5.0,1.0,12.0,11.0,5.0,,1.0,23.0,,1.0,,,,,5.0,2.0,,2.0,6.0,9.0,8.0,,,,,,3.0,2.0,,5.0,2.0,6.0,7.0,,1.0,3.0,4.0,2.0,2.0,5.0,,,,0.375,,,0.45,,0.25,0.75,1.0,0.75,1.0,,101.28440366972477,15.166666666666666,13.181818181818182,15.166666666666666,12.363636363636363,0.125,,,0.625,,,,,0.6666666666666666,0.875,0.508825,,0.49555,0.2,0.5,,0.2222222222222222,4.0,24.616666666666664,0.4166666666666667,1.0,1.0,,,3.0,,,1.0,,2.0,2.0,3.0,,6.0,2.0,,2.0,2.0,2.0,,,6.0,4.0,,,,1.0,1.0,1.0,,9.0,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,1.0,,,0.125,,,,,0.4,0.4,1.0,0.4,2.0,,,1.0,3.0,1.0,2.0,,,,,0.16666666666666666,,1.0,,,1.0,0.25,,,0.125,,,,,,,,,0.3333333333333333,0.5,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1611661323,2025,2025,True
1628263-1629497-1631135-1642292-203863,1611661323,"Lindsay Allen, Marina Mabrey, Olivia Nelson-Ododa, Jacy Sheldon, Haley Peters","Allen, Mabrey, Nelson-Ododa, Sheldon, Peters",1628263-1629497-1631135-1642292-203863,CON,115.0,2,2.0,-4.0,3.0,4.0,,,,7.0,,1.0,,,,,,,,2.0,,,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,87.65217391304347,19.0,14.5,19.0,14.25,0.5,,,,,,,,,0.5,0.48595,,,,,,,7.7,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1629497-1642292-1642773-203863,1611661323,"Lindsay Allen, Marina Mabrey, Jacy Sheldon, Kariata Diaby, Haley Peters","Allen, Mabrey, Sheldon, Diaby, Peters",1628263-1629497-1642292-1642773-203863,CON,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1629497-1642240-1642773-202250,1611661323,"Lindsay Allen, Marina Mabrey, Jaelyn Brown, Kariata Diaby, Tina Charles","Allen, Mabrey, Brown, Diaby, Charles",1628263-1629497-1642240-1642773-202250,CON,165.0,1,3.0,-6.0,4.0,6.0,1.0,6.0,1.0,10.0,1.0,1.0,,,1.0,1.0,,,1.0,3.0,1.0,2.0,8.0,,1.0,,1.0,1.0,,2.0,,,,1.0,2.0,,2.0,,,,2.0,1.0,0.3333333333333333,,1.0,0.25,,1.0,0.25,,1.0,0.25,,0.5,,,87.27272727272727,23.0,12.166666666666666,19.25,11.833333333333334,0.25,1.0,1.0,,,,1.0,1.0,,0.5,0.448,,0.5407,,,,1.0,10.633333333333333,23.3,0.25,1.0,1.0,1.0,1.0,2.0,0.5,,1.0,1.0,,,,2.0,,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,2.0,1.0,1.0,,,,0.5,,,,1.0,0.25,,,,0.25,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,1.0,,,1.0,1.0,,1.0,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642240-1642796-1642809,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Jaelyn Brown, Rayah Marshall, Saniya Rivers","Allen, Nelson-Ododa, Brown, Marshall, Rivers",1628263-1631135-1642240-1642796-1642809,CON,165.0,1,3.0,-4.0,4.0,4.0,,,3.0,8.0,2.0,2.0,1.0,1.0,,,2.0,,2.0,4.0,2.0,4.0,8.0,1.0,2.0,2.0,,,,,2.0,2.0,,,3.0,,,,,,,,0.5,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,,,,,69.81818181818181,21.75,19.5,18.25,19.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,,,,0.6666666666666666,0.5279,,,,,0.5,,3.7,24.45,,1.0,,,,1.0,,,2.0,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,,2.0,0.5,1.0,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,0.5,0.75,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642240-1642800-203863,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Jaelyn Brown, Aneesah Morrow, Haley Peters","Allen, Nelson-Ododa, Brown, Morrow, Peters",1628263-1631135-1642240-1642800-203863,CON,308.0,1,5.0,-2.0,9.0,8.0,3.0,2.0,1.0,17.0,3.0,4.0,,,1.0,1.0,2.0,1.0,4.0,7.0,3.0,9.0,11.0,,,,1.0,3.0,2.0,3.0,2.0,2.0,,3.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.5714285714285714,,0.3333333333333333,0.4,,0.2,0.45,,0.3,0.3,,0.75,,,79.48051948051948,19.22222222222222,16.875,18.0,15.625,0.4,0.75,1.0,0.2,,,0.2,1.0,0.2,0.7,0.527285,0.38835,0.39574,0.2,0.2857142857142857,,0.3333333333333333,6.614285714285714,23.566666666666666,0.3333333333333333,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,1.0,6.0,,,3.0,,3.0,,2.0,1.0,6.0,3.0,,,2.0,1.0,1.0,1.0,1.0,9.0,0.75,0.75,,,,0.75,1.0,1.0,1.0,0.6666666666666666,0.2,0.5,0.5,1.0,0.1,,,,,1.0,1.0,1.0,2.0,1.0,,,,0.14285714285714285,0.25,0.5,0.4,,1.0,1.0,2.0,1.0,0.3333333333333333,,1.0,0.1,0.5,,,1.0,,,0.3333333333333333,1.0,,0.5,,,,,,1.0,1.0,1.0,,,0.5,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642292-1642303-1642800,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Jacy Sheldon, Leïla Lacan, Aneesah Morrow","Allen, Nelson-Ododa, Sheldon, Lacan, Morrow",1628263-1631135-1642292-1642303-1642800,CON,461.0,2,8.0,3.0,18.0,17.0,4.0,8.0,,35.0,1.0,1.0,,,,,2.0,1.0,4.0,4.0,3.0,15.0,12.0,,,,1.0,1.0,1.0,2.0,4.0,2.0,3.0,9.0,9.0,1.0,3.0,5.0,8.0,4.0,2.0,4.0,1.0,,1.0,0.5714285714285714,,0.5,0.6818181818181818,,0.5,0.42857142857142855,0.75,0.8888888888888888,0.75,,109.32754880694142,13.166666666666666,13.176470588235293,13.166666666666666,13.117647058823529,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,,0.5,0.5714285714285714,0.4461142857142857,,0.408075,0.36363636363636365,0.5,,0.13333333333333333,10.05,28.03333333333333,0.2222222222222222,3.0,2.0,6.0,5.0,7.0,0.8571428571428571,1.0,1.0,2.0,,,7.0,4.0,,,2.0,,2.0,,,,4.0,5.0,1.0,1.0,,2.0,,2.0,2.0,15.0,0.5,0.5,,,,1.0,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,0.14285714285714285,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642292-1642800-1642809,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Jacy Sheldon, Aneesah Morrow, Saniya Rivers","Allen, Nelson-Ododa, Sheldon, Morrow, Rivers",1628263-1631135-1642292-1642800-1642809,CON,100.0,2,2.0,-1.0,3.0,2.0,,,2.0,5.0,,,,,,,1.0,,,2.0,1.0,3.0,4.0,,1.0,1.0,,,,,,1.0,,,3.0,,,3.0,4.0,2.0,,,,,,,,,0.3,0.16666666666666666,,0.3333333333333333,,,,,72.0,21.666666666666668,17.5,15.666666666666666,16.0,,,,0.3333333333333333,,,,,,0.3333333333333333,0.47045000000000003,0.491025,,0.4,0.5,0.3333333333333333,,14.05,22.7,,,,,,1.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,1.0,3.0,1.0,1.0,,,0.5,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642303-1642800-203863,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Leïla Lacan, Aneesah Morrow, Haley Peters","Allen, Nelson-Ododa, Lacan, Morrow, Peters",1628263-1631135-1642303-1642800-203863,CON,71.0,2,1.0,4.0,3.0,1.0,,,1.0,4.0,1.0,2.0,1.0,1.0,,,,,1.0,2.0,,4.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,2.0,2.0,1.0,,,0.5,1.0,,0.5,1.0,,0.6666666666666666,1.0,,,,,,,81.12676056338029,14.666666666666666,27.0,14.0,27.0,1.0,0.5,0.5,,1.0,1.0,,,,1.0,0.56875,0.6313,,0.3333333333333333,0.3333333333333333,0.5,,2.65,,,,,,,1.0,,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642303-202250-203829,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Leïla Lacan, Tina Charles, Bria Hartley","Allen, Nelson-Ododa, Lacan, Charles, Hartley",1628263-1631135-1642303-202250-203829,CON,96.0,2,2.0,,5.0,5.0,2.0,1.0,,10.0,,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,0.5,,,1.0,1.0,1.0,1.0,,150.0,10.6,8.6,10.6,8.6,,,,,,,,,,1.0,0.5886,,0.5886,0.5,1.0,,,,23.2,0.4,1.0,1.0,3.0,1.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1631135-1642303-202250-203863,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Leïla Lacan, Tina Charles, Haley Peters","Allen, Nelson-Ododa, Lacan, Charles, Peters",1628263-1631135-1642303-202250-203863,CON,29.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,49.6551724137931,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1641641-1642773-203829-203863,1611661323,"Lindsay Allen, Robyn Parks, Kariata Diaby, Bria Hartley, Haley Peters","Allen, Parks, Diaby, Hartley, Peters",1628263-1641641-1642773-203829-203863,CON,52.0,1,1.0,5.0,2.0,2.0,1.0,1.0,,4.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,5.0,,,,,1.0,1.0,,3.0,4.0,,,,,,,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.25,,1.5,,,,,,110.76923076923076,19.0,7.0,19.0,7.0,0.5,1.0,1.0,,,,1.0,1.0,,0.5,0.543,,0.7106,0.5,0.5,,0.6,8.95,,0.5,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
1628263-1642240-1642292-1642800-202250,1611661323,"Lindsay Allen, Jaelyn Brown, Jacy Sheldon, Aneesah Morrow, Tina Charles","Allen, Brown, Sheldon, Morrow, Charles",1628263-1642240-1642292-1642800-202250,CON,74.0,1,1.0,-3.0,3.0,4.0,3.0,4.0,2.0,7.0,,1.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,2.0,5.0,,1.0,2.0,,2.0,2.0,2.0,,2.0,,1.0,3.0,1.0,1.0,1.0,2.0,,2.0,3.0,,,,,,,0.2,0.5,0.2,0.5,,1.0,,,136.2162162162162,15.333333333333334,7.0,14.0,4.5,0.25,,,0.5,1.0,,0.25,,0.5,0.75,0.4769125,0.546,0.4769125,,,1.0,1.0,7.5,24.5,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,0.25,,,,,,,,,2.0,,1.0,2.0,,,,,,,0.5,0.5,,,,,1.0,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,True
