EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg3aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls,Blocked3s,BlockedCorner3,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,Charge Fouls,Offensive Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedAtRim,FTOffRebounds,Travels,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,BlockedLongMidRange,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1627674-1628244-1628957-1629480-203826,1611661317,"Kahleah Copper, Sami Whitcomb, Kathryn Westbeld, Kalani Brown, Alyssa Thomas","Copper, Whitcomb, Westbeld, Brown, Thomas",1627674-1628244-1628957-1629480-203826,PHX,50.0,1,1.0,-3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.39999999999999,26.0,12.0,26.0,12.0,1.0,1.0,0.45495,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1628957-1630149-201886,1611661317,"Kahleah Copper, Sami Whitcomb, Kathryn Westbeld, Satou Sabally, DeWanna Bonner","Copper, Whitcomb, Westbeld, Sabally, Bonner",1627674-1628244-1628957-1630149-201886,PHX,406.0,2,7.0,8.0,11.0,12.0,23.0,7.0,7.0,6.0,6.0,,2.0,5.0,7.0,1.0,2.0,0.5833333333333334,,,1.0,1.0,1.0,81.57635467980296,18.90909090909091,16.5,18.90909090909091,16.5,0.5833333333333334,0.75,0.4349681818181818,30.342857142857145,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,13.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.5,0.5,0.4,0.5416666666666666,0.5,0.5384615384615384,0.25,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.551,0.27645,0.07692307692307693,0.16666666666666666,0.07142857142857142,0.21428571428571427,8.02,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1628957-1630149-203826,1611661317,"Kahleah Copper, Sami Whitcomb, Kathryn Westbeld, Satou Sabally, Alyssa Thomas","Copper, Whitcomb, Westbeld, Sabally, Thomas",1627674-1628244-1628957-1630149-203826,PHX,639.0,6,11.0,1.0,22.0,20.0,42.0,8.0,9.0,22.0,8.0,1.0,3.0,9.0,11.0,,3.0,0.6,0.1111111111111111,0.125,0.75,0.75,0.75,94.64788732394366,14.954545454545455,15.5,14.090909090909092,15.2,0.5333333333333333,0.7333333333333333,0.5069633333333333,24.9,6.0,,3.0,2.0,2.0,,3.0,,1.0,2.0,1.0,1.0,4.0,6.0,3.0,6.0,23.0,1.0,,3.0,2.0,1.0,1.0,7.0,4.0,9.0,,,2.0,2.0,3.0,5.0,2.0,1.0,,13.0,1.0,6.0,,2.0,,1.0,,2.0,1.0,5.0,8.0,,9.0,5.0,20.0,7.0,6.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5666666666666667,0.8333333333333334,0.6052631578947368,0.5,0.7,0.4,,0.75,0.5,0.25,,1.0,,0.8,,0.13333333333333333,1.0,1.0,0.5,0.2,0.06666666666666667,,,,0.25,0.2857142857142857,1.0,,0.3333333333333333,1.0,0.25,0.4956,0.5013,0.2631578947368421,0.5,0.13043478260869565,0.30434782608695654,7.766666666666667,0.2727272727272727,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1628957-1631118-201886,1611661317,"Kahleah Copper, Sami Whitcomb, Kathryn Westbeld, Lexi Held, DeWanna Bonner","Copper, Whitcomb, Westbeld, Held, Bonner",1627674-1628244-1628957-1631118-201886,PHX,9.0,1,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,160.0,9.0,,9.0,,,,0.299,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.299,,,,,5.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1628957-1642777-203826,1611661317,"Kahleah Copper, Sami Whitcomb, Kathryn Westbeld, Monique Akoa Makani, Alyssa Thomas","Copper, Whitcomb, Westbeld, Akoa Makani, Thomas",1627674-1628244-1628957-1642777-203826,PHX,201.0,1,3.0,-2.0,8.0,8.0,16.0,1.0,1.0,10.0,1.0,,2.0,3.0,4.0,,5.0,0.16666666666666666,,,1.0,1.0,1.0,114.6268656716418,11.25,13.875,10.75,13.875,0.16666666666666666,0.5,0.4794416666666667,26.9,4.0,8.0,1.0,2.0,2.0,,3.0,,,,,1.0,3.0,5.0,,2.0,8.0,1.0,,,4.0,,1.0,4.0,4.0,,,,,2.0,,2.0,,2.0,,4.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,2.0,1.0,8.0,4.0,4.0,0.6666666666666666,0.6666666666666666,,,,,0.6,0.5,0.4,0.5714285714285714,,0.4,,1.0,,0.5,0.3333333333333333,,0.5,,,,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,0.2,,,0.4968,0.49639,0.14285714285714285,0.16666666666666666,,0.5,4.16,0.5,2.0,2.0,1.0,,,,,,,2.0,,2.0,,,,,,,2.0,,,,,0.5,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1628957-201886-203826,1611661317,"Kahleah Copper, Sami Whitcomb, Kathryn Westbeld, DeWanna Bonner, Alyssa Thomas","Copper, Whitcomb, Westbeld, Bonner, Thomas",1627674-1628244-1628957-201886-203826,PHX,2355.0,11,39.0,7.0,78.0,76.0,154.0,23.0,31.0,81.0,23.0,1.0,12.0,36.0,51.0,7.0,12.0,0.4189189189189189,0.03225806451612903,,0.8571428571428571,0.8292682926829268,0.8571428571428571,94.1656050955414,14.987179487179487,15.605263157894736,13.923076923076923,15.394736842105264,0.3108108108108108,0.6486486486486487,0.5046675675675676,25.74516129032258,26.0,12.0,12.0,9.0,17.0,3.0,22.0,2.0,4.0,8.0,2.0,7.0,23.0,43.0,10.0,12.0,88.0,7.0,2.0,16.0,12.0,3.0,12.0,30.0,26.0,24.0,6.0,,8.0,13.0,8.0,21.0,6.0,3.0,2.0,50.0,10.0,22.0,2.0,15.0,2.0,2.0,,7.0,2.0,11.0,18.0,3.0,16.0,8.0,72.0,30.0,26.0,0.5652173913043478,0.5909090909090909,0.8,0.3225806451612903,0.25,0.3225806451612903,0.5348837209302325,0.5135135135135135,0.5625,0.5432098765432098,0.5714285714285714,0.5769230769230769,0.6363636363636364,1.0,0.8148148148148148,0.5,0.36585365853658536,0.75,0.4,0.75,0.9230769230769231,0.058823529411764705,0.22972972972972974,0.5294117647058824,0.6,0.3333333333333333,0.2972972972972973,0.05405405405405406,0.5,0.6666666666666666,1.0,0.34782608695652173,0.34782608695652173,0.75,0.23076923076923078,0.2916666666666667,0.2857142857142857,0.34782608695652173,0.50491,0.5390708333333333,0.1,0.16326530612244897,0.18181818181818182,0.3409090909090909,6.355813953488372,0.3333333333333333,6.0,7.0,12.0,2.0,8.0,2.0,4.0,2.0,6.0,9.0,3.0,20.0,2.0,8.0,5.0,2.0,2.0,5.0,4.0,4.0,,2.0,0.3333333333333333,0.75,0.5384615384615384,0.23809523809523808,0.2,0.7,0.5454545454545454,0.631578947368421,0.6666666666666666,0.10810810810810811,0.25,0.2857142857142857,1.0,0.3076923076923077,0.5,1.0,0.2916666666666667,0.8571428571428571,1.0,,,,2.0,1.0,1.0,0.8571428571428571,0.5,2.0,2.0,1.0,5.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5714285714285714,0.13953488372093023,0.11764705882352941,0.13636363636363635,0.25,0.125,0.3333333333333333,0.6666666666666666,0.15384615384615385,0.20833333333333334,0.2,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1629480-201886-203826,1611661317,"Kahleah Copper, Sami Whitcomb, Kalani Brown, DeWanna Bonner, Alyssa Thomas","Copper, Whitcomb, Brown, Bonner, Thomas",1627674-1628244-1629480-201886-203826,PHX,62.0,1,1.0,-1.0,2.0,2.0,4.0,,,4.0,,,,,,,,,,,,,,92.9032258064516,19.5,11.5,19.5,11.5,,,0.38075,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,3.0,,,,,,,,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,3.0,,,1.0,1.0,,,,,0.5,0.5,,0.75,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,0.5,0.5,,,11.75,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1630149-1630442-201886,1611661317,"Kahleah Copper, Sami Whitcomb, Satou Sabally, Natasha Mack, DeWanna Bonner","Copper, Whitcomb, Sabally, Mack, Bonner",1627674-1628244-1630149-1630442-201886,PHX,316.0,3,5.0,-7.0,10.0,11.0,21.0,2.0,2.0,15.0,2.0,,1.0,2.0,2.0,,,0.25,,,1.0,0.5,1.0,95.69620253164557,16.3,13.909090909090908,16.3,12.0,0.25,0.5,0.51965,23.95,,3.0,,2.0,2.0,,3.0,,1.0,,,,4.0,6.0,,,8.0,,,,,,,,6.0,,,,,3.0,,3.0,,1.0,,6.0,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,8.0,,,0.75,0.75,,,,,0.6666666666666666,0.5,,0.5,,,0.5,,0.3333333333333333,,,,,,,,0.25,1.0,1.0,0.5,0.375,0.125,,,,,,,,,,,,,,,,,6.616666666666667,,,,2.0,,,,,,,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1630149-1630442-203826,1611661317,"Kahleah Copper, Sami Whitcomb, Satou Sabally, Natasha Mack, Alyssa Thomas","Copper, Whitcomb, Sabally, Mack, Thomas",1627674-1628244-1630149-1630442-203826,PHX,909.0,5,15.0,3.0,30.0,32.0,62.0,11.0,11.0,24.0,11.0,,8.0,17.0,20.0,1.0,5.0,0.4782608695652174,,,0.8,0.7272727272727273,0.75,98.21782178217822,14.9,14.4375,14.333333333333334,13.28125,0.4782608695652174,0.6956521739130435,0.4844913043478261,25.20909090909091,3.0,9.0,3.0,3.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,6.0,12.0,3.0,6.0,27.0,1.0,1.0,4.0,,1.0,1.0,5.0,10.0,6.0,3.0,,3.0,5.0,2.0,7.0,2.0,2.0,2.0,16.0,,8.0,1.0,3.0,,3.0,2.0,5.0,5.0,6.0,7.0,2.0,9.0,3.0,23.0,4.0,2.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.2727272727272727,1.0,0.2727272727272727,0.5,0.45652173913043476,1.5,0.48148148148148145,0.5,1.0,0.8333333333333334,1.0,0.6666666666666666,,0.23076923076923078,,,0.6666666666666666,1.0,,0.21739130434782608,0.6,0.75,0.6666666666666666,0.17391304347826086,0.13043478260869565,0.6666666666666666,1.0,1.0,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3333333333333333,1.0,1.0,0.2727272727272727,,0.4482,0.11538461538461539,0.2,0.14814814814814814,0.18518518518518517,8.266666666666667,0.1,,,1.0,,,1.0,2.0,1.0,2.0,,2.0,2.0,,1.0,3.0,1.0,,,1.0,,,,0.5,,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.25,1.0,,,,,0.6666666666666666,0.5,,,,,1.0,,,2.0,,,1.0,,,,,,,,2.0,,,,1.0,1.0,2.0,,,0.16666666666666666,0.2,,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,1611661317,2025,2025,False
1627674-1628244-1630149-1642777-201886,1611661317,"Kahleah Copper, Sami Whitcomb, Satou Sabally, Monique Akoa Makani, DeWanna Bonner","Copper, Whitcomb, Sabally, Akoa Makani, Bonner",1627674-1628244-1630149-1642777-201886,PHX,184.0,3,3.0,-8.0,4.0,6.0,10.0,1.0,1.0,10.0,1.0,,,1.0,1.0,,1.0,0.25,,,,0.3333333333333333,,78.26086956521739,20.75,16.833333333333332,20.75,14.166666666666666,0.25,0.5,0.3950375,24.2,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,3.0,,,2.0,,,,1.0,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,0.3333333333333333,0.25,,0.25,,,,,0.3333333333333333,,,,,,,,0.25,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,0.2688,,,,,7.6000000000000005,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,False
