EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,OffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,LongMidRangeFGM,Fg2aBlocked,Steals,LostBallSteals,LostBallTurnovers,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BadPassSteals,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTDefRebounds,DefFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFouls,team_id,year,season,team_vs
1628277-1628280-1628886-1631009-1631044,1611661330,"Allisha Gray, Brionna Jones, Jordin Canada, Rhyne Howard, Naz Hillmon","Gray, Jones, Canada, Howard, Hillmon",1628277-1628280-1628886-1631009-1631044,ATL,3429.0,3,57.0,8.0,108.0,107.0,215,9.0,18.0,35.0,68.0,117.0,109.0,16.0,21.0,37.0,50.0,10.0,6.0,16.0,33.0,2.0,,2.0,2.0,104.0,0.5147058823529411,0.5208333333333334,0.5518867924528302,0.625,0.7777777777777778,0.75,0.6666666666666666,90.28871391076116,1.0,16.76851851851852,15.121495327102803,15.935185185185185,14.514018691588785,0.1875,0.5,0.5625,0.5322557291666666,5.320588235294117,23.0,21.0,11.0,22.0,40.0,8.0,11.0,10.0,7.0,1.0,28.0,17.0,6.0,9.0,15.0,5.0,33.0,54.0,27.0,34.0,16.0,75.0,15.0,24.0,23.0,9.0,32.0,22.0,0.7714285714285715,0.8181818181818182,0.6,0.75,0.6875,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.6666666666666666,0.7894736842105263,0.4166666666666667,0.55,0.5789473684210527,0.7272727272727273,0.10416666666666667,0.07291666666666667,0.55,0.7272727272727273,0.05,0.7083333333333334,0.56156,0.5383825,0.08823529411764706,0.12162162162162163,0.28205128205128205,24.27857142857143,0.21296296296296297,1.0,4.0,9.0,21.0,4.0,4.0,10.0,3.0,13.0,4.0,3.0,21.0,21.0,9.0,7.0,6.0,8.0,13.0,4.0,3.0,0.7,0.35714285714285715,0.8,0.35714285714285715,0.5,0.6,0.5909090909090909,0.25,0.26,0.4,0.21875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,0.25,,0.2,1.0,0.42857142857142855,0.1111111111111111,4.0,4.0,7.0,3.0,4.0,10.0,0.058823529411764705,0.05,,0.4,0.4,4.0,0.1111111111111111,0.1111111111111111,4.0,6.0,2.0,4.0,1.0,0.5,,,,5.0,1.0,0.2777777777777778,0.4166666666666667,1.0,1.0,2.0,3.0,2.0,4.0,1.0,9.0,4.0,1.0,7.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,0.5,0.2777777777777778,0.021739130434782608,0.7777777777777778,1.0,0.14285714285714285,0.14285714285714285,1.0,0.1,0.3,0.6666666666666666,0.5,,1611661330,2025,2025,True
1628277-1628280-1630471-1631009-1631044,1611661330,"Allisha Gray, Brionna Jones, Maya Caldwell, Rhyne Howard, Naz Hillmon","Gray, Jones, Caldwell, Howard, Hillmon",1628277-1628280-1630471-1631009-1631044,ATL,373.0,1,6.0,-11.0,13.0,12.0,25,,1.0,,10.0,4.0,15.0,,1.0,3.0,8.0,2.0,,3.0,4.0,,,,,4.0,,,0.13333333333333333,0.6666666666666666,0.25,0.3333333333333333,,96.51474530831099,,15.538461538461538,14.25,14.76923076923077,12.416666666666666,0.08333333333333333,,,0.46777916666666663,9.459999999999999,5.0,7.0,4.0,,4.0,,3.0,5.0,1.0,,2.0,4.0,4.0,,7.0,,2.0,,,,,,1.0,5.0,6.0,3.0,2.0,5.0,,,,,0.125,0.16666666666666666,0.5,0.5,,0.5,0.3333333333333333,,,,0.4166666666666667,0.08333333333333333,0.42857142857142855,,,0.5,0.550425,0.4562714285714286,0.2,0.23076923076923078,0.5,23.6,0.38461538461538464,,3.0,,1.0,,,,,,,2.0,,1.0,,,,4.0,5.0,,,,,,,,,,0.4444444444444444,0.45454545454545453,0.25,0.08333333333333333,,,,0.75,,,,,,,,,2.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,1.0,1611661330,2025,2025,True
1628277-1628280-1630471-1631044-1642804,1611661330,"Allisha Gray, Brionna Jones, Maya Caldwell, Naz Hillmon, Te-Hina Paopao","Gray, Jones, Caldwell, Hillmon, Paopao",1628277-1628280-1630471-1631044-1642804,ATL,83.0,1,1.0,-4.0,2.0,2.0,4,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,69.39759036144578,,16.0,25.5,16.0,20.0,0.5,,,0.478,9.8,2.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.478,,,,25.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1628280-1631009-1631044-1642804,1611661330,"Allisha Gray, Brionna Jones, Rhyne Howard, Naz Hillmon, Te-Hina Paopao","Gray, Jones, Howard, Hillmon, Paopao",1628277-1628280-1631009-1631044-1642804,ATL,189.0,2,3.0,,7.0,6.0,13,,,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,4.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,,99.04761904761905,1.0,15.285714285714286,13.666666666666666,13.142857142857142,12.666666666666666,,,,0.5592333333333334,2.6999999999999997,4.0,,1.0,2.0,3.0,,,,,,3.0,,,,,3.0,,,,,,,1.0,1.0,,,,4.0,,,,,,0.5,0.5,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,,,,,,,1.0,,0.5049,,,,26.233333333333334,0.5714285714285714,,,,3.0,,3.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,0.25,,0.5,,,,,,,1.0,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,2.0,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1611661330,2025,2025,True
1628277-1628886-1631009-1631044-203398,1611661330,"Allisha Gray, Jordin Canada, Rhyne Howard, Naz Hillmon, Brittney Griner","Gray, Canada, Howard, Hillmon, Griner",1628277-1628886-1631009-1631044-203398,ATL,289.0,3,5.0,1.0,10.0,12.0,22,,1.0,2.0,4.0,10.0,9.0,,3.0,5.0,5.0,2.0,1.0,3.0,3.0,,,,,10.0,0.5,0.5833333333333334,0.7142857142857143,0.6666666666666666,0.6,0.7142857142857143,,109.61937716262976,,10.1,15.666666666666666,10.1,14.833333333333334,0.16666666666666666,,,0.5172583333333333,9.125,2.0,2.0,,2.0,2.0,,,1.0,,,2.0,3.0,,,,,,4.0,2.0,3.0,2.0,7.0,2.0,2.0,3.0,2.0,,2.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,0.6666666666666666,,,0.2857142857142857,0.4,,23.55,0.2,,,1.0,2.0,,,1.0,,,,,3.0,2.0,1.0,1.0,1.0,,,,,1.0,0.5,,0.5,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,0.5,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1630471-1631009-1631044-203398,1611661330,"Allisha Gray, Maya Caldwell, Rhyne Howard, Naz Hillmon, Brittney Griner","Gray, Caldwell, Howard, Hillmon, Griner",1628277-1630471-1631009-1631044-203398,ATL,237.0,2,4.0,2.0,8.0,8.0,16,,1.0,4.0,7.0,11.0,9.0,4.0,,2.0,2.0,,,,2.0,,,,,11.0,0.5714285714285714,0.5714285714285714,0.6875,,,1.0,,97.21518987341771,,14.25,15.375,14.25,15.375,0.14285714285714285,,,0.5880571428571428,2.9285714285714284,5.0,5.0,,4.0,6.0,2.0,4.0,,,,,3.0,,2.0,4.0,,7.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,7.0,5.0,0.5,0.5,0.5,0.5,0.7,,1.0,,,,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.5,,0.8571428571428571,,0.58235,0.14285714285714285,0.14285714285714285,0.6363636363636364,,0.625,,,,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,0.14285714285714285,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1611661330,2025,2025,True
1628277-1630471-1631009-1642804-203398,1611661330,"Allisha Gray, Maya Caldwell, Rhyne Howard, Te-Hina Paopao, Brittney Griner","Gray, Caldwell, Howard, Paopao, Griner",1628277-1630471-1631009-1642804-203398,ATL,55.0,1,1.0,2.0,2.0,2.0,4,,,1.0,2.0,2.0,,,2.0,2.0,2.0,,,,,,,,,2.0,0.5,0.5,0.5,,1.0,1.0,,104.72727272727273,,8.0,19.5,8.0,19.5,,,,0.6995,1.9,,,,1.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1630471-1631044-1642804-203398,1611661330,"Allisha Gray, Maya Caldwell, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Gray, Caldwell, Hillmon, Paopao, Griner",1628277-1630471-1631044-1642804-203398,ATL,32.0,1,1.0,,,1.0,1,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,45.0,,,20.0,,20.0,,,,0.5751,2.3,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,0.5751,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1631009-1631044-1642804-203398,1611661330,"Allisha Gray, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Gray, Howard, Hillmon, Paopao, Griner",1628277-1631009-1631044-1642804-203398,ATL,535.0,3,9.0,-2.0,20.0,19.0,39,1.0,2.0,6.0,12.0,22.0,24.0,2.0,5.0,8.0,11.0,,,2.0,3.0,2.0,1.0,2.0,1.0,20.0,0.5,0.47368421052631576,0.5238095238095238,,0.625,0.6153846153846154,0.75,104.97196261682244,0.5,13.8,13.631578947368421,12.8,13.421052631578947,0.10526315789473684,0.5,1.0,0.542728947368421,6.458333333333333,,,3.0,5.0,7.0,,,3.0,1.0,,7.0,4.0,2.0,,,,,10.0,5.0,7.0,4.0,16.0,3.0,2.0,4.0,2.0,,,0.8333333333333334,0.8333333333333334,,,,0.3684210526315789,0.6,0.5,,0.75,0.3684210526315789,0.7142857142857143,1.0,0.8,0.15789473684210525,0.05263157894736842,,,,0.7368421052631579,,,0.09523809523809523,0.14285714285714285,,24.37142857142857,,1.0,1.0,2.0,6.0,,,2.0,1.0,2.0,,,6.0,6.0,2.0,2.0,2.0,1.0,3.0,,,1.0,0.2857142857142857,,0.2857142857142857,0.5,0.5,0.5,0.16666666666666666,0.2727272727272727,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,0.3333333333333333,0.09090909090909091,,3.0,1.0,1.0,,1.0,0.25,0.2857142857142857,,,,,0.5,,,2.0,,,,,,,,2.0,1.0,0.4,0.5,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,1611661330,2025,2025,True
1628278-1630471-1631021-1642804-1642814,1611661330,"Shatori Walker-Kimbrough, Maya Caldwell, Sika Koné, Te-Hina Paopao, Taylor Thierry","Walker-Kimbrough, Caldwell, Koné, Paopao, Thierry",1628278-1630471-1631021-1642804-1642814,ATL,90.0,1,2.0,-1.0,3.0,3.0,6,,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,0.5,0.5,0.5,1.0,1.0,1.0,,96.0,,22.0,8.0,22.0,8.0,,,,0.5559,7.95,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,2.0,3.0,,,0.5,0.5,0.5,,,,1.0,,0.5,1.0,1.0,,0.5,,0.5,1.0,,0.5,0.757,0.5559,,,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628280-1628886-1630471-1631009-1631044,1611661330,"Brionna Jones, Jordin Canada, Maya Caldwell, Rhyne Howard, Naz Hillmon","Jones, Canada, Caldwell, Howard, Hillmon",1628280-1628886-1630471-1631009-1631044,ATL,305.0,2,5.0,-1.0,11.0,11.0,22,1.0,1.0,2.0,7.0,11.0,12.0,2.0,2.0,5.0,8.0,1.0,,2.0,5.0,,,,,11.0,0.2857142857142857,0.4375,0.5,0.5,1.0,1.0,1.0,103.8688524590164,,14.090909090909092,13.636363636363637,13.272727272727273,12.090909090909092,0.125,1.0,1.0,0.497775,9.1,8.0,4.0,1.0,,4.0,,3.0,2.0,,,1.0,4.0,2.0,1.0,5.0,1.0,9.0,2.0,1.0,2.0,,5.0,3.0,1.0,6.0,1.0,9.0,8.0,0.5,0.5,0.2,0.4166666666666667,0.5,0.125,1.0,,,1.0,0.5,,,,0.25,,0.5,,,0.625,0.6031,0.5127333333333334,0.1111111111111111,0.125,0.8181818181818182,24.2,0.7272727272727273,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,0.6,0.6,1.0,0.125,1.0,1.0,1.0,1.0,,,0.16666666666666666,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,0.5,0.4,1.0,,,,,,,,,,1611661330,2025,2025,True
1628280-1628886-1631009-1631044-1642804,1611661330,"Brionna Jones, Jordin Canada, Rhyne Howard, Naz Hillmon, Te-Hina Paopao","Jones, Canada, Howard, Hillmon, Paopao",1628280-1628886-1631009-1631044-1642804,ATL,23.0,1,,,1.0,,1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,0.7044,1.1,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,0.7044,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628280-1630471-1631009-1631044-1642804,1611661330,"Brionna Jones, Maya Caldwell, Rhyne Howard, Naz Hillmon, Te-Hina Paopao","Jones, Caldwell, Howard, Hillmon, Paopao",1628280-1630471-1631009-1631044-1642804,ATL,178.0,2,3.0,9.0,6.0,6.0,12,,1.0,1.0,3.0,9.0,,2.0,2.0,4.0,5.0,,,,2.0,,,,,9.0,0.3333333333333333,0.5,0.6428571428571429,,1.0,1.0,1.0,97.07865168539325,,10.666666666666666,19.0,10.333333333333334,14.333333333333334,0.2,,,0.5338499999999999,9.133333333333333,6.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,,1.0,3.0,2.0,9.0,,,1.0,,3.0,2.0,,4.0,2.0,9.0,6.0,,,0.3333333333333333,0.5,0.6428571428571429,0.4,1.0,,,1.0,0.2,,,,0.2,0.2,0.2,,0.2,0.6,0.6894,0.5338499999999999,0.2857142857142857,0.4,1.0,23.6,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.5,0.5,0.5,,,,0.5,0.3333333333333333,,0.2,1.0,1.0,1.0,,,,0.2,1.0,1.0,,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1611661330,2025,2025,True
1628886-1630471-1631009-1631044-203398,1611661330,"Jordin Canada, Maya Caldwell, Rhyne Howard, Naz Hillmon, Brittney Griner","Canada, Caldwell, Howard, Hillmon, Griner",1628886-1630471-1631009-1631044-203398,ATL,58.0,1,1.0,,2.0,2.0,4,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,99.3103448275862,,7.5,21.5,7.5,19.0,,,,0.8283,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628886-1631009-1631044-1642804-203398,1611661330,"Jordin Canada, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Canada, Howard, Hillmon, Paopao, Griner",1628886-1631009-1631044-1642804-203398,ATL,116.0,1,2.0,2.0,4.0,5.0,9,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,0.5,0.25,0.4,1.0,0.5,0.6666666666666666,0.5,111.72413793103448,,17.0,9.6,16.25,6.8,0.25,,,0.4755625,4.5,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,2.0,1.0,2.0,1.0,,,1.0,0.5,0.5,0.5,1.0,,,,0.25,1.0,1.0,,,,0.5,1.0,,0.75,,0.536675,0.2,0.3333333333333333,0.5,23.55,0.25,1.0,1.0,,2.0,,1.0,,1.0,4.0,,,,2.0,,,,,2.0,,,,,,,1.0,1.0,1.0,,0.6666666666666666,,0.5,,,,1.0,1.0,,0.5,,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1630471-1631009-1631044-1642804-203398,1611661330,"Maya Caldwell, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Caldwell, Howard, Hillmon, Paopao, Griner",1630471-1631009-1631044-1642804-203398,ATL,116.0,1,2.0,1.0,3.0,3.0,6,,,1.0,1.0,3.0,2.0,2.0,,1.0,2.0,,,2.0,1.0,,,,,,1.0,0.5,0.75,,,1.0,,74.48275862068965,,17.333333333333332,21.333333333333332,16.666666666666668,21.333333333333332,,,,0.541025,2.3,,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.5,1.0,,,1.0,0.5,1.0,1.0,,,,,,,1.0,,,0.5,1.0,,26.8,,1.0,1.0,,1.0,,,,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.5,,1.0,,0.5,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1611661330,2025,2025,True
