EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimAssists,BadPassOutOfBoundsTurnovers,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyCorner3FGA,PenaltyFG2M,HeaveAttempts,BadPassSteals,Travels,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,LostBallTurnovers,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,AtRimPctBlocked,BlockedLongMidRange,LongMidRangeAssists,LongMidRangePctAssisted,Offensive Fouls,OffThreePtRebounds,BlockedAtRim,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Charge Fouls Drawn,SecondChanceArc3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Frequency,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1627672-1628909-1631086-1641648-203827,1611661325,"Aerial Powers, Kelsey Mitchell, Lexie Hull, Aliyah Boston, Natasha Howard","Powers, Mitchell, Hull, Boston, Howard",1627672-1628909-1631086-1641648-203827,IND,250.0,3,4.0,-5.0,7.0,7.0,2.0,3.0,1.0,14,,1.0,2.0,5.0,,,,,,1.0,,2.0,6.0,,1.0,,4.0,9.0,1.0,,,2.0,2.0,,,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,4.0,,4.0,1.0,5.0,,,,,,,,,,1.0,4.0,,,,,,,,1.0,,1.0,,2.0,2.0,2.0,,0.5,0.5,,,,,0.3333333333333333,0.2857142857142857,1.0,0.2857142857142857,1.0,0.5,0.14285714285714285,0.16666666666666666,0.2,,,0.5,0.25,,0.5,0.2,,0.3333333333333333,0.5,,,,80.64,,15.714285714285714,20.0,13.571428571428571,18.142857142857142,0.14285714285714285,,,0.7142857142857143,0.4,0.5,0.5,,,,,0.14285714285714285,,,,,,,,0.2857142857142857,,0.4010285714285714,0.3054,0.4369,,,0.5,0.5,6.716666666666666,23.4,0.2857142857142857,,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,0.5,0.5,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1628909-1641648-1642815-203035,1611661325,"Aerial Powers, Kelsey Mitchell, Aliyah Boston, Makayla Timpson, Shey Peddy","Powers, Mitchell, Boston, Timpson, Peddy",1627672-1628909-1641648-1642815-203035,IND,160.0,2,3.0,5.0,7.0,7.0,4.0,7.0,,14,2.0,2.0,1.0,2.0,,,,,,1.0,,4.0,5.0,,1.0,2.0,10.0,5.0,,,,,3.0,,2.0,8.0,6.0,2.0,,1.0,,,3.0,,3.0,,,,6.0,,,2.0,,2.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,,,1.0,,,,,10.0,6.0,3.0,,0.75,0.75,,,,,0.8,0.6666666666666666,,0.7142857142857143,,1.0,0.16666666666666666,,,,,0.5,,,0.5,,,,,,,,126.0,,7.571428571428571,15.285714285714286,7.571428571428571,14.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,,,,,,,,0.5,,0.5394416666666667,,0.4511,,,,0.8,6.74,23.7,0.5714285714285714,,,,,,0.6666666666666666,,,2.0,,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1628909-1641648-1642815-203824,1611661325,"Aerial Powers, Kelsey Mitchell, Aliyah Boston, Makayla Timpson, Odyssey Sims","Powers, Mitchell, Boston, Timpson, Sims",1627672-1628909-1641648-1642815-203824,IND,145.0,3,2.0,-5.0,4.0,6.0,2.0,2.0,,10,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,7.0,,,,,1.0,1.0,,2.0,2.0,,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,99.3103448275862,,19.0,11.5,19.0,8.833333333333334,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,0.5,0.6666666666666666,,0.4930666666666667,,0.5485,,,,1.0,2.5,27.3,0.5,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,0.5,,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1628909-1641648-203824-203827,1611661325,"Aerial Powers, Kelsey Mitchell, Aliyah Boston, Odyssey Sims, Natasha Howard","Powers, Mitchell, Boston, Sims, Howard",1627672-1628909-1641648-203824-203827,IND,475.0,5,8.0,8.0,17.0,16.0,,4.0,1.0,33,5.0,6.0,3.0,4.0,,1.0,,,,1.0,,9.0,12.0,,2.0,3.0,21.0,13.0,1.0,,,2.0,,,,,14.0,4.0,,1.0,,,7.0,,7.0,,,2.0,14.0,,1.0,6.0,1.0,8.0,1.0,9.0,1.0,,,,1.0,,1.0,,,1.0,6.0,5.0,1.0,,6.0,,3.0,,2.0,,2.0,1.0,19.0,,,,0.7777777777777778,0.7777777777777778,,,,,0.75,0.6428571428571429,1.0,0.6176470588235294,1.0,,0.14285714285714285,,,,1.0,0.6666666666666666,,0.3333333333333333,0.5833333333333334,0.2,,,1.0,,0.3333333333333333,,100.0421052631579,0.5,11.823529411764707,17.125,11.352941176470589,16.5625,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.2857142857142857,0.75,0.75,0.6666666666666666,0.07142857142857142,,,,0.07142857142857142,,,,,,,,0.5714285714285714,,0.5157178571428571,,,0.17647058823529413,0.2,0.09523809523809523,,6.458333333333333,23.5,,1.0,1.0,1.0,,1.0,0.5714285714285714,1.0,1.0,4.0,,0.8,1.0,,,2.0,,,,1.0,,1.0,1.0,,,0.14285714285714285,,,,1.0,,,,,0.5,0.5,,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1629488-1631086-1641648-203824,1611661325,"Aerial Powers, Brianna Turner, Lexie Hull, Aliyah Boston, Odyssey Sims","Powers, Turner, Hull, Boston, Sims",1627672-1629488-1631086-1641648-203824,IND,165.0,1,3.0,-1.0,5.0,5.0,,,,10,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,2.0,,5.0,6.0,,,,,,,,,2.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,5.0,,,,1.0,1.0,1.0,0.5,,0.5,0.5,0.625,,0.625,,,0.5,,,1.0,,,,,,,,,,,,,87.27272727272727,,19.4,13.6,19.4,12.0,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.5,0.5,0.4794375,,,,,,,16.15,26.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,0.5,,,,1.0,,,,,0.5,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1629488-1641648-1642788-1642815,1611661325,"Aerial Powers, Brianna Turner, Aliyah Boston, Bree Hall, Makayla Timpson","Powers, Turner, Boston, Hall, Timpson",1627672-1629488-1641648-1642788-1642815,IND,39.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.84615384615384,,21.0,18.0,21.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1629488-1641648-203035-203824,1611661325,"Aerial Powers, Brianna Turner, Aliyah Boston, Shey Peddy, Odyssey Sims","Powers, Turner, Boston, Peddy, Sims",1627672-1629488-1641648-203035-203824,IND,71.0,1,1.0,2.0,2.0,2.0,,,1.0,4,1.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,,4.0,2.0,1.0,,,2.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,81.12676056338029,,17.5,18.0,16.0,18.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,0.4996333333333333,0.4973,,,,0.5,,4.533333333333333,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1629488-1642788-1642815-203035,1611661325,"Aerial Powers, Brianna Turner, Bree Hall, Makayla Timpson, Shey Peddy","Powers, Turner, Hall, Timpson, Peddy",1627672-1629488-1642788-1642815-203035,IND,183.0,2,3.0,-3.0,6.0,6.0,3.0,6.0,1.0,12,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,1.0,,3.0,6.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,3.0,,3.0,,,,,1.0,,1.0,,0.5,,0.5,,,0.3333333333333333,0.5,1.0,,,,0.5,,,0.5,,1.0,,,,,94.42622950819673,,13.166666666666666,17.333333333333332,13.166666666666666,17.333333333333332,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,1.0,0.42596666666666666,,0.3151,,,,,10.25,26.6,0.5,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1629488-1642815-203035-203824,1611661325,"Aerial Powers, Brianna Turner, Makayla Timpson, Shey Peddy, Odyssey Sims","Powers, Turner, Timpson, Peddy, Sims",1627672-1629488-1642815-203035-203824,IND,82.0,2,1.0,1.0,3.0,4.0,1.0,4.0,,7,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,5.0,4.0,,,,,,,2.0,2.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,1.0,,,,,5.0,,,,,,1.0,1.0,,1.0,,0.75,,0.8333333333333334,,1.0,0.5,,,,,,,1.0,1.0,,,,,,1.0,,122.92682926829268,,7.666666666666667,14.75,7.666666666666667,14.75,0.5,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,1.0,1.0,0.595525,,,,,,0.4,0.8,25.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1629488-203035-203824-203827,1611661325,"Aerial Powers, Brianna Turner, Shey Peddy, Odyssey Sims, Natasha Howard","Powers, Turner, Peddy, Sims, Howard",1627672-1629488-203035-203824-203827,IND,96.0,1,2.0,2.0,3.0,3.0,3.0,,1.0,6,1.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,,4.0,2.0,1.0,,,2.0,2.0,,,4.0,4.0,,,,,,2.0,,2.0,,,1.0,4.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,2.0,4.0,3.0,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,90.0,,12.0,20.0,9.666666666666666,20.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,0.3333333333333333,,0.4415,0.41,0.4867,,,0.5,1.0,8.633333333333333,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,,2.0,,1.0,,,,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1631086-1641648-203824-203827,1611661325,"Aerial Powers, Lexie Hull, Aliyah Boston, Odyssey Sims, Natasha Howard","Powers, Hull, Boston, Sims, Howard",1627672-1631086-1641648-203824-203827,IND,283.0,3,5.0,1.0,8.0,9.0,,,,17,4.0,5.0,,2.0,,,,,,1.0,,4.0,7.0,,1.0,1.0,9.0,8.0,,,,,,,,,4.0,4.0,,1.0,,,2.0,,2.0,,,,4.0,,1.0,2.0,,3.0,,3.0,1.0,,,,,,,,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,,9.0,,,,0.5,0.5,,,,,0.5714285714285714,0.5,,0.5625,,,0.125,,,,,0.4,,0.5,0.42857142857142855,,,,0.6666666666666666,,0.5,,86.5017667844523,,14.0,19.0,14.0,16.11111111111111,0.625,0.8,0.8,0.25,,,,,,,,0.125,,,,,,,,0.75,,0.53635,,,0.125,0.14285714285714285,,,4.1571428571428575,26.2,,,,,,,,,,2.0,,0.5,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1641648-1642788-1642815-203824,1611661325,"Aerial Powers, Aliyah Boston, Bree Hall, Makayla Timpson, Odyssey Sims","Powers, Boston, Hall, Timpson, Sims",1627672-1641648-1642788-1642815-203824,IND,36.0,1,1.0,2.0,2.0,1.0,2.0,1.0,,3,,,,1.0,,,,,,,,,1.0,,,2.0,2.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,1.0,,120.0,,10.0,16.0,10.0,16.0,,,,1.0,,,,,,,,,,,,,,,,,,0.3409,,0.3409,0.5,0.5,,1.0,13.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1641648-1642815-203035-203824,1611661325,"Aerial Powers, Aliyah Boston, Makayla Timpson, Shey Peddy, Odyssey Sims","Powers, Boston, Timpson, Peddy, Sims",1627672-1641648-1642815-203035-203824,IND,102.0,1,2.0,1.0,3.0,3.0,,,1.0,6,1.0,3.0,,,,,,,,1.0,,1.0,3.0,,1.0,1.0,3.0,2.0,,,1.0,,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,2.0,,,3.0,1.0,2.0,,,,,,3.0,,,,1.0,1.0,,,,,0.3333333333333333,0.25,,0.3,,,0.25,0.3333333333333333,,,,0.5,,1.0,0.6666666666666666,,,,,,1.0,,84.70588235294117,,18.666666666666668,15.333333333333334,17.666666666666668,13.333333333333334,0.75,0.3333333333333333,0.5,,,,,,,,,0.25,,,,,,,,1.0,,0.671675,0.7107,,0.4,0.5,,,1.5,24.4,,,,,,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1627672-1641648-203035-203824-203827,1611661325,"Aerial Powers, Aliyah Boston, Shey Peddy, Odyssey Sims, Natasha Howard","Powers, Boston, Peddy, Sims, Howard",1627672-1641648-203035-203824-203827,IND,234.0,3,4.0,7.0,10.0,8.0,,,2.0,18,3.0,4.0,,1.0,,,,,1.0,3.0,,4.0,6.0,1.0,3.0,1.0,12.0,5.0,1.0,,1.0,2.0,,,,,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,1.0,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,,,,,,,,1.0,3.0,2.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,10.0,,,,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.5,0.6,0.5,,0.3333333333333333,0.16666666666666666,1.0,,1.0,1.0,0.5,,1.0,0.25,1.0,,1.0,,,,110.76923076923077,1.0,9.2,17.75,8.0,16.75,0.4444444444444444,0.75,0.75,0.1111111111111111,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.7777777777777778,0.3333333333333333,0.5580277777777778,0.611725,,0.1,0.14285714285714285,0.16666666666666666,,5.25,25.03333333333333,,1.0,1.0,1.0,2.0,1.0,,0.5,1.0,,,,,,,1.0,,,,1.0,,,,,,0.1111111111111111,,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1628909-1629488-1631086-1641648-1642815,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Aliyah Boston, Makayla Timpson","Mitchell, Turner, Hull, Boston, Timpson",1628909-1629488-1631086-1641648-1642815,IND,1.0,1,,1.0,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,0.5,,,,,1.0,,,,,,,,,,,,2880.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1628909-1629488-1631086-1641648-203035,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Aliyah Boston, Shey Peddy","Mitchell, Turner, Hull, Boston, Peddy",1628909-1629488-1631086-1641648-203035,IND,982.0,6,16.0,7.0,32.0,29.0,11.0,13.0,3.0,61,6.0,8.0,2.0,5.0,1.0,2.0,,,2.0,8.0,4.0,10.0,18.0,3.0,10.0,6.0,35.0,28.0,3.0,,,4.0,5.0,4.0,4.0,13.0,12.0,8.0,9.0,7.0,2.0,1.0,6.0,3.0,9.0,2.0,1.0,2.0,21.0,2.0,5.0,7.0,1.0,13.0,3.0,16.0,,,1.0,1.0,5.0,2.0,6.0,,2.0,,8.0,7.0,1.0,,7.0,1.0,3.0,1.0,1.0,,1.0,1.0,31.0,13.0,11.0,1.0,0.6,0.6666666666666666,1.0,0.3,,0.3333333333333333,0.5555555555555556,0.5178571428571429,0.6666666666666666,0.5645161290322581,0.6666666666666666,0.5909090909090909,0.35714285714285715,0.05555555555555555,,0.16666666666666666,1.0,0.7,0.2857142857142857,0.7142857142857143,0.7058823529411765,0.25,,0.3333333333333333,0.6,0.75,0.75,0.6666666666666666,89.4501018329939,1.0,14.0625,18.344827586206897,13.59375,17.586206896551722,0.2857142857142857,0.75,0.8571428571428571,0.17857142857142858,0.4,0.4,1.0,0.07142857142857142,0.5,0.5,1.0,0.2857142857142857,0.25,0.25,1.0,,,,0.4444444444444444,0.6428571428571429,0.2857142857142857,0.4805185185185185,0.527,0.4997277777777778,0.1,0.15,0.11428571428571428,0.37142857142857144,8.149999999999999,28.72,0.34375,2.0,2.0,2.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.0,2.0,1.0,0.3333333333333333,,2.0,3.0,5.0,,3.0,1.0,,,3.0,4.0,0.6,0.5,0.17857142857142858,0.3333333333333333,0.6666666666666666,,2.0,1.0,1.0,,0.25,0.4,0.4,0.25,,0.125,1.0,2.0,1.0,1.0,1.0,,,0.2,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,1611661325,2025,2025,True
1628909-1629488-1631086-1641648-203824,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Aliyah Boston, Odyssey Sims","Mitchell, Turner, Hull, Boston, Sims",1628909-1629488-1631086-1641648-203824,IND,884.0,6,15.0,9.0,33.0,35.0,14.0,12.0,5.0,68,5.0,6.0,3.0,9.0,2.0,2.0,1.0,1.0,6.0,11.0,8.0,9.0,17.0,8.0,13.0,1.0,43.0,34.0,2.0,2.0,2.0,8.0,3.0,8.0,,14.0,2.0,16.0,18.0,11.0,6.0,,1.0,6.0,7.0,4.0,2.0,,20.0,5.0,4.0,4.0,2.0,10.0,5.0,15.0,3.0,1.0,6.0,4.0,2.0,,8.0,1.0,4.0,3.0,10.0,5.0,,2.0,2.0,2.0,2.0,,,,,,35.0,14.0,14.0,,0.1111111111111111,0.125,0.75,0.6153846153846154,1.0,0.6153846153846154,0.5294117647058824,0.7,1.0,0.7166666666666667,1.0,0.6363636363636364,0.43333333333333335,,,0.75,1.0,0.6666666666666666,0.625,1.0,0.8,0.45454545454545453,1.0,0.5,0.6666666666666666,,1.0,1.0,110.76923076923077,,13.303030303030303,12.714285714285714,12.818181818181818,12.428571428571429,0.2,0.8333333333333334,0.8333333333333334,0.3,0.3333333333333333,0.3333333333333333,,0.06666666666666667,1.0,1.0,1.0,0.36666666666666664,0.5454545454545454,0.6,0.6666666666666666,0.25,1.0,1.0,0.7272727272727273,0.6333333333333333,0.5454545454545454,0.447045,0.6491,0.38575909090909094,0.06666666666666667,0.11764705882352941,0.18604651162790697,0.32558139534883723,6.576470588235294,25.146153846153844,0.42424242424242425,1.0,2.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.2,,1.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,0.3333333333333333,0.6363636363636364,0.06666666666666667,0.09090909090909091,1.0,,1.0,4.0,4.0,2.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,6.0,,1.0,,,0.25,1.0,,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091,1.0,1.0,,,,,,,,1611661325,2025,2025,True
1628909-1629488-1631086-1641648-203827,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Aliyah Boston, Natasha Howard","Mitchell, Turner, Hull, Boston, Howard",1628909-1629488-1631086-1641648-203827,IND,13.0,1,,,1.0,,1.0,,,1,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,110.76923076923076,,11.0,,11.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0.44205,,0.44205,,,,,,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
