EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,FG2M,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,SecondChanceFG2A,PenaltyFG2M,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeAssists,Loose Ball Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGA,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3PctBlocked,Transition Take Fouls,PenaltyCorner3FGM,Charge Fouls Drawn,3pt And 1 Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Transition Take Fouls Drawn,HeaveAttempts,team_id,year,season,team_vs
1629496-1641660-203014-203400-204365,1611661328,"Ezi Magbegor, Zia Cooke, Nneka Ogwumike, Skylar Diggins, Erica Wheeler","Magbegor, Cooke, Ogwumike, Diggins, Wheeler",1629496-1641660-203014-203400-204365,SEA,370.0,3,6.0,9.0,13.0,12.0,,,25.0,3.0,,,2.0,,5.0,5.0,,19.0,10.0,,,,,2.0,1.0,3.0,3.0,,,2.0,,,,,,,19.0,,,0.95,,0.5,1.0,0.5,1.0,,97.29729729729729,,14.076923076923077,15.583333333333334,13.76923076923077,15.083333333333334,0.3,,0.2,,,0.8,0.54516,,,,,4.16,23.5,,2.0,2.0,2.0,5.0,3.0,4.0,9.0,2.0,2.0,3.0,5.0,2.0,1.0,13.0,1.0,1.0,,4.0,,0.4,0.4,1.0,0.6,0.6,1.0,0.95,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,3.0,,,,,,,,,,,6.0,,,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.3333333333333333,0.3,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,,,0.3333333333333333,,,,,,,,,,1611661328,2025,2025,False
1627676-1628882-1642798-202252-203400,1611661328,"Tiffany Mitchell, Lexie Brown, Dominique Malonga, Alysha Clark, Skylar Diggins","Mitchell, Brown, Malonga, Clark, Diggins",1627676-1628882-1642798-202252-203400,SEA,222.0,3,4.0,5.0,8.0,7.0,3.0,3.0,15.0,2.0,,1.0,,,5.0,,4.0,10.0,5.0,1.0,,2.0,2.0,,4.0,6.0,6.0,1.0,4.0,4.0,6.0,4.0,1.0,,1.0,1.0,10.0,2.0,3.0,0.7142857142857143,0.3333333333333333,,1.0,1.0,1.0,,97.29729729729729,1.0,13.375,16.428571428571427,13.375,16.428571428571427,0.4,0.2,,,,0.4,0.44311999999999996,0.2741,0.5714285714285714,0.5714285714285714,0.2,7.140000000000001,,0.375,1.0,2.0,,3.0,,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,,,,0.6,0.6,1.0,1.0,1.0,0.4,0.5,1.0,,,,,,,,,1.0,,,2.0,,,0.2,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,4.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1627676-1628931-1642798-202252-204365,1611661328,"Tiffany Mitchell, Gabby Williams, Dominique Malonga, Alysha Clark, Erica Wheeler","Mitchell, Williams, Malonga, Clark, Wheeler",1627676-1628931-1642798-202252-204365,SEA,101.0,2,2.0,-1.0,3.0,3.0,2.0,2.0,6.0,,,1.0,1.0,,1.0,1.0,,2.0,3.0,1.0,,,2.0,1.0,,,,1.0,2.0,1.0,,,,,,,2.0,2.0,2.0,0.5,1.0,0.5,,,,,85.54455445544555,,19.333333333333332,14.333333333333334,19.333333333333332,11.666666666666666,,0.5,0.5,,,0.5,0.330725,0.3133,,,1.0,15.3,26.5,0.6666666666666666,,,,1.0,,2.0,,,1.0,,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628882-1628931-1629496-203014-203400,1611661328,"Lexie Brown, Gabby Williams, Ezi Magbegor, Nneka Ogwumike, Skylar Diggins","Brown, Williams, Magbegor, Ogwumike, Diggins",1628882-1628931-1629496-203014-203400,SEA,1069.0,7,18.0,,38.0,39.0,4.0,4.0,77.0,8.0,,4.0,8.0,,23.0,10.0,4.0,35.0,35.0,2.0,,,2.0,8.0,8.0,14.0,17.0,4.0,10.0,7.0,5.0,1.0,2.0,2.0,2.0,,33.0,2.0,4.0,0.5,0.5,0.30303030303030304,0.8,0.8571428571428571,0.6,1.0,103.72310570626755,,13.131578947368421,14.615384615384615,12.842105263157896,14.205128205128204,0.24242424242424243,0.12121212121212122,0.24242424242424243,,,0.5454545454545454,0.5009545454545455,0.3589,0.05714285714285714,0.041666666666666664,0.05714285714285714,8.02608695652174,24.35,0.10526315789473684,4.0,11.0,2.0,11.0,3.0,16.0,9.0,2.0,8.0,3.0,11.0,2.0,2.0,25.0,4.0,3.0,1.0,6.0,2.0,0.7272727272727273,0.7272727272727273,1.0,0.3,0.3,0.4782608695652174,0.4696969696969697,0.5,1.0,1.0,0.3333333333333333,0.36363636363636365,0.4,0.5,0.25,0.25,1.0,0.25,3.0,2.0,1.0,1.0,2.0,3.0,,0.5,0.5,0.043478260869565216,0.09090909090909091,0.16666666666666666,0.15789473684210525,0.14285714285714285,0.42265,3.0,2.0,1.0,0.75,0.75,0.6666666666666666,4.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,,2.0,,6.0,,,1.0,4.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.14285714285714285,0.25,,0.16666666666666666,1.0,,0.1111111111111111,0.5,0.5,1.0,0.06060606060606061,0.5,0.5,1.0,,,,,,,0.3333333333333333,,,0.09090909090909091,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628882-1629574-202252-203014-204365,1611661328,"Lexie Brown, Li Yueru, Alysha Clark, Nneka Ogwumike, Erica Wheeler","Brown, Yueru, Clark, Ogwumike, Wheeler",1628882-1629574-202252-203014-204365,SEA,32.0,1,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,90.0,,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628882-1628931-1642798-202252-204365,1611661328,"Lexie Brown, Gabby Williams, Dominique Malonga, Alysha Clark, Erica Wheeler","Brown, Williams, Malonga, Clark, Wheeler",1628882-1628931-1642798-202252-204365,SEA,316.0,5,5.0,-7.0,11.0,12.0,9.0,3.0,23.0,3.0,3.0,,1.0,1.0,9.0,2.0,1.0,8.0,15.0,7.0,2.0,,7.0,1.0,4.0,5.0,7.0,2.0,3.0,4.0,3.0,2.0,,,,,7.0,7.0,9.0,0.3333333333333333,0.3888888888888889,0.18181818181818182,1.0,1.0,1.0,1.0,104.81012658227849,,14.090909090909092,13.416666666666666,11.909090909090908,12.083333333333334,0.2727272727272727,,0.09090909090909091,0.3333333333333333,0.1111111111111111,0.45454545454545453,0.4678136363636364,0.46703888888888895,0.16666666666666666,0.2,0.875,5.833333333333333,23.8,0.8181818181818182,,6.0,1.0,2.0,1.0,4.0,,1.0,2.0,,2.0,,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.5,0.5,0.2222222222222222,0.3181818181818182,1.0,1.0,1.0,0.5454545454545454,,,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.2857142857142857,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4,0.297,,,,,,,2.0,,,2.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,3.0,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,0.5,,,0.25,,,,,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,,,,,,,,,,,0.6666666666666666,1.0,,0.125,1.0,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,1611661328,2025,2025,False
1629496-1641660-1642798-202252-204365,1611661328,"Ezi Magbegor, Zia Cooke, Dominique Malonga, Alysha Clark, Erica Wheeler","Magbegor, Cooke, Malonga, Clark, Wheeler",1629496-1641660-1642798-202252-204365,SEA,144.0,3,2.0,-8.0,5.0,5.0,4.0,5.0,10.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,8.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,4.0,,,0.25,1.0,1.0,1.0,,100.0,,18.4,10.4,17.8,10.4,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.5,0.4142,0.41083333333333333,,,,7.6000000000000005,24.4,0.8,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,0.5,,,0.5,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,0.3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1629496-1641660-202252-203400-204365,1611661328,"Ezi Magbegor, Zia Cooke, Alysha Clark, Skylar Diggins, Erica Wheeler","Magbegor, Cooke, Clark, Diggins, Wheeler",1629496-1641660-202252-203400-204365,SEA,279.0,3,5.0,-6.0,10.0,9.0,3.0,1.0,19.0,,,,1.0,,4.0,2.0,2.0,11.0,17.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,,,,,9.0,2.0,3.0,0.7857142857142857,1.0,0.3333333333333333,1.0,1.0,1.0,,98.06451612903226,,15.9,13.333333333333334,15.7,13.333333333333334,,,0.16666666666666666,,,0.3333333333333333,0.42511666666666664,0.361,0.14285714285714285,0.2,0.18181818181818182,10.725,24.15,0.3,3.0,4.0,1.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.6666666666666666,,,0.6666666666666666,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.361,,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661328,2025,2025,False
1628882-1628931-1629574-1642798-204365,1611661328,"Lexie Brown, Gabby Williams, Li Yueru, Dominique Malonga, Erica Wheeler","Brown, Williams, Yueru, Malonga, Wheeler",1628882-1628931-1629574-1642798-204365,SEA,282.0,1,5.0,4.0,9.0,10.0,,,19.0,1.0,,,3.0,,2.0,4.0,2.0,10.0,6.0,,,,,3.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,10.0,,,0.7142857142857143,,0.6666666666666666,0.8,0.8333333333333334,0.5,1.0,97.02127659574468,1.0,14.11111111111111,15.5,14.11111111111111,15.3,0.16666666666666666,,0.5,,,0.8333333333333334,0.5002083333333334,,0.14285714285714285,0.3333333333333333,,4.05,23.05,,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628882-1629574-1642798-202252-204365,1611661328,"Lexie Brown, Li Yueru, Dominique Malonga, Alysha Clark, Erica Wheeler","Brown, Yueru, Malonga, Clark, Wheeler",1628882-1629574-1642798-202252-204365,SEA,16.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1641660-1642307-1642798-202252-204365,1611661328,"Zia Cooke, Mackenzie Holmes, Dominique Malonga, Alysha Clark, Erica Wheeler","Cooke, Holmes, Malonga, Clark, Wheeler",1641660-1642307-1642798-202252-204365,SEA,208.0,1,3.0,-7.0,7.0,6.0,1.0,5.0,13.0,1.0,,,4.0,1.0,1.0,4.0,1.0,6.0,13.0,,1.0,,,4.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,6.0,,1.0,0.5,,0.8,,,,,90.0,,19.857142857142858,11.5,17.571428571428573,11.5,0.2,,0.8,,1.0,1.0,0.47307,0.33405,0.16666666666666666,0.5,,3.0,25.4,0.14285714285714285,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,,2.0,1.0,2.0,,1.0,1.0,1.0,0.25,0.25,1.0,0.5,1.0,,,,,,,0.25,0.25,1.0,0.25,1.0,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628882-1629496-1629574-203400-204365,1611661328,"Lexie Brown, Ezi Magbegor, Li Yueru, Skylar Diggins, Erica Wheeler","Brown, Magbegor, Yueru, Diggins, Wheeler",1628882-1629496-1629574-203400-204365,SEA,50.0,1,1.0,,2.0,2.0,2.0,2.0,4.0,,,,,,,,2.0,2.0,2.0,,,2.0,2.0,,,1.0,1.0,,,2.0,4.0,1.0,,,,,2.0,2.0,2.0,0.5,0.5,,,1.0,,,115.19999999999999,,9.0,16.0,9.0,16.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628882-1629496-1641660-1642798-204365,1611661328,"Lexie Brown, Ezi Magbegor, Zia Cooke, Dominique Malonga, Erica Wheeler","Brown, Magbegor, Cooke, Malonga, Wheeler",1628882-1629496-1641660-1642798-204365,SEA,67.0,1,1.0,-5.0,2.0,3.0,,,5.0,,,1.0,1.0,,1.0,1.0,,,5.0,,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,0.5,,0.5,,,107.46268656716417,,15.0,12.333333333333334,10.0,11.333333333333334,,0.5,0.5,,,0.5,0.462075,,,,,14.3,22.8,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628931-1641660-202252-203014-204365,1611661328,"Gabby Williams, Zia Cooke, Alysha Clark, Nneka Ogwumike, Erica Wheeler","Williams, Cooke, Clark, Ogwumike, Wheeler",1628931-1641660-202252-203014-204365,SEA,361.0,4,6.0,-4.0,15.0,15.0,7.0,8.0,30.0,2.0,1.0,2.0,2.0,,7.0,2.0,3.0,9.0,13.0,2.0,,3.0,7.0,2.0,1.0,6.0,7.0,1.0,3.0,3.0,5.0,3.0,,,,,9.0,7.0,7.0,0.4090909090909091,1.1666666666666667,0.2222222222222222,0.5,0.8333333333333334,1.0,,119.66759002770083,,12.266666666666667,11.8,12.066666666666666,11.133333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5,,0.4444444444444444,0.42596666666666666,0.59975,0.2727272727272727,0.3333333333333333,0.7777777777777778,7.742857142857143,27.1,0.4666666666666667,2.0,3.0,,3.0,,2.0,,,1.0,,1.0,,1.0,2.0,4.0,3.0,2.0,5.0,4.0,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,0.3333333333333333,0.6,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,0.25,0.16666666666666666,1.0,0.5844,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,4.0,,,,,,1.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,1.0,0.16666666666666666,0.5,0.5,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1629496-1629574-1641660-202252-204365,1611661328,"Ezi Magbegor, Li Yueru, Zia Cooke, Alysha Clark, Erica Wheeler","Magbegor, Yueru, Cooke, Clark, Wheeler",1629496-1629574-1641660-202252-204365,SEA,205.0,2,3.0,-9.0,7.0,9.0,4.0,5.0,16.0,,,,,,4.0,1.0,2.0,4.0,13.0,2.0,1.0,2.0,4.0,,,1.0,2.0,2.0,3.0,2.0,2.0,,,,,,2.0,4.0,4.0,0.3333333333333333,0.5,0.2,,1.0,,,112.39024390243902,,15.142857142857142,11.0,14.428571428571429,11.0,,,,,,0.2,0.37077,0.37735,,,1.0,10.15,23.4,0.5714285714285714,1.0,4.0,,1.0,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,0.25,0.2,,1.0,,0.8,0.25,0.25,,,,,,1.0,1.0,1.0,,1.0,1.0,,0.5,0.3333333333333333,,,0.3333333333333333,0.25,0.3333333333333333,0.4006,,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,2.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1611661328,2025,2025,False
1628931-1641660-1642307-1642798-204365,1611661328,"Gabby Williams, Zia Cooke, Mackenzie Holmes, Dominique Malonga, Erica Wheeler","Williams, Cooke, Holmes, Malonga, Wheeler",1628931-1641660-1642307-1642798-204365,SEA,197.0,1,3.0,3.0,7.0,6.0,4.0,4.0,13.0,4.0,,,3.0,1.0,6.0,3.0,,5.0,2.0,2.0,1.0,,3.0,3.0,,1.0,4.0,,1.0,1.0,,,,,,,,3.0,4.0,0.2777777777777778,0.5,0.3333333333333333,,1.0,,,95.0253807106599,,16.142857142857142,14.0,14.285714285714286,14.0,0.4444444444444444,,0.3333333333333333,,0.3333333333333333,0.7777777777777778,0.5611888888888888,0.44715,,,0.6,4.5,23.833333333333332,0.5714285714285714,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2777777777777778,,1.0,1.0,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,2.0,2.0,,,2.0,3.0,,,0.5,,,0.4,0.42857142857142855,,0.592125,,,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,2.0,3.0,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,,,0.5,0.6666666666666666,,0.5,,,0.14285714285714285,0.25,0.25,,,,,,0.6666666666666666,0.5,,,,,0.3333333333333333,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661328,2025,2025,False
1627676-1628882-1641660-1642307-1642798,1611661328,"Tiffany Mitchell, Lexie Brown, Zia Cooke, Mackenzie Holmes, Dominique Malonga","Mitchell, Brown, Cooke, Holmes, Malonga",1627676-1628882-1641660-1642307-1642798,SEA,586.0,2,10.0,17.0,22.0,21.0,6.0,,43.0,3.0,,1.0,6.0,2.0,11.0,6.0,2.0,29.0,12.0,2.0,2.0,,4.0,6.0,3.0,9.0,9.0,,1.0,2.0,2.0,1.0,,,,,29.0,4.0,6.0,0.8055555555555556,0.5,0.35294117647058826,1.0,0.9,1.0,1.0,105.6655290102389,,12.272727272727273,15.047619047619047,12.272727272727273,15.047619047619047,0.17647058823529413,0.058823529411764705,0.35294117647058826,,0.5,0.5294117647058824,0.48773235294117645,0.44625,0.05555555555555555,0.08333333333333333,0.13793103448275862,6.863636363636363,25.266666666666666,0.2727272727272727,5.0,7.0,3.0,9.0,3.0,8.0,9.0,3.0,4.0,3.0,7.0,3.0,3.0,17.0,6.0,1.0,1.0,2.0,,0.4444444444444444,0.4444444444444444,1.0,0.5,0.5,0.8181818181818182,0.7941176470588235,0.5,0.8571428571428571,0.8333333333333334,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.6,0.5,0.5,1.0,0.5,,,2.0,,,,,1.0,0.5,,,,,,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,10.0,,,,1.0,,,,4.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
