EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,DefThreePtRebounds,FoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,Fg2aBlocked,Steals,LostBallSteals,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,DefFTReboundPct,PenaltyDefPoss,DefLongMidRangeReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsUnassisted3s,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Transition Take Fouls Drawn,BlockedAtRim,ShortMidRangePctBlocked,SelfORebPct,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceCorner3Frequency,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceFtPoints,Charge Fouls,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1628279-1628931-1629496-203014-203400,1611661328,"Brittney Sykes, Gabby Williams, Ezi Magbegor, Nneka Ogwumike, Skylar Diggins","Sykes, Williams, Magbegor, Ogwumike, Diggins",1628279-1628931-1629496-203014-203400,SEA,1476.0,3,25.0,-13.0,51.0,48.0,99,4.0,10.0,15.0,11.0,30.0,43.0,56.0,14.0,7.0,9.0,4.0,20.0,5.0,15.0,21.0,4.0,12.0,13.0,,43.0,0.6363636363636364,0.6363636363636364,0.36666666666666664,0.44047619047619047,0.4673913043478261,0.45454545454545453,0.6842105263157895,0.75,96.58536585365853,14.705882352941176,15.125,14.176470588235293,14.875,0.23809523809523808,0.4,0.4,1.0,0.35714285714285715,0.5238095238095238,0.4834821428571428,7.6899999999999995,5.0,2.0,5.0,8.0,8.0,6.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.11904761904761904,0.4,0.4,5.0,,,1.0,2.0,,1.0,4.0,10.0,1.0,2.0,5.0,12.0,6.0,1.0,1.0,1.0,3.0,2.0,7.0,6.0,10.0,4.0,2.0,1.0,1.0,3.0,7.0,3.0,1.0,2.0,,2.0,1.0,7.0,5.0,,0.4,0.4166666666666667,0.3333333333333333,0.4166666666666667,1.0,0.625,0.7,0.2857142857142857,0.25,1.0,0.5,0.6,0.047619047619047616,0.5,0.5,1.0,0.23809523809523808,0.4,0.4,0.25,,,0.25,,0.5,0.5,0.4,0.396625,0.06666666666666667,0.09090909090909091,0.16279069767441862,24.75,0.09803921568627451,,1.0,6.0,3.0,7.0,0.03333333333333333,,2.0,8.0,4.0,,0.6666666666666666,1.0,5.0,0.3333333333333333,6.0,,,3.0,,1.0,3.0,,,,,,6.0,6.0,3.0,,4.0,2.0,,,,,,0.3157894736842105,,0.24,0.16666666666666666,0.5,,,,,0.75,0.5305375,,9.0,1.0,2.0,1.0,1.0,1.0,2.0,0.06666666666666667,0.041666666666666664,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1628931-1629496-203014-204365,1611661328,"Brittney Sykes, Gabby Williams, Ezi Magbegor, Nneka Ogwumike, Erica Wheeler","Sykes, Williams, Magbegor, Ogwumike, Wheeler",1628279-1628931-1629496-203014-204365,SEA,118.0,1,2.0,-2.0,3.0,4.0,7,,1.0,2.0,2.0,3.0,4.0,6.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,,85.42372881355932,15.666666666666666,17.75,15.666666666666666,16.0,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,0.49700000000000005,6.133333333333333,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1628931-1629496-203400-204365,1611661328,"Brittney Sykes, Gabby Williams, Ezi Magbegor, Skylar Diggins, Erica Wheeler","Sykes, Williams, Magbegor, Diggins, Wheeler",1628279-1628931-1629496-203400-204365,SEA,14.0,1,,-2.0,,1.0,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1628931-1642798-203014-203400,1611661328,"Brittney Sykes, Gabby Williams, Dominique Malonga, Nneka Ogwumike, Skylar Diggins","Sykes, Williams, Malonga, Ogwumike, Diggins",1628279-1628931-1642798-203014-203400,SEA,418.0,2,7.0,4.0,13.0,15.0,28,1.0,1.0,4.0,4.0,7.0,17.0,13.0,4.0,2.0,5.0,1.0,13.0,3.0,5.0,5.0,,3.0,4.0,,17.0,0.5,0.5,0.5714285714285714,0.85,0.85,0.6,0.5714285714285714,,96.45933014354067,14.923076923076923,14.933333333333334,14.923076923076923,14.0,0.1,1.0,1.0,1.0,0.4,0.4,0.45033,9.471428571428572,1.0,2.0,2.0,4.0,1.0,2.0,0.5,,0.25,0.25,0.2,1.0,1.0,,,,,,,,3.0,3.0,,,3.0,3.0,,,,,,,,9.0,3.0,3.0,3.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,0.3,0.75,1.0,,,,,,,0.3,1.0,1.0,1.0,,,,,,,1.0,,0.1,0.14285714285714285,,25.8,,,,1.0,,1.0,,,1.0,3.0,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1628931-1642798-203014-204365,1611661328,"Brittney Sykes, Gabby Williams, Dominique Malonga, Nneka Ogwumike, Erica Wheeler","Sykes, Williams, Malonga, Ogwumike, Wheeler",1628279-1628931-1642798-203014-204365,SEA,46.0,2,1.0,-2.0,1.0,1.0,2,,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,62.60869565217391,16.0,30.0,16.0,30.0,,,,,1.0,,0.3002,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1629496-1642798-203400-204365,1611661328,"Brittney Sykes, Ezi Magbegor, Dominique Malonga, Skylar Diggins, Erica Wheeler","Sykes, Magbegor, Malonga, Diggins, Wheeler",1628279-1629496-1642798-203400-204365,SEA,243.0,2,4.0,-5.0,9.0,7.0,16,1.0,1.0,5.0,3.0,7.0,6.0,11.0,4.0,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,6.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,1.0,,94.81481481481482,16.0,14.142857142857142,16.0,14.142857142857142,0.14285714285714285,1.0,1.0,,0.7142857142857143,0.14285714285714285,0.38152857142857144,7.685714285714285,2.0,,1.0,2.0,,,,,0.4,0.5,0.14285714285714285,,,4.0,1.0,1.0,,,,,,,,,,,,2.0,4.0,,,,4.0,,,,,,,2.0,,,,,,,,4.0,4.0,,,,,,0.5,0.5,0.5,,,,,1.0,,,,,,,,,0.25,1.0,,,,,,0.380225,,,0.6666666666666666,,0.4444444444444444,,1.0,,,,0.14285714285714285,,,1.0,,,0.5,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2,,1.0,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1629496-203014-203400-204365,1611661328,"Brittney Sykes, Ezi Magbegor, Nneka Ogwumike, Skylar Diggins, Erica Wheeler","Sykes, Magbegor, Ogwumike, Diggins, Wheeler",1628279-1629496-203014-203400-204365,SEA,629.0,3,10.0,-3.0,18.0,19.0,37,1.0,3.0,8.0,8.0,12.0,21.0,24.0,10.0,5.0,6.0,,13.0,2.0,4.0,7.0,1.0,2.0,3.0,,19.0,0.625,0.7142857142857143,0.6666666666666666,0.5277777777777778,0.5526315789473685,0.5,0.5714285714285714,,84.70588235294119,19.77777777777778,14.368421052631579,18.944444444444443,12.842105263157896,0.16666666666666666,0.3333333333333333,0.5,,0.4444444444444444,0.5,0.4755138888888889,6.5,6.0,1.0,1.0,6.0,2.0,6.0,0.6666666666666666,0.5,0.75,1.0,0.05555555555555555,1.0,1.0,,,,,2.0,,,1.0,4.0,,,1.0,6.0,2.0,,,,,,,3.0,4.0,1.0,1.0,1.0,,4.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,0.16666666666666666,,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.1111111111111111,,,,0.2222222222222222,0.25,0.25,1.0,,,,,,,0.25,,0.10526315789473684,0.15384615384615385,,23.683333333333334,,,3.0,2.0,,2.0,0.25,0.3333333333333333,,1.0,1.0,1.0,0.5,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,3.0,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.2,0.3333333333333333,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.576,0.09523809523809523,,,,1.0,,,,0.25,,,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,1611661328,2025,2025,False
1628279-1642798-203014-203400-204365,1611661328,"Brittney Sykes, Dominique Malonga, Nneka Ogwumike, Skylar Diggins, Erica Wheeler","Sykes, Malonga, Ogwumike, Diggins, Wheeler",1628279-1642798-203014-203400-204365,SEA,321.0,3,5.0,-8.0,9.0,9.0,18,,,5.0,2.0,6.0,6.0,14.0,2.0,1.0,1.0,,2.0,1.0,4.0,6.0,,2.0,2.0,,4.0,0.5,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,0.75,,80.74766355140187,20.77777777777778,14.88888888888889,20.77777777777778,14.666666666666666,,,,,0.625,0.25,0.44945,7.933333333333334,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,0.4,0.5,0.125,,,2.0,,,,,,,,2.0,,1.0,,2.0,2.0,,,,1.0,,,,2.0,,,,,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,0.25,,1.0,,0.5,,,,,0.25,,,,,,,,1.0,,,0.5724,0.1111111111111111,0.14285714285714285,,25.75,0.2222222222222222,,1.0,,,1.0,0.16666666666666666,,1.0,2.0,2.0,,1.0,1.0,5.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,0.5,,0.3333333333333333,,0.6666666666666666,,,,,,0.5094,0.3333333333333333,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,1611661328,2025,2025,False
1628931-1629496-1642798-203400-204365,1611661328,"Gabby Williams, Ezi Magbegor, Dominique Malonga, Skylar Diggins, Erica Wheeler","Williams, Magbegor, Malonga, Diggins, Wheeler",1628931-1629496-1642798-203400-204365,SEA,256.0,1,4.0,4.0,9.0,9.0,18,,,6.0,3.0,7.0,14.0,10.0,2.0,1.0,3.0,,8.0,1.0,2.0,4.0,,,2.0,,14.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6,0.6363636363636364,1.0,0.5,,101.25,13.222222222222221,15.222222222222221,11.88888888888889,15.11111111111111,,,,,0.6,0.3,0.43637,7.742857142857143,3.0,,1.0,4.0,,3.0,,,0.5,0.6,0.1,,,7.0,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,6.0,2.0,3.0,,10.0,6.0,3.0,2.0,2.0,2.0,,1.0,3.0,2.0,,,,,,10.0,7.0,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.3,,,,0.3333333333333333,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4431777777777778,0.18181818181818182,0.25,0.7142857142857143,24.96666666666667,0.7777777777777778,1.0,2.0,1.0,,2.0,0.2857142857142857,,1.0,,,1.0,,1.0,7.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,0.25,1.0,0.4,,,1.0,,,,0.5,0.51075,,,,,,,,,0.16666666666666666,,,,,,,1.0,1.0,,,,,,,,,,,1611661328,2025,2025,False
1628931-1629496-203014-203400-204365,1611661328,"Gabby Williams, Ezi Magbegor, Nneka Ogwumike, Skylar Diggins, Erica Wheeler","Williams, Magbegor, Ogwumike, Diggins, Wheeler",1628931-1629496-203014-203400-204365,SEA,857.0,3,14.0,-6.0,26.0,27.0,53,,3.0,10.0,5.0,16.0,21.0,27.0,10.0,5.0,5.0,,10.0,7.0,8.0,11.0,2.0,6.0,12.0,1.0,19.0,1.0,1.0,0.3125,0.38095238095238093,0.45652173913043476,1.0,0.8,1.0,89.05484247374562,15.884615384615385,16.444444444444443,15.807692307692308,16.333333333333332,0.14285714285714285,,,,0.47619047619047616,0.38095238095238093,0.4520166666666667,7.3375,4.0,1.0,3.0,,1.0,7.0,0.3333333333333333,0.5,0.4,0.4444444444444444,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,2.0,4.0,,,2.0,5.0,5.0,,1.0,,,,,,4.0,2.0,,,,4.0,5.0,3.0,,,,,,,1.0,,,0.4,,0.4,,,,0.23809523809523808,1.0,,,1.0,0.047619047619047616,,,,0.19047619047619047,0.5,0.5,,,,,,,,0.5,0.4099,0.13043478260869565,0.16666666666666666,,24.54,0.038461538461538464,1.0,2.0,2.0,1.0,4.0,0.125,0.3333333333333333,,4.0,3.0,1.0,0.6666666666666666,,1.0,1.0,2.0,,1.0,,,1.0,,2.0,,,1.0,,3.0,3.0,1.0,,1.0,,,,,,0.5,0.2727272727272727,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,0.649,0.09523809523809523,6.0,,,,,,,0.1,,,,,,,,,2.0,1.0,,,,,,,,,1611661328,2025,2025,False
1628931-1642798-203014-203400-204365,1611661328,"Gabby Williams, Dominique Malonga, Nneka Ogwumike, Skylar Diggins, Erica Wheeler","Williams, Malonga, Ogwumike, Diggins, Wheeler",1628931-1642798-203014-203400-204365,SEA,1495.0,3,25.0,8.0,50.0,44.0,94,1.0,3.0,24.0,12.0,35.0,57.0,49.0,12.0,6.0,13.0,1.0,33.0,10.0,17.0,27.0,2.0,6.0,9.0,,51.0,0.5,0.5,0.34285714285714286,0.48,0.5277777777777778,0.9090909090909091,0.875,1.0,90.54180602006689,15.8,16.022727272727273,14.28,15.977272727272727,0.06,0.3333333333333333,0.3333333333333333,1.0,0.48,0.36,0.437053,9.719999999999999,8.0,3.0,8.0,12.0,4.0,12.0,0.8,1.0,0.3333333333333333,0.34782608695652173,0.16,0.375,0.375,19.0,1.0,2.0,2.0,5.0,1.0,3.0,6.0,10.0,2.0,3.0,8.0,15.0,9.0,5.0,16.0,3.0,6.0,4.0,23.0,21.0,10.0,6.0,7.0,5.0,2.0,4.0,9.0,4.0,2.0,3.0,3.0,3.0,3.0,23.0,19.0,1.0,0.875,0.5333333333333333,0.5,0.5333333333333333,0.3125,0.4318181818181818,0.4791666666666667,0.3,1.0,0.5,1.0,0.5,0.1,0.4,0.4,1.0,0.2,0.6,0.6,0.8333333333333334,0.09090909090909091,0.5,0.13636363636363635,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.6,0.4254113636363636,0.07692307692307693,0.10810810810810811,0.40350877192982454,25.02,0.38,,1.0,3.0,,6.0,0.02857142857142857,,3.0,4.0,3.0,2.0,0.6666666666666666,1.0,27.0,0.6666666666666666,11.0,,,3.0,,4.0,5.0,6.0,,,1.0,3.0,7.0,10.0,3.0,,1.0,2.0,2.0,,,0.3333333333333333,0.3333333333333333,0.3181818181818182,0.42857142857142855,0.3448275862068966,1.0,0.13333333333333333,0.5,0.3333333333333333,,,0.3333333333333333,0.4560571428571429,0.10526315789473684,3.0,,,,,1.0,,0.041666666666666664,,2.0,2.0,,0.3333333333333333,0.2222222222222222,,0.6,,,1.0,1.0,2.0,0.4,0.5,1.0,0.3333333333333333,1.0,1611661328,2025,2025,False
