EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,Corner3Assists,AtRimAssists,FTDefRebounds,PenaltyTurnovers,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,PtsPutbacks,OffThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,SecondChanceFg3Pct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1627676-1630389-1642295-1642801-204319,1611661319,"Tiffany Mitchell, Dana Evans, Elizabeth Kitley, Aaliyah Nye, Jewell Loyd","Mitchell, Evans, Kitley, Nye, Loyd",1627676-1630389-1642295-1642801-204319,LVA,615.0,3,10.0,3.0,19.0,19.0,3.0,38,2.0,6.0,1.0,1.0,1.0,3.0,8.0,15.0,1.0,3.0,22.0,19.0,2.0,2.0,6.0,8.0,8.0,3.0,,3.0,1.0,3.0,4.0,1.0,5.0,1.0,,,11.0,2.0,2.0,6.0,9.0,3.0,12.0,,,,2.0,,2.0,,2.0,5.0,6.0,8.0,1.0,2.0,2.0,2.0,2.0,16.0,0.5,0.5714285714285714,1.0,0.3333333333333333,0.3333333333333333,0.5333333333333333,1.0,0.5277777777777778,1.0,0.55,1.0,0.16666666666666666,0.2,0.16666666666666666,1.0,0.75,0.2857142857142857,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.25,0.7142857142857143,0.6666666666666666,,88.97560975609755,1.0,16.789473684210527,15.578947368421053,15.631578947368421,14.578947368421053,0.3333333333333333,0.3333333333333333,0.4,,0.05555555555555555,1.0,1.0,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6111111111111112,0.3333333333333333,0.5025833333333334,0.58455,0.2727272727272727,5.633333333333334,24.099999999999998,4.0,1.0,5.0,8.0,2.0,2.0,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,7.0,,4.0,1.0,1.0,,7.0,4.0,,1.0,1.0,1.1666666666666667,1.1666666666666667,0.25,1.0,0.3333333333333333,,0.4444444444444444,0.625,0.8333333333333334,0.8,,,,,,0.6666666666666666,1.0,,,0.3333333333333333,1.0,0.5675666666666667,0.3181818181818182,0.21052631578947367,2.0,2.0,3.0,2.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,0.1,0.11764705882352941,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1628932-1629484-1642801-203833-204319,1611661319,"A'ja Wilson, Megan Gustafson, Aaliyah Nye, Chelsea Gray, Jewell Loyd","Wilson, Gustafson, Nye, Gray, Loyd",1628932-1629484-1642801-203833-204319,LVA,166.0,2,3.0,5.0,6.0,6.0,,12,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,11.0,6.0,,,,2.0,,9.0,,1.0,1.0,2.0,1.0,3.0,4.0,1.0,,1.0,11.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,11.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.9166666666666666,,0.9166666666666666,,0.5,0.6666666666666666,1.0,,0.5,,0.5,0.5,,,0.5,,1.0,104.09638554216868,,10.666666666666666,17.0,10.666666666666666,15.666666666666666,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.45929166666666665,,,8.1,23.400000000000002,3.0,,,1.0,,,2.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,5.0,2.0,,,,,5.0,3.0,,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,,,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,0.38694999999999996,0.45454545454545453,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1629498-1631006-1631019-203833-204319,1611661319,"Jackie Young, Kierstan Bell, NaLyssa Smith, Chelsea Gray, Jewell Loyd","Young, Bell, Smith, Gray, Loyd",1629498-1631006-1631019-203833-204319,LVA,722.0,2,12.0,5.0,26.0,25.0,3.0,51,2.0,9.0,,,1.0,4.0,6.0,15.0,1.0,5.0,26.0,21.0,1.0,2.0,2.0,8.0,4.0,,3.0,4.0,1.0,3.0,4.0,,4.0,,2.0,,8.0,3.0,4.0,3.0,8.0,3.0,11.0,6.0,5.0,1.0,,2.0,,3.0,3.0,4.0,9.0,11.0,1.0,1.0,,1.0,1.0,24.0,0.6666666666666666,0.6666666666666666,,0.2,0.2,0.4,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.25,0.2,0.2222222222222222,,0.75,0.3333333333333333,0.8,0.7777777777777778,0.23076923076923078,0.2857142857142857,1.0,0.8,,101.7174515235457,1.0,13.884615384615385,14.44,13.23076923076923,14.44,0.45,0.2222222222222222,0.2857142857142857,1.0,,,,,0.2,0.25,0.25,,0.55,0.25,0.474255,0.4612,0.07692307692307693,6.16,25.5,9.0,11.0,4.0,6.0,2.0,3.0,,1.0,,,1.0,,1.0,1.0,2.0,3.0,,1.0,10.0,,2.0,1.0,2.0,2.0,6.0,6.0,3.0,,0.6666666666666666,0.5,0.625,0.16666666666666666,1.0,0.5,,0.3,0.6666666666666666,0.8,0.5,0.05,,,,0.3333333333333333,0.75,0.6666666666666666,,,0.25,,0.458575,0.38461538461538464,0.34615384615384615,,,11.0,,,15.0,6.0,,,,,0.2608695652173913,0.3333333333333333,,6.0,3.0,,,,,,1.0,,,,1.0,,,3.0,,,,,,,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661319,2025,2025,True
1627676-1629498-1642801-203833-204329,1611661319,"Tiffany Mitchell, Jackie Young, Aaliyah Nye, Chelsea Gray, Kiah Stokes","Mitchell, Young, Nye, Gray, Stokes",1627676-1629498-1642801-203833-204329,LVA,210.0,3,4.0,-6.0,8.0,9.0,,17,2.0,2.0,1.0,3.0,,,3.0,5.0,,,9.0,15.0,,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,2.0,4.0,6.0,2.0,,,,,,9.0,0.3333333333333333,0.3333333333333333,,,,0.6,,0.6,,0.75,,,,,0.5,1.0,,,1.0,,,,,,116.57142857142857,,13.0,11.777777777777779,13.0,11.11111111111111,0.4,1.0,1.0,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3714,,,13.02,,5.0,7.0,,,,,,,,,,,,,3.0,4.0,,,9.0,,,,,,9.0,5.0,1.0,,0.75,0.75,0.9,,,,,,,,,,,,,,,,,,,,0.359875,1.0,0.625,,,3.0,,,3.0,1.0,,,,,0.2,0.2,,3.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1629498-203833-204319-204329,1611661319,"Tiffany Mitchell, Jackie Young, Chelsea Gray, Jewell Loyd, Kiah Stokes","Mitchell, Young, Gray, Loyd, Stokes",1627676-1629498-203833-204319-204329,LVA,1531.0,4,26.0,9.0,51.0,47.0,5.0,98,6.0,15.0,3.0,6.0,3.0,9.0,16.0,30.0,4.0,13.0,53.0,44.0,1.0,2.0,5.0,24.0,8.0,12.0,,9.0,3.0,1.0,12.0,4.0,16.0,3.0,4.0,3.0,36.0,6.0,7.0,5.0,14.0,7.0,21.0,7.0,5.0,2.0,4.0,2.0,3.0,8.0,12.0,6.0,13.0,12.0,,2.0,2.0,2.0,1.0,48.0,0.75,0.75,1.0,0.3076923076923077,0.3076923076923077,0.5333333333333333,0.5,0.5116279069767442,0.625,0.5638297872340425,0.625,0.3023255813953488,0.03333333333333333,0.06666666666666667,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.7777777777777778,0.6666666666666666,0.3181818181818182,0.5555555555555556,0.5,0.8333333333333334,0.6666666666666666,92.17504898758982,0.5,15.313725490196079,15.957446808510639,14.156862745098039,15.404255319148936,0.3488372093023256,0.4,0.42857142857142855,0.6666666666666666,0.13953488372093023,0.5,0.5,1.0,0.20930232558139536,0.3333333333333333,0.3333333333333333,1.0,0.5116279069767442,0.3333333333333333,0.46806627906976744,0.4488375,0.09433962264150944,8.729999999999999,24.76153846153846,9.0,5.0,7.0,9.0,,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,2.0,10.0,1.0,5.0,2.0,4.0,,10.0,9.0,,1.0,,0.6,0.7142857142857143,,1.0,0.5,,0.20930232558139536,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.09302325581395349,0.25,0.25,1.0,0.5,,,0.2,1.0,0.2,1.0,0.45640000000000003,0.18867924528301888,0.17647058823529413,,,9.0,,1.0,9.0,4.0,0.125,,,,0.08695652173913043,0.12121212121212122,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,0.5,0.3333333333333333,,0.09523809523809523,0.5,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1642801-203833-204319-204329,1611661319,"Tiffany Mitchell, Aaliyah Nye, Chelsea Gray, Jewell Loyd, Kiah Stokes","Mitchell, Nye, Gray, Loyd, Stokes",1627676-1642801-203833-204319-204329,LVA,592.0,3,10.0,4.0,20.0,19.0,6.0,39,2.0,6.0,1.0,4.0,2.0,6.0,6.0,14.0,3.0,9.0,24.0,20.0,2.0,4.0,7.0,10.0,2.0,9.0,,6.0,2.0,,5.0,3.0,8.0,2.0,1.0,1.0,19.0,5.0,3.0,3.0,7.0,7.0,14.0,3.0,1.0,2.0,3.0,,2.0,,3.0,1.0,1.0,4.0,,,,,,17.0,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.45652173913043476,0.5833333333333334,0.48,0.5833333333333334,0.391304347826087,,,1.0,1.0,0.625,0.75,0.8571428571428571,0.5,0.5,1.0,0.6666666666666666,1.0,94.86486486486486,,14.6,15.789473684210526,13.05,15.105263157894736,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.17391304347826086,0.25,0.25,1.0,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.5652173913043478,0.3333333333333333,0.49692173913043475,0.5669375,0.2916666666666667,7.528571428571429,24.233333333333334,9.0,7.0,3.0,4.0,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,4.0,2.0,3.0,5.0,1.0,5.0,9.0,1.0,3.0,1.0,1.0,,9.0,9.0,,0.2,0.6,0.45,0.45,,1.0,1.0,0.6666666666666666,0.17391304347826086,0.75,0.75,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.1,1.0,0.1,,0.4,0.25,0.47393,0.375,0.45,1.0,2.0,3.0,,2.0,4.0,2.0,0.3333333333333333,0.25,0.3333333333333333,0.5,0.08,0.125,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,0.5,0.5,1.0,0.21428571428571427,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1629498-1630389-1642801-204319-204329,1611661319,"Jackie Young, Dana Evans, Aaliyah Nye, Jewell Loyd, Kiah Stokes","Young, Evans, Nye, Loyd, Stokes",1629498-1630389-1642801-204319-204329,LVA,59.0,2,1.0,-4.0,1.0,3.0,,4,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,97.6271186440678,,25.0,11.333333333333334,25.0,11.333333333333334,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1630389-1631006-1642295-1642801-203833,1611661319,"Dana Evans, Kierstan Bell, Elizabeth Kitley, Aaliyah Nye, Chelsea Gray","Evans, Bell, Kitley, Nye, Gray",1630389-1631006-1642295-1642801-203833,LVA,28.0,1,,-2.0,1.0,1.0,,2,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,15.0,13.0,15.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1628932-1629498-1631006-1631019-203833,1611661319,"A'ja Wilson, Jackie Young, Kierstan Bell, NaLyssa Smith, Chelsea Gray","Wilson, Young, Bell, Smith, Gray",1628932-1629498-1631006-1631019-203833,LVA,7816.0,16,130.0,-7.0,246.0,241.0,30.0,487,22.0,58.0,11.0,25.0,25.0,78.0,62.0,134.0,33.0,92.0,254.0,261.0,6.0,22.0,23.0,80.0,44.0,87.0,12.0,78.0,25.0,15.0,40.0,29.0,69.0,21.0,15.0,4.0,167.0,21.0,32.0,55.0,92.0,39.0,131.0,21.0,16.0,5.0,30.0,4.0,20.0,15.0,45.0,23.0,52.0,42.0,4.0,9.0,3.0,9.0,4.0,231.0,0.6451612903225806,0.6557377049180327,0.8787878787878788,0.358695652173913,0.358695652173913,0.4626865671641791,0.2727272727272727,0.49336283185840707,0.3181818181818182,0.5229166666666667,0.3382352941176471,0.40707964601769914,0.11194029850746269,0.13793103448275862,0.6666666666666666,0.6875,0.29577464788732394,0.7111111111111111,0.696,0.2923076923076923,0.2777777777777778,0.6521739130434783,0.7714285714285715,0.5,89.72364380757419,0.4444444444444444,15.796747967479675,16.307053941908713,14.84959349593496,15.717842323651452,0.25663716814159293,0.3793103448275862,0.44,0.6818181818181818,0.11061946902654868,0.44,0.44,0.36363636363636365,0.34513274336283184,0.32051282051282054,0.3246753246753247,0.84,0.6327433628318584,0.32051282051282054,0.4919862559241706,0.4546892857142857,0.09055118110236221,7.440298507462686,25.32967032967033,,,29.0,51.0,,,8.0,14.0,,,10.0,,,11.0,,,,,,8.0,21.0,5.0,,2.0,,,,,,,,0.13725490196078433,1.0,0.36363636363636365,0.23076923076923078,0.22566371681415928,0.5686274509803921,0.6590909090909091,0.7241379310344828,0.061946902654867256,0.5714285714285714,0.5714285714285714,1.0,0.30303030303030304,,,,,,,,,,2.0,5.0,31.0,2.0,17.0,36.0,15.0,0.288135593220339,0.32075471698113206,0.15151515151515152,0.4,0.07083333333333333,0.10273972602739725,2.0,,,,0.7333333333333333,1.0,3.0,3.0,1.0,10.0,3.0,3.0,1.0,,,3.0,3.0,,3.0,,0.2727272727272727,,0.7368421052631579,0.008771929824561403,0.3,0.6666666666666666,,,1.0,2.0,,,0.3333333333333333,0.5,,1.0,1.0,0.030303030303030304,,,,1.0,,0.010869565217391304,0.01282051282051282,,3.0,2.0,0.02127659574468085,,,,1611661319,2025,2025,True
1628932-1629498-1631019-1642801-204319,1611661319,"A'ja Wilson, Jackie Young, NaLyssa Smith, Aaliyah Nye, Jewell Loyd","Wilson, Young, Smith, Nye, Loyd",1628932-1629498-1631019-1642801-204319,LVA,301.0,2,5.0,8.0,9.0,8.0,1.0,17,,1.0,,,1.0,1.0,3.0,4.0,1.0,1.0,14.0,6.0,,,,6.0,,3.0,,1.0,1.0,,3.0,1.0,4.0,1.0,,,9.0,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,5.0,1.0,,,,,14.0,1.0,1.0,1.0,1.0,1.0,0.75,,0.9,,0.7777777777777778,,0.2,,,0.5,0.6666666666666666,1.0,,0.6666666666666666,1.0,1.0,0.6666666666666666,,,81.32890365448505,,17.0,18.5,16.77777777777778,17.75,0.2,,,,,,,,0.2,1.0,1.0,1.0,0.8,1.0,0.55782,,,3.925,25.6,3.0,,3.0,3.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,,3.0,,1.0,,5.0,3.0,,1.0,1.0,1.25,0.8333333333333334,,,,,0.6,1.0,1.0,1.0,,,,,,0.5,1.0,,,0.5,1.0,0.616,0.35714285714285715,0.3333333333333333,,,5.0,,,8.0,3.0,,,,,0.375,0.42857142857142855,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1628932-1630389-1642295-1642801,1611661319,"Tiffany Mitchell, A'ja Wilson, Dana Evans, Elizabeth Kitley, Aaliyah Nye","Mitchell, Wilson, Evans, Kitley, Nye",1627676-1628932-1630389-1642295-1642801,LVA,29.0,1,,,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,99.3103448275862,,15.0,14.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1628932-1629498-1630389-204325,1611661319,"Tiffany Mitchell, A'ja Wilson, Jackie Young, Dana Evans, Crystal Bradford","Mitchell, Wilson, Young, Evans, Bradford",1627676-1628932-1629498-1630389-204325,LVA,62.0,1,1.0,-3.0,,1.0,,1,,,,,,1.0,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,23.2258064516129,,,32.0,,16.0,,,,,,,,,1.0,,,,1.0,,0.5217,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1628932-1629498-203833-204329,1611661319,"Tiffany Mitchell, A'ja Wilson, Jackie Young, Chelsea Gray, Kiah Stokes","Mitchell, Wilson, Young, Gray, Stokes",1627676-1628932-1629498-203833-204329,LVA,127.0,1,2.0,-1.0,5.0,4.0,,9,,1.0,,,,1.0,1.0,2.0,,2.0,4.0,5.0,,,,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,2.0,1.0,,,,,,4.0,1.0,1.0,,,,0.5,,0.25,,0.4,,0.5,,,,1.0,,,1.0,,,1.0,,,102.04724409448819,,13.8,14.5,13.8,14.5,0.25,,,,,,,,0.25,,,,0.75,,0.521575,,,5.7,24.9,4.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,1.0,,,,2.0,4.0,,,0.5,0.25,0.25,,,,,0.25,1.0,1.0,1.0,0.25,,,,,0.25,1.0,0.25,,0.25,,0.521575,0.5,0.8,,,2.0,,,2.0,1.0,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1628932-1630389-203833-204319,1611661319,"Tiffany Mitchell, A'ja Wilson, Dana Evans, Chelsea Gray, Jewell Loyd","Mitchell, Wilson, Evans, Gray, Loyd",1627676-1628932-1630389-203833-204319,LVA,327.0,3,5.0,-4.0,10.0,11.0,,21,,2.0,2.0,2.0,,2.0,4.0,7.0,,2.0,8.0,12.0,,,,6.0,2.0,,,1.0,,,3.0,,3.0,,,1.0,6.0,,2.0,3.0,5.0,,5.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,8.0,0.75,0.75,,,,0.5714285714285714,,0.4444444444444444,,0.4444444444444444,,0.2222222222222222,,,1.0,0.75,,1.0,0.8333333333333334,,,1.0,1.0,,92.47706422018348,1.0,12.3,18.545454545454547,12.3,18.363636363636363,0.2222222222222222,,,,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,,,,0.5555555555555556,,0.509975,,,8.357142857142858,38.45,3.0,1.0,2.0,3.0,1.0,1.0,,,,,,,2.0,,1.0,1.0,,2.0,2.0,,2.0,,,,2.0,3.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,0.60985,0.25,0.3,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
1627676-1628932-1630389-203833-204329,1611661319,"Tiffany Mitchell, A'ja Wilson, Dana Evans, Chelsea Gray, Kiah Stokes","Mitchell, Wilson, Evans, Gray, Stokes",1627676-1628932-1630389-203833-204329,LVA,48.0,1,1.0,1.0,1.0,1.0,,2,,,,,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,,,60.0,,24.0,24.0,24.0,24.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.57105,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,True
