EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,OffTwoPtRebounds,FTOffRebounds,BadPassSteals,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,LostBallTurnovers,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,FTDefRebounds,PenaltyTurnovers,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SelfOReb,BlockedCorner3,SelfORebPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Corner3PctBlocked,team_id,year,season,team_vs
1627672-1628277-203400-203849-203866,1611661321,"Aerial Powers, Allisha Gray, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Powers, Gray, Diggins-Smith, Plaisance, Thornton",1627672-1628277-203400-203849-203866,DAL,200.0,3,3.0,-6.0,7.0,6.0,,2.0,,13.0,,,,,,2.0,3.0,1.0,1.0,,,5.0,1.0,1.0,2.0,5.0,11.0,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,2.0,,2.0,,,,,,,,,2.0,4.0,1.0,1.0,,2.0,,1.0,5.0,,,,,1.0,1.0,1.0,,,0.25,,0.35714285714285715,,0.16666666666666666,,,,0.5,,,0.5,,,1.0,,,,93.6,16.571428571428573,14.0,16.571428571428573,14.0,,,,,0.3333333333333333,,,,0.5,0.16666666666666666,1.0,1.0,1.0,,,,0.16666666666666666,1.0,0.3900166666666667,,,0.14285714285714285,0.16666666666666666,,13.280000000000001,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1627672-202640-203400-203849-203866,1611661321,"Aerial Powers, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Powers, Christmas-Kelly, Diggins-Smith, Plaisance, Thornton",1627672-202640-203400-203849-203866,DAL,560.0,3,9.0,-2.0,19.0,16.0,5.0,6.0,2.0,35.0,2.0,3.0,,,3.0,6.0,1.0,1.0,6.0,,5.0,10.0,1.0,6.0,5.0,18.0,20.0,2.0,,1.0,,3.0,6.0,4.0,3.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,,,,1.0,1.0,,2.0,5.0,,5.0,,8.0,,1.0,16.0,3.0,5.0,0.6,0.6,1.0,0.16666666666666666,0.16666666666666666,0.5,,0.40625,,0.45,0.375,0.375,0.1,,,0.5714285714285714,1.0,0.2,0.6666666666666666,0.2,0.2,0.4,1.0,,1.0,90.0,14.578947368421053,17.6875,13.368421052631579,17.0625,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.375,0.5,0.6,0.6666666666666666,0.0625,0.375,0.16666666666666666,0.16666666666666666,1.0,,,,0.5625,0.16666666666666666,0.453640625,0.3434,0.3717,0.058823529411764705,0.09090909090909091,0.16666666666666666,6.69,24.21666666666667,0.2631578947368421,,,,2.0,3.0,1.0,,,,3.0,2.0,2.0,2.0,3.0,0.5,,0.2,1.0,,,,0.1111111111111111,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.16666666666666666,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628262-1628267-1628273-1628277-1628292,1611661321,"Evelyn Akhator, Saniya Chong, Kaela Davis, Allisha Gray, Breanna Lewis","Akhator, Chong, Davis, Gray, Lewis",1628262-1628267-1628273-1628277-1628292,DAL,303.0,3,5.0,-6.0,11.0,11.0,11.0,4.0,2.0,22.0,1.0,3.0,1.0,3.0,,2.0,,,2.0,2.0,1.0,5.0,,2.0,,2.0,8.0,,1.0,5.0,2.0,2.0,,2.0,,1.0,,,,,,,,,,1.0,2.0,4.0,6.0,2.0,8.0,1.0,,2.0,,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,,2.0,2.0,11.0,,,,,,0.2,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,,,0.5,0.6666666666666666,1.0,1.0,0.75,0.4,1.0,1.0,,1.0,1.0,104.55445544554456,14.727272727272727,12.818181818181818,13.636363636363637,12.181818181818182,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,,,0.2857142857142857,,,,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.7142857142857143,,0.456575,,0.456575,,,1.0,4.08,33.1,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,,,0.25,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628262-1628267-1628273-202640-203866,1611661321,"Evelyn Akhator, Saniya Chong, Kaela Davis, Karima Christmas-Kelly, Kayla Thornton","Akhator, Chong, Davis, Christmas-Kelly, Thornton",1628262-1628267-1628273-202640-203866,DAL,346.0,4,6.0,-12.0,11.0,11.0,1.0,3.0,2.0,22.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,,,,2.0,9.0,,,2.0,6.0,18.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,2.0,3.0,2.0,5.0,1.0,,1.0,,,1.0,2.0,1.0,,1.0,,2.0,,3.0,,1.0,6.0,2.0,1.0,0.5,0.5,,,,0.2222222222222222,1.0,0.2222222222222222,1.0,0.25,1.0,,0.1111111111111111,0.25,0.5,1.0,1.0,,1.0,0.2857142857142857,,,1.0,1.0,1.0,91.5606936416185,17.727272727272727,13.727272727272727,16.181818181818183,13.727272727272727,0.4444444444444444,0.25,0.3333333333333333,1.0,0.4444444444444444,0.25,0.25,,0.1111111111111111,,,,,1.0,1.0,,0.4444444444444444,,0.4245111111111111,0.3596,0.3275,0.1,0.1,0.3333333333333333,7.199999999999999,,0.09090909090909091,,,,,,2.0,,1.0,,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628262-1628273-1628277-201907-203400,1611661321,"Evelyn Akhator, Kaela Davis, Allisha Gray, Courtney Paris, Skylar Diggins-Smith","Akhator, Davis, Gray, Paris, Diggins-Smith",1628262-1628273-1628277-201907-203400,DAL,99.0,1,2.0,,3.0,3.0,3.0,,,6.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,87.27272727272728,14.666666666666666,18.333333333333332,14.666666666666666,18.333333333333332,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,1.0,,0.607875,,0.607875,,,1.0,1.1,22.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628267-1628273-1628277-202640-203849,1611661321,"Saniya Chong, Kaela Davis, Allisha Gray, Karima Christmas-Kelly, Theresa Plaisance","Chong, Davis, Gray, Christmas-Kelly, Plaisance",1628267-1628273-1628277-202640-203849,DAL,130.0,1,2.0,,3.0,3.0,,,,6.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,6.0,6.0,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,2.0,,3.0,,1.0,6.0,,,,,1.0,1.0,1.0,,,0.75,,0.8333333333333334,,0.5,,,,,,,,,,,,,,66.46153846153847,26.333333333333332,17.0,26.333333333333332,15.0,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.3626,,,0.3333333333333333,0.5,,9.8,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628267-1628273-202640-203400-203849,1611661321,"Saniya Chong, Kaela Davis, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance","Chong, Davis, Christmas-Kelly, Diggins-Smith, Plaisance",1628267-1628273-202640-203400-203849,DAL,103.0,1,2.0,-2.0,3.0,3.0,,,,6.0,,1.0,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,,1.0,,,,,1.0,,83.88349514563107,18.333333333333332,16.0,18.333333333333332,16.0,0.5,,,,,,,,,,,,,,,,1.0,,0.549325,,,,,,2.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628267-1628273-203400-203849-203866,1611661321,"Saniya Chong, Kaela Davis, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Chong, Davis, Diggins-Smith, Plaisance, Thornton",1628267-1628273-203400-203849-203866,DAL,1016.0,8,17.0,7.0,31.0,31.0,8.0,7.0,2.0,62.0,7.0,8.0,2.0,3.0,4.0,5.0,4.0,3.0,7.0,1.0,14.0,17.0,3.0,8.0,5.0,42.0,35.0,1.0,3.0,5.0,1.0,8.0,14.0,14.0,9.0,7.0,3.0,1.0,7.0,3.0,10.0,3.0,3.0,3.0,23.0,1.0,2.0,3.0,6.0,1.0,7.0,6.0,1.0,2.0,,2.0,3.0,5.0,1.0,5.0,11.0,1.0,8.0,,5.0,1.0,3.0,40.0,8.0,8.0,0.5,0.5,1.0,0.375,0.375,0.8235294117647058,0.6,0.74,0.5,0.7777777777777778,0.5714285714285714,0.32,0.058823529411764705,,0.4,0.375,1.0,0.2,0.5,0.125,,0.4,0.3333333333333333,,1.0,87.8740157480315,16.096774193548388,16.677419354838708,15.548387096774194,16.161290322580644,0.32,0.875,0.875,0.42857142857142855,0.2,0.8,1.0,0.75,0.16,0.28,0.42857142857142855,0.42857142857142855,1.0,0.5,0.6666666666666666,0.16666666666666666,0.64,0.42857142857142855,0.512318,,0.5252583333333333,0.1111111111111111,0.15789473684210525,0.19047619047619047,7.082352941176471,23.625,0.25806451612903225,1.0,3.0,,2.0,2.0,,,5.0,,,1.0,1.0,2.0,,1.0,,,,0.75,0.75,1.0,0.047619047619047616,1.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,,,1.0,,,,,,,1.0,1.0,3.0,2.0,1.0,,,1.0,1.0,,,0.2,1.0,,1.0,0.5,0.04,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628267-1628277-202640-203017-203400,1611661321,"Saniya Chong, Allisha Gray, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith","Chong, Gray, Christmas-Kelly, Johnson, Diggins-Smith",1628267-1628277-202640-203017-203400,DAL,1136.0,5,19.0,-2.0,37.0,37.0,21.0,11.0,,74.0,6.0,9.0,2.0,3.0,2.0,6.0,4.0,2.0,6.0,5.0,10.0,19.0,4.0,9.0,5.0,37.0,39.0,,4.0,8.0,7.0,21.0,10.0,10.0,12.0,6.0,2.0,3.0,5.0,4.0,9.0,2.0,4.0,,22.0,,2.0,8.0,10.0,,10.0,5.0,,3.0,1.0,2.0,2.0,5.0,,5.0,12.0,1.0,10.0,4.0,7.0,1.0,2.0,37.0,20.0,20.0,0.5,0.5,1.0,0.4444444444444444,0.4444444444444444,0.5263157894736842,0.5,0.5714285714285714,0.5666666666666667,0.5967741935483871,0.5833333333333334,0.32142857142857145,0.15789473684210525,,0.6,0.7272727272727273,0.2857142857142857,,0.5555555555555556,,,0.6666666666666666,0.8,0.6666666666666666,0.2,93.80281690140845,14.91891891891892,15.783783783783784,14.91891891891892,13.756756756756756,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.6666666666666666,,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.2,0.6666666666666666,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.45288392857142856,,0.46182,0.06896551724137931,0.1,0.5675675675675675,6.947368421052632,23.666666666666668,0.5675675675675675,,2.0,,,4.0,,,5.0,,2.0,,,,1.0,,,,,0.5,0.5,,,,,,1.0,,,,0.5,,,,,,1.0,3.0,,2.0,,2.0,,3.0,,2.0,1.0,1.0,,,,,2.0,,0.42857142857142855,0.5,,,0.5,,0.10714285714285714,,,,0.13333333333333333,0.4,,,,,,1.0,,,,,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628267-202640-203017-203400-203849,1611661321,"Saniya Chong, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Theresa Plaisance","Chong, Christmas-Kelly, Johnson, Diggins-Smith, Plaisance",1628267-202640-203017-203400-203849,DAL,561.0,4,9.0,8.0,21.0,21.0,6.0,5.0,1.0,42.0,1.0,4.0,,,2.0,4.0,1.0,3.0,5.0,,4.0,9.0,3.0,7.0,8.0,25.0,17.0,1.0,2.0,2.0,,10.0,4.0,4.0,9.0,5.0,3.0,,2.0,3.0,5.0,3.0,,1.0,13.0,,3.0,4.0,8.0,1.0,9.0,3.0,2.0,1.0,,1.0,1.0,2.0,,1.0,3.0,,7.0,,10.0,,3.0,23.0,10.0,6.0,0.5,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.4444444444444444,1.0,0.53125,1.0,0.575,0.8,0.4375,,,0.5,0.8,1.0,,0.875,0.1111111111111111,,,1.0,1.0,1.0,107.80748663101605,11.714285714285714,15.0,11.666666666666666,14.571428571428571,0.25,0.25,0.25,,0.25,0.5,0.5,0.5,0.0625,0.3125,0.6,0.6,1.0,,,,0.6875,0.6,0.481859375,0.5859,0.3391,0.15789473684210525,0.25,0.4,6.333333333333333,24.82857142857143,0.2857142857142857,1.0,1.0,,2.0,6.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.2,,1.0,1.0,1.0,0.08,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,1.0,,2.0,2.0,,,,,,,1.0,0.5,,,0.125,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628273-1628292-202640-203400-203866,1611661321,"Kaela Davis, Breanna Lewis, Karima Christmas-Kelly, Skylar Diggins-Smith, Kayla Thornton","Davis, Lewis, Christmas-Kelly, Diggins-Smith, Thornton",1628273-1628292-202640-203400-203866,DAL,129.0,2,2.0,-5.0,4.0,4.0,3.0,3.0,1.0,8.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,4.0,,1.0,,2.0,7.0,1.0,1.0,4.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,2.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,2.0,2.0,3.0,,,,,,0.25,0.25,0.2,0.25,0.2,0.25,0.2,0.25,,,,,1.0,,0.5,1.0,,,,,89.30232558139535,21.75,10.5,21.0,9.75,0.2,,,,0.4,0.5,1.0,,0.2,0.2,,,,0.25,,,0.4,,0.37104,0.2003,0.34035,,,1.0,8.575,24.6,0.75,1.0,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
1628277-201907-203017-203400-203866,1611661321,"Allisha Gray, Courtney Paris, Glory Johnson, Skylar Diggins-Smith, Kayla Thornton","Gray, Paris, Johnson, Diggins-Smith, Thornton",1628277-201907-203017-203400-203866,DAL,502.0,3,8.0,-1.0,18.0,18.0,13.0,16.0,2.0,36.0,3.0,7.0,3.0,6.0,,2.0,1.0,2.0,3.0,2.0,3.0,10.0,2.0,3.0,5.0,17.0,18.0,1.0,3.0,8.0,2.0,12.0,4.0,2.0,6.0,3.0,2.0,,2.0,2.0,4.0,2.0,2.0,,10.0,1.0,1.0,6.0,7.0,3.0,10.0,2.0,1.0,1.0,,,2.0,3.0,,1.0,4.0,1.0,6.0,1.0,10.0,,5.0,14.0,12.0,13.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3,0.375,0.46153846153846156,0.45,0.4722222222222222,0.46153846153846156,0.23076923076923078,,,0.3333333333333333,0.75,1.0,1.0,0.7777777777777778,0.375,1.0,,0.6666666666666666,0.8,,103.26693227091633,12.88888888888889,15.0,12.777777777777779,13.833333333333334,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.15384615384615385,,,,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.6,0.5,0.2,0.7692307692307693,0.6666666666666666,0.554573076923077,0.7812,0.56925,0.2777777777777778,0.3333333333333333,0.7058823529411765,4.64,23.3,0.7222222222222222,1.0,,1.0,3.0,3.0,2.0,,1.0,,,,,1.0,,0.75,,0.2857142857142857,0.5,,,1.0,0.17647058823529413,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,3.0,,,,,,1.0,1.0,,0.5,,,,1.0,1.0,,,,,,0.5,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,0.125,1.0,,,,,,,,,,,,,,1611661321,2017,2017,False
1627672-1628273-202640-203400-203849,1611661321,"Aerial Powers, Kaela Davis, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance","Powers, Davis, Christmas-Kelly, Diggins-Smith, Plaisance",1627672-1628273-202640-203400-203849,DAL,153.0,1,3.0,2.0,7.0,6.0,,,1.0,13.0,1.0,4.0,,,,1.0,,1.0,2.0,,1.0,5.0,1.0,2.0,2.0,7.0,5.0,1.0,,,,,2.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,2.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,1.0,,2.0,,3.0,1.0,2.0,4.0,,,1.0,1.0,1.0,0.5,0.5,0.2,,0.35714285714285715,,0.4375,,0.2857142857142857,,,,0.5,0.6666666666666666,,0.6,0.2,,,1.0,,0.6666666666666666,122.3529411764706,11.714285714285714,11.833333333333334,11.428571428571429,11.333333333333334,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.8571428571428571,0.5,0.5659214285714286,0.6675,,0.25,0.3333333333333333,,3.1399999999999997,23.45,,1.0,,1.0,3.0,,1.0,,,,,,,,,1.5,,0.25,,,,1.0,0.42857142857142855,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661321,2017,2017,False
1628273-201907-202640-203400-203866,1611661321,"Kaela Davis, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith, Kayla Thornton","Davis, Paris, Christmas-Kelly, Diggins-Smith, Thornton",1628273-201907-202640-203400-203866,DAL,231.0,4,4.0,8.0,8.0,6.0,4.0,,2.0,14.0,,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,6.0,1.0,1.0,4.0,13.0,5.0,2.0,1.0,3.0,,4.0,2.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,2.0,2.0,4.0,,,,,,1.0,1.0,,1.0,2.0,,3.0,,4.0,,2.0,11.0,4.0,4.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.5,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.7222222222222222,0.5,0.14285714285714285,0.16666666666666666,0.5,,0.3333333333333333,1.0,,0.5,0.6666666666666666,,0.3333333333333333,,,1.0,87.27272727272727,16.625,16.333333333333332,14.5,15.666666666666666,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.3333333333333333,,,0.42857142857142855,1.0,0.44098571428571426,0.38375,0.4285666666666667,0.2222222222222222,0.25,0.3076923076923077,12.35,23.0,0.5,1.0,2.0,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,,0.5,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,,1.0,,1.0,,0.5,0.5,0.5,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1611661321,2017,2017,False
1628267-1628273-1628277-203017-203849,1611661321,"Saniya Chong, Kaela Davis, Allisha Gray, Glory Johnson, Theresa Plaisance","Chong, Davis, Gray, Johnson, Plaisance",1628267-1628273-1628277-203017-203849,DAL,163.0,3,3.0,,6.0,6.0,3.0,,1.0,12.0,1.0,2.0,,1.0,,,,,2.0,2.0,1.0,2.0,,2.0,,2.0,2.0,1.0,,1.0,2.0,,,2.0,,2.0,,1.0,,,,,,,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,2.0,,1.0,1.0,3.0,,1.0,2.0,,,,,,,2.0,,3.0,,,,,,0.5,,0.25,,0.25,,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,0.5,0.75,0.3333333333333333,0.5,,1.0,,1.0,106.0122699386503,14.166666666666666,13.0,12.833333333333334,12.833333333333334,0.5,0.5,1.0,,,,,,,0.5,,,,0.3333333333333333,,0.6666666666666666,1.0,,0.59615,,0.5232,,,,1.45,23.9,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,False
