EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3pt And 1 Free Throw Trips,HeaveAttempts,3SecondViolations,team_id,year,season,team_vs
201056-201911-202663-203437-203859,1611661322,"Ivory Latta, Kristi Toliver, Krystal Thomas, Tierra Ruffin-Pratt, Asia Taylor","Latta, Toliver, Thomas, Ruffin-Pratt, Taylor",201056-201911-202663-203437-203859,WAS,167.0,2,3.0,-2.0,5.0,6.0,4.0,5.0,,11.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,,7.0,9.0,,,,,,2.0,2.0,1.0,1.0,,7.0,2.0,2.0,3.0,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,2.0,,2.0,,2.0,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,7.0,7.0,4.0,,,0.5,0.5,1.0,0.5,1.0,0.5,1.0,,1.0,0.875,,1.1666666666666667,0.875,,1.1666666666666667,0.5,,,,,,,1.0,,0.6666666666666666,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,,94.8502994011976,,15.6,14.833333333333334,15.6,14.5,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.75,0.5,0.5695,,0.5847833333333333,,,,1.0,4.1,23.05,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202255-203403-203437-203859,1611661322,"Ivory Latta, Allison Hightower, Tianna Hawkins, Tierra Ruffin-Pratt, Asia Taylor","Latta, Hightower, Hawkins, Ruffin-Pratt, Taylor",201056-202255-203403-203437-203859,WAS,64.0,2,1.0,,2.0,2.0,1.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,,1.0,,2.0,,,,,1.0,,,,,4.0,,1.0,,,,,3.0,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.75,,,,0.6,1.0,1.0,0.5,,,,,,,,,90.0,,25.0,7.0,12.5,7.0,0.2,,,,0.2,,,,0.4,,,,,,,,0.2,,,,0.3333333333333333,,,,,0.25,,,,0.4,,0.47272,0.5370333333333334,0.49265,,,,,13.125,24.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202663-203399-203416-203437,1611661322,"Ivory Latta, Krystal Thomas, Elena Delle Donne, Emma Meesseman, Tierra Ruffin-Pratt","Latta, Thomas, Delle Donne, Meesseman, Ruffin-Pratt",201056-202663-203399-203416-203437,WAS,231.0,4,4.0,-2.0,8.0,7.0,2.0,4.0,,15.0,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,2.0,2.0,10.0,12.0,,,,,,,1.0,1.0,1.0,,3.0,2.0,,6.0,,,1.0,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,3.0,,4.0,,,,3.0,,,,1.0,2.0,,,,1.0,,,,,,,,10.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,0.6666666666666666,,0.75,0.7142857142857143,,0.75,0.3333333333333333,,0.25,,1.0,,,1.0,,1.0,,0.5,,0.6666666666666666,,,,,,,,1.0,,0.5,,,93.5064935064935,,16.75,13.857142857142858,16.75,12.428571428571429,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,0.5,,0.5,1.0,0.6666666666666666,1.0,0.4142416666666667,,0.418375,,,,0.3,6.825,23.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202663-203399-203416-204333,1611661322,"Ivory Latta, Krystal Thomas, Elena Delle Donne, Emma Meesseman, Natasha Cloud","Latta, Thomas, Delle Donne, Meesseman, Cloud",201056-202663-203399-203416-204333,WAS,203.0,2,3.0,-5.0,6.0,6.0,,2.0,2.0,12.0,1.0,4.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,1.0,6.0,,,2.0,4.0,9.0,1.0,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,4.0,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.25,0.5,,,,,,,,,,,1.0,0.2,,,1.0,0.2,0.3333333333333333,,,,,,1.0,,,,,85.1231527093596,,21.666666666666668,12.166666666666666,20.5,12.166666666666666,0.6666666666666666,0.25,0.25,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,1.0,0.5,,,,,,,,0.6666666666666666,,0.5095999999999999,0.55495,,0.25,0.25,0.5,,4.416666666666667,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1611661322,2017,2017,True
201056-202663-203401-203859-204333,1611661322,"Ivory Latta, Krystal Thomas, Tayler Hill, Asia Taylor, Natasha Cloud","Latta, Thomas, Hill, Taylor, Cloud",201056-202663-203401-203859-204333,WAS,124.0,2,2.0,3.0,4.0,5.0,1.0,3.0,2.0,9.0,1.0,2.0,,,,,1.0,1.0,,,,,,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,,10.0,7.0,,,2.0,,6.0,,,1.0,1.0,,3.0,2.0,2.0,6.0,,,3.0,2.0,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,1.0,,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,,3.0,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,4.0,3.0,1.0,,,0.5,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,0.8333333333333334,1.5,1.5,0.8333333333333334,1.5,1.5,0.5,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,104.51612903225805,,14.25,13.4,10.25,13.4,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,,1.0,1.0,0.8333333333333334,0.6666666666666666,0.5477,0.44385,0.44385,,,0.6,0.3,3.533333333333333,24.366666666666664,0.25,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1611661322,2017,2017,True
201056-203399-203401-203437-203859,1611661322,"Ivory Latta, Elena Delle Donne, Tayler Hill, Tierra Ruffin-Pratt, Asia Taylor","Latta, Delle Donne, Hill, Ruffin-Pratt, Taylor",201056-203399-203401-203437-203859,WAS,134.0,1,2.0,1.0,3.0,4.0,,1.0,1.0,7.0,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,1.0,,,,2.0,4.0,,1.0,,4.0,3.0,1.0,2.0,,,2.0,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,,,,,,2.0,1.0,5.0,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,0.5,0.5,,0.4,0.5,,0.4,0.5,,0.2,,,,,,,,,0.5,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,0.5,1.0,,,75.22388059701493,,19.333333333333332,19.0,14.666666666666666,14.0,0.4,0.5,0.5,,0.4,0.5,0.5,,,,,,,,,,0.2,,,,0.5,,,,,,,,,0.6,,0.44326,0.4085,,0.2,0.25,0.5,,4.7,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201911-202255-203403-203416-203859,1611661322,"Kristi Toliver, Allison Hightower, Tianna Hawkins, Emma Meesseman, Asia Taylor","Toliver, Hightower, Hawkins, Meesseman, Taylor",201911-202255-203403-203416-203859,WAS,9.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,160.0,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-201056-201911-203437-203859,1611661322,"Shatori Walker-Kimbrough, Ivory Latta, Kristi Toliver, Tierra Ruffin-Pratt, Asia Taylor","Walker-Kimbrough, Latta, Toliver, Ruffin-Pratt, Taylor",1628278-201056-201911-203437-203859,WAS,13.0,1,,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,221.53846153846152,,6.0,7.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1611661322,2017,2017,True
1628278-201911-203403-203859-204333,1611661322,"Shatori Walker-Kimbrough, Kristi Toliver, Tianna Hawkins, Asia Taylor, Natasha Cloud","Walker-Kimbrough, Toliver, Hawkins, Taylor, Cloud",1628278-201911-203403-203859-204333,WAS,6.0,1,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,1.0,1.0,,3.0,,,3.0,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.51255,,0.51255,,,,1.0,,23.5,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-201911-203399-203403-203416,1611661322,"Ivory Latta, Kristi Toliver, Elena Delle Donne, Tianna Hawkins, Emma Meesseman","Latta, Toliver, Delle Donne, Hawkins, Meesseman",201056-201911-203399-203403-203416,WAS,268.0,4,4.0,3.0,10.0,10.0,1.0,2.0,1.0,20.0,3.0,4.0,,,,,2.0,2.0,,1.0,,,,,1.0,,,,5.0,7.0,,1.0,3.0,13.0,10.0,1.0,1.0,,,2.0,,,,,,,8.0,2.0,,,,1.0,,,,4.0,,4.0,,,3.0,1.0,,8.0,,,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,,,1.0,,1.0,,,,3.0,,1.0,,,3.0,1.0,,2.0,,,,,,,,,11.0,,1.0,,,0.8,0.8,,,,,0.7142857142857143,1.0,,0.625,1.0,,0.7222222222222222,1.0,,0.125,,,,,,,,,1.0,,0.6666666666666666,,0.8,,,,,,,,1.0,,0.6666666666666666,,,107.46268656716417,,12.4,14.4,11.7,13.9,0.5,0.75,0.75,1.0,0.25,1.0,1.0,0.5,0.125,,,,,,,,0.125,,,,,,,,,,,,,0.625,,0.52013125,0.3716,,0.2222222222222222,0.25,0.15384615384615385,,6.614285714285714,23.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-201911-203403-203416-203859,1611661322,"Ivory Latta, Kristi Toliver, Tianna Hawkins, Emma Meesseman, Asia Taylor","Latta, Toliver, Hawkins, Meesseman, Taylor",201056-201911-203403-203416-203859,WAS,147.0,1,2.0,-6.0,4.0,5.0,,,,9.0,,,,,,,2.0,3.0,,1.0,,,,,,,,,2.0,4.0,,,,4.0,10.0,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,88.16326530612244,,20.25,13.2,20.25,13.2,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,0.4017,,,,,,,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202663-203403-203437-204333,1611661322,"Ivory Latta, Krystal Thomas, Tianna Hawkins, Tierra Ruffin-Pratt, Natasha Cloud","Latta, Thomas, Hawkins, Ruffin-Pratt, Cloud",201056-202663-203403-203437-204333,WAS,366.0,4,6.0,-11.0,14.0,13.0,8.0,7.0,1.0,27.0,,,,,,,1.0,2.0,,3.0,,1.0,,,3.0,1.0,,2.0,1.0,5.0,,4.0,1.0,3.0,14.0,,,1.0,,,1.0,3.0,,2.0,1.0,3.0,,2.0,,,,3.0,,,,,,,,,,,,,,,2.0,4.0,,6.0,,6.0,,,,,2.0,,,2.0,,2.0,1.0,4.0,2.0,,,3.0,,1.0,,3.0,,,,,2.0,,,,1.0,,,,,,,,3.0,3.0,8.0,2.0,1.0,,,,,,,0.2,,0.3333333333333333,0.1111111111111111,,0.2,0.15,,0.25,0.4444444444444444,,,,,,,0.5,,0.8,,1.0,,0.8571428571428571,,,,,,,1.0,0.6666666666666666,1.0,1.0,,,106.22950819672131,,13.785714285714286,13.307692307692308,12.857142857142858,12.461538461538462,,,,,0.2222222222222222,0.5,0.5,,0.3333333333333333,,,,0.1111111111111111,,,,0.3333333333333333,,,,,,,,1.0,,,0.4,,0.4444444444444444,,0.4245833333333333,0.51015,0.40823,,,,1.0,14.919999999999998,23.375,0.5714285714285714,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201911-203401-203403-203416-203437,1611661322,"Kristi Toliver, Tayler Hill, Tianna Hawkins, Emma Meesseman, Tierra Ruffin-Pratt","Toliver, Hill, Hawkins, Meesseman, Ruffin-Pratt",201911-203401-203403-203416-203437,WAS,329.0,2,5.0,-4.0,11.0,11.0,5.0,11.0,3.0,22.0,1.0,1.0,,,,,1.0,2.0,1.0,4.0,,1.0,,1.0,3.0,1.0,1.0,3.0,3.0,7.0,1.0,4.0,2.0,11.0,15.0,1.0,1.0,1.0,,2.0,,1.0,1.0,4.0,,3.0,2.0,4.0,,3.0,,3.0,1.0,,,1.0,,1.0,,,,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,3.0,5.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,2.0,1.0,,,3.0,,,,2.0,,1.0,,,2.0,,,1.0,,,,,,,,,9.0,3.0,5.0,3.0,,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.25,0.42857142857142855,1.0,,0.4090909090909091,0.5,0.3,0.4583333333333333,0.5,0.3,0.36363636363636365,,,,,,,0.5,1.0,,0.5,1.0,0.3333333333333333,1.0,0.42857142857142855,,,0.6666666666666666,0.5,,,,,1.0,,0.14285714285714285,96.2917933130699,,15.818181818181818,14.090909090909092,13.545454545454545,14.090909090909092,0.09090909090909091,1.0,1.0,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,0.5,,,0.6,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.4617227272727273,0.3502,0.49447,0.08333333333333333,0.125,0.18181818181818182,0.2727272727272727,13.114285714285714,23.225,0.45454545454545453,,,1.0,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-1628287-201056-203399-203403,1611661322,"Shatori Walker-Kimbrough, Jennie Simms, Ivory Latta, Elena Delle Donne, Tianna Hawkins","Walker-Kimbrough, Simms, Latta, Delle Donne, Hawkins",1628278-1628287-201056-203399-203403,WAS,91.0,1,2.0,-2.0,2.0,3.0,,1.0,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,79.12087912087912,,18.5,18.0,18.5,18.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5385,,,0.5,1.0,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-1628287-202663-203403-204333,1611661322,"Shatori Walker-Kimbrough, Jennie Simms, Krystal Thomas, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Simms, Thomas, Hawkins, Cloud",1628278-1628287-202663-203403-204333,WAS,79.0,1,1.0,-2.0,3.0,3.0,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,1.0,1.0,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,109.36708860759494,,12.0,14.333333333333334,12.0,14.333333333333334,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-1628287-202663-203437-203859,1611661322,"Shatori Walker-Kimbrough, Jennie Simms, Krystal Thomas, Tierra Ruffin-Pratt, Asia Taylor","Walker-Kimbrough, Simms, Thomas, Ruffin-Pratt, Taylor",1628278-1628287-202663-203437-203859,WAS,336.0,1,6.0,-2.0,13.0,12.0,2.0,6.0,1.0,25.0,1.0,2.0,1.0,1.0,,,,,2.0,3.0,,,,,5.0,1.0,,1.0,3.0,5.0,,5.0,2.0,8.0,10.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,2.0,2.0,4.0,,,,5.0,,1.0,,1.0,,1.0,,,,,1.0,2.0,2.0,,1.0,2.0,,3.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,,4.0,,2.0,2.0,5.0,,,1.0,2.0,1.0,,,,2.0,,,1.0,,1.0,,,1.0,,1.0,1.0,6.0,2.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.6,1.0,1.0,0.3,0.5,0.5,0.36363636363636365,0.5,0.5,0.5,,0.2,0.5,,,,0.5,,0.5,,1.0,0.4,0.6,0.2857142857142857,,,,0.4,,1.0,,,1.0,,0.16666666666666666,107.14285714285715,1.0,14.23076923076923,12.583333333333334,13.307692307692308,11.416666666666666,0.2,0.5,1.0,,,,,,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,0.5,,,,0.5,1.0,,,0.5,,,0.5,,0.7,,0.41098999999999997,,0.38025,0.09090909090909091,0.16666666666666666,0.25,0.25,10.82,26.46,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-1628287-203403-203859-204333,1611661322,"Shatori Walker-Kimbrough, Jennie Simms, Tianna Hawkins, Asia Taylor, Natasha Cloud","Walker-Kimbrough, Simms, Hawkins, Taylor, Cloud",1628278-1628287-203403-203859-204333,WAS,1129.0,6,19.0,5.0,37.0,38.0,6.0,16.0,3.0,75.0,6.0,11.0,,2.0,1.0,1.0,2.0,5.0,1.0,7.0,1.0,1.0,,2.0,5.0,1.0,,1.0,9.0,23.0,3.0,6.0,1.0,28.0,23.0,,2.0,1.0,,,1.0,4.0,1.0,2.0,,5.0,12.0,6.0,6.0,3.0,,5.0,2.0,2.0,,6.0,2.0,8.0,1.0,1.0,5.0,1.0,,18.0,,3.0,5.0,11.0,2.0,18.0,3.0,21.0,,3.0,3.0,,5.0,2.0,4.0,7.0,1.0,1.0,,12.0,2.0,4.0,,9.0,,,2.0,4.0,,,,,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,3.0,3.0,28.0,5.0,6.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.391304347826087,,0.25,0.46551724137931033,,0.4166666666666667,0.4827586206896552,,0.4166666666666667,0.20689655172413793,,0.08695652173913043,0.09090909090909091,0.2,,,0.4166666666666667,1.0,0.7857142857142857,0.23076923076923078,0.8333333333333334,,0.8,0.2,0.4,,0.16666666666666666,,,0.75,0.8,0.8,0.75,1.0,,95.65987599645705,1.0,14.621621621621621,15.473684210526315,14.08108108108108,14.31578947368421,0.3793103448275862,0.5454545454545454,0.6,0.8333333333333334,0.1724137931034483,0.4,0.5,0.5,0.2413793103448276,0.14285714285714285,0.14285714285714285,,0.034482758620689655,1.0,1.0,1.0,0.1724137931034483,0.4,0.4,0.5,0.6666666666666666,,,,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,,0.5862068965517241,0.4,0.43831896551724137,0.5215833333333334,0.37079166666666663,0.034482758620689655,0.043478260869565216,,0.17857142857142858,8.030434782608696,25.3,0.16216216216216217,,1.0,1.0,,,,0.16666666666666666,1.0,,,,,,,,,,1.0,,,,,,,,1611661322,2017,2017,True
1628278-201056-201911-202255-203437,1611661322,"Shatori Walker-Kimbrough, Ivory Latta, Kristi Toliver, Allison Hightower, Tierra Ruffin-Pratt","Walker-Kimbrough, Latta, Toliver, Hightower, Ruffin-Pratt",1628278-201056-201911-202255-203437,WAS,5.0,1,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,1.0,,-1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
