EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,PenaltyArc3Accuracy,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedCorner3,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
1628267-1628273-203017-203400-203866,1611661321,"Saniya Chong, Kaela Davis, Glory Johnson, Skylar Diggins-Smith, Kayla Thornton","Chong, Davis, Johnson, Diggins-Smith, Thornton",1628267-1628273-203017-203400-203866,DAL,891.0,5,15.0,-9.0,30.0,29.0,15.0,13.0,6.0,59.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,12.0,,3.0,,4.0,1.0,3.0,7.0,21.0,4.0,12.0,29.0,38.0,2.0,4.0,1.0,5.0,9.0,4.0,9.0,3.0,7.0,18.0,8.0,6.0,2.0,4.0,3.0,4.0,5.0,2.0,2.0,,11.0,,6.0,4.0,3.0,9.0,6.0,15.0,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,,5.0,,1.0,5.0,,11.0,1.0,,8.0,2.0,,13.0,1.0,5.0,2.0,,,,,,,20.0,18.0,15.0,3.0,2.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.5,0.4444444444444444,0.34,0.4,0.4583333333333333,0.46774193548387094,0.6428571428571429,0.5625,0.16,0.14285714285714285,0.16666666666666666,0.6,0.5,0.46153846153846156,1.0,,0.7,0.375,1.0,0.5,,,0.5,0.5,0.5,1.0,,0.07692307692307693,95.35353535353535,,15.4,14.793103448275861,14.7,13.862068965517242,0.24,0.5,0.6,0.6666666666666666,0.48,0.3333333333333333,0.4,0.5,0.12,,,,,0.16,0.4,0.5,,0.2,0.25,0.6666666666666666,0.25,0.4,0.44500799999999996,0.5219,0.4484208333333333,0.1724137931034483,0.2,0.3103448275862069,0.6206896551724138,8.266666666666666,23.7,0.5,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.25,0.25,0.25,0.3333333333333333,1.0,0.25,1.0,1.0,,2.0,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,,,,,,,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628273-203017-203849-203866,1611661321,"Saniya Chong, Kaela Davis, Glory Johnson, Theresa Plaisance, Kayla Thornton","Chong, Davis, Johnson, Plaisance, Thornton",1628267-1628273-203017-203849-203866,DAL,63.0,2,1.0,2.0,2.0,3.0,1.0,1.0,,5.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,2.0,,,,2.0,2.0,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,114.28571428571428,1.0,14.5,11.333333333333334,14.5,11.333333333333334,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.5761,,,,,,,2.1,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628277-202640-203400-203849,1611661321,"Saniya Chong, Allisha Gray, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance","Chong, Gray, Christmas-Kelly, Diggins-Smith, Plaisance",1628267-1628277-202640-203400-203849,DAL,289.0,2,5.0,-9.0,10.0,11.0,7.0,6.0,1.0,21.0,,1.0,,1.0,,1.0,1.0,3.0,,2.0,,1.0,,1.0,1.0,6.0,1.0,,2.0,11.0,,1.0,,,,,4.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,4.0,,3.0,1.0,,4.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,2.0,,7.0,1.0,,,,0.16666666666666666,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,0.16666666666666666,1.0,0.5,0.4,0.2,0.5,,0.42857142857142855,0.16666666666666666,,,,,,1.0,,0.5,,0.2,104.63667820069205,,15.3,12.363636363636363,14.4,11.363636363636363,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,,,0.14285714285714285,1.0,,,,0.2,,0.2,0.2857142857142857,0.4261785714285714,0.6722,0.45341,,,,,9.066666666666666,23.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-202640-203017-203400-203849,1611661321,"Saniya Chong, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Theresa Plaisance","Chong, Christmas-Kelly, Johnson, Diggins-Smith, Plaisance",1628267-202640-203017-203400-203849,DAL,561.0,4,9.0,-8.0,21.0,21.0,5.0,6.0,1.0,42.0,2.0,3.0,,,1.0,1.0,,3.0,1.0,2.0,1.0,5.0,,,3.0,8.0,6.0,2.0,17.0,25.0,,1.0,,,,1.0,3.0,,2.0,4.0,4.0,2.0,,5.0,1.0,2.0,5.0,1.0,,1.0,13.0,,1.0,4.0,4.0,9.0,1.0,10.0,,1.0,1.0,,3.0,1.0,3.0,2.0,,6.0,,1.0,3.0,2.0,7.0,,,3.0,,1.0,2.0,,1.0,,,,,,,,17.0,4.0,5.0,1.0,,0.6666666666666666,0.6666666666666666,0.375,,0.3333333333333333,0.5357142857142857,,0.3333333333333333,0.5666666666666667,,0.5,0.42857142857142855,0.125,0.3333333333333333,0.5,0.8,0.2,1.0,,0.8888888888888888,0.125,1.0,,,,1.0,0.5,,1.0,1.0,,107.80748663101605,,15.0,11.714285714285714,14.571428571428571,11.666666666666666,0.21428571428571427,0.6666666666666666,1.0,0.5,0.21428571428571427,,,,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,0.35714285714285715,,,,,0.3333333333333333,1.0,,0.6428571428571429,0.4891785714285714,0.3018,0.4962,0.06666666666666667,0.1111111111111111,,0.23529411764705882,7.2625,24.599999999999998,0.23809523809523808,2.0,3.0,9.0,2.0,3.0,2.0,1.0,1.0,0.5,0.5,0.4,0.4,1.0,0.4,,,,1.0,,,1.0,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628273-1628277-1628292-203017-203400,1611661321,"Kaela Davis, Allisha Gray, Breanna Lewis, Glory Johnson, Skylar Diggins-Smith","Davis, Gray, Lewis, Johnson, Diggins-Smith",1628273-1628277-1628292-203017-203400,DAL,178.0,2,3.0,10.0,7.0,5.0,6.0,2.0,2.0,12.0,1.0,3.0,,1.0,1.0,3.0,,1.0,1.0,2.0,,,,,2.0,6.0,,10.0,14.0,4.0,,2.0,,4.0,4.0,2.0,4.0,,8.0,12.0,4.0,,,,,2.0,2.0,1.0,,1.0,4.0,,4.0,,2.0,2.0,4.0,6.0,2.0,,,,,,,,,,,,,,1.0,,,6.0,,2.0,10.0,,2.0,3.0,1.0,1.0,,1.0,1.0,,10.0,12.0,6.0,,3.0,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.6363636363636364,0.5,0.75,,,,,0.6666666666666666,1.0,,,0.6666666666666666,1.0,1.0,1.0,,,1.0,,1.0,,,0.5,97.07865168539325,1.0,14.857142857142858,14.8,12.857142857142858,14.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,0.5,,,,0.75,0.3333333333333333,,0.5,0.4658,0.5301,0.5136,0.25,0.25,0.2857142857142857,0.8571428571428571,9.416666666666666,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628277-203017-203400-203849-203866,1611661321,"Allisha Gray, Glory Johnson, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Gray, Johnson, Diggins-Smith, Plaisance, Thornton",1628277-203017-203400-203849-203866,DAL,728.0,5,12.0,,23.0,23.0,7.0,9.0,2.0,46.0,3.0,7.0,,,1.0,1.0,3.0,5.0,1.0,6.0,,2.0,,1.0,7.0,18.0,2.0,4.0,24.0,24.0,,1.0,,,,2.0,4.0,1.0,2.0,9.0,6.0,8.0,,2.0,,3.0,4.0,1.0,1.0,1.0,9.0,,2.0,4.0,3.0,8.0,2.0,10.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,3.0,1.0,11.0,1.0,,6.0,,2.0,5.0,1.0,2.0,1.0,2.0,2.0,,3.0,,,24.0,9.0,7.0,2.0,1.0,0.42857142857142855,0.42857142857142855,0.3888888888888889,,0.5,0.5,,0.7,0.5454545454545454,,0.75,0.1,,,1.0,0.5,0.18181818181818182,0.6666666666666666,,0.5833333333333334,0.18181818181818182,0.25,,,,0.3333333333333333,0.6666666666666666,,0.8,,0.09090909090909091,90.98901098901099,,16.0,15.652173913043478,15.434782608695652,15.478260869565217,0.35,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.6,0.6,0.3333333333333333,0.3,0.16666666666666666,0.16666666666666666,1.0,,0.1,,,,,0.2,1.0,0.2,0.45,0.450615,0.3927,0.45263,0.09523809523809523,0.10526315789473684,,0.375,9.166666666666666,24.05,0.30434782608695654,2.0,2.0,3.0,2.0,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,0.2,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
202640-203017-203400-203849-203866,1611661321,"Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Christmas-Kelly, Johnson, Diggins-Smith, Plaisance, Thornton",202640-203017-203400-203849-203866,DAL,332.0,3,6.0,-1.0,12.0,13.0,4.0,11.0,2.0,25.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,6.0,,3.0,2.0,4.0,7.0,2.0,15.0,16.0,,1.0,,2.0,2.0,,,3.0,2.0,5.0,2.0,2.0,,6.0,,1.0,2.0,1.0,,,5.0,1.0,1.0,,1.0,3.0,2.0,5.0,1.0,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,3.0,2.0,7.0,,,3.0,,1.0,5.0,,1.0,1.0,,,,,,,13.0,5.0,4.0,2.0,1.0,0.5,0.5,0.5,,,0.5909090909090909,,0.5,0.5769230769230769,0.5,0.625,0.6363636363636364,,,,1.0,0.5,,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.25,,1.0,,,,,0.16666666666666666,108.43373493975903,,14.5,12.153846153846153,14.083333333333334,12.0,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,,0.09090909090909091,,,,0.09090909090909091,0.5454545454545454,,,,,,,1.0,0.8181818181818182,0.48294090909090914,0.3751,0.35975,0.08333333333333333,0.2,0.13333333333333333,0.3333333333333333,9.025,24.542857142857144,0.3333333333333333,2.0,3.0,3.0,2.0,1.0,,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,6.0,2.0,0.3333333333333333,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628277-201907-202640-203017-203400,1611661321,"Allisha Gray, Courtney Paris, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith","Gray, Paris, Christmas-Kelly, Johnson, Diggins-Smith",1628277-201907-202640-203017-203400,DAL,6333.0,15,106.0,5.0,204.0,203.0,5.0,8.0,18.0,407.0,41.0,64.0,2.0,3.0,3.0,3.0,13.0,32.0,13.0,36.0,7.0,28.0,5.0,,67.0,132.0,35.0,50.0,217.0,212.0,4.0,8.0,5.0,6.0,20.0,4.0,4.0,,4.0,12.0,70.0,64.0,2.0,28.0,13.0,35.0,45.0,21.0,6.0,8.0,100.0,6.0,13.0,18.0,54.0,75.0,21.0,96.0,1.0,19.0,12.0,7.0,20.0,15.0,14.0,5.0,1.0,34.0,5.0,,21.0,4.0,40.0,1.0,2.0,56.0,3.0,3.0,58.0,5.0,30.0,1.0,17.0,10.0,7.0,18.0,8.0,1.0,197.0,12.0,5.0,,1.0,0.5223880597014925,0.5303030303030303,0.5075757575757576,0.5,1.0,0.5,0.5384615384615384,1.0,0.5595854922279793,0.625,1.2,0.20958083832335328,0.09848484848484848,0.15625,0.5882352941176471,0.6136363636363636,0.2,0.5806451612903226,0.2608695652173913,0.6050420168067226,0.2159090909090909,0.21739130434782608,0.10526315789473684,0.2222222222222222,0.4,0.6176470588235294,0.5333333333333333,0.7083333333333334,0.6296296296296297,0.25,0.013333333333333334,92.54381809568925,0.4444444444444444,14.877450980392156,16.246305418719214,14.32843137254902,15.236453201970443,0.38323353293413176,0.640625,0.7592592592592593,0.5121951219512195,0.19161676646706588,0.40625,0.4482758620689655,0.46153846153846156,0.2155688622754491,0.3611111111111111,0.3611111111111111,0.6153846153846154,0.041916167664670656,0.16766467065868262,0.23076923076923078,0.6666666666666666,0.5,0.38461538461538464,0.75,1.0,,0.592814371257485,0.48912634730538923,0.5131277777777777,0.588375,0.15625,0.1910828025477707,0.09216589861751152,0.055299539170506916,7.790151515151515,23.48857142857143,0.024509803921568627,9.0,11.0,30.0,9.0,10.0,8.0,2.0,0.9090909090909091,0.3142857142857143,0.3142857142857143,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.32142857142857145,,,3.0,3.0,,0.09375,1.0,,1.0,1.0,1.0,0.2608695652173913,2.0,6.0,,1.0,,,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,1.0,,1.0,2.0,2.0,2.0,0.4,1.0,0.4,1.0,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628273-1628292-202640-203866,1611661321,"Saniya Chong, Kaela Davis, Breanna Lewis, Karima Christmas-Kelly, Kayla Thornton","Chong, Davis, Lewis, Christmas-Kelly, Thornton",1628267-1628273-1628292-202640-203866,DAL,244.0,2,4.0,5.0,10.0,10.0,10.0,10.0,,20.0,2.0,3.0,,,2.0,3.0,1.0,1.0,,,,3.0,,3.0,3.0,4.0,3.0,1.0,13.0,8.0,,,,,,3.0,4.0,3.0,1.0,13.0,2.0,4.0,,3.0,,1.0,2.0,1.0,,,5.0,,,1.0,3.0,6.0,,6.0,,,,,1.0,1.0,1.0,,,2.0,,2.0,,,2.0,,,1.0,,,2.0,,,1.0,,,,,,,13.0,13.0,10.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.75,0.8571428571428571,,0.8571428571428571,0.8125,,0.8125,0.42857142857142855,,,0.5,0.75,,1.0,,0.8,,,,,,,1.0,,1.0,,,118.03278688524591,,9.7,14.7,9.7,14.6,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,,,,,,,0.42857142857142855,,,,,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.8571428571428571,0.5373071428571429,,0.5373071428571429,,,,1.0,4.35,23.866666666666664,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,2.0,2.0,3.0,2.0,0.6666666666666666,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628277-201907-202640-203400-203849,1611661321,"Allisha Gray, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance","Gray, Paris, Christmas-Kelly, Diggins-Smith, Plaisance",1628277-201907-202640-203400-203849,DAL,270.0,2,4.0,-4.0,9.0,9.0,,3.0,1.0,18.0,2.0,3.0,,,,,1.0,2.0,,2.0,,1.0,,,3.0,7.0,1.0,2.0,8.0,12.0,1.0,1.0,,,2.0,,,,,,4.0,2.0,,1.0,,2.0,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,3.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,6.0,,,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,,0.375,1.0,,0.4444444444444444,1.0,,0.125,,,,0.5,0.25,0.3333333333333333,1.0,0.42857142857142855,0.4,1.0,,1.0,,,0.5,1.0,0.5,,,96.0,1.0,16.333333333333332,13.666666666666666,14.555555555555555,12.777777777777779,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,1.0,0.25,,,,,0.125,,,,,,,,0.5,0.46354375,,,0.1111111111111111,0.125,0.25,,8.72857142857143,23.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1627672-1628277-201907-203017-203400,1611661321,"Aerial Powers, Allisha Gray, Courtney Paris, Glory Johnson, Skylar Diggins-Smith","Powers, Gray, Paris, Johnson, Diggins-Smith",1627672-1628277-201907-203017-203400,DAL,388.0,4,6.0,,13.0,12.0,1.0,1.0,1.0,25.0,,3.0,,,,,,1.0,1.0,3.0,,6.0,,,1.0,7.0,6.0,2.0,10.0,10.0,1.0,1.0,,,2.0,,1.0,,,,2.0,,,6.0,,1.0,2.0,,,1.0,5.0,,1.0,2.0,2.0,5.0,1.0,6.0,,,,,,,,,,,,,,,2.0,1.0,,4.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,8.0,,1.0,1.0,,1.0,1.0,0.14285714285714285,1.0,,0.3076923076923077,1.0,,0.35714285714285715,1.0,,0.46153846153846156,,,,0.4,0.2,1.0,,0.5714285714285714,0.1111111111111111,,,,,0.25,1.0,,1.0,,,92.78350515463917,,13.76923076923077,17.416666666666668,13.384615384615385,15.833333333333334,0.23076923076923078,,,,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,0.46153846153846156,,,,,,,,0.6923076923076923,0.4618,0.4801,0.2101,0.07142857142857142,0.125,0.2,,9.657142857142857,23.183333333333334,0.07692307692307693,2.0,2.0,3.0,2.0,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,3.0,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628262-1628267-1628277-1628292-203866,1611661321,"Evelyn Akhator, Saniya Chong, Allisha Gray, Breanna Lewis, Kayla Thornton","Akhator, Chong, Gray, Lewis, Thornton",1628262-1628267-1628277-1628292-203866,DAL,215.0,1,4.0,2.0,8.0,8.0,,4.0,1.0,16.0,2.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,2.0,3.0,1.0,,7.0,5.0,1.0,1.0,,,2.0,,,,,,2.0,2.0,,1.0,,1.0,1.0,1.0,,,2.0,,1.0,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,4.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,5.0,,,,,0.5,0.5,0.6666666666666666,1.0,,0.875,1.0,,0.875,1.0,,0.25,,,0.5,0.5,1.0,,,0.5,1.0,,,,,,1.0,,,,1.0,107.16279069767441,,13.875,13.0,13.0,13.0,0.5,1.0,1.0,0.5,,,,,0.25,,,,,0.25,1.0,1.0,,,,,,0.75,0.5515125,0.6728,,,,0.2857142857142857,,7.466666666666666,23.2,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,3.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628262-1628267-1628273-1628277-202640,1611661321,"Evelyn Akhator, Saniya Chong, Kaela Davis, Allisha Gray, Karima Christmas-Kelly","Akhator, Chong, Davis, Gray, Christmas-Kelly",1628262-1628267-1628273-1628277-202640,DAL,48.0,2,1.0,,2.0,2.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,4.0,4.0,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,4.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,120.0,,8.5,15.5,8.5,15.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.6875,,,0.5,0.5,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628277-202640-203849-203866,1611661321,"Saniya Chong, Allisha Gray, Karima Christmas-Kelly, Theresa Plaisance, Kayla Thornton","Chong, Gray, Christmas-Kelly, Plaisance, Thornton",1628267-1628277-202640-203849-203866,DAL,528.0,5,9.0,-10.0,16.0,16.0,3.0,3.0,4.0,32.0,3.0,7.0,1.0,2.0,,1.0,,2.0,,3.0,,2.0,,1.0,3.0,12.0,2.0,4.0,13.0,23.0,1.0,4.0,,,2.0,,2.0,1.0,1.0,4.0,4.0,2.0,,2.0,1.0,2.0,2.0,2.0,,,4.0,1.0,4.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,,1.0,6.0,5.0,,1.0,,6.0,2.0,1.0,3.0,,4.0,1.0,,3.0,,,4.0,,,,,,,,,,11.0,4.0,3.0,,,0.6666666666666666,0.6666666666666666,0.25,0.25,,0.32142857142857145,0.25,0.5,0.4,0.25,0.5,0.14285714285714285,0.08333333333333333,0.14285714285714285,1.0,0.5,0.4444444444444444,0.25,1.0,0.3333333333333333,0.5,0.5,0.5,1.0,,,,1.0,0.3333333333333333,,0.1111111111111111,87.27272727272727,,16.625,16.375,15.1875,15.125,0.5,0.42857142857142855,0.5,0.6666666666666666,0.14285714285714285,,,,0.21428571428571427,,,,,0.14285714285714285,0.5,0.5,,,0.3333333333333333,,0.3333333333333333,0.6428571428571429,0.5156464285714286,0.4879,0.5034333333333333,0.06666666666666667,,0.15384615384615385,0.3076923076923077,6.4750000000000005,23.5,0.1875,1.0,1.0,,1.0,,,,,0.5,0.5,0.5,0.5,,0.5,1.0,1.0,3.0,,1.0,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,1611661321,2017,2017,True
