EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,LostBallTurnovers,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,FtPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,Charge Fouls,Defensive 3 Seconds Violations,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsUnassisted3s,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Offensive Fouls,DefLongMidRangeReboundPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,OffAtRimReboundPct,SecondChanceArc3Frequency,PenaltyFtPoints,NonShootingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,PtsPutbacks,SelfOReb,SecondChanceTurnovers,LongMidRangePctBlocked,SelfORebPct,Travels,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,team_id,year,season,team_vs
1628278-201056-203403-203859-204333,1611661322,"Shatori Walker-Kimbrough, Ivory Latta, Tianna Hawkins, Asia Taylor, Natasha Cloud","Walker-Kimbrough, Latta, Hawkins, Taylor, Cloud",1628278-201056-203403-203859-204333,WAS,228.0,1,4.0,-4.0,7.0,7.0,7.0,7.0,1.0,14,1.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,6.0,10.0,3.0,5.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,6.0,7.0,1.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.5,0.5,0.5,1.0,0.5,0.5,1.0,88.42105263157895,17.142857142857142,15.428571428571429,15.0,14.0,0.4,0.5,0.5,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.4,0.4628,0.4628,0.16666666666666666,0.16666666666666666,1.0,12.28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-201056-203416-203437-203859,1611661322,"Shatori Walker-Kimbrough, Ivory Latta, Emma Meesseman, Tierra Ruffin-Pratt, Asia Taylor","Walker-Kimbrough, Latta, Meesseman, Ruffin-Pratt, Taylor",1628278-201056-203416-203437-203859,WAS,47.0,1,1.0,2.0,2.0,2.0,2.0,2.0,,4,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,,,,,122.55319148936171,6.5,17.0,6.5,17.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,0.63595,0.63595,,,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
1628278-202255-203416-203859-204333,1611661322,"Shatori Walker-Kimbrough, Allison Hightower, Emma Meesseman, Asia Taylor, Natasha Cloud","Walker-Kimbrough, Hightower, Meesseman, Taylor, Cloud",1628278-202255-203416-203859-204333,WAS,80.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,,6,,,,,,,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,,,,108.0,21.333333333333332,5.333333333333333,21.333333333333332,5.333333333333333,,,,,,,,,,,0.5,0.348875,0.348875,,,1.0,5.6,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,,,,,,0.5,0.5,26.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-201911-202663-203416-203437,1611661322,"Ivory Latta, Kristi Toliver, Krystal Thomas, Emma Meesseman, Tierra Ruffin-Pratt","Latta, Toliver, Thomas, Meesseman, Ruffin-Pratt",201056-201911-202663-203416-203437,WAS,106.0,1,2.0,-1.0,3.0,3.0,,,,6,,1.0,,,1.0,1.0,1.0,2.0,4.0,5.0,,,,2.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,4.0,,,,1.0,1.0,0.5,,0.5,,0.6666666666666666,,,1.0,,,,81.50943396226415,20.333333333333332,15.0,20.333333333333332,15.0,0.5,,,,0.5,1.0,1.0,1.0,,,0.5,0.5017,,0.3333333333333333,0.3333333333333333,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-201911-203399-203416-203437,1611661322,"Ivory Latta, Kristi Toliver, Elena Delle Donne, Emma Meesseman, Tierra Ruffin-Pratt","Latta, Toliver, Delle Donne, Meesseman, Ruffin-Pratt",201056-201911-203399-203416-203437,WAS,2.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-201911-203399-203416-204333,1611661322,"Ivory Latta, Kristi Toliver, Elena Delle Donne, Emma Meesseman, Natasha Cloud","Latta, Toliver, Delle Donne, Meesseman, Cloud",201056-201911-203399-203416-204333,WAS,34.0,1,1.0,2.0,1.0,2.0,1.0,2.0,,3,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,127.05882352941177,4.0,15.0,4.0,14.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.8073,0.8073,,,1.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202255-203399-203403-203437,1611661322,"Ivory Latta, Allison Hightower, Elena Delle Donne, Tianna Hawkins, Tierra Ruffin-Pratt","Latta, Hightower, Delle Donne, Hawkins, Ruffin-Pratt",201056-202255-203399-203403-203437,WAS,110.0,1,2.0,-5.0,3.0,3.0,,,,6,,,,,,,,,1.0,6.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,0.25,,,,,,,78.54545454545455,13.0,23.666666666666668,13.0,23.666666666666668,,,,,,,,,,,1.0,0.525,,0.5,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,23.1,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202255-203399-203403-204333,1611661322,"Ivory Latta, Allison Hightower, Elena Delle Donne, Tianna Hawkins, Natasha Cloud","Latta, Hightower, Delle Donne, Hawkins, Cloud",201056-202255-203399-203403-204333,WAS,139.0,2,2.0,-3.0,4.0,6.0,1.0,4.0,,10,2.0,2.0,1.0,1.0,,1.0,2.0,3.0,6.0,9.0,1.0,1.0,2.0,4.0,,2.0,2.0,2.0,,4.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,,,,,,103.59712230215827,19.25,10.333333333333334,19.25,10.333333333333334,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,1.0,1.0,0.6666666666666666,0.4939,0.5209,0.25,0.25,0.3333333333333333,7.0,0.25,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202255-203403-203416-204333,1611661322,"Ivory Latta, Allison Hightower, Tianna Hawkins, Emma Meesseman, Natasha Cloud","Latta, Hightower, Hawkins, Meesseman, Cloud",201056-202255-203403-203416-204333,WAS,340.0,2,6.0,5.0,12.0,11.0,,3.0,1.0,23,,2.0,,,,1.0,1.0,5.0,12.0,7.0,,,,,2.0,,2.0,,,6.0,1.0,,5.0,2.0,7.0,1.0,,3.0,,2.0,,3.0,,2.0,4.0,,3.0,5.0,1.0,12.0,,,,,,0.2,,0.4444444444444444,,0.5454545454545454,,1.0,,0.25,0.3333333333333333,,97.41176470588235,13.333333333333334,16.363636363636363,13.0,15.363636363636363,0.2222222222222222,,,,0.1111111111111111,,,,,,0.6666666666666666,0.5119444444444444,,0.18181818181818182,0.16666666666666666,,8.4,,3.0,,4.0,,3.0,3.0,2.0,0.4444444444444444,0.6666666666666666,0.75,0.7142857142857143,,1.0,0.3333333333333333,,24.925,1.0,2.0,,1.0,0.2222222222222222,0.5,0.5,,4.0,,,,,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
201056-202255-203403-203859-204333,1611661322,"Ivory Latta, Allison Hightower, Tianna Hawkins, Asia Taylor, Natasha Cloud","Latta, Hightower, Hawkins, Taylor, Cloud",201056-202255-203403-203859-204333,WAS,73.0,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4,2.0,2.0,2.0,2.0,,,2.0,2.0,4.0,2.0,2.0,2.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,78.9041095890411,16.5,20.0,13.0,20.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.50865,0.50865,,,1.0,1.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6457,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2017,2017,True
