EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,SelfOReb,Offensive Fouls,BlockingFoulsDrawn,SelfORebPct,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Travels,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Technical Free Throw Trips,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,PtsUnassisted3s,3SecondViolations,Charge Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,HeaveAttempts,Corner3PctBlocked,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1627669-202652-203825-204324-204330,1611661319,"Moriah Jefferson, Alex Montgomery, Kayla McBride, Dearica Hamby, Isabelle Harrison","Jefferson, Montgomery, McBride, Hamby, Harrison",1627669-202652-203825-204324-204330,SAN,3758.0,12,63.0,114.0,118.0,232.0,33.0,5.0,27.0,6.0,20.0,34.0,80.0,15.0,101.0,109.0,42.0,26.0,21.0,27.0,4.0,60.0,14.0,29.0,44.0,56.0,12.0,10.0,16.0,1.0,27.0,22.0,10.0,88.0,0.6176470588235294,0.65625,0.425,0.44329896907216493,0.47641509433962265,0.8055555555555556,0.7777777777777778,0.7962962962962963,0.8888888888888888,0.8235294117647058,88.8983501862693,18.350877192982455,14.11864406779661,17.56140350877193,13.55084745762712,0.3402061855670103,0.27835051546391754,0.18518518518518517,0.23809523809523808,0.20618556701030927,0.3,0.3,0.6666666666666666,0.5154639175257731,0.4520257731958763,0.10576923076923077,0.11494252873563218,7.9325,-8.0,12.0,23.0,5.0,10.0,6.0,14.0,9.0,12.0,0.075,,0.20930232558139536,0.2,0.2,0.8181818181818182,0.696969696969697,0.696969696969697,0.6086956521739131,0.45454545454545453,0.49012500000000003,14.0,18.0,5.0,2.0,2.0,1.0,6.0,5.0,11.0,,1.0,1.0,3.0,6.0,17.0,5.0,,1.0,3.0,13.0,2.0,6.0,1.0,3.0,3.0,10.0,18.0,4.0,11.0,5.0,6.0,5.0,1.0,3.0,1.0,2.0,10.0,2.0,6.0,15.0,1.0,4.0,25.0,2.0,4.0,9.0,1.0,,3.0,2.0,2.0,,2.0,2.0,1.0,10.0,14.0,1.0,2.0,1.0,0.35294117647058826,,0.3333333333333333,0.35294117647058826,0.5,0.3333333333333333,0.45454545454545453,0.3888888888888889,0.5416666666666666,0.45454545454545453,0.17525773195876287,0.2222222222222222,0.4,0.14285714285714285,0.21052631578947367,0.21428571428571427,0.25,0.75,,0.5,0.6,0.061855670103092786,0.16666666666666666,0.16666666666666666,1.0,0.1134020618556701,0.45454545454545453,0.45454545454545453,1.0,1.0,0.09090909090909091,,,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.3818055555555555,0.12871287128712872,0.09900990099009901,24.076470588235296,0.12280701754385964,5.0,1.0,,,0.021739130434782608,1.0,1.0,,,0.058823529411764705,3.0,,,,,1.0,1.0,0.2,,2.0,,,0.4,,,,,,,,,,,,,1.0,,,,,1611661319,2017,2017,False
1628269-200673-201530-202652-204330,1611661319,"Nia Coffey, Monique Currie, Sequoia Holmes, Alex Montgomery, Isabelle Harrison","Coffey, Currie, Holmes, Montgomery, Harrison",1628269-200673-201530-202652-204330,SAN,331.0,3,6.0,11.0,9.0,20.0,3.0,3.0,3.0,1.0,1.0,6.0,7.0,3.0,15.0,6.0,2.0,10.0,1.0,1.0,,2.0,1.0,4.0,5.0,5.0,,,5.0,,4.0,3.0,2.0,15.0,0.16666666666666666,0.16666666666666666,0.8571428571428571,0.6666666666666666,0.75,0.8,1.0,0.8333333333333334,1.0,1.0,87.00906344410876,14.090909090909092,19.555555555555557,14.090909090909092,17.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.43851111111111113,0.2,0.25,7.885714285714286,9.0,,2.0,,,,1.0,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,4.0,,,1.0,1.0,,,,2.0,,,,,,2.0,,,,,,3.0,3.0,,,3.0,9.0,,,2.0,,,,,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,9.0,4.0,,,,,,,,,1.0,,1.0,,1.125,0.2222222222222222,,1.0,,,,,,,1.0,,,,,,0.2222222222222222,,,,,,,,0.3333333333333333,1.0,,,,0.4298666666666667,,0.6,23.5,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
1628276-202652-203825-204324-204330,1611661319,"Kelsey Plum, Alex Montgomery, Kayla McBride, Dearica Hamby, Isabelle Harrison","Plum, Montgomery, McBride, Hamby, Harrison",1628276-202652-203825-204324-204330,SAN,4916.0,17,82.0,158.0,154.0,312.0,54.0,11.0,30.0,12.0,22.0,49.0,106.0,26.0,154.0,187.0,46.0,52.0,23.0,31.0,10.0,70.0,19.0,29.0,51.0,76.0,11.0,8.0,41.0,1.0,39.0,31.0,17.0,136.0,0.46938775510204084,0.5,0.46226415094339623,0.47761194029850745,0.5273972602739726,0.8285714285714286,0.7916666666666666,0.8135593220338984,0.7333333333333333,0.7894736842105263,91.3913751017087,17.09493670886076,14.383116883116884,16.367088607594937,13.941558441558442,0.40298507462686567,0.22388059701492538,0.36666666666666664,0.4583333333333333,0.16417910447761194,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.6119402985074627,0.4902112781954887,0.11805555555555555,0.14655172413793102,6.683962264150943,-33.0,22.0,26.0,10.0,15.0,20.0,9.0,19.0,25.0,0.18867924528301888,0.25925925925925924,0.35185185185185186,0.34285714285714286,0.25925925925925924,0.8,0.48148148148148145,0.65,0.34615384615384615,0.5555555555555556,0.5145441176470588,35.0,20.0,7.0,9.0,13.0,1.0,6.0,9.0,22.0,,3.0,1.0,5.0,10.0,28.0,8.0,,3.0,2.0,18.0,14.0,23.0,2.0,8.0,9.0,43.0,24.0,6.0,21.0,9.0,8.0,7.0,1.0,4.0,5.0,3.0,23.0,5.0,16.0,17.0,4.0,7.0,40.0,5.0,4.0,17.0,3.0,2.0,7.0,2.0,5.0,3.0,1.0,5.0,3.0,41.0,34.0,6.0,1.0,0.8,0.35714285714285715,,0.25,0.37037037037037035,0.5333333333333333,0.6086956521739131,0.4444444444444444,0.5483870967741935,0.47368421052631576,0.581081081081081,0.208955223880597,0.2,0.575,0.3125,0.47058823529411764,0.4,0.3333333333333333,1.0,0.8,0.6,0.36363636363636365,0.04477611940298507,0.16666666666666666,0.2,1.0,0.16417910447761194,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.7,0.16666666666666666,,,0.41935483870967744,0.6923076923076923,0.16129032258064516,0.2,0.42857142857142855,0.47120333333333336,0.11688311688311688,0.2792207792207792,24.660714285714285,0.22151898734177214,2.0,2.0,2.0,5.0,0.04,1.0,,1.0,,,1.0,1.0,,,,3.0,0.75,0.14285714285714285,1.0,1.0,0.03571428571428571,,0.3333333333333333,0.25,3.0,0.0967741935483871,6.0,,,,1.0,,,0.3333333333333333,,,1.0,0.16666666666666666,,,1611661319,2017,2017,False
201530-202641-202652-203863-204330,1611661319,"Sequoia Holmes, Sydney Colson, Alex Montgomery, Haley Peters, Isabelle Harrison","Holmes, Colson, Montgomery, Peters, Harrison",201530-202641-202652-203863-204330,SAN,316.0,2,5.0,8.0,9.0,17.0,4.0,,1.0,1.0,2.0,3.0,7.0,,9.0,9.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,5.0,8.0,,,3.0,,1.0,,,7.0,0.3333333333333333,0.5,0.42857142857142855,0.5,0.5,0.75,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,77.46835443037975,20.25,17.11111111111111,18.375,14.555555555555555,0.4444444444444444,0.1111111111111111,,,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.45533888888888885,,,7.185714285714285,,3.0,2.0,2.0,2.0,2.0,,3.0,3.0,0.2857142857142857,0.5,0.75,0.6,0.5,0.6666666666666666,0.5,1.0,,1.0,0.4589,,,1.0,,,1.0,2.0,,,,,,,1.0,2.0,1.0,,,,2.0,,,,,,,3.0,2.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,0.5,,,0.5,0.5,,0.5,,0.5,,0.2222222222222222,,0.5,,1.0,1.0,,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,0.2222222222222222,,23.95,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
1628269-200673-202641-202652-204330,1611661319,"Nia Coffey, Monique Currie, Sydney Colson, Alex Montgomery, Isabelle Harrison","Coffey, Currie, Colson, Montgomery, Harrison",1628269-200673-202641-202652-204330,SAN,140.0,2,2.0,5.0,4.0,9.0,2.0,1.0,1.0,,1.0,2.0,4.0,,4.0,3.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,2.0,,1.0,,,4.0,0.5,0.5,0.5,0.5,0.5,,,,,,92.57142857142857,12.6,19.25,12.6,15.75,0.5,0.25,1.0,1.0,0.25,,,,0.5,0.39915,,,7.4,1.0,,1.0,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3168,,0.5,,0.4,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
100812-1628276-200673-203825-204324,1611661319,"Erika de Souza, Kelsey Plum, Monique Currie, Kayla McBride, Dearica Hamby","de Souza, Plum, Currie, McBride, Hamby",100812-1628276-200673-203825-204324,SAN,147.0,1,2.0,5.0,4.0,9.0,2.0,,1.0,,,1.0,3.0,,2.0,5.0,,2.0,,,,,1.0,,1.0,3.0,,,,,1.0,,,,,,0.3333333333333333,0.25,0.25,,1.0,0.3333333333333333,,,88.16326530612244,11.6,22.25,9.8,21.5,0.5,0.25,,,,,,,0.75,0.5759,,,3.4333333333333336,-3.0,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,0.3333333333333333,,1.0,0.6666666666666666,1.0,,0.5,0.5,,1.0,0.7547,4.0,,1.0,1.0,2.0,,,,1.0,,,,1.0,,1.0,1.0,,,,2.0,1.0,3.0,,1.0,,2.0,,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,2.0,4.0,,,,,,,,1.0,0.3333333333333333,1.0,0.25,1.0,0.25,0.25,1.0,0.5,,1.0,,,,1.0,,,,,,,0.25,,,,1.0,,,,0.5,0.5,0.25,,,0.5759,1.0,1.0,23.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
100812-201530-202641-202652-203863,1611661319,"Erika de Souza, Sequoia Holmes, Sydney Colson, Alex Montgomery, Haley Peters","de Souza, Holmes, Colson, Montgomery, Peters",100812-201530-202641-202652-203863,SAN,134.0,1,2.0,4.0,5.0,9.0,1.0,,1.0,,,,2.0,,3.0,4.0,,,,1.0,,3.0,1.0,2.0,3.0,3.0,,,,,1.0,,,3.0,,,,0.5,0.5,1.0,1.0,1.0,,1.0,96.71641791044776,19.25,11.4,19.25,11.4,0.3333333333333333,0.3333333333333333,,,,,,,0.6666666666666666,0.5020666666666667,,,7.6,-1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,,,,23.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
1627669-1628269-202652-203825-204330,1611661319,"Moriah Jefferson, Nia Coffey, Alex Montgomery, Kayla McBride, Isabelle Harrison","Jefferson, Coffey, Montgomery, McBride, Harrison",1627669-1628269-202652-203825-204330,SAN,97.0,2,2.0,3.0,4.0,7.0,2.0,,1.0,,,,3.0,2.0,2.0,8.0,,,,,,,,,,1.0,,,2.0,,1.0,2.0,1.0,,,,,,0.25,,,,,,103.91752577319588,21.333333333333332,8.25,21.0,8.0,0.6666666666666666,0.3333333333333333,,,,,,,0.6666666666666666,0.5147333333333334,0.25,0.25,5.0,-6.0,1.0,,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1611661319,2017,2017,False
1628269-1628276-201062-203825-204330,1611661319,"Nia Coffey, Kelsey Plum, Shay Murphy, Kayla McBride, Isabelle Harrison","Coffey, Plum, Murphy, McBride, Harrison",1628269-1628276-201062-203825-204330,SAN,161.0,2,3.0,5.0,6.0,11.0,1.0,1.0,1.0,,,2.0,2.0,3.0,7.0,8.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,,3.0,4.0,,7.0,0.5,0.5,1.0,0.6666666666666666,0.7,1.0,1.0,1.0,,1.0,98.38509316770187,10.0,18.5,10.0,18.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.5409,,,3.35,-1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,3.0,3.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,3.0,5.0,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,,2.0,,,,,,5.0,3.0,,2.0,,,,,,,1.0,,0.5,,0.625,0.3333333333333333,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,0.5,1.0,0.5,,,0.6609,,0.7142857142857143,48.7,0.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661319,2017,2017,False
1628269-1628276-202652-203405-203825,1611661319,"Nia Coffey, Kelsey Plum, Alex Montgomery, Kayla Alexander, Kayla McBride","Coffey, Plum, Montgomery, Alexander, McBride",1628269-1628276-202652-203405-203825,SAN,273.0,2,5.0,10.0,11.0,21.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,8.0,7.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,,1.0,2.0,,8.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5714285714285714,0.6666666666666666,0.75,0.7142857142857143,,0.6666666666666666,110.76923076923077,10.6,15.181818181818182,10.6,13.181818181818182,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.4599166666666667,,,10.783333333333333,1.0,,1.0,,,,,,,,,,,,,0.5,0.5,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,2.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,2.0,3.0,,1.0,,,,,,,,,,,0.5,,,0.3333333333333333,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,0.337,,0.25,,0.3,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661319,2017,2017,False
1628276-201530-202641-203405-204324,1611661319,"Kelsey Plum, Sequoia Holmes, Sydney Colson, Kayla Alexander, Dearica Hamby","Plum, Holmes, Colson, Alexander, Hamby",1628276-201530-202641-203405-204324,SAN,334.0,2,6.0,10.0,10.0,20.0,2.0,,,1.0,1.0,2.0,3.0,3.0,13.0,12.0,4.0,,2.0,4.0,1.0,10.0,,1.0,2.0,2.0,,,2.0,,3.0,4.0,2.0,13.0,1.0,1.0,0.6666666666666666,1.0,0.9285714285714286,0.3333333333333333,,0.2,0.5,,86.22754491017965,15.2,18.2,15.2,15.3,0.4,,,,0.2,1.0,1.0,1.0,0.8,0.5957600000000001,0.2857142857142857,0.4,6.566666666666666,1.0,,1.0,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,6.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,3.0,,2.0,2.0,,,,,,,,,,1.0,3.0,,,1.0,1.0,,,1.0,,,,,,0.5,0.4,,0.3333333333333333,,,,,,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,1.0,,,0.07692307692307693,23.55,0.3,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
1628276-202641-202652-203405-204324,1611661319,"Kelsey Plum, Sydney Colson, Alex Montgomery, Kayla Alexander, Dearica Hamby","Plum, Colson, Montgomery, Alexander, Hamby",1628276-202641-202652-203405-204324,SAN,259.0,2,4.0,10.0,9.0,19.0,2.0,1.0,2.0,1.0,3.0,3.0,7.0,,6.0,15.0,,6.0,,,,,,2.0,2.0,2.0,,,5.0,1.0,1.0,,,6.0,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,,1.0,,,105.63706563706565,15.4,11.666666666666666,15.4,11.666666666666666,0.2857142857142857,0.2857142857142857,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.43949999999999995,,,11.799999999999999,-9.0,,1.0,,,,,,,,,,,,1.0,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,3.0,,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
200673-202652-203405-203825-204330,1611661319,"Monique Currie, Alex Montgomery, Kayla Alexander, Kayla McBride, Isabelle Harrison","Currie, Montgomery, Alexander, McBride, Harrison",200673-202652-203405-203825-204330,SAN,313.0,1,5.0,11.0,11.0,22.0,5.0,1.0,1.0,,2.0,5.0,8.0,4.0,14.0,11.0,6.0,4.0,3.0,3.0,,6.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,,3.0,5.0,2.0,12.0,0.6,0.6,0.625,0.5555555555555556,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,101.21405750798722,14.0,14.454545454545455,12.272727272727273,14.454545454545455,0.5555555555555556,0.1111111111111111,1.0,1.0,0.2222222222222222,,,,0.6666666666666666,0.5527111111111112,0.2,0.2222222222222222,6.325,3.0,2.0,4.0,1.0,2.0,,2.0,1.0,2.0,,,0.3333333333333333,0.25,,,0.8,0.8,0.5,0.3333333333333333,0.4734333333333333,6.0,6.0,1.0,2.0,3.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,2.0,3.0,5.0,,,2.0,8.0,,,1.0,,,,,1.0,,,,1.0,,2.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,8.0,6.0,1.0,1.0,,,,,,0.5,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.1111111111111111,,,,,0.5,,1.0,,,1.0,,,,,0.1111111111111111,,,,1.0,0.3333333333333333,,,0.6,0.6666666666666666,,,,0.50688,0.14285714285714285,0.5714285714285714,23.7,0.5454545454545454,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
100812-200673-202641-203825-204330,1611661319,"Erika de Souza, Monique Currie, Sydney Colson, Kayla McBride, Isabelle Harrison","de Souza, Currie, Colson, McBride, Harrison",100812-200673-202641-203825-204330,SAN,238.0,2,4.0,5.0,5.0,10.0,2.0,1.0,3.0,,,2.0,5.0,1.0,5.0,9.0,4.0,,2.0,2.0,,4.0,,1.0,2.0,4.0,,,3.0,,3.0,2.0,1.0,5.0,1.0,1.0,0.4,0.4,0.4166666666666667,0.5,,0.5,,,60.50420168067227,31.2,16.4,31.2,15.8,0.4,0.6,0.3333333333333333,0.3333333333333333,,,,,0.4,0.43284,0.16666666666666666,0.16666666666666666,5.08,-4.0,,1.0,,,,1.0,2.0,2.0,,,0.6666666666666666,0.6666666666666666,,,0.5,0.5,1.0,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,0.16666666666666666,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,0.5,,,,,0.4567,,0.2,,0.4,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
1627669-201062-202641-203405-204330,1611661319,"Moriah Jefferson, Shay Murphy, Sydney Colson, Kayla Alexander, Isabelle Harrison","Jefferson, Murphy, Colson, Alexander, Harrison",1627669-201062-202641-203405-204330,SAN,131.0,1,2.0,4.0,3.0,7.0,1.0,,,2.0,2.0,3.0,3.0,,6.0,,6.0,,3.0,3.0,2.0,6.0,,2.0,2.0,2.0,1.0,,1.0,,,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,76.94656488549619,19.75,17.333333333333332,19.75,17.333333333333332,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.4441333333333333,,,11.4,6.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2017,2017,False
