EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
201919-202250-202259-203411-204329,1611661313,"Shavonte Zellous, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Zellous, Charles, Prince, Rodgers, Stokes",201919-202250-202259-203411-204329,NYL,3791.0,12,63.0,25.0,117.0,115.0,16.0,9.0,21.0,232.0,10.0,24.0,1.0,3.0,2.0,3.0,9.0,22.0,9.0,30.0,2.0,6.0,2.0,2.0,12.0,32.0,4.0,7.0,2.0,2.0,28.0,76.0,14.0,38.0,25.0,123.0,98.0,4.0,11.0,6.0,9.0,3.0,29.0,3.0,10.0,2.0,2.0,8.0,20.0,24.0,32.0,30.0,12.0,32.0,12.0,12.0,12.0,10.0,22.0,8.0,2.0,4.0,4.0,4.0,54.0,7.0,17.0,16.0,26.0,3.0,45.0,24.0,69.0,2.0,13.0,8.0,5.0,7.0,1.0,5.0,7.0,2.0,2.0,14.0,3.0,1.0,15.0,31.0,1.0,3.0,36.0,1.0,4.0,2.0,1.0,32.0,3.0,1.0,15.0,2.0,11.0,6.0,1.0,4.0,11.0,5.0,94.0,20.0,16.0,2.0,2.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.3684210526315789,0.6666666666666666,1.0,0.3684210526315789,0.3684210526315789,0.36363636363636365,0.3,0.4298245614035088,0.65,0.5,0.4765625,0.6590909090909091,0.5882352941176471,0.3333333333333333,0.15789473684210525,0.2916666666666667,0.13636363636363635,0.06666666666666667,0.5,1.0,0.6842105263157895,0.3541666666666667,0.8421052631578947,0.2916666666666667,0.7368421052631579,0.3333333333333333,0.6428571428571429,0.3076923076923077,0.19047619047619047,0.2,0.75,0.6923076923076923,0.4444444444444444,0.8125,0.8421052631578947,0.03333333333333333,88.12450540754419,0.45454545454545453,16.28205128205128,16.4,14.914529914529915,15.68695652173913,0.21052631578947367,0.4166666666666667,0.5882352941176471,0.4,0.19298245614035087,0.4090909090909091,0.47368421052631576,0.4444444444444444,0.2631578947368421,0.3,0.32142857142857145,0.4444444444444444,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.2807017543859649,0.375,0.375,0.6666666666666666,0.15,0.3333333333333333,0.1,1.0,1.0,0.35,0.5714285714285714,0.75,0.25,0.6666666666666666,0.16666666666666666,1.0,0.543859649122807,0.375,0.4561429824561404,0.439359375,0.4746625,0.11904761904761904,0.17045454545454544,0.23577235772357724,0.16260162601626016,10.078947368421053,24.73157894736842,0.13675213675213677,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2017,2017,False
201913-201919-202250-202259-203829,1611661313,"Kia Vaughn, Shavonte Zellous, Tina Charles, Epiphanny Prince, Bria Hartley","Vaughn, Zellous, Charles, Prince, Hartley",201913-201919-202250-202259-203829,NYL,14497.0,23,242.0,42.0,449.0,446.0,46.0,49.0,68.0,895.0,71.0,133.0,10.0,28.0,6.0,11.0,35.0,97.0,40.0,102.0,9.0,24.0,,2.0,28.0,81.0,7.0,15.0,3.0,11.0,146.0,332.0,37.0,105.0,70.0,473.0,431.0,23.0,51.0,7.0,17.0,15.0,82.0,10.0,30.0,4.0,13.0,7.0,39.0,146.0,146.0,93.0,18.0,81.0,28.0,26.0,73.0,31.0,104.0,23.0,8.0,40.0,14.0,19.0,239.0,20.0,66.0,53.0,133.0,6.0,192.0,88.0,280.0,15.0,29.0,15.0,14.0,31.0,7.0,22.0,40.0,9.0,6.0,71.0,7.0,7.0,42.0,94.0,7.0,9.0,93.0,1.0,6.0,5.0,8.0,88.0,11.0,3.0,44.0,3.0,13.0,8.0,,5.0,13.0,8.0,391.0,39.0,46.0,3.0,1.0,0.5,0.5251798561151079,0.8378378378378378,0.3523809523809524,0.4117647058823529,0.3076923076923077,0.3523809523809524,0.4397590361445783,0.45098039215686275,0.3333333333333333,0.4610983981693364,0.49264705882352944,0.37209302325581395,0.4957805907172996,0.5256410256410257,0.4148936170212766,0.2402745995423341,0.0783132530120482,0.14285714285714285,0.061855670103092786,0.00980392156862745,0.43661971830985913,0.8571428571428571,0.8012048192771084,0.36464088397790057,0.8833333333333333,0.29850746268656714,0.8230088495575221,0.3467741935483871,0.35,0.3770491803278688,0.36666666666666664,0.3076923076923077,0.26666666666666666,0.75,0.75,0.8648648648648649,0.8793103448275862,0.06787330316742081,88.901151962475,0.6153846153846154,15.922048997772828,16.475336322869953,14.788418708240535,15.943946188340806,0.30434782608695654,0.5338345864661654,0.6228070175438597,0.5633802816901409,0.2219679633867277,0.36082474226804123,0.38461538461538464,0.4,0.2334096109839817,0.39215686274509803,0.39603960396039606,0.475,0.05491990846681922,0.375,0.375,0.8888888888888888,0.1853546910755149,0.345679012345679,0.35,0.8214285714285714,0.4117647058823529,0.35714285714285715,0.029411764705882353,,,0.22058823529411764,0.4666666666666667,1.0,0.2558139534883721,0.5454545454545454,0.2558139534883721,0.2727272727272727,0.5446224256292906,0.345679012345679,0.4734496567505721,0.48043839285714285,0.4672744186046512,0.09554140127388536,0.12054794520547946,0.1733615221987315,0.0824524312896406,8.688855421686746,24.013333333333335,0.10244988864142539,1.0,2.0,14.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,0.009523809523809525,0.012345679012345678,0.2857142857142857,1.0,0.1,0.046511627906976744,0.5,0.009433962264150943,,,,,,,,1611661313,2017,2017,False
201919-202250-203411-203829-204329,1611661313,"Shavonte Zellous, Tina Charles, Sugar Rodgers, Bria Hartley, Kiah Stokes","Zellous, Charles, Rodgers, Hartley, Stokes",201919-202250-203411-203829-204329,NYL,8879.0,23,148.0,25.0,290.0,286.0,60.0,43.0,31.0,576.0,51.0,78.0,13.0,17.0,9.0,16.0,20.0,43.0,24.0,52.0,3.0,5.0,,,16.0,60.0,2.0,4.0,2.0,12.0,95.0,173.0,19.0,65.0,62.0,309.0,284.0,17.0,25.0,2.0,4.0,5.0,45.0,16.0,33.0,3.0,13.0,22.0,63.0,98.0,92.0,51.0,6.0,59.0,16.0,10.0,49.0,17.0,66.0,15.0,2.0,25.0,10.0,14.0,149.0,8.0,23.0,44.0,77.0,7.0,128.0,34.0,162.0,5.0,18.0,13.0,5.0,21.0,10.0,17.0,30.0,4.0,4.0,51.0,4.0,12.0,30.0,66.0,3.0,5.0,69.0,,3.0,3.0,1.0,75.0,4.0,1.0,28.0,11.0,16.0,6.0,1.0,9.0,17.0,14.0,264.0,60.0,58.0,7.0,8.0,0.5157894736842106,0.5833333333333334,0.8947368421052632,0.2923076923076923,0.5,0.23076923076923078,0.296875,0.5491329479768786,0.68,0.48484848484848486,0.5189075630252101,0.6896551724137931,0.44565217391304346,0.5641025641025641,0.703125,0.5431034482758621,0.27310924369747897,0.057803468208092484,0.07692307692307693,0.06976744186046512,0.019230769230769232,0.4117647058823529,1.0,0.6936936936936937,0.2948717948717949,0.8979591836734694,0.18604651162790697,0.75625,0.256198347107438,0.37037037037037035,0.30434782608695654,0.21428571428571427,0.17073170731707318,0.5,0.6896551724137931,0.7027027027027027,0.6888888888888889,0.9024390243902439,0.04504504504504504,93.4159252168037,0.8235294117647058,14.13103448275862,16.716783216783217,13.668965517241379,15.968531468531468,0.3277310924369748,0.6538461538461539,0.7083333333333334,0.49019607843137253,0.18067226890756302,0.46511627906976744,0.5,0.5,0.2184873949579832,0.46153846153846156,0.47058823529411764,0.5833333333333334,0.02100840336134454,0.6,0.6,0.6666666666666666,0.25210084033613445,0.26666666666666666,0.26666666666666666,0.9375,0.5862068965517241,0.7647058823529411,,,,0.13793103448275862,0.5,1.0,0.34782608695652173,0.5625,0.2608695652173913,0.16666666666666666,0.6008403361344538,0.2711864406779661,0.4719811440677966,0.48101875,0.4682011111111111,0.10687022900763359,0.14213197969543148,0.14563106796116504,0.20388349514563106,8.211560693641617,24.627692307692307,0.20689655172413793,1.0,1.0,22.0,,3.0,3.0,3.0,,2.0,,,,0.3333333333333333,0.875,0.07692307692307693,0.021739130434782608,1.0,,1.0,1.0,1.0,1.0,3.0,,,1611661313,2017,2017,False
202250-203411-203829-204296-204320,1611661313,"Tina Charles, Sugar Rodgers, Bria Hartley, Rebecca Allen, Amanda Zahui B","Charles, Rodgers, Hartley, Allen, Zahui B",202250-203411-203829-204296-204320,NYL,225.0,2,4.0,-8.0,7.0,6.0,,,2.0,13.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,4.0,,3.0,,,8.0,,2.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.25,0.5,,,1.0,,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,,1.0,,0.5,,0.5,,,0.5,0.16666666666666666,83.2,,15.857142857142858,19.0,13.571428571428571,14.333333333333334,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,,,,1.0,,,,,,,,,,,,0.7142857142857143,,0.5174642857142857,0.5697,,,,,,7.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2017,2017,False
1628248-1628263-201919-202250-204296,1611661313,"Nayo Raincock-Ekunwe, Lindsay Allen, Shavonte Zellous, Tina Charles, Rebecca Allen","Raincock-Ekunwe, Allen, Zellous, Charles, Allen",1628248-1628263-201919-202250-204296,NYL,103.0,1,2.0,1.0,4.0,3.0,,,,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,1.0,,,,,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,0.75,,,,,,,,0.5,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,97.86407766990291,1.0,15.25,14.0,15.25,14.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5611,,,0.5,0.5,,,2.1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661313,2017,2017,False
1628248-1628263-201919-203829-204320,1611661313,"Nayo Raincock-Ekunwe, Lindsay Allen, Shavonte Zellous, Bria Hartley, Amanda Zahui B","Raincock-Ekunwe, Allen, Zellous, Hartley, Zahui B",1628248-1628263-201919-203829-204320,NYL,86.0,2,1.0,5.0,4.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,2.0,2.0,,1.0,3.0,7.0,2.0,1.0,1.0,,,,2.0,,,,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,5.0,,1.0,,,0.5,0.5,,,,,,1.0,1.0,,0.6666666666666666,1.0,,0.875,1.0,,0.3333333333333333,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,117.20930232558139,,11.5,13.333333333333334,10.5,13.333333333333334,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,,1.0,,0.6380166666666667,,,0.25,,0.2857142857142857,,1.15,23.0,0.25,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,1611661313,2017,2017,False
1628248-1628263-201919-204296-204329,1611661313,"Nayo Raincock-Ekunwe, Lindsay Allen, Shavonte Zellous, Rebecca Allen, Kiah Stokes","Raincock-Ekunwe, Allen, Zellous, Allen, Stokes",1628248-1628263-201919-204296-204329,NYL,139.0,2,2.0,-1.0,4.0,4.0,2.0,4.0,4.0,8.0,,,,,,,1.0,5.0,,,,,,,,1.0,,,,1.0,1.0,5.0,,1.0,1.0,3.0,4.0,1.0,2.0,,,1.0,3.0,1.0,4.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,3.0,4.0,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,0.2,0.5,0.25,0.16666666666666666,0.5,0.2,0.21428571428571427,0.5,0.2,0.16666666666666666,,,,,1.0,,1.0,0.75,,,1.0,0.75,,0.75,,,,,1.0,,,,82.87769784172662,,19.5,15.25,14.0,15.25,,,,,0.8333333333333334,0.2,0.2,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,0.2,,0.16666666666666666,,0.37614000000000003,0.4045,0.383875,0.14285714285714285,0.16666666666666666,1.0,0.6666666666666666,6.16,60.3,0.5,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1611661313,2017,2017,False
1628248-1628263-202250-202259-204296,1611661313,"Nayo Raincock-Ekunwe, Lindsay Allen, Tina Charles, Epiphanny Prince, Rebecca Allen","Raincock-Ekunwe, Allen, Charles, Prince, Allen",1628248-1628263-202250-202259-204296,NYL,38.0,1,1.0,2.0,2.0,1.0,,,,3.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,0.5,1.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,113.6842105263158,,9.5,19.0,9.5,19.0,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.519,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2017,2017,False
1628248-201913-201919-202250-202259,1611661313,"Nayo Raincock-Ekunwe, Kia Vaughn, Shavonte Zellous, Tina Charles, Epiphanny Prince","Raincock-Ekunwe, Vaughn, Zellous, Charles, Prince",1628248-201913-201919-202250-202259,NYL,1474.0,3,25.0,17.0,49.0,47.0,7.0,6.0,5.0,96.0,8.0,12.0,2.0,2.0,1.0,1.0,7.0,14.0,4.0,10.0,,4.0,,,2.0,3.0,,,,,19.0,36.0,2.0,7.0,13.0,57.0,40.0,3.0,5.0,,,2.0,8.0,3.0,4.0,,1.0,5.0,11.0,18.0,20.0,3.0,3.0,3.0,2.0,1.0,9.0,1.0,10.0,1.0,,2.0,4.0,3.0,21.0,1.0,5.0,8.0,13.0,2.0,23.0,6.0,29.0,,2.0,,2.0,4.0,,2.0,2.0,2.0,1.0,6.0,,,1.0,6.0,,,10.0,,1.0,,,14.0,,,5.0,2.0,4.0,3.0,,1.0,4.0,2.0,49.0,11.0,7.0,2.0,2.0,0.47368421052631576,0.5,0.5,0.2857142857142857,,,0.2857142857142857,0.5277777777777778,0.6,0.75,0.5116279069767442,0.6,0.6,0.57,0.6666666666666666,0.6875,0.16279069767441862,0.027777777777777776,,0.07142857142857142,,0.6666666666666666,1.0,0.7647058823529411,0.29411764705882354,1.0,0.25,0.84,0.2857142857142857,0.25,0.42857142857142855,0.16666666666666666,,0.3333333333333333,0.6666666666666666,1.0,0.8571428571428571,1.0,,93.78561736770692,0.5,14.73469387755102,16.0,13.959183673469388,15.76595744680851,0.27906976744186046,0.6666666666666666,0.6666666666666666,0.25,0.32558139534883723,0.5,0.5384615384615384,0.5714285714285714,0.23255813953488372,0.4,0.4,0.75,0.09302325581395349,,,,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.5,0.4,1.0,,,,,,,0.2,1.0,,,0.4418604651162791,0.6666666666666666,0.4585244186046512,0.42356,0.41244,0.10416666666666667,0.12195121951219512,0.14035087719298245,0.19298245614035087,8.683333333333334,23.97142857142857,0.14285714285714285,,1.0,2.0,,,,,,,,,,,,,0.2,,,,,,,,,,1611661313,2017,2017,False
1628248-201913-203411-204327-204332,1611661313,"Nayo Raincock-Ekunwe, Kia Vaughn, Sugar Rodgers, Brittany Boyd, Cierra Burdick","Raincock-Ekunwe, Vaughn, Rodgers, Boyd, Burdick",1628248-201913-203411-204327-204332,NYL,18.0,1,,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,6.5,2.5,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2017,2017,False
