EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Blocked3s,BlockedArc3,LongMidRangePctBlocked,team_id,year,season,team_vs
1628269-1628279-1628881-203410-204322,1611661330,"Nia Coffey, Brittney Sykes, Monique Billings, Alex Bentley, Elizabeth Williams","Coffey, Sykes, Billings, Bentley, Williams",1628269-1628279-1628881-203410-204322,ATL,256.0,2,4.0,-2.0,7.0,9.0,1.0,,1.0,16.0,3.0,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,3.0,5.0,,,1.0,7.0,9.0,1.0,1.0,,,,2.0,,,,,,,,6.0,,,2.0,,,,,,,,,,,,,,,1.0,,,3.0,,3.0,1.0,4.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,3.0,,1.0,2.0,4.0,,1.0,,1.0,,,,1.0,,1.0,,,,2.0,2.0,,,2.0,1.0,,,5.0,,1.0,,,,,,,,,,0.6,1.0,,0.6,1.0,,0.6,1.0,,,,,,,,0.6666666666666666,,,0.6,0.5,,,0.42857142857142855,0.5,,,1.0,,,0.6666666666666666,,0.5,,,,90.0,0.5,13.142857142857142,18.22222222222222,12.857142857142858,15.555555555555555,0.6,1.0,1.0,,0.2,,,,0.2,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.6,,0.58308,0.5857,,,,,0.2857142857142857,,6.08,,0.14285714285714285,,,,,1611661330,2019,2019,False
1628269-1628279-1629569-203410-204322,1611661330,"Nia Coffey, Brittney Sykes, Maite Cazorla, Alex Bentley, Elizabeth Williams","Coffey, Sykes, Cazorla, Bentley, Williams",1628269-1628279-1629569-203410-204322,ATL,6.0,1,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661330,2019,2019,False
1628269-1628279-201904-203410-204322,1611661330,"Nia Coffey, Brittney Sykes, Renee Montgomery, Alex Bentley, Elizabeth Williams","Coffey, Sykes, Montgomery, Bentley, Williams",1628269-1628279-201904-203410-204322,ATL,546.0,3,9.0,-2.0,20.0,20.0,5.0,8.0,6.0,40.0,4.0,6.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,5.0,,1.0,,,,1.0,1.0,8.0,,2.0,,3.0,6.0,14.0,1.0,9.0,4.0,19.0,21.0,2.0,4.0,,2.0,2.0,6.0,2.0,4.0,,4.0,3.0,7.0,4.0,8.0,3.0,,,8.0,1.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,4.0,4.0,,1.0,8.0,,9.0,8.0,17.0,1.0,,,,2.0,,1.0,,,1.0,,,2.0,1.0,,2.0,4.0,,,,4.0,,1.0,,5.0,1.0,,2.0,,1.0,3.0,1.0,,2.0,3.0,2.0,,,13.0,7.0,5.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,0.1111111111111111,0.42857142857142855,0.5,0.5,0.32608695652173914,0.3333333333333333,0.25,0.38,0.42857142857142855,0.35,0.391304347826087,,,,,,1.0,,,0.8,0.5,1.0,0.5,0.8181818181818182,0.5,1.0,0.5,0.25,0.42857142857142855,1.0,1.0,0.6,1.0,,1.0,0.0625,105.4945054945055,0.6666666666666666,15.45,11.85,13.0,11.7,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.25,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.21739130434782608,0.2,0.2,,0.043478260869565216,,,,0.34782608695652173,0.125,0.125,1.0,0.5,0.6666666666666666,,,,,0.3333333333333333,,,0.5,0.5,0.125,,0.375,,0.6521739130434783,0.125,0.5210173913043478,0.567925,0.5881875,0.08333333333333333,0.13333333333333333,,0.3157894736842105,0.3684210526315789,9.414285714285715,24.177777777777777,0.25,,,,,1611661330,2019,2019,False
1628269-1628279-203410-203863-204322,1611661330,"Nia Coffey, Brittney Sykes, Alex Bentley, Haley Peters, Elizabeth Williams","Coffey, Sykes, Bentley, Peters, Williams",1628269-1628279-203410-203863-204322,ATL,63.0,1,1.0,,2.0,2.0,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,91.42857142857143,,13.5,18.0,13.5,17.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6571,,,,,,,,0.8,,,,,,,1611661330,2019,2019,False
1628269-1628881-1628895-201904-203410,1611661330,"Nia Coffey, Monique Billings, Marie Gülich, Renee Montgomery, Alex Bentley","Coffey, Billings, Gülich, Montgomery, Bentley",1628269-1628881-1628895-201904-203410,ATL,392.0,2,7.0,4.0,10.0,11.0,,,,21.0,1.0,2.0,,,,,2.0,4.0,1.0,2.0,,,,,,,1.0,1.0,,,,,4.0,8.0,1.0,1.0,1.0,12.0,8.0,,,,,,,,,,,,,6.0,2.0,,3.0,,1.0,1.0,1.0,,3.0,,3.0,,,1.0,2.0,,6.0,,,,1.0,4.0,,5.0,,5.0,,,,,1.0,,1.0,,,,,,1.0,,,,2.0,,,,3.0,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,12.0,,,,,0.75,0.75,,1.0,,,1.0,0.5,,,0.6111111111111112,,,0.6666666666666666,,,0.1111111111111111,,0.125,,0.25,,1.0,,,0.8,,0.5,,0.7142857142857143,,,,,,,1.0,1.0,0.5,0.5,,,77.14285714285714,1.0,17.6,19.636363636363637,17.6,17.727272727272727,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.6666666666666666,1.0,0.2222222222222222,0.5,0.5,,,,,,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.47208333333333335,,,0.1111111111111111,0.125,,,,9.4625,24.5,,,,,,1611661330,2019,2019,False
1628269-1628881-1629569-203026-204322,1611661330,"Nia Coffey, Monique Billings, Maite Cazorla, Tiffany Hayes, Elizabeth Williams","Coffey, Billings, Cazorla, Hayes, Williams",1628269-1628881-1629569-203026-204322,ATL,265.0,3,4.0,-7.0,7.0,7.0,,,3.0,14.0,,3.0,,1.0,,,2.0,3.0,1.0,2.0,,,,,,,,1.0,,,,,3.0,8.0,,1.0,,6.0,13.0,1.0,3.0,,,,2.0,,,,,,,4.0,2.0,,,,1.0,,2.0,,2.0,,2.0,,,,1.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.375,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,0.25,0.6666666666666666,,,,,,1.0,0.2,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,,,1.0,,,,76.0754716981132,,18.714285714285715,19.142857142857142,15.142857142857142,16.571428571428573,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,1.0,,,,,0.1111111111111111,,,,0.3333333333333333,,,,,,,,,,,,,,,0.4444444444444444,,0.47134999999999994,0.3287,,,,,0.3333333333333333,,7.7,24.7,,,,,,1611661330,2019,2019,False
1628269-1628881-1629569-202638-203026,1611661330,"Nia Coffey, Monique Billings, Maite Cazorla, Jessica Breland, Tiffany Hayes","Coffey, Billings, Cazorla, Breland, Hayes",1628269-1628881-1629569-202638-203026,ATL,107.0,2,2.0,4.0,4.0,4.0,,,1.0,8.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,,,2.0,2.0,,2.0,2.0,6.0,2.0,,,,1.0,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,3.0,1.0,,2.0,,,,,,,,,,,6.0,,,,,,,,,,,,1.0,,,0.5,,,0.6,,,0.5,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,107.66355140186916,,13.5,13.25,10.0,13.25,0.25,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,0.75,,0.511325,0.4539,,0.4,0.6666666666666666,,,,6.15,24.45,,,,,,1611661330,2019,2019,False
1628269-1628881-201904-203026-204322,1611661330,"Nia Coffey, Monique Billings, Renee Montgomery, Tiffany Hayes, Elizabeth Williams","Coffey, Billings, Montgomery, Hayes, Williams",1628269-1628881-201904-203026-204322,ATL,223.0,2,4.0,7.0,5.0,6.0,,,2.0,11.0,1.0,2.0,1.0,1.0,,,1.0,4.0,,,1.0,2.0,,1.0,,,1.0,3.0,,2.0,,,2.0,6.0,2.0,5.0,,10.0,3.0,1.0,2.0,,3.0,,2.0,,,,,,,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,3.0,3.0,,3.0,,,3.0,6.0,9.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,8.0,,,,,0.5,1.0,0.5,0.4,,,0.4,0.3333333333333333,0.5,,0.45454545454545453,0.2,,0.45454545454545453,0.2,,0.45454545454545453,,0.3333333333333333,0.5,0.25,,,,,,0.75,0.75,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,,1.0,1.0,,,,0.75,,0.2,71.03139013452915,,25.2,16.166666666666668,16.8,14.166666666666666,0.18181818181818182,0.5,1.0,,0.36363636363636365,0.25,0.3333333333333333,1.0,,,,,0.18181818181818182,0.5,0.5,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2,1.0,,0.2,,,0.4,,,,,,,,,0.6363636363636364,0.3333333333333333,0.4888318181818182,0.4408666666666667,,,,,0.2,,6.133333333333333,23.78,,,,,,1611661330,2019,2019,False
1628269-1628881-203026-203410-204322,1611661330,"Nia Coffey, Monique Billings, Tiffany Hayes, Alex Bentley, Elizabeth Williams","Coffey, Billings, Hayes, Bentley, Williams",1628269-1628881-203026-203410-204322,ATL,407.0,3,7.0,-6.0,11.0,10.0,3.0,3.0,2.0,21.0,3.0,6.0,,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,3.0,,1.0,,,4.0,8.0,,3.0,3.0,11.0,17.0,,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,5.0,6.0,2.0,,,,3.0,,1.0,,3.0,,3.0,,,2.0,1.0,,6.0,2.0,2.0,,,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,,2.0,,2.0,,,,,,2.0,,,,3.0,,,,4.0,,,,4.0,,,2.0,,,,,,,,,,,9.0,5.0,3.0,,,0.75,0.75,,,,,,0.5,,1.0,0.36363636363636365,,1.0,0.4230769230769231,0.25,0.8333333333333334,0.2727272727272727,,0.125,0.16666666666666666,,,1.0,1.0,,1.0,0.5,,0.6666666666666666,1.0,0.5714285714285714,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,0.16666666666666666,74.2997542997543,,18.454545454545453,20.4,17.636363636363637,20.4,0.5454545454545454,0.5,0.6,0.6666666666666666,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,0.2727272727272727,,,,0.6666666666666666,,,,,,0.3333333333333333,,,1.0,1.0,,,,,0.8181818181818182,,0.5863363636363637,0.54835,0.71555,0.15384615384615385,0.2,,0.18181818181818182,0.45454545454545453,3.825,24.099999999999998,0.2727272727272727,,,,,1611661330,2019,2019,False
1628269-1628895-1629569-202638-203026,1611661330,"Nia Coffey, Marie Gülich, Maite Cazorla, Jessica Breland, Tiffany Hayes","Coffey, Gülich, Cazorla, Breland, Hayes",1628269-1628895-1629569-202638-203026,ATL,372.0,1,6.0,7.0,13.0,13.0,11.0,,4.0,26.0,3.0,5.0,,,3.0,4.0,,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,2.0,7.0,18.0,11.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,8.0,1.0,1.0,7.0,18.0,6.0,2.0,3.0,,,1.0,1.0,,,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,3.0,,,3.0,,3.0,4.0,7.0,1.0,2.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,9.0,1.0,1.0,1.0,9.0,,,2.0,,3.0,1.0,,,1.0,1.0,1.0,,,12.0,18.0,11.0,,2.0,0.75,0.75,1.0,0.5,1.0,1.0,0.5,0.4,0.5,0.5,0.4583333333333333,0.8333333333333334,0.6111111111111112,0.5294117647058824,0.75,0.6428571428571429,0.16666666666666666,,,,,,1.0,,,0.75,0.5,,1.0,0.6,0.5714285714285714,0.5,0.5,0.5,,1.0,0.5,1.0,1.0,,,0.14285714285714285,100.64516129032258,1.0,15.307692307692308,13.307692307692308,13.615384615384615,13.076923076923077,0.4166666666666667,0.6,0.6,1.0,0.16666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,0.4444444444444444,0.75,,,0.1111111111111111,1.0,0.5833333333333334,1.0,0.48365416666666666,0.471725,0.5129055555555556,0.14285714285714285,0.16666666666666666,,0.3333333333333333,1.0,7.69,23.45,0.8461538461538461,,,,,1611661330,2019,2019,False
1628269-1628895-201904-202638-203410,1611661330,"Nia Coffey, Marie Gülich, Renee Montgomery, Jessica Breland, Alex Bentley","Coffey, Gülich, Montgomery, Breland, Bentley",1628269-1628895-201904-202638-203410,ATL,160.0,1,3.0,6.0,6.0,5.0,,5.0,,11.0,,,,,,,1.0,2.0,2.0,2.0,,,,,,,,2.0,,,,,3.0,4.0,,2.0,,6.0,,,,,,,,,,,,,,4.0,2.0,,,,2.0,,,,2.0,,2.0,,,,,2.0,4.0,,,,,3.0,1.0,4.0,,4.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,6.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.75,,,0.5,,,0.5,,,0.3333333333333333,,,,,,,1.0,,0.75,,,,0.75,,,,,,,1.0,0.5,1.0,,,,99.0,1.0,13.0,16.4,13.0,13.4,,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4093,,,,,,,,13.775,26.9,,,,,,1611661330,2019,2019,False
1628269-1629569-201904-203410-204322,1611661330,"Nia Coffey, Maite Cazorla, Renee Montgomery, Alex Bentley, Elizabeth Williams","Coffey, Cazorla, Montgomery, Bentley, Williams",1628269-1629569-201904-203410-204322,ATL,605.0,2,10.0,-6.0,19.0,19.0,1.0,,2.0,38.0,,1.0,,,,,2.0,6.0,1.0,3.0,,1.0,,,,,1.0,5.0,,,,,3.0,10.0,1.0,6.0,5.0,14.0,20.0,1.0,1.0,,,,2.0,,1.0,,,,,,6.0,3.0,,,5.0,1.0,2.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,2.0,5.0,,7.0,2.0,9.0,,3.0,3.0,,1.0,,1.0,1.0,,,1.0,,2.0,1.0,,,2.0,,1.0,,6.0,1.0,,,6.0,,,3.0,,,1.0,,,1.0,1.0,1.0,,,12.0,,1.0,,,,,1.0,0.16666666666666666,,,0.16666666666666666,0.3,1.0,,0.28125,1.0,,0.3684210526315789,1.0,,0.375,,0.2,1.0,0.16666666666666666,,0.5,,,0.8333333333333334,0.14285714285714285,0.5,0.2,0.7,0.16666666666666666,1.0,,,0.25,,,1.0,0.5,0.5,,,90.44628099173553,1.0,16.157894736842106,15.68421052631579,15.894736842105264,15.578947368421053,0.0625,,,,0.375,0.3333333333333333,0.4,,0.1875,0.3333333333333333,0.3333333333333333,,0.0625,,,,0.3125,0.2,0.2,1.0,,,,,,,,,,,,,,,,0.4375,0.2,0.480575,,0.3931,0.15789473684210525,0.23076923076923078,,0.14285714285714285,,10.3,23.933333333333334,0.05263157894736842,,,,,1611661330,2019,2019,False
1628269-1629569-203026-203410-204322,1611661330,"Nia Coffey, Maite Cazorla, Tiffany Hayes, Alex Bentley, Elizabeth Williams","Coffey, Cazorla, Hayes, Bentley, Williams",1628269-1629569-203026-203410-204322,ATL,78.0,2,1.0,-5.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,5.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,73.84615384615384,,21.5,17.5,21.5,17.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,0.516225,,0.516225,,,,,,,24.25,1.0,,,,,1611661330,2019,2019,False
1628279-1628881-1629569-202638-203410,1611661330,"Brittney Sykes, Monique Billings, Maite Cazorla, Jessica Breland, Alex Bentley","Sykes, Billings, Cazorla, Breland, Bentley",1628279-1628881-1629569-202638-203410,ATL,96.0,1,2.0,1.0,4.0,3.0,,,,7.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,1.0,,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,0.5,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,105.0,1.0,11.5,16.666666666666668,11.5,16.666666666666668,,,,,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.47685,,,,,,,,16.9,24.5,,,,,,1611661330,2019,2019,False
1628279-1628881-201904-202638-203410,1611661330,"Brittney Sykes, Monique Billings, Renee Montgomery, Jessica Breland, Alex Bentley","Sykes, Billings, Montgomery, Breland, Bentley",1628279-1628881-201904-202638-203410,ATL,337.0,2,6.0,-4.0,10.0,9.0,,,2.0,19.0,,1.0,,,,,1.0,4.0,1.0,2.0,,,,,,,,2.0,,,,,2.0,7.0,,2.0,3.0,7.0,11.0,,1.0,,,1.0,1.0,,,,,,,2.0,2.0,,,,2.0,,1.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,4.0,,,2.0,,,,,,,,,,,6.0,,,,,0.5,0.5,,,,,,0.2857142857142857,,,0.2222222222222222,,,0.3181818181818182,0.25,,0.2222222222222222,,0.14285714285714285,,0.25,,,,,0.4,0.2,1.0,,0.5,0.14285714285714285,1.0,,,,,0.5,,0.5,1.0,,,81.18694362017804,,17.2,18.333333333333332,16.0,16.444444444444443,0.1111111111111111,,,,0.4444444444444444,0.25,0.3333333333333333,,0.2222222222222222,0.5,0.5,1.0,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.43945555555555554,0.4027,,0.18181818181818182,0.2222222222222222,,0.14285714285714285,,10.514285714285714,23.8,,,,,,1611661330,2019,2019,False
1628279-1628881-1629569-203410-204322,1611661330,"Brittney Sykes, Monique Billings, Maite Cazorla, Alex Bentley, Elizabeth Williams","Sykes, Billings, Cazorla, Bentley, Williams",1628279-1628881-1629569-203410-204322,ATL,478.0,4,8.0,7.0,13.0,15.0,1.0,6.0,2.0,28.0,4.0,6.0,,,,,,1.0,,1.0,2.0,2.0,1.0,1.0,,,,4.0,,1.0,,1.0,4.0,8.0,2.0,6.0,2.0,16.0,9.0,,,1.0,2.0,2.0,5.0,,,,1.0,,,2.0,6.0,6.0,,,4.0,,,,1.0,2.0,3.0,,2.0,1.0,,,8.0,2.0,1.0,,3.0,5.0,1.0,9.0,3.0,12.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,11.0,,1.0,,,0.25,0.25,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,0.5,0.75,,0.5333333333333333,0.8333333333333334,,0.42857142857142855,,,,,,,1.0,,0.7142857142857143,0.25,0.6,0.5,0.6666666666666666,0.375,0.5,,,0.5,,,0.7142857142857143,,0.6,,,84.35146443514644,,18.46153846153846,15.866666666666667,17.692307692307693,15.2,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,0.07142857142857142,,,,0.07142857142857142,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,,,,0.5,1.0,1.0,0.5,,,,,,,1.0,,0.8571428571428571,,0.48525,0.5958,0.2121,0.06666666666666667,0.1111111111111111,,0.3125,,5.1,24.900000000000002,0.07692307692307693,,,,,1611661330,2019,2019,False
