EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceArc3FGM,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
1627701-1628882-1629483-203824-203855,1611661324,"Temi Fagbenle, Lexie Brown, Napheesa Collier, Odyssey Sims, Stephanie Talbot","Fagbenle, Brown, Collier, Sims, Talbot",1627701-1628882-1629483-203824-203855,MIN,734.0,6,12.0,11.0,22.0,23.0,4.0,7.0,2.0,45.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,5.0,6.0,1.0,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,11.0,16.0,2.0,6.0,3.0,31.0,20.0,2.0,2.0,1.0,,4.0,1.0,1.0,2.0,3.0,,8.0,18.0,4.0,6.0,,,4.0,1.0,,,9.0,2.0,11.0,1.0,1.0,1.0,4.0,4.0,24.0,1.0,1.0,4.0,5.0,,9.0,2.0,11.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,2.0,4.0,,,,4.0,,,,4.0,,,2.0,,,,,,,,,,,27.0,8.0,4.0,,,0.8181818181818182,0.8181818181818182,1.0,0.3333333333333333,0.6666666666666666,0.4,0.6875,1.0,1.0,0.6363636363636364,0.6666666666666666,1.0,0.6458333333333334,0.6666666666666666,1.0,0.2727272727272727,,,,,,0.5,,0.5555555555555556,0.2,0.8,0.5,0.6428571428571429,0.2857142857142857,,0.25,,0.5,,,0.3333333333333333,1.0,1.0,0.5,,88.28337874659401,,15.590909090909092,17.0,14.909090909090908,16.217391304347824,0.09090909090909091,1.0,1.0,0.5,0.36363636363636365,0.5,0.5,1.0,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.8,0.045454545454545456,1.0,1.0,1.0,0.22727272727272727,0.2,0.2,1.0,0.3333333333333333,1.0,,,0.3333333333333333,0.25,1.0,0.25,0.5,0.5,0.36363636363636365,0.25,0.43742380952380955,0.431,0.56215,0.08333333333333333,0.1111111111111111,0.12903225806451613,0.25806451612903225,11.39375,30.083333333333332,0.18181818181818182,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1611661324,2019,2019,True
1627701-1628882-200671-203024-203824,1611661324,"Temi Fagbenle, Lexie Brown, Seimone Augustus, Damiris Dantas, Odyssey Sims","Fagbenle, Brown, Augustus, Dantas, Sims",1627701-1628882-200671-203024-203824,MIN,49.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.55102040816327,,11.5,13.0,11.5,13.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3362,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1627701-1628882-201480-203824-203855,1611661324,"Temi Fagbenle, Lexie Brown, Sylvia Fowles, Odyssey Sims, Stephanie Talbot","Fagbenle, Brown, Fowles, Sims, Talbot",1627701-1628882-201480-203824-203855,MIN,463.0,2,8.0,3.0,16.0,15.0,,,,31.0,1.0,2.0,,,,,,2.0,1.0,3.0,1.0,2.0,,,3.0,3.0,,,,2.0,7.0,4.0,5.0,,16.0,13.0,,,,,,,,,,,,4.0,,12.0,,,3.0,3.0,1.0,,2.0,4.0,6.0,3.0,1.0,1.0,,1.0,16.0,,,3.0,5.0,,8.0,,8.0,,1.0,1.0,,1.0,,1.0,3.0,,,,,4.0,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,16.0,,,,,1.0,1.0,1.0,0.8,,0.8,0.2857142857142857,,,0.6666666666666666,,,0.6666666666666666,,,0.4166666666666667,,0.14285714285714285,0.5,,,0.25,,0.7142857142857143,,1.0,,0.8,,,,,,,0.5,1.0,1.0,1.0,1.0,,96.41468682505399,,13.625,16.333333333333332,13.625,16.0,0.16666666666666666,0.5,1.0,1.0,0.16666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,0.5833333333333334,1.0,0.49705416666666663,,,,,,,10.814285714285715,23.46,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1627701-1628882-203824-203855-203859,1611661324,"Temi Fagbenle, Lexie Brown, Odyssey Sims, Stephanie Talbot, Asia Taylor","Fagbenle, Brown, Sims, Talbot, Taylor",1627701-1628882-203824-203855-203859,MIN,218.0,2,4.0,4.0,10.0,9.0,7.0,1.0,,19.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,4.0,,1.0,2.0,2.0,2.0,2.0,4.0,1.0,11.0,7.0,,,,,,2.0,2.0,1.0,2.0,1.0,8.0,4.0,,3.0,3.0,,4.0,2.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,2.0,1.0,,3.0,,3.0,,1.0,1.0,,2.0,,2.0,,,,,,2.0,,2.0,,1.0,,,,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,,11.0,8.0,7.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,1.0,0.8333333333333334,,0.875,0.7857142857142857,,0.8,0.6666666666666666,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,125.5045871559633,,12.0,10.88888888888889,12.0,10.88888888888889,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,0.5,,,,,,0.25,1.0,,0.5,0.5,0.8333333333333334,0.5,0.4390416666666667,,0.4928125,,,,0.7272727272727273,3.15,25.05,0.7,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1627701-1629483-200671-203824-203855,1611661324,"Temi Fagbenle, Napheesa Collier, Seimone Augustus, Odyssey Sims, Stephanie Talbot","Fagbenle, Collier, Augustus, Sims, Talbot",1627701-1629483-200671-203824-203855,MIN,162.0,2,3.0,5.0,6.0,6.0,3.0,1.0,,12.0,1.0,1.0,,,,,2.0,3.0,,,,,,,,,,,,3.0,4.0,,,1.0,7.0,2.0,,,,,,2.0,2.0,,,,4.0,6.0,,,,,,,,,3.0,,3.0,,,1.0,2.0,,6.0,,,,3.0,,3.0,,3.0,,1.0,,1.0,,1.0,,2.0,,,,,2.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,7.0,4.0,3.0,,,1.0,1.0,,,,,0.75,,1.0,0.75,,1.0,0.875,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,106.66666666666666,,13.166666666666666,13.833333333333334,13.166666666666666,13.833333333333334,0.25,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.466425,,0.3765,0.25,0.25,,0.5714285714285714,4.25,,0.5,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1627701-200671-201480-202658-203824,1611661324,"Temi Fagbenle, Seimone Augustus, Sylvia Fowles, Danielle Robinson, Odyssey Sims","Fagbenle, Augustus, Fowles, Robinson, Sims",1627701-200671-201480-202658-203824,MIN,290.0,2,5.0,6.0,9.0,8.0,,2.0,1.0,17.0,3.0,3.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,3.0,4.0,,,,4.0,5.0,3.0,5.0,,17.0,11.0,1.0,1.0,,,2.0,,,,,,,6.0,2.0,9.0,,2.0,4.0,3.0,,,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,15.0,,,1.0,,0.75,1.0,1.0,0.6,,0.6,0.8,1.0,,0.85,1.0,,0.85,1.0,,0.5,,,,,,,,,,,0.5,,0.3333333333333333,,,,,1.0,,,,,,,84.41379310344828,,15.333333333333334,19.0,15.222222222222221,17.875,0.3,1.0,1.0,0.6666666666666666,0.2,0.5,0.5,1.0,,,,,0.1,,,,0.4,0.75,0.75,1.0,1.0,1.0,,,,,,,,,0.8,0.75,0.522555,,,,,0.11764705882352941,,5.9399999999999995,24.54,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1627701-200671-202658-203024-203824,1611661324,"Temi Fagbenle, Seimone Augustus, Danielle Robinson, Damiris Dantas, Odyssey Sims","Fagbenle, Augustus, Robinson, Dantas, Sims",1627701-200671-202658-203024-203824,MIN,18.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1627701-200671-201480-203824-203855,1611661324,"Temi Fagbenle, Seimone Augustus, Sylvia Fowles, Odyssey Sims, Stephanie Talbot","Fagbenle, Augustus, Fowles, Sims, Talbot",1627701-200671-201480-203824-203855,MIN,343.0,1,6.0,-7.0,13.0,14.0,4.0,5.0,1.0,27.0,1.0,2.0,,,,,,,1.0,5.0,,,,,1.0,4.0,,,1.0,2.0,7.0,1.0,4.0,3.0,10.0,17.0,,,,,,1.0,2.0,,1.0,2.0,4.0,,4.0,3.0,,,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,,4.0,,4.0,1.0,5.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,2.0,,1.0,,4.0,,,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,10.0,4.0,4.0,,1.0,,,1.0,0.25,,0.25,0.2857142857142857,,0.5,0.3181818181818182,,0.3333333333333333,0.38461538461538464,,0.5,0.36363636363636365,,0.14285714285714285,0.5,,,1.0,,0.8,0.2,,,0.8,0.125,,,0.25,,,1.0,0.6666666666666666,1.0,,,,113.3527696793003,0.5,15.384615384615385,10.214285714285714,15.0,10.0,0.18181818181818182,0.5,1.0,,,,,,0.45454545454545453,0.2,0.2,,,,,,0.36363636363636365,0.25,0.25,1.0,,,,,,,,,0.3333333333333333,,0.5454545454545454,0.25,0.49779545454545454,,0.42705,0.08333333333333333,0.125,,0.4,12.914285714285715,24.6,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-1628268-1628882-1629483-202658,1611661324,"Shao Ting, Alaina Coates, Lexie Brown, Napheesa Collier, Danielle Robinson","Ting, Coates, Brown, Collier, Robinson",1628261-1628268-1628882-1629483-202658,MIN,117.0,1,2.0,-2.0,3.0,4.0,,,,7.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,4.0,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,86.15384615384616,,17.0,16.5,17.0,16.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,0.565825,,,,,,,0.5,24.0,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-1628268-1628882-1629483-203824,1611661324,"Shao Ting, Alaina Coates, Lexie Brown, Napheesa Collier, Odyssey Sims","Ting, Coates, Brown, Collier, Sims",1628261-1628268-1628882-1629483-203824,MIN,204.0,2,3.0,5.0,6.0,7.0,6.0,3.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,2.0,3.0,,2.0,3.0,1.0,3.0,2.0,3.0,2.0,10.0,5.0,1.0,1.0,,,2.0,1.0,3.0,2.0,3.0,2.0,10.0,,2.0,6.0,,2.0,3.0,2.0,,,,2.0,2.0,2.0,,,,,6.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,8.0,10.0,6.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.7142857142857143,1.0,0.7142857142857143,0.5,,,,,,,,0.6666666666666666,0.5,,,0.6666666666666666,0.3333333333333333,,,1.0,,,,0.5,1.0,,,,91.76470588235294,,17.5,14.142857142857142,17.5,11.714285714285714,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,0.16666666666666666,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5149416666666666,0.784,0.5149416666666666,0.14285714285714285,0.25,0.2,1.0,6.666666666666667,24.7,1.0,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-1628268-1628882-202658-203855,1611661324,"Shao Ting, Alaina Coates, Lexie Brown, Danielle Robinson, Stephanie Talbot","Ting, Coates, Brown, Robinson, Talbot",1628261-1628268-1628882-202658-203855,MIN,214.0,2,4.0,6.0,8.0,7.0,,2.0,,15.0,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,,,2.0,3.0,2.0,3.0,,10.0,4.0,,,,,,,,,,,,4.0,,6.0,,,1.0,1.0,,,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,10.0,,,3.0,2.0,,5.0,,5.0,,,,,1.0,,,1.0,,1.0,,,2.0,,,1.0,2.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,10.0,,,,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,0.8333333333333334,,,0.8333333333333334,,,0.5,,,,,,0.5,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,100.93457943925233,1.0,12.625,16.142857142857142,12.625,16.142857142857142,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,0.5,1.0,0.44011666666666666,,,,,,,12.833333333333334,24.233333333333334,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-1628268-1629483-202658-203824,1611661324,"Shao Ting, Alaina Coates, Napheesa Collier, Danielle Robinson, Odyssey Sims","Ting, Coates, Collier, Robinson, Sims",1628261-1628268-1629483-202658-203824,MIN,127.0,1,2.0,-1.0,4.0,3.0,2.0,,1.0,7.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,4.0,,2.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,3.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.07142857142857142,0.16666666666666666,,0.3333333333333333,,,,,,,,1.0,0.5,,0.5,1.0,0.5,1.0,0.5,,1.0,,,1.0,,,,,79.37007874015748,,17.25,19.333333333333332,15.0,19.333333333333332,0.16666666666666666,,,,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.5,,,,,,,0.5,,,0.5,,0.4669916666666667,0.3849,0.47345,0.14285714285714285,0.2,1.0,,8.675,24.75,0.5,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-1628268-1629491-203824-203855,1611661324,"Shao Ting, Alaina Coates, Jessica Shepard, Odyssey Sims, Stephanie Talbot","Ting, Coates, Shepard, Sims, Talbot",1628261-1628268-1629491-203824-203855,MIN,86.0,1,1.0,3.0,2.0,3.0,,3.0,,5.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,3.0,,,,,,,1.0,1.0,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,,,0.5,,,,0.5,,,,,,,,1.0,0.5,,,,83.72093023255813,,10.5,21.666666666666668,10.5,19.333333333333332,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.61335,,,,,,,0.2,22.9,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-1629483-201480-202658-203824,1611661324,"Shao Ting, Napheesa Collier, Sylvia Fowles, Danielle Robinson, Odyssey Sims","Ting, Collier, Fowles, Robinson, Sims",1628261-1629483-201480-202658-203824,MIN,116.0,1,2.0,-1.0,4.0,4.0,1.0,,,8.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,2.0,2.0,,1.0,,4.0,5.0,,,,,,,,,,,,4.0,,,,,1.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,1.0,1.0,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,99.3103448275862,,16.0,13.0,16.0,13.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.48983333333333334,,,,,,,7.45,26.5,0.25,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628261-201480-202658-203824-203855,1611661324,"Shao Ting, Sylvia Fowles, Danielle Robinson, Odyssey Sims, Stephanie Talbot","Ting, Fowles, Robinson, Sims, Talbot",1628261-201480-202658-203824-203855,MIN,136.0,1,2.0,2.0,4.0,4.0,,,1.0,8.0,1.0,2.0,1.0,1.0,,,,,2.0,2.0,,,,,,1.0,,,,3.0,4.0,,1.0,,6.0,4.0,1.0,1.0,,,2.0,,,,,,,2.0,4.0,,,2.0,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,0.3333333333333333,0.5,,,,,0.75,1.0,,0.6,1.0,,0.6,1.0,,0.2,,,,,,,,1.0,1.0,,,1.0,0.5,1.0,,,,,1.0,,,,,,84.70588235294117,,18.0,16.0,17.75,16.0,0.4,0.5,0.5,,,,,,0.4,1.0,1.0,0.5,,,,,0.2,,,,1.0,1.0,,,,,,,,,0.6,,0.48941999999999997,0.615,,,,0.3333333333333333,,9.5,23.0,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628268-1628882-1629483-1629495-203824,1611661324,"Alaina Coates, Lexie Brown, Napheesa Collier, Kenisha Bell, Odyssey Sims","Coates, Brown, Collier, Bell, Sims",1628268-1628882-1629483-1629495-203824,MIN,67.0,1,1.0,,3.0,3.0,,,,6.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,,,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,128.955223880597,,12.333333333333334,10.0,12.333333333333334,10.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,0.63715,,,,,,,0.6,24.5,,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
1628268-1628882-1629483-202658-203024,1611661324,"Alaina Coates, Lexie Brown, Napheesa Collier, Danielle Robinson, Damiris Dantas","Coates, Brown, Collier, Robinson, Dantas",1628268-1628882-1629483-202658-203024,MIN,158.0,3,3.0,-3.0,5.0,5.0,4.0,3.0,1.0,10.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,2.0,1.0,3.0,,2.0,,2.0,5.0,,,1.0,,,,2.0,,2.0,,,2.0,,,,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,1.0,2.0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,4.0,,,1.0,1.0,,,,,0.3333333333333333,,,0.2,,,0.2,,,0.4,,,,,,,1.0,,,0.5,,0.5,,,,,,,,,,0.5,,,91.13924050632912,,17.6,14.0,15.2,13.8,0.2,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,0.4,,,,,,,,1.0,0.25,,,0.5,,0.6,,0.44467999999999996,,0.456425,,,,,10.233333333333333,26.35,0.8,,,,,,,,,,,,,,,,,,,,,1611661324,2019,2019,True
