EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,Avg3ptShotDistance,PenaltyDefPoss,ShortMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,OffThreePtRebounds,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,2pt And 1 Free Throw Trips,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,FTDefRebounds,Assisted3sPct,DefFTReboundPct,Corner3Frequency,Arc3PctAssisted,Loose Ball Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,DeadBallTurnovers,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls,LongMidRangePctBlocked,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,StepOutOfBoundsTurnovers,3SecondViolations,OffAtRimReboundPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,BlockedLongMidRange,BlockedCorner3,team_id,year,season,team_vs
1627670-1627671-1627678-1628280-1629567,1611661323,"Morgan Tuck, Rachel Banham, Bria Holmes, Brionna Jones, Natisha Hiedeman","Tuck, Banham, Holmes, Jones, Hiedeman",1627670-1627671-1627678-1628280-1629567,CON,98.0,1,2.0,-1.0,3,3.0,3.0,1.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.5,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,88.16326530612245,14.666666666666666,18.0,14.333333333333334,17.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.43055,0.4362,0.43055,0.3333333333333333,0.3333333333333333,0.5,1.0,9.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627671-1627678-1628280-202662,1611661323,"Morgan Tuck, Rachel Banham, Bria Holmes, Brionna Jones, Jasmine Thomas","Tuck, Banham, Holmes, Jones, Thomas",1627670-1627671-1627678-1628280-202662,CON,16.0,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,16.0,,16.0,,,,,,,,,,1.0,0.4392,,,,,,,,,1.0,1.0,1.0,1.0,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627671-1627678-1629567-203849,1611661323,"Morgan Tuck, Rachel Banham, Bria Holmes, Natisha Hiedeman, Theresa Plaisance","Tuck, Banham, Holmes, Hiedeman, Plaisance",1627670-1627671-1627678-1629567-203849,CON,240.0,1,4.0,,7,8.0,5.0,1.0,15,2.0,2.0,,,2.0,2.0,1.0,2.0,5.0,1.0,5.0,5.0,,,,2.0,3.0,,4.0,2.0,,1.0,2.0,5.0,1.0,6.0,,,,,,1.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,0.4,,0.6666666666666666,0.2857142857142857,,0.4,0.3125,,0.4,,0.3333333333333333,1.0,0.8333333333333334,0.2,,1.0,,90.0,12.714285714285714,18.875,10.142857142857142,17.375,0.2857142857142857,1.0,1.0,0.14285714285714285,,,0.4,1.0,0.5714285714285714,0.49075714285714284,0.46455,0.50456,0.125,0.16666666666666666,,0.8,6.720000000000001,0.7142857142857143,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,25.85,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.5,0.2,0.5,0.75,0.5,1.0,0.5,1.0,0.5,0.5,0.2857142857142857,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627671-1628280-1629567-203849,1611661323,"Morgan Tuck, Rachel Banham, Brionna Jones, Natisha Hiedeman, Theresa Plaisance","Tuck, Banham, Jones, Hiedeman, Plaisance",1627670-1627671-1628280-1629567-203849,CON,82.0,1,1.0,-2.0,2,3.0,2.0,,5,,,,,,,,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,2.0,,,,,1.0,1.0,2.0,,,,,,,0.25,,0.25,,,,0.5,,,,,87.80487804878048,9.5,21.0,9.5,17.333333333333332,,,,,,,,,,0.4151,,0.4151,,,,1.0,13.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627673-1627675-1627678-202662,1611661323,"Morgan Tuck, Jonquel Jones, Courtney Williams, Bria Holmes, Jasmine Thomas","Tuck, Jones, Williams, Holmes, Thomas",1627670-1627673-1627675-1627678-202662,CON,444.0,2,7.0,,14,13.0,6.0,2.0,27,2.0,3.0,,,2.0,3.0,2.0,4.0,11.0,,11.0,11.0,,1.0,,2.0,5.0,,4.0,4.0,,,3.0,4.0,1.0,5.0,,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,,,11.0,4.0,6.0,0.36363636363636365,,0.4,0.4583333333333333,,0.4,0.4230769230769231,,0.3333333333333333,1.0,,0.6,0.5,,,0.6,,87.56756756756756,14.857142857142858,18.153846153846153,14.142857142857142,16.23076923076923,0.25,0.6666666666666666,1.0,0.16666666666666666,,,0.6,0.6666666666666666,0.3333333333333333,0.4200291666666667,0.1558,0.40146,0.07692307692307693,0.08333333333333333,,0.36363636363636365,8.127272727272727,0.42857142857142855,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,26.1,3.0,6.0,,,,,4.0,1.0,2.0,2.0,1.0,4.0,1.0,,0.5,0.5,0.09090909090909091,,0.3333333333333333,,0.3333333333333333,,,,0.5,0.5,,,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627673-1627675-1627678-203826,1611661323,"Morgan Tuck, Jonquel Jones, Courtney Williams, Bria Holmes, Alyssa Thomas","Tuck, Jones, Williams, Holmes, Thomas",1627670-1627673-1627675-1627678-203826,CON,81.0,1,1.0,-2.0,2,3.0,2.0,1.0,5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,4.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,,,1.0,1.0,,,,88.88888888888889,21.0,13.0,15.0,13.0,0.5,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,0.50905,0.3605,0.50905,,,1.0,1.0,2.3,1.0,1.0,1.0,1.0,0.5,0.5,23.9,2.0,,,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627673-1627675-202662-203015,1611661323,"Morgan Tuck, Jonquel Jones, Courtney Williams, Jasmine Thomas, Shekinna Stricklen","Tuck, Jones, Williams, Thomas, Stricklen",1627670-1627673-1627675-202662-203015,CON,225.0,2,4.0,3.0,9,8.0,6.0,1.0,17,2.0,2.0,,,2.0,2.0,2.0,2.0,6.0,5.0,9.0,6.0,,1.0,,2.0,4.0,3.0,7.0,2.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,3.0,5.0,2.0,,,,9.0,7.0,6.0,0.3333333333333333,,0.5,0.25,,0.4,0.45,,0.5833333333333334,,0.25,1.0,1.0,0.16666666666666666,,1.0,,108.8,13.222222222222221,13.25,11.666666666666666,13.25,0.25,1.0,1.0,0.25,,,0.4,1.0,0.5,0.475975,0.3543,0.51665,0.2222222222222222,0.2857142857142857,,0.7777777777777778,8.916666666666666,0.6666666666666666,2.0,2.0,2.0,0.25,0.25,25.7,,2.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,0.5,0.5,,,1.0,0.5,,1.0,,,0.5,0.25,,0.2,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627673-1627675-202662-203826,1611661323,"Morgan Tuck, Jonquel Jones, Courtney Williams, Jasmine Thomas, Alyssa Thomas","Tuck, Jones, Williams, Thomas, Thomas",1627670-1627673-1627675-202662-203826,CON,222.0,2,4.0,-3.0,7,9.0,,,16,,,,,,,2.0,2.0,5.0,4.0,8.0,11.0,,,,,,,,2.0,,,1.0,3.0,,3.0,,,,,,3.0,2.0,4.0,2.0,,,,8.0,,,0.4,,,0.4,,,0.5714285714285714,,,,,0.5,0.75,,,0.5,,103.78378378378378,15.571428571428571,12.555555555555555,15.571428571428571,12.555555555555555,,,,0.4,,,,,,0.39228,,,0.2857142857142857,0.2857142857142857,,,9.86,,,,,,,,,3.0,,,,,2.0,1.0,1.0,1.0,,2.0,2.0,,0.5,0.5,0.2,0.3333333333333333,1.0,,,,1.0,,,0.6,,,,,1.0,,,,,,,,,,,,2.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627673-1627675-203015-203826,1611661323,"Morgan Tuck, Jonquel Jones, Courtney Williams, Shekinna Stricklen, Alyssa Thomas","Tuck, Jones, Williams, Stricklen, Thomas",1627670-1627673-1627675-203015-203826,CON,278.0,2,5.0,4.0,9,9.0,3.0,,18,,,,,,,3.0,2.0,3.0,2.0,12.0,8.0,,,,,1.0,2.0,2.0,2.0,,,1.0,5.0,,5.0,,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,2.0,3.0,0.6666666666666666,,,0.7142857142857143,,,0.75,,0.3333333333333333,1.0,,1.0,0.6666666666666666,,,1.0,,93.23741007194243,15.0,15.88888888888889,15.0,13.333333333333334,,,,0.42857142857142855,,,,,0.5714285714285714,0.39230000000000004,,0.245575,0.125,0.25,,0.16666666666666666,16.533333333333335,0.3333333333333333,3.0,4.0,3.0,0.5714285714285714,0.42857142857142855,25.6,4.0,,,1.0,,1.0,2.0,,1.0,3.0,,8.0,3.0,1.0,0.5,0.5,,,0.6,,,0.75,,1.0,,,,0.5,,,,2.0,2.0,,2.0,,,,,,2.0,,1.0,,0.5,0.5,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,6.0,2.0,2.0,1.0,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
1627670-1627673-1627678-202662-203015,1611661323,"Morgan Tuck, Jonquel Jones, Bria Holmes, Jasmine Thomas, Shekinna Stricklen","Tuck, Jones, Holmes, Thomas, Stricklen",1627670-1627673-1627678-202662-203015,CON,96.0,1,2.0,1.0,3,4.0,3.0,,7,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,4.0,3.0,,,,2.0,2.0,,4.0,,,,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,,,4.0,4.0,3.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,1.0,0.5,,,1.0,,105.0,10.333333333333334,16.25,10.333333333333334,15.75,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,0.5085666666666667,,0.5085666666666667,,,,1.0,10.3,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,24.5,4.0,,,1.0,,1.0,4.0,,2.0,2.0,1.0,4.0,,,1.0,1.0,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,True
