EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,OffTwoPtRebounds,OffRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,LongMidRangeFGM,LongMidRangeAssists,Offensive Fouls,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LostBallSteals,SecondChanceTurnovers,SecondChanceFtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3FGA,LongMidRangePctBlocked,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,PtsUnassisted3s,Technical Free Throw Trips,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,team_id,year,season,team_vs
1628278-201506-201911-203403-204333,1611661322,"Shatori Walker-Kimbrough, LaToya Sanders, Kristi Toliver, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Sanders, Toliver, Hawkins, Cloud",1628278-201506-201911-203403-204333,WAS,168.0,2,3.0,2.0,6.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,11.0,9.0,2.0,2.0,1.0,,1.0,2.0,,1.0,5.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,4.0,1.0,,,,,,11.0,0.5,0.5,1.0,1.1666666666666667,1.1,0.3333333333333333,,,,,,,,,102.85714285714286,,14.666666666666666,13.333333333333334,14.666666666666666,13.166666666666666,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5273166666666667,0.25,0.3333333333333333,5.7,24.0,2.0,,,,,,,,1.0,,,,,,1.0,5.0,,,5.0,2.0,,,,,1.5,,1.25,,,,,,,,,,1.0,,0.51885,,0.45454545454545453,0.3333333333333333,,,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1628278-201911-203399-203403-204333,1611661322,"Shatori Walker-Kimbrough, Kristi Toliver, Elena Delle Donne, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Toliver, Delle Donne, Hawkins, Cloud",1628278-201911-203399-203403-204333,WAS,827.0,5,14.0,-1.0,25.0,29.0,54.0,1.0,5.0,1.0,5.0,7.0,5.0,14.0,8.0,5.0,27.0,28.0,6.0,4.0,7.0,2.0,3.0,7.0,1.0,1.0,18.0,2.0,7.0,10.0,15.0,2.0,1.0,3.0,,2.0,5.0,4.0,10.0,6.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,21.0,0.6,0.6,0.35714285714285715,0.5,0.54,0.36363636363636365,0.14285714285714285,0.2,0.6363636363636364,0.6666666666666666,0.6428571428571429,1.0,,0.5,94.02660217654172,0.5,16.36,14.413793103448276,14.92,14.10344827586207,0.22727272727272727,0.2,0.25,1.0,0.22727272727272727,0.2,0.2,1.0,0.3181818181818182,0.5909090909090909,0.46433636363636366,0.043478260869565216,0.06666666666666667,8.428571428571429,25.1625,18.0,12.0,4.0,,1.0,1.0,5.0,4.0,6.0,1.0,3.0,6.0,3.0,11.0,7.0,23.0,3.0,5.0,23.0,18.0,1.0,0.3333333333333333,0.2727272727272727,0.625,0.5,0.6,0.5476190476190477,0.3333333333333333,0.38461538461538464,,0.18181818181818182,0.25,,,0.2777777777777778,0.2,0.3333333333333333,0.3879,0.479625,0.2222222222222222,0.8518518518518519,0.72,1.0,1.0,,,3.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,12.0,,3.0,4.0,3.0,1.0,2.0,1.0,,2.0,,2.0,,2.0,3.0,,1.0,1.0,0.5,1.0,0.5714285714285714,0.5,,0.4,1.0,0.5,0.5,0.25,0.5,0.5714285714285714,,0.045454545454545456,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,,,,0.25,1.0,1.0,0.5,0.42857142857142855,,3.0,1.0,1.0,,0.75,1.0,0.3333333333333333,1.0,,1.0,5.0,2.0,,2.0,1.0,1.0,0.25,1.0,0.05555555555555555,1.0,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1628278-203035-203399-203403-204333,1611661322,"Shatori Walker-Kimbrough, Shey Peddy, Elena Delle Donne, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Peddy, Delle Donne, Hawkins, Cloud",1628278-203035-203399-203403-204333,WAS,102.0,1,2.0,-2.0,3.0,4.0,7.0,2.0,2.0,,,,2.0,3.0,,,4.0,6.0,,4.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,98.82352941176471,,13.666666666666666,15.25,13.666666666666666,11.5,0.6666666666666666,1.0,1.0,,,,,,,0.6666666666666666,0.5513666666666667,,,6.433333333333334,,3.0,4.0,,,,2.0,2.0,1.0,,,,,2.0,3.0,,4.0,,,4.0,3.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,0.3333333333333333,,,,0.6666666666666666,1.0,,,0.5513666666666667,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1628878-1628899-201911-203403-204333,1611661322,"Ariel Atkins, Myisha Hines-Allen, Kristi Toliver, Tianna Hawkins, Natasha Cloud","Atkins, Hines-Allen, Toliver, Hawkins, Cloud",1628878-1628899-201911-203403-204333,WAS,58.0,1,1.0,-5.0,2.0,2.0,4.0,,,,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,,20.5,8.5,20.5,8.5,,,,,,,,,,,0.2915,,,19.7,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1628878-1628899-203399-203416-204333,1611661322,"Ariel Atkins, Myisha Hines-Allen, Elena Delle Donne, Emma Meesseman, Natasha Cloud","Atkins, Hines-Allen, Delle Donne, Meesseman, Cloud",1628878-1628899-203399-203416-204333,WAS,349.0,2,6.0,,12.0,12.0,24.0,1.0,2.0,,2.0,4.0,3.0,7.0,4.0,1.0,13.0,13.0,6.0,,4.0,,3.0,4.0,1.0,,9.0,1.0,2.0,4.0,5.0,1.0,,1.0,,1.0,2.0,1.0,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,13.0,1.0,1.0,0.42857142857142855,0.5454545454545454,0.5454545454545454,0.36363636363636365,,,0.6666666666666666,0.5,0.6,0.6666666666666666,,1.0,99.02578796561605,1.0,15.666666666666666,13.416666666666666,15.666666666666666,13.083333333333334,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,,0.36363636363636365,0.5454545454545454,0.48145909090909095,,,9.299999999999999,23.825,,,1.0,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,0.25,0.16666666666666666,,0.2727272727272727,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,3.0,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,0.5,0.5,,,0.5,,0.5,1.0,,,0.5,,,,,,,,0.5,0.5,0.5,,,,,,,,0.5,,2.0,2.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1628878-1628899-203035-203416-204333,1611661322,"Ariel Atkins, Myisha Hines-Allen, Shey Peddy, Emma Meesseman, Natasha Cloud","Atkins, Hines-Allen, Peddy, Meesseman, Cloud",1628878-1628899-203035-203416-204333,WAS,39.0,1,1.0,,2.0,1.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,110.76923076923076,,15.0,9.0,15.0,9.0,1.0,,,,,,,,,1.0,0.6587,,,1.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-201911-203403-204333,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Kristi Toliver, Tianna Hawkins, Natasha Cloud","Powers, Walker-Kimbrough, Toliver, Hawkins, Cloud",1627672-1628278-201911-203403-204333,WAS,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1628878-201506-201911-203399-204333,1611661322,"Ariel Atkins, LaToya Sanders, Kristi Toliver, Elena Delle Donne, Natasha Cloud","Atkins, Sanders, Toliver, Delle Donne, Cloud",1628878-201506-201911-203399-204333,WAS,17584.0,19,293.0,144.0,551.0,539.0,1090.0,62.0,86.0,52.0,129.0,154.0,176.0,330.0,193.0,74.0,657.0,513.0,214.0,138.0,154.0,20.0,107.0,174.0,29.0,36.0,415.0,68.0,139.0,212.0,279.0,59.0,39.0,31.0,5.0,4.0,59.0,32.0,82.0,108.0,83.0,39.0,42.0,17.0,23.0,42.0,25.0,575.0,0.6079545454545454,0.6369047619047619,0.5333333333333333,0.5573613766730402,0.5858676207513417,0.3690248565965583,0.06060606060606061,0.10465116279069768,0.6984924623115578,0.7391304347826086,0.711340206185567,0.5490196078431373,0.7790697674418605,0.7794117647058824,89.26296633303002,0.5952380952380952,16.181488203266788,16.081632653061224,15.437386569872958,15.34508348794063,0.16443594646271512,0.7209302325581395,0.8051948051948052,0.46774193548387094,0.24665391969407266,0.40310077519379844,0.4369747899159664,0.6923076923076923,0.2944550669216061,0.5334608030592735,0.4776460803059273,0.0703971119133574,0.10803324099722991,10.192121212121213,24.962176165803108,45.0,34.0,61.0,12.0,16.0,5.0,7.0,115.0,8.0,26.0,44.0,82.0,15.0,27.0,9.0,49.0,34.0,67.0,49.0,45.0,3.0,0.5909090909090909,0.5555555555555556,0.6186440677966102,0.5,0.6612903225806451,0.5697674418604651,0.22818791946308725,0.2528301886792453,0.16981132075471697,0.2198852772466539,0.2711864406779661,0.75,0.25,0.19444444444444445,0.7142857142857143,0.2222222222222222,0.4779171052631579,0.4316833333333333,0.1248097412480974,0.0745814307458143,0.08166969147005444,20.0,39.0,3.0,3.0,57.0,4.0,12.0,2.0,77.0,7.0,15.0,2.0,201.0,16.0,57.0,67.0,48.0,19.0,33.0,5.0,6.0,28.0,6.0,16.0,12.0,5.0,5.0,6.0,7.0,0.8701298701298701,0.39896373056994816,0.4666666666666667,0.2222222222222222,0.39896373056994816,0.07751937984496124,0.4745762711864407,1.0,0.28448275862068967,0.4583333333333333,0.19444444444444445,0.24742268041237114,0.7096774193548387,0.024489795918367346,0.0745697896749522,0.5128205128205128,0.5263157894736842,0.95,0.37012987012987014,0.37012987012987014,0.8421052631578947,0.05084745762711865,1.0,1.0,0.2033898305084746,0.3333333333333333,0.75,0.25,0.37012987012987014,,62.0,42.0,3.0,0.47368421052631576,0.5391304347826087,0.543859649122807,0.6774193548387096,20.0,6.0,9.0,13.0,5.0,1.0,5.0,,1.0,0.008695652173913044,0.625,0.027777777777777776,,2.0,30.0,3.0,1.0,2.0,9.0,8.0,2.0,0.0051813471502590676,0.02564102564102564,,,,,,,,,,,1611661322,2019,2019,False
1628278-1628878-201506-203403-204333,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, LaToya Sanders, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Atkins, Sanders, Hawkins, Cloud",1628278-1628878-201506-203403-204333,WAS,29.0,1,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,49.6551724137931,,,19.0,,19.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-1628878-1628899-201911,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Kristi Toliver","Powers, Walker-Kimbrough, Atkins, Hines-Allen, Toliver",1627672-1628278-1628878-1628899-201911,WAS,66.0,1,1.0,4.0,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,,1.0,,1.0,2.0,1.0,,5.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,6.0,1.0,1.0,1.0,1.25,1.5,0.5,,,1.0,,1.0,1.0,,,87.27272727272727,,10.0,23.0,10.0,23.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,0.488875,0.5,1.0,3.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-1628878-1628899-203403,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Tianna Hawkins","Powers, Walker-Kimbrough, Atkins, Hines-Allen, Hawkins",1627672-1628278-1628878-1628899-203403,WAS,32.0,1,1.0,-2.0,2.0,1.0,3.0,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,135.0,,8.5,15.0,6.5,15.0,,,,,,,,,1.0,1.0,0.59475,,,,26.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-1628878-1628899-203416,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Emma Meesseman","Powers, Walker-Kimbrough, Atkins, Hines-Allen, Meesseman",1627672-1628278-1628878-1628899-203416,WAS,359.0,2,6.0,4.0,11.0,10.0,21.0,3.0,3.0,,1.0,3.0,4.0,6.0,3.0,3.0,14.0,10.0,2.0,6.0,3.0,,1.0,1.0,,,2.0,1.0,3.0,4.0,5.0,1.0,,1.0,,1.0,2.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,12.0,0.25,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.65,0.3333333333333333,,,0.75,1.0,0.8,1.0,1.0,1.0,84.23398328690807,1.0,15.636363636363637,18.7,15.545454545454545,18.4,0.3333333333333333,1.0,1.0,,0.1111111111111111,,,,0.3333333333333333,0.6666666666666666,0.4909111111111111,0.1,0.14285714285714285,7.8,25.53333333333333,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,0.25,,0.2222222222222222,1.0,1.0,,,,,,,0.14285714285714285,,,,,,,1.0,,,,1.0,,,,,2.0,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,0.5,,0.5,,,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,1.0,1.0,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-1628899-1629470-203416,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Myisha Hines-Allen, Kim Mestdagh, Emma Meesseman","Powers, Walker-Kimbrough, Hines-Allen, Mestdagh, Meesseman",1627672-1628278-1628899-1629470-203416,WAS,397.0,3,7.0,11.0,14.0,14.0,28.0,2.0,3.0,,1.0,7.0,2.0,4.0,7.0,2.0,18.0,7.0,2.0,2.0,7.0,,1.0,4.0,1.0,,11.0,,7.0,7.0,10.0,3.0,3.0,2.0,,,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,12.0,0.5,0.5,0.5,0.7272727272727273,0.75,0.6363636363636364,,,0.7777777777777778,,0.7777777777777778,,0.8571428571428571,,101.56171284634762,1.0,14.214285714285714,14.142857142857142,13.785714285714286,13.214285714285714,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,,,,0.6363636363636364,0.9090909090909091,0.41095909090909094,,,4.9,25.67142857142857,12.0,9.0,2.0,,,2.0,3.0,,5.0,,,6.0,2.0,4.0,5.0,15.0,1.0,3.0,15.0,12.0,,,0.5,1.0,0.7222222222222222,1.0,0.75,0.5,0.6,,,,,,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3651,0.3983833333333333,0.3333333333333333,0.8333333333333334,0.8571428571428571,,,,,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,9.0,,4.0,3.0,3.0,,2.0,,,,2.0,,,1.0,,,,0.75,0.5714285714285714,0.6666666666666666,0.6,0.5714285714285714,,,,0.6666666666666666,1.0,,0.6666666666666666,0.5,,,,,,0.5714285714285714,0.6666666666666666,0.75,,,,1.0,0.6666666666666666,0.5,0.6,0.5714285714285714,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,3.0,,1.0,,,,,0.14285714285714285,,0.14285714285714285,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-1628899-201911-203399,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Myisha Hines-Allen, Kristi Toliver, Elena Delle Donne","Powers, Walker-Kimbrough, Hines-Allen, Toliver, Delle Donne",1627672-1628278-1628899-201911-203399,WAS,88.0,1,1.0,2.0,3.0,3.0,6.0,1.0,2.0,,,,1.0,2.0,1.0,,5.0,3.0,2.0,,,,1.0,2.0,1.0,,5.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,5.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,1.0,,1.0,,,,98.18181818181819,,17.333333333333332,12.0,17.333333333333332,12.0,0.6666666666666666,0.5,0.5,1.0,,,,,,1.0,0.5055166666666667,,,2.4,22.3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
1627672-1628278-1628899-203035-203403,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Myisha Hines-Allen, Shey Peddy, Tianna Hawkins","Powers, Walker-Kimbrough, Hines-Allen, Peddy, Hawkins",1627672-1628278-1628899-203035-203403,WAS,380.0,4,6.0,12.0,15.0,13.0,28.0,2.0,2.0,,4.0,2.0,2.0,8.0,3.0,4.0,17.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,,11.0,1.0,3.0,4.0,5.0,3.0,,1.0,,,1.0,1.0,4.0,2.0,4.0,2.0,1.0,,1.0,1.0,,17.0,0.5,0.5,0.25,0.5909090909090909,0.6538461538461539,0.2727272727272727,0.25,,0.75,0.5,0.6666666666666666,1.0,,0.5,106.10526315789474,,13.266666666666667,13.923076923076923,12.866666666666667,13.23076923076923,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,,,,0.18181818181818182,0.45454545454545453,0.4575909090909091,0.15384615384615385,0.2,8.7,24.666666666666668,6.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,2.0,1.0,7.0,1.0,1.0,7.0,6.0,,,0.5,,0.8333333333333334,,0.875,0.16666666666666666,0.16666666666666666,,0.18181818181818182,,,,0.3333333333333333,1.0,0.3333333333333333,0.3671,0.45544999999999997,,0.4117647058823529,0.4,1.0,1.0,,,2.0,,,1.0,3.0,,,1.0,9.0,,2.0,3.0,2.0,1.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,0.5,,,,,0.25,,1.0,0.25,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2019,2019,False
