EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PtsUnassisted3s,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
1628277-1629481-203849-203866-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Theresa Plaisance, Kayla Thornton, Isabelle Harrison","Gray, Ogunbowale, Plaisance, Thornton, Harrison",1628277-1629481-203849-203866-204330,DAL,5667.0,10,94.0,176.0,174.0,19.0,6.0,28.0,350,23.0,42.0,3.0,9.0,1.0,7.0,8.0,30.0,11.0,27.0,1.0,8.0,2.0,1.0,17.0,48.0,1.0,9.0,2.0,9.0,42.0,99.0,18.0,56.0,35.0,173.0,173.0,5.0,13.0,1.0,11.0,6.0,19.0,3.0,11.0,2.0,10.0,4.0,16.0,62.0,22.0,54.0,4.0,48.0,17.0,3.0,31.0,18.0,49.0,17.0,1.0,17.0,6.0,8.0,116.0,13.0,18.0,2.0,25.0,42.0,3.0,70.0,33.0,103.0,2.0,14.0,8.0,6.0,18.0,5.0,11.0,19.0,3.0,7.0,3.0,37.0,6.0,3.0,19.0,34.0,1.0,2.0,2.0,31.0,1.0,2.0,3.0,41.0,2.0,16.0,1.0,2.0,8.0,3.0,1.0,4.0,8.0,4.0,1.0,154.0,16.0,19.0,2.0,2.0,0.7380952380952381,0.775,1.0,0.32142857142857145,0.09090909090909091,0.2,0.32142857142857145,0.42424242424242425,0.38461538461538464,0.2727272727272727,0.44516129032258067,0.2708333333333333,0.2857142857142857,0.49137931034482757,0.3392857142857143,0.3125,0.36129032258064514,0.030303030303030304,0.023809523809523808,0.06666666666666667,0.4864864864864865,1.0,1.0,0.6666666666666666,0.32142857142857145,0.8620689655172413,0.3611111111111111,0.7282608695652174,0.33695652173913043,0.42105263157894735,0.19047619047619047,0.375,0.3448275862068966,0.42857142857142855,0.6521739130434783,0.5789473684210527,0.7619047619047619,0.9166666666666666,0.6,0.022222222222222223,88.93594494441503,0.5,16.767045454545453,15.60919540229885,15.545454545454545,14.839080459770114,0.2709677419354839,0.5476190476190477,0.5609756097560976,0.7391304347826086,0.1935483870967742,0.26666666666666666,0.2857142857142857,0.75,0.17419354838709677,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.05161290322580645,0.125,0.125,1.0,0.3096774193548387,0.3541666666666667,0.3541666666666667,1.0,0.375,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.375,0.1111111111111111,1.0,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.42857142857142855,0.2222222222222222,0.632258064516129,0.3541666666666667,0.48609161290322583,0.5342366666666667,0.42213095238095244,0.09883720930232558,0.1391304347826087,0.017543859649122806,0.10982658959537572,0.09248554913294797,8.316161616161615,24.823214285714283,0.10795454545454546,,,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628277-1628907-1628922-1629484,1611661321,"Kaela Davis, Allisha Gray, Brooke McCarty-Williams, Azurá Stevens, Megan Gustafson","Davis, Gray, McCarty-Williams, Stevens, Gustafson",1628273-1628277-1628907-1628922-1629484,DAL,13.0,1,,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628907-1628922-1629481-1629484,1611661321,"Kaela Davis, Brooke McCarty-Williams, Azurá Stevens, Arike Ogunbowale, Megan Gustafson","Davis, McCarty-Williams, Stevens, Ogunbowale, Gustafson",1628273-1628907-1628922-1629481-1629484,DAL,67.0,1,1.0,2.0,2.0,,,,4,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,85.97014925373134,,29.5,4.0,29.5,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.5427,,,,,,,,,26.6,,-4.0,,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1627677-1628907-1629481-203866-204330,1611661321,"Imani McGee-Stafford, Brooke McCarty-Williams, Arike Ogunbowale, Kayla Thornton, Isabelle Harrison","McGee-Stafford, McCarty-Williams, Ogunbowale, Thornton, Harrison",1627677-1628907-1629481-203866-204330,DAL,209.0,4,3.0,8.0,7.0,,,1.0,15,,,,,,,,2.0,,,,,,,1.0,3.0,,,,,,2.0,1.0,3.0,4.0,7.0,4.0,,,,,2.0,2.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,1.0,3.0,,4.0,1.0,5.0,,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,,,,3.0,,,,3.0,,,,4.0,,2.0,,,,,,,,,,5.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3,,,0.5,1.0,,0.6,,,,0.5,,,1.0,0.5,0.5,,0.8,0.25,,0.5,,,,1.0,1.0,1.0,0.5,,,103.34928229665071,,12.0,16.142857142857142,12.0,14.142857142857142,,,,,0.4,,,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.6,0.3333333333333333,0.45274000000000003,,,0.2857142857142857,0.5,,0.2857142857142857,,8.9,24.3,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1627677-1628907-1629481-203017-204330,1611661321,"Imani McGee-Stafford, Brooke McCarty-Williams, Arike Ogunbowale, Glory Johnson, Isabelle Harrison","McGee-Stafford, McCarty-Williams, Ogunbowale, Johnson, Harrison",1627677-1628907-1629481-203017-204330,DAL,361.0,2,6.0,10.0,10.0,,,1.0,20,1.0,1.0,,,,,,3.0,2.0,2.0,,,,,1.0,2.0,,,,,3.0,6.0,1.0,2.0,,9.0,12.0,,,,,,,,,,,,,2.0,4.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,2.0,3.0,,5.0,1.0,6.0,,,,,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,2.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,9.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.5,,,0.5625,,,0.5625,,,0.25,,,,0.3333333333333333,,,0.75,0.3333333333333333,1.0,,0.8333333333333334,0.25,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,79.77839335180056,,19.5,16.6,18.2,16.3,0.125,1.0,1.0,,0.375,,,,0.25,1.0,1.0,0.5,,,,,0.25,0.5,0.5,1.0,,,,,,,,,,,,,0.375,0.5,0.3262875,,,,,,,,11.366666666666667,26.35,,-3.0,,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628277-1628907-1628922-203866,1611661321,"Kaela Davis, Allisha Gray, Brooke McCarty-Williams, Azurá Stevens, Kayla Thornton","Davis, Gray, McCarty-Williams, Stevens, Thornton",1628273-1628277-1628907-1628922-203866,DAL,88.0,1,1.0,3.0,4.0,3.0,4.0,1.0,7,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,,,,,,,1.0,2.0,1.0,1.0,1.0,6.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,6.0,6.0,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,1.0,,1.0,0.3333333333333333,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,114.54545454545455,,14.333333333333334,11.25,11.666666666666666,8.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.4088333333333333,,0.4088333333333333,0.3333333333333333,0.5,,,1.0,4.8,25.9,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628277-1628907-1629484-203017,1611661321,"Kaela Davis, Allisha Gray, Brooke McCarty-Williams, Megan Gustafson, Glory Johnson","Davis, Gray, McCarty-Williams, Gustafson, Johnson",1628273-1628277-1628907-1629484-203017,DAL,289.0,3,5.0,8.0,10.0,,8.0,,18,2.0,2.0,,,,,2.0,4.0,,,,,,,,,,,,,4.0,6.0,,,,8.0,5.0,,,,,,,,,,,,,4.0,4.0,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,3.0,2.0,1.0,6.0,,6.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,2.0,2.0,,8.0,,,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,0.5,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,89.6885813148789,1.0,14.875,17.0,14.875,17.0,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.45016666666666666,,,,,,,,7.066666666666666,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628277-1628907-203017-204330,1611661321,"Kaela Davis, Allisha Gray, Brooke McCarty-Williams, Glory Johnson, Isabelle Harrison","Davis, Gray, McCarty-Williams, Johnson, Harrison",1628273-1628277-1628907-203017-204330,DAL,528.0,4,9.0,16.0,17.0,2.0,11.0,,33,1.0,2.0,,,,,1.0,3.0,,1.0,,2.0,,,4.0,5.0,,,1.0,1.0,2.0,6.0,4.0,7.0,,16.0,20.0,,,,,,,,,1.0,1.0,,3.0,4.0,,12.0,,5.0,4.0,1.0,2.0,4.0,6.0,4.0,,1.0,1.0,,16.0,,,,2.0,3.0,,5.0,,5.0,,3.0,3.0,,1.0,,,2.0,,1.0,1.0,3.0,,1.0,4.0,5.0,1.0,,,2.0,,,,,,,,,2.0,2.0,,,2.0,,,16.0,3.0,2.0,,,1.0,1.0,1.0,0.5714285714285714,,1.0,0.5714285714285714,0.3333333333333333,,,0.6153846153846154,,1.5,0.6153846153846154,,1.5,0.5384615384615384,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,,0.6,,0.6666666666666666,,0.625,,,,,,,0.5,1.0,,0.6666666666666666,,,89.99999999999999,,17.0625,15.0,17.0625,12.823529411764707,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.5,1.0,0.07692307692307693,,,,0.15384615384615385,,,,0.38461538461538464,0.8,0.8,1.0,,,,,,,,,,,1.0,1.0,0.6923076923076923,0.8,0.4731615384615384,,0.48405,,,,,0.1875,6.533333333333334,24.67142857142857,0.125,-4.0,,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628277-1628922-1629484-203866,1611661321,"Kaela Davis, Allisha Gray, Azurá Stevens, Megan Gustafson, Kayla Thornton","Davis, Gray, Stevens, Gustafson, Thornton",1628273-1628277-1628922-1629484-203866,DAL,362.0,2,6.0,9.0,11.0,,4.0,3.0,20,2.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,3.0,,1.0,,,3.0,5.0,,4.0,1.0,7.0,14.0,2.0,2.0,,1.0,1.0,5.0,,,,,,,2.0,4.0,,2.0,3.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,,2.0,3.0,,5.0,3.0,8.0,,,,,1.0,1.0,,2.0,,1.0,,3.0,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,2.0,,,,,0.3333333333333333,0.5,,,,,,0.6,1.0,,0.3333333333333333,0.6666666666666666,,0.3888888888888889,0.8333333333333334,,0.4444444444444444,,,,0.3333333333333333,,,0.75,0.5,1.0,0.5,0.8333333333333334,0.5,,0.5,,0.3333333333333333,1.0,,0.6666666666666666,1.0,1.0,1.0,,79.55801104972376,,24.0,13.272727272727273,21.555555555555557,12.454545454545455,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.47196666666666665,0.4955,,0.1111111111111111,0.2,,0.7142857142857143,,7.640000000000001,24.225,,-7.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1611661321,2019,2019,False
1628273-1628277-1628922-203017-203849,1611661321,"Kaela Davis, Allisha Gray, Azurá Stevens, Glory Johnson, Theresa Plaisance","Davis, Gray, Stevens, Johnson, Plaisance",1628273-1628277-1628922-203017-203849,DAL,88.0,1,1.0,3.0,3.0,,,,6,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.5,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,98.18181818181819,,13.0,16.333333333333332,13.0,16.333333333333332,0.6666666666666666,0.5,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4352666666666667,,,,,,,,7.3,,,2.0,,,,,,,,,,,,,,,,,,,,,1611661321,2019,2019,False
