EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,LiveBallTurnoverPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGA,PenaltyArc3FGM,PtsUnassisted3s,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100952-101049-202634-203405-203563,1611661319,"Jia Perkins, Cathrine Kraayeveld, Danielle Adams, Kayla Alexander, Chelsea Hopkins","Perkins, Kraayeveld, Adams, Alexander, Hopkins",100952-101049-202634-203405-203563,SAN,263.0,2,4.0,6.0,12.0,10.0,9.0,5.0,1.0,22.0,2.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,1.0,2.0,9.0,3.0,1.0,3.0,8.0,1.0,2.0,9.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.3,0.375,0.375,0.45,0.375,0.45,0.16666666666666666,0.2,0.25,0.2,1.0,0.16666666666666666,1.0,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,120.45627376425854,11.333333333333334,12.7,11.333333333333334,12.7,0.3333333333333333,0.5,0.6666666666666666,0.5,0.08333333333333333,0.4166666666666667,0.2,0.25,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,0.3,0.6666666666666666,0.1,1.0,0.1,0.5,0.43785416666666666,0.1904,0.453415,1.0,11.28,24.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2013,2013,False
202634-202658-203018-203030-203413,1611661319,"Danielle Adams, Danielle Robinson, Shenise Johnson, Julie Wojta, Davellyn Whyte","Adams, Robinson, Johnson, Wojta, Whyte",202634-202658-203018-203030-203413,SAN,154.0,1,3.0,-6.0,6.0,6.0,,6.0,,12.0,,1.0,,,,1.0,1.0,,,,,,,1.0,2.0,,,2.0,8.0,,,,,,,2.0,,,,1.0,1.0,,1.0,,,2.0,,,,,,1.0,1.0,,,1.0,4.0,,,2.0,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,0.5,1.0,,,,,,,,,,112.2077922077922,13.166666666666666,12.5,13.166666666666666,12.5,0.5,,,,,0.5,1.0,1.0,,,,,,,,,,,0.5,0.4978,,,,9.4,,,1.0,3.0,1.0,2.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2013,2013,False
100396-100952-202251-202658-203018,1611661319,"DeLisha Milton-Jones, Jia Perkins, Jayne Appel Marinelli, Danielle Robinson, Shenise Johnson","Milton-Jones, Perkins, Appel Marinelli, Robinson, Johnson",100396-100952-202251-202658-203018,SAN,4813.0,10,80.0,-25.0,151.0,156.0,22.0,7.0,19.0,307.0,34.0,61.0,2.0,9.0,19.0,16.0,48.0,2.0,2.0,,,13.0,1.0,55.0,128.0,5.0,15.0,136.0,161.0,16.0,5.0,19.0,,1.0,13.0,68.0,42.0,15.0,13.0,8.0,34.0,5.0,39.0,2.0,20.0,83.0,18.0,25.0,48.0,23.0,71.0,20.0,12.0,8.0,3.0,14.0,22.0,37.0,29.0,112.0,13.0,22.0,0.6181818181818182,0.6538461538461539,1.0,0.3333333333333333,,0.3333333333333333,0.4296875,0.2631578947368421,0.4370629370629371,0.25,0.4503311258278146,0.29545454545454547,0.1048951048951049,0.0625,0.06557377049180328,0.041666666666666664,0.6097560975609756,0.2535211267605634,0.6716417910447762,0.25925925925925924,0.12903225806451613,0.6666666666666666,0.16666666666666666,0.7058823529411765,91.85123623519634,16.1523178807947,15.217948717948717,15.139072847682119,14.58974358974359,0.42657342657342656,0.5573770491803278,0.5964912280701754,0.5882352941176471,0.13286713286713286,0.3356643356643357,0.3333333333333333,0.34782608695652173,0.013986013986013986,1.0,1.0,1.0,0.09090909090909091,0.45,0.2222222222222222,,,0.05,0.5314685314685315,0.4961604895104896,0.5396294117647059,0.4721775,0.09558823529411764,8.74296875,23.653333333333332,0.1456953642384106,10.0,8.0,6.0,2.0,0.36363636363636365,0.625,7.0,11.0,5.0,3.0,1.0,3.0,11.0,9.0,1.0,3.0,3.0,24.0,3.0,6.0,3.0,3.0,4.0,3.0,2.0,20.0,3.0,2.0,3.0,2.0,3.0,19.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,17.0,1.0,7.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.5625,0.5526315789473685,0.5714285714285714,0.10526315789473684,1.0,0.4,0.7692307692307693,0.3,0.4444444444444444,0.15384615384615385,0.3,0.782608695652174,0.6666666666666666,0.0273972602739726,0.4,0.2631578947368421,0.29411764705882354,0.8,0.23076923076923078,0.23076923076923078,1.0,0.5789473684210527,0.6363636363636364,0.2857142857142857,0.15789473684210525,0.3333333333333333,1.0,0.23076923076923078,0.04697986577181208,0.05223880597014925,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2013,2013,False
100396-100952-202634-202658-203018,1611661319,"DeLisha Milton-Jones, Jia Perkins, Danielle Adams, Danielle Robinson, Shenise Johnson","Milton-Jones, Perkins, Adams, Robinson, Johnson",100396-100952-202634-202658-203018,SAN,3641.0,12,61.0,-5.0,122.0,122.0,32.0,43.0,12.0,244.0,25.0,38.0,6.0,10.0,13.0,8.0,23.0,1.0,2.0,,,20.0,5.0,37.0,74.0,11.0,22.0,131.0,136.0,10.0,7.0,14.0,3.0,5.0,40.0,50.0,24.0,27.0,20.0,3.0,25.0,9.0,34.0,1.0,15.0,77.0,10.0,27.0,40.0,13.0,53.0,11.0,6.0,5.0,2.0,15.0,27.0,30.0,31.0,114.0,38.0,31.0,0.6756756756756757,0.7352941176470589,0.8181818181818182,0.5,0.6,0.5,0.5,0.5,0.5572916666666666,0.6052631578947368,0.5909090909090909,0.65,0.22916666666666666,0.04054054054054054,0.07894736842105263,,0.675,0.2702702702702703,0.7222222222222222,0.22916666666666666,0.2,0.8888888888888888,0.625,0.6,96.50096127437517,13.885245901639344,15.959016393442623,13.245901639344263,14.631147540983607,0.3958333333333333,0.6578947368421053,0.7142857142857143,0.6,0.13541666666666666,0.23958333333333334,0.34782608695652173,0.34782608695652173,0.020833333333333332,0.5,0.5,1.0,0.20833333333333334,0.5263157894736842,0.6,,,0.2631578947368421,0.625,0.5072286458333334,0.5215666666666666,0.4891736842105263,0.3053435114503817,8.128378378378379,23.981818181818184,0.26229508196721313,8.0,12.0,5.0,7.0,0.4444444444444444,1.0,4.0,7.0,4.0,10.0,2.0,2.0,24.0,5.0,2.0,3.0,1.0,17.0,17.0,6.0,10.0,8.0,2.0,1.0,2.0,12.0,1.0,3.0,1.0,2.0,6.0,14.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,34.0,4.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,,,4.0,3.0,0.6666666666666666,0.5,0.6153846153846154,0.6071428571428571,,1.0,0.6666666666666666,0.8571428571428571,0.09090909090909091,0.46153846153846156,0.1111111111111111,0.1,0.8888888888888888,0.8,0.06666666666666667,0.75,0.3076923076923077,0.3076923076923077,0.5,0.5,0.5,0.8,0.5384615384615384,0.5714285714285714,0.25,0.15384615384615385,1.0,1.0,0.5,0.1320754716981132,0.1566265060240964,0.1297709923664122,1.0,3.0,6.0,2.0,1.0,1.0,0.07692307692307693,0.6,0.043478260869565216,,,,,,,,,,,,,,,1611661319,2013,2013,False
100937-100952-101049-202634-202658,1611661319,"Shameka Christon, Jia Perkins, Cathrine Kraayeveld, Danielle Adams, Danielle Robinson","Christon, Perkins, Kraayeveld, Adams, Robinson",100937-100952-101049-202634-202658,SAN,229.0,2,4.0,1.0,8.0,7.0,8.0,5.0,,15.0,,1.0,,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,5.0,,1.0,2.0,1.0,,1.0,5.0,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,2.0,3.0,,3.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,1.0,1.0,,,,,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,,0.6,,,0.6666666666666666,,,94.32314410480349,16.0,14.428571428571429,16.0,12.142857142857142,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.3661083333333333,,0.3661083333333333,1.0,10.36,25.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661319,2013,2013,False
100937-100952-202251-202634-202658,1611661319,"Shameka Christon, Jia Perkins, Jayne Appel Marinelli, Danielle Adams, Danielle Robinson","Christon, Perkins, Appel Marinelli, Adams, Robinson",100937-100952-202251-202634-202658,SAN,2731.0,12,46.0,26.0,94.0,84.0,27.0,25.0,7.0,178.0,15.0,25.0,3.0,5.0,9.0,8.0,19.0,2.0,3.0,,,23.0,6.0,26.0,53.0,12.0,26.0,110.0,84.0,7.0,6.0,11.0,2.0,6.0,30.0,38.0,14.0,33.0,23.0,5.0,19.0,11.0,30.0,2.0,12.0,71.0,7.0,20.0,28.0,9.0,37.0,10.0,5.0,5.0,2.0,5.0,13.0,22.0,25.0,100.0,28.0,26.0,0.7307692307692307,0.7307692307692307,0.9166666666666666,0.46153846153846156,0.3333333333333333,0.46153846153846156,0.49056603773584906,0.5454545454545454,0.5569620253164557,0.5294117647058824,0.6111111111111112,0.625,0.3291139240506329,0.09433962264150944,0.08,0.05263157894736842,0.6060606060606061,0.25925925925925924,0.6097560975609756,0.21951219512195122,0.18181818181818182,0.75,0.6363636363636364,0.5,93.85573050164776,15.329787234042554,15.357142857142858,14.446808510638299,13.94047619047619,0.31645569620253167,0.6,0.6521739130434783,0.8,0.11392405063291139,0.24050632911392406,0.42105263157894735,0.4444444444444444,0.0379746835443038,0.6666666666666666,0.6666666666666666,1.0,0.2911392405063291,0.29411764705882354,0.6,,,0.35294117647058826,0.6455696202531646,0.48888607594936706,0.45029285714285716,0.47840294117647053,0.2727272727272727,8.179245283018869,23.61923076923077,0.2872340425531915,6.0,8.0,4.0,4.0,0.6153846153846154,0.75,2.0,3.0,3.0,10.0,,1.0,22.0,4.0,,1.0,2.0,10.0,12.0,,10.0,9.0,1.0,2.0,,5.0,3.0,1.0,2.0,,5.0,12.0,3.0,,2.0,,2.0,1.0,,26.0,4.0,9.0,6.0,5.0,,,2.0,3.0,5.0,2.0,,,3.0,5.0,,0.5714285714285714,0.5,0.5555555555555556,0.2222222222222222,0.75,,0.625,0.14285714285714285,0.4,0.16666666666666666,0.15384615384615385,0.6,0.6666666666666666,0.030303030303030304,0.4,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.43478260869565216,0.5,0.9,0.375,0.6666666666666666,1.0,0.125,,,0.43478260869565216,0.10714285714285714,0.15517241379310345,0.09090909090909091,,2.0,3.0,,,,,0.3333333333333333,,,3.0,1.0,0.11538461538461539,0.13043478260869565,,,,,,,,,,1611661319,2013,2013,False
100937-100952-202251-202634-203018,1611661319,"Shameka Christon, Jia Perkins, Jayne Appel Marinelli, Danielle Adams, Shenise Johnson","Christon, Perkins, Appel Marinelli, Adams, Johnson",100937-100952-202251-202634-203018,SAN,5047.0,11,84.0,-6.0,158.0,158.0,26.0,12.0,20.0,316.0,33.0,51.0,6.0,8.0,20.0,15.0,38.0,2.0,6.0,1.0,2.0,27.0,2.0,52.0,109.0,7.0,33.0,165.0,171.0,15.0,7.0,14.0,1.0,4.0,31.0,64.0,40.0,21.0,27.0,4.0,32.0,7.0,39.0,2.0,21.0,85.0,17.0,34.0,47.0,26.0,73.0,22.0,16.0,6.0,1.0,10.0,22.0,25.0,47.0,135.0,31.0,26.0,0.6153846153846154,0.6808510638297872,1.0,0.21212121212121213,0.25,0.21212121212121213,0.47706422018348627,0.5,0.44014084507042256,0.4722222222222222,0.5030864197530864,0.62,0.2323943661971831,0.03669724770642202,0.058823529411764705,,0.6181818181818182,0.2982456140350877,0.5866666666666667,0.3132530120481928,0.2608695652173913,0.6,0.6153846153846154,0.6363636363636364,90.16049138101843,16.70253164556962,15.240506329113924,15.727848101265822,13.816455696202532,0.3591549295774648,0.6470588235294118,0.6875,0.6363636363636364,0.14084507042253522,0.2676056338028169,0.39473684210526316,0.39473684210526316,0.04225352112676056,0.3333333333333333,0.3333333333333333,1.0,0.19014084507042253,0.4444444444444444,0.75,0.1111111111111111,0.5,0.1111111111111111,0.5915492957746479,0.495531338028169,0.561915625,0.509475,0.18787878787878787,8.4651376146789,23.515151515151516,0.16455696202531644,11.0,12.0,10.0,2.0,0.5454545454545454,0.7333333333333333,7.0,11.0,4.0,5.0,3.0,5.0,40.0,9.0,3.0,6.0,3.0,30.0,14.0,10.0,5.0,5.0,,9.0,,10.0,3.0,2.0,2.0,,2.0,14.0,1.0,2.0,,2.0,2.0,2.0,1.0,48.0,6.0,21.0,5.0,5.0,,,3.0,1.0,5.0,2.0,1.0,,1.0,4.0,0.5,0.6,0.6428571428571429,0.6521739130434783,0.05,1.0,,0.5,0.34615384615384615,0.3888888888888889,0.25,0.3181818181818182,0.6153846153846154,0.2857142857142857,0.02531645569620253,0.4,0.2,0.21052631578947367,,0.18518518518518517,0.18518518518518517,1.0,0.5238095238095238,0.6363636363636364,,0.23809523809523808,0.6,1.0,0.18518518518518517,0.1337579617834395,0.1693548387096774,0.18181818181818182,1.0,,,1.0,2.0,,0.047619047619047616,,,2.0,,1.0,,,1.0,0.5,,,,,,,,1611661319,2013,2013,False
100952-101049-202251-203018-203413,1611661319,"Jia Perkins, Cathrine Kraayeveld, Jayne Appel Marinelli, Shenise Johnson, Davellyn Whyte","Perkins, Kraayeveld, Appel Marinelli, Johnson, Whyte",100952-101049-202251-203018-203413,SAN,212.0,1,4.0,2.0,6.0,6.0,,2.0,,12.0,1.0,1.0,,,2.0,,,,,,,2.0,,2.0,3.0,1.0,2.0,8.0,6.0,,,,,,,,4.0,,2.0,,,,,,,,,,2.0,,2.0,1.0,1.0,,,,1.0,,2.0,8.0,,,,,,0.5,,0.5,0.6666666666666666,,0.7,,0.8,,0.4,,,,,,0.25,,,,,,81.50943396226415,19.0,16.333333333333332,19.0,13.333333333333334,0.2,1.0,1.0,,0.4,,,,,,,,0.4,,,,,,0.6,0.45461999999999997,,,,4.466666666666667,23.85,,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,0.5,0.5,,0.5,0.5,,,,,,,,0.5,0.2,0.3333333333333333,,,,3.0,,,,,,,,,,,,,,,,,,,,,1611661319,2013,2013,False
100342-100952-202251-202634-202658,1611661319,"Becky Hammon, Jia Perkins, Jayne Appel Marinelli, Danielle Adams, Danielle Robinson","Hammon, Perkins, Appel Marinelli, Adams, Robinson",100342-100952-202251-202634-202658,SAN,176.0,1,3.0,2.0,5.0,4.0,,,2.0,9.0,2.0,4.0,,,,1.0,2.0,,,,,1.0,,3.0,6.0,,1.0,6.0,4.0,2.0,,,,,,2.0,4.0,,1.0,,1.0,,1.0,,,2.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,2.0,,,0.3333333333333333,1.0,,,,,0.5,,0.42857142857142855,,0.42857142857142855,,0.14285714285714285,,,,1.0,0.6666666666666666,0.5,0.5,,,,1.0,73.63636363636364,17.4,22.25,17.0,17.5,0.5714285714285714,0.5,0.5,,,0.2857142857142857,0.5,0.5,,,,,0.14285714285714285,,,,,,0.7142857142857143,0.4919142857142857,0.62735,,,6.883333333333333,23.7,,1.0,,,,,1.0,2.0,2.0,,,,,,2.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2013,2013,False
100396-100937-100952-202634-203413,1611661319,"DeLisha Milton-Jones, Shameka Christon, Jia Perkins, Danielle Adams, Davellyn Whyte","Milton-Jones, Christon, Perkins, Adams, Whyte",100396-100937-100952-202634-203413,SAN,323.0,3,5.0,1.0,9.0,9.0,2.0,4.0,2.0,18.0,,2.0,,,3.0,,2.0,1.0,1.0,,,1.0,,1.0,7.0,2.0,2.0,11.0,10.0,1.0,,1.0,,,1.0,,2.0,6.0,1.0,,,2.0,2.0,1.0,,6.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,,,,1.0,1.0,5.0,8.0,1.0,2.0,,,1.0,1.0,,1.0,0.14285714285714285,,0.4444444444444444,,0.5,0.25,0.2222222222222222,,,,0.25,0.5,0.25,0.5,0.5,,1.0,,80.24767801857584,22.333333333333332,13.555555555555555,19.88888888888889,12.666666666666666,0.2222222222222222,,,,0.3333333333333333,0.2222222222222222,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,,,0.4444444444444444,0.4350777777777778,0.641275,0.1434,0.09090909090909091,9.728571428571428,23.2,0.2222222222222222,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,4.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,0.75,0.75,,,,,,0.5,0.5,,,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.5,,,,,,1.0,0.1,0.125,0.2727272727272727,1.0,,,,,,0.5,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1611661319,2013,2013,False
