EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Charge Fouls Drawn,BlockedCorner3,NonShootingPenaltyNonTakeFouls,Offensive Fouls,PenaltyCorner3FGA,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Defensive 3 Seconds Violations,Corner3PctBlocked,PenaltyCorner3Accuracy,3SecondViolations,team_id,year,season,team_vs
100940-200676-201886-202663-203046,1611661317,"Diana Taurasi, Candice Dupree, DeWanna Bonner, Krystal Thomas, Briana Butler","Taurasi, Dupree, Bonner, Thomas, Butler",100940-200676-201886-202663-203046,PHO,4397.0,19,73.0,22.0,146.0,151.0,16.0,297.0,27.0,42.0,6.0,9.0,24.0,30.0,9.0,22.0,54.0,96.0,12.0,27.0,32.0,176.0,154.0,6.0,14.0,19.0,42.0,66.0,3.0,10.0,20.0,9.0,8.0,,21.0,32.0,13.0,75.0,12.0,26.0,46.0,17.0,63.0,21.0,14.0,7.0,10.0,8.0,2.0,19.0,13.0,38.0,1.0,40.0,3.0,46.0,1.0,14.0,157.0,0.3888888888888889,0.42857142857142855,0.4444444444444444,0.48,0.5625,0.42857142857142855,0.5853658536585366,0.5625,0.6006944444444444,0.5625,0.21951219512195122,,0.08333333333333333,0.125,,0.5263157894736842,0.65,0.2857142857142857,0.676923076923077,0.2962962962962963,0.5333333333333333,0.375,97.26631794405277,14.383561643835616,15.211920529801324,13.86986301369863,14.47019867549669,0.34146341463414637,0.6428571428571429,0.7297297297297297,0.48148148148148145,0.1951219512195122,0.24390243902439024,0.17886178861788618,0.4090909090909091,0.4090909090909091,0.5625,0.6666666666666666,0.5609756097560976,0.45,0.4806396694214876,0.5426307692307692,0.10294117647058823,0.12844036697247707,0.10795454545454546,8.328125,25.52592592592593,35.0,41.0,4.0,4.0,12.0,15.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,10.0,15.0,2.0,6.0,16.0,42.0,33.0,11.0,8.0,3.0,4.0,4.0,4.0,18.0,2.0,3.0,9.0,7.0,2.0,,2.0,,8.0,5.0,,,2.0,3.0,5.0,,38.0,32.0,5.0,0.9166666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6190476190476191,0.65625,0.11904761904761904,,0.6666666666666666,0.72,0.3333333333333333,0.25,0.06666666666666667,0.3,0.7857142857142857,0.6666666666666666,0.7368421052631579,0.6666666666666666,,0.5,0.5714285714285714,0.3333333333333333,0.5,0.5,0.26666666666666666,0.04065040650406504,0.6,0.6,1.0,0.8888888888888888,0.16666666666666666,0.125,1.0,1.0,0.19047619047619047,1.0,0.2857142857142857,0.3333333333333333,0.41876315789473684,0.23863636363636365,0.23972602739726026,3.0,,6.0,3.0,,2.0,1.0,,1.0,0.5,0.021739130434782608,,,,1.0,1.0,1.0,3.0,,0.1111111111111111,,,,,,,,,,,1611661317,2013,2013,True
100940-200676-201886-203046-203398,1611661317,"Diana Taurasi, Candice Dupree, DeWanna Bonner, Briana Butler, Brittney Griner","Taurasi, Dupree, Bonner, Butler, Griner",100940-200676-201886-203046-203398,PHO,15393.0,21,257.0,-39.0,505.0,508.0,72.0,1013.0,69.0,134.0,11.0,23.0,102.0,115.0,31.0,109.0,154.0,351.0,38.0,127.0,89.0,511.0,550.0,24.0,57.0,76.0,152.0,156.0,30.0,12.0,108.0,31.0,42.0,2.0,76.0,104.0,36.0,236.0,54.0,113.0,175.0,88.0,263.0,50.0,38.0,12.0,37.0,28.0,9.0,72.0,60.0,141.0,3.0,100.0,2.0,105.0,8.0,47.0,435.0,0.4935064935064935,0.5135135135135135,0.2992125984251969,0.30158730158730157,0.43874643874643876,0.42105263157894735,0.44142259414225943,0.3698630136986301,0.48282442748091603,0.4523809523809524,0.26569037656903766,0.015748031496062992,0.11965811965811966,0.1568627450980392,0.009174311926605505,0.5138888888888888,0.70625,0.2755102040816326,0.7368421052631579,0.3,0.3076923076923077,0.8205128205128205,94.76515299161956,15.912871287128713,14.48228346456693,14.683168316831683,13.746062992125983,0.2803347280334728,0.5149253731343284,0.6272727272727273,0.5217391304347826,0.21338912133891214,0.2405857740585774,0.2280334728033473,0.28440366972477066,0.28703703703703703,0.3150684931506849,0.4782608695652174,0.5460251046025104,0.28703703703703703,0.46997941176470587,0.46958529411764705,0.09090909090909091,0.12051282051282051,0.1487279843444227,9.05185185185185,23.758267716535435,68.0,71.0,9.0,16.0,41.0,44.0,7.0,18.0,2.0,12.0,3.0,16.0,2.0,16.0,22.0,17.0,45.0,4.0,20.0,17.0,63.0,84.0,28.0,21.0,7.0,16.0,24.0,30.0,55.0,7.0,13.0,35.0,10.0,7.0,1.0,3.0,5.0,7.0,14.0,4.0,4.0,6.0,8.0,18.0,12.0,63.0,68.0,6.0,0.7368421052631579,0.125,0.2,0.37777777777777777,0.35384615384615387,0.40540540540540543,0.1791044776119403,0.017391304347826087,0.875,0.8088235294117647,0.35714285714285715,0.26229508196721313,0.2571428571428571,0.3561643835616438,0.6617647058823529,0.6792452830188679,0.7959183673469388,0.8421052631578947,0.6666666666666666,0.4019607843137255,0.47674418604651164,0.3902439024390244,0.3826086956521739,0.3893805309734513,0.5454545454545454,0.03765690376569038,0.3888888888888889,0.4117647058823529,1.0,0.6774193548387096,0.2727272727272727,0.1643835616438356,0.16666666666666666,1.0,0.24615384615384617,0.5625,0.24615384615384617,0.1875,0.42928015873015873,0.1232876712328767,0.13465346534653466,5.0,,16.0,6.0,4.0,1.0,9.0,5.0,4.0,0.36363636363636365,0.038135593220338986,0.06153846153846154,,4.0,4.0,1.0,3.0,5.0,,0.4,0.0547945205479452,,,,,1.0,1.0,0.05555555555555555,0.25,,1611661317,2013,2013,True
100940-200676-203046-203398-203427,1611661317,"Diana Taurasi, Candice Dupree, Briana Butler, Brittney Griner, Jasmine James","Taurasi, Dupree, Butler, Griner, James",100940-200676-203046-203398-203427,PHO,177.0,2,3.0,-4.0,5.0,4.0,1.0,9.0,1.0,2.0,,,1.0,1.0,,,1.0,4.0,,1.0,,2.0,6.0,,,,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,0.25,,0.2,,0.2,,0.2,,0.25,,,,,,,,,,73.22033898305084,24.6,13.5,21.2,13.5,0.4,0.5,1.0,,0.2,0.2,,,,,,0.6,,0.45410000000000006,,0.2,0.25,,7.35,22.6,3.0,2.0,1.0,2.0,,,,1.0,,,,,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,3.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,0.6666666666666666,0.5,,,0.5306666666666667,1.0,0.6,,,,,1.0,,,,,,,0.3333333333333333,,,1.0,,1.0,,,1.0,,,,,,,,,,,1611661317,2013,2013,True
100940-201487-201501-202663-203427,1611661317,"Diana Taurasi, Alexis Hornbuckle, Charde Houston, Krystal Thomas, Jasmine James","Taurasi, Hornbuckle, Houston, Thomas, James",100940-201487-201501-202663-203427,PHO,85.0,1,1.0,-4.0,3.0,3.0,,6.0,,,,,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,101.6470588235294,13.0,15.333333333333334,13.0,15.333333333333334,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-201487-201886-203046-203398,1611661317,"Diana Taurasi, Alexis Hornbuckle, DeWanna Bonner, Briana Butler, Brittney Griner","Taurasi, Hornbuckle, Bonner, Butler, Griner",100940-201487-201886-203046-203398,PHO,372.0,3,6.0,-3.0,11.0,11.0,,22.0,2.0,2.0,,,1.0,4.0,,3.0,2.0,7.0,,4.0,,4.0,7.0,,,,,4.0,,,3.0,,,,,,,,,4.0,6.0,,6.0,1.0,1.0,,,,,,,2.0,2.0,4.0,,,,,4.0,,,,,0.2857142857142857,,0.18181818181818182,,0.18181818181818182,,0.36363636363636365,,,,,,0.8,,0.75,,,1.0,85.16129032258064,18.09090909090909,15.727272727272727,18.09090909090909,14.363636363636363,0.18181818181818182,1.0,1.0,,0.09090909090909091,0.36363636363636365,0.2727272727272727,,,,,0.5454545454545454,,0.44339545454545454,,,,,11.685714285714285,23.525,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,0.5,1.0,0.6666666666666666,,1.0,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-201487-201886-203041-203398,1611661317,"Diana Taurasi, Alexis Hornbuckle, DeWanna Bonner, Lynetta Kizer, Brittney Griner","Taurasi, Hornbuckle, Bonner, Kizer, Griner",100940-201487-201886-203041-203398,PHO,348.0,4,6.0,-10.0,11.0,10.0,1.0,21.0,,1.0,,1.0,2.0,4.0,1.0,3.0,1.0,7.0,1.0,4.0,2.0,7.0,17.0,,1.0,,,2.0,,,3.0,1.0,,,,1.0,,3.0,,2.0,2.0,1.0,3.0,,,,,,,,1.0,2.0,,3.0,,2.0,,1.0,7.0,,,0.25,0.25,0.14285714285714285,,0.22727272727272727,,0.2916666666666667,,0.36363636363636365,,,,,,1.0,,0.6666666666666666,0.125,,,86.89655172413794,17.272727272727273,15.8,17.272727272727273,15.8,0.09090909090909091,,,,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,0.45454545454545453,0.3333333333333333,0.4294454545454546,,0.08333333333333333,0.125,,14.057142857142859,22.95,4.0,2.0,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,4.0,,1.0,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,4.0,,1.0,,,0.25,0.2,0.2,,,,,0.3333333333333333,,,0.5,,1.0,,,,,,,0.25,0.25,,0.09090909090909091,,,,1.0,,,,,0.2,,0.2,,0.37568,0.2857142857142857,0.36363636363636365,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-201501-201886-203041-203398,1611661317,"Diana Taurasi, Charde Houston, DeWanna Bonner, Lynetta Kizer, Brittney Griner","Taurasi, Houston, Bonner, Kizer, Griner",100940-201501-201886-203041-203398,PHO,527.0,5,9.0,5.0,20.0,18.0,3.0,38.0,1.0,3.0,,,5.0,6.0,2.0,4.0,5.0,14.0,2.0,4.0,,16.0,11.0,2.0,2.0,4.0,2.0,8.0,,2.0,4.0,2.0,1.0,,1.0,3.0,,8.0,3.0,7.0,9.0,3.0,12.0,1.0,1.0,,4.0,1.0,3.0,5.0,1.0,2.0,,2.0,1.0,,,,12.0,0.2,0.25,0.5,0.5,0.35714285714285715,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,0.2222222222222222,,0.07142857142857142,,,0.8,0.875,0.3333333333333333,0.9,0.2727272727272727,0.5,0.6666666666666666,103.83301707779886,14.1,13.61111111111111,13.2,13.5,0.16666666666666666,0.3333333333333333,0.5,,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.5,0.5,,,0.3888888888888889,0.5,0.42573055555555556,0.30865,,,0.25,11.200000000000001,23.6,,9.0,,,2.0,2.0,,,,,,,,,,,,,,,,6.0,2.0,2.0,,,1.0,,2.0,,,1.0,,1.0,,,,,3.0,,,2.0,1.0,3.0,3.0,,,,1.0,,,,,,0.3333333333333333,,,1.0,,0.3333333333333333,0.25,,1.0,1.0,1.0,,1.0,0.4,0.4,,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-201886-203019-203046-203398,1611661317,"Diana Taurasi, DeWanna Bonner, Samantha Prahalis, Briana Butler, Brittney Griner","Taurasi, Bonner, Prahalis, Butler, Griner",100940-201886-203019-203046-203398,PHO,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-201501-202663-203041-203427,1611661317,"Diana Taurasi, Charde Houston, Krystal Thomas, Lynetta Kizer, Jasmine James","Taurasi, Houston, Thomas, Kizer, James",100940-201501-202663-203041-203427,PHO,109.0,1,2.0,1.0,4.0,4.0,,8.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,3.0,,1.0,,4.0,3.0,,,,4.0,,,,1.0,,,,2.0,2.0,1.0,4.0,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,4.0,1.0,1.0,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,,,,,,,105.68807339449542,10.0,17.25,10.0,14.75,0.25,1.0,1.0,1.0,0.25,0.25,0.25,,,,,0.5,,0.4737625,,,,,7.966666666666666,23.1,4.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,3.0,,1.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.25,1.0,0.25,,0.4737625,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-201886-202663-203046-203427,1611661317,"Diana Taurasi, DeWanna Bonner, Krystal Thomas, Briana Butler, Jasmine James","Taurasi, Bonner, Thomas, Butler, James",100940-201886-202663-203046-203427,PHO,58.0,1,1.0,,2.0,2.0,,4.0,,,,,,2.0,,,1.0,2.0,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,99.3103448275862,15.0,14.0,15.0,14.0,,,,,,1.0,,,,,,,,0.3272,,,,,20.05,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
200676-201487-202663-203046-203427,1611661317,"Candice Dupree, Alexis Hornbuckle, Krystal Thomas, Briana Butler, Jasmine James","Dupree, Hornbuckle, Thomas, Butler, James",200676-201487-202663-203046-203427,PHO,249.0,1,4.0,-3.0,7.0,8.0,,15.0,1.0,2.0,,,3.0,,,,3.0,5.0,,,,6.0,9.0,,,,,6.0,,,,,1.0,,,,,,,3.0,3.0,,3.0,,,,1.0,1.0,,1.0,3.0,3.0,,,,,,,6.0,,,,,0.6,,0.6,,0.6,,,,0.2,0.3333333333333333,,1.0,0.75,,0.6,,,1.0,86.74698795180723,16.142857142857142,17.0,16.142857142857142,12.75,0.4,0.5,0.5,,0.6,,,,,,,0.4,,0.43104,,,,,4.42,,2.0,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,0.5,1.0,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,0.3391,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
200676-201501-201886-203046-203427,1611661317,"Candice Dupree, Charde Houston, DeWanna Bonner, Briana Butler, Jasmine James","Dupree, Houston, Bonner, Butler, James",200676-201501-201886-203046-203427,PHO,245.0,1,4.0,-1.0,7.0,9.0,,16.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,9.0,10.0,,,,2.0,2.0,,,2.0,1.0,,,1.0,2.0,1.0,5.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,3.0,3.0,,2.0,,2.0,,,9.0,0.5,0.5,0.5,0.5,0.6666666666666666,,0.7,,0.75,,0.4,,,,,1.0,0.25,,0.4,,,,94.04081632653062,16.142857142857142,14.666666666666666,16.142857142857142,11.222222222222221,0.4,0.5,0.5,1.0,,0.2,0.4,0.5,0.5,,,0.8,0.5,0.5022,,,,,7.166666666666667,23.25,5.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,,2.0,2.0,1.0,2.0,2.0,9.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,9.0,5.0,1.0,1.0,,0.5,1.0,0.875,0.9,,,,1.0,,,,,0.25,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,0.25,1.0,0.5,0.5,0.4485,1.0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
201487-201501-201886-202663-203046,1611661317,"Alexis Hornbuckle, Charde Houston, DeWanna Bonner, Krystal Thomas, Briana Butler","Hornbuckle, Houston, Bonner, Thomas, Butler",201487-201501-201886-202663-203046,PHO,198.0,3,3.0,4.0,6.0,5.0,,11.0,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,8.0,4.0,,,,,,3.0,,1.0,1.0,,,,1.0,,3.0,,3.0,3.0,,3.0,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,,8.0,,,1.0,1.0,,,0.75,,0.8,,0.5,,,,,,0.75,,0.75,,,1.0,80.0,10.833333333333334,26.6,10.833333333333334,16.6,,,,,0.25,0.25,0.25,1.0,1.0,,,0.5,1.0,0.415225,,,,,14.75,23.45,3.0,3.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,5.0,3.0,1.0,0.5,,1.0,,0.75,0.8333333333333334,,,,,,,,,1.0,0.5,,,1.0,,,,,,,0.25,1.0,1.0,,1.0,,,,,,,,,0.402775,0.625,0.5,,,,,1.0,,,,1.0,,,0.5,,,,,,,,,,,,,,1.0,,,1.0,,1611661317,2013,2013,True
201487-201501-202663-203019-203041,1611661317,"Alexis Hornbuckle, Charde Houston, Krystal Thomas, Samantha Prahalis, Lynetta Kizer","Hornbuckle, Houston, Thomas, Prahalis, Kizer",201487-201501-202663-203019-203041,PHO,254.0,1,4.0,2.0,10.0,9.0,1.0,19.0,,1.0,,,1.0,3.0,,1.0,2.0,5.0,,1.0,6.0,10.0,8.0,,,1.0,2.0,2.0,,,1.0,,,,1.0,1.0,,2.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,,,,,1.0,1.0,1.0,,4.0,,8.0,,1.0,9.0,0.5,0.5,,,0.4,,0.3333333333333333,,0.5,0.5,0.16666666666666666,,,,,,0.6,0.3333333333333333,0.5,0.25,,,107.71653543307086,10.8,16.22222222222222,10.7,14.777777777777779,0.16666666666666666,,,,0.16666666666666666,0.5,0.16666666666666666,,,,,0.3333333333333333,,0.30449166666666666,,0.14285714285714285,0.16666666666666666,0.1,11.42,24.1,7.0,2.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,3.0,,1.0,4.0,6.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,3.0,2.0,,,1.0,1.0,2.0,1.0,6.0,7.0,3.0,,,,0.3333333333333333,0.25,0.42857142857142855,,,1.0,,,,0.5,,1.0,0.6666666666666666,,,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.25,,0.3251875,0.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
201501-201886-202663-203041-203046,1611661317,"Charde Houston, DeWanna Bonner, Krystal Thomas, Lynetta Kizer, Briana Butler","Houston, Bonner, Thomas, Kizer, Butler",201501-201886-202663-203041-203046,PHO,59.0,1,1.0,-1.0,3.0,3.0,1.0,6.0,,,,,2.0,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,0.5,1.0,0.3333333333333333,,,146.4406779661017,10.333333333333334,9.333333333333334,9.0,9.333333333333334,,,,,0.6666666666666666,,0.3333333333333333,,,,,0.3333333333333333,,0.43734999999999996,0.4462,,,,7.25,24.0,3.0,3.0,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.43734999999999996,,1.0,,,1.0,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
201501-201886-202663-203041-203427,1611661317,"Charde Houston, DeWanna Bonner, Krystal Thomas, Lynetta Kizer, Jasmine James","Houston, Bonner, Thomas, Kizer, James",201501-201886-202663-203041-203427,PHO,330.0,4,6.0,-3.0,12.0,12.0,2.0,24.0,,2.0,,,1.0,3.0,,1.0,1.0,6.0,,1.0,7.0,9.0,12.0,,1.0,2.0,2.0,,,,1.0,,,,1.0,1.0,,2.0,,2.0,2.0,2.0,4.0,3.0,1.0,2.0,,,,2.0,3.0,3.0,,8.0,,12.0,,6.0,7.0,1.0,1.0,,,0.16666666666666666,,0.14285714285714285,,0.34615384615384615,0.5,0.14285714285714285,,,,,,0.5,,0.5,0.16666666666666666,,,104.72727272727273,13.583333333333334,13.916666666666666,12.666666666666666,11.916666666666666,0.2857142857142857,,,,0.14285714285714285,0.42857142857142855,0.14285714285714285,,,,,0.42857142857142855,,0.4147785714285714,,0.46153846153846156,0.5,0.2222222222222222,12.200000000000001,23.6,7.0,4.0,,2.0,,1.0,,,,,,,,,2.0,,3.0,,,5.0,5.0,,,,,,1.0,1.0,,,2.0,2.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,5.0,7.0,1.0,,,,,,0.35714285714285715,,,,,1.0,,,1.0,1.0,0.5,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.6666666666666666,,,,0.4811,0.5555555555555556,0.5833333333333334,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,1611661317,2013,2013,True
