EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,AtRimAssists,Steals,BadPassSteals,LostBallSteals,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,OffThreePtRebounds,FTDefRebounds,ShootingFouls,Fouls,Loose Ball Fouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Offensive Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PtsAssisted3s,ThreePtAssists,Arc3Assists,BadPassTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,ShortMidRangePctBlocked,BlocksRecoveredPct,Arc3PctAssisted,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,Corner3Assists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,team_id,year,season,team_vs
100928-100949-201046-201496-201889,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Candace Parker, Marissa Coleman","Hoffman, Beard, Harding, Parker, Coleman",100928-100949-201046-201496-201889,LAS,109.0,1,2,7.0,4,3,1.0,1.0,7,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.875,1.0,1.5,0.9,1.0,1.5,0.25,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,92.4770642201835,9.0,24.333333333333332,8.25,23.333333333333332,0.25,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,0.38975,0.202,0.5742,0.2,0.25,0.2222222222222222,0.3333333333333333,13.433333333333332,24.9,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-100949-201046-201496-201911,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Candace Parker, Kristi Toliver","Hoffman, Beard, Harding, Parker, Toliver",100928-100949-201046-201496-201911,LAS,73.0,1,1,,2,3,,,5,1.0,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,2.0,,,1.0,1.0,,,,0.5,,0.5,,,0.5,,,,,,,,,,,98.63013698630138,13.5,15.333333333333334,13.5,15.333333333333334,0.5,,,,,,,,,,0.5,,0.5197,,,,,,,7.75,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100949-201046-201496-201889-202650,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Marissa Coleman, Jantel Lavender","Beard, Harding, Parker, Coleman, Lavender",100949-201046-201496-201889-202650,LAS,163.0,1,3,-3.0,5,5,1.0,1.0,10,3.0,,,,2.0,,1.0,,4.0,,2.0,,,3.0,,1.0,,,1.0,,,,2.0,,,,,,,2.0,3.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,0.16666666666666666,,,1.0,88.34355828220859,19.6,13.0,18.4,13.0,0.5,,,,,0.3333333333333333,,,1.0,,0.5,,0.45333333333333337,,0.56805,,,,,4.825,24.6,0.2,,1.0,,,,,0.16666666666666666,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100949-201046-201496-201889-203014,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Marissa Coleman, Nneka Ogwumike","Beard, Harding, Parker, Coleman, Ogwumike",100949-201046-201496-201889-203014,LAS,701.0,2,12,-5.0,23,21,4.0,2.0,44,4.0,1.0,3.0,,4.0,,,8.0,15.0,,5.0,2.0,18.0,23.0,1.0,1.0,4.0,,1.0,2.0,12.0,,4.0,,6.0,6.0,,12.0,1.0,3.0,5.0,2.0,7.0,2.0,2.0,1.0,,14.0,2.0,4.0,0.75,0.75,,,,0.5333333333333333,1.0,0.4,1.0,0.25,0.42857142857142855,1.0,0.25,0.25,0.42857142857142855,0.14285714285714285,0.5,0.16666666666666666,,0.5,0.6666666666666666,90.3851640513552,16.043478260869566,15.80952380952381,15.782608695652174,15.047619047619047,0.2,0.15,0.3333333333333333,0.3333333333333333,,0.2,,,,,0.65,,0.466565,0.6102,0.449,0.047619047619047616,0.0625,0.2222222222222222,0.1111111111111111,6.786666666666666,24.759999999999998,0.17391304347826086,4.0,8.0,3.0,2.0,,2.0,0.4,0.5,0.5714285714285714,0.75,1.0,,1.0,10.0,,,0.2,0.25,,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.06666666666666667,0.125,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666,0.75,0.75,1.0,0.05,1.0,1.0,1.0,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100949-201046-201496-201911-202650,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Kristi Toliver, Jantel Lavender","Beard, Harding, Parker, Toliver, Lavender",100949-201046-201496-201911-202650,LAS,649.0,3,11,4.0,22,22,2.0,2.0,44,4.0,3.0,6.0,1.0,3.0,,1.0,10.0,19.0,1.0,3.0,1.0,24.0,20.0,,1.0,,,1.0,,16.0,,3.0,1.0,8.0,9.0,3.0,19.0,2.0,7.0,10.0,2.0,12.0,3.0,1.0,1.0,,24.0,,2.0,0.8,0.8,0.3333333333333333,,0.3333333333333333,0.5263157894736842,,0.5227272727272727,,,0.5454545454545454,,,0.13636363636363635,0.875,0.2222222222222222,0.9,0.2,0.5,,0.8,97.62711864406779,14.863636363636363,14.636363636363637,14.545454545454545,14.409090909090908,0.18181818181818182,0.2727272727272727,0.5,0.5,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.5,,0.5454545454545454,0.3333333333333333,0.4850952380952381,0.2478,0.2835,0.045454545454545456,0.05263157894736842,,,8.394736842105264,30.96666666666667,0.09090909090909091,7.0,9.0,5.0,1.0,,1.0,0.4090909090909091,0.7777777777777778,0.875,0.7142857142857143,,1.0,5.0,6.0,1.0,0.5,,,1.0,3.0,,,,,,,,,,1.0,4.0,2.0,,2.0,2.0,,1.0,2.0,,,1.0,,1.0,1.0,,0.10526315789473684,0.1111111111111111,1.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100949-201046-201496-201911-203014,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Kristi Toliver, Nneka Ogwumike","Beard, Harding, Parker, Toliver, Ogwumike",100949-201046-201496-201911-203014,LAS,3206.0,3,53,19.0,104,106,19.0,17.0,210,24.0,6.0,13.0,2.0,14.0,,3.0,45.0,75.0,3.0,17.0,23.0,122.0,103.0,8.0,12.0,19.0,,3.0,19.0,42.0,6.0,14.0,2.0,21.0,22.0,2.0,45.0,16.0,29.0,36.0,20.0,56.0,25.0,31.0,10.0,2.0,103.0,14.0,15.0,0.4666666666666667,0.525,0.17647058823529413,,0.17647058823529413,0.6,0.6666666666666666,0.5380434782608695,0.5714285714285714,0.4444444444444444,0.5700934579439252,0.59375,0.59375,0.18478260869565216,0.6304347826086957,0.5333333333333333,0.6101694915254238,0.4318181818181818,0.5714285714285714,0.6428571428571429,0.6190476190476191,94.3231441048035,15.788461538461538,14.754716981132075,14.403846153846153,13.566037735849056,0.2608695652173913,0.14130434782608695,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.15217391304347827,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.5978260869565217,0.14285714285714285,0.49216521739130437,0.5776,0.4724055555555555,0.09900990099009901,0.11904761904761904,0.1557377049180328,0.1557377049180328,6.373333333333333,24.576470588235296,0.18269230769230768,29.0,38.0,16.0,8.0,7.0,1.0,0.41304347826086957,0.7631578947368421,0.8055555555555556,0.5517241379310345,3.0,,12.0,23.0,2.0,,0.21428571428571427,0.25,0.6363636363636364,16.0,6.0,10.0,1.0,2.0,10.0,3.0,,3.0,4.0,6.0,48.0,2.0,3.0,7.0,9.0,8.0,5.0,17.0,2.0,,4.0,2.0,1.0,4.0,0.6666666666666666,0.02666666666666667,0.05263157894736842,0.5294117647058824,0.5384615384615384,0.5555555555555556,0.6363636363636364,0.4166666666666667,0.4166666666666667,0.3,0.03260869565217391,0.7142857142857143,0.6,0.3333333333333333,0.2222222222222222,0.5,,3.0,1.0,,4.0,4.0,1.0,4.0,,0.3333333333333333,,1.0,,1.0,2.0,2.0,11.0,10.0,1.0,1.0,7.0,3.0,2.0,6.0,2.0,1.0,1.0,6.0,1.0,2.0,0.2,0.42857142857142855,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1611661320,2013,2013,True
100949-201046-201496-202626-203014,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Jenna O'Hea, Nneka Ogwumike","Beard, Harding, Parker, O'Hea, Ogwumike",100949-201046-201496-202626-203014,LAS,157.0,1,3,,5,5,,,10,2.0,,,,,,,2.0,3.0,,,,4.0,4.0,,,,,,,2.0,,,,1.0,1.0,,2.0,,2.0,2.0,,2.0,,,,,4.0,,,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,1.0,,,1.0,1.0,91.71974522292993,16.8,14.6,16.8,14.6,0.6666666666666666,,,,,,,,,,0.3333333333333333,,0.4263666666666666,,,,,,,4.833333333333333,,,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,,,2.0,,2.0,1.0,,,,,,,0.3333333333333333,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661320,2013,2013,True
100949-201496-201889-201911-202650,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver, Jantel Lavender","Beard, Parker, Coleman, Toliver, Lavender",100949-201496-201889-201911-202650,LAS,252.0,1,4,-9.0,7,8,,3.0,15,2.0,,,,1.0,,,1.0,4.0,1.0,3.0,1.0,6.0,15.0,,,1.0,,,,2.0,,1.0,,1.0,2.0,,5.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,,5.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,,0.35714285714285715,,,0.375,0.5,,0.42857142857142855,0.25,0.6666666666666666,0.25,0.6,1.0,,1.0,85.71428571428571,21.428571428571427,12.75,18.571428571428573,12.5,0.2857142857142857,,,,,0.14285714285714285,,,,,0.7142857142857143,,0.43807142857142856,,,0.125,0.2,0.16666666666666666,,3.825,23.566666666666666,,,2.0,,,,,0.2857142857142857,,,,1.0,,1.0,1.0,,,0.5,1.0,,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,2.0,,,2.0,,,,,,,,0.25,0.5,1.0,,0.5,,0.5,0.5,1.0,0.2857142857142857,,,,,,,3.0,1.0,,2.0,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,0.5,1.0,,1611661320,2013,2013,True
100949-201496-201889-201911-203014,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver, Nneka Ogwumike","Beard, Parker, Coleman, Toliver, Ogwumike",100949-201496-201889-201911-203014,LAS,260.0,1,4,5.0,6,7,,1.0,13,,1.0,2.0,,3.0,,,3.0,4.0,1.0,4.0,,9.0,4.0,,,,,,,2.0,3.0,3.0,,1.0,1.0,,2.0,,3.0,5.0,1.0,6.0,1.0,1.0,1.0,,9.0,,,0.3333333333333333,0.3333333333333333,0.25,,0.25,0.75,,0.5625,,,0.5625,,,0.5,0.6,,0.625,0.25,,0.5,0.6666666666666666,72.0,22.5,17.857142857142858,18.5,14.857142857142858,,0.25,0.5,0.5,,0.375,,,,,0.75,,0.47995625,,,0.125,0.25,,,10.575,24.225,,2.0,2.0,1.0,,,,0.25,1.0,1.0,0.5,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,3.0,,,,,,1.0,,,,,4.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,0.6666666666666666,,0.6666666666666666,,,,0.125,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1611661320,2013,2013,True
201046-201496-201889-201911-202650,1611661320,"Lindsey Harding, Candace Parker, Marissa Coleman, Kristi Toliver, Jantel Lavender","Harding, Parker, Coleman, Toliver, Lavender",201046-201496-201889-201911-202650,LAS,181.0,1,3,-4.0,6,6,3.0,,12,3.0,,,,1.0,,1.0,2.0,4.0,,1.0,1.0,5.0,9.0,,,,,1.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,5.0,2.0,3.0,0.5,0.5,,,,0.5,,0.4,,0.3333333333333333,0.5,,0.3333333333333333,0.2,,,,,,,,95.4696132596685,18.333333333333332,11.833333333333334,18.333333333333332,10.166666666666666,0.6,,,,,0.2,,,0.3333333333333333,,0.4,,0.40913000000000005,,0.39188333333333336,0.2,0.25,,0.4,8.2,24.2,0.5,1.0,1.0,,,,,0.2,1.0,1.0,,,,1.0,2.0,1.0,,,,,2.0,,,,,1.0,,,,1.0,2.0,2.0,,1.0,,,2.0,,2.0,,,,,,,0.5,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661320,2013,2013,True
