EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,Steals,BadPassSteals,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,Travels,SecondChanceArc3Frequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Charge Fouls Drawn,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Technical Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
100928-201889-201911-203014-203025,1611661320,"Ebony Hoffman, Marissa Coleman, Kristi Toliver, Nneka Ogwumike, Farhiya Abdi","Hoffman, Coleman, Toliver, Ogwumike, Abdi",100928-201889-201911-203014-203025,LAS,330.0,2,6.0,-2.0,11.0,11.0,4.0,4.0,22.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,15.0,17.0,2.0,2.0,4.0,10.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,1.0,2.0,15.0,10.0,4.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.4,0.7142857142857143,1.5,0.75,1.25,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,96.0,15.363636363636363,14.636363636363637,15.363636363636363,14.636363636363637,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.2857142857142857,1.0,1.0,0.5,1.0,1.0,0.42857142857142855,1.0,0.4462785714285714,0.496125,0.125,0.16666666666666666,0.6666666666666666,12.819999999999999,26.4,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-201889-202626-203025-203407,1611661320,"Ebony Hoffman, Marissa Coleman, Jenna O'Hea, Farhiya Abdi, A'dia Mathies","Hoffman, Coleman, O'Hea, Abdi, Mathies",100928-201889-202626-203025-203407,LAS,423.0,2,7.0,-4.0,15.0,15.0,15.0,7.0,30.0,1.0,2.0,2.0,6.0,2.0,,,,,4.0,10.0,,,5.0,13.0,17.0,,,5.0,13.0,2.0,,,,,1.0,,1.0,,,,2.0,1.0,3.0,4.0,4.0,,,1.0,,3.0,3.0,6.0,3.0,,13.0,13.0,15.0,1.0,,0.25,0.25,,,,,0.4,0.4,0.4,0.5,0.5,,,1.0,0.5,0.8,,1.0,102.12765957446808,13.6,14.6,13.6,13.266666666666667,0.2,0.5,0.5,,0.6,0.3333333333333333,0.4,,0.2,,,,,,,0.2,,0.42789,0.42789,0.23076923076923078,0.23076923076923078,1.0,9.17,,1.0,1.0,2.0,1.0,4.0,10.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.4,0.1,0.16666666666666666,1.0,1.0,0.5,0.5,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
201046-201889-202650-203014-203407,1611661320,"Lindsey Harding, Marissa Coleman, Jantel Lavender, Nneka Ogwumike, A'dia Mathies","Harding, Coleman, Lavender, Ogwumike, Mathies",201046-201889-202650-203014-203407,LAS,246.0,3,4.0,5.0,10.0,11.0,6.0,,21.0,4.0,8.0,1.0,1.0,,,,,,5.0,9.0,,,1.0,11.0,6.0,,,1.0,9.0,6.0,,,,,3.0,,3.0,,2.0,1.0,6.0,,5.0,5.0,7.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,9.0,9.0,6.0,,,0.6,0.75,,,,,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.6111111111111112,0.6428571428571429,,1.0,1.0,,1.0,1.0,,122.92682926829269,11.1,12.272727272727273,10.5,12.272727272727273,0.8888888888888888,0.5,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,1.0,,,,,,,,0.8888888888888888,,0.6164000000000001,0.6152,0.1111111111111111,0.1111111111111111,0.8181818181818182,3.0999999999999996,,0.6,3.0,6.0,,4.0,7.0,4.0,2.0,,2.0,2.0,,1.0,,0.5714285714285714,0.2222222222222222,,1.0,1.0,,,,0.8571428571428571,0.5,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,1.0,0.5,0.6115,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-100949-201889-201911-203014,1611661320,"Ebony Hoffman, Alana Beard, Marissa Coleman, Kristi Toliver, Nneka Ogwumike","Hoffman, Beard, Coleman, Toliver, Ogwumike",100928-100949-201889-201911-203014,LAS,244.0,1,4.0,,7.0,7.0,3.0,,14.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,,7.0,7.0,1.0,1.0,,5.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,4.0,4.0,4.0,,,1.0,,,2.0,,,,7.0,5.0,3.0,,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5833333333333334,1.25,0.5833333333333334,1.25,0.3333333333333333,,1.0,,1.0,1.0,,82.62295081967214,22.142857142857142,12.714285714285714,19.714285714285715,12.714285714285714,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.42825,0.364775,,,0.7142857142857143,11.325,22.95,0.42857142857142855,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,0.25,0.5,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.58845,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
201046-201496-201889-201911-202650,1611661320,"Lindsey Harding, Candace Parker, Marissa Coleman, Kristi Toliver, Jantel Lavender","Harding, Parker, Coleman, Toliver, Lavender",201046-201496-201889-201911-202650,LAS,2594.0,13,43.0,14.0,87.0,81.0,18.0,18.0,168.0,18.0,27.0,7.0,17.0,20.0,4.0,8.0,2.0,2.0,33.0,64.0,7.0,13.0,18.0,105.0,91.0,2.0,3.0,4.0,16.0,38.0,15.0,6.0,8.0,4.0,19.0,5.0,24.0,2.0,10.0,3.0,53.0,4.0,21.0,26.0,37.0,6.0,,10.0,7.0,15.0,14.0,18.0,9.0,1.0,89.0,16.0,18.0,2.0,1.0,0.5757575757575758,0.6551724137931034,0.7142857142857143,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.515625,0.564935064935065,0.6,0.6176470588235294,0.6666666666666666,0.16883116883116883,0.6,0.7241379310344828,0.6666666666666666,0.7142857142857143,0.7692307692307693,0.6,93.26137239784117,15.931034482758621,14.91358024691358,14.942528735632184,14.024691358024691,0.35064935064935066,0.6666666666666666,0.72,0.5555555555555556,0.22077922077922077,0.4117647058823529,0.4666666666666667,0.42857142857142855,0.2597402597402597,0.1038961038961039,0.5,0.5,0.5,0.2,1.0,0.5194805194805194,0.5,0.47546233766233764,0.54949,0.10714285714285714,0.1267605633802817,0.1523809523809524,8.4578125,23.930769230769233,0.20689655172413793,2.0,5.0,8.0,3.0,7.0,28.0,5.0,6.0,9.0,6.0,4.0,6.0,,0.42857142857142855,0.078125,0.11764705882352941,0.25,0.8333333333333334,0.4,0.42105263157894735,0.75,0.5,0.4,12.0,6.0,6.0,7.0,11.0,16.0,8.0,10.0,11.0,2.0,6.0,,2.0,0.6363636363636364,0.5833333333333334,0.6153846153846154,0.07407407407407407,0.3333333333333333,0.2857142857142857,0.2222222222222222,0.06666666666666667,0.5,1.0,0.5188916666666666,0.1523809523809524,1.0,1.0,,0.08333333333333333,3.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,0.05,1.0,0.3333333333333333,0.4,0.36363636363636365,1.0,0.75,0.06493506493506493,0.6,0.6,1.0,0.3333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-201496-201911-202626-203014,1611661320,"Ebony Hoffman, Candace Parker, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Hoffman, Parker, Toliver, O'Hea, Ogwumike",100928-201496-201911-202626-203014,LAS,301.0,2,5.0,-2.0,12.0,12.0,6.0,,24.0,2.0,3.0,1.0,3.0,,,2.0,,1.0,3.0,6.0,,2.0,4.0,10.0,12.0,,1.0,2.0,6.0,4.0,,,2.0,,2.0,,2.0,,1.0,1.0,4.0,,3.0,3.0,4.0,,,2.0,2.0,4.0,5.0,6.0,2.0,1.0,8.0,6.0,6.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,0.375,0.4,0.45454545454545453,0.5,0.25,,1.0,,1.0,1.0,,114.8172757475083,12.833333333333334,12.25,12.5,12.25,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,,0.2,,0.625,,0.4993375,0.49124999999999996,0.2,0.25,0.6,5.033333333333333,23.9,0.5,1.0,2.0,,2.0,4.0,2.0,,,4.0,2.0,2.0,,,0.5,,,,1.0,,,,0.4,0.5,1.0,,,,,2.0,,,1.0,,,,,,,1.0,,,0.2,,,,,,0.2,,,,,,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-201911-202626-203025-203407,1611661320,"Ebony Hoffman, Kristi Toliver, Jenna O'Hea, Farhiya Abdi, A'dia Mathies","Hoffman, Toliver, O'Hea, Abdi, Mathies",100928-201911-202626-203025-203407,LAS,76.0,1,1.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,,4.0,2.0,,1.0,,4.0,4.0,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,1.0,,1.0,2.0,,,,,,,,,,2.0,4.0,3.0,,,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,,,1.0,1.0,,1.0,94.73684210526316,13.0,18.5,11.333333333333334,18.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.25,,,,0.25,,0.5,,0.5057875,0.5057875,,,1.0,10.4,24.9,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,0.6666666666666666,,,,,,,,0.25,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,0.5,,,,,0.4151,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-100949-201046-201889-201911,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Marissa Coleman, Kristi Toliver","Hoffman, Beard, Harding, Coleman, Toliver",100928-100949-201046-201889-201911,LAS,12.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.5,,0.5,,,240.0,,12.0,,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-100949-201046-201889-202650,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Marissa Coleman, Jantel Lavender","Hoffman, Beard, Harding, Coleman, Lavender",100928-100949-201046-201889-202650,LAS,316.0,2,5.0,7.0,10.0,10.0,8.0,,20.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,2.0,13.0,6.0,1.0,1.0,2.0,11.0,6.0,,3.0,1.0,1.0,3.0,,3.0,,1.0,,6.0,,4.0,4.0,5.0,,,1.0,,,2.0,2.0,,1.0,11.0,11.0,8.0,,1.0,0.75,0.75,,1.0,1.0,1.0,0.5,0.6111111111111112,0.5625,0.65,0.6111111111111112,0.1111111111111111,,0.6666666666666666,,0.6666666666666666,0.5,,91.13924050632912,14.3,17.3,12.7,16.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.1111111111111111,1.0,1.0,,0.125,1.0,0.4444444444444444,1.0,0.4307722222222222,0.43646875,,,0.8461538461538461,10.1125,23.6,0.8,1.0,3.0,2.0,3.0,7.0,2.0,,2.0,1.0,,1.0,,,0.42857142857142855,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.25,0.25,0.5,0.25,1.0,1.0,0.6867,0.15384615384615385,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
100928-100949-201046-201889-203014,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Marissa Coleman, Nneka Ogwumike","Hoffman, Beard, Harding, Coleman, Ogwumike",100928-100949-201046-201889-203014,LAS,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,True
