EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyFtPoints,DefThreePtRebounds,NonShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangePctBlocked,PenaltyTurnovers,Defensive 3 Seconds Violations,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,2pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGA,Blocked3s,BlockedArc3,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyFG3M,Travels,Offensive Fouls Drawn,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,Charge Fouls,BlockedLongMidRange,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,team_id,year,season,team_vs
100396-100404-100888-201507-203402,1611661313,"DeLisha Milton-Jones, Katie Smith, Plenette Pierson, Leilani Mitchell, Kelsey Bone","Milton-Jones, Smith, Pierson, Mitchell, Bone",100396-100404-100888-201507-203402,NYL,27.0,1,,,1.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,2.0,,,2.0,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,1.0,1.0,,,,106.66666666666666,19.0,8.0,7.0,8.0,1.0,,,,,,,,,,,,,,,,1.0,,0.6074,0.7302,,,,,1.85,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-101025-200665-201507,1611661313,"DeLisha Milton-Jones, Katie Smith, Kara Braxton, Cappie Pondexter, Leilani Mitchell","Milton-Jones, Smith, Braxton, Pondexter, Mitchell",100396-100404-101025-200665-201507,NYL,77.0,1,1.0,-5.0,3.0,3.0,,,6.0,,1.0,,,,1.0,,,,,,2.0,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,112.2077922077922,13.0,12.666666666666666,13.0,12.666666666666666,0.5,,,0.5,,,,,,,,,,,,,0.5,,0.4452,,,,,,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-201507-202652-203402,1611661313,"DeLisha Milton-Jones, Katie Smith, Leilani Mitchell, Alex Montgomery, Kelsey Bone","Milton-Jones, Smith, Mitchell, Montgomery, Bone",100396-100404-201507-202652-203402,NYL,830.0,5,14.0,-14.0,28.0,28.0,8.0,6.0,56.0,4.0,9.0,1.0,1.0,2.0,6.0,3.0,9.0,1.0,4.0,9.0,24.0,2.0,5.0,2.0,26.0,40.0,5.0,3.0,6.0,8.0,6.0,12.0,,4.0,1.0,2.0,3.0,5.0,,1.0,12.0,5.0,7.0,8.0,5.0,13.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,12.0,1.0,5.0,2.0,1.0,21.0,8.0,8.0,0.3333333333333333,0.375,0.4,0.4,0.375,0.5,0.41379310344827586,0.42857142857142855,0.43333333333333335,0.5,0.1724137931034483,0.08333333333333333,0.2222222222222222,0.25,1.0,0.35714285714285715,0.875,0.3125,0.6,1.0,1.0,1.0,97.1566265060241,15.892857142857142,13.75,14.607142857142858,13.75,0.3103448275862069,0.4444444444444444,0.5714285714285714,0.20689655172413793,0.3333333333333333,0.3333333333333333,,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.25,0.25,0.14285714285714285,1.0,0.4827586206896552,0.25,0.44134464285714287,0.38093333333333335,0.39968333333333333,0.03333333333333333,0.04,0.3076923076923077,9.191666666666666,26.72,0.2857142857142857,13.0,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,1.0,6.0,2.0,,2.0,1.0,1.0,2.0,,1.0,,1.0,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2,0.4166666666666667,0.4166666666666667,,,,,0.5,,,0.4,,,,,1.0,0.5,0.034482758620689655,1.0,1.0,1.0,1.0,,,,,,,0.14285714285714285,0.19230769230769232,,1.0,,,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100888-101025-200665-203404,1611661313,"DeLisha Milton-Jones, Plenette Pierson, Kara Braxton, Cappie Pondexter, Toni Young","Milton-Jones, Pierson, Braxton, Pondexter, Young",100396-100888-101025-200665-203404,NYL,77.0,1,1.0,3.0,2.0,2.0,,1.0,4.0,1.0,1.0,,,1.0,3.0,,,,,2.0,4.0,,,1.0,5.0,2.0,1.0,,,,,4.0,,,,,,,,,,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,2.0,1.0,1.0,3.0,,,,,,,0.5,,0.5,,0.625,,,,,,1.0,1.0,1.0,1.0,,,1.0,,74.8051948051948,22.0,16.5,20.5,16.5,0.25,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.25,,0.384675,0.411,,0.25,0.25,,6.725,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,0.5,,,,,,,,1.0,1.0,,,,,,0.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-101025-201507-202652-203402,1611661313,"DeLisha Milton-Jones, Kara Braxton, Leilani Mitchell, Alex Montgomery, Kelsey Bone","Milton-Jones, Braxton, Mitchell, Montgomery, Bone",100396-101025-201507-202652-203402,NYL,74.0,1,1.0,-3.0,2.0,2.0,2.0,1.0,4.0,,,,,,,,1.0,,,,1.0,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,77.83783783783784,16.0,21.0,10.0,21.0,,,,,,,,1.0,,,,,,,,,,,0.3816,0.3816,0.3816,,,,17.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-201507-202652-203402-203404,1611661313,"DeLisha Milton-Jones, Leilani Mitchell, Alex Montgomery, Kelsey Bone, Toni Young","Milton-Jones, Mitchell, Montgomery, Bone, Young",100396-201507-202652-203402-203404,NYL,522.0,5,9.0,-5.0,17.0,17.0,7.0,2.0,34.0,4.0,6.0,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,5.0,9.0,1.0,4.0,3.0,16.0,21.0,2.0,2.0,4.0,6.0,4.0,6.0,,3.0,1.0,,2.0,3.0,,1.0,7.0,1.0,4.0,7.0,2.0,9.0,,,1.0,1.0,1.0,5.0,6.0,,1.0,6.0,1.0,3.0,3.0,1.0,12.0,6.0,7.0,0.4,0.6666666666666666,0.25,0.25,0.5555555555555556,0.5,0.5,0.2857142857142857,0.5714285714285714,0.375,0.3076923076923077,,,0.16666666666666666,0.8,0.25,0.875,0.4,,1.0,0.5,1.0,93.79310344827587,13.470588235294118,17.235294117647058,13.352941176470589,16.058823529411764,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.7692307692307693,0.3333333333333333,0.5068458333333333,0.6338,0.46413333333333334,0.07692307692307693,0.1111111111111111,0.375,6.355555555555556,26.775,0.4117647058823529,8.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,2.0,2.0,,,,4.0,3.0,3.0,4.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,0.25,0.07692307692307693,,,,1.0,1.0,1.0,,,,,0.2857142857142857,0.25,,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100404-100888-200665-201507-202652,1611661313,"Katie Smith, Plenette Pierson, Cappie Pondexter, Leilani Mitchell, Alex Montgomery","Smith, Pierson, Pondexter, Mitchell, Montgomery",100404-100888-200665-201507-202652,NYL,55.0,3,1.0,2.0,5.0,3.0,5.0,,8.0,,,,,,1.0,,,,,,1.0,,,6.0,6.0,4.0,,,1.0,6.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,4.0,6.0,,6.0,2.0,3.0,,,,,,,,,0.75,0.75,,,,,,,0.3333333333333333,,,,,,209.45454545454547,5.2,9.666666666666666,5.2,6.666666666666667,,,,1.0,,,,,,,,,,,,,,,0.2365,,0.2365,,,1.0,4.0,,1.0,2.0,6.0,1.0,3.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100404-101025-200665-201502-201507,1611661313,"Katie Smith, Kara Braxton, Cappie Pondexter, Essence Carson, Leilani Mitchell","Smith, Braxton, Pondexter, Carson, Mitchell",100404-101025-200665-201502-201507,NYL,772.0,2,13.0,6.0,24.0,22.0,4.0,1.0,46.0,3.0,3.0,,,1.0,3.0,2.0,4.0,1.0,2.0,6.0,10.0,2.0,4.0,11.0,29.0,23.0,,1.0,1.0,5.0,6.0,6.0,,2.0,1.0,,3.0,5.0,,1.0,12.0,,6.0,10.0,1.0,11.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,5.0,1.0,10.0,12.0,5.0,29.0,5.0,4.0,0.5,0.5,0.5,0.5,0.6,1.0,0.6428571428571429,0.8333333333333334,0.725,0.8333333333333334,0.2857142857142857,,,0.4,1.0,,1.0,0.2,,,1.0,1.0,85.80310880829015,15.791666666666666,17.863636363636363,15.041666666666666,17.863636363636363,0.21428571428571427,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,0.5,0.5,,,0.5,0.5,0.465975,,0.43226666666666663,0.2631578947368421,0.3333333333333333,0.1724137931034483,10.3,23.475,0.16666666666666666,6.0,,3.0,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,2.0,6.0,,,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,0.6666666666666666,0.14285714285714285,0.5,0.5,1.0,1.0,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,1611661313,2013,2013,False
100404-101025-200665-202652-203069,1611661313,"Katie Smith, Kara Braxton, Cappie Pondexter, Alex Montgomery, Avery Warley-Talbert","Smith, Braxton, Pondexter, Montgomery, Warley-Talbert",100404-101025-200665-202652-203069,NYL,188.0,1,3.0,3.0,6.0,6.0,,,12.0,2.0,2.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,10.0,7.0,,,,,4.0,,,1.0,1.0,,2.0,3.0,,,7.0,,1.0,2.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,4.0,2.0,10.0,,,1.0,1.0,1.0,1.0,1.0,,1.1666666666666667,,1.0,,0.3333333333333333,,,,1.0,,1.0,,,1.0,,,91.91489361702128,17.5,13.833333333333334,17.5,13.833333333333334,0.6666666666666666,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,1.0,1.0,0.6367833333333334,,,0.4,0.5,,0.6,23.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100404-200665-203069-203402-203412,1611661313,"Katie Smith, Cappie Pondexter, Avery Warley-Talbert, Kelsey Bone, Kamiko Williams","Smith, Pondexter, Warley-Talbert, Bone, Williams",100404-200665-203069-203402-203412,NYL,36.0,1,1.0,-3.0,1.0,2.0,,,3.0,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,120.0,21.0,7.5,21.0,3.0,,,,,,,,,,,,1.0,,,,,1.0,,0.5292,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661313,2013,2013,False
100404-200665-202652-203402-203412,1611661313,"Katie Smith, Cappie Pondexter, Alex Montgomery, Kelsey Bone, Kamiko Williams","Smith, Pondexter, Montgomery, Bone, Williams",100404-200665-202652-203402-203412,NYL,589.0,6,10.0,4.0,21.0,22.0,2.0,2.0,43.0,2.0,4.0,,,2.0,7.0,2.0,4.0,1.0,1.0,6.0,15.0,1.0,1.0,2.0,17.0,13.0,2.0,1.0,1.0,2.0,6.0,6.0,,1.0,1.0,3.0,3.0,4.0,1.0,2.0,9.0,2.0,6.0,10.0,2.0,12.0,1.0,,5.0,,3.0,,5.0,,2.0,3.0,,3.0,2.0,1.0,15.0,2.0,2.0,0.5,0.6,1.0,1.0,0.4,1.0,0.46875,1.0,0.5,1.0,0.0625,0.2,0.25,1.0,0.8571428571428571,0.2222222222222222,0.8333333333333334,0.2222222222222222,0.5,1.0,1.0,0.75,105.12733446519525,12.476190476190476,14.863636363636363,12.238095238095237,14.636363636363637,0.25,0.5,0.6666666666666666,0.4375,0.2857142857142857,0.3333333333333333,0.5,0.25,0.5,0.6666666666666666,1.0,0.0625,1.0,1.0,,,0.3125,1.0,0.414990625,0.3534,0.3931,0.058823529411764705,0.0625,0.11764705882352941,9.253333333333334,23.6,0.09523809523809523,10.0,,4.0,,0.8,0.6666666666666666,,1.0,1.0,,,,,,1.0,,,,2.0,,3.0,2.0,,1.0,1.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,1.0,,0.5,0.5,0.5,,0.14285714285714285,,,,,0.2,,,,1.0,,,,,,,,1.0,0.5,1.0,,,,,,0.11764705882352941,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100404-201507-202652-203402-203404,1611661313,"Katie Smith, Leilani Mitchell, Alex Montgomery, Kelsey Bone, Toni Young","Smith, Mitchell, Montgomery, Bone, Young",100404-201507-202652-203402-203404,NYL,565.0,4,9.0,3.0,15.0,18.0,4.0,,33.0,,,,,2.0,5.0,2.0,5.0,1.0,4.0,4.0,10.0,1.0,4.0,,11.0,8.0,,1.0,3.0,2.0,4.0,4.0,,4.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,,6.0,9.0,,9.0,2.0,1.0,1.0,,,,1.0,,,3.0,,3.0,,,11.0,2.0,4.0,0.5,0.5,0.25,0.25,0.4,0.3333333333333333,0.39285714285714285,0.25,0.39285714285714285,0.25,0.2857142857142857,0.1,,1.0,0.75,,0.75,,,0.6666666666666666,0.5,1.0,84.1061946902655,18.733333333333334,15.777777777777779,18.733333333333334,12.88888888888889,,,,0.35714285714285715,0.4,0.5,0.5,0.35714285714285715,0.4,0.4,0.5,0.2857142857142857,0.25,0.3333333333333333,,,0.2857142857142857,0.25,0.37045357142857144,,0.319025,,,0.18181818181818182,12.32,24.125,0.26666666666666666,6.0,,3.0,,0.75,0.5,,,,,,,,1.0,,,,,,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.25,0.2,,0.25,,,,,,,1.0,,,,,,,,1.0,,,,,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100888-200665-203402-203412,1611661313,"DeLisha Milton-Jones, Plenette Pierson, Cappie Pondexter, Kelsey Bone, Kamiko Williams","Milton-Jones, Pierson, Pondexter, Bone, Williams",100396-100888-200665-203402-203412,NYL,68.0,1,1.0,,3.0,2.0,3.0,,5.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,3.0,,,,3.0,,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,,3.0,3.0,3.0,,,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,1.0,1.0,,1.0,,,1.0,,,105.88235294117648,16.0,10.0,16.0,10.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,0.3723,,0.3723,,,1.0,,23.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1611661313,2013,2013,False
100404-200665-201507-202652-203069,1611661313,"Katie Smith, Cappie Pondexter, Leilani Mitchell, Alex Montgomery, Avery Warley-Talbert","Smith, Pondexter, Mitchell, Montgomery, Warley-Talbert",100404-200665-201507-202652-203069,NYL,66.0,2,1.0,,2.0,3.0,,,5.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,,,1.0,,109.09090909090908,10.0,15.333333333333334,10.0,15.333333333333334,0.5,,,0.5,,,,,,,,,,,,,0.5,,0.50595,,,,,,4.6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100888-101025-200665-201502-203412,1611661313,"Plenette Pierson, Kara Braxton, Cappie Pondexter, Essence Carson, Kamiko Williams","Pierson, Braxton, Pondexter, Carson, Williams",100888-101025-200665-201502-203412,NYL,1163.0,3,19.0,-11.0,36.0,38.0,,7.0,74.0,10.0,14.0,,,3.0,8.0,3.0,9.0,,1.0,16.0,31.0,,1.0,,32.0,43.0,6.0,,,,14.0,18.0,,1.0,,2.0,7.0,7.0,1.0,2.0,14.0,7.0,8.0,11.0,8.0,19.0,3.0,3.0,8.0,2.0,4.0,3.0,11.0,,3.0,5.0,,3.0,3.0,2.0,22.0,,,0.4375,0.4666666666666667,,,0.5161290322580645,,0.5,,0.48484848484848486,,0.03125,0.06451612903225806,0.07142857142857142,0.7272727272727273,0.5333333333333333,0.4666666666666667,0.5,0.5,0.75,0.5,0.5,0.5714285714285714,91.62510748065348,15.944444444444445,15.5,14.36111111111111,13.157894736842104,0.4375,0.7142857142857143,0.7692307692307693,0.25,0.375,0.375,0.3333333333333333,0.28125,0.3333333333333333,0.375,0.6666666666666666,0.03125,,,,,0.46875,,0.473478125,0.4816666666666667,,0.06060606060606061,0.0625,,8.383870967741935,23.3,,,,2.0,,0.4,0.25,1.0,3.0,3.0,,,,1.0,,5.0,,1.0,,10.0,,,2.0,,,,,4.0,1.0,1.0,1.0,,4.0,,,,,,2.0,2.0,,2.0,,,,,,0.8333333333333334,0.7142857142857143,0.625,,,,,1.0,1.0,0.4,0.3333333333333333,1.0,,1.0,0.07142857142857142,,0.4,,,,,,0.42857142857142855,1.0,0.3333333333333333,0.14285714285714285,,,,0.3125,0.1111111111111111,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661313,2013,2013,False
100888-101025-200665-201507-203404,1611661313,"Plenette Pierson, Kara Braxton, Cappie Pondexter, Leilani Mitchell, Toni Young","Pierson, Braxton, Pondexter, Mitchell, Young",100888-101025-200665-201507-203404,NYL,88.0,2,1.0,-2.0,2.0,2.0,,,4.0,,,,,1.0,1.0,,2.0,,,1.0,3.0,,,,2.0,4.0,,,,,2.0,,,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,0.25,,,,,,,0.5,0.5,0.5,,,,,65.45454545454545,20.0,24.0,19.5,24.0,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,0.3662666666666667,,,0.25,0.25,,16.599999999999998,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
