EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,LongMidRangeFGA,FG2A,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondsExcludingORebsPerPossOff,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Loose Ball Fouls,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,Charge Fouls,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
100721-201477-201480-201516-203399,1611661329,"Swin Cash, Tamera Young, Sylvia Fowles, Allie Quigley, Elena Delle Donne","Cash, Young, Fowles, Quigley, Delle Donne",100721-201477-201480-201516-203399,CHI,529.0,3,-2.0,15.0,14.0,12.0,3.0,1.0,29.0,19.0,3.0,12.0,,78.9413988657845,17.2,19.357142857142858,16.428571428571427,0.8,1.0,12.0,2.0,4.0,5.0,4.0,1.0,4.0,1.0,0.4,0.4,,0.25,17.2,0.08333333333333333,0.5312083333333334,6.175,9.0,4.0,8.0,1.0,1.0,4.0,7.0,2.0,3.0,1.0,,,,,,,7.0,,,3.0,17.0,1.0,1.0,,,,2.0,5.0,9.0,,3.0,13.0,10.0,4.0,,,2.0,,,2.0,,5.0,,5.0,,3.0,1.0,1.0,10.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,2.0,,2.0,1.0,,1.0,5.0,,,,,4.0,,,,2.0,3.0,,,,15.0,13.0,2.0,0.7142857142857143,0.8333333333333334,,,,,0.5833333333333334,1.0,0.5555555555555556,0.5833333333333334,1.0,0.5555555555555556,0.6071428571428571,1.0,0.5909090909090909,,,0.16666666666666666,0.25,,,,,,,0.2,0.4,,0.2,0.25,,,,,0.5,,0.5,,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.75,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.7777777777777778,0.5714285714285714,,0.6666666666666666,,0.7409,0.5702111111111111,,,0.11764705882352941,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201477-201480-202259-203399,1611661329,"Swin Cash, Tamera Young, Sylvia Fowles, Epiphanny Prince, Elena Delle Donne","Cash, Young, Fowles, Prince, Delle Donne",100721-201477-201480-202259-203399,CHI,1448.0,6,6.0,42.0,48.0,7.0,9.0,5.0,90.0,44.0,15.0,6.0,1.0,89.50276243093923,17.19047619047619,15.125,13.958333333333334,0.16666666666666666,12.0,33.0,19.0,22.0,27.0,6.0,2.0,6.0,3.0,0.7037037037037037,0.6774193548387096,0.7142857142857143,0.5,16.738095238095237,0.3157894736842105,0.4785473684210526,9.366666666666667,24.0,8.0,14.0,2.0,5.0,,1.0,4.0,7.0,5.0,2.0,2.0,3.0,,,1.0,17.0,3.0,5.0,7.0,50.0,2.0,6.0,,,,4.0,1.0,2.0,2.0,4.0,9.0,10.0,24.0,9.0,,2.0,3.0,2.0,1.0,,5.0,3.0,8.0,2.0,3.0,,2.0,19.0,,5.0,,2.0,1.0,5.0,2.0,1.0,,1.0,4.0,,1.0,1.0,,3.0,,5.0,,,7.0,,,11.0,1.0,2.0,1.0,,8.0,,,3.0,1.0,3.0,1.0,,,46.0,7.0,,0.29411764705882354,0.3125,1.0,0.6,,0.6,0.5151515151515151,0.3333333333333333,0.5,0.5657894736842105,0.3333333333333333,0.625,0.5952380952380952,0.3333333333333333,0.75,0.13157894736842105,,0.030303030303030304,0.07142857142857142,,,,0.8,1.0,,0.3125,0.5,,0.2777777777777778,0.3333333333333333,,0.42857142857142855,,,0.7,0.7,0.5,,0.11764705882352941,0.3684210526315789,0.5714285714285714,0.6153846153846154,0.375,0.18421052631578946,0.5714285714285714,0.5714285714285714,,0.4166666666666667,0.4166666666666667,0.4,0.05263157894736842,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.4,,,0.25,,0.25,0.5,0.6666666666666666,0.5867333333333333,0.5409125,0.07317073170731707,0.08333333333333333,0.08,0.18,23.72,1.0,,,1.0,1.0,1.0,1.0,,0.5,0.5,0.5,1.0,,,0.25,,1.0,0.5,,1.0,,,,,,,,1611661329,2013,2013,False
100721-201477-202259-203069-203399,1611661329,"Swin Cash, Tamera Young, Epiphanny Prince, Avery Warley-Talbert, Elena Delle Donne","Cash, Young, Prince, Warley-Talbert, Delle Donne",100721-201477-202259-203069-203399,CHI,374.0,3,7.0,12.0,10.0,2.0,2.0,2.0,22.0,8.0,2.0,2.0,,84.70588235294117,16.833333333333332,17.2,14.4,0.16666666666666666,4.0,9.0,3.0,4.0,6.0,2.0,,2.0,1.0,0.6,0.5714285714285714,,0.5,16.666666666666668,0.4,0.45941,10.622222222222222,6.0,3.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,5.0,,1.0,5.0,15.0,1.0,1.0,,,2.0,4.0,1.0,1.0,1.0,,2.0,4.0,6.0,,,2.0,1.0,,,1.0,2.0,,2.0,,1.0,1.0,,4.0,,2.0,,1.0,,2.0,2.0,2.0,,2.0,,,,1.0,,,,1.0,,,1.0,,,3.0,,,,,6.0,,,3.0,,2.0,,1.0,,11.0,2.0,,0.4,0.5,,,,,0.5555555555555556,1.0,1.0,0.5,1.0,0.5,0.5769230769230769,1.0,0.5,0.1,1.0,,,,,1.0,,,,0.5,0.5,,0.4,1.0,,0.3333333333333333,,,0.5,1.0,0.5,,0.5,0.4,0.75,0.75,0.3333333333333333,0.1,1.0,1.0,1.0,0.25,0.25,,,0.1,,,,1.0,1.0,,,,,0.5,0.5,,0.7453,0.29975,0.23076923076923078,0.25,0.26666666666666666,0.13333333333333333,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201480-201498-202259-203399,1611661329,"Swin Cash, Sylvia Fowles, Sharnee Zoll-Norman, Epiphanny Prince, Elena Delle Donne","Cash, Fowles, Zoll-Norman, Prince, Delle Donne",100721-201480-201498-202259-203399,CHI,1003.0,7,7.0,36.0,29.0,7.0,4.0,4.0,65.0,28.0,7.0,7.0,,93.32003988035893,13.88888888888889,17.344827586206897,16.655172413793103,0.19444444444444445,6.0,21.0,10.0,13.0,17.0,2.0,1.0,2.0,2.0,0.8333333333333334,0.8666666666666667,0.6666666666666666,1.0,13.25,0.24,0.4004020833333333,9.857142857142858,17.0,2.0,3.0,,1.0,,,1.0,12.0,4.0,,1.0,4.0,,,1.0,7.0,1.0,4.0,18.0,35.0,1.0,3.0,,,2.0,4.0,2.0,3.0,1.0,2.0,6.0,8.0,6.0,,3.0,,3.0,1.0,1.0,,4.0,,4.0,,2.0,1.0,1.0,8.0,1.0,3.0,,3.0,,4.0,,2.0,2.0,,5.0,,4.0,1.0,,1.0,,6.0,,2.0,1.0,,,11.0,,,,,19.0,1.0,,10.0,,1.0,,1.0,1.0,31.0,6.0,,0.5714285714285714,0.5714285714285714,,0.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.34,0.3333333333333333,0.5,0.5147058823529411,0.5,0.6,0.16,,0.047619047619047616,,0.08333333333333333,,,0.8333333333333334,,,0.21428571428571427,1.0,0.5,0.25,,0.2727272727272727,,0.5,,1.0,0.8333333333333334,1.0,1.0,,0.12,0.6666666666666666,0.6666666666666666,1.0,0.48,0.08333333333333333,0.09090909090909091,1.0,0.6666666666666666,0.6666666666666666,0.25,,0.16,0.25,0.25,,0.3333333333333333,,,,,,0.25,0.28,0.3333333333333333,0.4813,0.3252,0.29411764705882354,0.3333333333333333,0.11428571428571428,0.17142857142857143,28.775,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661329,2013,2013,False
100721-201498-202259-202670-203399,1611661329,"Swin Cash, Sharnee Zoll-Norman, Epiphanny Prince, Carolyn Swords, Elena Delle Donne","Cash, Zoll-Norman, Prince, Swords, Delle Donne",100721-201498-202259-202670-203399,CHI,634.0,6,-4.0,21.0,23.0,11.0,3.0,4.0,44.0,26.0,3.0,11.0,,99.93690851735016,14.285714285714286,14.521739130434783,14.08695652173913,0.5238095238095238,7.0,15.0,4.0,4.0,9.0,,,,,0.5714285714285714,0.5,0.5,,13.857142857142858,0.3684210526315789,0.5119526315789473,10.58,11.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,5.0,,,4.0,,,3.0,9.0,,4.0,4.0,22.0,3.0,5.0,,,1.0,7.0,4.0,5.0,3.0,3.0,11.0,2.0,16.0,,,4.0,4.0,,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,3.0,1.0,,,5.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,,,1.0,5.0,1.0,2.0,1.0,,,4.0,1.0,,,,6.0,1.0,1.0,1.0,2.0,,,,,15.0,11.0,1.0,0.1111111111111111,0.14285714285714285,,,,,0.6,0.6,0.8,0.47368421052631576,0.6,0.5,0.5238095238095238,0.7,0.55,0.21052631578947367,,0.06666666666666667,0.2,,,,0.4,,1.0,0.5,,0.25,0.4,1.0,0.5,,0.25,,,0.75,,,0.3333333333333333,0.2631578947368421,0.6,0.75,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.7142857142857143,0.7142857142857143,0.2,,0.21052631578947367,,,,0.8,0.5,,,0.25,1.0,0.375,0.47368421052631576,,0.81115,0.49611875,0.05263157894736842,0.06666666666666667,0.3181818181818182,0.5,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201477-201516-202664-202670,1611661329,"Swin Cash, Tamera Young, Allie Quigley, Courtney Vandersloot, Carolyn Swords","Cash, Young, Quigley, Vandersloot, Swords",100721-201477-201516-202664-202670,CHI,138.0,2,-4.0,5.0,6.0,5.0,3.0,,11.0,6.0,,5.0,,114.78260869565219,11.8,13.166666666666666,10.5,1.0,,1.0,1.0,2.0,2.0,,,,,0.3333333333333333,0.5,,,11.8,,0.372725,13.9,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,2.0,,2.0,,,,,2.0,,2.0,,,,1.0,,,,,2.0,,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,1.0,,,,1.0,,,,,,,,0.5,,,1.0,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,0.5,0.5,,,0.372725,,,,1.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
201062-201477-201480-201516-203399,1611661329,"Shay Murphy, Tamera Young, Sylvia Fowles, Allie Quigley, Elena Delle Donne","Murphy, Young, Fowles, Quigley, Delle Donne",201062-201477-201480-201516-203399,CHI,141.0,2,-1.0,4.0,4.0,1.0,,1.0,8.0,5.0,,1.0,,81.70212765957446,15.5,19.75,17.75,0.25,3.0,4.0,1.0,2.0,3.0,1.0,,1.0,,0.5,0.6666666666666666,,,14.5,0.75,0.344625,14.7,2.0,,,,,,,,1.0,2.0,,,,,,,2.0,,,,4.0,,1.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,0.5,0.5,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.25,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,0.2174,0.2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
201477-201498-202259-202314-202670,1611661329,"Tamera Young, Sharnee Zoll-Norman, Epiphanny Prince, Michelle Campbell, Carolyn Swords","Young, Zoll-Norman, Prince, Campbell, Swords",201477-201498-202259-202314-202670,CHI,171.0,1,2.0,7.0,6.0,3.0,,1.0,13.0,4.0,1.0,3.0,,109.47368421052632,10.142857142857142,16.666666666666668,15.5,0.42857142857142855,2.0,3.0,3.0,4.0,4.0,,,,,0.6,0.6666666666666666,1.0,,10.0,0.5,0.40605,12.333333333333334,3.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,6.0,,,,,,,1.0,2.0,,,2.0,2.0,,,3.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,2.0,,,1.0,,,,,,6.0,2.0,,1.0,1.0,,1.0,,1.0,0.3333333333333333,,0.5,0.625,,0.5,0.6,,0.5,0.25,,,,,,,1.0,,,,1.0,,,,,,,,0.6666666666666666,,1.0,,,,,,,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,,,,,,,,,0.25,1.0,,0.34725,0.2,0.25,,0.3333333333333333,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201062-201477-201516-202314,1611661329,"Swin Cash, Shay Murphy, Tamera Young, Allie Quigley, Michelle Campbell","Cash, Murphy, Young, Quigley, Campbell",100721-201062-201477-201516-202314,CHI,66.0,1,-4.0,1.0,2.0,,,,3.0,4.0,,,,65.45454545454545,39.0,13.5,13.5,,1.0,1.0,,,,,,,,,,,,39.0,1.0,0.205,21.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201062-201477-201498-202670,1611661329,"Swin Cash, Shay Murphy, Tamera Young, Sharnee Zoll-Norman, Carolyn Swords","Cash, Murphy, Young, Zoll-Norman, Swords",100721-201062-201477-201498-202670,CHI,326.0,5,-2.0,9.0,12.0,3.0,4.0,,21.0,10.0,4.0,3.0,,92.76073619631902,16.77777777777778,14.583333333333334,13.583333333333334,0.3333333333333333,1.0,4.0,2.0,4.0,4.0,,,,,0.6666666666666666,0.6666666666666666,,,16.77777777777778,0.14285714285714285,0.4489916666666667,7.075,5.0,1.0,2.0,,,1.0,1.0,,1.0,,,2.0,3.0,,,,1.0,2.0,3.0,,8.0,,,,,,,1.0,2.0,,,2.0,2.0,,3.0,3.0,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,2.0,,,,2.0,1.0,1.0,,1.0,,3.0,,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,8.0,2.0,,1.0,1.0,0.5,0.6666666666666666,,1.0,0.25,,0.5,0.5714285714285714,,0.5,0.5714285714285714,,0.5,0.42857142857142855,,0.25,,1.0,,,,,,,0.6666666666666666,,,,,,,,1.0,1.0,0.5,1.0,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,0.5,1.0,,0.7142857142857143,1.0,,0.40925,,,,0.25,33.9,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1611661329,2013,2013,False
100721-201062-201477-201516-203069,1611661329,"Swin Cash, Shay Murphy, Tamera Young, Allie Quigley, Avery Warley-Talbert","Cash, Murphy, Young, Quigley, Warley-Talbert",100721-201062-201477-201516-203069,CHI,165.0,4,-6.0,7.0,7.0,,,2.0,14.0,6.0,1.0,,,122.18181818181819,10.571428571428571,13.0,13.0,,2.0,4.0,1.0,2.0,4.0,1.0,,1.0,1.0,0.5,0.6666666666666666,,1.0,9.428571428571429,0.4,0.433175,11.3,3.0,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,2.0,1.0,1.0,1.0,,3.0,,1.0,1.0,,2.0,,4.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,,0.25,,1.0,,,0.75,,,0.5,1.0,,0.5,,1.0,0.5,,,0.5,,1.0,,0.3333333333333333,0.2,,,,0.2,,,,,,,,0.2,,,,,,,,,,,0.4,,,,,,,,56.1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661329,2013,2013,False
100721-201062-201480-201498-203399,1611661329,"Swin Cash, Shay Murphy, Sylvia Fowles, Sharnee Zoll-Norman, Elena Delle Donne","Cash, Murphy, Fowles, Zoll-Norman, Delle Donne",100721-201062-201480-201498-203399,CHI,131.0,4,-1.0,4.0,3.0,1.0,,1.0,7.0,3.0,2.0,1.0,,76.94656488549619,19.0,18.333333333333332,15.333333333333334,0.25,,3.0,1.0,1.0,2.0,,,,,1.0,1.0,,,18.5,,0.4315,5.766666666666667,2.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,,2.0,,,1.0,,,1.0,,,,,2.0,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,0.25,,,,,0.3333333333333333,0.5,,,,,,,0.5,,,0.5,,1.0,,,,,1.0,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,0.5,,,0.6666666666666666,,0.7346,0.53215,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201062-201477-202664-203069,1611661329,"Swin Cash, Shay Murphy, Tamera Young, Courtney Vandersloot, Avery Warley-Talbert","Cash, Murphy, Young, Vandersloot, Warley-Talbert",100721-201062-201477-202664-203069,CHI,456.0,6,-6.0,13.0,14.0,,,3.0,27.0,16.0,4.0,,,85.26315789473685,16.076923076923077,17.642857142857142,15.714285714285714,,3.0,11.0,4.0,4.0,6.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,,14.538461538461538,0.25,0.48576250000000004,7.090909090909091,8.0,2.0,6.0,,1.0,,,1.0,2.0,2.0,,,1.0,,,,5.0,,1.0,,10.0,,2.0,,,,,,,,,,8.0,2.0,,,,1.0,,,,4.0,,4.0,,2.0,,2.0,8.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,,3.0,,,,3.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,10.0,,,0.8,0.8,,,,,0.45454545454545453,,,0.4166666666666667,,,0.4166666666666667,,,0.08333333333333333,,,,,,,,,,0.16666666666666666,,1.0,0.2857142857142857,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,,0.6666666666666666,0.6666666666666666,1.0,,0.08333333333333333,,,,0.5,,,,,,,0.5833333333333334,,0.4371,,,,,,22.9,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661329,2013,2013,False
100721-201062-201516-202259-202314,1611661329,"Swin Cash, Shay Murphy, Allie Quigley, Epiphanny Prince, Michelle Campbell","Cash, Murphy, Quigley, Prince, Campbell",100721-201062-201516-202259-202314,CHI,151.0,3,4.0,6.0,4.0,2.0,,2.0,10.0,2.0,1.0,2.0,,95.36423841059603,10.666666666666666,21.75,18.5,0.3333333333333333,1.0,3.0,1.0,1.0,3.0,,,,,1.0,0.5,1.0,,10.5,0.25,0.4454,7.566666666666666,3.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,1.0,4.0,6.0,,,,,,,,1.0,,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,2.0,,2.0,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,3.0,,,,,4.0,,,1.0,1.0,,,,,6.0,2.0,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.5,,0.5,0.25,,,,,,,,,,0.5,,1.0,0.6666666666666666,,,1.0,,1.0,,,,,,0.5,0.5,0.5,1.0,,,,,,,,0.25,,,,,,,,,,,,0.75,,,0.2458,0.2,0.25,,0.3333333333333333,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201062-201516-202259-203069,1611661329,"Swin Cash, Shay Murphy, Allie Quigley, Epiphanny Prince, Avery Warley-Talbert","Cash, Murphy, Quigley, Prince, Warley-Talbert",100721-201062-201516-202259-203069,CHI,9.0,1,,,1.0,,1.0,,1.0,,,,,160.0,,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
100721-201062-202259-202664-202670,1611661329,"Swin Cash, Shay Murphy, Epiphanny Prince, Courtney Vandersloot, Carolyn Swords","Cash, Murphy, Prince, Vandersloot, Swords",100721-201062-202259-202664-202670,CHI,220.0,2,-4.0,7.0,7.0,,,1.0,14.0,6.0,3.0,,,91.63636363636364,18.285714285714285,13.142857142857142,11.714285714285714,,2.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.428571428571427,0.2857142857142857,0.4245,12.9,4.0,1.0,1.0,,,,,,2.0,,,,2.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,2.0,,,,,2.0,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,2.0,,,1.0,1.0,,,,,0.2,,,0.14285714285714285,,,0.14285714285714285,,,0.2857142857142857,,,,,,,1.0,,,,,0.5,0.16666666666666666,,,,0.5,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,,,,,0.2857142857142857,,,,,,,,,,,0.42857142857142855,,,,,,,,23.6,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1611661329,2013,2013,False
