EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,Fouls,Loose Ball Fouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,Corner3FGA,SecondChanceCorner3FGA,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PtsAssisted2s,TwoPtAssists,AtRimAssists,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,PenaltyFG2M,LongMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyFg2Pct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,DefThreePtRebounds,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefAtRimReboundPct,Fg2aBlocked,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3Assists,ShortMidRangeAssists,BadPassTurnovers,Clear Path Fouls,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceTurnovers,Offensive Fouls,OffShortMidRangeReboundPct,BlockingFouls,Defensive 3 Seconds Violations,Travels,Offensive Fouls Drawn,BlockedShortMidRange,ShortMidRangePctBlocked,SecondChanceArc3FGA,PtsUnassisted3s,FTOffRebounds,SelfOReb,Charge Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,PenaltyAtRimFGM,Charge Fouls Drawn,BlockingFoulsDrawn,PenaltyAtRimAccuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100656-201048-202623-203026-203410,1611661330,"Ruth Riley, Armintie Herrington, Aneika Morello, Tiffany Hayes, Alex Bentley","Riley, Herrington, Morello, Hayes, Bentley",100656-201048-202623-203026-203410,ATL,234.0,1,4.0,9.0,7.0,16.0,,1.0,,2.0,,0.25,98.46153846153847,15.666666666666666,13.285714285714286,15.666666666666666,13.285714285714286,,0.5,0.4173,23.8,-3.0,2.0,1.0,,1.0,,1.0,8.0,11.0,,,,,,,,3.0,3.0,,5.0,1.0,1.0,3.0,1.0,,,2.0,,1.0,,,0.6,,,,0.25,,,,,0.2222222222222222,,1.0,,,1.0,,,,,2.0,3.0,1.0,,,1.0,,,2.0,3.0,,,1.0,2.0,,5.0,,1.0,3.0,1.0,8.0,1.0,1.0,,1.0,0.6666666666666666,,0.875,,,1.0,,1.0,,1.0,,0.25,,,,,,,,,1.0,,,,0.4523,0.25,0.3333333333333333,7.133333333333333,2.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,2.0,1.0,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-201881-202623-202662-203026,1611661330,"Ruth Riley, Angel McCoughtry, Aneika Morello, Jasmine Thomas, Tiffany Hayes","Riley, McCoughtry, Morello, Thomas, Hayes",100656-201881-202623-202662-203026,ATL,76.0,1,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,0.5,75.78947368421053,18.5,19.5,18.5,19.5,0.5,0.5,0.45255,24.0,3.0,2.0,,,,,1.0,6.0,3.0,,,,1.0,6.0,,,1.0,,,,,1.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,1.0,5.0,,,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,,1.25,,1.25,,,,,,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,1.0,0.45255,,,19.3,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-202623-202662-203026-203410,1611661330,"Ruth Riley, Aneika Morello, Jasmine Thomas, Tiffany Hayes, Alex Bentley","Riley, Morello, Thomas, Hayes, Bentley",100656-202623-202662-203026-203410,ATL,15.0,1,,1.0,1.0,2.0,,,,,,,192.0,1.0,14.0,1.0,14.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-202623-202662-203410-203451,1611661330,"Ruth Riley, Aneika Morello, Jasmine Thomas, Alex Bentley, Courtney Clements","Riley, Morello, Thomas, Bentley, Clements",100656-202623-202662-203410-203451,ATL,258.0,1,4.0,9.0,9.0,18.0,,,,5.0,,,100.46511627906978,14.555555555555555,14.11111111111111,13.333333333333334,13.0,,0.625,0.48705,,-6.0,,3.0,2.0,,,,6.0,12.0,,,2.0,,,,2.0,5.0,2.0,2.0,3.0,,4.0,,,,,,,0.375,0.5,,0.6666666666666666,,0.4,,,,0.55245,0.3333333333333333,,,3.0,5.0,1.0,2.0,,,,,,3.0,8.0,,1.0,2.0,,,,4.0,,2.0,,,1.0,,2.0,2.0,2.0,3.0,,4.0,,,,,0.375,0.5,0.375,0.5,,0.4,0.4,0.42857142857142855,,,0.5,0.625,0.6,0.75,,,,,1.0,0.5,,,,,,,,3.25,2.0,1.0,1.0,,0.3333333333333333,0.5,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.5,1.0,,,,,1.0,,0.125,0.2,0.5,,3.0,,,,,,0.375,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201048-201881-202662,1611661330,"Erika de Souza, Le'coe Willingham, Armintie Herrington, Angel McCoughtry, Jasmine Thomas","de Souza, Willingham, Herrington, McCoughtry, Thomas",100812-100973-201048-201881-202662,ATL,664.0,2,11.0,22.0,21.0,43.0,2.0,2.0,2.0,5.0,,0.10526315789473684,93.25301204819277,15.772727272727273,15.095238095238095,14.5,15.095238095238095,0.10526315789473684,0.3157894736842105,0.45266052631578946,23.85,16.0,3.0,,3.0,,,6.0,27.0,11.0,,1.0,3.0,1.0,3.0,1.0,4.0,12.0,2.0,,3.0,,2.0,5.0,9.0,1.0,3.0,3.0,1.0,0.5869565217391305,0.375,0.3,0.6666666666666666,1.0,0.4444444444444444,,,,0.42943333333333333,0.1111111111111111,0.1111111111111111,0.13636363636363635,2.0,4.0,,,1.0,7.0,1.0,,,9.0,17.0,1.0,1.0,3.0,4.0,,,10.0,3.0,2.0,1.0,1.0,5.0,1.0,11.0,3.0,5.0,8.0,4.0,24.0,1.0,0.5,,0.5,0.5294117647058824,0.3333333333333333,0.5526315789473685,0.3333333333333333,0.25,0.8333333333333334,0.375,0.8888888888888888,0.25,1.0,0.75,0.21052631578947367,0.5,0.5,0.3684210526315789,0.5,0.5,1.0,,,0.25,,,0.5,0.482625,0.18181818181818182,0.2,11.288235294117648,8.0,4.0,2.0,1.0,0.4444444444444444,0.5,1.0,1.0,,,3.0,1.0,1.0,,5.0,,1.0,,0.25,,0.42857142857142855,0.42857142857142855,0.3333333333333333,3.0,,,,,1.0,1.0,,1.0,,,,5.0,,,1.0,4.0,6.0,,,1.0,2.0,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.25,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201048-201881-203410,1611661330,"Erika de Souza, Le'coe Willingham, Armintie Herrington, Angel McCoughtry, Alex Bentley","de Souza, Willingham, Herrington, McCoughtry, Bentley",100812-100973-201048-201881-203410,ATL,306.0,1,5.0,9.0,10.0,19.0,,,,2.0,,,89.41176470588236,16.88888888888889,15.4,16.88888888888889,14.4,,,0.34476666666666667,,-3.0,4.0,,,,,,6.0,9.0,,,,,2.0,,,3.0,2.0,2.0,3.0,,1.0,2.0,,,2.0,4.0,,0.5,,0.25,0.6666666666666666,,,,,,,,0.3333333333333333,0.4444444444444444,,,,,,5.0,,,,3.0,6.0,,,,4.0,,,,,,,,3.0,,6.0,,2.0,3.0,,6.0,,,,,0.5,,0.5,,0.25,0.5,,0.6,,0.6666666666666666,,,,,0.8333333333333334,,,,,,,,,,0.31525,,,16.55,6.0,3.0,,,1.0,1.0,,,,,3.0,1.0,3.0,,,,1.0,,0.25,,0.6,0.6,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201048-202662-203026,1611661330,"Erika de Souza, Le'coe Willingham, Armintie Herrington, Jasmine Thomas, Tiffany Hayes","de Souza, Willingham, Herrington, Thomas, Hayes",100812-100973-201048-202662-203026,ATL,184.0,1,3.0,5.0,6.0,11.0,1.0,1.0,1.0,1.0,,0.16666666666666666,86.08695652173913,17.8,15.833333333333334,17.6,13.5,0.16666666666666666,0.16666666666666666,0.4432416666666667,23.6,-2.0,,,1.0,,,,6.0,8.0,,,2.0,,,,1.0,3.0,,,,,1.0,,,,,,,0.5,1.0,,,,0.3333333333333333,,,,0.3629,0.3333333333333333,,,,,,,,2.0,,,,3.0,5.0,,1.0,1.0,,,,4.0,,,,,1.0,,2.0,1.0,2.0,2.0,,4.0,,,,,0.6,1.0,0.5,1.0,,0.6666666666666666,0.5,0.6666666666666666,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,,,,,13.12,2.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,0.5,0.5,,,1.0,,1.0,,,,,,,,1.0,,0.2,,,2.0,3.0,,,1.0,,,0.5,0.6666666666666666,1.0,0.5,,,,,,1.0,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201048-203026-203410,1611661330,"Erika de Souza, Le'coe Willingham, Armintie Herrington, Tiffany Hayes, Alex Bentley","de Souza, Willingham, Herrington, Hayes, Bentley",100812-100973-201048-203026-203410,ATL,193.0,1,3.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,,0.25,59.689119170984455,23.0,25.25,23.0,24.75,0.25,0.5,0.3382625,22.5,,1.0,,,,,,5.0,5.0,,,,,3.0,,,2.0,,,,,1.0,1.0,,,3.0,1.0,,0.625,,1.5,,,,,,,,,0.6,0.25,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,1.0,,3.0,,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,,5.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.625,,1.5,0.5,,0.6666666666666666,,1.0,,0.25,1.0,1.0,0.5,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.37455,,,13.9,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201881-202662-203026,1611661330,"Erika de Souza, Le'coe Willingham, Angel McCoughtry, Jasmine Thomas, Tiffany Hayes","de Souza, Willingham, McCoughtry, Thomas, Hayes",100812-100973-201881-202662-203026,ATL,1038.0,2,17.0,29.0,30.0,59.0,6.0,7.0,6.0,11.0,3.0,0.25925925925925924,81.84971098265896,16.17241379310345,18.966666666666665,15.172413793103448,17.333333333333332,0.2222222222222222,0.48148148148148145,0.4775407407407407,23.985714285714288,4.0,,6.0,4.0,1.0,,2.0,28.0,24.0,1.0,,4.0,,,2.0,6.0,20.0,3.0,2.0,6.0,,2.0,6.0,5.0,,,,,0.4827586206896552,0.4,,0.5,0.4,0.3333333333333333,,0.037037037037037035,,0.4826,0.14285714285714285,,,4.0,6.0,1.0,1.0,,9.0,1.0,,,10.0,20.0,2.0,2.0,4.0,,,,6.0,3.0,2.0,1.0,1.0,8.0,,17.0,3.0,11.0,14.0,3.0,24.0,0.5,0.2857142857142857,,0.2857142857142857,0.5,0.5,0.48148148148148145,0.4,,0.55,0.3,0.56,0.5,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.2,1.0,,,,0.16666666666666666,,0.10344827586206896,0.13636363636363635,10.265,14.0,7.0,3.0,1.0,0.7,0.7777777777777778,0.4,0.75,,1.0,5.0,,4.0,,2.0,1.0,3.0,,,,0.5555555555555556,0.5555555555555556,0.8,3.0,,,,,0.6,0.6666666666666666,,1.0,,0.6,,1.0,,,,1.0,5.0,1.0,1.0,,1.0,,0.18518518518518517,0.2,0.2,,1.0,1.0,1.0,,1.0,0.25,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.06666666666666667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201881-203026-203410,1611661330,"Erika de Souza, Le'coe Willingham, Angel McCoughtry, Tiffany Hayes, Alex Bentley","de Souza, Willingham, McCoughtry, Hayes, Bentley",100812-100973-201881-203026-203410,ATL,258.0,2,4.0,11.0,10.0,21.0,,,,,,,117.2093023255814,9.909090909090908,14.9,9.090909090909092,12.7,,0.2857142857142857,0.44874285714285717,,8.0,2.0,,1.0,,,4.0,14.0,6.0,,,,,2.0,,1.0,8.0,2.0,2.0,3.0,1.0,,4.0,4.0,,2.0,2.0,,0.7777777777777778,,0.5,0.6666666666666666,,0.5,,,,,,0.14285714285714285,0.18181818181818182,2.0,2.0,,,,3.0,,,,5.0,7.0,,,,2.0,,,6.0,,,,,2.0,,4.0,1.0,7.0,7.0,2.0,14.0,,,,,0.7142857142857143,,0.7142857142857143,,0.5,0.7777777777777778,0.5,0.7777777777777778,0.5,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.42857142857142855,,,,,,,,,,0.4377,0.2222222222222222,0.2222222222222222,11.757142857142856,4.0,2.0,1.0,,0.4,0.4,,0.5,,,1.0,1.0,1.0,,,,1.0,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,0.2857142857142857,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-202662-203026-203410,1611661330,"Erika de Souza, Le'coe Willingham, Jasmine Thomas, Tiffany Hayes, Alex Bentley","de Souza, Willingham, Thomas, Hayes, Bentley",100812-100973-202662-203026-203410,ATL,81.0,2,1.0,3.0,3.0,6.0,,,,1.0,,,106.66666666666666,13.666666666666666,13.333333333333334,13.666666666666666,13.333333333333334,,,0.3977,,3.0,2.0,3.0,,,,2.0,4.0,1.0,,,,2.0,4.0,,,2.0,,,1.0,,1.0,2.0,2.0,,4.0,2.0,,1.0,,1.0,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,2.0,,,2.0,1.0,4.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.3977,0.5,0.5,13.9,2.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-201048-201881-202623-202662,1611661330,"Erika de Souza, Armintie Herrington, Angel McCoughtry, Aneika Morello, Jasmine Thomas","de Souza, Herrington, McCoughtry, Morello, Thomas",100812-201048-201881-202623-202662,ATL,1551.0,4,26.0,50.0,51.0,101.0,2.0,3.0,2.0,8.0,1.0,0.075,93.77176015473887,15.64,15.07843137254902,14.14,13.098039215686274,0.05,0.35,0.45113624999999996,23.46666666666667,4.0,8.0,9.0,8.0,1.0,,11.0,45.0,41.0,,,8.0,2.0,10.0,,8.0,26.0,7.0,3.0,12.0,1.0,3.0,14.0,14.0,1.0,10.0,8.0,1.0,0.4787234042553192,0.5714285714285714,0.625,0.5833333333333334,,0.3181818181818182,,0.025,,0.4974857142857143,0.17777777777777778,0.2222222222222222,0.16,9.0,11.0,3.0,3.0,1.0,17.0,,,,17.0,37.0,,4.0,7.0,7.0,,,14.0,,4.0,,,10.0,,20.0,7.0,16.0,18.0,6.0,37.0,,,,,0.4594594594594595,0.5714285714285714,0.425,0.5714285714285714,0.5714285714285714,0.5517241379310345,0.35,0.5625,0.4166666666666667,0.7272727272727273,0.7,0.275,0.8181818181818182,0.9,0.425,,,,0.42857142857142855,1.0,0.14285714285714285,,,,0.4459714285714286,0.13043478260869565,0.13953488372093023,11.4,20.0,10.0,6.0,,0.5882352941176471,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,5.0,4.0,4.0,,2.0,2.0,5.0,,0.5714285714285714,,0.29411764705882354,0.29411764705882354,0.8,2.0,5.0,1.0,5.0,3.0,0.6666666666666666,0.5,0.6,1.0,1.0,0.125,1.0,,0.02702702702702703,0.09090909090909091,0.5,3.0,9.0,,,,4.0,,0.225,0.3333333333333333,0.3333333333333333,,,,,1.0,2.0,0.16666666666666666,,,,1.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,0.047619047619047616,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-201048-201881-202623-203026,1611661330,"Erika de Souza, Armintie Herrington, Angel McCoughtry, Aneika Morello, Tiffany Hayes","de Souza, Herrington, McCoughtry, Morello, Hayes",100812-201048-201881-202623-203026,ATL,10.0,1,,1.0,1.0,2.0,,,,,,,288.0,1.0,9.0,1.0,9.0,,,,,-2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-201048-201881-202623-203410,1611661330,"Erika de Souza, Armintie Herrington, Angel McCoughtry, Aneika Morello, Alex Bentley","de Souza, Herrington, McCoughtry, Morello, Bentley",100812-201048-201881-202623-203410,ATL,1022.0,3,17.0,34.0,37.0,71.0,5.0,5.0,5.0,6.0,1.0,0.17857142857142858,100.03913894324852,16.61764705882353,12.35135135135135,15.823529411764707,12.108108108108109,0.17857142857142858,0.35714285714285715,0.4416625,24.919999999999998,-12.0,12.0,18.0,4.0,,,4.0,18.0,30.0,,,2.0,4.0,6.0,1.0,5.0,20.0,4.0,2.0,9.0,2.0,3.0,7.0,4.0,2.0,6.0,12.0,2.0,0.3,0.3333333333333333,0.2727272727272727,0.4444444444444444,0.2,0.23809523809523808,,,,0.32313333333333333,0.1111111111111111,0.3333333333333333,0.35294117647058826,2.0,5.0,,,2.0,12.0,,,2.0,7.0,23.0,,1.0,3.0,7.0,,2.0,4.0,,,,,5.0,,10.0,4.0,14.0,15.0,,16.0,,,,,0.30434782608695654,0.3333333333333333,0.25,0.3333333333333333,0.1111111111111111,0.875,0.25,0.8333333333333334,0.125,0.8571428571428571,0.8,0.17857142857142858,0.4,0.5,0.42857142857142855,,,,,,0.2222222222222222,0.2222222222222222,,,0.4866333333333333,,,11.52608695652174,10.0,5.0,1.0,,0.7142857142857143,0.7142857142857143,0.2,0.5,,,4.0,1.0,4.0,,5.0,2.0,5.0,1.0,0.14285714285714285,,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.13043478260869565,0.2,0.3333333333333333,1.0,6.0,,,,2.0,,0.21428571428571427,0.16666666666666666,0.25,,,,,1.0,,0.4,,,1.0,1.0,1.0,0.3333333333333333,,,,,,1.0,,,,,,,,,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-201048-201881-202662-203026,1611661330,"Erika de Souza, Armintie Herrington, Angel McCoughtry, Jasmine Thomas, Tiffany Hayes","de Souza, Herrington, McCoughtry, Thomas, Hayes",100812-201048-201881-202662-203026,ATL,2986.0,6,50.0,92.0,93.0,185.0,18.0,28.0,18.0,26.0,1.0,0.3373493975903614,89.21634293369056,17.141304347826086,15.150537634408602,15.858695652173912,14.387096774193548,0.21686746987951808,0.7108433734939759,0.5167644578313253,23.61785714285714,7.0,14.0,24.0,15.0,10.0,2.0,21.0,105.0,98.0,7.0,2.0,15.0,1.0,14.0,6.0,18.0,49.0,11.0,6.0,16.0,2.0,8.0,25.0,26.0,1.0,14.0,14.0,,0.5526315789473685,0.4166666666666667,0.3333333333333333,0.6875,0.3157894736842105,0.38636363636363635,0.4444444444444444,0.12048192771084337,0.125,0.59607,0.14285714285714285,0.13333333333333333,0.15217391304347827,20.0,31.0,4.0,6.0,5.0,12.0,7.0,2.0,8.0,30.0,55.0,8.0,5.0,9.0,6.0,3.0,14.0,28.0,21.0,6.0,7.0,7.0,23.0,6.0,53.0,11.0,24.0,31.0,13.0,90.0,0.875,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.5454545454545454,0.5555555555555556,0.5060240963855421,0.40625,0.325,0.75,0.44,0.7073170731707317,1.0,0.7333333333333333,1.0,0.37349397590361444,0.6451612903225806,0.7407407407407407,0.14457831325301204,0.3888888888888889,0.4375,0.8571428571428571,0.375,0.6666666666666666,0.25,0.4,0.25,0.3888888888888889,0.507435,0.14893617021276595,0.19696969696969696,6.6854545454545455,32.0,16.0,12.0,2.0,0.5333333333333333,0.5925925925925926,0.2,0.6,0.25,4.0,7.0,2.0,3.0,2.0,7.0,3.0,5.0,1.0,0.3333333333333333,1.0,0.5833333333333334,0.5833333333333334,0.42857142857142855,5.0,4.0,,4.0,3.0,0.5555555555555556,0.5555555555555556,0.75,,2.0,0.5555555555555556,6.0,4.0,0.10909090909090909,0.12903225806451613,0.2727272727272727,3.0,12.0,1.0,1.0,1.0,5.0,,0.14457831325301204,0.25,0.3,0.3333333333333333,0.1,0.1,1.0,1.0,1.0,0.3333333333333333,1.0,,1.0,,2.0,0.16666666666666666,5.0,3.0,1.0,3.0,2.0,1.0,0.5,,0.08333333333333333,0.3125,2.0,1.0,2.0,0.4,2.0,0.07142857142857142,0.1111111111111111,1.0,6.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,1.0,0.3,0.16666666666666666,0.03571428571428571,,,,,,,,,,1611661330,2013,2013,True
