EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,Fg2Pct,EfgPct,TsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,AtRimFGM,FtPoints,DefThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,ShortMidRangeFGM,Arc3FGA,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,Steals,LostBallSteals,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,AtRimAssists,FTOffRebounds,BadPassSteals,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Corner3Assists,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
100928-100949-201046-201496-201889,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Candace Parker, Marissa Coleman","Hoffman, Beard, Harding, Parker, Coleman",100928-100949-201046-201496-201889,LAS,109.0,1,2,-7.0,3,4,1.0,1.0,7,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,92.4770642201835,24.333333333333332,9.0,23.333333333333332,8.25,0.25,0.25,0.5,0.5,0.5,1.0,0.25,0.446975,0.5997,12.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100928-100949-201046-201496-201911,1611661320,"Ebony Hoffman, Alana Beard, Lindsey Harding, Candace Parker, Kristi Toliver","Hoffman, Beard, Harding, Parker, Toliver",100928-100949-201046-201496-201911,LAS,73.0,1,1,,3,2,,,5,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,98.63013698630138,15.333333333333334,13.5,15.333333333333334,13.5,,,1.0,1.0,1.0,,,0.3547,,18.3,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201046-201496-201889-202650,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Marissa Coleman, Jantel Lavender","Beard, Harding, Parker, Coleman, Lavender",100949-201046-201496-201889-202650,LAS,163.0,1,3,3.0,5,5,1.0,,10,1.0,,1.0,,1.0,1.0,3.0,3.0,,,2.0,,,5.0,,,2.0,,3.0,0.3333333333333333,0.3333333333333333,0.375,,,,88.34355828220859,13.0,19.6,13.0,18.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3958333333333333,,11.966666666666667,,,,,,4.0,5.0,,,,1.0,,,,1.0,0.8333333333333334,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201046-201496-201889-203014,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Marissa Coleman, Nneka Ogwumike","Beard, Harding, Parker, Coleman, Ogwumike",100949-201046-201496-201889-203014,LAS,701.0,2,12,5.0,21,23,4.0,4.0,44,4.0,1.0,5.0,4.0,7.0,9.0,16.0,23.0,18.0,3.0,18.0,4.0,5.0,15.0,1.0,2.0,8.0,,17.0,0.5625,0.47368421052631576,0.5,0.5714285714285714,0.5,1.0,90.3851640513552,15.80952380952381,16.043478260869566,15.047619047619047,15.782608695652174,0.21052631578947367,0.2631578947368421,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3684210526315789,0.4449157894736842,0.59845,10.6125,,,,,,6.0,10.0,2.0,,2.0,3.0,,,0.6666666666666666,0.8571428571428571,0.8333333333333334,1.0,,2.0,5.0,4.0,1.0,,10.0,,1.0,0.8,0.75,0.75,0.5,0.6666666666666666,0.05,0.058823529411764705,4.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.15789473684210525,0.125,0.25,0.2,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6,0.75,0.15789473684210525,1.0,0.2677,0.2608695652173913,0.17391304347826086,23.0,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201046-201496-201911-202650,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Kristi Toliver, Jantel Lavender","Beard, Harding, Parker, Toliver, Lavender",100949-201046-201496-201911-202650,LAS,649.0,3,11,-4.0,22,22,2.0,2.0,44,4.0,,4.0,1.0,6.0,6.0,14.0,20.0,24.0,,8.0,1.0,2.0,10.0,1.0,3.0,11.0,,20.0,0.42857142857142855,0.375,0.47619047619047616,0.125,0.1,,97.62711864406779,14.636363636363637,14.863636363636363,14.409090909090908,14.545454545454545,0.25,0.25,0.375,0.16666666666666666,0.16666666666666666,,0.375,0.452740625,,11.107142857142858,4.0,2.0,2.0,,4.0,7.0,8.0,1.0,,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.8,0.5,,4.0,8.0,1.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2777777777777778,3.0,,1.0,2.0,2.0,,,1.0,2.0,2.0,,2.0,1.0,,2.0,1.0,,2.0,,,1.0,2.0,1.0,2.0,1.0,3.0,,,,0.3333333333333333,0.125,0.07142857142857142,,0.25,,,0.2,,1.0,,0.5,0.25,0.3333333333333333,0.125,,0.4288,,0.1,23.85,0.13636363636363635,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201046-201496-201911-203014,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Kristi Toliver, Nneka Ogwumike","Beard, Harding, Parker, Toliver, Ogwumike",100949-201046-201496-201911-203014,LAS,3206.0,3,53,-19.0,106,104,19.0,19.0,210,34.0,10.0,15.0,15.0,37.0,39.0,86.0,103.0,122.0,18.0,52.0,17.0,23.0,52.0,10.0,25.0,24.0,3.0,78.0,0.45348837209302323,0.39705882352941174,0.45454545454545453,0.3695652173913043,0.3898305084745763,0.36363636363636365,94.3231441048035,14.754716981132075,15.788461538461538,13.566037735849056,14.403846153846153,0.3333333333333333,0.14705882352941177,0.3627450980392157,0.40540540540540543,0.4166666666666667,0.5263157894736842,0.49019607843137253,0.48100445544554454,0.5157846153846154,10.024418604651164,26.0,13.0,14.0,7.0,29.0,14.0,29.0,8.0,7.0,1.0,19.0,0.3333333333333333,0.3939393939393939,0.42105263157894735,0.4666666666666667,0.5681818181818182,0.42857142857142855,0.4666666666666667,20.0,22.0,11.0,11.0,,23.0,2.0,12.0,0.7857142857142857,0.4444444444444444,0.75,0.5882352941176471,0.625,0.11009174311926606,0.12903225806451613,16.0,7.0,4.0,14.0,16.0,11.0,25.0,12.0,3.0,17.0,12.0,13.0,4.0,6.0,9.0,5.0,3.0,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,15.0,0.6111111111111112,0.5789473684210527,0.625,0.4722222222222222,0.1568627450980392,0.046511627906976744,0.058823529411764705,0.06666666666666667,0.46153846153846156,0.35714285714285715,0.38095238095238093,0.36363636363636365,0.5714285714285714,1.0,0.5,0.26666666666666666,0.2857142857142857,0.13725490196078433,0.7,0.496125,0.24271844660194175,0.1650485436893204,25.825,0.1509433962264151,4.0,5.0,5.0,,4.0,5.0,,,15.0,,,0.25,0.23529411764705882,6.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0625,0.06666666666666667,0.5833333333333334,0.4117647058823529,0.02702702702702703,0.8,1.0,0.05454545454545454,0.25,0.0196078431372549,0.07142857142857142,0.07142857142857142,1.0,0.05263157894736842,0.47058823529411764,0.75,0.058823529411764705,0.07692307692307693,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201046-201496-202626-203014,1611661320,"Alana Beard, Lindsey Harding, Candace Parker, Jenna O'Hea, Nneka Ogwumike","Beard, Harding, Parker, O'Hea, Ogwumike",100949-201046-201496-202626-203014,LAS,157.0,1,3,,5,5,,,10,2.0,,1.0,,1.0,2.0,4.0,4.0,4.0,,2.0,,,1.0,,,,,4.0,0.5,0.5,0.5,,,,91.71974522292993,14.6,16.8,14.6,16.8,0.5,0.25,0.25,,,,0.5,0.47705,,6.775,2.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,0.5,0.5,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201496-201889-201911-202650,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver, Jantel Lavender","Beard, Parker, Coleman, Toliver, Lavender",100949-201496-201889-201911-202650,LAS,252.0,1,4,9.0,8,7,,2.0,15,8.0,3.0,1.0,1.0,2.0,7.0,11.0,15.0,6.0,3.0,8.0,3.0,3.0,6.0,1.0,2.0,1.0,,11.0,0.6363636363636364,0.6363636363636364,0.6818181818181818,0.75,0.75,1.0,85.71428571428571,12.75,21.428571428571427,12.5,18.571428571428573,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.7272727272727273,0.6100090909090908,0.6676000000000001,4.618181818181818,6.0,3.0,3.0,,6.0,1.0,3.0,,,,,0.42857142857142855,0.6,,0.3333333333333333,0.4,,,6.0,1.0,1.0,,,1.0,,1.0,0.5,0.5,,0.75,0.75,0.09090909090909091,0.09090909090909091,,2.0,,,,2.0,4.0,,,,4.0,,,,2.0,,,,,,,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,0.6666666666666666,,0.26666666666666666,,,,,,3.0,,2.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
100949-201496-201889-201911-203014,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver, Nneka Ogwumike","Beard, Parker, Coleman, Toliver, Ogwumike",100949-201496-201889-201911-203014,LAS,260.0,1,4,-5.0,7,6,,1.0,13,3.0,,,,3.0,1.0,6.0,4.0,9.0,1.0,,2.0,3.0,6.0,1.0,1.0,2.0,,2.0,0.16666666666666666,0.1111111111111111,0.2,0.4,0.375,,72.0,17.857142857142858,22.5,14.857142857142858,18.5,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0.500838888888889,0.4422,9.333333333333334,2.0,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,1.0,,1.0,0.75,,,1.0,2.0,2.0,,,1.0,1.0,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,,,3.0,,,3.0,3.0,,2.0,4.0,2.0,4.0,,3.0,1.0,1.0,,,,,,,1.0,,,,,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,0.51002,0.5,1.0,23.833333333333332,0.42857142857142855,1.0,1.0,1.0,,,,,,4.0,1.0,,1.0,0.2,1.0,2.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,0.25,0.2,,,,0.14285714285714285,,,,,,0.5,0.4,0.5,,,,,,,,,,,,,,,,1611661320,2013,2013,False
201046-201496-201889-201911-202650,1611661320,"Lindsey Harding, Candace Parker, Marissa Coleman, Kristi Toliver, Jantel Lavender","Harding, Parker, Coleman, Toliver, Lavender",201046-201496-201889-201911-202650,LAS,181.0,1,3,4.0,6,6,3.0,1.0,12,1.0,,1.0,1.0,2.0,3.0,4.0,9.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,,7.0,0.75,0.6,0.6428571428571429,1.0,1.0,,95.4696132596685,11.833333333333334,18.333333333333332,10.166666666666666,18.333333333333332,0.2,0.2,0.4,0.5,0.5,,0.4,0.33513000000000004,0.2126,12.875,4.0,2.0,2.0,,4.0,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,,1.0,3.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.16666666666666666,0.2,2.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,0.5,0.2,,,,,,1.0,,,,,1.0,1.0,0.2,,0.15285,0.2222222222222222,0.2222222222222222,28.2,0.3333333333333333,1.0,1.0,1.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661320,2013,2013,False
