EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,FTDefRebounds,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,HeaveMakes,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
1627672-1629491-1629524-1630154-1631263,1611661324,"Aerial Powers, Jessica Shepard, Bridget Carleton, Kamiah Smalls, Nikolina Milic","Powers, Shepard, Carleton, Smalls, Milic",1627672-1629491-1629524-1630154-1631263,MIN,253.0,1,4.0,-3.0,8.0,7.0,,3.0,3.0,15.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,5.0,1.0,4.0,1.0,5.0,,5.0,8.0,1.0,2.0,,2.0,,2.0,,,2.0,3.0,,5.0,,1.0,1.0,,,,,3.0,2.0,1.0,2.0,,4.0,3.0,7.0,1.0,,,1.0,,,2.0,,1.0,1.0,3.0,1.0,3.0,4.0,,,,,,,,,,3.0,,,,1.0,0.2,,0.2,0.25,0.5,0.2777777777777778,0.25,0.2777777777777778,0.25,0.5555555555555556,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,,,0.6666666666666666,,,,,1.0,0.16666666666666666,85.37549407114625,,19.0,14.428571428571429,15.75,14.428571428571429,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,,0.1111111111111111,,,,,,,,0.5555555555555556,0.25,1.0,,,,0.6666666666666666,0.46948888888888884,0.581475,,,,0.4,8.825,24.4,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.2,0.2,1.0,,0.5,,,,,,,,0.2,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-1629491-1629524-1631263,1611661324,"Moriah Jefferson, Rachel Banham, Jessica Shepard, Bridget Carleton, Nikolina Milic","Jefferson, Banham, Shepard, Carleton, Milic",1627669-1627671-1629491-1629524-1631263,MIN,250.0,3,4.0,1.0,10.0,9.0,,,1.0,19.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,,1.0,2.0,2.0,3.0,1.0,5.0,4.0,11.0,10.0,,,,1.0,,,,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,1.0,,,1.0,1.0,,,,2.0,,4.0,,2.0,,,,,11.0,,0.5,0.5,1.0,0.2,,0.2,0.6666666666666666,,0.4375,,0.55,,0.625,,0.5,,,0.25,0.3333333333333333,0.2,,,,0.5,,,1.0,,,109.44,,13.4,12.88888888888889,12.5,12.555555555555555,0.125,1.0,1.0,,0.125,1.0,1.0,1.0,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,,,1.0,,,0.75,0.50089375,0.6123,,0.2,0.4,,10.1,24.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-203024-203825-203831,1611661324,"Moriah Jefferson, Rachel Banham, Damiris Dantas, Kayla McBride, Natalie Achonwa","Jefferson, Banham, Dantas, McBride, Achonwa",1627669-1627671-203024-203825-203831,MIN,19.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,75.78947368421053,1.0,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-1629491-1629524-1631091,1611661324,"Rachel Banham, Aerial Powers, Jessica Shepard, Bridget Carleton, Evina Westbrook","Banham, Powers, Shepard, Carleton, Westbrook",1627671-1627672-1629491-1629524-1631091,MIN,209.0,1,3.0,3.0,8.0,8.0,1.0,2.0,,16.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,3.0,1.0,3.0,2.0,4.0,,8.0,5.0,,,,,,,,,2.0,3.0,,3.0,,1.0,1.0,,,,,3.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,8.0,1.0,,,0.5,0.5,,0.5,0.3333333333333333,,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,110.23923444976076,,14.125,12.0,14.125,12.0,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.42857142857142855,,,,,,0.7142857142857143,0.45709285714285713,,0.22575,,,,10.733333333333334,24.1,0.125,1.0,1.0,,,,1.0,,,,,2.0,,,1.0,,1.0,,3.0,3.0,,2.0,,1.0,,,,,,,1.0,,,,,,3.0,,,1.0,,1.5,1.5,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,0.6666666666666666,0.375,,,,,,,,,,,,,1.0,,,1611661324,2022,2022,True
1627671-1627672-1629491-1631091-203831,1611661324,"Rachel Banham, Aerial Powers, Jessica Shepard, Evina Westbrook, Natalie Achonwa","Banham, Powers, Shepard, Westbrook, Achonwa",1627671-1627672-1629491-1631091-203831,MIN,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627672-1629491-1631091-201480-203825,1611661324,"Aerial Powers, Jessica Shepard, Evina Westbrook, Sylvia Fowles, Kayla McBride","Powers, Shepard, Westbrook, Fowles, McBride",1627672-1629491-1631091-201480-203825,MIN,303.0,2,5.0,-4.0,8.0,9.0,3.0,5.0,2.0,17.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,2.0,6.0,9.0,,2.0,,12.0,16.0,1.0,3.0,,,,2.0,3.0,4.0,8.0,,2.0,2.0,2.0,,2.0,,1.0,,1.0,4.0,1.0,2.0,2.0,,2.0,3.0,5.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,10.0,3.0,0.3333333333333333,0.4,,,,,0.6666666666666666,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.5,0.3333333333333333,0.18181818181818182,,,0.6666666666666666,1.0,0.5,1.0,0.6,1.0,0.5,0.5,,,,,1.0,0.25,80.79207920792079,,20.625,15.333333333333334,17.5,15.333333333333334,0.36363636363636365,0.75,0.75,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.5,,0.18181818181818182,1.0,1.0,0.5,,,,,0.18181818181818182,0.6666666666666666,0.5,,,,0.5454545454545454,0.4558363636363636,0.64765,0.4062625,0.08333333333333333,0.1,0.16666666666666666,9.177777777777777,24.8,0.375,1.0,1.0,,,,0.25,1.0,1.0,,,,,,,2.0,,,4.0,,,,1.0,,,,,,,,,,,,,,4.0,,,,0.6666666666666666,0.5,0.4,0.1111111111111111,,0.3333333333333333,,,,,,,,,,,0.25,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1629491-1631091-1631263-203825,1611661324,"Moriah Jefferson, Jessica Shepard, Evina Westbrook, Nikolina Milic, Kayla McBride","Jefferson, Shepard, Westbrook, Milic, McBride",1627669-1629491-1631091-1631263-203825,MIN,14.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,102.85714285714286,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-1629491-1631263-203825,1611661324,"Rachel Banham, Aerial Powers, Jessica Shepard, Nikolina Milic, Kayla McBride","Banham, Powers, Shepard, Milic, McBride",1627671-1627672-1629491-1631263-203825,MIN,495.0,5,8.0,-3.0,16.0,18.0,,5.0,,34.0,1.0,2.0,,,1.0,5.0,,,2.0,3.0,,,2.0,2.0,7.0,2.0,5.0,6.0,16.0,19.0,,,,,,,,2.0,2.0,6.0,,2.0,1.0,2.0,3.0,2.0,,1.0,,8.0,,,3.0,2.0,6.0,,6.0,,1.0,1.0,,,,2.0,,,1.0,2.0,,2.0,3.0,5.0,1.0,8.0,1.0,3.0,1.0,,1.0,,16.0,,0.5,0.5,1.0,0.4,,0.4,0.2857142857142857,,0.4166666666666667,,0.5333333333333333,,0.4166666666666667,,0.5,,1.0,,0.7142857142857143,,,,,,,0.5,0.5,1.0,,98.9090909090909,,16.625,12.722222222222221,16.625,12.5,0.16666666666666666,0.5,0.5,,0.4166666666666667,0.2,0.2,1.0,,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,,,0.5833333333333334,0.49878333333333336,,,0.21428571428571427,0.3333333333333333,,6.0,24.119999999999997,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-1631263-203024-203825,1611661324,"Rachel Banham, Aerial Powers, Nikolina Milic, Damiris Dantas, Kayla McBride","Banham, Powers, Milic, Dantas, McBride",1627671-1627672-1631263-203024-203825,MIN,34.0,1,1.0,,2.0,1.0,,,,3.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,127.05882352941177,,7.0,20.0,7.0,20.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.39,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-1629491-1631091-1631263,1611661324,"Moriah Jefferson, Rachel Banham, Jessica Shepard, Evina Westbrook, Nikolina Milic","Jefferson, Banham, Shepard, Westbrook, Milic",1627669-1627671-1629491-1631091-1631263,MIN,200.0,1,3.0,7.0,5.0,5.0,3.0,3.0,,10.0,3.0,4.0,,,1.0,1.0,,,1.0,1.0,,,,4.0,5.0,1.0,1.0,,11.0,4.0,,,,,,,4.0,4.0,4.0,3.0,,,2.0,1.0,3.0,1.0,2.0,,,7.0,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,2.0,1.0,2.0,1.0,11.0,3.0,0.5,0.5,1.0,1.0,,1.0,0.8,,0.9166666666666666,,0.9166666666666666,,0.16666666666666666,,0.6666666666666666,,1.0,,0.75,,,,,,0.5,1.0,,,,72.0,0.5,16.8,23.2,16.8,22.2,0.6666666666666666,0.75,0.75,0.6666666666666666,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.8333333333333334,0.6049916666666667,,0.597525,,,,3.56,22.9,0.6,,,,,,,2.0,3.0,,,,,,,3.0,,,6.0,,,,,,,,,,,,,,,,1.0,,6.0,,,,0.75,0.75,0.75,,,,,,1.0,,,,,,,,0.75,0.6666666666666666,,,,,0.5454545454545454,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627672-1629491-1631091-201480,1611661324,"Moriah Jefferson, Aerial Powers, Jessica Shepard, Evina Westbrook, Sylvia Fowles","Jefferson, Powers, Shepard, Westbrook, Fowles",1627669-1627672-1629491-1631091-201480,MIN,402.0,4,7.0,10.0,13.0,10.0,7.0,6.0,2.0,23.0,3.0,5.0,1.0,1.0,2.0,3.0,,,,,,,5.0,5.0,8.0,1.0,5.0,5.0,18.0,8.0,1.0,2.0,,,,2.0,4.0,4.0,6.0,3.0,,5.0,2.0,1.0,3.0,,1.0,1.0,,7.0,2.0,,1.0,2.0,4.0,2.0,6.0,,1.0,1.0,,,,,,,,,,2.0,2.0,4.0,,5.0,1.0,3.0,,,,,16.0,7.0,0.4,0.4,1.0,0.2,,0.2,0.625,0.5,0.5,0.5,0.6,0.5,0.38461538461538464,,1.0,,1.0,0.5,1.0,0.2857142857142857,,,0.5,,,1.0,,1.0,,82.38805970149254,,17.076923076923077,18.0,16.076923076923077,18.0,0.38461538461538464,0.6,0.75,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.38461538461538464,0.5,1.0,,,,0.7692307692307693,0.51985,,0.6054785714285714,0.2,0.3,0.1111111111111111,4.4,25.2,0.5384615384615384,3.0,3.0,,,,0.42857142857142855,2.0,4.0,,,1.0,,,1.0,2.0,1.0,2.0,9.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,9.0,,,0.3333333333333333,0.5,0.5,0.5625,0.125,0.2,,1.0,,,0.2,0.2,1.0,1.0,,,,0.5714285714285714,0.5,,,0.3333333333333333,0.2,0.5,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627672-1629524-1631091-201480-203825,1611661324,"Aerial Powers, Bridget Carleton, Evina Westbrook, Sylvia Fowles, Kayla McBride","Powers, Carleton, Westbrook, Fowles, McBride",1627672-1629524-1631091-201480-203825,MIN,162.0,1,3.0,4.0,4.0,5.0,,,,9.0,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,2.0,2.0,,8.0,4.0,,,,,,,,2.0,,6.0,,2.0,1.0,2.0,3.0,,,1.0,,8.0,,,1.0,2.0,3.0,,3.0,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.3333333333333333,,1.3333333333333333,,0.6666666666666666,1.0,1.0,,0.5,,0.75,,,,,,,1.0,1.0,0.5,,80.0,,21.25,15.4,21.25,15.2,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,0.6666666666666666,0.44930000000000003,,,,,,6.9,24.3,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-1629524-1631263-203024,1611661324,"Moriah Jefferson, Rachel Banham, Bridget Carleton, Nikolina Milic, Damiris Dantas","Jefferson, Banham, Carleton, Milic, Dantas",1627669-1627671-1629524-1631263-203024,MIN,52.0,1,1.0,-1.0,1.0,1.0,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,3.0,1.0,1.0,,,,2.0,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,55.38461538461538,,29.0,23.0,28.0,23.0,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,0.51605,0.4952,,,,1.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-1629524-203024-203831,1611661324,"Moriah Jefferson, Rachel Banham, Bridget Carleton, Damiris Dantas, Natalie Achonwa","Jefferson, Banham, Carleton, Dantas, Achonwa",1627669-1627671-1629524-203024-203831,MIN,186.0,2,3.0,-4.0,5.0,5.0,,,2.0,10.0,,,,,,,1.0,4.0,,,,,2.0,1.0,4.0,1.0,2.0,,5.0,9.0,1.0,2.0,,1.0,,2.0,,2.0,,3.0,,2.0,1.0,1.0,2.0,,,,1.0,5.0,1.0,2.0,,2.0,2.0,3.0,5.0,,,,,1.0,,2.0,,,,2.0,,,2.0,,,,,,,,,,3.0,,1.0,1.0,1.0,0.5,,0.5,0.25,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,,1.0,0.6666666666666666,,1.0,1.0,0.75,,,1.0,,,,1.0,,,77.41935483870968,,22.0,15.2,14.4,15.2,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.44828333333333337,0.4449,,,,0.4,17.875,25.55,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,0.5,1.0,,0.3333333333333333,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627672-1629491-1629524-203024,1611661324,"Moriah Jefferson, Aerial Powers, Jessica Shepard, Bridget Carleton, Damiris Dantas","Jefferson, Powers, Shepard, Carleton, Dantas",1627669-1627672-1629491-1629524-203024,MIN,417.0,4,7.0,4.0,15.0,16.0,1.0,,,31.0,3.0,4.0,,,,1.0,,3.0,,,,,3.0,3.0,8.0,2.0,3.0,2.0,14.0,10.0,,,,,,,,6.0,,6.0,,3.0,3.0,2.0,5.0,,3.0,,,12.0,,,2.0,6.0,9.0,,9.0,,2.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,,1.0,3.0,2.0,,2.0,,,2.0,1.0,2.0,2.0,14.0,1.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.375,,0.5454545454545454,,0.5833333333333334,,0.2727272727272727,0.6666666666666666,1.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,107.05035971223022,1.0,13.066666666666666,13.8125,13.066666666666666,13.8125,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,,,,0.2727272727272727,,,,,,,,0.2727272727272727,,,,,,0.6363636363636364,0.5239136363636363,,,,,,9.1625,23.900000000000002,0.06666666666666667,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.6666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1629491-1629524-1631091-203825,1611661324,"Moriah Jefferson, Jessica Shepard, Bridget Carleton, Evina Westbrook, Kayla McBride","Jefferson, Shepard, Carleton, Westbrook, McBride",1627669-1629491-1629524-1631091-203825,MIN,260.0,2,4.0,-8.0,10.0,11.0,8.0,4.0,,21.0,,,,,1.0,2.0,,1.0,1.0,1.0,,,3.0,1.0,3.0,2.0,4.0,,8.0,16.0,,,,,,,3.0,2.0,,6.0,,3.0,1.0,2.0,3.0,1.0,,1.0,,8.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,2.0,,2.0,,,,2.0,,2.0,4.0,,,,,,1.0,,1.0,,8.0,8.0,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,,0.5,,1.0,,0.75,,,,,,,,1.0,1.0,,116.30769230769232,,13.2,11.636363636363637,13.2,10.818181818181818,,,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,,,0.5714285714285714,0.39335,,0.39335,,,,9.5,24.625,0.8,3.0,4.0,,,,0.42857142857142855,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,8.0,,,1.0,,1.0,,,2.0,1.0,,,,,,,1.0,,8.0,,,0.5,0.3333333333333333,0.5714285714285714,0.5714285714285714,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1629491-1631091-203024-203825,1611661324,"Moriah Jefferson, Jessica Shepard, Evina Westbrook, Damiris Dantas, Kayla McBride","Jefferson, Shepard, Westbrook, Dantas, McBride",1627669-1629491-1631091-203024-203825,MIN,156.0,2,3.0,-3.0,5.0,6.0,,2.0,1.0,11.0,,,,,,2.0,,,,1.0,,,1.0,,2.0,,2.0,2.0,2.0,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,0.2,,0.5,1.0,,,1.0,0.5,0.5,0.25,,,1.0,,,,,1.0,,101.53846153846153,,15.8,12.833333333333334,15.2,10.333333333333334,,,,,0.5,,,,,,,,0.25,,,,0.25,,,,,,0.5,0.4855625,,,0.2,0.3333333333333333,,5.25,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
