EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,Loose Ball Fouls,FTOffRebounds,DeadBallTurnovers,Offensive Fouls,OffFTReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,Travels,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAssists,2pt And 1 Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,ShortMidRangePctBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Charge Fouls,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Blocked3s,BlockedArc3,HeaveAttempts,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,LongMidRangePctBlocked,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
1628909-1628927-1629501-1631086-202658,1611661325,"Kelsey Mitchell, Victoria Vivians, Alanna Smith, Lexie Hull, Danielle Robinson","Mitchell, Vivians, Smith, Hull, Robinson",1628909-1628927-1629501-1631086-202658,IND,12.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,8.0,4.0,8.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1628268-1628909-1628927-1631019-202658,1611661325,"Alaina Coates, Kelsey Mitchell, Victoria Vivians, NaLyssa Smith, Danielle Robinson","Coates, Mitchell, Vivians, Smith, Robinson",1628268-1628909-1628927-1631019-202658,IND,153.0,2,6.0,6.0,,,12.0,2.0,1.0,2.0,,,1.0,112.94117647058825,13.0,12.5,12.666666666666666,12.5,,3.0,-3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.125,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5147333333333334,0.25,0.3333333333333333,8.6,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1628268-1628909-1628927-1629501-1631089,1611661325,"Alaina Coates, Kelsey Mitchell, Victoria Vivians, Alanna Smith, Destanni Henderson","Coates, Mitchell, Vivians, Smith, Henderson",1628268-1628909-1628927-1629501-1631089,IND,65.0,1,2.0,1.0,,,3.0,,,,,,,66.46153846153847,21.0,23.0,21.0,23.0,,1.0,-3.0,,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,0.5,0.5,0.5,0.452825,,,16.8,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1628268-1628927-1629501-1631086-202658,1611661325,"Alaina Coates, Victoria Vivians, Alanna Smith, Lexie Hull, Danielle Robinson","Coates, Vivians, Smith, Hull, Robinson",1628268-1628927-1629501-1631086-202658,IND,15.0,1,1.0,,,,1.0,,,1.0,,,,96.0,15.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1627676-1628268-1628909-1631083-1631089,1611661325,"Tiffany Mitchell, Alaina Coates, Kelsey Mitchell, Emily Engstler, Destanni Henderson","Mitchell, Coates, Mitchell, Engstler, Henderson",1627676-1628268-1628909-1631083-1631089,IND,544.0,3,17.0,15.0,1.0,1.0,32.0,2.0,1.0,3.0,1.0,1.0,0.6666666666666666,84.70588235294117,15.941176470588236,18.2,13.764705882352942,17.4,0.058823529411764705,9.0,-1.0,7.0,8.0,3.0,2.0,15.0,3.0,6.0,24.0,25.0,2.0,2.0,1.0,,2.0,,2.0,7.0,9.0,1.0,1.0,1.0,5.0,8.0,6.0,3.0,12.0,0.5714285714285714,0.16666666666666666,0.13333333333333333,0.25,,0.5,,1.0,0.4,0.7,1.0,0.5,1.0,,0.4444444444444444,0.16666666666666666,0.1111111111111111,0.6111111111111112,0.5335555555555556,0.14285714285714285,0.16666666666666666,6.6866666666666665,24.266666666666666,,,1.0,,,5.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,2.0,2.0,4.0,12.0,8.0,4.0,6.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,4.0,14.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,0.4,0.3333333333333333,0.5,0.8,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.25,0.625,0.8333333333333334,0.8,0.2222222222222222,0.25,0.25,0.05555555555555555,1.0,1.0,1.0,0.5,0.5,1.0,0.4,0.5,0.2,1.0,1.0,0.2,1.0,1.0,0.5,0.5549125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1628268-1628909-1628927-1629501-202658,1611661325,"Alaina Coates, Kelsey Mitchell, Victoria Vivians, Alanna Smith, Danielle Robinson","Coates, Mitchell, Vivians, Smith, Robinson",1628268-1628909-1628927-1629501-202658,IND,298.0,1,8.0,8.0,,,16.0,2.0,1.0,2.0,,,1.0,77.31543624161074,12.625,24.625,12.625,15.75,,5.0,-2.0,,1.0,2.0,1.0,4.0,2.0,1.0,7.0,9.0,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,2.0,4.0,1.0,1.0,1.0,7.0,0.5833333333333334,0.3333333333333333,,,,0.25,0.3333333333333333,,0.2857142857142857,,,,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.4961583333333333,0.16666666666666666,0.25,10.525,23.1,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,4.0,2.0,,,,2.0,,2.0,,,1.0,4.0,,,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.5,,,,,,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1628268-1628927-1631031-1631086-1631089,1611661325,"Alaina Coates, Victoria Vivians, Queen Egbo, Lexie Hull, Destanni Henderson","Coates, Vivians, Egbo, Hull, Henderson",1628268-1628927-1631031-1631086-1631089,IND,324.0,2,10.0,11.0,7.0,4.0,21.0,,,,,7.0,,93.33333333333333,16.9,14.090909090909092,16.9,14.090909090909092,0.7,5.0,-1.0,,,3.0,1.0,5.0,2.0,7.0,13.0,14.0,1.0,,,2.0,2.0,,4.0,,4.0,,,1.0,2.0,5.0,8.0,4.0,13.0,0.5909090909090909,0.2857142857142857,,,,1.0,1.0,,1.0,,,,1.0,1.0,,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.40119999999999995,0.36363636363636365,0.4444444444444444,15.1,23.45,,,,,,,,,2.0,2.0,,1.0,,,,,,3.0,,,,,,,,2.0,4.0,,,,1.0,,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.6,,0.42857142857142855,,,,,,,,,,,0.2857142857142857,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,2.0,3.0,1.0,6.0,10.0,1.0,1.0,10.0,0.6666666666666666,0.5,0.7142857142857143,1.0,1.0,0.5,0.25,0.3628,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1627676-1628268-1628927-1631083-202658,1611661325,"Tiffany Mitchell, Alaina Coates, Victoria Vivians, Emily Engstler, Danielle Robinson","Mitchell, Coates, Vivians, Engstler, Robinson",1627676-1628268-1628927-1631083-202658,IND,222.0,2,6.0,7.0,6.0,3.0,13.0,,,,,6.0,,84.32432432432432,18.166666666666668,16.142857142857142,14.833333333333334,13.857142857142858,1.0,4.0,3.0,3.0,6.0,,3.0,6.0,3.0,4.0,10.0,7.0,3.0,,2.0,,2.0,1.0,3.0,5.0,8.0,,,1.0,1.0,2.0,5.0,2.0,8.0,0.4090909090909091,0.3333333333333333,,,1.0,0.6666666666666666,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,1.0,0.5664722222222223,0.18181818181818182,0.25,2.6333333333333333,26.233333333333334,,1.0,,,1.0,3.0,1.0,4.0,,,,,,,,,1.0,3.0,,1.0,4.0,,1.0,,2.0,6.0,,,,,3.0,,3.0,,,3.0,6.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,0.5,0.25,0.3333333333333333,0.2,0.2,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,0.8,0.25,,,,0.2,,,,0.5476333333333333,0.2,,,,,,,3.0,3.0,6.0,3.0,3.0,9.0,,,9.0,0.5,0.3333333333333333,0.4,,,,0.3333333333333333,0.5664722222222223,0.9,3.0,6.0,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1627676-1628909-1629501-1631031-202658,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Alanna Smith, Queen Egbo, Danielle Robinson","Mitchell, Mitchell, Smith, Egbo, Robinson",1627676-1628909-1629501-1631031-202658,IND,157.0,2,6.0,6.0,,3.0,12.0,,,1.0,,,,110.06369426751593,13.666666666666666,12.5,13.666666666666666,12.5,,3.0,1.0,,1.0,,1.0,3.0,2.0,,5.0,4.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,5.0,0.5,0.4,0.3333333333333333,,,1.0,,,1.0,,,,1.0,,0.2,,0.2,0.6,0.48242,,,5.466666666666666,23.0,,,1.0,,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,2.0,,3.0,,,1.0,1.0,2.0,,1.0,1.0,5.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5,,,,,,,,1.0,1.0,1.0,0.4,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
1627676-1629501-1631083-1631086-1631089,1611661325,"Tiffany Mitchell, Alanna Smith, Emily Engstler, Lexie Hull, Destanni Henderson","Mitchell, Smith, Engstler, Hull, Henderson",1627676-1629501-1631083-1631086-1631089,IND,227.0,1,8.0,7.0,8.0,7.0,15.0,,,3.0,3.0,8.0,,95.15418502202644,13.0,17.571428571428573,11.125,17.571428571428573,1.0,4.0,-4.0,2.0,5.0,1.0,,6.0,,3.0,7.0,11.0,,,,,,,,2.0,2.0,,1.0,2.0,4.0,3.0,4.0,1.0,5.0,0.4375,,,,,,,,,1.0,,,,,0.8333333333333334,0.16666666666666666,,0.8333333333333334,0.46900000000000003,0.14285714285714285,0.14285714285714285,5.1499999999999995,,,,3.0,1.0,,2.0,1.0,2.0,,,,,,,,,,2.0,,1.0,3.0,,,,2.0,2.0,2.0,,2.0,,1.0,,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,0.5,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,,0.4,0.4,0.5,,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.42619999999999997,0.2857142857142857,,,,,,,,2.0,6.0,,3.0,7.0,,,7.0,0.3333333333333333,0.3333333333333333,0.4375,,,,,0.46900000000000003,1.0,2.0,5.0,,,0.8333333333333334,0.4,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2022,2022,False
