EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,Arc3PctBlocked,team_id,year,season,team_vs
100720-1627668-1628931-1629496-204319,1611661328,"Sue Bird, Breanna Stewart, Gabby Williams, Ezi Magbegor, Jewell Loyd","Bird, Stewart, Williams, Magbegor, Loyd",100720-1627668-1628931-1629496-204319,SEA,20684.0,29,345.0,95.0,702.0,695.0,94.0,67.0,72.0,1397.0,104.0,152.0,19.0,25.0,15.0,24.0,49.0,124.0,31.0,86.0,21.0,58.0,1.0,2.0,2.0,4.0,68.0,177.0,6.0,13.0,9.0,18.0,184.0,362.0,89.0,235.0,118.0,753.0,658.0,25.0,38.0,7.0,15.0,17.0,88.0,24.0,50.0,11.0,22.0,29.0,110.0,272.0,96.0,240.0,27.0,26.0,177.0,68.0,26.0,136.0,80.0,216.0,60.0,20.0,73.0,38.0,25.0,512.0,18.0,52.0,1.0,83.0,161.0,12.0,256.0,71.0,327.0,8.0,72.0,54.0,18.0,71.0,22.0,54.0,48.0,4.0,17.0,2.0,2.0,119.0,11.0,19.0,46.0,110.0,2.0,1.0,10.0,8.0,144.0,4.0,14.0,11.0,144.0,16.0,5.0,61.0,1.0,13.0,48.0,1.0,1.0,23.0,1.0,24.0,49.0,29.0,665.0,106.0,92.0,7.0,11.0,0.7391304347826086,0.7953216374269005,0.898876404494382,0.37872340425531914,0.4666666666666667,0.5,0.37872340425531914,0.5082872928176796,0.6578947368421053,0.48,0.5318257956448911,0.6698113207547169,0.5625,0.5716463414634146,0.6984126984126984,0.627906976744186,0.3936348408710218,0.0718232044198895,0.1118421052631579,0.07258064516129033,0.5966386554621849,1.0,0.1111111111111111,0.7030567685589519,0.29213483146067415,0.83,0.12857142857142856,0.7416413373860182,0.22012578616352202,0.3125,0.3466666666666667,0.2,0.10679611650485436,0.1891891891891892,0.6721311475409836,0.6910569105691057,0.7777777777777778,0.8409090909090909,0.75,0.0273972602739726,97.25778379423708,0.5918367346938775,14.148148148148149,15.470503597122303,13.745014245014245,14.883453237410071,0.254606365159129,0.6842105263157895,0.7703703703703704,0.7019230769230769,0.20770519262981574,0.3951612903225806,0.4260869565217391,0.7755102040816326,0.1440536013400335,0.36046511627906974,0.36046511627906974,0.8064516129032258,0.09715242881072027,0.3620689655172414,0.3620689655172414,0.9523809523809523,0.2964824120603015,0.384180790960452,0.384180790960452,0.8823529411764706,0.4716981132075472,0.76,0.10526315789473684,0.03773584905660377,0.5,1.0,0.24528301886792453,0.46153846153846156,1.0,0.3333333333333333,0.625,0.05555555555555555,0.5,0.25,0.5,0.6482412060301508,0.384180790960452,0.518693456375839,0.545575,0.4995215277777778,0.09642301710730948,0.14987714987714987,0.00423728813559322,0.11686586985391766,0.1460823373173971,8.021546961325967,24.533191489361702,0.1339031339031339,,,,,,,,,1611661328,2022,2022,False
100720-1627668-1629496-201896-204319,1611661328,"Sue Bird, Breanna Stewart, Ezi Magbegor, Briann January, Jewell Loyd","Bird, Stewart, Magbegor, January, Loyd",100720-1627668-1629496-201896-204319,SEA,293.0,1,5.0,-1.0,10.0,11.0,3.0,10.0,1.0,21.0,1.0,1.0,,,,,3.0,3.0,,1.0,,1.0,,,,,,1.0,,,,1.0,4.0,5.0,,2.0,,8.0,9.0,,,,,,,1.0,2.0,,1.0,,2.0,4.0,4.0,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,,,1.0,3.0,1.0,5.0,1.0,6.0,,,,,2.0,2.0,1.0,2.0,,1.0,,,4.0,1.0,,,,,,,,3.0,,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,8.0,2.0,3.0,,,0.5,0.5,,,,,,0.8,,0.5,0.5714285714285714,,0.3333333333333333,0.5714285714285714,,0.3333333333333333,0.2857142857142857,,,,0.5,1.0,,0.75,,1.0,0.5,0.8,0.3333333333333333,,,,,1.0,0.6666666666666666,,1.0,1.0,,,103.20819112627986,1.0,11.0,16.636363636363637,10.6,15.090909090909092,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.3333333333333333,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,,,,,,0.3333333333333333,,0.42857142857142855,,0.46904285714285715,,0.4159833333333333,,,,,0.25,9.959999999999999,24.6,0.3,1.0,0.5,1.0,,,,,,1611661328,2022,2022,False
1628931-1629496-1631073-201896-204319,1611661328,"Gabby Williams, Ezi Magbegor, Raina Perez, Briann January, Jewell Loyd","Williams, Magbegor, Perez, January, Loyd",1628931-1629496-1631073-201896-204319,SEA,54.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,106.66666666666666,,16.0,11.0,16.0,11.0,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3643,,,,,,,,17.15,,,,,,,,,,,1611661328,2022,2022,False
100720-1627668-1628931-202259-204334,1611661328,"Sue Bird, Breanna Stewart, Gabby Williams, Epiphanny Prince, Reshanda Gray","Bird, Stewart, Williams, Prince, Gray",100720-1627668-1628931-202259-204334,SEA,19.0,1,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,0.5,,,,1.0,,,,,,,,75.78947368421053,,14.0,,8.0,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.447675,,,,,,,,8.4,23.9,,,,,,,,,,1611661328,2022,2022,False
100720-1628931-201896-202650-204334,1611661328,"Sue Bird, Gabby Williams, Briann January, Jantel Lavender, Reshanda Gray","Bird, Williams, January, Lavender, Gray",100720-1628931-201896-202650-204334,SEA,110.0,1,2.0,-1.0,4.0,4.0,,,,8.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,3.0,,,,4.0,5.0,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,1.0,,,0.5,,0.5,,0.5,,,,,,,,1.0,,0.5,,,104.72727272727273,,16.0,11.5,16.0,11.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4484666666666666,,,,,,,,11.133333333333333,,,,,,,,,,,1611661328,2022,2022,False
100720-201896-202650-204319-204334,1611661328,"Sue Bird, Briann January, Jantel Lavender, Jewell Loyd, Reshanda Gray","Bird, January, Lavender, Loyd, Gray",100720-201896-202650-204319-204334,SEA,94.0,1,2.0,-5.0,2.0,2.0,,2.0,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.276595744680854,,28.0,19.0,28.0,19.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3674,,,,,,,,19.9,,,,,,,,,,,1611661328,2022,2022,False
1627668-1628931-202259-202650-204319,1611661328,"Breanna Stewart, Gabby Williams, Epiphanny Prince, Jantel Lavender, Jewell Loyd","Stewart, Williams, Prince, Lavender, Loyd",1627668-1628931-202259-202650-204319,SEA,360.0,1,6.0,,9.0,10.0,,,2.0,19.0,1.0,4.0,,1.0,,,1.0,2.0,,1.0,,,,,,,1.0,4.0,1.0,1.0,,,2.0,7.0,1.0,4.0,,7.0,7.0,,1.0,1.0,1.0,,3.0,,,,,,,4.0,,,3.0,,4.0,1.0,2.0,2.0,,2.0,,,1.0,1.0,,4.0,1.0,1.0,,2.0,,,2.0,2.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,0.25,1.0,,0.25,0.2857142857142857,,,0.3181818181818182,0.75,,0.3181818181818182,0.75,,0.36363636363636365,0.2857142857142857,0.5,,,,,,0.2,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,,76.0,,19.444444444444443,18.5,17.0,15.9,0.36363636363636365,0.25,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,,,,,,0.36363636363636365,0.25,0.25,,0.5,,,,,,0.5,1.0,,,,,,,,0.7272727272727273,0.25,0.5226136363636363,0.58245,,,,,0.42857142857142855,,8.085714285714285,25.0,,,,,,,,,,1611661328,2022,2022,False
1627668-1628931-201896-202259-204334,1611661328,"Breanna Stewart, Gabby Williams, Briann January, Epiphanny Prince, Reshanda Gray","Stewart, Williams, January, Prince, Gray",1627668-1628931-201896-202259-204334,SEA,65.0,1,1.0,-2.0,2.0,3.0,2.0,1.0,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,0.3333333333333333,,,,,,,,1.0,,,,,110.76923076923077,,9.5,15.333333333333334,9.5,15.333333333333334,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4075,,0.4075,,,,,1.0,5.5,,1.0,,,,,,,,,1611661328,2022,2022,False
1628273-1628931-202650-204319-204334,1611661328,"Kaela Davis, Gabby Williams, Jantel Lavender, Jewell Loyd, Reshanda Gray","Davis, Williams, Lavender, Loyd, Gray",1628273-1628931-202650-204319-204334,SEA,47.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.91489361702128,,23.0,12.0,23.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2022,2022,False
1628273-1630461-202259-202650-204334,1611661328,"Kaela Davis, Kiana Williams, Epiphanny Prince, Jantel Lavender, Reshanda Gray","Davis, Williams, Prince, Lavender, Gray",1628273-1630461-202259-202650-204334,SEA,25.0,1,,-3.0,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.19999999999999,,17.0,8.0,17.0,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4148,,,,,,,,4.7,,,,,,,,,,,1611661328,2022,2022,False
