EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG3M,LostBallSteals,LostBallTurnovers,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,BlockedShortMidRange,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,3SecondViolations,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
100940-1629482-1629484-202250-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Megan Gustafson, Tina Charles, Skylar Diggins-Smith","Taurasi, Cunningham, Gustafson, Charles, Diggins-Smith",100940-1629482-1629484-202250-203400,PHO,406.0,2,7.0,-5.0,13.0,14.0,,,2.0,27.0,4.0,5.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,3.0,,,,5.0,8.0,1.0,3.0,1.0,14.0,19.0,1.0,2.0,,,,2.0,,,,,,8.0,2.0,3.0,,3.0,1.0,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,2.0,,,1.0,3.0,,4.0,2.0,6.0,,,,2.0,,1.0,2.0,,4.0,,,1.0,4.0,1.0,5.0,,,1.0,1.0,,1.0,,,,,,,,,12.0,,,,,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.625,0.5,,0.5909090909090909,0.5,,0.6363636363636364,0.5,,0.2727272727272727,0.125,0.2,,0.5,,,0.75,,1.0,1.0,0.8,0.4,,,,1.0,,,1.0,0.5,1.0,,,95.76354679802955,,16.0,14.142857142857142,14.692307692307692,14.0,0.45454545454545453,0.8,1.0,0.75,0.18181818181818182,,,,0.09090909090909091,1.0,1.0,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,0.7272727272727273,0.3333333333333333,0.5429136363636364,,,0.09090909090909091,0.125,,0.14285714285714285,,5.125,25.03333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1611661317,2022,2022,True
1628287-1629488-202250-203035-203400,1611661317,"Jennie Simms, Brianna Turner, Tina Charles, Shey Peddy, Skylar Diggins-Smith","Simms, Turner, Charles, Peddy, Diggins-Smith",1628287-1629488-202250-203035-203400,PHO,323.0,2,5.0,-8.0,11.0,12.0,,2.0,2.0,23.0,,1.0,,,,3.0,,,,,2.0,5.0,1.0,1.0,,,4.0,2.0,5.0,,6.0,14.0,,,1.0,1.0,,3.0,,,,,,,,6.0,,5.0,2.0,,,2.0,2.0,2.0,,,,,6.0,1.0,1.0,,2.0,,,2.0,2.0,4.0,,1.0,,4.0,,3.0,,,4.0,1.0,,1.0,3.0,,3.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,1.0,0.4,1.0,0.4,,,,0.3333333333333333,1.5,,0.3333333333333333,1.5,,0.5555555555555556,,,,1.0,,,,0.25,1.0,0.3333333333333333,0.6666666666666666,0.2857142857142857,1.0,,,0.3333333333333333,,,,,1.0,,,102.53869969040247,,14.636363636363637,13.5,13.818181818181818,13.416666666666666,0.1111111111111111,,,,0.3333333333333333,,,,,,,,,,,,0.5555555555555556,0.4,0.4,1.0,,,,1.0,1.0,1.0,,0.6666666666666666,0.4,0.46596666666666664,0.45585,,,,,0.5,,6.85,25.82,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-1629484-1631068-203400,1611661317,"Diana Taurasi, Diamond DeShields, Megan Gustafson, Sam Thomas, Skylar Diggins-Smith","Taurasi, DeShields, Gustafson, Thomas, Diggins-Smith",100940-1628890-1629484-1631068-203400,PHO,51.0,1,1.0,,2.0,3.0,2.0,3.0,,5.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,141.1764705882353,1.0,11.5,9.333333333333334,11.5,9.333333333333334,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5429,,0.5429,,,,,1.0,10.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-203035-203400-204334,1611661317,"Diana Taurasi, Diamond DeShields, Shey Peddy, Skylar Diggins-Smith, Reshanda Gray","Taurasi, DeShields, Peddy, Diggins-Smith, Gray",100940-1628890-203035-203400-204334,PHO,34.0,1,1.0,,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,127.05882352941177,,14.0,6.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-1629482-1629488-203400,1611661317,"Diana Taurasi, Diamond DeShields, Sophie Cunningham, Brianna Turner, Skylar Diggins-Smith","Taurasi, DeShields, Cunningham, Turner, Diggins-Smith",100940-1628890-1629482-1629488-203400,PHO,3373.0,10,56.0,5.0,117.0,113.0,32.0,23.0,12.0,230.0,15.0,24.0,1.0,4.0,8.0,23.0,4.0,13.0,4.0,7.0,8.0,23.0,2.0,4.0,6.0,27.0,60.0,12.0,30.0,29.0,119.0,114.0,2.0,7.0,2.0,5.0,,10.0,4.0,12.0,6.0,17.0,28.0,40.0,14.0,36.0,2.0,23.0,8.0,5.0,20.0,12.0,32.0,8.0,4.0,11.0,5.0,4.0,76.0,2.0,11.0,2.0,21.0,21.0,1.0,43.0,15.0,58.0,1.0,6.0,5.0,15.0,4.0,13.0,10.0,,25.0,3.0,10.0,7.0,20.0,1.0,34.0,2.0,6.0,36.0,1.0,1.0,10.0,,8.0,4.0,1.0,1.0,2.0,5.0,4.0,109.0,25.0,30.0,1.0,6.0,0.7407407407407407,0.7692307692307693,1.0,0.4,0.4,0.4,0.45,0.2857142857142857,0.3333333333333333,0.5,0.4166666666666667,0.3055555555555556,0.5560747663551402,0.38461538461538464,0.5,0.3333333333333333,0.08333333333333333,0.125,0.08695652173913043,0.6,1.0,0.5,0.7777777777777778,0.3548387096774194,0.84,0.1111111111111111,0.8076923076923077,0.2653061224489796,0.3333333333333333,0.35714285714285715,0.375,0.13333333333333333,,0.5,1.0,1.0,0.8181818181818182,1.0,0.022222222222222223,98.19152090127483,0.8,15.957264957264957,13.327433628318584,15.145299145299145,13.035398230088495,0.26666666666666666,0.625,0.7142857142857143,0.7333333333333333,0.25555555555555554,0.34782608695652173,0.38095238095238093,0.625,0.14444444444444443,0.3076923076923077,0.3076923076923077,1.0,0.07777777777777778,0.5714285714285714,0.5714285714285714,1.0,0.25555555555555554,0.34782608695652173,0.34782608695652173,1.0,0.3333333333333333,0.25,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6,0.34782608695652173,0.49279,0.49107,0.42075277777777775,0.10101010101010101,0.14492753623188406,,0.08403361344537816,0.23529411764705882,7.663333333333333,24.353333333333335,0.27350427350427353,2.0,2.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.1111111111111111,1.0,0.16666666666666666,,1.0,,,0.08333333333333333,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,1611661317,2022,2022,True
100940-1628287-1629484-202250-203035,1611661317,"Diana Taurasi, Jennie Simms, Megan Gustafson, Tina Charles, Shey Peddy","Taurasi, Simms, Gustafson, Charles, Peddy",100940-1628287-1629484-202250-203035,PHO,121.0,1,2.0,3.0,4.0,4.0,,,,8.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,2.0,,,2.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.375,,,0.375,,,0.75,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,95.20661157024794,,14.25,16.0,14.25,16.0,,,,,,,,,0.25,,,,0.5,,,,0.25,1.0,1.0,1.0,,,,,,,,0.75,1.0,0.560075,,,,,,,,18.8,24.46666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-1629482-1629484-203400,1611661317,"Diana Taurasi, Diamond DeShields, Sophie Cunningham, Megan Gustafson, Skylar Diggins-Smith","Taurasi, DeShields, Cunningham, Gustafson, Diggins-Smith",100940-1628890-1629482-1629484-203400,PHO,675.0,5,11.0,8.0,24.0,25.0,20.0,7.0,3.0,49.0,7.0,9.0,1.0,1.0,1.0,3.0,,1.0,,,2.0,4.0,,,4.0,8.0,13.0,2.0,4.0,10.0,32.0,24.0,1.0,1.0,,,5.0,7.0,6.0,10.0,4.0,10.0,28.0,4.0,12.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,3.0,,6.0,5.0,,11.0,3.0,14.0,,2.0,2.0,2.0,1.0,2.0,4.0,,6.0,,5.0,6.0,11.0,2.0,6.0,,1.0,12.0,,2.0,3.0,,2.0,1.0,,,,1.0,1.0,25.0,28.0,20.0,,2.0,0.25,0.2857142857142857,1.0,0.5,,0.5,0.6153846153846154,1.0,0.6,0.6470588235294118,1.0,0.6428571428571429,0.6818181818181818,1.0,0.7222222222222222,0.23529411764705882,0.07692307692307693,0.1111111111111111,,0.3333333333333333,,,1.0,0.6,0.8571428571428571,,0.9166666666666666,0.42857142857142855,0.5,1.0,,,,,1.0,1.0,0.8,1.0,,104.53333333333333,1.0,13.166666666666666,14.36,13.083333333333334,14.16,0.5294117647058824,0.7777777777777778,0.875,0.14285714285714285,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,,,,,,,0.23529411764705882,0.5,0.5,1.0,1.0,1.0,,,,,0.2857142857142857,0.7647058823529411,0.5,0.5505,0.746,0.5557571428571428,0.15,0.1875,,0.21875,0.875,4.115384615384615,25.45,0.8333333333333334,5.0,7.0,2.0,2.0,,,0.5,0.5,0.7142857142857143,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1611661317,2022,2022,True
100940-1629482-1629488-203035-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Shey Peddy, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Peddy, Diggins-Smith",100940-1629482-1629488-203035-203400,PHO,15437.0,16,257.0,-52.0,493.0,501.0,57.0,67.0,77.0,994.0,101.0,165.0,21.0,41.0,36.0,109.0,14.0,47.0,6.0,18.0,44.0,123.0,4.0,15.0,19.0,151.0,321.0,50.0,141.0,60.0,512.0,564.0,31.0,60.0,5.0,19.0,9.0,86.0,12.0,32.0,23.0,11.0,56.0,202.0,100.0,126.0,26.0,122.0,44.0,37.0,101.0,42.0,143.0,36.0,6.0,75.0,18.0,8.0,328.0,27.0,65.0,1.0,102.0,89.0,8.0,199.0,93.0,292.0,9.0,28.0,22.0,52.0,14.0,36.0,48.0,7.0,100.0,13.0,10.0,56.0,131.0,7.0,97.0,3.0,13.0,74.0,9.0,3.0,38.0,1.0,2.0,15.0,,,10.0,15.0,10.0,426.0,56.0,57.0,9.0,1.0,0.6688741721854304,0.7318840579710145,0.84,0.3546099290780142,0.2631578947368421,0.35714285714285715,0.470404984423676,0.5166666666666667,0.375,0.48917748917748916,0.4873417721518987,0.4090909090909091,0.5162271805273834,0.5180722891566265,0.4583333333333333,0.3051948051948052,0.11526479750778816,0.12121212121212122,0.1559633027522936,0.52,1.0,0.125,0.717741935483871,0.39634146341463417,0.7846153846153846,0.3103448275862069,0.7519685039370079,0.3665338645418327,0.45901639344262296,0.3835616438356164,0.3,0.30666666666666664,0.3333333333333333,0.7678571428571429,0.7021276595744681,0.6190476190476191,0.7692307692307693,0.8461538461538461,0.041666666666666664,92.7226792770616,0.6666666666666666,15.872210953346856,15.193612774451097,14.941176470588236,14.499001996007983,0.35714285714285715,0.6121212121212121,0.696551724137931,0.7425742574257426,0.23593073593073594,0.3302752293577982,0.391304347826087,0.5,0.10173160173160173,0.2978723404255319,0.2978723404255319,0.5714285714285714,0.03896103896103896,0.3333333333333333,0.3333333333333333,1.0,0.2662337662337662,0.35772357723577236,0.35772357723577236,0.8181818181818182,0.5189873417721519,0.5121951219512195,0.3333333333333333,0.189873417721519,0.26666666666666666,0.75,0.34545454545454546,0.6623376623376623,0.36065573770491804,0.5111539045553145,0.5210591666666666,0.47526666666666667,0.07942973523421588,0.10857142857142857,0.0070921985815602835,0.16796875,0.109375,6.479750778816199,25.247517730496455,0.11561866125760649,10.0,17.0,7.0,7.0,6.0,16.0,0.30434782608695654,0.3090909090909091,0.5882352941176471,0.3684210526315789,1.0,4.0,,4.0,0.05063291139240506,0.25,1.0,0.07272727272727272,,2.0,24.0,1.0,6.0,2.0,1.0,10.0,1.0,3.0,,,,,,,,1.0,,1611661317,2022,2022,True
1628287-1629482-1629484-1631068-204334,1611661317,"Jennie Simms, Sophie Cunningham, Megan Gustafson, Sam Thomas, Reshanda Gray","Simms, Cunningham, Gustafson, Thomas, Gray",1628287-1629482-1629484-1631068-204334,PHO,23.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-1629484-202250-203400,1611661317,"Diana Taurasi, Diamond DeShields, Megan Gustafson, Tina Charles, Skylar Diggins-Smith","Taurasi, DeShields, Gustafson, Charles, Diggins-Smith",100940-1628890-1629484-202250-203400,PHO,46.0,1,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,62.60869565217391,,26.0,20.0,26.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5334,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
1628287-1628890-1629482-1629488-1631068,1611661317,"Jennie Simms, Diamond DeShields, Sophie Cunningham, Brianna Turner, Sam Thomas","Simms, DeShields, Cunningham, Turner, Thomas",1628287-1628890-1629482-1629488-1631068,PHO,70.0,1,1.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,,,,,,,1.0,2.0,,,,,,,,1.0,2.0,,,3.0,5.0,2.0,,,,,,,1.0,2.0,,3.0,5.0,2.0,,,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,5.0,5.0,3.0,,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,102.85714285714285,,13.333333333333334,15.0,11.333333333333334,15.0,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,0.3302,,0.3302,0.3333333333333333,0.3333333333333333,,,1.0,19.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1628287-1629488-202250-203400,1611661317,"Diana Taurasi, Jennie Simms, Brianna Turner, Tina Charles, Skylar Diggins-Smith","Taurasi, Simms, Turner, Charles, Diggins-Smith",100940-1628287-1629488-202250-203400,PHO,182.0,1,3.0,3.0,6.0,7.0,6.0,7.0,1.0,13.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,3.0,5.0,1.0,1.0,3.0,12.0,9.0,1.0,1.0,,,,2.0,3.0,5.0,1.0,3.0,12.0,4.0,2.0,3.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,1.0,3.0,,2.0,,,3.0,1.0,,2.0,,,1.0,,,,1.0,1.0,10.0,12.0,6.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.6,1.0,0.6,0.75,1.0,0.75,0.8571428571428571,1.0,0.8571428571428571,0.16666666666666666,,,,,,,1.0,0.5,,,1.0,0.5,,,1.0,,,1.0,1.0,,,,,102.85714285714286,1.0,16.0,12.285714285714286,15.5,12.285714285714286,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.16666666666666666,0.5,1.0,0.40729166666666666,0.4169,0.40729166666666666,0.2857142857142857,0.3333333333333333,,0.16666666666666666,1.0,10.040000000000001,29.7,1.0,1.0,2.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-1629485-1629488-203400,1611661317,"Diana Taurasi, Diamond DeShields, Kristine Anigwe, Brianna Turner, Skylar Diggins-Smith","Taurasi, DeShields, Anigwe, Turner, Diggins-Smith",100940-1628890-1629485-1629488-203400,PHO,240.0,3,4.0,1.0,9.0,8.0,2.0,2.0,2.0,17.0,,,,,,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,4.0,2.0,3.0,,6.0,5.0,,2.0,,,,,,2.0,,,,,,6.0,,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,,2.0,,2.0,2.0,,4.0,2.0,6.0,,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,6.0,,2.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,0.42857142857142855,,,0.42857142857142855,,,0.42857142857142855,,,,0.5,,,0.6666666666666666,0.5,0.6666666666666666,,0.6666666666666666,0.4,,0.6666666666666666,,,,0.5,,1.0,0.6666666666666666,,,102.0,,13.555555555555555,14.75,11.777777777777779,13.875,,,,,0.42857142857142855,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,,,0.42857142857142855,0.5,0.4851571428571429,0.36145,0.38565,,,,,,11.1,24.233333333333334,0.2222222222222222,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1629482-1629485-1631068-202250,1611661317,"Diana Taurasi, Sophie Cunningham, Kristine Anigwe, Sam Thomas, Tina Charles","Taurasi, Cunningham, Anigwe, Thomas, Charles",100940-1629482-1629485-1631068-202250,PHO,70.0,1,1.0,-1.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,2.0,3.0,,,,4.0,5.0,1.0,1.0,,,,2.0,2.0,3.0,,,4.0,,4.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,2.0,4.0,2.0,1.0,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,102.85714285714285,,21.5,9.0,21.5,9.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,0.48819999999999997,0.7065,0.48819999999999997,,,,0.5,1.0,9.4,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1629485-1629488-203035-203400,1611661317,"Diana Taurasi, Kristine Anigwe, Brianna Turner, Shey Peddy, Skylar Diggins-Smith","Taurasi, Anigwe, Turner, Peddy, Diggins-Smith",100940-1629485-1629488-203035-203400,PHO,26.0,1,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,110.76923076923076,,25.0,1.0,21.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.59025,,,0.5,1.0,,1.0,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
100940-1628890-1629482-203035-204334,1611661317,"Diana Taurasi, Diamond DeShields, Sophie Cunningham, Shey Peddy, Reshanda Gray","Taurasi, DeShields, Cunningham, Peddy, Gray",100940-1628890-1629482-203035-204334,PHO,185.0,2,3.0,2.0,5.0,6.0,2.0,,1.0,11.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,3.0,1.0,1.0,4.0,11.0,9.0,1.0,1.0,,,1.0,3.0,,,1.0,2.0,5.0,,4.0,3.0,2.0,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,4.0,,,5.0,1.0,,2.0,,1.0,,,,,,,8.0,5.0,2.0,,1.0,,,1.0,1.0,,1.0,0.6666666666666666,1.0,,0.875,1.0,1.5,0.9166666666666666,1.5,1.25,0.25,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,85.62162162162161,,15.0,18.333333333333332,15.0,18.333333333333332,,,,,0.25,1.0,1.0,,0.5,0.5,0.5,,0.25,1.0,1.0,1.0,,,,,,,,,,,,0.25,,0.4064125,0.3646,0.47115,0.4,0.5,,0.2727272727272727,0.45454545454545453,11.5,22.1,0.4,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
