EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,FtPoints,OpponentPoints,SecondChanceFtPoints,Fg2aBlocked,AtRimAssists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGM,Corner3Assists,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2A,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyShotQualityAvg,LostBallSteals,BadPassTurnovers,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1627673-1627675-201886-203824-203826,1611661323,"Jonquel Jones, Courtney Williams, DeWanna Bonner, Odyssey Sims, Alyssa Thomas","Jones, Williams, Bonner, Sims, Thomas",1627673-1627675-201886-203824-203826,CON,320.0,2,5.0,-2.0,10.0,9,1.0,19,,,,,1.0,3.0,,,,,,2.0,8.0,,,5.0,1.0,2.0,,,2.0,2.0,2.0,,,,,1.0,,1.0,,,2.0,,2.0,4.0,1.0,5.0,2.0,7.0,1.0,1.0,,,3.0,,1.0,,1.0,3.0,0.5,0.5,,,,,0.25,0.5,0.25,0.5,0.2777777777777778,0.5,,0.5,0.3333333333333333,0.8,,0.7142857142857143,0.3333333333333333,,,,,0.8,,85.5,13.5,20.555555555555557,11.5,19.77777777777778,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.4841625,0.3692,0.4,10.3,,,1.0,7.0,,,,,,,,2.0,,1.0,,,,,,0.5,,,0.1111111111111111,0.1111111111111111,,5.0,,,0.625,,,,,,1.0,,,3.0,1.0,,,,,1.0,,0.5,,0.2,0.2,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-1630096-201886,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner","Jones, Jones, Hiedeman, Carrington, Bonner",1627673-1628280-1629567-1630096-201886,CON,152.0,1,3.0,1.0,4.0,4,2.0,8,1.0,4.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,,1.0,1.0,1.0,3.0,2.0,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,0.4166666666666667,0.75,0.4166666666666667,0.75,0.16666666666666666,,0.5,1.0,,1.0,0.5,0.3333333333333333,,,,1.0,,75.78947368421053,19.5,18.5,17.5,18.5,0.6666666666666666,0.25,0.3333333333333333,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,0.8333333333333334,1.0,0.604525,0.652625,0.6,1.98,24.1,,,4.0,,2.0,1.0,,,,,,,,,0.4,0.25,,,,1.0,,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-1630096-203824,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, DiJonai Carrington, Odyssey Sims","Jones, Jones, Hiedeman, Carrington, Sims",1627673-1628280-1629567-1630096-203824,CON,353.0,2,6.0,5.0,12.0,13,1.0,25,4.0,5.0,1.0,1.0,1.0,2.0,,,,,,6.0,9.0,,,17.0,1.0,1.0,,,2.0,2.0,10.0,,2.0,,,1.0,,1.0,,,2.0,,1.0,1.0,3.0,6.0,1.0,7.0,2.0,2.0,1.0,,1.0,,2.0,,4.0,15.0,0.16666666666666666,0.2,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.7083333333333334,1.0,,0.75,0.3333333333333333,0.5,,0.6666666666666666,0.3333333333333333,,,,0.5,0.5,,101.98300283286119,12.166666666666666,15.923076923076923,12.166666666666666,15.307692307692308,0.5555555555555556,0.8,0.8,0.2222222222222222,0.5,0.5,,,,,,,1.0,1.0,,,,0.5555555555555556,,0.5606666666666666,0.6138,0.11764705882352941,6.688888888888889,,3.0,5.0,12.0,,,1.0,1.0,,2.0,,6.0,,3.0,3.0,,,1.0,,1.0,0.25,,0.25,0.25,0.25,2.0,,,0.2222222222222222,,,,2.0,1.0,1.0,3.0,2.0,,,,,,,,1.0,,,0.5,0.5,0.3333333333333333,0.4535,,,1.0,,,2.0,,,1.0,5.0,,,5.0,,0.6666666666666666,0.6666666666666666,0.625,,1.0,,,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-201886-203824,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Odyssey Sims","Jones, Jones, Hiedeman, Bonner, Sims",1627673-1628280-1629567-201886-203824,CON,90.0,1,2.0,-1.0,3.0,3,1.0,6,,,,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,1.0,1.0,,,3.0,3.0,,,,,,,,,,,0.5,,1.0,,,1.0,1.0,0.5,1.0,,,1.0,,1.0,,96.0,14.666666666666666,15.333333333333334,14.666666666666666,15.333333333333334,,,,,,,,1.0,,,,,,,,,,1.0,,0.52755,,,,22.9,,3.0,4.0,,,,,,,,4.0,,2.0,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-201886-203826,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Alyssa Thomas","Jones, Jones, Hiedeman, Bonner, Thomas",1627673-1628280-1629567-201886-203826,CON,690.0,4,12.0,-5.0,20.0,22,2.0,42,2.0,2.0,,,1.0,3.0,2.0,,2.0,,,5.0,14.0,1.0,4.0,15.0,,2.0,,1.0,,10.0,,3.0,,2.0,,5.0,1.0,6.0,,1.0,13.0,1.0,3.0,7.0,4.0,13.0,4.0,17.0,1.0,1.0,3.0,,4.0,1.0,7.0,1.0,7.0,15.0,1.0,1.0,1.0,0.25,,0.25,0.35714285714285715,,0.3611111111111111,,0.375,,0.2222222222222222,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,1.0,1.0,1.0,1.0,87.65217391304348,17.25,15.681818181818182,15.2,13.954545454545455,0.1111111111111111,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111,,,,,,,,,0.3333333333333333,,0.43372222222222223,0.38936666666666664,,8.764285714285714,24.55,4.0,2.0,20.0,,2.0,2.0,,1.0,3.0,1.0,4.0,,1.0,4.0,0.14285714285714285,,,1.0,1.0,1.0,,0.05263157894736842,0.06666666666666667,0.2,9.0,1.0,1.0,0.5,0.5,0.5,1.0,9.0,1.0,2.0,3.0,2.0,1.0,,1.0,,2.0,2.0,0.25,0.6666666666666666,0.42857142857142855,1.0,0.2222222222222222,0.2857142857142857,0.25,0.48055,,1.0,1.0,,1.0,2.0,,1.0,2.0,6.0,2.0,,6.0,,0.6666666666666666,0.5,0.6,1.0,1.0,0.25,,0.4,1.0,,1.0,1.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,1.0,0.2222222222222222,,,0.1,0.3333333333333333,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-203824-203826,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Odyssey Sims, Alyssa Thomas","Jones, Jones, Hiedeman, Sims, Thomas",1627673-1628280-1629567-203824-203826,CON,153.0,1,3.0,-2.0,4.0,5,,9,1.0,1.0,,,2.0,2.0,,,1.0,,,3.0,3.0,,1.0,6.0,,,,,,4.0,2.0,,,1.0,,2.0,,2.0,,2.0,4.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,6.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,0.75,,0.75,,0.25,1.0,,,,1.0,,,,,,,,84.70588235294119,15.0,18.6,15.0,18.6,0.25,1.0,1.0,0.5,1.0,1.0,1.0,,0.25,,,,,,,,,0.5,,0.501025,,,12.200000000000001,24.1,,,8.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1630096-1631002-203824,1611661323,"Jonquel Jones, Brionna Jones, DiJonai Carrington, Nia Clouden, Odyssey Sims","Jones, Jones, Carrington, Clouden, Sims",1627673-1628280-1630096-1631002-203824,CON,176.0,1,3.0,4.0,6.0,6,3.0,12,2.0,5.0,1.0,4.0,,1.0,,,1.0,,1.0,2.0,7.0,,1.0,8.0,1.0,4.0,,1.0,2.0,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,4.0,,2.0,2.0,5.0,7.0,,,,,1.0,,3.0,,4.0,6.0,0.5,0.5,,,,,0.2857142857142857,0.25,0.25,0.2,0.4,0.2,0.125,0.6666666666666666,0.8,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,98.18181818181819,11.833333333333334,17.5,9.0,16.333333333333332,0.625,0.4,0.6666666666666666,0.125,,,,,0.125,,,,0.8,0.25,0.2,,,0.75,,0.5782625,0.66754,0.25,4.771428571428571,25.1,1.0,4.0,4.0,,2.0,1.0,,1.0,2.0,,5.0,1.0,3.0,1.0,0.2857142857142857,0.4,1.0,,1.0,0.5,,0.3,0.3333333333333333,0.16666666666666666,1.0,,,0.125,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1630096-201886-203824,1611661323,"Jonquel Jones, Brionna Jones, DiJonai Carrington, DeWanna Bonner, Odyssey Sims","Jones, Jones, Carrington, Bonner, Sims",1627673-1628280-1630096-201886-203824,CON,1158.0,5,19.0,-9.0,36.0,37,4.0,73,10.0,18.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,,,14.0,24.0,1.0,6.0,36.0,3.0,3.0,,1.0,8.0,18.0,10.0,,4.0,3.0,1.0,9.0,,9.0,,1.0,18.0,2.0,3.0,7.0,8.0,15.0,6.0,21.0,,,4.0,,7.0,1.0,4.0,1.0,6.0,28.0,0.6428571428571429,0.75,,0.16666666666666666,,0.16666666666666666,0.5833333333333334,1.0,0.5166666666666667,0.75,0.5294117647058824,0.8,0.2,0.8,0.3,0.7,0.4,0.75,0.3333333333333333,0.25,0.5,0.3333333333333333,1.0,0.5,1.0,90.77720207253886,16.13888888888889,15.594594594594595,15.472222222222221,14.432432432432432,0.6,0.5555555555555556,0.625,0.03333333333333333,1.0,1.0,1.0,0.1,0.1,0.3333333333333333,0.3333333333333333,,0.5,1.0,,,,0.8,0.3333333333333333,0.561315,0.55565,0.2222222222222222,3.3083333333333336,27.133333333333336,5.0,5.0,45.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,9.0,1.0,5.0,5.0,0.125,0.1111111111111111,,0.75,0.5,0.6,,0.14705882352941177,0.17857142857142858,0.1388888888888889,5.0,,,0.16666666666666666,,,,5.0,2.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,1.0,0.42857142857142855,,0.5,0.5,0.6,0.75,0.5,0.4202875,,2.0,2.0,,,2.0,1.0,1.0,2.0,9.0,2.0,,9.0,1.0,0.6666666666666666,0.875,0.9,0.6666666666666666,1.0,,,0.25,,,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,0.2,,0.3333333333333333,0.09090909090909091,0.25,0.25,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,1611661323,2022,2022,False
1627673-1628280-1630096-203824-203826,1611661323,"Jonquel Jones, Brionna Jones, DiJonai Carrington, Odyssey Sims, Alyssa Thomas","Jones, Jones, Carrington, Sims, Thomas",1627673-1628280-1630096-203824-203826,CON,293.0,2,5.0,-12.0,10.0,11,1.0,21,1.0,4.0,,,,,,1.0,2.0,,,1.0,5.0,1.0,2.0,7.0,,1.0,,,,,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,,3.0,,4.0,1.0,2.0,7.0,,,1.0,0.5,,0.5,0.2,,0.35714285714285715,,0.4375,,0.2857142857142857,0.6666666666666666,0.25,1.0,,0.75,0.2,0.3333333333333333,,,,1.0,,103.20819112627986,14.0,13.909090909090908,13.3,13.272727272727273,0.5714285714285714,0.25,0.3333333333333333,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,0.8571428571428571,0.5,0.5655,0.4708,,4.46,26.6,,2.0,19.0,,1.0,,1.0,,2.0,,2.0,,1.0,,0.2,0.25,,1.0,0.5,,,0.125,0.16666666666666666,,1.0,,,0.14285714285714285,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-201886-203824-203826,1611661323,"Jonquel Jones, Brionna Jones, DeWanna Bonner, Odyssey Sims, Alyssa Thomas","Jones, Jones, Bonner, Sims, Thomas",1627673-1628280-201886-203824-203826,CON,321.0,2,5.0,1.0,11.0,10,3.0,21,2.0,5.0,,2.0,1.0,2.0,,,3.0,,1.0,3.0,8.0,,3.0,8.0,,2.0,,1.0,,2.0,4.0,,,3.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,8.0,2.0,1.0,,,2.0,,2.0,,1.0,8.0,0.3333333333333333,0.3333333333333333,,,,,0.375,,0.2727272727272727,,0.3333333333333333,,0.2727272727272727,0.6666666666666666,0.4,1.0,0.3333333333333333,0.8333333333333334,0.375,,0.3333333333333333,,,1.0,,94.20560747663552,15.727272727272727,14.8,13.181818181818182,14.8,0.45454545454545453,0.4,0.6666666666666666,0.18181818181818182,0.5,0.5,1.0,,0.2727272727272727,,,,0.6666666666666666,,0.3333333333333333,,,0.7272727272727273,,0.5188954545454545,0.54875,,7.5125,25.2,,2.0,7.0,,2.0,,,,1.0,1.0,2.0,,1.0,,0.25,0.4,1.0,1.0,1.0,,,0.08333333333333333,0.1111111111111111,,1.0,,,0.09090909090909091,,,,,,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1629567-1630096-1630115-1631002,1611661323,"Jonquel Jones, Natisha Hiedeman, DiJonai Carrington, Joyner Holmes, Nia Clouden","Jones, Hiedeman, Carrington, Holmes, Clouden",1627673-1629567-1630096-1630115-1631002,CON,153.0,1,3.0,8.0,6.0,5,,11,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,3.0,3.0,1.0,1.0,12.0,,,,,,2.0,4.0,,,1.0,1.0,1.0,,1.0,,,2.0,,,1.0,2.0,3.0,,3.0,,,,,1.0,,2.0,,2.0,12.0,0.3333333333333333,0.3333333333333333,,1.0,,1.0,1.0,,1.125,,1.2,,0.25,1.0,,0.5,,0.75,,,,,,,0.5,103.52941176470588,9.166666666666666,19.6,9.166666666666666,17.6,0.5,1.0,1.0,0.25,1.0,1.0,,,0.25,1.0,1.0,,,,,,,0.75,1.0,0.6058875,,,5.866666666666667,23.5,,3.0,4.0,,,1.0,,,1.0,,3.0,1.0,2.0,,,,,1.0,,0.5,,0.4,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1629567-1630096-201886-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner, Alyssa Thomas","Jones, Hiedeman, Carrington, Bonner, Thomas",1627673-1629567-1630096-201886-203826,CON,918.0,6,15.0,10.0,31.0,30,4.0,61,10.0,15.0,1.0,1.0,1.0,3.0,,,3.0,,1.0,11.0,23.0,,3.0,30.0,2.0,3.0,,1.0,6.0,14.0,8.0,,,3.0,,7.0,,7.0,,1.0,14.0,1.0,5.0,6.0,6.0,12.0,6.0,18.0,6.0,4.0,6.0,1.0,9.0,,6.0,,8.0,24.0,0.6363636363636364,0.6363636363636364,,,,,0.4782608695652174,0.6666666666666666,0.4230769230769231,0.5,0.5357142857142857,0.6,0.11538461538461539,0.5454545454545454,0.4166666666666667,0.75,0.3333333333333333,0.631578947368421,0.4,0.6,0.3333333333333333,,0.5,0.6666666666666666,1.0,95.68627450980392,13.612903225806452,16.533333333333335,12.03225806451613,15.4,0.5769230769230769,0.6666666666666666,0.7692307692307693,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,0.11538461538461539,,,,0.25,1.0,0.25,,,0.6923076923076923,,0.6044442307692308,0.5341625,0.2,4.691304347826088,25.46666666666667,9.0,8.0,20.0,2.0,5.0,6.0,4.0,1.0,2.0,,8.0,2.0,4.0,9.0,0.21739130434782608,0.13333333333333333,,0.5,0.5714285714285714,0.6,1.0,0.14285714285714285,0.16,0.2903225806451613,5.0,,,0.19230769230769232,,,,12.0,5.0,,6.0,,3.0,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.4,,,,0.625,0.6679625,2.0,2.0,4.0,,,4.0,,2.0,5.0,13.0,,,13.0,,0.6666666666666666,0.5,0.7222222222222222,,0.8,,,0.43333333333333335,,,,,,2.0,,,,,,1.0,,,,,,,,,,0.6,,,,,0.25,,,,,,,,1611661323,2022,2022,False
1627673-1629567-1630096-203824-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, DiJonai Carrington, Odyssey Sims, Alyssa Thomas","Jones, Hiedeman, Carrington, Sims, Thomas",1627673-1629567-1630096-203824-203826,CON,92.0,2,2.0,5.0,4.0,3,1.0,7,2.0,3.0,,1.0,,,,,,,,2.0,5.0,,,5.0,,1.0,,,,2.0,2.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,5.0,0.5,0.5,,,,,0.4,,0.4,,0.5,,,,0.5,1.0,,1.0,0.5,,,,,,1.0,109.56521739130434,12.0,14.666666666666666,11.5,14.666666666666666,0.6,0.6666666666666666,1.0,,,,,,,,,,1.0,,,,,0.6,,0.60728,0.6492,,2.94,,4.0,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,4.0,0.2,0.3333333333333333,,,,0.5,,0.2,0.2,1.0,2.0,,,0.4,,,,3.0,3.0,,5.0,,,,,,,,,,0.5,,,,0.6,0.60728,1.0,,2.0,,,2.0,,,1.0,5.0,,,5.0,,0.4,0.4,0.5,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1629567-1630115-1631002-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, Joyner Holmes, Nia Clouden, Alyssa Thomas","Jones, Hiedeman, Holmes, Clouden, Thomas",1627673-1629567-1630115-1631002-203826,CON,66.0,1,1.0,,3.0,3,,6,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,130.9090909090909,10.666666666666666,11.333333333333334,10.666666666666666,11.333333333333334,1.0,,,,,,,,,,,,,,,,,1.0,,0.524,,,2.4,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1629567-201886-203824-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, DeWanna Bonner, Odyssey Sims, Alyssa Thomas","Jones, Hiedeman, Bonner, Sims, Thomas",1627673-1629567-201886-203824-203826,CON,229.0,2,4.0,-2.0,7.0,7,3.0,14,1.0,3.0,,,,1.0,,,1.0,,1.0,3.0,8.0,,1.0,8.0,1.0,1.0,,1.0,4.0,,6.0,,2.0,1.0,,,,,,,,,3.0,,,1.0,3.0,4.0,1.0,,,,,,3.0,,3.0,4.0,,,,,,,0.375,1.0,0.3333333333333333,0.5,0.4,0.6666666666666666,0.1111111111111111,,0.6,,,,0.5,0.5,,,,,,88.0349344978166,21.142857142857142,11.571428571428571,19.285714285714285,11.571428571428571,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,,,,,0.1111111111111111,,,,,,0.5,,,0.4444444444444444,,0.4495055555555556,0.352625,0.5,7.325,22.8,3.0,2.0,10.0,2.0,1.0,,,,2.0,,2.0,,1.0,3.0,0.125,0.3333333333333333,1.0,,,,,0.1,0.1111111111111111,0.42857142857142855,4.0,,,0.4444444444444444,,,,4.0,1.0,2.0,3.0,1.0,,,,,,,,1.0,0.5,,0.5,0.5,0.3333333333333333,0.4179333333333333,1.0,,,,,1.0,,,2.0,4.0,,,4.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1630096-201886-203824-203826,1611661323,"Jonquel Jones, DiJonai Carrington, DeWanna Bonner, Odyssey Sims, Alyssa Thomas","Jones, Carrington, Bonner, Sims, Thomas",1627673-1630096-201886-203824-203826,CON,510.0,4,8.0,7.0,18.0,16,5.0,34,7.0,11.0,3.0,4.0,,1.0,,,1.0,,,9.0,20.0,,1.0,21.0,4.0,7.0,,,9.0,6.0,12.0,,4.0,1.0,,3.0,,3.0,,,6.0,,7.0,,3.0,3.0,7.0,10.0,5.0,2.0,3.0,1.0,3.0,,9.0,2.0,4.0,12.0,0.3333333333333333,0.42857142857142855,,,,,0.45,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.45652173913043476,0.6428571428571429,0.047619047619047616,1.0,0.6363636363636364,,,0.75,0.5833333333333334,0.5,,,,,,96.0,14.5,15.5625,12.666666666666666,15.25,0.5238095238095238,0.6363636363636364,0.6363636363636364,0.047619047619047616,,,,,0.047619047619047616,,,,0.5714285714285714,0.75,,,,0.5714285714285714,,0.5381,0.5121857142857144,0.42857142857142855,5.3950000000000005,24.5,2.0,3.0,14.0,1.0,1.0,3.0,,,1.0,1.0,5.0,1.0,3.0,2.0,0.05,,,,1.0,0.42857142857142855,0.3333333333333333,0.13043478260869565,0.13636363636363635,0.1111111111111111,8.0,,,0.38095238095238093,,,,5.0,1.0,2.0,2.0,,,,1.0,,1.0,1.0,,,0.8333333333333334,1.0,0.25,0.2857142857142857,0.5,0.58395,3.0,,1.0,,,1.0,,,,2.0,,,2.0,,0.5,0.5,0.5,,1.0,,,0.09523809523809523,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,0.125,,,0.09090909090909091,,,,,,,,,,1611661323,2022,2022,False
