EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,Fouls,Loose Ball Fouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,FG2M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTA,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,Corner3FGM,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Travels,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,LostBallSteals,ShortMidRangePctBlocked,SecondChanceArc3FGA,HeaveAttempts,OffCorner3ReboundPct,SecondChanceArc3Frequency,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefCorner3ReboundPct,SecondChanceTurnovers,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefAtRimReboundPct,PenaltyCorner3FGA,Charge Fouls,BlockedLongMidRange,PenaltyCorner3Frequency,team_id,year,season,team_vs
1628273-1628287-1628890-1629482-1629484,1611661317,"Kaela Davis, Jennie Simms, Diamond DeShields, Sophie Cunningham, Megan Gustafson","Davis, Simms, DeShields, Cunningham, Gustafson",1628273-1628287-1628890-1629482-1629484,PHO,48.0,1,1,-2.0,1,1,1.0,2,1.0,1,2.0,1.0,1.0,60.0,33.0,15.0,33.0,15.0,1.0,0.3067,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628287-1628890-1629482-1629488,1611661317,"Kaela Davis, Jennie Simms, Diamond DeShields, Sophie Cunningham, Brianna Turner","Davis, Simms, DeShields, Cunningham, Turner",1628273-1628287-1628890-1629482-1629488,PHO,271.0,1,5,-9.0,9,9,5.0,18,1.0,6,15.0,1.0,,95.64575645756457,15.777777777777779,14.333333333333334,15.666666666666666,14.333333333333334,0.125,0.44315,9.066666666666666,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.5,1.0,0.375,1.0,0.375,1.0,0.25,1.0,0.3333333333333333,1.0,0.5,0.2,0.3333333333333333,1.0,0.125,1.0,1.0,0.5,0.25,0.25,1.0,1.0,0.25,1.0,1.0,0.375,0.6694,0.3333333333333333,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628287-1628890-1629484-1629488,1611661317,"Kaela Davis, Jennie Simms, Diamond DeShields, Megan Gustafson, Brianna Turner","Davis, Simms, DeShields, Gustafson, Turner",1628273-1628287-1628890-1629484-1629488,PHO,109.0,1,2,3.0,5,4,,9,1.0,4,5.0,,,118.89908256880734,11.4,13.0,11.4,13.0,0.25,0.40365,8.175,,1.0,1.0,,,2.0,2.0,1.0,,4.0,,8.0,,,,4.0,,,,2.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,,8.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,0.25,,,,5.0,1.0,1.0,4.0,4.0,8.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,8.0,5.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.40365,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628287-1629482-1629484-1629488,1611661317,"Kaela Davis, Jennie Simms, Sophie Cunningham, Megan Gustafson, Brianna Turner","Davis, Simms, Cunningham, Gustafson, Turner",1628273-1628287-1629482-1629484-1629488,PHO,196.0,1,3,-7.0,5,5,5.0,10,,3,13.0,,,73.46938775510205,24.6,14.6,23.4,14.6,,0.48799166666666666,8.6,1.0,,1.0,,,1.0,2.0,,1.0,1.0,3.0,6.0,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,6.0,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,0.5,,0.5,,,0.25,1.0,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,0.6666666666666666,0.6462,,24.066666666666666,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628287-1629482-1629488-203389,1611661317,"Kaela Davis, Jennie Simms, Sophie Cunningham, Brianna Turner, Yvonne Turner","Davis, Simms, Cunningham, Turner, Turner",1628273-1628287-1629482-1629488-203389,PHO,33.0,1,1,,1,1,,2,,1,,,,87.27272727272727,26.0,7.0,26.0,7.0,,0.3357,5.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.3357,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628287-1629484-1629488-1631068,1611661317,"Kaela Davis, Jennie Simms, Megan Gustafson, Brianna Turner, Sam Thomas","Davis, Simms, Gustafson, Turner, Thomas",1628273-1628287-1629484-1629488-1631068,PHO,46.0,1,1,2.0,2,1,1.0,3,1.0,1,,,,93.91304347826086,14.5,17.0,14.5,17.0,0.5,0.45225,14.4,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,0.5,,0.5,,0.5,,,,,,,,,,,,,,1.0,1.0,0.5,,,0.5,,,26.4,2.0,,,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,1.0,0.5,0.5,,,,,0.45225,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628287-1629484-1631068-204334,1611661317,"Kaela Davis, Jennie Simms, Megan Gustafson, Sam Thomas, Reshanda Gray","Davis, Simms, Gustafson, Thomas, Gray",1628273-1628287-1629484-1631068-204334,PHO,730.0,2,12,-3.0,23,25,7.0,48,2.0,15,27.0,2.0,1.0,94.68493150684932,15.608695652173912,14.84,15.521739130434783,14.24,0.09523809523809523,0.46253571428571433,6.446666666666667,3.0,5.0,8.0,1.0,2.0,1.0,5.0,1.0,5.0,7.0,6.0,24.0,1.0,2.0,4.0,6.0,2.0,5.0,2.0,6.0,11.0,3.0,14.0,1.0,,1.0,2.0,1.0,5.0,,,,,20.0,0.4666666666666667,0.5,0.47619047619047616,0.5,0.5,0.6666666666666666,0.2857142857142857,0.5,0.25,0.8571428571428571,0.9090909090909091,0.25,,0.8571428571428571,0.38095238095238093,0.625,0.625,0.23809523809523808,0.2,0.2,0.5,0.5,0.23809523809523808,1.0,0.5,0.6666666666666666,0.6061,0.16666666666666666,25.96666666666667,13.0,3.0,5.0,5.0,10.0,11.0,8.0,4.0,6.0,2.0,1.0,14.0,2.0,11.0,13.0,0.5714285714285714,0.6666666666666666,0.5,0.4166666666666667,0.4230769230769231,0.4,1.0,0.4166666666666667,0.6,0.5431291666666667,0.4583333333333333,0.5652173913043478,1.0,,1.0,2.0,4.0,,6.0,1.0,,2.0,1.0,7.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.047619047619047616,0.2,0.2,1.0,,0.2,2.0,2.0,0.16666666666666666,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.25,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628890-1629482-1629484-1629488,1611661317,"Kaela Davis, Diamond DeShields, Sophie Cunningham, Megan Gustafson, Brianna Turner","Davis, DeShields, Cunningham, Gustafson, Turner",1628273-1628890-1629482-1629484-1629488,PHO,479.0,2,8,-8.0,17,16,8.0,33,4.0,10,26.0,4.0,,99.20668058455115,15.941176470588236,13.0,15.352941176470589,13.0,0.2857142857142857,0.4696535714285714,9.15,1.0,3.0,3.0,,,2.0,3.0,2.0,4.0,7.0,4.0,18.0,1.0,1.0,2.0,8.0,,4.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,,,,,16.0,0.7,1.0,0.6071428571428571,1.0,0.6,1.0,0.2857142857142857,0.6666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.2857142857142857,,,0.5,0.384,0.1111111111111111,25.375,10.0,2.0,2.0,4.0,6.0,12.0,6.0,3.0,4.0,3.0,,9.0,1.0,12.0,10.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.55,0.6,1.0,,0.2,1.0,0.482585,0.6666666666666666,0.5882352941176471,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,,1.0,0.25,0.25,0.1,,,0.25,0.3333333333333333,1.0,,0.25,4.0,4.0,0.4,,,1.0,,,,2.0,,,,,1.0,,1.0,2.0,,1.0,,,0.5,,1.0,1.0,,,,,,0.13333333333333333,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628890-1629482-1629484-203389,1611661317,"Kaela Davis, Diamond DeShields, Sophie Cunningham, Megan Gustafson, Yvonne Turner","Davis, DeShields, Cunningham, Gustafson, Turner",1628273-1628890-1629482-1629484-203389,PHO,225.0,1,4,1.0,7,7,1.0,14,1.0,5,6.0,2.0,,89.6,14.571428571428571,17.571428571428573,14.571428571428571,17.428571428571427,0.2,0.4039,7.3,1.0,2.0,2.0,1.0,1.0,,2.0,,,2.0,,7.0,1.0,1.0,2.0,2.0,2.0,,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,3.0,,,,,5.0,0.4,1.0,0.4,1.0,0.5,1.0,,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,0.5,1.0,0.4,1.0,1.0,0.4,,,,,,1.0,1.0,0.4,0.5669,0.2857142857142857,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,,2.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,,0.5,1.0,0.41085,0.2857142857142857,0.14285714285714285,,,,,3.0,,,,1.0,,,4.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
1628273-1628890-1629482-1629488-203389,1611661317,"Kaela Davis, Diamond DeShields, Sophie Cunningham, Brianna Turner, Yvonne Turner","Davis, DeShields, Cunningham, Turner, Turner",1628273-1628890-1629482-1629488-203389,PHO,229.0,2,4,-5.0,9,10,5.0,19,4.0,6,13.0,3.0,,119.47598253275109,13.333333333333334,10.9,12.555555555555555,10.7,0.4444444444444444,0.46264375,13.266666666666666,1.0,1.0,1.0,,,,1.0,2.0,2.0,3.0,3.0,8.0,,,,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,3.0,2.0,,,,,8.0,0.5,,0.3333333333333333,,0.4,,0.3333333333333333,,,1.0,1.0,0.2,,1.0,0.1111111111111111,1.0,1.0,0.1111111111111111,,,0.5,0.5,0.2222222222222222,,,0.4444444444444444,,,34.333333333333336,2.0,,,,1.0,,4.0,2.0,2.0,,,4.0,,,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,0.3832,,0.2222222222222222,1.0,,,,2.0,1.0,,,,,,4.0,,,,,,,0.1111111111111111,,,,,,,,,,,,,2.0,1.0,,,,2.0,2.0,1.0,,,1.0,,,0.5,,,,,,,1.0,,,,0.1,0.14285714285714285,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,False
