EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGA,SecondChanceCorner3FGA,Fg3aBlocked,OffThreePtRebounds,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,Corner3Assists,Offensive Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,Arc3PctBlocked,OffFTReboundPct,team_id,year,season,team_vs
1627674-1627700-1628922-1630113-1630389,1611661329,"Kahleah Copper, Julie Allemand, Azurá Stevens, Ruthy Hebard, Dana Evans","Copper, Allemand, Stevens, Hebard, Evans",1627674-1627700-1628922-1630113-1630389,CHI,130.0,1,2.0,5.0,4,4.0,4.0,8,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.625,0.75,0.25,1.0,1.0,1.0,1.0,88.61538461538463,16.0,16.5,16.0,16.5,0.5,0.5,0.5,0.25,0.25,1.0,1.0,1.0,0.75,1.0,0.5066,0.25,0.3333333333333333,5.733333333333333,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1627700-1628922-201496-203822,1611661329,"Kahleah Copper, Julie Allemand, Azurá Stevens, Candace Parker, Rebekah Gardner","Copper, Allemand, Stevens, Parker, Gardner",1627674-1627700-1628922-201496-203822,CHI,753.0,6,13.0,9.0,25,23.0,3.0,48,6.0,11.0,6.0,2.0,3.0,9.0,21.0,2.0,3.0,4.0,28.0,19.0,6.0,6.0,2.0,2.0,2.0,8.0,2.0,18.0,3.0,1.0,6.0,10.0,4.0,2.0,8.0,4.0,4.0,2.0,3.0,20.0,1.0,1.0,0.6666666666666666,1.0,0.42857142857142855,0.5,0.56,0.125,0.5,0.75,0.7142857142857143,1.0,91.79282868525895,16.16,15.173913043478262,15.32,14.304347826086957,0.4583333333333333,0.5454545454545454,0.6,0.25,0.125,0.6666666666666666,0.6666666666666666,1.0,0.5833333333333334,1.0,0.5463021739130435,0.12,0.13636363636363635,7.090476190476191,33.733333333333334,7.0,5.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,7.0,1.0,1.0,1.0,10.0,12.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,10.0,7.0,0.6666666666666666,0.75,1.0,1.0,0.5,0.42857142857142855,0.7,0.5625,0.8,0.625,0.047619047619047616,0.09090909090909091,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.4,1.0,0.6666666666666666,0.09090909090909091,0.5,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.6,0.6666666666666666,0.5,0.2,1.0,1.0,0.625,0.6,0.125,1.0,0.65089,0.57820625,0.2857142857142857,0.35714285714285715,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1627700-1628922-201516-203416,1611661329,"Kahleah Copper, Julie Allemand, Azurá Stevens, Allie Quigley, Emma Meesseman","Copper, Allemand, Stevens, Quigley, Meesseman",1627674-1627700-1628922-201516-203416,CHI,355.0,3,6.0,13.0,12,11.0,2.0,23,3.0,3.0,2.0,2.0,2.0,5.0,6.0,2.0,2.0,3.0,19.0,6.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,9.0,4.0,,7.0,7.0,1.0,,3.0,3.0,3.0,1.0,1.0,19.0,,0.5,1.0,1.0,0.8333333333333334,1.0,1.0555555555555556,0.25,,0.8,0.7777777777777778,1.0,93.29577464788731,9.666666666666666,21.727272727272727,9.666666666666666,20.363636363636363,0.375,1.0,1.0,0.25,0.25,1.0,1.0,0.5,0.625,1.0,0.53740625,0.125,0.16666666666666666,8.133333333333333,26.05,4.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,2.0,4.0,6.0,,,,3.0,2.0,1.0,,,3.0,,,1.0,1.0,,2.0,,3.0,1.0,1.0,,,4.0,4.0,0.6,0.6,,,,0.5,,0.5,,0.6666666666666666,,,0.3333333333333333,,0.75,,,,,1.0,,0.6666666666666666,0.125,1.0,1.0,1.0,0.5,0.5,,,,,,,,0.5,1.0,,,,0.53245,,0.21052631578947367,0.3333333333333333,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1627700-1628922-203416-203822,1611661329,"Kahleah Copper, Julie Allemand, Azurá Stevens, Emma Meesseman, Rebekah Gardner","Copper, Allemand, Stevens, Meesseman, Gardner",1627674-1627700-1628922-203416-203822,CHI,773.0,5,13.0,-2.0,28,26.0,13.0,54,2.0,5.0,1.0,1.0,4.0,6.0,12.0,1.0,5.0,13.0,28.0,30.0,4.0,,4.0,1.0,,4.0,,8.0,5.0,1.0,9.0,14.0,1.0,,6.0,11.0,16.0,,4.0,21.0,2.0,,0.2,0.2,0.5,0.4411764705882353,0.5625,0.29411764705882354,1.0,0.8333333333333334,0.8,1.0,100.59508408796896,14.678571428571429,13.923076923076923,13.928571428571429,13.423076923076923,0.29411764705882354,0.4,0.5,0.058823529411764705,0.23529411764705882,0.25,0.25,,0.5882352941176471,0.25,0.5054911764705882,0.22727272727272727,0.25,6.416666666666667,25.22,8.0,5.0,,,,1.0,3.0,6.0,1.0,1.0,1.0,,,2.0,3.0,1.0,2.0,,7.0,1.0,3.0,,,8.0,10.0,8.0,2.0,,2.0,4.0,1.0,2.0,1.0,3.0,3.0,5.0,,1.0,4.0,2.0,5.0,,9.0,2.0,3.0,1.0,,10.0,8.0,0.6666666666666666,0.8,0.5,,0.6666666666666666,0.3333333333333333,0.7,0.3333333333333333,0.7,0.6428571428571429,0.16666666666666666,0.2,0.4444444444444444,0.5,0.75,0.5,0.6666666666666666,,,0.5,,0.5,0.35294117647058826,0.5,0.6,0.6666666666666666,1.0,1.0,1.0,,,,0.2,1.0,,0.3333333333333333,,,,0.5335166666666666,0.4308,0.25,0.35714285714285715,0.2857142857142857,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1627700-201496-201516-203416,1611661329,"Kahleah Copper, Julie Allemand, Candace Parker, Allie Quigley, Emma Meesseman","Copper, Allemand, Parker, Quigley, Meesseman",1627674-1627700-201496-201516-203416,CHI,38.0,1,1.0,,1,2.0,,3,1.0,1.0,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,113.6842105263158,14.0,12.0,14.0,12.0,1.0,1.0,1.0,,,,,,1.0,,0.7061,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1627700-201496-203416-203822,1611661329,"Kahleah Copper, Julie Allemand, Candace Parker, Emma Meesseman, Rebekah Gardner","Copper, Allemand, Parker, Meesseman, Gardner",1627674-1627700-201496-203416-203822,CHI,164.0,2,3.0,-8.0,5,5.0,3.0,10,1.0,3.0,,,,1.0,4.0,,,,2.0,10.0,2.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,0.25,0.25,0.25,,,,1.0,,87.80487804878048,15.4,17.4,15.4,17.4,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.75,,0.55945,,,4.525,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,0.25,,,,,,,,,,,,,0.5,,,,,0.5603,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1628922-1630113-1630389-202664,1611661329,"Kahleah Copper, Azurá Stevens, Ruthy Hebard, Dana Evans, Courtney Vandersloot","Copper, Stevens, Hebard, Evans, Vandersloot",1627674-1628922-1630113-1630389-202664,CHI,83.0,1,1.0,-2.0,2,3.0,,5,1.0,2.0,,,,1.0,2.0,,,,2.0,4.0,,,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,2.0,,,,,0.5,0.5,0.5,,,,,,86.74698795180723,17.5,16.0,17.5,15.333333333333334,1.0,0.5,0.5,,,,,,1.0,,0.40485,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1628922-1630389-203416-203822,1611661329,"Kahleah Copper, Azurá Stevens, Dana Evans, Emma Meesseman, Rebekah Gardner","Copper, Stevens, Evans, Meesseman, Gardner",1627674-1628922-1630389-203416-203822,CHI,72.0,1,1.0,2.0,3,3.0,,6,1.0,1.0,,,,2.0,2.0,,1.0,,4.0,2.0,2.0,,,,,1.0,,2.0,2.0,,2.0,2.0,,,,,,,,4.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,1.0,,120.0,13.0,11.0,13.0,11.0,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,0.5821,,,5.7,22.9,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1628922-201496-201516-202664,1611661329,"Kahleah Copper, Azurá Stevens, Candace Parker, Allie Quigley, Courtney Vandersloot","Copper, Stevens, Parker, Quigley, Vandersloot",1627674-1628922-201496-201516-202664,CHI,1374.0,5,23.0,,46,44.0,16.0,90,10.0,15.0,10.0,3.0,10.0,15.0,30.0,4.0,12.0,7.0,49.0,49.0,6.0,12.0,10.0,3.0,4.0,16.0,3.0,36.0,9.0,,17.0,23.0,4.0,2.0,9.0,8.0,8.0,2.0,5.0,44.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5444444444444444,0.2857142857142857,,0.6,0.6296296296296297,1.0,94.3231441048035,13.369565217391305,17.25,12.717391304347826,16.363636363636363,0.35714285714285715,0.6666666666666666,0.7692307692307693,0.23809523809523808,0.23809523809523808,0.3,0.3,1.0,0.6428571428571429,0.3,0.49602738095238097,0.1111111111111111,0.15151515151515152,8.303333333333333,25.258333333333336,5.0,5.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,,1.0,,,2.0,4.0,,1.0,1.0,5.0,1.0,2.0,,,4.0,6.0,24.0,,,3.0,12.0,9.0,,3.0,5.0,8.0,6.0,,2.0,3.0,2.0,3.0,,6.0,1.0,3.0,,,6.0,5.0,0.8,0.8,,,0.5,0.5,0.4,0.5,0.5,0.75,0.1,0.13333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.2608695652173913,0.4,0.42857142857142855,0.6,0.6,,0.9,0.11904761904761904,0.4,0.4,,0.3,0.3333333333333333,1.0,0.4,0.5,1.0,0.2,,,1.0,0.5,,,0.43275,0.6439,0.10204081632653061,0.12244897959183673,0.10869565217391304,,1.0,1.0,,3.0,1.0,4.0,3.0,,0.3333333333333333,1.0,0.75,2.0,,,1.0,,,,,,,,0.125,,0.14285714285714285,,0.047619047619047616,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1,0.5,0.5,1.0,,,,,,,,,,,,,,,1611661329,2022,2022,True
1627674-1628922-201496-202664-203822,1611661329,"Kahleah Copper, Azurá Stevens, Candace Parker, Courtney Vandersloot, Rebekah Gardner","Copper, Stevens, Parker, Vandersloot, Gardner",1627674-1628922-201496-202664-203822,CHI,1309.0,7,22.0,1.0,38,38.0,7.0,76,10.0,17.0,2.0,1.0,10.0,15.0,29.0,3.0,14.0,4.0,43.0,42.0,8.0,6.0,10.0,1.0,2.0,13.0,,28.0,6.0,1.0,12.0,22.0,5.0,1.0,6.0,9.0,5.0,1.0,2.0,38.0,,0.6666666666666666,0.21428571428571427,0.21428571428571427,0.5172413793103449,0.45348837209302323,0.4772727272727273,0.32558139534883723,1.0,0.5,0.6111111111111112,0.3333333333333333,83.60580595874714,18.18421052631579,16.263157894736842,16.94736842105263,15.342105263157896,0.3953488372093023,0.5882352941176471,0.7692307692307693,0.046511627906976744,0.23255813953488372,0.1,0.1,,0.7209302325581395,0.1,0.5227418604651163,0.06818181818181818,0.06666666666666667,5.282758620689655,24.650000000000002,7.0,7.0,,2.0,1.0,2.0,5.0,10.0,,,2.0,1.0,2.0,2.0,4.0,,2.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,11.0,22.0,2.0,,4.0,11.0,7.0,4.0,,5.0,5.0,10.0,,4.0,1.0,1.0,2.0,,3.0,,3.0,,,11.0,7.0,0.7333333333333333,0.7857142857142857,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.7857142857142857,0.13793103448275862,0.23529411764705882,0.3333333333333333,0.38461538461538464,0.8333333333333334,0.4166666666666667,0.3333333333333333,1.0,,0.8,,0.7,0.23255813953488372,0.5,0.5,0.8,,,,0.3333333333333333,,,0.3333333333333333,,,0.2857142857142857,0.5,0.2857142857142857,0.5,0.4944,0.47142142857142855,0.11627906976744186,0.2558139534883721,0.18421052631578946,3.0,,,,2.0,2.0,2.0,1.0,,0.5555555555555556,1.0,0.5,4.0,,,5.0,1.0,,1.0,1.0,,,,0.45454545454545453,0.2,0.3333333333333333,1.0,0.09302325581395349,,0.07142857142857142,2.0,2.0,,,,,,,0.5,0.5,1.0,1.0,1.0,2.0,1.0,0.14285714285714285,1.0,,,,,,,,,1611661329,2022,2022,True
