EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3A,PtsAssisted3s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,RecoveredBlocks,Assisted3sPct,SecondChanceFg2Pct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Offensive Fouls,SecondChanceFtPoints,Charge Fouls Drawn,DefCorner3ReboundPct,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,PenaltyFG2M,LongMidRangeAssists,PenaltyFg2Pct,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,PenaltyAtRimFGM,LostBallSteals,Travels,PenaltyAtRimAccuracy,Blocked3s,BlockedArc3,SelfOReb,OffAtRimReboundPct,SelfORebPct,Charge Fouls,SecondChanceAtRimFGA,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceAtRimFrequency,SecondChanceTurnovers,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockedCorner3,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Clear Path Fouls,3SecondViolations,team_id,year,season,team_vs
1629498-1631013-203833-204324-204329,1611661319,"Jackie Young, Aisha Sheppard, Chelsea Gray, Dearica Hamby, Kiah Stokes","Young, Sheppard, Gray, Hamby, Stokes",1629498-1631013-203833-204324-204329,LVA,233.0,1,4.0,1.0,8.0,8.0,2.0,4.0,,16.0,,,,1.0,3.0,,,2.0,3.0,1.0,3.0,4.0,11.0,10.0,,,,1.0,1.0,3.0,,4.0,,3.0,1.0,,,1.0,,3.0,,1.0,3.0,,3.0,,,,,,2.0,4.0,2.0,1.0,,1.0,11.0,3.0,2.0,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5833333333333334,,0.7142857142857143,,0.75,0.5,,,0.3333333333333333,,0.6,,,0.3333333333333333,98.88412017167381,13.75,15.375,13.75,15.375,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,0.3333333333333333,0.40837,0.3749,0.2857142857142857,0.5,,0.2727272727272727,11.366666666666667,30.166666666666668,0.25,2.0,2.0,,1.0,,,1.0,,,1.0,3.0,,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,0.5,,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,,,,1.0,,0.5,,,,,,,,0.5,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-203849-204324-204329,1611661319,"Kelsey Plum, A'ja Wilson, Theresa Plaisance, Dearica Hamby, Kiah Stokes","Plum, Wilson, Plaisance, Hamby, Stokes",1628276-1628932-203849-204324-204329,LVA,194.0,2,3.0,-1.0,8.0,7.0,6.0,6.0,,15.0,,1.0,1.0,,1.0,,,,2.0,,3.0,2.0,2.0,3.0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,3.0,4.0,,4.0,,,,2.0,,1.0,2.0,,,,,2.0,2.0,6.0,,,,,,,,,0.16666666666666666,,0.25,0.6,,,1.0,,1.0,,,1.0,111.34020618556701,11.625,14.428571428571429,11.625,14.428571428571429,0.2,,,,0.2,,,,,0.3333333333333333,0.8,,0.5342399999999999,0.5324666666666666,,,,1.0,8.95,24.733333333333334,0.75,,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,1.0,2.0,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,0.2,,,0.4,,,,,,0.3333333333333333,,,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1631006-202641-203849-204329,1611661319,"Kelsey Plum, Kierstan Bell, Sydney Colson, Theresa Plaisance, Kiah Stokes","Plum, Bell, Colson, Plaisance, Stokes",1628276-1631006-202641-203849-204329,LVA,282.0,2,5.0,-12.0,11.0,10.0,5.0,9.0,1.0,21.0,1.0,1.0,1.0,,4.0,,1.0,2.0,4.0,,6.0,,4.0,16.0,,1.0,,2.0,,4.0,2.0,2.0,,4.0,,,1.0,1.0,,2.0,,2.0,2.0,1.0,3.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,4.0,4.0,5.0,0.5,0.5,,,,0.5,0.2,,0.2,,0.6666666666666666,0.6,,,1.0,,1.0,0.14285714285714285,,1.0,107.23404255319149,15.545454545454545,11.1,14.727272727272727,11.1,0.1,1.0,1.0,,0.4,,,1.0,,0.3333333333333333,0.7,,0.50175,0.6524,,,,1.0,6.925,24.53333333333333,0.45454545454545453,1.0,2.0,,1.0,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,2.0,,,2.0,2.0,1.0,,,,,,,1.0,,,,1.0,,1.0,0.2,0.5,0.5,1.0,0.1,,,0.2,,,,,,,0.5346,,1.0,,,,,0.6666666666666666,,1.0,0.3333333333333333,,,,,,,1.0,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-202641-203849-204329,1611661319,"Kelsey Plum, A'ja Wilson, Sydney Colson, Theresa Plaisance, Kiah Stokes","Plum, Wilson, Colson, Plaisance, Stokes",1628276-1628932-202641-203849-204329,LVA,85.0,1,1.0,2.0,3.0,3.0,,3.0,,6.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,0.5,,0.5,,,0.5,,,1.0,,1.0,,,,101.6470588235294,11.666666666666666,16.666666666666668,11.666666666666666,16.666666666666668,0.5,1.0,1.0,,0.5,,,,,,1.0,,0.58185,,,,,,3.4,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628932-1629498-1631013-203833-204324,1611661319,"A'ja Wilson, Jackie Young, Aisha Sheppard, Chelsea Gray, Dearica Hamby","Wilson, Young, Sheppard, Gray, Hamby",1628932-1629498-1631013-203833-204324,LVA,172.0,1,3.0,1.0,4.0,5.0,,1.0,1.0,9.0,1.0,2.0,,1.0,1.0,,,2.0,3.0,1.0,1.0,2.0,9.0,8.0,,,2.0,,,,2.0,2.0,,1.0,1.0,,1.0,2.0,,5.0,,2.0,2.0,1.0,3.0,,,,,,1.0,2.0,1.0,,,,7.0,,,0.5,0.5,1.0,,1.0,0.6666666666666666,0.875,,0.9,1.0,,0.25,,,1.0,,1.0,1.0,,1.0,75.34883720930233,18.5,19.6,18.25,19.6,0.5,0.5,0.5,,0.25,1.0,1.0,,,,0.75,1.0,0.5610875,,0.2,0.25,0.2222222222222222,,8.433333333333334,24.8,,,,1.0,1.0,,,,,,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,0.25,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628932-1631013-202641-203833-204329,1611661319,"A'ja Wilson, Aisha Sheppard, Sydney Colson, Chelsea Gray, Kiah Stokes","Wilson, Sheppard, Colson, Gray, Stokes",1628932-1631013-202641-203833-204329,LVA,14.0,1,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1631013-202641-203833-204324-204329,1611661319,"Aisha Sheppard, Sydney Colson, Chelsea Gray, Dearica Hamby, Kiah Stokes","Sheppard, Colson, Gray, Hamby, Stokes",1631013-202641-203833-204324-204329,LVA,82.0,1,1.0,-3.0,2.0,2.0,2.0,,,4.0,,,,,,,,1.0,1.0,,,,2.0,5.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,70.2439024390244,21.0,20.0,21.0,20.0,,,,,,,,,,,,,0.43,0.43,,,,1.0,13.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-202641-204324-204329,1611661319,"Kelsey Plum, A'ja Wilson, Sydney Colson, Dearica Hamby, Kiah Stokes","Plum, Wilson, Colson, Hamby, Stokes",1628276-1628932-202641-204324-204329,LVA,78.0,1,1.0,3.0,4.0,3.0,,,,7.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,5.0,2.0,,,,,,,4.0,,,,,,2.0,2.0,1.0,4.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,5.0,,,1.0,1.0,,,,1.0,1.0,,0.8333333333333334,,,,,,1.0,,1.0,,,,129.23076923076923,11.0,11.333333333333334,11.0,11.333333333333334,0.5,1.0,1.0,1.0,,,,,,,0.5,,0.484,,0.3333333333333333,0.3333333333333333,,,4.25,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-203833-204324-204329,1611661319,"Kelsey Plum, A'ja Wilson, Chelsea Gray, Dearica Hamby, Kiah Stokes","Plum, Wilson, Gray, Hamby, Stokes",1628276-1628932-203833-204324-204329,LVA,796.0,6,13.0,11.0,27.0,30.0,7.0,6.0,2.0,57.0,6.0,11.0,3.0,2.0,2.0,,,7.0,16.0,3.0,3.0,8.0,31.0,20.0,,,2.0,3.0,4.0,4.0,8.0,6.0,,2.0,2.0,3.0,4.0,7.0,3.0,17.0,,7.0,16.0,2.0,18.0,2.0,1.0,5.0,10.0,,11.0,8.0,3.0,4.0,2.0,4.0,29.0,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,,1.0,0.4375,0.6052631578947368,,0.7045454545454546,0.5,0.4,0.15789473684210525,0.1875,0.2727272727272727,0.7,,0.6956521739130435,0.2222222222222222,,0.8333333333333334,103.11557788944722,12.37037037037037,15.4,12.11111111111111,14.4,0.5789473684210527,0.5454545454545454,0.75,0.5,0.10526315789473684,1.0,1.0,,,1.0,0.7368421052631579,1.0,0.5419763157894737,0.5531333333333334,0.15,0.17647058823529413,0.06451612903225806,0.12903225806451613,5.2375,25.066666666666666,0.25925925925925924,1.0,3.0,,2.0,1.0,1.0,,,1.0,,9.0,,3.0,2.0,1.0,1.0,2.0,9.0,,3.0,2.0,4.0,,1.0,7.0,4.0,2.0,1.0,,,,0.42857142857142855,,0.2222222222222222,0.6923076923076923,,,,0.5555555555555556,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,,,0.05263157894736842,1.0,1.0,1.0,1.0,,,0.6006,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,2.0,,2.0,2.0,2.0,1.0,,1.0,,,,,,0.4,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628932-1631006-1631013-202641-203849,1611661319,"A'ja Wilson, Kierstan Bell, Aisha Sheppard, Sydney Colson, Theresa Plaisance","Wilson, Bell, Sheppard, Colson, Plaisance",1628932-1631006-1631013-202641-203849,LVA,88.0,1,1.0,-4.0,3.0,4.0,,4.0,,7.0,1.0,1.0,,,,,,1.0,1.0,,,3.0,5.0,9.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,,2.0,3.0,2.0,,,,5.0,,,1.0,1.0,,,,1.0,1.0,,1.25,,,,,,,,,,,,114.54545454545455,11.0,13.75,11.0,12.75,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.715,,1.0,1.0,,,1.1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-1631013-202641-204329,1611661319,"Kelsey Plum, A'ja Wilson, Aisha Sheppard, Sydney Colson, Kiah Stokes","Plum, Wilson, Sheppard, Colson, Stokes",1628276-1628932-1631013-202641-204329,LVA,221.0,1,4.0,-3.0,7.0,8.0,4.0,,1.0,15.0,1.0,3.0,1.0,,,,,2.0,6.0,,,2.0,6.0,9.0,,,,3.0,2.0,4.0,,4.0,,,,2.0,,,,,,3.0,3.0,1.0,4.0,,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,,,,,,0.3333333333333333,0.3333333333333333,,0.42857142857142855,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.25,,1.0,97.73755656108598,13.714285714285714,15.625,12.571428571428571,15.625,0.5,0.3333333333333333,0.5,,,,,,,0.3333333333333333,0.5,,0.54405,0.4093333333333333,0.14285714285714285,0.14285714285714285,,0.6666666666666666,7.566666666666666,,0.5714285714285714,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,0.25,,,,1.0,,1.0,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1629498-203029-203849-204324,1611661319,"Kelsey Plum, Jackie Young, Riquna Williams, Theresa Plaisance, Dearica Hamby","Plum, Young, Williams, Plaisance, Hamby",1628276-1629498-203029-203849-204324,LVA,75.0,1,1.0,-4.0,4.0,4.0,4.0,,,8.0,,,,,1.0,,,,,,1.0,3.0,3.0,7.0,,,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,4.0,1.0,,,,3.0,3.0,4.0,,,,,,,,,0.5,,0.5,1.0,,,,,,,,,153.6,11.0,7.75,11.0,7.75,,,,,1.0,,,,,,1.0,,0.52455,0.52455,0.5,1.0,,1.0,,25.3,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-1631013-203833-204329,1611661319,"Kelsey Plum, A'ja Wilson, Aisha Sheppard, Chelsea Gray, Kiah Stokes","Plum, Wilson, Sheppard, Gray, Stokes",1628276-1628932-1631013-203833-204329,LVA,189.0,1,3.0,10.0,8.0,7.0,4.0,,,15.0,1.0,1.0,1.0,,1.0,,,3.0,6.0,,1.0,4.0,10.0,,,,,3.0,3.0,5.0,4.0,2.0,,1.0,,1.0,2.0,2.0,1.0,4.0,,3.0,5.0,,5.0,2.0,2.0,,,,3.0,4.0,2.0,1.0,1.0,1.0,10.0,5.0,4.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.42857142857142855,,0.625,,0.625,0.14285714285714285,0.16666666666666666,,1.0,,1.0,,,1.0,114.28571428571429,10.125,15.428571428571429,10.125,15.428571428571429,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,0.3333333333333333,0.2857142857142857,,0.4704428571428571,0.5303666666666667,0.2857142857142857,0.3333333333333333,,0.5,8.950000000000001,23.4,0.5,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.5,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-1631013-204324-204329,1611661319,"Kelsey Plum, A'ja Wilson, Aisha Sheppard, Dearica Hamby, Kiah Stokes","Plum, Wilson, Sheppard, Hamby, Stokes",1628276-1628932-1631013-204324-204329,LVA,112.0,1,2.0,-3.0,4.0,4.0,,,,8.0,1.0,1.0,,,1.0,,,2.0,2.0,,1.0,,4.0,7.0,,,,,,,2.0,2.0,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,4.0,,,0.5,0.5,,,,1.0,0.6666666666666666,,0.6666666666666666,,,0.3333333333333333,,,1.0,,1.0,,,1.0,102.85714285714286,14.25,13.75,14.25,13.75,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,0.6666666666666666,,0.5499999999999999,,,,,,5.95,23.7,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-1631013-203849-204324,1611661319,"Kelsey Plum, A'ja Wilson, Aisha Sheppard, Theresa Plaisance, Dearica Hamby","Plum, Wilson, Sheppard, Plaisance, Hamby",1628276-1628932-1631013-203849-204324,LVA,128.0,1,2.0,3.0,3.0,4.0,3.0,,,7.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,2.0,2.0,,8.0,5.0,,,,1.0,,8.0,2.0,,,2.0,2.0,,1.0,3.0,1.0,8.0,,,2.0,,2.0,,,,,,2.0,,,,,,8.0,8.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.3333333333333333,,1.3333333333333333,,1.3333333333333333,0.6666666666666666,,,,,1.0,,,,78.75,18.0,18.5,18.0,18.5,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,0.3333333333333333,1.0,1.0,0.5872166666666666,0.5872166666666666,,,,1.0,1.7,23.55,1.0,,,,,,,2.0,,,2.0,6.0,,2.0,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,2.0,2.0,,1.0,1.3333333333333333,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1628932-1631006-203833-204324,1611661319,"Kelsey Plum, A'ja Wilson, Kierstan Bell, Chelsea Gray, Dearica Hamby","Plum, Wilson, Bell, Gray, Hamby",1628276-1628932-1631006-203833-204324,LVA,218.0,1,4.0,3.0,7.0,8.0,1.0,1.0,1.0,15.0,1.0,2.0,,1.0,3.0,,,2.0,4.0,1.0,3.0,,7.0,4.0,,,2.0,,,,,4.0,3.0,3.0,1.0,,,,,,,2.0,6.0,1.0,7.0,,,1.0,2.0,,1.0,,,,,,5.0,,1.0,,,0.3333333333333333,,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,,0.42857142857142855,,,1.0,,1.0,0.25,,,99.08256880733946,11.285714285714286,17.375,11.142857142857142,17.375,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.7142857142857143,0.3333333333333333,0.49295,,,,0.2857142857142857,,6.325,25.900000000000002,0.14285714285714285,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,4.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,0.5,1.0,,,,1.0,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,,,0.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0.25,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1629498-1630387-203849-204324,1611661319,"Kelsey Plum, Jackie Young, Iliana Rupert, Theresa Plaisance, Dearica Hamby","Plum, Young, Rupert, Plaisance, Hamby",1628276-1629498-1630387-203849-204324,LVA,206.0,1,3.0,6.0,9.0,7.0,1.0,2.0,1.0,16.0,1.0,1.0,,2.0,4.0,,,1.0,2.0,2.0,5.0,3.0,11.0,5.0,,1.0,,,,,,2.0,,4.0,2.0,,,2.0,,6.0,,2.0,3.0,,3.0,2.0,2.0,,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,11.0,,1.0,,,0.4,,0.4,0.5,0.5714285714285714,,0.6111111111111112,,,0.7142857142857143,,,1.0,,1.0,,,,111.84466019417476,11.11111111111111,15.142857142857142,10.11111111111111,15.142857142857142,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.5,0.5,,,,0.8571428571428571,0.5,0.5523785714285714,0.2937,0.2222222222222222,0.5,,,9.9,24.28,0.1111111111111111,,,,1.0,,1.0,1.0,,,1.0,6.0,,2.0,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.14285714285714285,,,0.14285714285714285,,,,1.0,,1.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
1628276-1630387-203833-203849-204324,1611661319,"Kelsey Plum, Iliana Rupert, Chelsea Gray, Theresa Plaisance, Dearica Hamby","Plum, Rupert, Gray, Plaisance, Hamby",1628276-1630387-203833-203849-204324,LVA,110.0,1,2.0,,3.0,4.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,2.0,,,2.0,2.0,,2.0,,2.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,2.0,2.0,,,,,,0.3333333333333333,0.25,1.0,0.25,1.0,0.3333333333333333,0.25,,,1.0,1.0,1.0,0.3333333333333333,1.0,,91.63636363636364,10.666666666666666,19.5,10.333333333333334,19.5,0.25,1.0,1.0,,0.25,,,,,0.3333333333333333,0.5,,0.3682125,0.36991666666666667,,,1.0,1.0,10.566666666666666,27.7,0.6666666666666666,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,,,0.25,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,0.5,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2022,2022,False
