EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,SecondChanceTurnovers,PenaltyFg3Pct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffThreePtRebounds,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1628277-1629479-1630386-1631007-203866,1611661321,"Allisha Gray, Teaira McCowan, Awak Kuier, Veronica Burton, Kayla Thornton","Gray, McCowan, Kuier, Burton, Thornton",1628277-1629479-1630386-1631007-203866,DAL,22.0,1,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,15.0,7.0,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1629479-1631007-203866-204330,1611661321,"Allisha Gray, Teaira McCowan, Veronica Burton, Kayla Thornton, Isabelle Harrison","Gray, McCowan, Burton, Thornton, Harrison",1628277-1629479-1631007-203866-204330,DAL,106.0,1,2.0,3.0,4.0,1.0,7.0,,,,2.0,2.0,6.0,5.0,,2.0,1.0,1.0,,2.0,,1.0,2.0,,,4.0,0.5,0.5,1.0,0.6666666666666666,0.75,,0.5,,95.09433962264151,13.666666666666666,16.25,12.0,16.25,,,,,,0.5714666666666667,,1.6,1.0,3.0,,2.0,2.0,,,2.0,2.0,,,1.0,,,1.0,2.0,,,2.0,2.0,2.0,2.0,6.0,2.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,6.0,3.0,,,,,,1.0,,0.6666666666666666,1.0,0.75,0.3333333333333333,,,,,,1.0,1.0,,,,,1.0,,,,0.6666666666666666,1.0,1.0,0.5,,,,0.3333333333333333,,,,,,,,0.6666666666666666,1.0,1.0,,0.5714666666666667,0.25,0.3333333333333333,0.3333333333333333,1.0,24.3,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,0.3333333333333333,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1629481-1629497-1630149-203866,1611661321,"Allisha Gray, Arike Ogunbowale, Marina Mabrey, Satou Sabally, Kayla Thornton","Gray, Ogunbowale, Mabrey, Sabally, Thornton",1628277-1629481-1629497-1630149-203866,DAL,84.0,1,1.0,2.0,2.0,1.0,4.0,,2.0,,1.0,5.0,2.0,,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,5.0,,1.0,,1.0,1.0,0.2,0.2,0.2,1.0,0.5,1.0,68.57142857142857,23.5,18.5,22.5,18.5,0.4,,,,,0.5894,0.6498666666666667,4.5,2.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,1.0,,4.0,,,4.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.2,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.6666666666666666,0.5,1.0,,,,0.6,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1629481-1630112-1630149-203866,1611661321,"Allisha Gray, Arike Ogunbowale, Tyasha Harris, Satou Sabally, Kayla Thornton","Gray, Ogunbowale, Harris, Sabally, Thornton",1628277-1629481-1630112-1630149-203866,DAL,81.0,1,1.0,2.0,1.0,2.0,3.0,,4.0,,1.0,5.0,2.0,,3.0,,,,,,1.0,1.0,4.0,,1.0,,,,0.2,0.2,0.2,1.0,1.0,1.0,53.33333333333333,27.0,27.0,13.5,27.0,0.8,,,,,0.41852,0.4281,8.26,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,2.0,,2.0,,,1.0,,,,,3.0,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.2,,,,0.75,,0.75,,0.75,,,,,,1.0,0.2,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1629497-1630112-1630149-204330,1611661321,"Allisha Gray, Marina Mabrey, Tyasha Harris, Satou Sabally, Isabelle Harrison","Gray, Mabrey, Harris, Sabally, Harrison",1628277-1629497-1630112-1630149-204330,DAL,166.0,1,3.0,5.0,5.0,,10.0,,,,3.0,3.0,9.0,5.0,,6.0,3.0,3.0,,6.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.9,0.6666666666666666,0.75,,86.74698795180723,12.0,21.2,12.0,18.0,,,,,,0.7273666666666667,,1.8666666666666665,4.0,,,3.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1629497-1630149-1631007-203866,1611661321,"Allisha Gray, Marina Mabrey, Satou Sabally, Veronica Burton, Kayla Thornton","Gray, Mabrey, Sabally, Burton, Thornton",1628277-1629497-1630149-1631007-203866,DAL,368.0,1,6.0,11.0,12.0,1.0,23.0,3.0,4.0,,6.0,8.0,17.0,8.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,17.0,0.16666666666666666,0.16666666666666666,0.75,0.6818181818181818,0.7083333333333334,1.0,0.6,1.0,90.0,15.181818181818182,16.75,14.181818181818182,15.5,0.36363636363636365,0.75,0.75,0.3333333333333333,,0.511340909090909,0.478375,7.1625,9.0,,,3.0,4.0,,1.0,,,,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,10.0,3.0,,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,,4.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.2727272727272727,0.125,0.25,1.0,,0.5,0.3333333333333333,0.5,1.0,,,,0.3333333333333333,,,,0.36363636363636365,0.75,1.0,,,,,0.18181818181818182,,,,0.5,,,0.5,,,0.6363636363636364,,,0.08333333333333333,0.1111111111111111,,,24.96666666666667,,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,0.09090909090909091,,,,,,,1.0,,,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1611661321,2022,2022,True
1628277-1629497-1630386-1631007-203866,1611661321,"Allisha Gray, Marina Mabrey, Awak Kuier, Veronica Burton, Kayla Thornton","Gray, Mabrey, Kuier, Burton, Thornton",1628277-1629497-1630386-1631007-203866,DAL,69.0,1,1.0,2.0,2.0,,4.0,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,0.5,0.5,1.0,1.0,1.0,83.47826086956522,15.0,19.5,15.0,19.5,,,,,,0.6215,,2.1,2.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,,,,1.0,,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1629497-1631007-203866-204330,1611661321,"Allisha Gray, Marina Mabrey, Veronica Burton, Kayla Thornton, Isabelle Harrison","Gray, Mabrey, Burton, Thornton, Harrison",1628277-1629497-1631007-203866-204330,DAL,1366.0,2,23.0,41.0,41.0,5.0,82.0,6.0,11.0,5.0,13.0,27.0,36.0,52.0,4.0,16.0,8.0,10.0,4.0,22.0,13.0,16.0,21.0,3.0,4.0,28.0,0.6153846153846154,0.7272727272727273,0.48148148148148145,0.45714285714285713,0.5,0.8125,0.8,1.0,86.44216691068814,17.29268292682927,16.024390243902438,16.634146341463413,15.341463414634147,0.3142857142857143,0.5454545454545454,0.6,0.6666666666666666,0.14285714285714285,0.5036185714285715,0.565825,6.651851851851852,-16.0,9.0,,5.0,11.0,2.0,3.0,2.0,4.0,2.0,2.0,7.0,,2.0,8.0,4.0,3.0,,8.0,2.0,4.0,2.0,9.0,10.0,6.0,4.0,7.0,2.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,,5.0,2.0,2.0,1.0,6.0,2.0,5.0,3.0,9.0,2.0,8.0,4.0,2.0,1.0,3.0,,,1.0,3.0,2.0,9.0,9.0,1.0,1.0,0.25,0.25,0.75,0.5,0.75,0.7,1.0,0.75,0.22857142857142856,0.037037037037037035,,0.6666666666666666,,0.35714285714285715,0.75,0.25,0.16666666666666666,0.6,0.3333333333333333,0.75,0.6666666666666666,1.0,0.10526315789473684,0.6666666666666666,0.3142857142857143,0.45454545454545453,0.45454545454545453,0.6,0.4,0.4,0.5,0.2,0.2857142857142857,0.2857142857142857,1.0,0.75,0.6666666666666666,,,0.8,0.5,0.5428571428571428,0.2857142857142857,0.61369,0.05714285714285714,0.07407407407407407,0.2222222222222222,0.25,24.1125,0.21951219512195122,1.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.09090909090909091,0.6,0.02857142857142857,,,0.2,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,1611661321,2022,2022,True
1628277-1630112-1630149-203866-204330,1611661321,"Allisha Gray, Tyasha Harris, Satou Sabally, Kayla Thornton, Isabelle Harrison","Gray, Harris, Sabally, Thornton, Harrison",1628277-1630112-1630149-203866-204330,DAL,106.0,1,2.0,3.0,3.0,,6.0,,1.0,,,2.0,3.0,,,,,,,,1.0,2.0,2.0,1.0,2.0,3.0,,,,0.5,0.5,0.5,0.3333333333333333,,81.50943396226415,18.333333333333332,17.0,18.333333333333332,15.0,0.3333333333333333,,,,,0.4759333333333333,,4.8,3.0,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.6666666666666666,1.0,,,,,,28.1,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661321,2022,2022,True
1628277-1630112-1630386-1631007-204330,1611661321,"Allisha Gray, Tyasha Harris, Awak Kuier, Veronica Burton, Isabelle Harrison","Gray, Harris, Kuier, Burton, Harrison",1628277-1630112-1630386-1631007-204330,DAL,164.0,1,3.0,5.0,5.0,,10.0,,,,2.0,3.0,4.0,3.0,,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,4.0,0.5,0.5,0.6666666666666666,0.4,0.4,1.0,1.0,1.0,87.80487804878048,18.2,14.6,18.2,14.6,,,,,,0.64793,,1.2,1.0,,,2.0,3.0,,,,,,,1.0,,,2.0,,,,,,,,,2.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,1.0,,,,,,1.0,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,0.2,,,,,,,,,,1.0,,,,,,,24.85,,1.0,,,,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1629479-1629481-1629497-1630112-203866,1611661321,"Teaira McCowan, Arike Ogunbowale, Marina Mabrey, Tyasha Harris, Kayla Thornton","McCowan, Ogunbowale, Mabrey, Harris, Thornton",1629479-1629481-1629497-1630112-203866,DAL,57.0,1,1.0,2.0,3.0,1.0,5.0,1.0,1.0,,1.0,2.0,4.0,2.0,,2.0,1.0,1.0,1.0,2.0,,2.0,3.0,,1.0,3.0,1.0,1.0,0.5,0.5,0.6666666666666666,,1.0,,126.31578947368422,10.5,12.0,10.5,10.0,0.5,1.0,1.0,1.0,,0.42445,,4.1,2.0,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,3.0,2.0,,,,,,,,3.0,1.0,,,,,,1.0,,1.0,0.5,1.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,0.5,,0.4248,0.6666666666666666,0.6666666666666666,0.25,0.75,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1629479-1629497-1630112-1630149-203866,1611661321,"Teaira McCowan, Marina Mabrey, Tyasha Harris, Satou Sabally, Kayla Thornton","McCowan, Mabrey, Harris, Sabally, Thornton",1629479-1629497-1630112-1630149-203866,DAL,186.0,1,3.0,4.0,5.0,2.0,9.0,,1.0,,1.0,3.0,8.0,2.0,1.0,,,2.0,,6.0,2.0,2.0,5.0,,1.0,3.0,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,69.6774193548387,22.75,19.0,18.25,19.0,0.16666666666666666,,,,,0.5036833333333334,0.4665,6.966666666666666,6.0,,,1.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,3.0,,1.0,1.0,5.0,,,,,2.0,6.0,2.0,2.0,1.0,,2.0,1.0,,,2.0,,,3.0,,1.0,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.25,,1.25,,0.5,,,,,1.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,,0.5,,,0.8333333333333334,0.5,,0.16666666666666666,0.3333333333333333,0.625,,24.233333333333334,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.16666666666666666,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1611661321,2022,2022,True
1629479-1629497-1630112-1631007-203866,1611661321,"Teaira McCowan, Marina Mabrey, Tyasha Harris, Veronica Burton, Kayla Thornton","McCowan, Mabrey, Harris, Burton, Thornton",1629479-1629497-1630112-1631007-203866,DAL,59.0,1,1.0,3.0,2.0,2.0,5.0,,1.0,,2.0,5.0,5.0,,3.0,2.0,1.0,1.0,,2.0,,,3.0,,,3.0,0.5,0.5,0.4,0.4,0.5,,,,122.03389830508475,12.666666666666666,10.5,9.333333333333334,10.5,0.2,,,,,0.61956,0.7332333333333333,3.2600000000000002,5.0,,,2.0,4.0,1.0,3.0,,,,,,,,,1.0,1.0,,2.0,,,,,2.0,,,,,1.0,,,1.0,,2.0,,,3.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.2,0.25,,,0.6666666666666666,,0.6666666666666666,0.5,1.0,,,,,,,0.8,0.5,0.6666666666666666,0.5,,,,,,,,1.0,0.3333333333333333,,,,,0.8,,,0.2,0.2,0.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1611661321,2022,2022,True
1629479-1630112-1630149-1631007-203866,1611661321,"Teaira McCowan, Tyasha Harris, Satou Sabally, Veronica Burton, Kayla Thornton","McCowan, Harris, Sabally, Burton, Thornton",1629479-1630112-1630149-1631007-203866,DAL,91.0,1,2.0,3.0,3.0,2.0,6.0,,,,,1.0,3.0,4.0,,,,,,,,1.0,3.0,,,1.0,,,,,0.375,,0.5,,94.94505494505495,15.0,15.333333333333334,15.0,15.333333333333334,,,,,,0.590475,,0.4,-1.0,,,,1.0,,,,,,,,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,1.0,1.0,1.0,,,,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,1.0,,,0.5,0.6666666666666666,0.6666666666666666,,22.9,,,,,,1.0,,,,,2.0,,,,1.0,,,,0.5,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1629481-1629497-1630112-1630149-203866,1611661321,"Arike Ogunbowale, Marina Mabrey, Tyasha Harris, Satou Sabally, Kayla Thornton","Ogunbowale, Mabrey, Harris, Sabally, Thornton",1629481-1629497-1630112-1630149-203866,DAL,41.0,1,1.0,2.0,2.0,,4.0,,,1.0,1.0,2.0,2.0,,,2.0,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,140.4878048780488,11.5,9.0,11.5,9.0,,,,,0.5,0.58395,,9.4,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,0.5,,0.58395,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1629497-1630112-1630149-203866-204330,1611661321,"Marina Mabrey, Tyasha Harris, Satou Sabally, Kayla Thornton, Isabelle Harrison","Mabrey, Harris, Sabally, Thornton, Harrison",1629497-1630112-1630149-203866-204330,DAL,80.0,2,1.0,4.0,2.0,1.0,6.0,,1.0,,1.0,2.0,5.0,4.0,,,,,,,,,,,1.0,5.0,,,0.5,0.5,0.8333333333333334,,,,108.0,13.25,13.5,12.0,13.5,0.5,,,,,0.49425,,3.7,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,0.5,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1629497-1630112-1630386-1631007-204330,1611661321,"Marina Mabrey, Tyasha Harris, Awak Kuier, Veronica Burton, Isabelle Harrison","Mabrey, Harris, Kuier, Burton, Harrison",1629497-1630112-1630386-1631007-204330,DAL,115.0,1,2.0,4.0,4.0,1.0,8.0,,1.0,,2.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,,2.0,,2.0,3.0,,,2.0,0.5,1.0,0.5,0.4,0.4,,0.6666666666666666,,100.17391304347825,13.5,15.25,13.5,12.75,0.2,,,,,0.61765,0.5387,1.85,2.0,,,2.0,3.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,2.0,,,,,2.0,,2.0,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.2,0.25,0.3333333333333333,,,0.5,1.0,0.3333333333333333,1.0,,,,1.0,,,,0.6,0.6666666666666666,1.0,0.5,,,,0.2,,,,1.0,1.0,,,,,0.8,,,,,0.5,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1630112-1630149-1631007-203866-204330,1611661321,"Tyasha Harris, Satou Sabally, Veronica Burton, Kayla Thornton, Isabelle Harrison","Harris, Sabally, Burton, Thornton, Harrison",1630112-1630149-1631007-203866-204330,DAL,8.0,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
1630112-1630386-1631007-1631029-204330,1611661321,"Tyasha Harris, Awak Kuier, Veronica Burton, Jasmine Dickey, Isabelle Harrison","Harris, Kuier, Burton, Dickey, Harrison",1630112-1630386-1631007-1631029-204330,DAL,123.0,1,2.0,5.0,4.0,1.0,9.0,1.0,2.0,,2.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,,1.0,4.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.75,,105.3658536585366,11.8,16.0,11.8,13.75,0.5,0.5,0.5,1.0,,0.4189,0.12,3.275,2.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,0.25,0.5,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,0.5,,0.5,,0.3055,,,,,,0.4,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2022,2022,True
