EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,FtPoints,Points,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefPoss,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Offensive Fouls Drawn,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,ShootingFouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,OffAtRimReboundPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyFG2M,PtsUnassisted2s,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,PenaltyFg2Pct,OffArc3ReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimAccuracy,SecondChanceFtPoints,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFGM,LostBallSteals,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PtsPutbacks,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627673-1627675-1629567-1630115-1631002,1611661323,"Jonquel Jones, Courtney Williams, Natisha Hiedeman, Joyner Holmes, Nia Clouden","Jones, Williams, Hiedeman, Holmes, Clouden",1627673-1627675-1629567-1630115-1631002,CON,57.0,1,,1.0,2,,2.0,,,,2.0,1.0,50.526315789473685,11.0,11.0,,,1.0,,,3.0,,,46.0,37.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711,,,,,19.7,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1627675-1629567-1631002-203826,1611661323,"Jonquel Jones, Courtney Williams, Natisha Hiedeman, Nia Clouden, Alyssa Thomas","Jones, Williams, Hiedeman, Clouden, Thomas",1627673-1627675-1629567-1631002-203826,CON,27.0,1,,2.0,3,,,,,,,,160.0,8.0,8.0,,,1.0,,,,,,11.0,11.0,,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.19095,,0.19095,,,,24.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-1631002-203826,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Nia Clouden, Alyssa Thomas","Jones, Jones, Hiedeman, Clouden, Thomas",1627673-1628280-1629567-1631002-203826,CON,343.0,2,2.0,9.0,20,3.0,12.0,5.0,5.0,3.0,9.0,0.6666666666666666,83.96501457725947,17.666666666666668,16.555555555555557,0.3333333333333333,0.5,11.0,1.0,2.0,2.0,1.0,,16.727272727272727,16.545454545454547,6.0,4.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,3.0,4.0,1.0,3.0,10.0,,,1.0,1.0,3.0,2.0,1.0,2.0,2.0,9.0,6.0,3.0,1.0,,3.0,1.0,4.0,,1.0,2.0,9.0,2.0,,1.0,3.0,4.0,2.0,6.0,1.0,1.0,,,1.0,9.0,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.75,,0.6428571428571429,1.5,0.875,1.5,0.9,0.42857142857142855,0.5,0.75,,1.0,1.0,0.8,0.6666666666666666,,1.0,1.0,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,,,,,,,0.25,0.25,,0.8571428571428571,,0.5649071428571428,,0.516775,0.25,0.75,3.5,23.7,0.4444444444444444,1.0,,,,,,,,,,,,,1.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-1629567-202662-203826,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Jasmine Thomas, Alyssa Thomas","Jones, Jones, Hiedeman, Thomas, Thomas",1627673-1628280-1629567-202662-203826,CON,12.0,1,2.0,2.0,4,,3.0,,,,3.0,0.75,480.0,3.0,3.0,,,2.0,,,1.0,,,3.0,3.0,,2.0,2.0,,,,,,,,,,1.0,2.0,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,,1.0,2.0,,3.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,1.0,,1.0,,,,,,3.0,2.0,,,1.0,0.5,,0.5,0.5,,,0.75,,0.75,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,1.0,0.5,1.0,0.5,0.32865,,0.32865,,1.0,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628280-201886-202662-203826,1611661323,"Jonquel Jones, Brionna Jones, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Jones, Jones, Bonner, Thomas, Thomas",1627673-1628280-201886-202662-203826,CON,182.0,1,6.0,6.0,12,2.0,9.0,1.0,2.0,1.0,9.0,0.75,94.94505494505495,15.0,14.0,0.16666666666666666,0.2,6.0,1.0,1.0,3.0,,,15.333333333333334,15.333333333333334,3.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,2.0,4.0,1.0,1.0,3.0,,1.0,,,,1.0,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,2.0,2.0,1.0,3.0,,,1.0,,,2.0,1.0,0.5,0.5,1.0,1.0,,,1.0,0.5,,0.7,,1.0,,1.0,0.2,,1.0,0.5,,,0.6666666666666666,0.5,1.0,,,1.0,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,,0.2,1.0,1.0,1.0,1.0,,,,,,1.0,,,0.8,1.0,0.48263999999999996,0.5716,0.2074,,0.2222222222222222,5.425,25.2,0.16666666666666666,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1627675-1628280-1628304-1630096,1611661323,"Jonquel Jones, Courtney Williams, Brionna Jones, Yvonne Anderson, DiJonai Carrington","Jones, Williams, Jones, Anderson, Carrington",1627673-1627675-1628280-1628304-1630096,CON,188.0,2,3.0,5.0,10,2.0,10.0,1.0,2.0,1.0,10.0,1.0,76.59574468085107,14.2,14.2,0.2,0.3333333333333333,5.0,1.0,1.0,1.0,,,23.4,22.2,3.0,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,1.0,2.0,2.0,2.0,7.0,,,,,,,,,,,2.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,,1.0,8.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.5,,1.0,,,,,0.5,,0.5,1.0,1.0,,0.6666666666666666,1.0,,,,,1.0,0.25,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.75,1.0,0.4725125,,,,,11.05,22.65,,,,,,1.0,,,,,0.25,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1629567-201886-202662-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Jones, Hiedeman, Bonner, Thomas, Thomas",1627673-1629567-201886-202662-203826,CON,179.0,1,6.0,8.0,15,6.0,14.0,4.0,7.0,3.0,12.0,0.875,120.6703910614525,11.0,11.0,0.42857142857142855,0.75,7.0,1.0,1.0,1.0,,,13.0,12.428571428571429,3.0,6.0,,1.0,1.0,2.0,,,,,,,2.0,3.0,,,2.0,3.0,1.0,2.0,2.0,3.0,8.0,,,,,2.0,,2.0,3.0,3.0,9.0,2.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,,1.0,8.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,9.0,6.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,,0.8,,1.0,1.0,0.9,0.6,,,1.0,,,,0.5,,,,,,0.4,0.5,0.5,1.0,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5770299999999999,,0.53295,0.14285714285714285,0.6428571428571429,2.45,25.266666666666666,0.75,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1627675-201886-202662-203826,1611661323,"Jonquel Jones, Courtney Williams, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Jones, Williams, Bonner, Thomas, Thomas",1627673-1627675-201886-202662-203826,CON,990.0,2,-11.0,34.0,69,4.0,22.0,7.0,4.0,2.0,16.0,0.36666666666666664,100.36363636363636,13.970588235294118,13.529411764705882,0.06666666666666667,0.08695652173913043,35.0,5.0,8.0,4.0,1.0,1.0,14.714285714285714,14.685714285714285,16.0,5.0,,4.0,6.0,13.0,2.0,2.0,2.0,4.0,,1.0,2.0,6.0,,,,2.0,6.0,21.0,2.0,7.0,33.0,2.0,3.0,,,6.0,3.0,,2.0,,4.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,,2.0,10.0,1.0,3.0,5.0,4.0,9.0,4.0,13.0,3.0,2.0,1.0,,1.0,4.0,5.0,0.3333333333333333,0.5,1.0,0.2857142857142857,,,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.32142857142857145,0.6666666666666666,0.4,0.75,0.4,0.25,0.375,0.8,0.2,1.0,0.2,0.9,0.2,,1.0,0.5,1.0,1.0,0.4642857142857143,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.14285714285714285,0.03571428571428571,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,,,,,0.4,0.4,,0.7142857142857143,0.3333333333333333,0.5544642857142857,0.5654333333333333,0.5672699999999999,0.2727272727272727,0.18181818181818182,6.533333333333333,23.914285714285715,0.14705882352941177,6.0,2.0,0.42857142857142855,,4.0,,,,,0.14285714285714285,,,,2.0,2.0,8.0,,1.0,,2.0,,,,,0.6666666666666666,,1.0,1.0,2.0,2.0,,0.1,,4.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627675-1628280-1629567-1630115-201886,1611661323,"Courtney Williams, Brionna Jones, Natisha Hiedeman, Joyner Holmes, DeWanna Bonner","Williams, Jones, Hiedeman, Holmes, Bonner",1627675-1628280-1629567-1630115-201886,CON,67.0,1,-4.0,2.0,5,,,1.0,,,,,107.46268656716417,18.0,18.0,,,3.0,,1.0,1.0,,,10.333333333333334,10.333333333333334,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.55695,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1627675-1628280-1628304-1629567,1611661323,"Jonquel Jones, Courtney Williams, Brionna Jones, Yvonne Anderson, Natisha Hiedeman","Jones, Williams, Jones, Anderson, Hiedeman",1627673-1627675-1628280-1628304-1629567,CON,134.0,1,1.0,3.0,6,3.0,5.0,3.0,3.0,2.0,5.0,0.8333333333333334,64.4776119402985,25.666666666666668,25.666666666666668,0.6666666666666666,0.6666666666666666,3.0,,,,,,19.0,15.666666666666666,2.0,,3.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,,4.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.37495,,,,,14.3,,,1.0,1.0,,,1.0,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1627675-1629567-201886-203826,1611661323,"Jonquel Jones, Courtney Williams, Natisha Hiedeman, DeWanna Bonner, Alyssa Thomas","Jones, Williams, Hiedeman, Bonner, Thomas",1627673-1627675-1629567-201886-203826,CON,20883.0,28,56.0,677.0,1347,80.0,717.0,130.0,104.0,51.0,617.0,0.5400302114803626,92.88320643585692,15.655834564254063,15.023633677991137,0.0790273556231003,0.10559006211180125,670.0,58.0,121.0,111.0,11.0,12.0,15.349253731343284,14.879104477611941,348.0,49.0,33.0,77.0,125.0,202.0,26.0,42.0,10.0,136.0,19.0,45.0,42.0,129.0,3.0,10.0,3.0,7.0,227.0,444.0,61.0,174.0,661.0,35.0,63.0,5.0,13.0,100.0,25.0,4.0,11.0,11.0,53.0,286.0,165.0,129.0,42.0,143.0,55.0,198.0,37.0,18.0,79.0,451.0,30.0,67.0,105.0,152.0,266.0,100.0,366.0,63.0,46.0,6.0,15.0,49.0,51.0,48.0,0.6299559471365639,0.680952380952381,0.9016393442622951,0.3505747126436782,0.38461538461538464,0.36363636363636365,0.3505747126436782,0.5112612612612613,0.5555555555555556,0.5153721682847896,0.5592105263157895,0.5833333333333334,0.5963855421686747,0.6162790697674418,0.2815533980582524,0.5206611570247934,0.7794871794871795,0.3160377358490566,0.8015267175572519,0.2727272727272727,0.7883435582822086,0.30124223602484473,0.3974358974358974,0.4230769230769231,0.7866666666666666,0.7857142857142857,0.7889908256880734,0.3268608414239482,0.6188118811881188,0.6868131868131868,0.632,0.22006472491909385,0.07281553398058252,0.4222222222222222,0.4222222222222222,0.9473684210526315,0.2087378640776699,0.32558139534883723,0.33070866141732286,0.8809523809523809,0.5526315789473685,0.6190476190476191,0.2692307692307692,0.13157894736842105,0.3,0.3333333333333333,0.2777777777777778,0.19444444444444445,0.42857142857142855,0.6084142394822006,0.32558139534883723,0.5215285598705501,0.5318198275862069,0.5145944444444445,0.1394700139470014,0.07391910739191074,7.635135135135135,24.514942528735634,0.0723781388478582,66.0,43.0,0.32894736842105265,44.0,106.0,30.0,3.0,,0.2727272727272727,0.1715210355987055,0.41509433962264153,0.41509433962264153,0.6818181818181818,10.0,15.0,168.0,1.0,17.0,10.0,13.0,12.0,30.0,21.0,30.0,0.6,0.2261904761904762,0.765625,1.0,15.0,13.0,0.1896551724137931,0.04436860068259386,58.0,23.0,18.0,,,3.0,0.4264705882352941,0.4566929133858268,2.0,3.0,1.0,4.0,34.0,0.8636363636363636,0.5862068965517241,0.039473684210526314,0.6666666666666666,1.0,0.1111111111111111,0.25,9.0,0.8181818181818182,29.0,0.06531531531531531,0.0661764705882353,4.0,3.0,34.0,18.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,6.0,19.0,4.0,1.0,0.011494252873563218,0.09900990099009901,0.015503875968992248,0.6333333333333333,0.005714285714285714,,,,,,1611661323,2022,2022,False
1627673-1628280-1628304-1630096-201886,1611661323,"Jonquel Jones, Brionna Jones, Yvonne Anderson, DiJonai Carrington, DeWanna Bonner","Jones, Jones, Anderson, Carrington, Bonner",1627673-1628280-1628304-1630096-201886,CON,260.0,3,-6.0,7.0,15,2.0,6.0,2.0,2.0,1.0,4.0,0.42857142857142855,83.07692307692308,17.428571428571427,14.285714285714286,0.14285714285714285,0.25,8.0,2.0,3.0,2.0,,,17.25,16.875,4.0,,,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,2.0,3.0,,3.0,12.0,1.0,2.0,,1.0,2.0,,,,,,4.0,,1.0,,2.0,,2.0,,,2.0,4.0,2.0,1.0,2.0,,2.0,3.0,5.0,1.0,,,,1.0,,,1.0,1.0,,,,,,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.5,0.3333333333333333,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,,,,,,,0.8333333333333334,,0.5553416666666667,0.623425,,0.3333333333333333,,5.733333333333333,23.433333333333334,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,0.25,,,1.0,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627673-1628304-1630096-202662-203826,1611661323,"Jonquel Jones, Yvonne Anderson, DiJonai Carrington, Jasmine Thomas, Alyssa Thomas","Jones, Anderson, Carrington, Thomas, Thomas",1627673-1628304-1630096-202662-203826,CON,192.0,1,2.0,7.0,15,4.0,10.0,2.0,4.0,2.0,6.0,0.5555555555555556,112.5,13.714285714285714,13.428571428571429,0.2222222222222222,0.3333333333333333,8.0,,,1.0,,,12.0,10.625,3.0,7.0,7.0,2.0,3.0,4.0,2.0,2.0,4.0,,,,,3.0,,,,3.0,3.0,4.0,,3.0,8.0,2.0,2.0,,,4.0,4.0,,3.0,4.0,10.0,,,3.0,,,,,,,,,1.0,1.0,,,2.0,2.0,4.0,,,,,1.0,10.0,7.0,,,,,,,,0.75,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.5555555555555556,0.42857142857142855,,,1.0,,0.3333333333333333,,0.5,,,,,,0.5714285714285714,0.75,0.75,,,,,,,0.42857142857142855,,,,1.0,1.0,,,,,0.5714285714285714,0.42857142857142855,,1.0,,0.5599285714285714,0.739,0.5599285714285714,0.4,1.0,1.55,25.866666666666664,1.0,2.0,2.0,1.0,,,,,,,,,,,3.0,3.0,6.0,,,,,,,,,0.75,0.3333333333333333,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1627675-1628280-201886-202662-203826,1611661323,"Courtney Williams, Brionna Jones, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Williams, Jones, Bonner, Thomas, Thomas",1627675-1628280-201886-202662-203826,CON,394.0,2,8.0,15.0,29,8.0,22.0,6.0,9.0,4.0,22.0,0.7857142857142857,105.98984771573605,12.266666666666667,12.266666666666667,0.3076923076923077,0.4,14.0,,1.0,2.0,,,15.0,14.714285714285714,7.0,3.0,4.0,,1.0,2.0,,,,,1.0,2.0,1.0,1.0,,,,,4.0,7.0,2.0,3.0,14.0,,,,,,1.0,,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,,5.0,,,1.0,3.0,4.0,,4.0,1.0,,,,1.0,5.0,3.0,0.25,0.25,0.5,0.6666666666666666,,,0.6666666666666666,0.5714285714285714,,0.7,,0.5,,0.8333333333333334,0.3,1.0,1.0,,0.5,,0.8,,,,1.0,1.0,0.5,0.2,0.5,0.5,,,0.2,0.5,0.5,1.0,0.1,1.0,1.0,,,,,,,,,,,0.5,1.0,0.49671000000000004,,0.49755,,0.22727272727272727,13.200000000000001,24.03333333333333,0.2,2.0,1.0,,3.0,5.0,1.0,,,,0.5,0.6,0.6,0.3333333333333333,,1.0,6.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,1.0,1.0,,3.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1611661323,2022,2022,False
1628280-1628304-1629567-1630115-203826,1611661323,"Brionna Jones, Yvonne Anderson, Natisha Hiedeman, Joyner Holmes, Alyssa Thomas","Jones, Anderson, Hiedeman, Holmes, Thomas",1628280-1628304-1629567-1630115-203826,CON,208.0,1,7.0,6.0,11,1.0,12.0,2.0,1.0,1.0,12.0,0.6,76.15384615384615,15.5,14.833333333333334,0.1,0.125,5.0,,,3.0,,,23.0,17.0,3.0,1.0,5.0,1.0,1.0,5.0,,4.0,,2.0,,,1.0,2.0,,,,,4.0,8.0,1.0,2.0,5.0,,4.0,,,,1.0,,,1.0,3.0,8.0,,2.0,1.0,4.0,,4.0,,,1.0,8.0,1.0,3.0,,1.0,1.0,4.0,5.0,,,,,1.0,3.0,1.0,1.0,1.0,,0.5,,,0.5,0.5,,0.55,,1.0,,1.5,0.2,,0.3333333333333333,0.75,,1.0,0.2,0.8,,,,,,0.5,0.2,0.2,1.0,0.2,,,,,0.2,0.5,0.5,,1.0,,,,,,,,,0.7,0.5,0.50209,0.5946333333333333,0.351,,0.25,5.4875,25.3,0.16666666666666666,,,0.75,1.0,1.0,1.0,,,,0.1,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,0.5,,,2.0,,0.4,2.0,,,,,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
1628280-1628304-1630115-1631002-203826,1611661323,"Brionna Jones, Yvonne Anderson, Joyner Holmes, Nia Clouden, Alyssa Thomas","Jones, Anderson, Holmes, Clouden, Thomas",1628280-1628304-1630115-1631002-203826,CON,92.0,1,-1.0,3.0,6,4.0,4.0,2.0,4.0,1.0,4.0,1.0,93.91304347826086,16.333333333333332,16.333333333333332,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,14.333333333333334,14.333333333333334,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2022,2022,False
